TABNAME,FIELDNAME,AS4LOCAL,AS4VERS,FORTABLE,FORKEY,CHECKTABLE,CHECKFIELD
COSP,MEG008,A,0000,,,,MEG008
COSP,MEG009,A,0000,,,,MEG009
COSP,MEG010,A,0000,,,,MEG010
COSP,MEG011,A,0000,,,,MEG011
COSP,MEG012,A,0000,,,,MEG012
COSP,MEG013,A,0000,,,,MEG013
COSP,MEG014,A,0000,,,,MEG014
COSP,MEG015,A,0000,,,,MEG015
COSP,MEG016,A,0000,,,,MEG016
COSP,MEF001,A,0000,,,,MEF001
COSP,MEF002,A,0000,,,,MEF002
COSP,MEF003,A,0000,,,,MEF003
COSP,MEF004,A,0000,,,,MEF004
COSP,MEF005,A,0000,,,,MEF005
COSP,MEF006,A,0000,,,,MEF006
COSP,MEF007,A,0000,,,,MEF007
COSP,MEF008,A,0000,,,,MEF008
COSP,MEF009,A,0000,,,,MEF009
COSP,MEF010,A,0000,,,,MEF010
COSP,MEF011,A,0000,,,,MEF011
COSP,MEF012,A,0000,,,,MEF012
COSP,MEF013,A,0000,,,,MEF013
COSP,MEF014,A,0000,,,,MEF014
COSP,MEF015,A,0000,,,,MEF015
COSP,MEF016,A,0000,,,,MEF016
COSP,MUV001,A,0000,,,,MUV001
COSP,Value,A,0000,,,Description,Value
COSP,MUV002,A,0000,,,,MUV002
COSP,Value,A,0000,,,Description,Value
COSP,MUV003,A,0000,,,,MUV003
COSP,Value,A,0000,,,Description,Value
COSP,MUV004,A,0000,,,,MUV004
COSP,Value,A,0000,,,Description,Value
COSP,MUV005,A,0000,,,,MUV005
COSP,Value,A,0000,,,Description,Value
COSP,MUV006,A,0000,,,,MUV006
COSP,Value,A,0000,,,Description,Value
COSP,MUV007,A,0000,,,,MUV007
COSP,Value,A,0000,,,Description,Value
COSP,MUV008,A,0000,,,,MUV008
COSP,Value,A,0000,,,Description,Value
COSP,MUV009,A,0000,,,,MUV009
COSP,Value,A,0000,,,Description,Value
COSP,MUV010,A,0000,,,,MUV010
COSP,Value,A,0000,,,Description,Value
COSP,MUV011,A,0000,,,,MUV011
COSP,Value,A,0000,,,Description,Value
COSP,MUV012,A,0000,,,,MUV012
COSP,Value,A,0000,,,Description,Value
COSP,MUV013,A,0000,,,,MUV013
COSP,Value,A,0000,,,Description,Value
COSP,MUV014,A,0000,,,,MUV014
COSP,Value,A,0000,,,Description,Value
COSP,MUV015,A,0000,,,,MUV015
COSP,Value,A,0000,,,Description,Value
COSP,MUV016,A,0000,,,,MUV016
COSP,Value,A,0000,,,Description,Value
COSP,BELTP,A,0000,,,,BELTP
COSP,Value,A,0000,,,Description,Value
COSP,TIMESTMP,A,0000,,,,TIMESTMP
COSP,BUKRS,A,0000,,,,BUKRS
COSP,FKBER,A,0000,,,,FKBER
COSP,SEGMENT,A,0000,,,FAGL_SEGM,SEGMENT
COSP,GEBER,A,0000,,,,GEBER
COSP,GRANT_NBR,A,0000,,,,GRANT_NBR
COSP,BUDGET_PD,A,0000,,,,BUDGET_PD
COSP,Table,A,0000,,,Foreign key table,Table
COSP,COSP,A,0000,,,COSP,COSP
COSP,COSP,A,0000,,,TKA01,COSP
COSP,COSP,A,0000,,,COSP,COSP
COSP,COSP,A,0000,,,COSP,COSP
COSP,COSP,A,0000,,,COSP,COSP
COSP,COSP,A,0000,,,COSP,COSP
COSP,COSP,A,0000,,,COSP,COSP
COSP,COSP,A,0000,,,COSP,COSP
COSP,COSP,A,0000,,,COSP,COSP
COSP,COSP,A,0000,,,COSP,COSP
COSP,COSP,A,0000,,,SYST,COSP
COSP,COSP,A,0000,,,COSP,COSP
COSP,COSP,A,0000,,,COSP,COSP
COSP,COSP,A,0000,,,COSP,COSP
COSP,COSP,A,0000,,,COSP,COSP
COSP,COSP,A,0000,,,COSP,COSP
COSP,COSP,A,0000,,,COSP,COSP
COSP,COSP,A,0000,,,TKA01,COSP
COSP,COSP,A,0000,,,COSP,COSP
COSS,MANDT,A,0000,,,T000,MANDT
COSS,LEDNR,A,0000,,,,LEDNR
COSS,Value,A,0000,,,Description,Value
COSS,OBJNR,A,0000,,,ONR00,OBJNR
COSS,GJAHR,A,0000,,,,GJAHR
COSS,WRTTP,A,0000,,,,WRTTP
COSS,Value,A,0000,,,Description,Value
COSS,VERSN,A,0000,,,TKA09,VERSN
COSS,KSTAR,A,0000,,,CSKA,KSTAR
COSS,HRKFT,A,0000,,,,HRKFT
COSS,VRGNG,A,0000,,,,VRGNG
COSS,PAROB,A,0000,,,ONR00,PAROB
COSS,USPOB,A,0000,,,ONR00,USPOB
COSS,BEKNZ,A,0000,,,,BEKNZ
COSS,Value,A,0000,,,Description,Value
COSS,TWAER,A,0000,,,TCURC,TWAER
COSS,PERBL,A,0000,,,,PERBL
COSS,MEINH,A,0000,,,T006,MEINH
COSS,WTG001,A,0000,,,,WTG001
COSS,WTG002,A,0000,,,,WTG002
COSS,WTG003,A,0000,,,,WTG003
COSS,WTG004,A,0000,,,,WTG004
COSS,WTG005,A,0000,,,,WTG005
COSS,WTG006,A,0000,,,,WTG006
COSS,WTG007,A,0000,,,,WTG007
COSS,WTG008,A,0000,,,,WTG008
COSS,WTG009,A,0000,,,,WTG009
COSS,WTG010,A,0000,,,,WTG010
COSS,WTG011,A,0000,,,,WTG011
COSS,WTG012,A,0000,,,,WTG012
COSS,WTG013,A,0000,,,,WTG013
COSS,WTG014,A,0000,,,,WTG014
COSS,WTG015,A,0000,,,,WTG015
COSS,WTG016,A,0000,,,,WTG016
COSS,WOG001,A,0000,,,,WOG001
COSS,WOG002,A,0000,,,,WOG002
COSS,WOG003,A,0000,,,,WOG003
COSS,WOG004,A,0000,,,,WOG004
COSS,WOG005,A,0000,,,,WOG005
COSS,WOG006,A,0000,,,,WOG006
COSS,WOG007,A,0000,,,,WOG007
COSS,WOG008,A,0000,,,,WOG008
COSS,WOG009,A,0000,,,,WOG009
COSS,WOG010,A,0000,,,,WOG010
COSS,WOG011,A,0000,,,,WOG011
COSS,WOG012,A,0000,,,,WOG012
COSS,WOG013,A,0000,,,,WOG013
COSS,WOG014,A,0000,,,,WOG014
COSS,WOG015,A,0000,,,,WOG015
COSS,WOG016,A,0000,,,,WOG016
COSS,WKG001,A,0000,,,,WKG001
COSS,WKG002,A,0000,,,,WKG002
COSS,WKG003,A,0000,,,,WKG003
COSS,WKG004,A,0000,,,,WKG004
COSS,WKG005,A,0000,,,,WKG005
COSS,WKG006,A,0000,,,,WKG006
COSS,WKG007,A,0000,,,,WKG007
COSS,WKG008,A,0000,,,,WKG008
COSS,WKG009,A,0000,,,,WKG009
COSS,WKG010,A,0000,,,,WKG010
COSS,WKG011,A,0000,,,,WKG011
COSS,WKG012,A,0000,,,,WKG012
COSS,WKG013,A,0000,,,,WKG013
COSS,WKG014,A,0000,,,,WKG014
COSS,WKG015,A,0000,,,,WKG015
COSS,WKG016,A,0000,,,,WKG016
COSS,WKF001,A,0000,,,,WKF001
COSS,WKF002,A,0000,,,,WKF002
COSS,WKF003,A,0000,,,,WKF003
COSS,WKF004,A,0000,,,,WKF004
COSS,WKF005,A,0000,,,,WKF005
COSS,WKF006,A,0000,,,,WKF006
COSS,WKF007,A,0000,,,,WKF007
COSS,WKF008,A,0000,,,,WKF008
COSS,WKF009,A,0000,,,,WKF009
COSS,WKF010,A,0000,,,,WKF010
COSS,WKF011,A,0000,,,,WKF011
COSS,WKF012,A,0000,,,,WKF012
COSS,WKF013,A,0000,,,,WKF013
COSS,WKF014,A,0000,,,,WKF014
COSS,WKF015,A,0000,,,,WKF015
COSS,WKF016,A,0000,,,,WKF016
COSS,PAG001,A,0000,,,,PAG001
COSS,PAG002,A,0000,,,,PAG002
COSS,PAG003,A,0000,,,,PAG003
COSS,PAG004,A,0000,,,,PAG004
COSS,PAG005,A,0000,,,,PAG005
COSS,PAG006,A,0000,,,,PAG006
COSS,PAG007,A,0000,,,,PAG007
COSS,PAG008,A,0000,,,,PAG008
COSS,PAG009,A,0000,,,,PAG009
COSS,PAG010,A,0000,,,,PAG010
COSS,PAG011,A,0000,,,,PAG011
COSS,PAG012,A,0000,,,,PAG012
COSS,PAG013,A,0000,,,,PAG013
COSS,PAG014,A,0000,,,,PAG014
COSS,PAG015,A,0000,,,,PAG015
COSS,PAG016,A,0000,,,,PAG016
COSS,PAF001,A,0000,,,,PAF001
COSS,PAF002,A,0000,,,,PAF002
COSS,PAF003,A,0000,,,,PAF003
COSS,PAF004,A,0000,,,,PAF004
COSS,PAF005,A,0000,,,,PAF005
COSS,PAF006,A,0000,,,,PAF006
COSS,PAF007,A,0000,,,,PAF007
COSS,PAF008,A,0000,,,,PAF008
COSS,PAF009,A,0000,,,,PAF009
COSS,PAF010,A,0000,,,,PAF010
COSS,PAF011,A,0000,,,,PAF011
COSS,PAF012,A,0000,,,,PAF012
COSS,PAF013,A,0000,,,,PAF013
COSS,PAF014,A,0000,,,,PAF014
COSS,PAF015,A,0000,,,,PAF015
COSS,PAF016,A,0000,,,,PAF016
COSS,MEG001,A,0000,,,,MEG001
COSS,MEG002,A,0000,,,,MEG002
COSS,MEG003,A,0000,,,,MEG003
COSS,MEG004,A,0000,,,,MEG004
COSS,MEG005,A,0000,,,,MEG005
COSS,MEG006,A,0000,,,,MEG006
COSS,MEG007,A,0000,,,,MEG007
COSS,MEG008,A,0000,,,,MEG008
COSS,MEG009,A,0000,,,,MEG009
COSS,MEG010,A,0000,,,,MEG010
COSS,MEG011,A,0000,,,,MEG011
COSS,MEG012,A,0000,,,,MEG012
COSS,MEG013,A,0000,,,,MEG013
COSS,MEG014,A,0000,,,,MEG014
COSS,MEG015,A,0000,,,,MEG015
COSS,MEG016,A,0000,,,,MEG016
COSS,MEF001,A,0000,,,,MEF001
COSS,MEF002,A,0000,,,,MEF002
COSS,MEF003,A,0000,,,,MEF003
COSS,MEF004,A,0000,,,,MEF004
COSS,MEF005,A,0000,,,,MEF005
COSS,MEF006,A,0000,,,,MEF006
COSS,MEF007,A,0000,,,,MEF007
COSS,MEF008,A,0000,,,,MEF008
COSS,MEF009,A,0000,,,,MEF009
COSS,MEF010,A,0000,,,,MEF010
COSS,MEF011,A,0000,,,,MEF011
COSS,MEF012,A,0000,,,,MEF012
COSS,MEF013,A,0000,,,,MEF013
COSS,MEF014,A,0000,,,,MEF014
COSS,MEF015,A,0000,,,,MEF015
COSS,MEF016,A,0000,,,,MEF016
COSS,MUV001,A,0000,,,,MUV001
COSS,Value,A,0000,,,Description,Value
COSS,MUV002,A,0000,,,,MUV002
COSS,Value,A,0000,,,Description,Value
COSS,MUV003,A,0000,,,,MUV003
COSS,Value,A,0000,,,Description,Value
COSS,MUV004,A,0000,,,,MUV004
COSS,Value,A,0000,,,Description,Value
COSS,MUV005,A,0000,,,,MUV005
COSS,Value,A,0000,,,Description,Value
COSS,MUV006,A,0000,,,,MUV006
COSS,Value,A,0000,,,Description,Value
COSS,MUV007,A,0000,,,,MUV007
COSS,Value,A,0000,,,Description,Value
COSS,MUV008,A,0000,,,,MUV008
COSS,Value,A,0000,,,Description,Value
COSS,MUV009,A,0000,,,,MUV009
COSS,Value,A,0000,,,Description,Value
COSS,MUV010,A,0000,,,,MUV010
COSS,Value,A,0000,,,Description,Value
COSS,MUV011,A,0000,,,,MUV011
COSS,Value,A,0000,,,Description,Value
COSS,MUV012,A,0000,,,,MUV012
COSS,Value,A,0000,,,Description,Value
COSS,MUV013,A,0000,,,,MUV013
COSS,Value,A,0000,,,Description,Value
COSS,MUV014,A,0000,,,,MUV014
COSS,Value,A,0000,,,Description,Value
COSS,MUV015,A,0000,,,,MUV015
COSS,Value,A,0000,,,Description,Value
COSS,MUV016,A,0000,,,,MUV016
COSS,Value,A,0000,,,Description,Value
COSS,BELTP,A,0000,,,,BELTP
COSS,Value,A,0000,,,Description,Value
COSS,TIMESTMP,A,0000,,,,TIMESTMP
COSS,BUKRS,A,0000,,,,BUKRS
COSS,FKBER,A,0000,,,,FKBER
COSS,SEGMENT,A,0000,,,FAGL_SEGM,SEGMENT
COSS,GEBER,A,0000,,,,GEBER
COSS,GRANT_NBR,A,0000,,,,GRANT_NBR
COSS,BUDGET_PD,A,0000,,,,BUDGET_PD
COSS,Table,A,0000,,,Foreign key table,Table
COSS,COSS,A,0000,,,COSS,COSS
COSS,COSS,A,0000,,,TKA01,COSS
COSS,COSS,A,0000,,,COSS,COSS
COSS,COSS,A,0000,,,COSS,COSS
COSS,COSS,A,0000,,,COSS,COSS
COSS,COSS,A,0000,,,COSS,COSS
COSS,COSS,A,0000,,,COSS,COSS
COSS,COSS,A,0000,,,COSS,COSS
COSS,COSS,A,0000,,,COSS,COSS
COSS,COSS,A,0000,,,COSS,COSS
COSS,COSS,A,0000,,,SYST,COSS
COSS,COSS,A,0000,,,COSS,COSS
COSS,COSS,A,0000,,,COSS,COSS
COSS,COSS,A,0000,,,COSS,COSS
COSS,COSS,A,0000,,,COSS,COSS
COSS,COSS,A,0000,,,COSS,COSS
COSS,COSS,A,0000,,,COSS,COSS
COSS,COSS,A,0000,,,TKA01,COSS
COSS,COSS,A,0000,,,COSS,COSS
CRHD,MANDT,A,0000,,,T000,MANDT
CRHD,OBJTY,A,0000,,,,OBJTY
CRHD,Value,A,0000,,,Description,Value
CRHD,OBJID,A,0000,,,CRID,OBJID
CRHD,BEGDA,A,0000,,,,BEGDA
CRHD,ENDDA,A,0000,,,,ENDDA
CRHD,AEDAT_GRND,A,0000,,,,AEDAT_GRND
CRHD,AENAM_GRND,A,0000,,,,AENAM_GRND
CRHD,AEDAT_VORA,A,0000,,,,AEDAT_VORA
CRHD,AENAM_VORA,A,0000,,,,AENAM_VORA
CRHD,AEDAT_TERM,A,0000,,,,AEDAT_TERM
CRHD,AENAM_TERM,A,0000,,,,AENAM_TERM
CRHD,AEDAT_TECH,A,0000,,,,AEDAT_TECH
CRHD,AENAM_TECH,A,0000,,,,AENAM_TECH
CRHD,ARBPL,A,0000,,,,ARBPL
CRHD,WERKS,A,0000,,,T001W,WERKS
CRHD,VERWE,A,0000,,,TC30,VERWE
CRHD,LVORM,A,0000,,,,LVORM
CRHD,Value,A,0000,,,Description,Value
CRHD,PAR01,A,0000,,,TC20,PAR01
CRHD,PAR02,A,0000,,,TC20,PAR02
CRHD,PAR03,A,0000,,,TC20,PAR03
CRHD,PAR04,A,0000,,,TC20,PAR04
CRHD,PAR05,A,0000,,,TC20,PAR05
CRHD,PAR06,A,0000,,,TC20,PAR06
CRHD,PARU1,A,0000,,,T006,PARU1
CRHD,PARU2,A,0000,,,T006,PARU2
CRHD,PARU3,A,0000,,,T006,PARU3
CRHD,PARU4,A,0000,,,T006,PARU4
CRHD,PARU5,A,0000,,,T006,PARU5
CRHD,PARU6,A,0000,,,T006,PARU6
CRHD,PARV1,A,0000,,,,PARV1
CRHD,PARV2,A,0000,,,,PARV2
CRHD,PARV3,A,0000,,,,PARV3
CRHD,PARV4,A,0000,,,,PARV4
CRHD,PARV5,A,0000,,,,PARV5
CRHD,PARV6,A,0000,,,,PARV6
CRHD,PLANV,A,0000,,,TC23,PLANV
CRHD,STAND,A,0000,,,T499S,STAND
CRHD,VERAN,A,0000,,,TC24,VERAN
CRHD,VGWTS,A,0000,,,TC21,VGWTS
CRHD,VGM01,A,0000,,,,VGM01
CRHD,Value,A,0000,,,Description,Value
CRHD,VGM02,A,0000,,,,VGM02
CRHD,Value,A,0000,,,Description,Value
CRHD,VGM03,A,0000,,,,VGM03
CRHD,Value,A,0000,,,Description,Value
CRHD,VGM04,A,0000,,,,VGM04
CRHD,Value,A,0000,,,Description,Value
CRHD,VGM05,A,0000,,,,VGM05
CRHD,Value,A,0000,,,Description,Value
CRHD,VGM06,A,0000,,,,VGM06
CRHD,Value,A,0000,,,Description,Value
CRHD,XDEFA,A,0000,,,,XDEFA
CRHD,Value,A,0000,,,Description,Value
CRHD,XKOST,A,0000,,,,XKOST
CRHD,Value,A,0000,,,Description,Value
CRHD,XSPRR,A,0000,,,,XSPRR
CRHD,Value,A,0000,,,Description,Value
CRHD,XTERM,A,0000,,,,XTERM
CRHD,Value,A,0000,,,Description,Value
CRHD,ZGR01,A,0000,,,TC31,ZGR01
CRHD,ZGR02,A,0000,,,TC31,ZGR02
CRHD,ZGR03,A,0000,,,TC31,ZGR03
CRHD,ZGR04,A,0000,,,TC31,ZGR04
CRHD,ZGR05,A,0000,,,TC31,ZGR05
CRHD,ZGR06,A,0000,,,TC31,ZGR06
CRHD,KTSCH,A,0000,,,T435,KTSCH
CRHD,LOANZ,A,0000,,,,LOANZ
CRHD,LOART,A,0000,,,,LOART
CRHD,LOGRP,A,0000,,,T421,LOGRP
CRHD,QUALF,A,0000,,,T423,QUALF
CRHD,RASCH,A,0000,,,T428,RASCH
CRHD,STEUS,A,0000,,,T430,STEUS
CRHD,VGE01,A,0000,,,T006,VGE01
CRHD,VGE02,A,0000,,,T006,VGE02
CRHD,VGE03,A,0000,,,T006,VGE03
CRHD,VGE04,A,0000,,,T006,VGE04
CRHD,VGE05,A,0000,,,T006,VGE05
CRHD,VGE06,A,0000,,,T006,VGE06
CRHD,KTSCH_REF,A,0000,,,,KTSCH_REF
CRHD,Value,A,0000,,,Description,Value
CRHD,LOART_REF,A,0000,,,,LOART_REF
CRHD,Value,A,0000,,,Description,Value
CRHD,LOANZ_REF,A,0000,,,,LOANZ_REF
CRHD,Value,A,0000,,,Description,Value
CRHD,LOGRP_REF,A,0000,,,,LOGRP_REF
CRHD,Value,A,0000,,,Description,Value
CRHD,QUALF_REF,A,0000,,,,QUALF_REF
CRHD,Value,A,0000,,,Description,Value
CRHD,RASCH_REF,A,0000,,,,RASCH_REF
CRHD,Value,A,0000,,,Description,Value
CRHD,STEUS_REF,A,0000,,,,STEUS_REF
CRHD,Value,A,0000,,,Description,Value
CRHD,FORT1,A,0000,,,TC25,FORT1
CRHD,FORT2,A,0000,,,TC25,FORT2
CRHD,FORT3,A,0000,,,TC25,FORT3
CRHD,KAPID,A,0000,,,KAKO,KAPID
CRHD,ORTGR,A,0000,,,,ORTGR
CRHD,ZEIWN,A,0000,,,T006,ZEIWN
CRHD,ZWNOR,A,0000,,,,ZWNOR
CRHD,ZEIWM,A,0000,,,T006,ZEIWM
CRHD,ZWMIN,A,0000,,,,ZWMIN
CRHD,FORMR,A,0000,,,,FORMR
CRHD,Value,A,0000,,,Description,Value
CRHD,MATYP,A,0000,,,TMATY,MATYP
CRHD,CPLGR,A,0000,,,T024C,CPLGR
CRHD,SORTB,A,0000,,,TSRTB,SORTB
CRHD,MTRVP,A,0000,,,,MTRVP
CRHD,Value,A,0000,,,Description,Value
CRHD,MTMVP,A,0000,,,,MTMVP
CRHD,Value,A,0000,,,Description,Value
CRHD,MTPVP,A,0000,,,,MTPVP
CRHD,Value,A,0000,,,Description,Value
CRHD,RSANZ,A,0000,,,,RSANZ
CRHD,PDEST,A,0000,,,TSP03,PDEST
CRHD,HROID,A,0000,,,PLOGI,HROID
CRHD,FORTN,A,0000,,,TC25,FORTN
CRHD,ZGR01_REF,A,0000,,,,ZGR01_REF
CRHD,Value,A,0000,,,Description,Value
CRHD,ZGR02_REF,A,0000,,,,ZGR02_REF
CRHD,Value,A,0000,,,Description,Value
CRHD,ZGR03_REF,A,0000,,,,ZGR03_REF
CRHD,Value,A,0000,,,Description,Value
CRHD,ZGR04_REF,A,0000,,,,ZGR04_REF
CRHD,Value,A,0000,,,Description,Value
CRHD,ZGR05_REF,A,0000,,,,ZGR05_REF
CRHD,Value,A,0000,,,Description,Value
CRHD,ZGR06_REF,A,0000,,,,ZGR06_REF
CRHD,Value,A,0000,,,Description,Value
CRHD,STEUS_C,A,0000,,,T430,STEUS_C
CRHD,STEUS_I,A,0000,,,T430,STEUS_I
CRHD,STEUS_N,A,0000,,,T430,STEUS_N
CRHD,STEUS_Q,A,0000,,,T430,STEUS_Q
CRHD,RUZUS,A,0000,,,TCERS,RUZUS
CRHD,RSANZ_REF,A,0000,,,,RSANZ_REF
CRHD,Value,A,0000,,,Description,Value
CRHD,HR,A,0000,,,,HR
CRHD,Value,A,0000,,,Description,Value
CRHD,PRVBE,A,0000,,,PVBE,PRVBE
CRHD,SUBSYS,A,0000,,,QISUB,SUBSYS
CRHD,BDEGR,A,0000,,,,BDEGR
CRHD,RGEKZ,A,0000,,,,RGEKZ
CRHD,Value,A,0000,,,Description,Value
CRHD,HRTYP,A,0000,,,T778O,HRTYP
CRHD,SLWID,A,0000,,,TCN00,SLWID
CRHD,LIFNR,A,0000,,,LFA1,LIFNR
CRHD,SLWID_REF,A,0000,,,,SLWID_REF
CRHD,Value,A,0000,,,Description,Value
CRHD,LIFNR_REF,A,0000,,,,LIFNR_REF
CRHD,Value,A,0000,,,Description,Value
CRHD,VGARB,A,0000,,,T006,VGARB
CRHD,VGDIM,A,0000,,,T006D,VGDIM
CRHD,HRPLVAR,A,0000,,,T778P,HRPLVAR
CRHD,VGDAU,A,0000,,,,VGDAU
CRHD,STOBJ,A,0000,,,,STOBJ
CRHD,RESGR,A,0000,,,TCYMI,RESGR
CRHD,LGORT_RES,A,0000,,,T001L,LGORT_RES
CRHD,MIXMAT,A,0000,,,,MIXMAT
CRHD,Value,A,0000,,,Description,Value
CRHD,ISTBED_KZ,A,0000,,,,ISTBED_KZ
CRHD,Value,A,0000,,,Description,Value
CRHD,SRTYPE,A,0000,,,COCF_CU_SRTYPE,SRTYPE
CRHD,SNTYPE,A,0000,,,TQ80,SNTYPE
CRHD,Table,A,0000,,,Foreign key table,Table
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
CRHD,CRHD,A,0000,,,CRHD,CRHD
