TABNAME,FIELDNAME,AS4LOCAL,AS4VERS,POSITION,KEYFLAG,DATATYPE,LENG,DECIMALS,DOMNAME,ROLLNAME
EBAN,EBAN,A,0000,222,,BMEIN,T006 Units of Measurement,MSEHI,BMEIN,BMEIN
EBAN,EBAN,A,0000,223,,MANDT,T161 Purchasing Document Types,MANDT,BSART,BSART
EBAN,EBAN,A,0000,224,,BSTYP,T161 Purchasing Document Types,BSTYP,BSART,BSART
EBAN,EBAN,A,0000,225,,BSART,T161 Purchasing Document Types,BSART,BSART,BSART
EBAN,EBAN,A,0000,226,,MANDT,T149D Global Valuation Types,MANDT,BWTAR,BWTAR
EBAN,EBAN,A,0000,227,,BWTAR,T149D Global Valuation Types,BWTAR,BWTAR,BWTAR
EBAN,EBAN,A,0000,228,,WERKS,T024D MRP controllers,WERKS,DISPO,DISPO
EBAN,EBAN,A,0000,229,,DISPO,T024D MRP controllers,DISPO,DISPO,DISPO
EBAN,EBAN,A,0000,230,,MANDT,T024D MRP controllers,MANDT,DISPO,DISPO
EBAN,EBAN,A,0000,231,,EBELN,EKKO Purchasing Document Header,EBELN,EBELN,EBELN
EBAN,EBAN,A,0000,232,,MANDT,EKKO Purchasing Document Header,MANDT,EBELN,EBELN
EBAN,EBAN,A,0000,233,,MANDT,EKPO Purchasing Document Item,MANDT,EBELP,EBELP
EBAN,EBAN,A,0000,234,,EBELN,EKPO Purchasing Document Item,EBELN,EBELP,EBELP
EBAN,EBAN,A,0000,235,,EBELP,EKPO Purchasing Document Item,EBELP,EBELP,EBELP
EBAN,EBAN,A,0000,236,,MANDT,T024 Purchasing Groups,MANDT,EKGRP,EKGRP
EBAN,EBAN,A,0000,237,,EKGRP,T024 Purchasing Groups,EKGRP,EKGRP,EKGRP
EBAN,EBAN,A,0000,238,,MANDT,T024E Purchasing Organizations,MANDT,EKORG,EKORG
EBAN,EBAN,A,0000,239,,EKORG,T024E Purchasing Organizations,EKORG,EKORG,EKORG
EBAN,EBAN,A,0000,240,,MANDT,MARA General Material Data,MANDT,EMATN,EMATN
EBAN,EBAN,A,0000,241,,EMATN,MARA General Material Data,MATNR,EMATN,EMATN
EBAN,EBAN,A,0000,242,,EMLIF,LFA1 Vendor Master (General Section),LIFNR,EMLIF,EMLIF
EBAN,EBAN,A,0000,243,,MANDT,LFA1 Vendor Master (General Section),MANDT,EMLIF,EMLIF
EBAN,EBAN,A,0000,244,,MANDT,LFA1 Vendor Master (General Section),MANDT,FLIEF,FLIEF
EBAN,EBAN,A,0000,245,,FLIEF,LFA1 Vendor Master (General Section),LIFNR,FLIEF,FLIEF
EBAN,EBAN,A,0000,246,,MANDT,T16FG Release Groups,MANDT,FRGGR,FRGGR
EBAN,EBAN,A,0000,247,,FRGGR,T16FG Release Groups,FRGGR,FRGGR,FRGGR
EBAN,EBAN,A,0000,248,,MANDT,"T161S Release Indicator, Purchase Requisition",MANDT,FRGKZ,FRGKZ
EBAN,EBAN,A,0000,249,,FRGKZ,"T161S Release Indicator, Purchase Requisition",FRGKZ,FRGKZ,FRGKZ
EBAN,EBAN,A,0000,250,,MANDT,EINA Purchasing Info Record: General Data,MANDT,INFNR,INFNR
EBAN,EBAN,A,0000,251,,INFNR,EINA Purchasing Info Record: General Data,INFNR,INFNR,INFNR
EBAN,EBAN,A,0000,252,,KNTTP,T163K Account Assignment Categories in Purchasing Document,KNTTP,KNTTP,KNTTP
EBAN,EBAN,A,0000,253,,MANDT,T163K Account Assignment Categories in Purchasing Document,MANDT,KNTTP,KNTTP
EBAN,EBAN,A,0000,254,,MANDT,EKKO Purchasing Document Header,MANDT,KONNR,KONNR
EBAN,EBAN,A,0000,255,,KONNR,EKKO Purchasing Document Header,EBELN,KONNR,KONNR
EBAN,EBAN,A,0000,256,,MANDT,EKPO Purchasing Document Item,MANDT,KTPNR,KTPNR
EBAN,EBAN,A,0000,257,,KONNR,EKPO Purchasing Document Item,EBELN,KTPNR,KTPNR
EBAN,EBAN,A,0000,258,,KTPNR,EKPO Purchasing Document Item,EBELP,KTPNR,KTPNR
EBAN,EBAN,A,0000,259,,MANDT,KNA1 General Data in Customer Master,MANDT,KUNNR,KUNNR
EBAN,EBAN,A,0000,260,,KUNNR,KNA1 General Data in Customer Master,KUNNR,KUNNR,KUNNR
EBAN,EBAN,A,0000,261,,MANDT,ESSR Service Entry Sheet Header Data,MANDT,LBLNI,LBLNI
EBAN,EBAN,A,0000,262,,LBLNI,ESSR Service Entry Sheet Header Data,LBLNI,LBLNI,LBLNI
EBAN,EBAN,A,0000,263,,WERKS,T001L Storage Locations,WERKS,LGORT,LGORT
EBAN,EBAN,A,0000,264,,LGORT,T001L Storage Locations,LGORT,LGORT,LGORT
EBAN,EBAN,A,0000,265,,MANDT,T001L Storage Locations,MANDT,LGORT,LGORT
EBAN,EBAN,A,0000,266,,MANDT,LFA1 Vendor Master (General Section),MANDT,LIFNR,LIFNR
EBAN,EBAN,A,0000,267,,LIFNR,LFA1 Vendor Master (General Section),LIFNR,LIFNR,LIFNR
EBAN,EBAN,A,0000,268,,MANDT,TPRG Date display format,MANDT,LPEIN,LPEIN
EBAN,EBAN,A,0000,269,,LANGU,TPRG Date display format,SPRAS,LPEIN,LPEIN
EBAN,EBAN,A,0000,270,,LPEIN,TPRG Date display format,PRGBZ,LPEIN,LPEIN
EBAN,EBAN,A,0000,271,,MANDT,T000 Clients,MANDT,MANDT,MANDT
EBAN,EBAN,A,0000,272,,MANDT,T023 Material Groups,MANDT,MATKL,MATKL
EBAN,EBAN,A,0000,273,,MATKL,T023 Material Groups,MATKL,MATKL,MATKL
EBAN,EBAN,A,0000,274,,MANDT,MARA General Material Data,MANDT,MATNR,MATNR
EBAN,EBAN,A,0000,275,,MATNR,MARA General Material Data,MATNR,MATNR,MATNR
EBAN,EBAN,A,0000,276,,MANDT,T006 Units of Measurement,MANDT,MEINS,MEINS
EBAN,EBAN,A,0000,277,,MEINS,T006 Units of Measurement,MSEHI,MEINS,MEINS
EBAN,EBAN,A,0000,278,,MFRNR,LFA1 Vendor Master (General Section),LIFNR,MFRNR,MFRNR
EBAN,EBAN,A,0000,279,,MANDT,LFA1 Vendor Master (General Section),MANDT,MFRNR,MFRNR
EBAN,EBAN,A,0000,280,,MANDT,OIH5 Definition of Excise Duty Handling Type (IS-OIL-TDP),MANDT,OIHANTYP,OIHANTYP
EBAN,EBAN,A,0000,281,,OIHANTYP,OIH5 Definition of Excise Duty Handling Type (IS-OIL-TDP),HANTYP,OIHANTYP,OIHANTYP
EBAN,EBAN,A,0000,282,,MANDT,OIH16 Internal/external price conditions,MANDT,OIINEX,OIINEX
EBAN,EBAN,A,0000,283,,OIINEX,OIH16 Internal/external price conditions,INEX,OIINEX,OIINEX
EBAN,EBAN,A,0000,284,,OITAXFROM,OIH4 Excise duty tax status (IS-Oil TDP standard/core object),TAXKEY,OITAXFROM,OITAXFROM
EBAN,EBAN,A,0000,285,,MANDT,OIH4 Excise duty tax status (IS-Oil TDP standard/core object),MANDT,OITAXFROM,OITAXFROM
EBAN,EBAN,A,0000,286,,MANDT,OIH2 Excise duty tax group (IS-Oil TDP standard/core object),MANDT,OITAXGRP,OITAXGRP
EBAN,EBAN,A,0000,287,,OITAXGRP,OIH2 Excise duty tax group (IS-Oil TDP standard/core object),TAXGRP,OITAXGRP,OITAXGRP
EBAN,EBAN,A,0000,288,,MANDT,OIH4 Excise duty tax status (IS-Oil TDP standard/core object),MANDT,OITAXTO,OITAXTO
EBAN,EBAN,A,0000,289,,OITAXTO,OIH4 Excise duty tax status (IS-Oil TDP standard/core object),TAXKEY,OITAXTO,OITAXTO
EBAN,EBAN,A,0000,290,,MANDT,ESLH Service Package Header Data,MANDT,PACKNO,PACKNO
EBAN,EBAN,A,0000,291,,PACKNO,ESLH Service Package Header Data,PACKNO,PACKNO,PACKNO
EBAN,EBAN,A,0000,292,,PRIO_REQ,PREQ Requirement Priorities,PRIO_REQ,PRIO_REQ,PRIO_REQ
EBAN,EBAN,A,0000,293,,MANDT,PREQ Requirement Priorities,MANDT,PRIO_REQ,PRIO_REQ
EBAN,EBAN,A,0000,294,,MANDT,PURG Requirement Urgencies,MANDT,PRIO_URG,PRIO_URG
EBAN,EBAN,A,0000,295,,PRIO_URG,PURG Requirement Urgencies,PRIO_URG,PRIO_URG,PRIO_URG
EBAN,EBAN,A,0000,296,,MANDT,T163 Item Categories in Purchasing Document,MANDT,PSTYP,PSTYP
EBAN,EBAN,A,0000,297,,PSTYP,T163 Item Categories in Purchasing Document,PSTYP,PSTYP,PSTYP
EBAN,EBAN,A,0000,298,,SOBKZ,T148 Special Stock Indicator,SOBKZ,SOBKZ,SOBKZ
EBAN,EBAN,A,0000,299,,MANDT,T148 Special Stock Indicator,MANDT,SOBKZ,SOBKZ
EBAN,EBAN,A,0000,300,,SPRAS,T002 Language Keys (Component BC-I18),SPRAS,SPRAS,SPRAS
EBAN,EBAN,A,0000,301,,MANDT,/ISDFPS/CSTACODE Status Code,MANDT,STACODE,STACODE
EBAN,EBAN,A,0000,302,,STACODE,/ISDFPS/CSTACODE Status Code,STACODE,STACODE,STACODE
EBAN,EBAN,A,0000,303,,MANDT,TCURC Currency Codes,MANDT,WAERS,WAERS
EBAN,EBAN,A,0000,304,,WAERS,TCURC Currency Codes,WAERS,WAERS,WAERS
EBAN,EBAN,A,0000,305,,WERKS,T001W Plants/Branches,WERKS,WERKS,WERKS
EBAN,EBAN,A,0000,306,,MANDT,T001W Plants/Branches,MANDT,WERKS,WERKS
EDID4,MANDT,A,0000,1,X,CLNT,3,0,MANDT,MANDT
EDID4,DOCNUM,A,0000,2,,NUMC,16,0,EDI_DOCNUM,EDI_DOCNUM
EDID4,COUNTER,A,0000,3,,NUMC,3,0,EDI_CLUSTC,EDI_CLUSTC
EDID4,SEGNUM,A,0000,4,,NUMC,6,0,IDOCDSGNUM,IDOCDSGNUM
EDID4,SEGNAM,A,0000,5,,CHAR,30,0,EDI_SEGNAM,EDI_SEGNAM
EDID4,PSGNUM,A,0000,6,,NUMC,6,0,EDI_PSGNUM,EDI_PSGNUM
EDID4,HLEVEL,A,0000,7,,NUMC,2,0,EDI_HLEVEL,EDI_HLEVEL
EDID4,DTINT2,A,0000,8,,INT2,5,0,EDI_DTINT2,EDI_DTINT2
EDID4,SDATA,A,0000,9,,LCHR,1000,0,EDI_SDATA,EDI_SDATA
EDIDC,MANDT,A,0000,1,X,CLNT,3,0,MANDT,MANDT
EDIDC,DOCNUM,A,0000,2,,NUMC,16,0,EDI_DOCNUM,EDI_DOCNUM
EDIDC,DOCREL,A,0000,3,,CHAR,4,0,EDI_DOCREL,EDI_DOCREL
EDIDC,STATUS,A,0000,4,,CHAR,2,0,EDI_STATUS,EDI_STATUS
EDIDC,DOCTYP,A,0000,5,,CHAR,8,0,EDI_DOCTYP,EDI_DOCTYP
EDIDC,DIRECT,A,0000,6,,CHAR,1,0,EDI_DIRECT,EDI_DIRECT
EDIDC,Value,A,0000,7,,1,Outbound,2,Value,Value
EDIDC,RCVPOR,A,0000,8,,CHAR,10,0,EDI_RCVPOR,EDI_RCVPOR
EDIDC,RCVPRT,A,0000,9,,CHAR,2,0,EDI_RCVPRT,EDI_RCVPRT
EDIDC,RCVPRN,A,0000,10,,CHAR,10,0,EDI_RCVPRN,EDI_RCVPRN
EDIDC,RCVSAD,A,0000,11,,CHAR,10,0,EDI_RCVSAD,EDI_RCVSAD
EDIDC,RCVSMN,A,0000,12,,CLNT,3,0,EDI_RCVSMN,EDI_RCVSMN
EDIDC,RCVSNA,A,0000,13,,CHAR,1,0,EDI_RCVSNA,EDI_RCVSNA
EDIDC,RCVSCA,A,0000,14,,CHAR,3,0,EDI_RCVSCA,EDI_RCVSCA
EDIDC,RCVSDF,A,0000,15,,CHAR,1,0,EDI_RCVSDF,EDI_RCVSDF
EDIDC,RCVSLF,A,0000,16,,CHAR,3,0,EDI_RCVSLF,EDI_RCVSLF
EDIDC,RCVLAD,A,0000,17,,CHAR,70,0,EDI_RCVLAD,EDI_RCVLAD
EDIDC,STD,A,0000,18,,CHAR,1,0,EDI_STD,EDI_STD
EDIDC,STDVRS,A,0000,19,,CHAR,6,0,EDI_STDVRS,EDI_STDVRS
EDIDC,STDMES,A,0000,20,,CHAR,6,0,EDI_STDMES,EDI_STDMES
EDIDC,MESCOD,A,0000,21,,CHAR,3,0,EDI_MESCOD,EDI_MESCOD
EDIDC,MESFCT,A,0000,22,,CHAR,3,0,EDI_MESFCT,EDI_MESFCT
EDIDC,OUTMOD,A,0000,23,,CHAR,1,0,EDI_OUTMOD,EDI_OUTMOD
EDIDC,Value,A,0000,24,,1,Transfer IDoc immediately and start external subsystem,2,Value,Value
EDIDC,TEST,A,0000,25,,CHAR,1,0,EDI_TEST,EDI_TEST
EDIDC,Value,A,0000,26,,NULL,IDoc contains a productive message,X,Value,Value
EDIDC,SNDPOR,A,0000,27,,CHAR,10,0,EDI_SNDPOR,EDI_SNDPOR
EDIDC,SNDPRT,A,0000,28,,CHAR,2,0,EDI_SNDPRT,EDI_SNDPRT
EDIDC,SNDPRN,A,0000,29,,CHAR,10,0,EDI_SNDPRN,EDI_SNDPRN
EDIDC,SNDSAD,A,0000,30,,CHAR,10,0,EDI_SNDSAD,EDI_SNDSAD
EDIDC,SNDSMN,A,0000,31,,CLNT,3,0,EDI_SNDSMN,EDI_SNDSMN
EDIDC,SNDSNA,A,0000,32,,CHAR,1,0,EDI_SNDSNA,EDI_SNDSNA
EDIDC,SNDSCA,A,0000,33,,CHAR,3,0,EDI_SNDSCA,EDI_SNDSCA
EDIDC,SNDSDF,A,0000,34,,CHAR,1,0,EDI_SNDSDF,EDI_SNDSDF
EDIDC,SNDSLF,A,0000,35,,CHAR,3,0,EDI_SNDSLF,EDI_SNDSLF
EDIDC,SNDLAD,A,0000,36,,CHAR,70,0,EDI_SNDLAD,EDI_SNDLAD
EDIDC,REFINT,A,0000,37,,CHAR,14,0,IDOCCRFINT,IDOCCRFINT
EDIDC,REFGRP,A,0000,38,,CHAR,14,0,IDOCCRFGRP,IDOCCRFGRP
EDIDC,REFMES,A,0000,39,,CHAR,14,0,IDOCCRFMES,IDOCCRFMES
EDIDC,ARCKEY,A,0000,40,,CHAR,70,0,IDOCCARKEY,IDOCCARKEY
EDIDC,CREDAT,A,0000,41,,DATS,8,0,EDI_CCRDAT,EDI_CCRDAT
EDIDC,CRETIM,A,0000,42,,TIMS,6,0,EDI_CCRTIM,EDI_CCRTIM
EDIDC,MESTYP,A,0000,43,,CHAR,30,0,EDI_MESTYP,EDI_MESTYP
EDIDC,IDOCTP,A,0000,44,,CHAR,30,0,EDI_IDOCTP,EDI_IDOCTP
EDIDC,CIMTYP,A,0000,45,,CHAR,30,0,EDI_CIMTYP,EDI_CIMTYP
EDIDC,RCVPFC,A,0000,46,,CHAR,2,0,EDI_RCVPFC,EDI_RCVPFC
EDIDC,SNDPFC,A,0000,47,,CHAR,2,0,EDI_SNDPFC,EDI_SNDPFC
EDIDC,SERIAL,A,0000,48,,CHAR,20,0,EDI_SERIAL,EDI_SERIAL
EDIDC,EXPRSS,A,0000,49,,CHAR,1,0,EDI_EXPRSS,EDI_EXPRSS
EDIDC,Value,A,0000,50,,NULL,No overriding,X,Value,Value
EDIDC,UPDDAT,A,0000,51,,DATS,8,0,EDI_UPDDAT,EDI_UPDDAT
EDIDC,UPDTIM,A,0000,52,,TIMS,6,0,EDI_UPDTIM,EDI_UPDTIM
EDIDC,MAXSEGNUM,A,0000,53,,NUMC,6,0,ANZEDIDD,ANZEDIDD
EDIDC,Table,A,0000,54,,Foreign key field,Check table,Check field,Field,Field
EDIDC,EDIDC,A,0000,55,,CIMTYP,EDCIM Extensions,CIMTYP,CIMTYP,CIMTYP
EDIDC,EDIDC,A,0000,56,,IDOCTP,EDBAS Basic types,IDOCTYP,IDOCTP,IDOCTP
EDIDC,EDIDC,A,0000,57,,MESTYP,EDMSG Logical message types,MSGTYP,MESTYP,MESTYP
EDIDC,EDIDC,A,0000,58,,STATUS,TEDS1 IDoc status values,STATUS,STATUS,STATUS
EINA,MANDT,A,0000,1,X,CLNT,3,0,MANDT,MANDT
EINA,INFNR,A,0000,2,,CHAR,10,0,INFNR,INFNR
EINA,MATNR,A,0000,3,,CHAR,18,0,MATNR,MATNR
EINA,MATKL,A,0000,4,,CHAR,9,0,MATKL,MATKL
EINA,LIFNR,A,0000,5,,CHAR,10,0,ELIFN,ELIFN
EINA,LOEKZ,A,0000,6,,CHAR,1,0,ILOEA,ILOEA
EINA,Value,A,0000,7,,X,Yes,NULL,Value,Value
EINA,ERDAT,A,0000,8,,DATS,8,0,ERDAT,ERDAT
EINA,ERNAM,A,0000,9,,CHAR,12,0,ERNAM,ERNAM
EINA,TXZ01,A,0000,10,,CHAR,40,0,EINATX,EINATX
EINA,SORTL,A,0000,11,,CHAR,10,0,SORTI,SORTI
EINA,MEINS,A,0000,12,,UNIT,3,0,BSTME,BSTME
EINA,UMREZ,A,0000,13,,DEC,5,0,UMBSZ,UMBSZ
EINA,UMREN,A,0000,14,,DEC,5,0,UMBSN,UMBSN
EINA,IDNLF,A,0000,15,,CHAR,35,0,IDNLF,IDNLF
EINA,VERKF,A,0000,16,,CHAR,30,0,VERKF,VERKF
EINA,TELF1,A,0000,17,,CHAR,16,0,TELF0,TELF0
EINA,MAHN1,A,0000,18,,DEC,3,0,MAHN1,MAHN1
EINA,MAHN2,A,0000,19,,DEC,3,0,MAHN2,MAHN2
EINA,MAHN3,A,0000,20,,DEC,3,0,MAHN3,MAHN3
EINA,URZNR,A,0000,21,,CHAR,10,0,URZNR,URZNR
EINA,URZDT,A,0000,22,,DATS,8,0,URZDT,URZDT
EINA,URZLA,A,0000,23,,CHAR,3,0,ULAND,ULAND
EINA,URZTP,A,0000,24,,CHAR,1,0,URZTP,URZTP
EINA,URZZT,A,0000,25,,CHAR,16,0,URZZT,URZZT
EINA,LMEIN,A,0000,26,,UNIT,3,0,MEINS,MEINS
EINA,REGIO,A,0000,27,,CHAR,3,0,REGIO,REGIO
EINA,VABME,A,0000,28,,CHAR,1,0,VABME,VABME
EINA,Value,A,0000,29,,NULL,Not active,1,Value,Value
EINA,LTSNR,A,0000,30,,CHAR,6,0,LTSNR,LTSNR
EINA,LTSSF,A,0000,31,,NUMC,5,0,LTSSF,LTSSF
EINA,WGLIF,A,0000,32,,CHAR,18,0,WGLIF,WGLIF
EINA,RUECK,A,0000,33,,CHAR,2,0,W_RUECKNV,W_RUECKNV
EINA,LIFAB,A,0000,34,,DATS,8,0,LIFAB,LIFAB
EINA,LIFBI,A,0000,35,,DATS,8,0,LIFBI,LIFBI
EINA,KOLIF,A,0000,36,,CHAR,10,0,KOLIF,KOLIF
EINA,ANZPU,A,0000,37,,QUAN,13,3,ANZPU,ANZPU
EINA,PUNEI,A,0000,38,,UNIT,3,0,PUNEI,PUNEI
EINA,RELIF,A,0000,39,,CHAR,1,0,RELIF,RELIF
EINA,Value,A,0000,40,,X,Yes,NULL,Value,Value
EINA,MFRNR,A,0000,41,,CHAR,10,0,MFRNR1,MFRNR1
EINA,Table,A,0000,42,,Foreign key field,Check table,Check field,Field,Field
EINA,EINA,A,0000,43,,MANDT,LFA1 Vendor Master (General Section),MANDT,KOLIF,KOLIF
EINA,EINA,A,0000,44,,KOLIF,LFA1 Vendor Master (General Section),LIFNR,KOLIF,KOLIF
EINA,EINA,A,0000,45,,MANDT,LFA1 Vendor Master (General Section),MANDT,LIFNR,LIFNR
EINA,EINA,A,0000,46,,LIFNR,LFA1 Vendor Master (General Section),LIFNR,LIFNR,LIFNR
EINA,EINA,A,0000,47,,MANDT,T006 Units of Measurement,MANDT,LMEIN,LMEIN
EINA,EINA,A,0000,48,,LMEIN,T006 Units of Measurement,MSEHI,LMEIN,LMEIN
EINA,EINA,A,0000,49,,MANDT,WYT1 Vendor Subrange,MANDT,LTSNR,LTSNR
EINA,EINA,A,0000,50,,LIFNR,WYT1 Vendor Subrange,LIFNR,LTSNR,LTSNR
EINA,EINA,A,0000,51,,LTSNR,WYT1 Vendor Subrange,LTSNR,LTSNR,LTSNR
EINA,EINA,A,0000,52,,MANDT,T000 Clients,MANDT,MANDT,MANDT
EINA,EINA,A,0000,53,,MANDT,T023 Material Groups,MANDT,MATKL,MATKL
EINA,EINA,A,0000,54,,MATKL,T023 Material Groups,MATKL,MATKL,MATKL
EINA,EINA,A,0000,55,,MANDT,MARA General Material Data,MANDT,MATNR,MATNR
EINA,EINA,A,0000,56,,MATNR,MARA General Material Data,MATNR,MATNR,MATNR
EINA,EINA,A,0000,57,,MANDT,T006 Units of Measurement,MANDT,MEINS,MEINS
EINA,EINA,A,0000,58,,MEINS,T006 Units of Measurement,MSEHI,MEINS,MEINS
EINA,EINA,A,0000,59,,MANDT,T006 Units of Measurement,MANDT,PUNEI,PUNEI
EINA,EINA,A,0000,60,,PUNEI,T006 Units of Measurement,MSEHI,PUNEI,PUNEI
EINA,EINA,A,0000,61,,REGIO,T005S Taxes: Region (Province) Key,BLAND,REGIO,REGIO
EINA,EINA,A,0000,62,,MANDT,T005S Taxes: Region (Province) Key,MANDT,REGIO,REGIO
EINA,EINA,A,0000,63,,URZLA,T005S Taxes: Region (Province) Key,LAND1,REGIO,REGIO
EINA,EINA,A,0000,64,,MANDT,TWRV Return agreements IS-R,MANDT,RUECK,RUECK
EINA,EINA,A,0000,65,,RUECK,TWRV Return agreements IS-R,RUECV,RUECK,RUECK
EINA,EINA,A,0000,66,,MANDT,T005 Countries,MANDT,URZLA,URZLA
EINA,EINA,A,0000,67,,URZLA,T005 Countries,LAND1,URZLA,URZLA
EINA,EINA,A,0000,68,,MANDT,T069 Certificate Categories,MANDT,URZTP,URZTP
EINA,EINA,A,0000,69,,URZTP,T069 Certificate Categories,URZTP,URZTP,URZTP
EINE,MANDT,A,0000,1,X,CLNT,3,0,MANDT,MANDT
EINE,INFNR,A,0000,2,,CHAR,10,0,INFNR,INFNR
EINE,EKORG,A,0000,3,,CHAR,4,0,EKORG,EKORG
EINE,ESOKZ,A,0000,4,,CHAR,1,0,ESOKZ,ESOKZ
EINE,Value,A,0000,5,,NULL,Standard,2,Value,Value
EINE,WERKS,A,0000,6,,CHAR,4,0,EWERK,EWERK
EINE,LOEKZ,A,0000,7,,CHAR,1,0,ILOEE,ILOEE
EINE,Value,A,0000,8,,X,Yes,NULL,Value,Value
EINE,ERDAT,A,0000,9,,DATS,8,0,ERDAT,ERDAT
EINE,ERNAM,A,0000,10,,CHAR,12,0,ERNAM,ERNAM
EINE,EKGRP,A,0000,11,,CHAR,3,0,BKGRP,BKGRP
EINE,WAERS,A,0000,12,,CUKY,5,0,WAERS,WAERS
EINE,BONUS,A,0000,13,,CHAR,1,0,WRBON,WRBON
EINE,Value,A,0000,14,,X,Yes,NULL,Value,Value
EINE,MGBON,A,0000,15,,CHAR,1,0,MGBON,MGBON
EINE,Value,A,0000,16,,X,Yes,NULL,Value,Value
EINE,MINBM,A,0000,17,,QUAN,13,3,MINBM,MINBM
EINE,NORBM,A,0000,18,,QUAN,13,3,NORBM,NORBM
EINE,APLFZ,A,0000,19,,DEC,3,0,PLIFZ,PLIFZ
EINE,UEBTO,A,0000,20,,DEC,3,1,UEBTO,UEBTO
EINE,UEBTK,A,0000,21,,CHAR,1,0,UEBTK,UEBTK
EINE,Value,A,0000,22,,X,Yes,NULL,Value,Value
EINE,UNTTO,A,0000,23,,DEC,3,1,UNTTO,UNTTO
EINE,ANGNR,A,0000,24,,CHAR,10,0,ANGNR,ANGNR
EINE,ANGDT,A,0000,25,,DATS,8,0,ANGDT,ANGDT
EINE,ANFNR,A,0000,26,,CHAR,10,0,ANFNR,ANFNR
EINE,ANFPS,A,0000,27,,NUMC,5,0,ANFPS,ANFPS
EINE,ABSKZ,A,0000,28,,CHAR,1,0,ABSKZ,ABSKZ
EINE,Value,A,0000,29,,X,Yes,NULL,Value,Value
EINE,AMODV,A,0000,30,,DATS,8,0,AMODV,AMODV
EINE,AMODB,A,0000,31,,DATS,8,0,AMODB,AMODB
EINE,AMOBM,A,0000,32,,QUAN,15,3,AMOBM,AMOBM
EINE,AMOBW,A,0000,33,,CURR,15,2,AMOBW,AMOBW
EINE,AMOAM,A,0000,34,,QUAN,15,3,AMOAM,AMOAM
EINE,AMOAW,A,0000,35,,CURR,15,2,AMOAW,AMOAW
EINE,AMORS,A,0000,36,,CHAR,1,0,AMORS,AMORS
EINE,Value,A,0000,37,,X,Yes,NULL,Value,Value
EINE,BSTYP,A,0000,38,,CHAR,1,0,BSTYP,BSTYP
EINE,Value,A,0000,39,,A,Request for quotation,B,Value,Value
EINE,EBELN,A,0000,40,,CHAR,10,0,EBELN,EBELN
EINE,EBELP,A,0000,41,,NUMC,5,0,EBELP,EBELP
EINE,DATLB,A,0000,42,,DATS,8,0,DATLB,DATLB
EINE,NETPR,A,0000,43,,CURR,11,2,IPREI,IPREI
EINE,PEINH,A,0000,44,,DEC,5,0,EPEIN,EPEIN
EINE,BPRME,A,0000,45,,UNIT,3,0,BBPRM,BBPRM
EINE,PRDAT,A,0000,46,,DATS,8,0,PRGBI,PRGBI
EINE,BPUMZ,A,0000,47,,DEC,5,0,BPUMZ,BPUMZ
EINE,BPUMN,A,0000,48,,DEC,5,0,BPUMN,BPUMN
EINE,MTXNO,A,0000,49,,CHAR,1,0,MTXNO,MTXNO
EINE,Value,A,0000,50,,X,Yes,NULL,Value,Value
EINE,WEBRE,A,0000,51,,CHAR,1,0,WEBRE,WEBRE
EINE,Value,A,0000,52,,X,Yes,NULL,Value,Value
EINE,EFFPR,A,0000,53,,CURR,11,2,EFFPR,EFFPR
EINE,EKKOL,A,0000,54,,CHAR,4,0,EKKOG,EKKOG
EINE,SKTOF,A,0000,55,,CHAR,1,0,ESKTOF,ESKTOF
EINE,Value,A,0000,56,,X,Yes,NULL,Value,Value
EINE,KZABS,A,0000,57,,CHAR,1,0,KZABS,KZABS
EINE,Value,A,0000,58,,X,Yes,NULL,Value,Value
EINE,MWSKZ,A,0000,59,,CHAR,2,0,MWSKZ,MWSKZ
EINE,BWTAR,A,0000,60,,CHAR,10,0,BWTAR_D,BWTAR_D
EINE,EBONU,A,0000,61,,CHAR,2,0,EBONU,EBONU
EINE,EVERS,A,0000,62,,CHAR,2,0,EVERS,EVERS
EINE,EXPRF,A,0000,63,,CHAR,8,0,EXPRF,EXPRF
EINE,BSTAE,A,0000,64,,CHAR,4,0,BSTAE,BSTAE
EINE,MEPRF,A,0000,65,,CHAR,1,0,MEPRF,MEPRF
EINE,Value,A,0000,66,,NULL,No Control,1,Value,Value
EINE,INCO1,A,0000,67,,CHAR,3,0,INCO1,INCO1
EINE,INCO2,A,0000,68,,CHAR,28,0,INCO2,INCO2
EINE,XERSN,A,0000,69,,CHAR,1,0,XERSN,XERSN
EINE,Value,A,0000,70,,X,Yes,NULL,Value,Value
EINE,EBON2,A,0000,71,,CHAR,2,0,EBON2,EBON2
EINE,EBON3,A,0000,72,,CHAR,2,0,EBON3,EBON3
EINE,EBONF,A,0000,73,,CHAR,1,0,EBONF,EBONF
EINE,Value,A,0000,74,,X,Yes,NULL,Value,Value
EINE,MHDRZ,A,0000,75,,DEC,4,0,MHDRZ,MHDRZ
EINE,VERID,A,0000,76,,CHAR,4,0,VERID,VERID
EINE,BSTMA,A,0000,77,,QUAN,13,3,MAXBM,MAXBM
EINE,RDPRF,A,0000,78,,CHAR,4,0,RDPRF,RDPRF
EINE,MEGRU,A,0000,79,,CHAR,4,0,MEGRU,MEGRU
EINE,J_1BNBM,A,0000,80,,CHAR,16,0,J_1BNBMCO1,J_1BNBMCO1
