MANDT,VBELN,POSNR,MATNR,KWMENG,VRKME,NETWR,WERKS
100,8000002771,000020,MAT000013,3608,ST,37451.04,1200
100,8000002771,000030,MAT000428,2987,ST,67088.02,1200
100,8000002771,000040,MAT000109,3029,ST,20445.75,1100
100,8000002771,000050,MAT000294,3929,ST,71939.99,1000
100,8000002772,000010,MAT000144,4497,ST,73750.8,1000
100,8000002772,000020,MAT000008,2965,ST,36202.65,1000
100,8000002772,000030,MAT000315,1483,ST,23238.61,1200
100,8000002773,000010,MAT000403,4628,ST,101492.04,1200
100,8000002773,000020,MAT000206,2390,ST,25716.4,1000
100,8000002774,000010,MAT000179,1202,ST,3786.3,1000
100,8000002774,000020,MAT000200,2445,ST,10929.15,1100
100,8000002774,000030,MAT000411,2847,ST,32114.16,1100
100,8000002775,000010,MAT000206,800,ST,8808.0,1000
100,8000002775,000020,MAT000280,2367,ST,50464.44,1100
100,8000002776,000010,MAT000324,2187,ST,44286.75,1000
100,8000002776,000020,MAT000289,185,ST,1907.35,1200
100,8000002777,000010,MAT000100,4590,ST,78810.3,1000
100,8000002777,000020,MAT000372,105,ST,1241.1,1000
100,8000002777,000030,MAT000238,1934,ST,3713.28,1200
100,8000002777,000040,MAT000275,4913,ST,56302.98,1100
100,8000002778,000010,MAT000069,2670,ST,48834.3,1000
100,8000002778,000020,MAT000197,4723,ST,14546.84,1100
100,8000002778,000030,MAT000371,4798,ST,26197.08,1000
100,8000002778,000040,MAT000222,1171,ST,12927.84,1100
100,8000002778,000050,MAT000433,3535,ST,47262.95,1200
100,8000002779,000010,MAT000221,2136,ST,26422.32,1000
100,8000002779,000020,MAT000070,4802,ST,86724.12,1000
100,8000002780,000010,MAT000179,3155,ST,69883.25,1100
100,8000002780,000020,MAT000181,4944,ST,107729.76,1000
100,8000002780,000030,MAT000065,4425,ST,58587.0,1100
100,8000002781,000010,MAT000017,296,ST,3469.12,1200
100,8000002782,000010,MAT000159,1226,ST,18377.74,1200
100,8000002782,000020,MAT000280,934,ST,7967.02,1000
100,8000002783,000010,MAT000345,2474,ST,47451.32,1000
100,8000002783,000020,MAT000017,2343,ST,12652.2,1200
100,8000002783,000030,MAT000403,4949,ST,86112.6,1000
100,8000002783,000040,MAT000122,556,ST,2868.96,1200
100,8000002783,000050,MAT000343,1704,ST,3237.6,1200
100,8000002784,000010,MAT000261,3787,ST,25903.08,1200
100,8000002784,000020,MAT000499,2441,ST,40569.42,1000
100,8000002785,000010,MAT000242,4999,ST,123875.22,1200
100,8000002786,000010,MAT000178,201,ST,4715.46,1200
100,8000002787,000010,MAT000491,2104,ST,43174.08,1000
100,8000002787,000020,MAT000019,2133,ST,7764.12,1000
100,8000002788,000010,MAT000080,1936,ST,12506.56,1000
100,8000002788,000020,MAT000497,1871,ST,7558.84,1000
100,8000002789,000010,MAT000487,453,ST,6124.56,1200
100,8000002789,000020,MAT000266,1451,ST,27409.39,1000
100,8000002789,000030,MAT000383,4808,ST,10577.6,1200
100,8000002790,000010,MAT000173,1702,ST,4425.2,1200
100,8000002790,000020,MAT000468,685,ST,11172.35,1200
100,8000002790,000030,MAT000006,1334,ST,2561.28,1200
100,8000002791,000010,MAT000086,2188,ST,15425.4,1100
100,8000002792,000010,MAT000003,2978,ST,72961.0,1200
100,8000002792,000020,MAT000451,3578,ST,47444.28,1100
100,8000002792,000030,MAT000144,2299,ST,18782.83,1100
100,8000002793,000010,MAT000500,3135,ST,24735.15,1100
100,8000002793,000020,MAT000433,1531,ST,26991.53,1100
100,8000002793,000030,MAT000358,3062,ST,22995.62,1000
100,8000002794,000010,MAT000216,3808,ST,40326.72,1200
100,8000002795,000010,MAT000080,2761,ST,62260.55,1100
100,8000002795,000020,MAT000403,883,ST,6993.36,1000
100,8000002795,000030,MAT000249,2280,ST,20793.6,1100
100,8000002796,000010,MAT000301,1566,ST,10366.92,1100
100,8000002797,000010,MAT000451,3104,ST,34423.36,1000
100,8000002797,000020,MAT000272,4265,ST,73272.7,1200
100,8000002797,000030,MAT000255,3865,ST,16967.35,1100
100,8000002797,000040,MAT000004,1450,ST,7859.0,1000
100,8000002797,000050,MAT000301,104,ST,1077.44,1100
100,8000002798,000010,MAT000216,2375,ST,15532.5,1000
100,8000002799,000010,MAT000289,553,ST,7758.59,1100
100,8000002799,000020,MAT000324,3308,ST,45650.4,1000
100,8000002799,000030,MAT000465,107,ST,1758.01,1200
100,8000002800,000010,MAT000258,297,ST,3691.71,1100
100,8000002800,000020,MAT000171,1608,ST,13651.92,1000
100,8000002801,000010,MAT000082,1644,ST,10455.84,1100
100,8000002801,000020,MAT000352,1108,ST,27057.36,1100
100,8000002801,000030,MAT000174,801,ST,10629.27,1200
100,8000002802,000010,MAT000013,1012,ST,9401.48,1200
100,8000002802,000020,MAT000167,1396,ST,8920.44,1000
100,8000002802,000030,MAT000402,2766,ST,34685.64,1200
100,8000002802,000040,MAT000009,3055,ST,64827.1,1000
100,8000002803,000010,MAT000143,3859,ST,20722.83,1000
100,8000002803,000020,MAT000414,762,ST,6210.3,1100
100,8000002803,000030,MAT000064,4131,ST,73036.08,1000
100,8000002803,000040,MAT000077,1595,ST,30512.35,1200
100,8000002804,000010,MAT000173,2222,ST,14287.46,1200
100,8000002804,000020,MAT000077,4368,ST,88452.0,1200
100,8000002805,000010,MAT000347,2349,ST,21892.68,1000
100,8000002805,000020,MAT000335,1525,ST,18361.0,1200
100,8000002805,000030,MAT000465,4433,ST,9353.63,1000
100,8000002805,000040,MAT000379,854,ST,15004.78,1200
100,8000002805,000050,MAT000122,1807,ST,21340.67,1200
100,8000002806,000010,MAT000242,4437,ST,62251.11,1100
100,8000002807,000010,MAT000009,3274,ST,23540.06,1200
100,8000002807,000020,MAT000192,4114,ST,33817.08,1000
100,8000002807,000030,MAT000453,4735,ST,61223.55,1200
100,8000002808,000010,MAT000293,3432,ST,78867.36,1100
100,8000002808,000020,MAT000422,1544,ST,20226.4,1200
100,8000002808,000030,MAT000367,4774,ST,65403.8,1000
100,8000002809,000010,MAT000005,4104,ST,69685.92,1200
100,8000002810,000010,MAT000004,895,ST,20379.15,1000
100,8000002811,000010,MAT000113,3110,ST,23729.3,1100
100,8000002811,000020,MAT000231,3378,ST,59925.72,1000
100,8000002811,000030,MAT000238,194,ST,1957.46,1200
100,8000002812,000010,MAT000419,104,ST,1993.68,1100
100,8000002812,000020,MAT000148,70,ST,151.9,1200
100,8000002813,000010,MAT000071,2436,ST,53153.52,1200
100,8000002813,000020,MAT000379,502,ST,10060.08,1000
100,8000002813,000030,MAT000197,4986,ST,25877.34,1200
100,8000002813,000040,MAT000427,3311,ST,52181.36,1100
100,8000002814,000010,MAT000080,1450,ST,34046.0,1000
100,8000002814,000020,MAT000222,4682,ST,81794.54,1200
100,8000002815,000010,MAT000010,1901,ST,10398.47,1200
100,8000002815,000020,MAT000152,3810,ST,53568.6,1000
100,8000002816,000010,MAT000111,4698,ST,97671.42,1200
100,8000002816,000020,MAT000497,4816,ST,28607.04,1000
100,8000002817,000010,MAT000213,2200,ST,38522.0,1200
100,8000002817,000020,MAT000280,837,ST,1255.5,1100
100,8000002817,000030,MAT000200,1002,ST,15130.2,1100
100,8000002817,000040,MAT000275,2255,ST,55157.3,1100
100,8000002818,000010,MAT000174,1362,ST,25891.62,1200
100,8000002818,000020,MAT000181,1475,ST,8968.0,1200
100,8000002819,000010,MAT000104,4435,ST,39471.5,1200
100,8000002819,000020,MAT000176,2606,ST,6124.1,1000
100,8000002819,000030,MAT000487,704,ST,7553.92,1000
100,8000002820,000010,MAT000070,10,ST,92.2,1100
100,8000002820,000020,MAT000144,4435,ST,15921.65,1100
100,8000002820,000030,MAT000487,2505,ST,44238.3,1000
100,8000002821,000010,MAT000006,879,ST,13598.13,1200
100,8000002821,000020,MAT000167,943,ST,19454.09,1200
100,8000002822,000010,MAT000216,4596,ST,63240.96,1000
100,8000002822,000020,MAT000111,253,ST,4123.9,1200
100,8000002822,000030,MAT000367,1570,ST,18337.6,1100
100,8000002822,000040,MAT000166,3742,ST,17100.94,1200
100,8000002823,000010,MAT000345,784,ST,17396.96,1100
100,8000002823,000020,MAT000109,3810,ST,78905.1,1200
100,8000002824,000010,MAT000428,3700,ST,16909.0,1000
100,8000002824,000020,MAT000499,4788,ST,58317.84,1000
100,8000002825,000010,MAT000417,3589,ST,75189.55,1200
100,8000002825,000020,MAT000104,1164,ST,16598.64,1100
100,8000002826,000010,MAT000402,2104,ST,18957.04,1000
100,8000002826,000020,MAT000100,1369,ST,13073.95,1200
100,8000002826,000030,MAT000005,3348,ST,6059.88,1100
100,8000002826,000040,MAT000017,2329,ST,52775.14,1000
100,8000002827,000010,MAT000357,1202,ST,18234.34,1000
100,8000002828,000010,MAT000261,1855,ST,11148.55,1100
100,8000002828,000020,MAT000301,4936,ST,60021.76,1200
100,8000002828,000030,MAT000144,419,ST,5585.27,1200
100,8000002828,000040,MAT000192,2779,ST,44297.26,1000
100,8000002828,000050,MAT000412,2944,ST,34650.88,1200
100,8000002829,000010,MAT000471,2841,ST,67218.06,1100
100,8000002829,000020,MAT000500,2474,ST,54106.38,1200
100,8000002830,000010,MAT000222,3002,ST,23565.7,1200
100,8000002830,000020,MAT000019,811,ST,16584.95,1200
100,8000002831,000010,MAT000150,4217,ST,29772.02,1200
100,8000002831,000020,MAT000344,2434,ST,12535.1,1200
100,8000002831,000030,MAT000200,2637,ST,54981.45,1100
100,8000002831,000040,MAT000216,3626,ST,50727.74,1200
100,8000002832,000010,MAT000135,4157,ST,71708.25,1000
100,8000002832,000020,MAT000422,1327,ST,12832.09,1000
100,8000002832,000030,MAT000451,2322,ST,24288.12,1000
100,8000002833,000010,MAT000499,3499,ST,76593.11,1000
100,8000002833,000020,MAT000153,1668,ST,15028.68,1000
100,8000002834,000010,MAT000263,2709,ST,49791.42,1200
100,8000002834,000020,MAT000281,3639,ST,90756.66,1100
100,8000002834,000030,MAT000483,3148,ST,64785.84,1100
100,8000002834,000040,MAT000075,3229,ST,14143.02,1100
100,8000002835,000010,MAT000289,1751,ST,12642.22,1100
100,8000002835,000020,MAT000083,700,ST,1967.0,1200
100,8000002836,000010,MAT000433,3341,ST,77978.94,1000
100,8000002836,000020,MAT000143,4132,ST,94416.2,1000
100,8000002837,000010,MAT000329,3674,ST,59959.68,1000
100,8000002837,000020,MAT000183,3407,ST,64324.16,1000
100,8000002837,000030,MAT000412,3491,ST,44440.43,1200
100,8000002838,000010,MAT000416,827,ST,9560.12,1200
100,8000002838,000020,MAT000413,463,ST,7523.75,1100
100,8000002839,000010,MAT000402,3048,ST,65867.28,1100
100,8000002839,000020,MAT000166,3088,ST,68244.8,1000
100,8000002840,000010,MAT000075,1171,ST,4157.05,1000
100,8000002841,000010,MAT000471,467,ST,4847.46,1200
100,8000002841,000020,MAT000371,4063,ST,78456.53,1200
100,8000002842,000010,MAT000312,3378,ST,33070.62,1200
100,8000002842,000020,MAT000008,1291,ST,6726.11,1000
100,8000002843,000010,MAT000242,3684,ST,20630.4,1200
100,8000002843,000020,MAT000312,2229,ST,31518.06,1000
100,8000002843,000030,MAT000500,608,ST,1282.88,1200
100,8000002843,000040,MAT000019,4613,ST,33398.12,1200
100,8000002844,000010,MAT000282,3432,ST,83328.96,1000
100,8000002845,000010,MAT000069,4920,ST,69322.8,1200
100,8000002845,000020,MAT000148,2529,ST,62896.23,1200
100,8000002845,000030,MAT000017,361,ST,7689.3,1000
100,8000002846,000010,MAT000008,2128,ST,5937.12,1100
100,8000002846,000020,MAT000289,3334,ST,54810.96,1200
100,8000002847,000010,MAT000153,4707,ST,110567.43,1000
100,8000002847,000020,MAT000006,4228,ST,62151.6,1000
100,8000002848,000010,MAT000358,2960,ST,41292.0,1100
100,8000002848,000020,MAT000181,4119,ST,50704.89,1000
100,8000002849,000010,MAT000201,2165,ST,38168.95,1100
100,8000002849,000020,MAT000487,200,ST,1908.0,1200
100,8000002850,000010,MAT000231,1093,ST,11804.4,1100
100,8000002850,000020,MAT000383,1406,ST,29526.0,1100
100,8000002850,000030,MAT000013,2948,ST,12086.8,1200
100,8000002851,000010,MAT000069,3783,ST,27237.6,1000
100,8000002851,000020,MAT000499,2057,ST,22153.89,1200
100,8000002852,000010,MAT000009,1995,ST,15680.7,1000
100,8000002852,000020,MAT000231,3328,ST,19402.24,1000
100,8000002853,000010,MAT000005,2653,ST,34356.35,1200
100,8000002853,000020,MAT000411,3490,ST,5444.4,1200
100,8000002853,000030,MAT000104,4197,ST,50573.85,1000
100,8000002854,000010,MAT000086,420,ST,5271.0,1200
100,8000002854,000020,MAT000004,4738,ST,50033.28,1200
100,8000002855,000010,MAT000440,1860,ST,14935.8,1200
100,8000002855,000020,MAT000082,2981,ST,66029.15,1200
100,8000002855,000030,MAT000294,674,ST,1287.34,1200
100,8000002855,000040,MAT000168,579,ST,3317.67,1000
100,8000002855,000050,MAT000311,4136,ST,33708.4,1000
100,8000002856,000010,MAT000197,1058,ST,2676.74,1000
100,8000002857,000010,MAT000417,2714,ST,55962.68,1000
100,8000002858,000010,MAT000017,2569,ST,51534.14,1200
100,8000002859,000010,MAT000194,3177,ST,33040.8,1100
100,8000002859,000020,MAT000095,1711,ST,4756.58,1000
100,8000002859,000030,MAT000375,3720,ST,75069.6,1100
100,8000002859,000040,MAT000375,2808,ST,5335.2,1200
100,8000002859,000050,MAT000201,2186,ST,49491.04,1100
100,8000002860,000010,MAT000355,2090,ST,11578.6,1000
100,8000002860,000020,MAT000012,2863,ST,56515.62,1200
100,8000002861,000010,MAT000376,1913,ST,3156.45,1000
100,8000002861,000020,MAT000013,4398,ST,9543.66,1200
100,8000002862,000010,MAT000451,4535,ST,99588.6,1100
100,8000002862,000020,MAT000003,246,ST,5350.5,1200
100,8000002862,000030,MAT000379,1973,ST,30877.45,1100
100,8000002863,000010,MAT000213,1624,ST,28452.48,1000
100,8000002863,000020,MAT000263,1788,ST,41749.8,1100
100,8000002863,000030,MAT000499,661,ST,15526.89,1200
100,8000002863,000040,MAT000329,4549,ST,13419.55,1200
100,8000002864,000010,MAT000194,4764,ST,19198.92,1200
100,8000002864,000020,MAT000427,1426,ST,5376.02,1200
100,8000002865,000010,MAT000281,4274,ST,46586.6,1200
100,8000002865,000020,MAT000200,688,ST,7244.64,1200
100,8000002865,000030,MAT000371,4529,ST,78714.02,1100
100,8000002865,000040,MAT000153,1072,ST,11974.24,1000
100,8000002866,000010,MAT000367,4456,ST,83817.36,1100
100,8000002866,000020,MAT000304,3213,ST,39584.16,1000
100,8000002867,000010,MAT000125,2281,ST,20665.86,1100
100,8000002867,000020,MAT000474,4744,ST,113761.12,1100
100,8000002867,000030,MAT000255,553,ST,8599.15,1100
100,8000002868,000010,MAT000411,4831,ST,78938.54,1200
100,8000002868,000020,MAT000008,3071,ST,47354.82,1000
100,8000002868,000030,MAT000376,176,ST,1408.0,1200
100,8000002869,000010,MAT000365,2595,ST,62435.7,1200
100,8000002870,000010,MAT000335,539,ST,7184.87,1000
100,8000002870,000020,MAT000329,3627,ST,45119.88,1000
100,8000002870,000030,MAT000483,1634,ST,22549.2,1200
100,8000002871,000010,MAT000082,775,ST,10602.0,1200
100,8000002871,000020,MAT000200,2209,ST,5213.24,1000
100,8000002872,000010,MAT000419,4451,ST,84747.04,1100
100,8000002872,000020,MAT000219,507,ST,10900.5,1200
100,8000002873,000010,MAT000262,2066,ST,47931.2,1000
100,8000002873,000020,MAT000242,3561,ST,43088.1,1000
100,8000002873,000030,MAT000064,2564,ST,62253.92,1200
100,8000002874,000010,MAT000159,1671,ST,21689.58,1000
100,8000002874,000020,MAT000014,4273,ST,16109.21,1200
100,8000002874,000030,MAT000016,1204,ST,2480.24,1100
100,8000002874,000040,MAT000474,4774,ST,19430.18,1000
100,8000002874,000050,MAT000375,3516,ST,72781.2,1100
100,8000002875,000010,MAT000125,113,ST,2266.78,1100
100,8000002876,000010,MAT000274,1302,ST,32224.5,1100
100,8000002876,000020,MAT000497,1042,ST,22903.16,1100
100,8000002876,000030,MAT000345,3408,ST,69182.4,1200
100,8000002877,000010,MAT000301,3455,ST,68719.95,1000
100,8000002877,000020,MAT000013,559,ST,11677.51,1200
100,8000002878,000010,MAT000404,1067,ST,26258.87,1200
100,8000002878,000020,MAT000344,771,ST,18827.82,1100
100,8000002878,000030,MAT000419,2880,ST,62092.8,1200
100,8000002878,000040,MAT000352,4486,ST,15252.4,1200
100,8000002879,000010,MAT000086,4339,ST,70812.48,1100
100,8000002879,000020,MAT000383,2199,ST,6245.16,1200
100,8000002880,000010,MAT000144,879,ST,1511.88,1000
100,8000002880,000020,MAT000018,4689,ST,90216.36,1000
100,8000002880,000030,MAT000383,2788,ST,56819.44,1000
100,8000002880,000040,MAT000002,4449,ST,104284.56,1000
100,8000002880,000050,MAT000066,452,ST,2183.16,1100
100,8000002881,000010,MAT000310,1139,ST,25832.52,1000
100,8000002881,000020,MAT000111,3235,ST,56968.35,1200
100,8000002881,000030,MAT000122,1065,ST,11683.05,1200
100,8000002881,000040,MAT000014,779,ST,19326.99,1000
100,8000002881,000050,MAT000376,4100,ST,48257.0,1000
100,8000002882,000010,MAT000005,1665,ST,7176.15,1100
100,8000002883,000010,MAT000375,1539,ST,26670.87,1000
100,8000002883,000020,MAT000335,4310,ST,99474.8,1200
100,8000002883,000030,MAT000487,1030,ST,16253.4,1100
100,8000002884,000010,MAT000100,4545,ST,62221.05,1200
100,8000002885,000010,MAT000166,4350,ST,54810.0,1100
100,8000002886,000010,MAT000258,1584,ST,9187.2,1000
100,8000002886,000020,MAT000011,3916,ST,9006.8,1000
100,8000002887,000010,MAT000352,813,ST,10235.67,1200
100,8000002888,000010,MAT000003,14,ST,111.72,1100
100,8000002888,000020,MAT000108,4075,ST,88631.25,1000
100,8000002889,000010,MAT000159,3704,ST,18371.84,1100
100,8000002889,000020,MAT000086,1348,ST,31084.88,1100
100,8000002889,000030,MAT000179,3420,ST,53146.8,1000
100,8000002889,000040,MAT000250,4195,ST,43124.6,1100
100,8000002890,000010,MAT000375,5000,ST,63000.0,1100
100,8000002890,000020,MAT000367,2217,ST,32213.01,1100
100,8000002891,000010,MAT000194,3267,ST,10225.71,1100
100,8000002891,000020,MAT000082,4480,ST,102278.4,1100
100,8000002891,000030,MAT000007,2693,ST,6436.27,1200
100,8000002892,000010,MAT000016,1996,ST,46806.2,1100
100,8000002892,000020,MAT000280,627,ST,1203.84,1100
100,8000002893,000010,MAT000487,2986,ST,21648.5,1000
100,8000002893,000020,MAT000194,59,ST,861.99,1200
100,8000002893,000030,MAT000263,1748,ST,5698.48,1200
100,8000002893,000040,MAT000231,534,ST,6082.26,1000
100,8000002893,000050,MAT000100,4266,ST,59979.96,1100
100,8000002894,000010,MAT000417,4500,ST,50670.0,1000
100,8000002894,000020,MAT000365,2898,ST,37674.0,1000
100,8000002894,000030,MAT000344,1542,ST,25288.8,1200
100,8000002894,000040,MAT000250,3887,ST,81549.26,1100
100,8000002895,000010,MAT000002,313,ST,5856.23,1200
100,8000002895,000020,MAT000294,2404,ST,26299.76,1000
100,8000002895,000030,MAT000483,4116,ST,29429.4,1000
100,8000002896,000010,MAT000144,4898,ST,53780.04,1200
100,8000002896,000020,MAT000220,4894,ST,107619.06,1200
100,8000002896,000030,MAT000014,1901,ST,6178.25,1000
100,8000002896,000040,MAT000403,707,ST,12690.65,1100
100,8000002897,000010,MAT000154,3485,ST,24395.0,1100
100,8000002897,000020,MAT000235,1813,ST,9046.87,1100
100,8000002898,000010,MAT000150,2012,ST,46396.72,1100
100,8000002898,000020,MAT000421,511,ST,11988.06,1000
100,8000002898,000030,MAT000497,1638,ST,31187.52,1200
100,8000002899,000010,MAT000197,2734,ST,15556.46,1000
100,8000002900,000010,MAT000345,966,ST,8751.96,1000
100,8000002900,000020,MAT000066,527,ST,11156.59,1100
100,8000002900,000030,MAT000125,1333,ST,24727.15,1100
100,8000002901,000010,MAT000238,501,ST,12389.73,1000
100,8000002901,000020,MAT000422,460,ST,7056.4,1000
100,8000002901,000030,MAT000071,2338,ST,36753.36,1000
100,8000002902,000010,MAT000082,2492,ST,10890.04,1100
100,8000002902,000020,MAT000367,2615,ST,50129.55,1000
100,8000002903,000010,MAT000453,545,ST,11276.05,1100
100,8000002903,000020,MAT000150,2477,ST,57491.17,1100
100,8000002904,000010,MAT000219,3913,ST,36899.59,1200
100,8000002904,000020,MAT000261,3464,ST,20784.0,1200
100,8000002904,000030,MAT000009,3033,ST,42158.7,1100
100,8000002905,000010,MAT000352,201,ST,2391.9,1100
100,8000002905,000020,MAT000312,1089,ST,26876.52,1100
100,8000002906,000010,MAT000009,2057,ST,4093.43,1000
100,8000002906,000020,MAT000109,4110,ST,12494.4,1200
100,8000002907,000010,MAT000083,3523,ST,55381.56,1000
100,8000002907,000020,MAT000347,2690,ST,23914.1,1200
100,8000002908,000010,MAT000451,2157,ST,17471.7,1200
100,8000002908,000020,MAT000171,4899,ST,110227.5,1000
100,8000002909,000010,MAT000176,1555,ST,12533.3,1200
100,8000002909,000020,MAT000242,1486,ST,22260.28,1200
100,8000002909,000030,MAT000343,739,ST,4411.83,1200
100,8000002909,000040,MAT000006,488,ST,1659.2,1000
100,8000002910,000010,MAT000018,4441,ST,55867.78,1200
100,8000002910,000020,MAT000431,1367,ST,20409.31,1000
100,8000002911,000010,MAT000417,2457,ST,6486.48,1000
100,8000002911,000020,MAT000500,2722,ST,5743.42,1100
