MANDT,TKNUM,TSNUM,TSRFO,KNESSION
100,0000001940,0001,0001,LOC001
100,0000001940,0002,0002,LOC002
100,0000001941,0001,0001,LOC001
100,0000001941,0002,0002,LOC002
100,0000001942,0001,0001,LOC001
100,0000001942,0002,0002,LOC002
100,0000001943,0001,0001,LOC001
100,0000001943,0002,0002,LOC002
100,0000001944,0001,0001,LOC001
100,0000001944,0002,0002,LOC002
100,0000001945,0001,0001,LOC001
100,0000001945,0002,0002,LOC002
100,0000001946,0001,0001,LOC001
100,0000001946,0002,0002,LOC002
100,0000001947,0001,0001,LOC001
100,0000001947,0002,0002,LOC002
100,0000001948,0001,0001,LOC001
100,0000001948,0002,0002,LOC002
100,0000001949,0001,0001,LOC001
100,0000001949,0002,0002,LOC002
100,0000001950,0001,0001,LOC001
100,0000001950,0002,0002,LOC002
100,0000001951,0001,0001,LOC001
100,0000001951,0002,0002,LOC002
100,0000001952,0001,0001,LOC001
100,0000001952,0002,0002,LOC002
100,0000001953,0001,0001,LOC001
100,0000001953,0002,0002,LOC002
100,0000001954,0001,0001,LOC001
100,0000001954,0002,0002,LOC002
100,0000001955,0001,0001,LOC001
100,0000001955,0002,0002,LOC002
100,0000001956,0001,0001,LOC001
100,0000001956,0002,0002,LOC002
100,0000001957,0001,0001,LOC001
100,0000001957,0002,0002,LOC002
100,0000001958,0001,0001,LOC001
100,0000001958,0002,0002,LOC002
100,0000001959,0001,0001,LOC001
100,0000001959,0002,0002,LOC002
100,0000001960,0001,0001,LOC001
100,0000001960,0002,0002,LOC002
100,0000001961,0001,0001,LOC001
100,0000001961,0002,0002,LOC002
100,0000001962,0001,0001,LOC001
100,0000001962,0002,0002,LOC002
100,0000001963,0001,0001,LOC001
100,0000001963,0002,0002,LOC002
100,0000001964,0001,0001,LOC001
100,0000001964,0002,0002,LOC002
100,0000001965,0001,0001,LOC001
100,0000001965,0002,0002,LOC002
100,0000001966,0001,0001,LOC001
100,0000001966,0002,0002,LOC002
100,0000001967,0001,0001,LOC001
100,0000001967,0002,0002,LOC002
100,0000001968,0001,0001,LOC001
100,0000001968,0002,0002,LOC002
100,0000001969,0001,0001,LOC001
100,0000001969,0002,0002,LOC002
100,0000001970,0001,0001,LOC001
100,0000001970,0002,0002,LOC002
100,0000001971,0001,0001,LOC001
100,0000001971,0002,0002,LOC002
100,0000001972,0001,0001,LOC001
100,0000001972,0002,0002,LOC002
100,0000001973,0001,0001,LOC001
100,0000001973,0002,0002,LOC002
100,0000001974,0001,0001,LOC001
100,0000001974,0002,0002,LOC002
100,0000001975,0001,0001,LOC001
100,0000001975,0002,0002,LOC002
100,0000001976,0001,0001,LOC001
100,0000001976,0002,0002,LOC002
100,0000001977,0001,0001,LOC001
100,0000001977,0002,0002,LOC002
100,0000001978,0001,0001,LOC001
100,0000001978,0002,0002,LOC002
100,0000001979,0001,0001,LOC001
100,0000001979,0002,0002,LOC002
100,0000001980,0001,0001,LOC001
100,0000001980,0002,0002,LOC002
100,0000001981,0001,0001,LOC001
100,0000001981,0002,0002,LOC002
100,0000001982,0001,0001,LOC001
100,0000001982,0002,0002,LOC002
100,0000001983,0001,0001,LOC001
100,0000001983,0002,0002,LOC002
100,0000001984,0001,0001,LOC001
100,0000001984,0002,0002,LOC002
100,0000001985,0001,0001,LOC001
100,0000001985,0002,0002,LOC002
100,0000001986,0001,0001,LOC001
100,0000001986,0002,0002,LOC002
100,0000001987,0001,0001,LOC001
100,0000001987,0002,0002,LOC002
100,0000001988,0001,0001,LOC001
100,0000001988,0002,0002,LOC002
100,0000001989,0001,0001,LOC001
100,0000001989,0002,0002,LOC002
100,0000001990,0001,0001,LOC001
100,0000001990,0002,0002,LOC002
100,0000001991,0001,0001,LOC001
100,0000001991,0002,0002,LOC002
100,0000001992,0001,0001,LOC001
100,0000001992,0002,0002,LOC002
100,0000001993,0001,0001,LOC001
100,0000001993,0002,0002,LOC002
100,0000001994,0001,0001,LOC001
100,0000001994,0002,0002,LOC002
100,0000001995,0001,0001,LOC001
100,0000001995,0002,0002,LOC002
100,0000001996,0001,0001,LOC001
100,0000001996,0002,0002,LOC002
100,0000001997,0001,0001,LOC001
100,0000001997,0002,0002,LOC002
100,0000001998,0001,0001,LOC001
100,0000001998,0002,0002,LOC002
100,0000001999,0001,0001,LOC001
100,0000001999,0002,0002,LOC002
100,0000002000,0001,0001,LOC001
100,0000002000,0002,0002,LOC002
