MANDT,VBELN,POSNR,MATNR,FKIMG,VRKME,NETWR
100,9000005914,000030,MAT000071,1543,ST,7792.15
100,9000005914,000040,MAT000095,1605,ST,47973.45
100,9000005916,000010,MAT000258,2257,ST,7831.79
100,9000005916,000020,MAT000167,2120,ST,18656.0
100,9000005916,000030,MAT000262,3262,ST,31478.3
100,9000005916,000040,MAT000242,3890,ST,72976.4
100,9000005916,000050,MAT000272,4518,ST,34336.8
100,9000005917,000010,MAT000272,4753,ST,93871.75
100,9000005917,000020,MAT000249,3815,ST,21211.4
100,9000005917,000030,MAT000093,142,ST,2939.4
100,9000005918,000010,MAT000375,1876,ST,23206.12
100,9000005918,000020,MAT000019,809,ST,7483.25
100,9000005919,000010,MAT000491,1488,ST,41053.92
100,9000005919,000020,MAT000483,3767,ST,52285.96
100,9000005919,000030,MAT000413,4243,ST,68100.15
100,9000005919,000040,MAT000153,3075,ST,15006.0
100,9000005919,000050,MAT000199,2472,ST,39823.92
100,9000005920,000010,MAT000153,761,ST,17792.18
100,9000005920,000020,MAT000220,1301,ST,25564.65
100,9000005920,000030,MAT000357,1795,ST,45664.8
100,9000005920,000040,MAT000080,4541,ST,39415.88
100,9000005921,000010,MAT000375,165,ST,1087.35
100,9000005921,000020,MAT000122,4229,ST,107966.37
100,9000005921,000030,MAT000176,3003,ST,51831.78
100,9000005922,000010,MAT000404,1603,ST,9826.39
100,9000005922,000020,MAT000011,4265,ST,15865.8
100,9000005922,000030,MAT000183,2461,ST,39006.85
100,9000005923,000010,MAT000194,1464,ST,28357.68
100,9000005923,000020,MAT000108,135,ST,309.15
100,9000005923,000030,MAT000383,2798,ST,15668.8
100,9000005924,000010,MAT000176,3147,ST,90507.72
100,9000005925,000010,MAT000205,4624,ST,85081.6
100,9000005926,000010,MAT000124,3856,ST,37518.88
100,9000005926,000020,MAT000335,2031,ST,39848.22
100,9000005927,000010,MAT000100,4573,ST,35212.1
100,9000005927,000020,MAT000352,1288,ST,25863.04
100,9000005928,000010,MAT000422,2817,ST,44198.73
100,9000005928,000020,MAT000428,3211,ST,68394.3
100,9000005929,000010,MAT000179,3373,ST,95928.12
100,9000005929,000020,MAT000403,3780,ST,74957.4
100,9000005930,000010,MAT000167,26,ST,526.24
100,9000005930,000020,MAT000413,149,ST,548.32
100,9000005931,000010,MAT000167,2610,ST,33877.8
100,9000005931,000020,MAT000280,2491,ST,16141.68
100,9000005931,000030,MAT000013,241,ST,4610.33
100,9000005932,000010,MAT000371,3930,ST,86145.6
100,9000005932,000020,MAT000304,3641,ST,103477.22
100,9000005933,000010,MAT000071,4252,ST,85337.64
100,9000005933,000020,MAT000011,4271,ST,60391.94
100,9000005933,000030,MAT000404,2641,ST,42704.97
100,9000005934,000010,MAT000453,3476,ST,74073.56
100,9000005934,000020,MAT000173,3232,ST,29346.56
100,9000005936,000010,MAT000108,2495,ST,40843.15
100,9000005936,000020,MAT000324,1464,ST,38810.64
100,9000005937,000010,MAT000294,3399,ST,19170.36
100,9000005937,000020,MAT000403,213,ST,3314.28
100,9000005937,000030,MAT000005,4140,ST,117162.0
100,9000005937,000040,MAT000111,3357,ST,24606.81
100,9000005938,000010,MAT000419,3883,ST,69816.34
100,9000005938,000020,MAT000201,3604,ST,101740.92
100,9000005938,000030,MAT000205,952,ST,20220.48
100,9000005939,000010,MAT000143,1265,ST,10006.15
100,9000005939,000020,MAT000195,987,ST,10758.3
100,9000005939,000030,MAT000100,254,ST,6804.66
100,9000005940,000010,MAT000315,4068,ST,95679.36
100,9000005941,000010,MAT000282,4691,ST,64125.97
100,9000005941,000020,MAT000086,4433,ST,12678.38
100,9000005942,000010,MAT000070,1018,ST,25083.52
100,9000005943,000010,MAT000468,2238,ST,29922.06
100,9000005943,000020,MAT000122,4688,ST,139843.04
100,9000005943,000030,MAT000144,275,ST,5332.25
100,9000005943,000040,MAT000200,4312,ST,113319.36
100,9000005944,000010,MAT000280,3174,ST,74493.78
100,9000005944,000020,MAT000358,4640,ST,25102.4
100,9000005944,000030,MAT000221,1806,ST,39370.8
100,9000005944,000040,MAT000093,4750,ST,29450.0
100,9000005945,000010,MAT000004,2265,ST,52865.1
100,9000005945,000020,MAT000422,2404,ST,21419.64
100,9000005946,000010,MAT000372,3863,ST,47051.34
100,9000005946,000020,MAT000174,4156,ST,11803.04
100,9000005947,000010,MAT000404,2160,ST,8078.4
100,9000005947,000020,MAT000235,2145,ST,10296.0
100,9000005948,000010,MAT000250,1008,ST,11259.36
100,9000005948,000020,MAT000016,2836,ST,69907.4
100,9000005949,000010,MAT000483,4865,ST,130673.9
100,9000005949,000020,MAT000168,2090,ST,11411.4
100,9000005949,000030,MAT000083,2385,ST,59004.9
100,9000005950,000010,MAT000017,492,ST,1043.04
100,9000005950,000020,MAT000183,3191,ST,13785.12
100,9000005950,000030,MAT000111,4440,ST,85026.0
100,9000005950,000040,MAT000019,3807,ST,69287.4
100,9000005951,000010,MAT000219,3879,ST,15826.32
100,9000005952,000010,MAT000086,4222,ST,40151.22
100,9000005952,000020,MAT000109,3719,ST,101528.7
100,9000005952,000030,MAT000497,722,ST,13320.9
100,9000005952,000040,MAT000431,1677,ST,40164.15
100,9000005953,000010,MAT000205,3068,ST,43626.96
100,9000005953,000020,MAT000108,3440,ST,9666.4
100,9000005953,000030,MAT000352,1850,ST,36093.5
100,9000005954,000010,MAT000345,919,ST,24739.48
100,9000005954,000020,MAT000153,1216,ST,10579.2
100,9000005954,000030,MAT000412,784,ST,19168.8
100,9000005954,000040,MAT000095,726,ST,3419.46
100,9000005954,000050,MAT000491,1031,ST,28971.1
100,9000005955,000010,MAT000013,981,ST,14263.74
100,9000005955,000020,MAT000125,3755,ST,18925.2
100,9000005956,000010,MAT000064,393,ST,7655.64
100,9000005958,000010,MAT000354,1248,ST,29590.08
100,9000005958,000020,MAT000159,4136,ST,23492.48
100,9000005959,000010,MAT000335,1290,ST,2605.8
100,9000005959,000020,MAT000474,1355,ST,20406.3
100,9000005959,000030,MAT000148,2350,ST,14852.0
100,9000005960,000010,MAT000431,4914,ST,109238.22
100,9000005961,000010,MAT000289,1565,ST,29265.5
100,9000005961,000020,MAT000376,869,ST,14564.44
100,9000005962,000010,MAT000109,4482,ST,16941.96
100,9000005962,000020,MAT000014,1213,ST,25545.78
100,9000005962,000030,MAT000413,61,ST,280.6
100,9000005963,000010,MAT000487,3638,ST,18408.28
100,9000005964,000010,MAT000352,3330,ST,34498.8
100,9000005964,000020,MAT000205,3160,ST,34854.8
100,9000005964,000030,MAT000070,433,ST,10054.26
100,9000005965,000010,MAT000347,1674,ST,38250.9
100,9000005965,000020,MAT000290,4428,ST,42287.4
100,9000005966,000010,MAT000222,2342,ST,42085.74
100,9000005966,000020,MAT000221,3035,ST,37755.4
100,9000005966,000030,MAT000422,1566,ST,41405.04
100,9000005966,000040,MAT000191,4996,ST,138639.0
100,9000005967,000010,MAT000375,2814,ST,11565.54
100,9000005967,000020,MAT000002,4585,ST,50389.15
100,9000005967,000030,MAT000428,2395,ST,50031.55
100,9000005968,000010,MAT000487,370,ST,8447.1
100,9000005968,000020,MAT000219,3303,ST,92682.18
100,9000005969,000010,MAT000242,2467,ST,5575.42
100,9000005969,000020,MAT000500,2196,ST,56217.6
100,9000005970,000010,MAT000371,1806,ST,6898.92
100,9000005971,000010,MAT000312,427,ST,3527.02
100,9000005971,000020,MAT000293,3508,ST,68791.88
100,9000005972,000010,MAT000419,2639,ST,37394.63
100,9000005972,000020,MAT000221,1767,ST,9965.88
100,9000005973,000010,MAT000117,2725,ST,68234.0
100,9000005973,000020,MAT000427,1858,ST,24339.8
100,9000005973,000030,MAT000004,4129,ST,64536.27
100,9000005973,000040,MAT000201,2904,ST,63365.28
100,9000005974,000010,MAT000453,4036,ST,30875.4
100,9000005974,000020,MAT000474,3062,ST,39806.0
100,9000005974,000030,MAT000018,2254,ST,31082.66
100,9000005974,000040,MAT000002,2246,ST,25581.94
100,9000005975,000010,MAT000249,255,ST,2453.1
100,9000005975,000020,MAT000371,1324,ST,18483.04
100,9000005975,000030,MAT000065,568,ST,8502.96
100,9000005975,000040,MAT000440,578,ST,8733.58
100,9000005976,000010,MAT000403,4364,ST,60048.64
100,9000005977,000010,MAT000124,303,ST,7862.85
100,9000005977,000020,MAT000453,3830,ST,55343.5
100,9000005978,000010,MAT000266,3041,ST,22047.25
100,9000005978,000020,MAT000412,4757,ST,60509.04
100,9000005978,000030,MAT000343,1519,ST,35544.6
100,9000005978,000040,MAT000235,4585,ST,116825.8
100,9000005978,000050,MAT000402,12,ST,147.36
100,9000005979,000010,MAT000242,2290,ST,58074.4
100,9000005980,000010,MAT000002,1540,ST,3572.8
100,9000005980,000020,MAT000152,3992,ST,17245.44
100,9000005982,000010,MAT000152,2120,ST,13610.4
100,9000005982,000020,MAT000304,2323,ST,37168.0
100,9000005983,000010,MAT000433,4732,ST,27492.92
100,9000005983,000020,MAT000093,262,ST,7778.78
100,9000005983,000030,MAT000258,1453,ST,32111.3
100,9000005983,000040,MAT000250,236,ST,2482.72
100,9000005984,000010,MAT000310,2693,ST,68563.78
100,9000005984,000020,MAT000179,1347,ST,6546.42
100,9000005985,000010,MAT000111,2482,ST,17498.1
100,9000005985,000020,MAT000109,2209,ST,32626.93
100,9000005985,000030,MAT000235,3971,ST,12667.49
100,9000005986,000010,MAT000261,3686,ST,39882.52
100,9000005987,000010,MAT000341,2833,ST,34845.9
100,9000005988,000010,MAT000066,1334,ST,19449.72
100,9000005988,000020,MAT000205,4623,ST,76649.34
100,9000005989,000010,MAT000109,1410,ST,3807.0
100,9000005989,000020,MAT000343,1557,ST,35234.91
100,9000005990,000010,MAT000355,1151,ST,7688.68
100,9000005990,000020,MAT000421,1106,ST,6127.24
100,9000005990,000030,MAT000262,1907,ST,11918.75
100,9000005991,000010,MAT000192,2140,ST,26921.2
100,9000005991,000020,MAT000324,720,ST,8438.4
100,9000005991,000030,MAT000263,1605,ST,22068.75
100,9000005992,000010,MAT000440,865,ST,14116.8
100,9000005993,000010,MAT000290,1805,ST,48879.4
100,9000005993,000020,MAT000375,2781,ST,11596.77
100,9000005993,000030,MAT000335,4358,ST,85111.74
100,9000005994,000010,MAT000216,4280,ST,84273.2
100,9000005994,000020,MAT000100,211,ST,1417.92
100,9000005994,000030,MAT000017,1519,ST,40162.36
100,9000005996,000010,MAT000086,2825,ST,84185.0
100,9000005996,000020,MAT000426,380,ST,11183.4
100,9000005997,000010,MAT000487,2520,ST,51256.8
100,9000005997,000020,MAT000258,3289,ST,21838.96
100,9000005997,000030,MAT000315,3926,ST,25676.04
100,9000005997,000040,MAT000005,3304,ST,97798.4
100,9000005998,000010,MAT000372,1010,ST,23704.7
100,9000005998,000020,MAT000183,2902,ST,44168.44
100,9000005998,000030,MAT000289,1125,ST,21262.5
100,9000005999,000010,MAT000345,4791,ST,24721.56
100,9000005999,000020,MAT000007,290,ST,1249.9
100,9000005999,000030,MAT000199,4141,ST,60831.29
100,9000005999,000040,MAT000221,116,ST,621.76
100,9000005999,000050,MAT000003,4984,ST,100577.12
100,9000006000,000010,MAT000018,2054,ST,30440.28
100,9000006000,000020,MAT000220,3997,ST,36492.61
100,9000006001,000010,MAT000402,2059,ST,41035.87
100,9000006001,000020,MAT000013,1627,ST,18677.96
100,9000006001,000030,MAT000199,4654,ST,40722.5
100,9000006001,000040,MAT000357,2881,ST,28867.62
100,9000006003,000010,MAT000013,2932,ST,67436.0
100,9000006004,000010,MAT000258,3270,ST,16382.7
100,9000006004,000020,MAT000411,4508,ST,45620.96
100,9000006004,000030,MAT000108,4107,ST,9446.1
100,9000006004,000040,MAT000015,329,ST,963.97
100,9000006005,000010,MAT000222,1707,ST,15363.0
100,9000006005,000020,MAT000419,1130,ST,8237.7
100,9000006005,000030,MAT000010,79,ST,1342.21
100,9000006005,000040,MAT000255,4271,ST,78928.08
100,9000006005,000050,MAT000194,3922,ST,107227.48
100,9000006006,000010,MAT000372,1062,ST,27304.02
100,9000006006,000020,MAT000474,340,ST,7299.8
100,9000006007,000010,MAT000153,4053,ST,68495.7
100,9000006008,000010,MAT000018,2872,ST,35325.6
100,9000006008,000020,MAT000440,996,ST,15756.72
100,9000006008,000030,MAT000195,2558,ST,30030.92
100,9000006009,000010,MAT000357,487,ST,3043.75
100,9000006009,000020,MAT000376,2901,ST,51376.71
100,9000006010,000010,MAT000100,4768,ST,115719.36
100,9000006011,000010,MAT000197,3324,ST,86058.36
100,9000006011,000020,MAT000197,4348,ST,120483.08
100,9000006011,000030,MAT000431,4760,ST,125759.2
100,9000006012,000010,MAT000065,3506,ST,104934.58
100,9000006013,000010,MAT000261,4721,ST,37154.27
100,9000006013,000020,MAT000166,3950,ST,27689.5
100,9000006014,000010,MAT000201,2591,ST,42647.86
100,9000006014,000020,MAT000167,4950,ST,24403.5
100,9000006015,000010,MAT000344,431,ST,5253.89
100,9000006015,000020,MAT000412,690,ST,1469.7
100,9000006015,000030,MAT000194,4346,ST,15515.22
100,9000006016,000010,MAT000005,2846,ST,14030.78
100,9000006016,000020,MAT000002,3702,ST,9847.32
100,9000006016,000030,MAT000086,1102,ST,28299.36
100,9000006017,000010,MAT000018,3312,ST,7319.52
100,9000006018,000010,MAT000111,124,ST,2073.28
100,9000006019,000010,MAT000174,1923,ST,31806.42
100,9000006019,000020,MAT000199,2995,ST,10752.05
100,9000006019,000030,MAT000065,3049,ST,46985.09
100,9000006019,000040,MAT000275,3942,ST,30668.76
100,9000006020,000010,MAT000376,3277,ST,73699.73
100,9000006020,000020,MAT000166,235,ST,737.9
100,9000006020,000030,MAT000108,1246,ST,10441.48
100,9000006021,000010,MAT000383,1071,ST,28510.02
100,9000006022,000010,MAT000239,3616,ST,50117.76
100,9000006022,000020,MAT000018,4873,ST,135274.48
100,9000006023,000010,MAT000018,3520,ST,80467.2
100,9000006023,000020,MAT000354,4167,ST,69505.56
100,9000006023,000030,MAT000065,3684,ST,43581.72
100,9000006024,000010,MAT000433,2032,ST,55554.88
100,9000006024,000020,MAT000242,303,ST,1115.04
100,9000006025,000010,MAT000192,316,ST,1696.92
100,9000006025,000020,MAT000201,1695,ST,47799.0
100,9000006026,000010,MAT000428,2125,ST,61306.25
100,9000006027,000010,MAT000216,3806,ST,22759.88
100,9000006027,000020,MAT000383,4047,ST,49292.46
100,9000006027,000030,MAT000357,4478,ST,68513.4
100,9000006027,000040,MAT000310,3132,ST,76232.88
100,9000006028,000010,MAT000216,4799,ST,79615.41
100,9000006028,000020,MAT000168,2037,ST,24953.25
100,9000006029,000010,MAT000413,656,ST,12700.16
100,9000006029,000020,MAT000001,4670,ST,103300.4
100,9000006031,000010,MAT000402,816,ST,14116.8
100,9000006031,000020,MAT000178,523,ST,1956.02
100,9000006031,000030,MAT000005,4286,ST,24515.92
100,9000006032,000010,MAT000250,4160,ST,29161.6
100,9000006032,000020,MAT000315,1558,ST,29586.42
100,9000006032,000030,MAT000239,2085,ST,59964.6
100,9000006032,000040,MAT000404,146,ST,972.36
100,9000006033,000010,MAT000108,1568,ST,31281.6
100,9000006033,000020,MAT000174,4457,ST,83969.88
100,9000006034,000010,MAT000304,3027,ST,34901.31
100,9000006034,000020,MAT000153,3772,ST,44811.36
100,9000006035,000010,MAT000357,2216,ST,50148.08
100,9000006035,000020,MAT000117,1821,ST,22289.04
100,9000006035,000030,MAT000272,1486,ST,22141.4
100,9000006035,000040,MAT000274,4731,ST,137435.55
100,9000006037,000010,MAT000117,1023,ST,2772.33
100,9000006038,000010,MAT000310,3772,ST,24857.48
100,9000006038,000020,MAT000500,2170,ST,53490.5
100,9000006038,000030,MAT000499,2790,ST,38753.1
100,9000006039,000010,MAT000413,4444,ST,67948.76
100,9000006039,000020,MAT000181,4090,ST,105522.0
100,9000006039,000030,MAT000412,4786,ST,76145.26
100,9000006040,000010,MAT000231,3452,ST,54852.28
100,9000006040,000020,MAT000379,3640,ST,46519.2
100,9000006041,000010,MAT000426,815,ST,2502.05
100,9000006041,000020,MAT000111,4883,ST,75247.03
100,9000006041,000030,MAT000069,738,ST,9712.08
100,9000006041,000040,MAT000167,2944,ST,49930.24
100,9000006041,000050,MAT000189,2385,ST,50800.5
100,9000006042,000010,MAT000341,2502,ST,9557.64
100,9000006042,000020,MAT000421,4191,ST,39730.68
100,9000006043,000010,MAT000176,4722,ST,127824.54
100,9000006045,000010,MAT000289,1687,ST,44250.01
100,9000006045,000020,MAT000108,1997,ST,9126.29
100,9000006045,000030,MAT000371,3619,ST,61921.09
100,9000006045,000040,MAT000347,625,ST,1662.5
100,9000006046,000010,MAT000065,156,ST,4279.08
100,9000006046,000020,MAT000135,1247,ST,13081.03
100,9000006047,000010,MAT000414,133,ST,1198.33
100,9000006047,000020,MAT000402,4804,ST,115247.96
100,9000006047,000030,MAT000179,4154,ST,75768.96
100,9000006048,000010,MAT000064,173,ST,2242.08
100,9000006048,000020,MAT000150,4265,ST,73187.4
100,9000006048,000030,MAT000181,2103,ST,47212.35
100,9000006048,000040,MAT000173,232,ST,4883.6
100,9000006048,000050,MAT000083,3197,ST,45653.16
100,9000006049,000010,MAT000304,1318,ST,39118.24
100,9000006050,000010,MAT000007,1693,ST,9616.24
100,9000006050,000020,MAT000008,3801,ST,46562.25
100,9000006050,000030,MAT000347,1118,ST,3242.2
100,9000006051,000010,MAT000003,1837,ST,18792.51
100,9000006051,000020,MAT000272,1463,ST,23203.18
100,9000006051,000030,MAT000006,1990,ST,15740.9
100,9000006052,000010,MAT000249,3858,ST,85531.86
100,9000006052,000020,MAT000345,808,ST,5607.52
100,9000006053,000010,MAT000124,1599,ST,32635.59
100,9000006053,000020,MAT000290,1992,ST,52708.32
100,9000006053,000030,MAT000451,2277,ST,7286.4
100,9000006054,000010,MAT000341,689,ST,17789.98
100,9000006054,000020,MAT000015,2679,ST,14011.17
100,9000006054,000030,MAT000017,1912,ST,5200.64
100,9000006055,000010,MAT000008,4301,ST,43483.11
100,9000006055,000020,MAT000274,1584,ST,18643.68
100,9000006055,000030,MAT000440,3267,ST,54983.61
100,9000006056,000010,MAT000266,189,ST,1113.21
100,9000006056,000020,MAT000427,3744,ST,50693.76
100,9000006056,000030,MAT000109,590,ST,2271.5
100,9000006056,000040,MAT000167,2094,ST,8061.9
100,9000006057,000010,MAT000262,4789,ST,120587.02
100,9000006058,000010,MAT000007,4805,ST,49299.3
100,9000006058,000020,MAT000222,843,ST,22887.45
100,9000006058,000030,MAT000249,27,ST,750.33
100,9000006059,000010,MAT000125,4737,ST,129935.91
100,9000006059,000020,MAT000152,3781,ST,34407.1
100,9000006059,000030,MAT000183,548,ST,10559.96
100,9000006060,000010,MAT000471,3002,ST,65863.88
100,9000006060,000020,MAT000500,2190,ST,58867.2
100,9000006060,000030,MAT000111,664,ST,2045.12
100,9000006061,000010,MAT000016,4125,ST,95452.5
100,9000006061,000020,MAT000166,4033,ST,67189.78
100,9000006062,000010,MAT000148,1133,ST,15125.55
100,9000006062,000020,MAT000199,3353,ST,78225.49
100,9000006063,000010,MAT000080,2069,ST,34138.5
100,9000006063,000020,MAT000199,4562,ST,71349.68
100,9000006063,000030,MAT000150,1415,ST,9805.95
100,9000006063,000040,MAT000451,3295,ST,75060.1
100,9000006064,000010,MAT000497,1208,ST,16150.96
100,9000006064,000020,MAT000080,1033,ST,7830.14
100,9000006065,000010,MAT000159,912,ST,15048.0
100,9000006065,000020,MAT000426,1065,ST,21140.25
100,9000006065,000030,MAT000304,1489,ST,23660.21
100,9000006065,000040,MAT000221,1836,ST,14375.88
100,9000006066,000010,MAT000352,1209,ST,28508.22
100,9000006067,000010,MAT000014,349,ST,5339.7
100,9000006067,000020,MAT000004,592,ST,2415.36
100,9000006067,000030,MAT000428,3462,ST,16479.12
100,9000006067,000040,MAT000421,4994,ST,38703.5
100,9000006068,000010,MAT000213,3510,ST,29378.7
100,9000006068,000020,MAT000011,4604,ST,21362.56
100,9000006069,000010,MAT000312,548,ST,8466.6
100,9000006069,000020,MAT000280,1965,ST,17311.65
100,9000006070,000010,MAT000231,2018,ST,45546.26
100,9000006070,000020,MAT000310,2075,ST,60444.75
100,9000006071,000010,MAT000262,1145,ST,21526.0
100,9000006071,000020,MAT000343,3955,ST,47855.5
100,9000006071,000030,MAT000383,2334,ST,17738.4
100,9000006072,000010,MAT000280,2777,ST,68591.9
100,9000006072,000020,MAT000235,4819,ST,13782.34
100,9000006072,000030,MAT000191,1513,ST,12633.55
100,9000006073,000010,MAT000422,3993,ST,44721.6
100,9000006073,000020,MAT000135,2651,ST,72584.38
100,9000006074,000010,MAT000093,4594,ST,70701.66
100,9000006074,000020,MAT000179,2571,ST,25658.58
100,9000006075,000010,MAT000417,3730,ST,102500.4
100,9000006075,000020,MAT000414,2820,ST,79749.6
100,9000006076,000010,MAT000357,3939,ST,80828.28
100,9000006076,000020,MAT000238,3998,ST,61009.48
100,9000006076,000030,MAT000347,4208,ST,121905.76
