MANDT,KOKRS,PESSION,KUNNR,MATNR,VKORG,WERKS,PERDE,GJAHR,VV010,TWAER
100,1000,0000001408,0000000070,000000000000100465,1000,0003,004,2024,4805.09,EUR
100,1000,0000001409,0000000115,000000000000100395,2000,0009,005,2023,4246.73,EUR
100,1000,0000001410,0000000253,000000000000100015,2000,0002,006,2024,5369.66,EUR
100,1000,0000001411,0000000314,000000000000100323,2000,0008,007,2023,8953.98,EUR
100,1000,0000001412,0000000389,000000000000100389,2000,0007,008,2024,2520.59,EUR
100,1000,0000001413,0000000108,000000000000100086,2000,0005,009,2023,8244.34,EUR
100,1000,0000001414,0000000010,000000000000100377,2000,0009,010,2024,4738.47,EUR
100,1000,0000001415,0000000135,000000000000100025,1000,0001,011,2023,7974.43,EUR
100,1000,0000001416,0000000165,000000000000100242,2000,0006,012,2024,1657.61,EUR
100,1000,0000001417,0000000360,000000000000100247,1000,0010,001,2023,3112.41,EUR
100,1000,0000001418,0000000014,000000000000100453,1000,0002,002,2024,5816.01,EUR
100,1000,0000001419,0000000059,000000000000100155,2000,0003,003,2023,6533.28,EUR
100,1000,0000001420,0000000498,000000000000100160,1000,0008,004,2024,5708.04,EUR
100,1000,0000001421,0000000379,000000000000100341,1000,0010,005,2023,1971.84,EUR
100,1000,0000001422,0000000399,000000000000100192,1000,0009,006,2024,7328.12,EUR
100,1000,0000001423,0000000174,000000000000100312,2000,0008,007,2023,2591.28,EUR
100,1000,0000001424,0000000227,000000000000100155,2000,0010,008,2024,7441.98,EUR
100,1000,0000001425,0000000130,000000000000100036,2000,0009,009,2023,2980.52,EUR
100,1000,0000001426,0000000494,000000000000100164,2000,0010,010,2024,4742.43,EUR
100,1000,0000001427,0000000342,000000000000100432,1000,0009,011,2023,6702.3,EUR
100,1000,0000001428,0000000107,000000000000100295,1000,0008,012,2024,4736.52,EUR
100,1000,0000001429,0000000151,000000000000100408,2000,0006,001,2023,7798.41,EUR
100,1000,0000001430,0000000497,000000000000100387,2000,0005,002,2024,4128.74,EUR
100,1000,0000001431,0000000132,000000000000100340,2000,0001,003,2023,310.6,EUR
100,1000,0000001432,0000000403,000000000000100352,1000,0007,004,2024,2572.24,EUR
100,1000,0000001433,0000000064,000000000000100076,2000,0007,005,2023,6870.49,EUR
100,1000,0000001434,0000000176,000000000000100026,1000,0006,006,2024,7842.79,EUR
100,1000,0000001435,0000000066,000000000000100461,2000,0006,007,2023,5205.55,EUR
100,1000,0000001436,0000000487,000000000000100440,2000,0008,008,2024,5457.12,EUR
100,1000,0000001437,0000000393,000000000000100403,2000,0004,009,2023,5181.46,EUR
100,1000,0000001438,0000000496,000000000000100086,2000,0005,010,2024,3749.83,EUR
100,1000,0000001439,0000000244,000000000000100124,2000,0009,011,2023,5188.1,EUR
100,1000,0000001440,0000000439,000000000000100084,2000,0002,012,2024,3234.41,EUR
100,1000,0000001441,0000000466,000000000000100034,1000,0004,001,2023,4379.68,EUR
100,1000,0000001442,0000000385,000000000000100447,2000,0009,002,2024,1980.88,EUR
100,1000,0000001443,0000000420,000000000000100162,2000,0001,003,2023,4978.09,EUR
100,1000,0000001444,0000000016,000000000000100013,1000,0001,004,2024,598.66,EUR
100,1000,0000001445,0000000457,000000000000100404,2000,0010,005,2023,9876.24,EUR
100,1000,0000001446,0000000063,000000000000100168,2000,0001,006,2024,9207.22,EUR
100,1000,0000001447,0000000443,000000000000100019,2000,0006,007,2023,7061.41,EUR
100,1000,0000001448,0000000067,000000000000100077,2000,0006,008,2024,3275.84,EUR
100,1000,0000001449,0000000187,000000000000100427,1000,0002,009,2023,9754.41,EUR
100,1000,0000001450,0000000307,000000000000100034,2000,0002,010,2024,8793.53,EUR
100,1000,0000001451,0000000241,000000000000100433,2000,0002,011,2023,2675.05,EUR
100,1000,0000001452,0000000106,000000000000100087,1000,0006,012,2024,680.82,EUR
100,1000,0000001453,0000000459,000000000000100236,1000,0004,001,2023,6045.9,EUR
100,1000,0000001454,0000000388,000000000000100376,2000,0004,002,2024,6144.14,EUR
100,1000,0000001455,0000000226,000000000000100004,1000,0002,003,2023,3731.09,EUR
100,1000,0000001456,0000000248,000000000000100484,1000,0001,004,2024,4090.56,EUR
100,1000,0000001457,0000000441,000000000000100077,2000,0001,005,2023,7663.18,EUR
100,1000,0000001458,0000000138,000000000000100455,2000,0007,006,2024,6715.65,EUR
100,1000,0000001459,0000000402,000000000000100206,2000,0010,007,2023,1915.9,EUR
100,1000,0000001460,0000000160,000000000000100307,2000,0008,008,2024,7832.8,EUR
100,1000,0000001461,0000000328,000000000000100024,2000,0009,009,2023,2406.97,EUR
100,1000,0000001462,0000000381,000000000000100121,2000,0002,010,2024,6876.68,EUR
100,1000,0000001463,0000000453,000000000000100264,2000,0001,011,2023,9682.65,EUR
100,1000,0000001464,0000000276,000000000000100153,2000,0003,012,2024,1491.64,EUR
100,1000,0000001465,0000000416,000000000000100428,2000,0002,001,2023,5402.59,EUR
100,1000,0000001466,0000000389,000000000000100365,2000,0004,002,2024,5089.88,EUR
100,1000,0000001467,0000000029,000000000000100476,2000,0001,003,2023,2274.59,EUR
100,1000,0000001468,0000000431,000000000000100227,2000,0005,004,2024,697.07,EUR
100,1000,0000001469,0000000344,000000000000100402,2000,0008,005,2023,4437.67,EUR
100,1000,0000001470,0000000451,000000000000100115,1000,0006,006,2024,9215.76,EUR
100,1000,0000001471,0000000151,000000000000100393,1000,0004,007,2023,5372.29,EUR
100,1000,0000001472,0000000071,000000000000100063,2000,0002,008,2024,6720.65,EUR
100,1000,0000001473,0000000042,000000000000100343,1000,0009,009,2023,3780.61,EUR
100,1000,0000001474,0000000385,000000000000100483,1000,0008,010,2024,3894.56,EUR
100,1000,0000001475,0000000343,000000000000100184,2000,0007,011,2023,9758.26,EUR
100,1000,0000001476,0000000423,000000000000100382,1000,0007,012,2024,8585.46,EUR
100,1000,0000001477,0000000206,000000000000100429,1000,0006,001,2023,4660.25,EUR
100,1000,0000001478,0000000112,000000000000100411,1000,0004,002,2024,4298.41,EUR
100,1000,0000001479,0000000193,000000000000100161,1000,0010,003,2023,7084.82,EUR
100,1000,0000001480,0000000197,000000000000100435,1000,0008,004,2024,9343.5,EUR
100,1000,0000001481,0000000401,000000000000100290,1000,0002,005,2023,4262.74,EUR
100,1000,0000001482,0000000452,000000000000100031,1000,0006,006,2024,1991.36,EUR
100,1000,0000001483,0000000087,000000000000100172,1000,0010,007,2023,5991.81,EUR
100,1000,0000001484,0000000210,000000000000100115,2000,0006,008,2024,5270.12,EUR
100,1000,0000001485,0000000157,000000000000100249,1000,0007,009,2023,6373.11,EUR
100,1000,0000001486,0000000243,000000000000100244,1000,0007,010,2024,6689.04,EUR
100,1000,0000001487,0000000260,000000000000100475,1000,0007,011,2023,6737.51,EUR
100,1000,0000001488,0000000156,000000000000100118,2000,0009,012,2024,2058.47,EUR
100,1000,0000001489,0000000287,000000000000100023,1000,0004,001,2023,4472.51,EUR
100,1000,0000001490,0000000219,000000000000100195,2000,0005,002,2024,1977.2,EUR
100,1000,0000001491,0000000478,000000000000100474,1000,0006,003,2023,713.94,EUR
100,1000,0000001492,0000000462,000000000000100452,1000,0009,004,2024,8449.42,EUR
100,1000,0000001493,0000000347,000000000000100450,2000,0009,005,2023,1979.82,EUR
100,1000,0000001494,0000000261,000000000000100214,2000,0009,006,2024,6623.07,EUR
100,1000,0000001495,0000000081,000000000000100472,1000,0004,007,2023,5230.26,EUR
100,1000,0000001496,0000000068,000000000000100372,2000,0003,008,2024,8343.07,EUR
100,1000,0000001497,0000000014,000000000000100499,2000,0007,009,2023,1945.17,EUR
100,1000,0000001498,0000000311,000000000000100098,1000,0002,010,2024,3182.64,EUR
100,1000,0000001499,0000000019,000000000000100124,2000,0004,011,2023,8843.47,EUR
100,1000,0000001500,0000000093,000000000000100479,2000,0010,012,2024,8264.19,EUR
100,1000,0000001501,0000000135,000000000000100351,1000,0010,001,2023,8677.94,EUR
100,1000,0000001502,0000000233,000000000000100028,1000,0001,002,2024,7432.5,EUR
100,1000,0000001503,0000000103,000000000000100345,1000,0006,003,2023,5261.28,EUR
100,1000,0000001504,0000000216,000000000000100100,2000,0006,004,2024,4853.28,EUR
100,1000,0000001505,0000000404,000000000000100267,2000,0010,005,2023,8507.87,EUR
100,1000,0000001506,0000000366,000000000000100128,1000,0010,006,2024,5801.62,EUR
100,1000,0000001507,0000000267,000000000000100481,2000,0008,007,2023,3052.29,EUR
100,1000,0000001508,0000000017,000000000000100039,1000,0009,008,2024,2013.46,EUR
100,1000,0000001509,0000000207,000000000000100000,1000,0007,009,2023,142.71,EUR
100,1000,0000001510,0000000398,000000000000100116,2000,0005,010,2024,8786.55,EUR
100,1000,0000001511,0000000093,000000000000100485,1000,0001,011,2023,5510.61,EUR
100,1000,0000001512,0000000098,000000000000100023,2000,0003,012,2024,8563.94,EUR
100,1000,0000001513,0000000088,000000000000100003,2000,0001,001,2023,1150.18,EUR
100,1000,0000001514,0000000414,000000000000100451,1000,0006,002,2024,7505.57,EUR
100,1000,0000001515,0000000407,000000000000100297,1000,0003,003,2023,2459.7,EUR
100,1000,0000001516,0000000241,000000000000100172,2000,0005,004,2024,3790.88,EUR
100,1000,0000001517,0000000495,000000000000100394,1000,0002,005,2023,5222.9,EUR
100,1000,0000001518,0000000119,000000000000100190,1000,0008,006,2024,3220.06,EUR
100,1000,0000001519,0000000346,000000000000100278,1000,0004,007,2023,6044.89,EUR
100,1000,0000001520,0000000059,000000000000100451,1000,0009,008,2024,1656.45,EUR
100,1000,0000001521,0000000321,000000000000100004,1000,0007,009,2023,1486.56,EUR
100,1000,0000001522,0000000105,000000000000100094,1000,0004,010,2024,2635.85,EUR
100,1000,0000001523,0000000227,000000000000100186,2000,0007,011,2023,3146.85,EUR
100,1000,0000001524,0000000395,000000000000100473,1000,0001,012,2024,5720.51,EUR
100,1000,0000001525,0000000459,000000000000100476,1000,0009,001,2023,6681.07,EUR
100,1000,0000001526,0000000483,000000000000100100,1000,0002,002,2024,3891.05,EUR
100,1000,0000001527,0000000427,000000000000100488,2000,0006,003,2023,3315.55,EUR
100,1000,0000001528,0000000342,000000000000100083,1000,0007,004,2024,8906.95,EUR
100,1000,0000001529,0000000070,000000000000100206,2000,0008,005,2023,7023.34,EUR
100,1000,0000001530,0000000176,000000000000100475,2000,0007,006,2024,4902.51,EUR
100,1000,0000001531,0000000461,000000000000100156,1000,0001,007,2023,7131.12,EUR
100,1000,0000001532,0000000499,000000000000100310,2000,0001,008,2024,847.1,EUR
100,1000,0000001533,0000000207,000000000000100172,1000,0007,009,2023,7859.53,EUR
100,1000,0000001534,0000000156,000000000000100202,2000,0009,010,2024,5112.8,EUR
100,1000,0000001535,0000000150,000000000000100063,1000,0007,011,2023,2790.59,EUR
100,1000,0000001536,0000000417,000000000000100182,2000,0009,012,2024,4264.02,EUR
100,1000,0000001537,0000000221,000000000000100092,2000,0010,001,2023,1821.44,EUR
100,1000,0000001538,0000000126,000000000000100448,2000,0001,002,2024,6059.9,EUR
100,1000,0000001539,0000000165,000000000000100330,1000,0008,003,2023,9279.79,EUR
100,1000,0000001540,0000000037,000000000000100030,2000,0008,004,2024,6465.3,EUR
100,1000,0000001541,0000000406,000000000000100214,2000,0002,005,2023,9965.41,EUR
100,1000,0000001542,0000000313,000000000000100431,1000,0006,006,2024,8378.82,EUR
100,1000,0000001543,0000000128,000000000000100495,1000,0006,007,2023,1682.51,EUR
100,1000,0000001544,0000000047,000000000000100147,2000,0001,008,2024,9201.66,EUR
100,1000,0000001545,0000000169,000000000000100040,2000,0007,009,2023,2343.06,EUR
100,1000,0000001546,0000000009,000000000000100474,2000,0005,010,2024,6456.26,EUR
100,1000,0000001547,0000000056,000000000000100017,1000,0009,011,2023,8319.82,EUR
100,1000,0000001548,0000000071,000000000000100182,2000,0006,012,2024,2993.03,EUR
100,1000,0000001549,0000000243,000000000000100259,2000,0004,001,2023,4561.64,EUR
100,1000,0000001550,0000000251,000000000000100475,1000,0001,002,2024,343.94,EUR
100,1000,0000001551,0000000120,000000000000100316,2000,0006,003,2023,396.1,EUR
100,1000,0000001552,0000000324,000000000000100298,1000,0001,004,2024,6624.33,EUR
100,1000,0000001553,0000000450,000000000000100243,1000,0010,005,2023,1194.26,EUR
100,1000,0000001554,0000000082,000000000000100380,1000,0009,006,2024,4943.37,EUR
100,1000,0000001555,0000000422,000000000000100094,1000,0002,007,2023,5983.88,EUR
100,1000,0000001556,0000000120,000000000000100281,2000,0009,008,2024,6308.1,EUR
100,1000,0000001557,0000000134,000000000000100069,1000,0008,009,2023,7081.17,EUR
100,1000,0000001558,0000000363,000000000000100439,1000,0009,010,2024,2897.01,EUR
100,1000,0000001559,0000000267,000000000000100452,2000,0004,011,2023,5553.06,EUR
100,1000,0000001560,0000000078,000000000000100275,2000,0007,012,2024,5458.58,EUR
100,1000,0000001561,0000000268,000000000000100130,2000,0003,001,2023,712.54,EUR
100,1000,0000001562,0000000153,000000000000100430,2000,0009,002,2024,4738.35,EUR
100,1000,0000001563,0000000477,000000000000100451,2000,0004,003,2023,4297.9,EUR
100,1000,0000001564,0000000058,000000000000100026,2000,0005,004,2024,8176.29,EUR
100,1000,0000001565,0000000189,000000000000100130,2000,0003,005,2023,6575.37,EUR
100,1000,0000001566,0000000076,000000000000100381,1000,0001,006,2024,9167.01,EUR
100,1000,0000001567,0000000321,000000000000100139,1000,0004,007,2023,8811.96,EUR
100,1000,0000001568,0000000395,000000000000100062,2000,0003,008,2024,9440.37,EUR
100,1000,0000001569,0000000061,000000000000100301,1000,0003,009,2023,283.21,EUR
100,1000,0000001570,0000000070,000000000000100065,1000,0006,010,2024,4997.4,EUR
100,1000,0000001571,0000000125,000000000000100014,2000,0002,011,2023,7010.49,EUR
100,1000,0000001572,0000000153,000000000000100356,2000,0003,012,2024,3760.98,EUR
100,1000,0000001573,0000000471,000000000000100190,1000,0008,001,2023,6368.64,EUR
100,1000,0000001574,0000000358,000000000000100073,1000,0010,002,2024,8681.05,EUR
100,1000,0000001575,0000000017,000000000000100178,2000,0003,003,2023,8928.08,EUR
100,1000,0000001576,0000000211,000000000000100483,1000,0004,004,2024,8935.77,EUR
100,1000,0000001577,0000000294,000000000000100020,2000,0007,005,2023,9229.64,EUR
100,1000,0000001578,0000000131,000000000000100174,2000,0009,006,2024,5261.81,EUR
100,1000,0000001579,0000000482,000000000000100399,1000,0001,007,2023,2975.54,EUR
100,1000,0000001580,0000000185,000000000000100157,1000,0009,008,2024,8459.35,EUR
100,1000,0000001581,0000000107,000000000000100188,2000,0008,009,2023,5908.83,EUR
100,1000,0000001582,0000000210,000000000000100190,2000,0007,010,2024,5849.34,EUR
100,1000,0000001583,0000000400,000000000000100034,1000,0005,011,2023,3355.91,EUR
100,1000,0000001584,0000000358,000000000000100346,1000,0007,012,2024,2400.31,EUR
100,1000,0000001585,0000000125,000000000000100326,2000,0003,001,2023,509.05,EUR
100,1000,0000001586,0000000398,000000000000100409,1000,0007,002,2024,5423.54,EUR
100,1000,0000001587,0000000431,000000000000100465,1000,0007,003,2023,5604.48,EUR
100,1000,0000001588,0000000339,000000000000100059,2000,0006,004,2024,3862.03,EUR
100,1000,0000001589,0000000461,000000000000100136,2000,0010,005,2023,1227.59,EUR
100,1000,0000001590,0000000171,000000000000100187,2000,0008,006,2024,5382.5,EUR
100,1000,0000001591,0000000226,000000000000100467,2000,0001,007,2023,6981.52,EUR
100,1000,0000001592,0000000346,000000000000100193,1000,0009,008,2024,2804.96,EUR
100,1000,0000001593,0000000412,000000000000100149,1000,0004,009,2023,6151.83,EUR
100,1000,0000001594,0000000219,000000000000100232,2000,0002,010,2024,9035.39,EUR
100,1000,0000001595,0000000440,000000000000100363,1000,0010,011,2023,2245.05,EUR
100,1000,0000001596,0000000246,000000000000100489,2000,0001,012,2024,3201.09,EUR
100,1000,0000001597,0000000126,000000000000100449,2000,0006,001,2023,5607.19,EUR
100,1000,0000001598,0000000451,000000000000100052,2000,0002,002,2024,4963.37,EUR
100,1000,0000001599,0000000310,000000000000100315,2000,0009,003,2023,2220.14,EUR
100,1000,0000001600,0000000438,000000000000100464,1000,0010,004,2024,6731.04,EUR
100,1000,0000001601,0000000273,000000000000100365,1000,0001,005,2023,7466.97,EUR
100,1000,0000001602,0000000187,000000000000100318,2000,0006,006,2024,9232.05,EUR
100,1000,0000001603,0000000069,000000000000100284,2000,0004,007,2023,8595.32,EUR
100,1000,0000001604,0000000333,000000000000100081,2000,0007,008,2024,5566.09,EUR
100,1000,0000001605,0000000362,000000000000100386,2000,0007,009,2023,3730.8,EUR
100,1000,0000001606,0000000454,000000000000100393,1000,0004,010,2024,1035.62,EUR
100,1000,0000001607,0000000007,000000000000100332,1000,0008,011,2023,3716.46,EUR
100,1000,0000001608,0000000402,000000000000100165,1000,0006,012,2024,9412.19,EUR
100,1000,0000001609,0000000214,000000000000100081,1000,0003,001,2023,4551.63,EUR
100,1000,0000001610,0000000044,000000000000100091,2000,0003,002,2024,6931.42,EUR
100,1000,0000001611,0000000221,000000000000100258,2000,0004,003,2023,3804.46,EUR
100,1000,0000001612,0000000105,000000000000100188,1000,0008,004,2024,9432.8,EUR
100,1000,0000001613,0000000380,000000000000100279,2000,0006,005,2023,7895.04,EUR
100,1000,0000001614,0000000412,000000000000100259,2000,0003,006,2024,4828.52,EUR
100,1000,0000001615,0000000370,000000000000100492,2000,0003,007,2023,2281.81,EUR
100,1000,0000001616,0000000182,000000000000100353,1000,0003,008,2024,7475.12,EUR
100,1000,0000001617,0000000199,000000000000100345,2000,0005,009,2023,6111.96,EUR
100,1000,0000001618,0000000114,000000000000100229,2000,0009,010,2024,4717.22,EUR
100,1000,0000001619,0000000014,000000000000100069,2000,0005,011,2023,6802.82,EUR
100,1000,0000001620,0000000353,000000000000100212,2000,0003,012,2024,4459.47,EUR
100,1000,0000001621,0000000064,000000000000100164,1000,0002,001,2023,6185.7,EUR
100,1000,0000001622,0000000467,000000000000100188,1000,0001,002,2024,6097.59,EUR
100,1000,0000001623,0000000461,000000000000100199,1000,0005,003,2023,1412.44,EUR
100,1000,0000001624,0000000109,000000000000100060,1000,0004,004,2024,4360.6,EUR
100,1000,0000001625,0000000278,000000000000100096,2000,0010,005,2023,4235.43,EUR
