MANDT,VBELN,POSNR,PARVW,KUNNR,LIFNR
100,0000001934,000000,WE,0000000190,
100,0000001935,000000,AG,0000000142,
100,0000001935,000000,WE,0000000142,
100,0000001936,000000,AG,0000000481,
100,0000001936,000000,WE,0000000481,
100,0000001937,000000,AG,0000000365,
100,0000001937,000000,WE,0000000365,
100,0000001938,000000,AG,0000000205,
100,0000001938,000000,WE,0000000205,
100,0000001939,000000,AG,0000000211,
100,0000001939,000000,WE,0000000211,
100,0000001940,000000,AG,0000000078,
100,0000001940,000000,WE,0000000078,
100,0000001941,000000,AG,0000000102,
100,0000001941,000000,WE,0000000102,
100,0000001942,000000,AG,0000000492,
100,0000001942,000000,WE,0000000492,
100,0000001943,000000,AG,0000000066,
100,0000001943,000000,WE,0000000066,
100,0000001944,000000,AG,0000000119,
100,0000001944,000000,WE,0000000119,
100,0000001945,000000,AG,0000000220,
100,0000001945,000000,WE,0000000220,
100,0000001946,000000,AG,0000000020,
100,0000001946,000000,WE,0000000020,
100,0000001947,000000,AG,0000000196,
100,0000001947,000000,WE,0000000196,
100,0000001948,000000,AG,0000000207,
100,0000001948,000000,WE,0000000207,
100,0000001949,000000,AG,0000000414,
100,0000001949,000000,WE,0000000414,
100,0000001950,000000,AG,0000000238,
100,0000001950,000000,WE,0000000238,
100,0000001951,000000,AG,0000000310,
100,0000001951,000000,WE,0000000310,
100,0000001952,000000,AG,0000000398,
100,0000001952,000000,WE,0000000398,
100,0000001953,000000,AG,0000000320,
100,0000001953,000000,WE,0000000320,
100,0000001954,000000,AG,0000000497,
100,0000001954,000000,WE,0000000497,
100,0000001955,000000,AG,0000000271,
100,0000001955,000000,WE,0000000271,
100,0000001956,000000,AG,0000000209,
100,0000001956,000000,WE,0000000209,
100,0000001957,000000,AG,0000000146,
100,0000001957,000000,WE,0000000146,
100,0000001958,000000,AG,0000000300,
100,0000001958,000000,WE,0000000300,
100,0000001959,000000,AG,0000000038,
100,0000001959,000000,WE,0000000038,
100,0000001960,000000,AG,0000000067,
100,0000001960,000000,WE,0000000067,
100,0000001961,000000,AG,0000000191,
100,0000001961,000000,WE,0000000191,
100,0000001962,000000,AG,0000000298,
100,0000001962,000000,WE,0000000298,
100,0000001963,000000,AG,0000000159,
100,0000001963,000000,WE,0000000159,
100,0000001964,000000,AG,0000000291,
100,0000001964,000000,WE,0000000291,
100,0000001965,000000,AG,0000000419,
100,0000001965,000000,WE,0000000419,
100,0000001966,000000,AG,0000000249,
100,0000001966,000000,WE,0000000249,
100,0000001967,000000,AG,0000000496,
100,0000001967,000000,WE,0000000496,
100,0000001968,000000,AG,0000000467,
100,0000001968,000000,WE,0000000467,
100,0000001969,000000,AG,0000000438,
100,0000001969,000000,WE,0000000438,
100,0000001970,000000,AG,0000000455,
100,0000001970,000000,WE,0000000455,
100,0000001971,000000,AG,0000000342,
100,0000001971,000000,WE,0000000342,
100,0000001972,000000,AG,0000000464,
100,0000001972,000000,WE,0000000464,
100,0000001973,000000,AG,0000000090,
100,0000001973,000000,WE,0000000090,
100,0000001974,000000,AG,0000000070,
100,0000001974,000000,WE,0000000070,
100,0000001975,000000,AG,0000000384,
100,0000001975,000000,WE,0000000384,
100,0000001976,000000,AG,0000000026,
100,0000001976,000000,WE,0000000026,
100,0000001977,000000,AG,0000000488,
100,0000001977,000000,WE,0000000488,
100,0000001978,000000,AG,0000000132,
100,0000001978,000000,WE,0000000132,
100,0000001979,000000,AG,0000000096,
100,0000001979,000000,WE,0000000096,
100,0000001980,000000,AG,0000000310,
100,0000001980,000000,WE,0000000310,
100,0000001981,000000,AG,0000000269,
100,0000001981,000000,WE,0000000269,
100,0000001982,000000,AG,0000000199,
100,0000001982,000000,WE,0000000199,
100,0000001983,000000,AG,0000000095,
100,0000001983,000000,WE,0000000095,
100,0000001984,000000,AG,0000000085,
100,0000001984,000000,WE,0000000085,
100,0000001985,000000,AG,0000000493,
100,0000001985,000000,WE,0000000493,
100,0000001986,000000,AG,0000000211,
100,0000001986,000000,WE,0000000211,
100,0000001987,000000,AG,0000000289,
100,0000001987,000000,WE,0000000289,
100,0000001988,000000,AG,0000000318,
100,0000001988,000000,WE,0000000318,
100,0000001989,000000,AG,0000000066,
100,0000001989,000000,WE,0000000066,
100,0000001990,000000,AG,0000000006,
100,0000001990,000000,WE,0000000006,
100,0000001991,000000,AG,0000000197,
100,0000001991,000000,WE,0000000197,
100,0000001992,000000,AG,0000000214,
100,0000001992,000000,WE,0000000214,
100,0000001993,000000,AG,0000000204,
100,0000001993,000000,WE,0000000204,
100,0000001994,000000,AG,0000000038,
100,0000001994,000000,WE,0000000038,
100,0000001995,000000,AG,0000000495,
100,0000001995,000000,WE,0000000495,
100,0000001996,000000,AG,0000000233,
100,0000001996,000000,WE,0000000233,
100,0000001997,000000,AG,0000000486,
100,0000001997,000000,WE,0000000486,
100,0000001998,000000,AG,0000000477,
100,0000001998,000000,WE,0000000477,
100,0000001999,000000,AG,0000000292,
100,0000001999,000000,WE,0000000292,
100,0000002000,000000,AG,0000000299,
100,0000002000,000000,WE,0000000299,
100,0000002001,000000,AG,0000000209,
100,0000002001,000000,WE,0000000209,
100,0000002002,000000,AG,0000000091,
100,0000002002,000000,WE,0000000091,
100,0000002003,000000,AG,0000000097,
100,0000002003,000000,WE,0000000097,
100,0000002004,000000,AG,0000000457,
100,0000002004,000000,WE,0000000457,
100,0000002005,000000,AG,0000000177,
100,0000002005,000000,WE,0000000177,
100,0000002006,000000,AG,0000000194,
100,0000002006,000000,WE,0000000194,
100,0000002007,000000,AG,0000000313,
100,0000002007,000000,WE,0000000313,
100,0000002008,000000,AG,0000000303,
100,0000002008,000000,WE,0000000303,
100,0000002009,000000,AG,0000000466,
100,0000002009,000000,WE,0000000466,
100,0000002010,000000,AG,0000000456,
100,0000002010,000000,WE,0000000456,
100,0000002011,000000,AG,0000000486,
100,0000002011,000000,WE,0000000486,
100,0000002012,000000,AG,0000000308,
100,0000002012,000000,WE,0000000308,
100,0000002013,000000,AG,0000000337,
100,0000002013,000000,WE,0000000337,
100,0000002014,000000,AG,0000000421,
100,0000002014,000000,WE,0000000421,
100,0000002015,000000,AG,0000000080,
100,0000002015,000000,WE,0000000080,
100,0000002016,000000,AG,0000000302,
100,0000002016,000000,WE,0000000302,
100,0000002017,000000,AG,0000000469,
100,0000002017,000000,WE,0000000469,
100,0000002018,000000,AG,0000000378,
100,0000002018,000000,WE,0000000378,
100,0000002019,000000,AG,0000000309,
100,0000002019,000000,WE,0000000309,
100,0000002020,000000,AG,0000000406,
100,0000002020,000000,WE,0000000406,
100,0000002021,000000,AG,0000000488,
100,0000002021,000000,WE,0000000488,
100,0000002022,000000,AG,0000000376,
100,0000002022,000000,WE,0000000376,
100,0000002023,000000,AG,0000000281,
100,0000002023,000000,WE,0000000281,
100,0000002024,000000,AG,0000000127,
100,0000002024,000000,WE,0000000127,
100,0000002025,000000,AG,0000000111,
100,0000002025,000000,WE,0000000111,
100,0000002026,000000,AG,0000000165,
100,0000002026,000000,WE,0000000165,
100,0000002027,000000,AG,0000000385,
100,0000002027,000000,WE,0000000385,
100,0000002028,000000,AG,0000000284,
100,0000002028,000000,WE,0000000284,
100,0000002029,000000,AG,0000000377,
100,0000002029,000000,WE,0000000377,
100,0000002030,000000,AG,0000000245,
100,0000002030,000000,WE,0000000245,
100,0000002031,000000,AG,0000000443,
100,0000002031,000000,WE,0000000443,
100,0000002032,000000,AG,0000000498,
100,0000002032,000000,WE,0000000498,
100,0000002033,000000,AG,0000000205,
100,0000002033,000000,WE,0000000205,
100,0000002034,000000,AG,0000000285,
100,0000002034,000000,WE,0000000285,
100,0000002035,000000,AG,0000000264,
100,0000002035,000000,WE,0000000264,
100,0000002036,000000,AG,0000000238,
100,0000002036,000000,WE,0000000238,
100,0000002037,000000,AG,0000000364,
100,0000002037,000000,WE,0000000364,
100,0000002038,000000,AG,0000000254,
100,0000002038,000000,WE,0000000254,
100,0000002039,000000,AG,0000000231,
100,0000002039,000000,WE,0000000231,
100,0000002040,000000,AG,0000000313,
100,0000002040,000000,WE,0000000313,
100,0000002041,000000,AG,0000000096,
100,0000002041,000000,WE,0000000096,
100,0000002042,000000,AG,0000000191,
100,0000002042,000000,WE,0000000191,
100,0000002043,000000,AG,0000000470,
100,0000002043,000000,WE,0000000470,
100,0000002044,000000,AG,0000000400,
100,0000002044,000000,WE,0000000400,
100,0000002045,000000,AG,0000000223,
100,0000002045,000000,WE,0000000223,
100,0000002046,000000,AG,0000000007,
100,0000002046,000000,WE,0000000007,
100,0000002047,000000,AG,0000000155,
100,0000002047,000000,WE,0000000155,
100,0000002048,000000,AG,0000000063,
100,0000002048,000000,WE,0000000063,
100,0000002049,000000,AG,0000000127,
100,0000002049,000000,WE,0000000127,
100,0000002050,000000,AG,0000000131,
100,0000002050,000000,WE,0000000131,
100,0000002051,000000,AG,0000000269,
100,0000002051,000000,WE,0000000269,
100,0000002052,000000,AG,0000000089,
100,0000002052,000000,WE,0000000089,
100,0000002053,000000,AG,0000000026,
100,0000002053,000000,WE,0000000026,
100,0000002054,000000,AG,0000000268,
100,0000002054,000000,WE,0000000268,
100,0000002055,000000,AG,0000000486,
100,0000002055,000000,WE,0000000486,
100,0000002056,000000,AG,0000000444,
100,0000002056,000000,WE,0000000444,
100,0000002057,000000,AG,0000000414,
100,0000002057,000000,WE,0000000414,
100,0000002058,000000,AG,0000000129,
100,0000002058,000000,WE,0000000129,
100,0000002059,000000,AG,0000000459,
100,0000002059,000000,WE,0000000459,
100,0000002060,000000,AG,0000000312,
100,0000002060,000000,WE,0000000312,
100,0000002061,000000,AG,0000000417,
100,0000002061,000000,WE,0000000417,
100,0000002062,000000,AG,0000000127,
100,0000002062,000000,WE,0000000127,
100,0000002063,000000,AG,0000000049,
100,0000002063,000000,WE,0000000049,
100,0000002064,000000,AG,0000000168,
100,0000002064,000000,WE,0000000168,
100,0000002065,000000,AG,0000000103,
100,0000002065,000000,WE,0000000103,
100,0000002066,000000,AG,0000000309,
100,0000002066,000000,WE,0000000309,
100,0000002067,000000,AG,0000000271,
100,0000002067,000000,WE,0000000271,
100,0000002068,000000,AG,0000000382,
100,0000002068,000000,WE,0000000382,
100,0000002069,000000,AG,0000000098,
100,0000002069,000000,WE,0000000098,
100,0000002070,000000,AG,0000000500,
100,0000002070,000000,WE,0000000500,
100,0000002071,000000,AG,0000000392,
100,0000002071,000000,WE,0000000392,
100,0000002072,000000,AG,0000000307,
100,0000002072,000000,WE,0000000307,
100,0000002073,000000,AG,0000000044,
100,0000002073,000000,WE,0000000044,
100,0000002074,000000,AG,0000000080,
100,0000002074,000000,WE,0000000080,
100,0000002075,000000,AG,0000000065,
100,0000002075,000000,WE,0000000065,
100,0000002076,000000,AG,0000000207,
100,0000002076,000000,WE,0000000207,
100,0000002077,000000,AG,0000000006,
100,0000002077,000000,WE,0000000006,
100,0000002078,000000,AG,0000000016,
100,0000002078,000000,WE,0000000016,
100,0000002079,000000,AG,0000000003,
100,0000002079,000000,WE,0000000003,
100,0000002080,000000,AG,0000000460,
100,0000002080,000000,WE,0000000460,
100,0000002081,000000,AG,0000000035,
100,0000002081,000000,WE,0000000035,
100,0000002082,000000,AG,0000000149,
100,0000002082,000000,WE,0000000149,
100,0000002083,000000,AG,0000000153,
100,0000002083,000000,WE,0000000153,
100,0000002084,000000,AG,0000000026,
100,0000002084,000000,WE,0000000026,
100,0000002085,000000,AG,0000000335,
100,0000002085,000000,WE,0000000335,
100,0000002086,000000,AG,0000000338,
100,0000002086,000000,WE,0000000338,
100,0000002087,000000,AG,0000000358,
100,0000002087,000000,WE,0000000358,
100,0000002088,000000,AG,0000000239,
100,0000002088,000000,WE,0000000239,
100,0000002089,000000,AG,0000000477,
100,0000002089,000000,WE,0000000477,
100,0000002090,000000,AG,0000000205,
100,0000002090,000000,WE,0000000205,
100,0000002091,000000,AG,0000000076,
100,0000002091,000000,WE,0000000076,
100,0000002092,000000,AG,0000000431,
100,0000002092,000000,WE,0000000431,
100,0000002093,000000,AG,0000000316,
100,0000002093,000000,WE,0000000316,
100,0000002094,000000,AG,0000000371,
100,0000002094,000000,WE,0000000371,
100,0000002095,000000,AG,0000000383,
100,0000002095,000000,WE,0000000383,
100,0000002096,000000,AG,0000000484,
100,0000002096,000000,WE,0000000484,
100,0000002097,000000,AG,0000000035,
100,0000002097,000000,WE,0000000035,
100,0000002098,000000,AG,0000000490,
100,0000002098,000000,WE,0000000490,
100,0000002099,000000,AG,0000000406,
100,0000002099,000000,WE,0000000406,
100,0000002100,000000,AG,0000000157,
100,0000002100,000000,WE,0000000157,
100,0000002101,000000,AG,0000000380,
100,0000002101,000000,WE,0000000380,
100,0000002102,000000,AG,0000000334,
100,0000002102,000000,WE,0000000334,
100,0000002103,000000,AG,0000000339,
100,0000002103,000000,WE,0000000339,
100,0000002104,000000,AG,0000000117,
100,0000002104,000000,WE,0000000117,
100,0000002105,000000,AG,0000000437,
100,0000002105,000000,WE,0000000437,
100,0000002106,000000,AG,0000000018,
100,0000002106,000000,WE,0000000018,
100,0000002107,000000,AG,0000000446,
100,0000002107,000000,WE,0000000446,
100,0000002108,000000,AG,0000000146,
100,0000002108,000000,WE,0000000146,
100,0000002109,000000,AG,0000000375,
100,0000002109,000000,WE,0000000375,
100,0000002110,000000,AG,0000000480,
100,0000002110,000000,WE,0000000480,
100,0000002111,000000,AG,0000000289,
100,0000002111,000000,WE,0000000289,
100,0000002112,000000,AG,0000000037,
100,0000002112,000000,WE,0000000037,
100,0000002113,000000,AG,0000000112,
100,0000002113,000000,WE,0000000112,
100,0000002114,000000,AG,0000000154,
100,0000002114,000000,WE,0000000154,
100,0000002115,000000,AG,0000000061,
100,0000002115,000000,WE,0000000061,
100,0000002116,000000,AG,0000000009,
100,0000002116,000000,WE,0000000009,
100,0000002117,000000,AG,0000000105,
100,0000002117,000000,WE,0000000105,
100,0000002118,000000,AG,0000000265,
100,0000002118,000000,WE,0000000265,
100,0000002119,000000,AG,0000000416,
100,0000002119,000000,WE,0000000416,
100,0000002120,000000,AG,0000000295,
100,0000002120,000000,WE,0000000295,
100,0000002121,000000,AG,0000000254,
100,0000002121,000000,WE,0000000254,
100,0000002122,000000,AG,0000000165,
100,0000002122,000000,WE,0000000165,
100,0000002123,000000,AG,0000000078,
100,0000002123,000000,WE,0000000078,
100,0000002124,000000,AG,0000000462,
100,0000002124,000000,WE,0000000462,
100,0000002125,000000,AG,0000000326,
100,0000002125,000000,WE,0000000326,
100,0000002126,000000,AG,0000000432,
100,0000002126,000000,WE,0000000432,
100,0000002127,000000,AG,0000000279,
100,0000002127,000000,WE,0000000279,
100,0000002128,000000,AG,0000000241,
100,0000002128,000000,WE,0000000241,
100,0000002129,000000,AG,0000000068,
100,0000002129,000000,WE,0000000068,
100,0000002130,000000,AG,0000000017,
100,0000002130,000000,WE,0000000017,
100,0000002131,000000,AG,0000000303,
100,0000002131,000000,WE,0000000303,
100,0000002132,000000,AG,0000000314,
100,0000002132,000000,WE,0000000314,
100,0000002133,000000,AG,0000000277,
100,0000002133,000000,WE,0000000277,
100,0000002134,000000,AG,0000000223,
100,0000002134,000000,WE,0000000223,
100,0000002135,000000,AG,0000000330,
100,0000002135,000000,WE,0000000330,
100,0000002136,000000,AG,0000000168,
100,0000002136,000000,WE,0000000168,
100,0000002137,000000,AG,0000000427,
100,0000002137,000000,WE,0000000427,
100,0000002138,000000,AG,0000000344,
100,0000002138,000000,WE,0000000344,
100,0000002139,000000,AG,0000000197,
100,0000002139,000000,WE,0000000197,
100,0000002140,000000,AG,0000000153,
100,0000002140,000000,WE,0000000153,
100,0000002141,000000,AG,0000000082,
100,0000002141,000000,WE,0000000082,
100,0000002142,000000,AG,0000000381,
100,0000002142,000000,WE,0000000381,
100,0000002143,000000,AG,0000000403,
100,0000002143,000000,WE,0000000403,
100,0000002144,000000,AG,0000000342,
100,0000002144,000000,WE,0000000342,
100,0000002145,000000,AG,0000000482,
100,0000002145,000000,WE,0000000482,
100,0000002146,000000,AG,0000000358,
100,0000002146,000000,WE,0000000358,
100,0000002147,000000,AG,0000000070,
100,0000002147,000000,WE,0000000070,
100,0000002148,000000,AG,0000000152,
100,0000002148,000000,WE,0000000152,
100,0000002149,000000,AG,0000000466,
100,0000002149,000000,WE,0000000466,
100,0000002150,000000,AG,0000000006,
100,0000002150,000000,WE,0000000006,
100,0000002151,000000,AG,0000000169,
100,0000002151,000000,WE,0000000169,
100,0000002152,000000,AG,0000000318,
100,0000002152,000000,WE,0000000318,
100,0000002153,000000,AG,0000000497,
100,0000002153,000000,WE,0000000497,
100,0000002154,000000,AG,0000000364,
100,0000002154,000000,WE,0000000364,
100,0000002155,000000,AG,0000000333,
100,0000002155,000000,WE,0000000333,
100,0000002156,000000,AG,0000000078,
100,0000002156,000000,WE,0000000078,
100,0000002157,000000,AG,0000000029,
100,0000002157,000000,WE,0000000029,
100,0000002158,000000,AG,0000000266,
100,0000002158,000000,WE,0000000266,
100,0000002159,000000,AG,0000000094,
