MANDT,VBELN,POSNR,MATNR,LFIMG,VRKME,WERKS
100,1800002225,000010,MAT000371,4841,ST,1000
100,1800002225,000020,MAT000451,2394,ST,1000
100,1800002226,000010,MAT000474,1392,ST,1200
100,1800002226,000020,MAT000012,3789,ST,1100
100,1800002226,000030,MAT000428,2903,ST,1100
100,1800002227,000010,MAT000335,1248,ST,1100
100,1800002227,000020,MAT000238,2737,ST,1100
100,1800002228,000010,MAT000343,2497,ST,1100
100,1800002228,000020,MAT000365,1029,ST,1100
100,1800002228,000030,MAT000379,438,ST,1000
100,1800002228,000040,MAT000104,1804,ST,1200
100,1800002229,000010,MAT000411,3940,ST,1000
100,1800002230,000010,MAT000015,1892,ST,1000
100,1800002230,000020,MAT000077,2052,ST,1000
100,1800002230,000030,MAT000266,246,ST,1100
100,1800002231,000010,MAT000413,4094,ST,1200
100,1800002231,000020,MAT000144,4788,ST,1100
100,1800002231,000030,MAT000402,1937,ST,1200
100,1800002232,000010,MAT000144,265,ST,1100
100,1800002233,000010,MAT000281,4751,ST,1200
100,1800002234,000010,MAT000412,3343,ST,1100
100,1800002234,000020,MAT000086,4480,ST,1000
100,1800002234,000030,MAT000324,1445,ST,1100
100,1800002235,000010,MAT000111,1987,ST,1000
100,1800002235,000020,MAT000280,3153,ST,1000
100,1800002235,000030,MAT000263,4783,ST,1100
100,1800002235,000040,MAT000376,2263,ST,1100
100,1800002235,000050,MAT000282,2724,ST,1100
100,1800002236,000010,MAT000235,1987,ST,1200
100,1800002236,000020,MAT000017,709,ST,1000
100,1800002236,000030,MAT000413,1947,ST,1000
100,1800002237,000010,MAT000019,4817,ST,1200
100,1800002237,000020,MAT000222,473,ST,1000
100,1800002237,000030,MAT000124,3899,ST,1100
100,1800002238,000010,MAT000201,3960,ST,1100
100,1800002238,000020,MAT000143,2387,ST,1100
100,1800002238,000030,MAT000220,204,ST,1100
100,1800002238,000040,MAT000428,2146,ST,1000
100,1800002238,000050,MAT000471,4367,ST,1000
100,1800002239,000010,MAT000289,3441,ST,1200
100,1800002239,000020,MAT000071,4025,ST,1200
100,1800002239,000030,MAT000354,2879,ST,1100
100,1800002239,000040,MAT000192,4355,ST,1200
100,1800002240,000010,MAT000075,4569,ST,1100
100,1800002240,000020,MAT000197,3504,ST,1200
100,1800002240,000030,MAT000011,3067,ST,1200
100,1800002240,000040,MAT000431,1763,ST,1000
100,1800002241,000010,MAT000471,3891,ST,1100
100,1800002241,000020,MAT000231,397,ST,1000
100,1800002241,000030,MAT000086,1292,ST,1000
100,1800002242,000010,MAT000263,2589,ST,1000
100,1800002242,000020,MAT000100,2715,ST,1100
100,1800002242,000030,MAT000487,3083,ST,1100
100,1800002243,000010,MAT000414,46,ST,1000
100,1800002243,000020,MAT000213,116,ST,1200
100,1800002244,000010,MAT000082,4102,ST,1200
100,1800002244,000020,MAT000500,2925,ST,1000
100,1800002244,000030,MAT000474,2976,ST,1000
100,1800002244,000040,MAT000213,591,ST,1100
100,1800002244,000050,MAT000174,2697,ST,1000
100,1800002245,000010,MAT000213,4196,ST,1000
100,1800002245,000020,MAT000012,2878,ST,1100
100,1800002245,000030,MAT000194,1884,ST,1200
100,1800002246,000010,MAT000017,283,ST,1100
100,1800002246,000020,MAT000064,2065,ST,1200
100,1800002247,000010,MAT000471,4969,ST,1100
100,1800002247,000020,MAT000354,4846,ST,1100
100,1800002248,000010,MAT000012,3324,ST,1000
100,1800002248,000020,MAT000375,4545,ST,1200
100,1800002249,000010,MAT000376,2655,ST,1100
100,1800002249,000020,MAT000345,201,ST,1200
100,1800002249,000030,MAT000375,1573,ST,1100
100,1800002250,000010,MAT000219,684,ST,1000
100,1800002250,000020,MAT000343,429,ST,1200
100,1800002250,000030,MAT000124,3202,ST,1200
100,1800002251,000010,MAT000440,1234,ST,1200
100,1800002251,000020,MAT000077,3470,ST,1100
100,1800002251,000030,MAT000290,2541,ST,1000
100,1800002251,000040,MAT000412,1735,ST,1000
100,1800002251,000050,MAT000431,2049,ST,1100
100,1800002252,000010,MAT000499,1434,ST,1100
100,1800002252,000020,MAT000371,3683,ST,1000
100,1800002252,000030,MAT000412,685,ST,1000
100,1800002252,000040,MAT000290,3363,ST,1100
100,1800002253,000010,MAT000431,579,ST,1000
100,1800002253,000020,MAT000250,38,ST,1200
100,1800002253,000030,MAT000016,706,ST,1200
100,1800002254,000010,MAT000122,3951,ST,1200
100,1800002254,000020,MAT000083,3089,ST,1000
100,1800002254,000030,MAT000013,3896,ST,1000
100,1800002254,000040,MAT000211,2537,ST,1200
100,1800002254,000050,MAT000274,2183,ST,1100
100,1800002255,000010,MAT000173,954,ST,1200
100,1800002255,000020,MAT000143,854,ST,1100
100,1800002255,000030,MAT000173,3717,ST,1100
100,1800002255,000040,MAT000294,3159,ST,1200
100,1800002255,000050,MAT000474,3728,ST,1000
100,1800002256,000010,MAT000297,1774,ST,1100
100,1800002256,000020,MAT000018,1166,ST,1200
100,1800002256,000030,MAT000451,4840,ST,1100
100,1800002257,000010,MAT000427,3185,ST,1200
100,1800002258,000010,MAT000440,4659,ST,1100
100,1800002258,000020,MAT000108,317,ST,1000
100,1800002259,000010,MAT000500,3528,ST,1100
100,1800002259,000020,MAT000075,60,ST,1100
100,1800002260,000010,MAT000403,2339,ST,1100
100,1800002260,000020,MAT000238,3560,ST,1200
100,1800002260,000030,MAT000487,461,ST,1200
100,1800002260,000040,MAT000071,3778,ST,1100
100,1800002261,000010,MAT000297,4707,ST,1100
100,1800002261,000020,MAT000383,4044,ST,1000
100,1800002261,000030,MAT000152,4610,ST,1200
100,1800002262,000010,MAT000357,200,ST,1200
100,1800002262,000020,MAT000335,3210,ST,1000
100,1800002263,000010,MAT000413,447,ST,1200
100,1800002264,000010,MAT000404,3948,ST,1100
100,1800002265,000010,MAT000117,1343,ST,1100
100,1800002265,000020,MAT000239,3010,ST,1100
100,1800002265,000030,MAT000367,4054,ST,1000
100,1800002266,000010,MAT000200,1137,ST,1000
100,1800002266,000020,MAT000258,1441,ST,1000
100,1800002267,000010,MAT000173,2616,ST,1100
100,1800002267,000020,MAT000189,425,ST,1000
100,1800002267,000030,MAT000274,1210,ST,1000
100,1800002268,000010,MAT000357,3843,ST,1000
100,1800002268,000020,MAT000315,2633,ST,1100
100,1800002268,000030,MAT000312,2927,ST,1200
100,1800002269,000010,MAT000417,4679,ST,1200
100,1800002269,000020,MAT000376,2637,ST,1000
100,1800002269,000030,MAT000220,1049,ST,1200
100,1800002270,000010,MAT000007,2605,ST,1000
100,1800002270,000020,MAT000071,365,ST,1100
100,1800002271,000010,MAT000419,4333,ST,1000
100,1800002272,000010,MAT000065,1534,ST,1200
100,1800002272,000020,MAT000293,1391,ST,1100
100,1800002272,000030,MAT000018,800,ST,1100
100,1800002272,000040,MAT000183,2743,ST,1100
100,1800002273,000010,MAT000066,4777,ST,1200
100,1800002273,000020,MAT000077,273,ST,1200
100,1800002273,000030,MAT000341,3003,ST,1000
100,1800002274,000010,MAT000422,513,ST,1200
100,1800002274,000020,MAT000065,3637,ST,1000
100,1800002275,000010,MAT000019,4310,ST,1200
100,1800002275,000020,MAT000422,4412,ST,1000
100,1800002275,000030,MAT000211,2972,ST,1000
100,1800002275,000040,MAT000113,2951,ST,1100
100,1800002276,000010,MAT000178,2941,ST,1000
100,1800002276,000020,MAT000297,2092,ST,1100
100,1800002276,000030,MAT000280,1074,ST,1100
100,1800002276,000040,MAT000152,732,ST,1100
100,1800002277,000010,MAT000104,194,ST,1100
100,1800002277,000020,MAT000250,4253,ST,1200
100,1800002278,000010,MAT000100,794,ST,1000
100,1800002278,000020,MAT000095,2760,ST,1200
100,1800002278,000030,MAT000201,2094,ST,1100
100,1800002279,000010,MAT000109,545,ST,1000
100,1800002279,000020,MAT000199,2428,ST,1200
100,1800002280,000010,MAT000250,2218,ST,1000
100,1800002280,000020,MAT000192,4642,ST,1000
100,1800002281,000010,MAT000153,1368,ST,1100
100,1800002281,000020,MAT000148,3674,ST,1100
100,1800002281,000030,MAT000175,4252,ST,1000
100,1800002282,000010,MAT000365,2754,ST,1000
100,1800002282,000020,MAT000124,379,ST,1100
100,1800002282,000030,MAT000200,1098,ST,1000
100,1800002282,000040,MAT000355,1736,ST,1100
100,1800002283,000010,MAT000297,1975,ST,1100
100,1800002283,000020,MAT000152,3344,ST,1200
100,1800002284,000010,MAT000413,2640,ST,1000
100,1800002284,000020,MAT000211,2592,ST,1000
100,1800002284,000030,MAT000152,4037,ST,1200
100,1800002285,000010,MAT000403,3236,ST,1100
100,1800002285,000020,MAT000150,4205,ST,1200
100,1800002285,000030,MAT000082,3115,ST,1100
100,1800002286,000010,MAT000263,3395,ST,1200
100,1800002286,000020,MAT000235,3466,ST,1000
100,1800002287,000010,MAT000166,4181,ST,1100
100,1800002287,000020,MAT000205,4887,ST,1100
100,1800002287,000030,MAT000122,400,ST,1000
100,1800002288,000010,MAT000335,2172,ST,1100
100,1800002288,000020,MAT000403,3699,ST,1000
100,1800002289,000010,MAT000083,4503,ST,1100
100,1800002289,000020,MAT000375,3835,ST,1200
100,1800002290,000010,MAT000006,2883,ST,1000
100,1800002290,000020,MAT000433,4786,ST,1200
100,1800002291,000010,MAT000281,664,ST,1000
100,1800002291,000020,MAT000065,1384,ST,1200
100,1800002292,000010,MAT000171,3779,ST,1000
100,1800002292,000020,MAT000199,1843,ST,1200
100,1800002292,000030,MAT000220,4780,ST,1100
100,1800002293,000010,MAT000426,4719,ST,1200
100,1800002293,000020,MAT000175,830,ST,1000
100,1800002294,000010,MAT000100,4746,ST,1200
100,1800002294,000020,MAT000231,2293,ST,1100
100,1800002295,000010,MAT000372,2302,ST,1200
100,1800002295,000020,MAT000065,4415,ST,1100
100,1800002295,000030,MAT000201,631,ST,1000
100,1800002296,000010,MAT000166,4103,ST,1100
100,1800002296,000020,MAT000108,3215,ST,1000
100,1800002296,000030,MAT000383,4382,ST,1200
100,1800002296,000040,MAT000312,1334,ST,1200
100,1800002297,000010,MAT000014,4668,ST,1100
100,1800002297,000020,MAT000200,4224,ST,1200
100,1800002297,000030,MAT000315,3472,ST,1200
100,1800002297,000040,MAT000403,4952,ST,1200
100,1800002297,000050,MAT000242,1774,ST,1000
100,1800002298,000010,MAT000341,661,ST,1200
100,1800002298,000020,MAT000006,3746,ST,1100
100,1800002298,000030,MAT000297,2777,ST,1100
100,1800002299,000010,MAT000417,938,ST,1200
100,1800002300,000010,MAT000148,803,ST,1100
100,1800002300,000020,MAT000008,2485,ST,1100
100,1800002300,000030,MAT000371,386,ST,1000
100,1800002300,000040,MAT000335,4670,ST,1200
100,1800002301,000010,MAT000144,4928,ST,1200
100,1800002302,000010,MAT000205,2640,ST,1100
100,1800002302,000020,MAT000013,3880,ST,1200
100,1800002303,000010,MAT000154,3380,ST,1200
100,1800002303,000020,MAT000111,3554,ST,1000
100,1800002304,000010,MAT000421,1629,ST,1100
100,1800002304,000020,MAT000154,3324,ST,1200
100,1800002304,000030,MAT000064,4972,ST,1100
100,1800002304,000040,MAT000222,4400,ST,1000
100,1800002305,000010,MAT000113,4749,ST,1000
100,1800002305,000020,MAT000375,4756,ST,1100
100,1800002305,000030,MAT000111,353,ST,1000
100,1800002306,000010,MAT000111,1170,ST,1200
100,1800002307,000010,MAT000220,2201,ST,1200
100,1800002308,000010,MAT000358,2398,ST,1200
100,1800002308,000020,MAT000238,4506,ST,1200
100,1800002309,000010,MAT000065,462,ST,1100
100,1800002309,000020,MAT000070,96,ST,1000
100,1800002309,000030,MAT000143,1974,ST,1000
100,1800002310,000010,MAT000471,3205,ST,1000
100,1800002311,000010,MAT000416,3848,ST,1100
100,1800002311,000020,MAT000474,3409,ST,1100
100,1800002311,000030,MAT000150,4622,ST,1000
100,1800002311,000040,MAT000367,3016,ST,1200
100,1800002312,000010,MAT000403,1239,ST,1200
100,1800002312,000020,MAT000071,958,ST,1200
100,1800002312,000030,MAT000086,2631,ST,1200
100,1800002313,000010,MAT000199,3441,ST,1100
100,1800002313,000020,MAT000440,2747,ST,1000
100,1800002313,000030,MAT000192,1040,ST,1100
100,1800002313,000040,MAT000403,3614,ST,1100
100,1800002314,000010,MAT000191,2431,ST,1000
100,1800002314,000020,MAT000143,615,ST,1100
100,1800002315,000010,MAT000238,202,ST,1100
100,1800002316,000010,MAT000404,1662,ST,1100
100,1800002316,000020,MAT000220,1851,ST,1100
100,1800002316,000030,MAT000082,4130,ST,1100
100,1800002316,000040,MAT000205,3456,ST,1200
100,1800002317,000010,MAT000012,2786,ST,1000
100,1800002317,000020,MAT000255,1944,ST,1100
100,1800002317,000030,MAT000412,283,ST,1200
100,1800002317,000040,MAT000189,1977,ST,1000
100,1800002318,000010,MAT000258,2764,ST,1200
100,1800002318,000020,MAT000122,1130,ST,1200
100,1800002319,000010,MAT000117,3695,ST,1000
100,1800002319,000020,MAT000200,3255,ST,1200
100,1800002319,000030,MAT000453,824,ST,1000
100,1800002320,000010,MAT000174,2259,ST,1100
100,1800002320,000020,MAT000304,500,ST,1000
100,1800002320,000030,MAT000082,3625,ST,1100
100,1800002320,000040,MAT000266,2954,ST,1000
100,1800002321,000010,MAT000414,3087,ST,1000
100,1800002322,000010,MAT000221,4711,ST,1200
100,1800002323,000010,MAT000150,1200,ST,1200
100,1800002323,000020,MAT000451,4032,ST,1200
100,1800002323,000030,MAT000192,1127,ST,1100
100,1800002324,000010,MAT000220,1494,ST,1100
100,1800002324,000020,MAT000376,2442,ST,1200
100,1800002324,000030,MAT000205,4033,ST,1200
100,1800002324,000040,MAT000474,1638,ST,1000
100,1800002325,000010,MAT000189,2918,ST,1000
100,1800002326,000010,MAT000426,4616,ST,1000
100,1800002327,000010,MAT000166,922,ST,1200
100,1800002327,000020,MAT000006,424,ST,1200
100,1800002328,000010,MAT000250,3071,ST,1100
100,1800002329,000010,MAT000205,1929,ST,1100
100,1800002329,000020,MAT000500,3932,ST,1100
100,1800002330,000010,MAT000411,4583,ST,1100
100,1800002330,000020,MAT000066,4771,ST,1200
100,1800002331,000010,MAT000093,2529,ST,1100
100,1800002331,000020,MAT000315,4267,ST,1000
100,1800002331,000030,MAT000125,1643,ST,1000
100,1800002331,000040,MAT000192,1968,ST,1000
100,1800002332,000010,MAT000231,1489,ST,1200
100,1800002332,000020,MAT000183,998,ST,1000
100,1800002333,000010,MAT000070,2083,ST,1200
100,1800002333,000020,MAT000358,2193,ST,1000
100,1800002333,000030,MAT000371,756,ST,1200
100,1800002334,000010,MAT000113,597,ST,1100
100,1800002335,000010,MAT000016,1392,ST,1100
100,1800002335,000020,MAT000282,1574,ST,1200
100,1800002336,000010,MAT000082,4583,ST,1100
100,1800002336,000020,MAT000152,3522,ST,1000
100,1800002336,000030,MAT000192,881,ST,1200
100,1800002336,000040,MAT000222,3717,ST,1100
100,1800002336,000050,MAT000468,1240,ST,1000
100,1800002337,000010,MAT000301,2373,ST,1000
100,1800002337,000020,MAT000082,1490,ST,1100
100,1800002337,000030,MAT000015,4988,ST,1200
100,1800002338,000010,MAT000017,417,ST,1100
100,1800002339,000010,MAT000159,3252,ST,1000
100,1800002339,000020,MAT000005,4272,ST,1000
100,1800002340,000010,MAT000168,4803,ST,1200
100,1800002341,000010,MAT000016,745,ST,1000
100,1800002341,000020,MAT000173,1536,ST,1000
100,1800002341,000030,MAT000255,4840,ST,1000
100,1800002342,000010,MAT000174,1843,ST,1100
100,1800002342,000020,MAT000465,839,ST,1000
100,1800002343,000010,MAT000013,3294,ST,1000
100,1800002343,000020,MAT000143,1712,ST,1200
100,1800002344,000010,MAT000497,2999,ST,1000
100,1800002344,000020,MAT000343,4549,ST,1000
100,1800002345,000010,MAT000238,969,ST,1100
100,1800002345,000020,MAT000297,4297,ST,1000
100,1800002346,000010,MAT000451,1350,ST,1200
100,1800002346,000020,MAT000075,3188,ST,1000
100,1800002346,000030,MAT000100,4675,ST,1100
100,1800002347,000010,MAT000176,3083,ST,1100
100,1800002347,000020,MAT000005,3719,ST,1000
100,1800002347,000030,MAT000083,1613,ST,1000
100,1800002347,000040,MAT000344,2609,ST,1200
100,1800002348,000010,MAT000371,3969,ST,1200
100,1800002349,000010,MAT000301,572,ST,1100
100,1800002350,000010,MAT000135,1480,ST,1100
100,1800002351,000010,MAT000402,2181,ST,1200
100,1800002351,000020,MAT000465,646,ST,1100
100,1800002351,000030,MAT000211,1382,ST,1100
100,1800002351,000040,MAT000015,3753,ST,1100
100,1800002351,000050,MAT000487,1102,ST,1100
100,1800002352,000010,MAT000189,3871,ST,1200
100,1800002352,000020,MAT000012,4025,ST,1200
100,1800002352,000030,MAT000065,3679,ST,1100
100,1800002353,000010,MAT000468,2556,ST,1100
100,1800002354,000010,MAT000006,1397,ST,1200
100,1800002355,000010,MAT000483,3959,ST,1100
100,1800002355,000020,MAT000153,823,ST,1000
100,1800002356,000010,MAT000404,4740,ST,1100
100,1800002356,000020,MAT000006,3405,ST,1200
100,1800002356,000030,MAT000174,3879,ST,1100
100,1800002356,000040,MAT000077,1841,ST,1100
100,1800002357,000010,MAT000347,4226,ST,1000
100,1800002357,000020,MAT000344,3974,ST,1000
100,1800002357,000030,MAT000371,2736,ST,1200
100,1800002357,000040,MAT000168,2071,ST,1200
100,1800002358,000010,MAT000367,1673,ST,1200
100,1800002358,000020,MAT000070,2108,ST,1000
100,1800002358,000030,MAT000301,2569,ST,1000
100,1800002359,000010,MAT000417,3178,ST,1100
100,1800002360,000010,MAT000304,583,ST,1000
100,1800002361,000010,MAT000117,2080,ST,1200
100,1800002361,000020,MAT000013,1881,ST,1200
100,1800002361,000030,MAT000239,3152,ST,1100
100,1800002362,000010,MAT000365,2711,ST,1000
100,1800002362,000020,MAT000002,852,ST,1100
100,1800002363,000010,MAT000375,1665,ST,1000
100,1800002364,000010,MAT000011,1784,ST,1200
100,1800002364,000020,MAT000487,2457,ST,1100
100,1800002364,000030,MAT000199,2754,ST,1200
100,1800002365,000010,MAT000239,2739,ST,1100
100,1800002365,000020,MAT000011,1275,ST,1100
100,1800002366,000010,MAT000262,3221,ST,1200
100,1800002366,000020,MAT000294,4975,ST,1100
100,1800002366,000030,MAT000093,873,ST,1200
100,1800002367,000010,MAT000352,4544,ST,1200
100,1800002367,000020,MAT000019,939,ST,1000
100,1800002367,000030,MAT000402,559,ST,1000
100,1800002367,000040,MAT000497,1492,ST,1200
100,1800002368,000010,MAT000453,2528,ST,1200
100,1800002368,000020,MAT000427,161,ST,1000
100,1800002368,000030,MAT000411,4130,ST,1100
100,1800002369,000010,MAT000347,3686,ST,1000
100,1800002369,000020,MAT000176,4439,ST,1200
100,1800002369,000030,MAT000440,861,ST,1000
100,1800002369,000040,MAT000261,4270,ST,1200
100,1800002369,000050,MAT000005,2498,ST,1100
100,1800002370,000010,MAT000069,2681,ST,1100
100,1800002370,000020,MAT000255,136,ST,1100
100,1800002370,000030,MAT000019,3195,ST,1000
100,1800002370,000040,MAT000357,3979,ST,1200
100,1800002371,000010,MAT000216,3235,ST,1000
100,1800002371,000020,MAT000181,1468,ST,1100
100,1800002371,000030,MAT000077,1306,ST,1200
100,1800002371,000040,MAT000166,2552,ST,1000
100,1800002372,000010,MAT000179,689,ST,1200
100,1800002373,000010,MAT000290,4119,ST,1000
100,1800002373,000020,MAT000113,294,ST,1200
100,1800002374,000010,MAT000453,23,ST,1100
100,1800002374,000020,MAT000082,4230,ST,1000
100,1800002374,000030,MAT000491,1070,ST,1100
100,1800002374,000040,MAT000219,3189,ST,1100
100,1800002375,000010,MAT000499,1635,ST,1200
100,1800002375,000020,MAT000335,4029,ST,1000
100,1800002375,000030,MAT000451,1359,ST,1200
100,1800002376,000010,MAT000483,2374,ST,1100
100,1800002376,000020,MAT000335,2076,ST,1000
100,1800002377,000010,MAT000066,3528,ST,1000
100,1800002378,000010,MAT000242,4600,ST,1000
100,1800002379,000010,MAT000013,2465,ST,1000
100,1800002379,000020,MAT000111,3421,ST,1000
100,1800002380,000010,MAT000007,3603,ST,1100
100,1800002380,000020,MAT000003,2934,ST,1000
100,1800002381,000010,MAT000355,3092,ST,1200
100,1800002381,000020,MAT000150,2509,ST,1000
100,1800002382,000010,MAT000070,97,ST,1000
100,1800002382,000020,MAT000152,1183,ST,1200
100,1800002383,000010,MAT000199,3779,ST,1100
100,1800002383,000020,MAT000499,4396,ST,1100
100,1800002383,000030,MAT000194,918,ST,1000
100,1800002383,000040,MAT000304,2462,ST,1100
100,1800002384,000010,MAT000113,1971,ST,1000
100,1800002384,000020,MAT000181,4595,ST,1100
100,1800002384,000030,MAT000108,1662,ST,1000
100,1800002384,000040,MAT000440,166,ST,1200
100,1800002385,000010,MAT000108,2386,ST,1000
100,1800002385,000020,MAT000221,728,ST,1000
100,1800002385,000030,MAT000004,3068,ST,1000
