MANDT,OBJECTCLAS,OBJECTID,CHANGENR,TABNAME,TABKEY,FNAME,CHNGIND,VALUE_NEW,VALUE_OLD
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001807,0000001807,MARA,KEY1807,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001808,0000001808,MARA,KEY1808,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001809,0000001809,MARA,KEY1809,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001810,0000001810,MARA,KEY1810,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001811,0000001811,MARA,KEY1811,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001812,0000001812,MARA,KEY1812,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001813,0000001813,MARA,KEY1813,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001814,0000001814,MARA,KEY1814,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001815,0000001815,MARA,KEY1815,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001816,0000001816,MARA,KEY1816,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001817,0000001817,MARA,KEY1817,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001818,0000001818,MARA,KEY1818,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001819,0000001819,MARA,KEY1819,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001820,0000001820,MARA,KEY1820,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001821,0000001821,MARA,KEY1821,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001822,0000001822,MARA,KEY1822,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001823,0000001823,MARA,KEY1823,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001824,0000001824,MARA,KEY1824,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001825,0000001825,MARA,KEY1825,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001826,0000001826,MARA,KEY1826,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001827,0000001827,MARA,KEY1827,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001828,0000001828,MARA,KEY1828,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001829,0000001829,MARA,KEY1829,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001830,0000001830,MARA,KEY1830,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001831,0000001831,MARA,KEY1831,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001832,0000001832,MARA,KEY1832,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001833,0000001833,MARA,KEY1833,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001834,0000001834,MARA,KEY1834,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001835,0000001835,MARA,KEY1835,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001836,0000001836,MARA,KEY1836,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001837,0000001837,MARA,KEY1837,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001838,0000001838,MARA,KEY1838,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001839,0000001839,MARA,KEY1839,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001840,0000001840,MARA,KEY1840,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001841,0000001841,MARA,KEY1841,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001842,0000001842,MARA,KEY1842,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001843,0000001843,MARA,KEY1843,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001844,0000001844,MARA,KEY1844,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001845,0000001845,MARA,KEY1845,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001846,0000001846,MARA,KEY1846,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001847,0000001847,MARA,KEY1847,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001848,0000001848,MARA,KEY1848,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001849,0000001849,MARA,KEY1849,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001850,0000001850,MARA,KEY1850,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001851,0000001851,MARA,KEY1851,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001852,0000001852,MARA,KEY1852,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001853,0000001853,MARA,KEY1853,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001854,0000001854,MARA,KEY1854,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001855,0000001855,MARA,KEY1855,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001856,0000001856,MARA,KEY1856,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001857,0000001857,MARA,KEY1857,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001858,0000001858,MARA,KEY1858,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001859,0000001859,MARA,KEY1859,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001860,0000001860,MARA,KEY1860,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001861,0000001861,MARA,KEY1861,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001862,0000001862,MARA,KEY1862,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001863,0000001863,MARA,KEY1863,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001864,0000001864,MARA,KEY1864,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001865,0000001865,MARA,KEY1865,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001866,0000001866,MARA,KEY1866,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001867,0000001867,MARA,KEY1867,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001868,0000001868,MARA,KEY1868,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001869,0000001869,MARA,KEY1869,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001870,0000001870,MARA,KEY1870,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001871,0000001871,MARA,KEY1871,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001872,0000001872,MARA,KEY1872,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001873,0000001873,MARA,KEY1873,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001874,0000001874,MARA,KEY1874,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001875,0000001875,MARA,KEY1875,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001876,0000001876,MARA,KEY1876,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001877,0000001877,MARA,KEY1877,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001878,0000001878,MARA,KEY1878,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001879,0000001879,MARA,KEY1879,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001880,0000001880,MARA,KEY1880,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001881,0000001881,MARA,KEY1881,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001882,0000001882,MARA,KEY1882,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001883,0000001883,MARA,KEY1883,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001884,0000001884,MARA,KEY1884,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001885,0000001885,MARA,KEY1885,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001886,0000001886,MARA,KEY1886,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001887,0000001887,MARA,KEY1887,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001888,0000001888,MARA,KEY1888,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001889,0000001889,MARA,KEY1889,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001890,0000001890,MARA,KEY1890,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001891,0000001891,MARA,KEY1891,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001892,0000001892,MARA,KEY1892,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001893,0000001893,MARA,KEY1893,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001894,0000001894,MARA,KEY1894,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001895,0000001895,MARA,KEY1895,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001896,0000001896,MARA,KEY1896,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001897,0000001897,MARA,KEY1897,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001898,0000001898,MARA,KEY1898,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001899,0000001899,MARA,KEY1899,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001900,0000001900,MARA,KEY1900,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001901,0000001901,MARA,KEY1901,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001902,0000001902,MARA,KEY1902,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001903,0000001903,MARA,KEY1903,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001904,0000001904,MARA,KEY1904,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001905,0000001905,MARA,KEY1905,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001906,0000001906,MARA,KEY1906,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001907,0000001907,MARA,KEY1907,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001908,0000001908,MARA,KEY1908,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001909,0000001909,MARA,KEY1909,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001910,0000001910,MARA,KEY1910,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001911,0000001911,MARA,KEY1911,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001912,0000001912,MARA,KEY1912,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001913,0000001913,MARA,KEY1913,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001914,0000001914,MARA,KEY1914,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001915,0000001915,MARA,KEY1915,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001916,0000001916,MARA,KEY1916,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001917,0000001917,MARA,KEY1917,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001918,0000001918,MARA,KEY1918,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001919,0000001919,MARA,KEY1919,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001920,0000001920,MARA,KEY1920,MTART,U,NEW_VAL,OLD_VAL
