MANDT,AUFPL,APLZL,MGVRG,MEINH,DAESSION
100,0000000721,00000004,54.203,EA,10
100,0000000722,00000001,85.078,EA,39
100,0000000722,00000002,91.091,EA,12
100,0000000722,00000003,27.906,EA,48
100,0000000723,00000001,29.069,EA,26
100,0000000723,00000002,37.725,EA,22
100,0000000724,00000001,73.766,EA,54
100,0000000724,00000002,64.747,EA,20
100,0000000724,00000003,57.232,EA,49
100,0000000725,00000001,93.5,EA,6
100,0000000725,00000002,19.588,EA,54
100,0000000725,00000003,29.73,EA,57
100,0000000726,00000001,86.543,EA,53
100,0000000726,00000002,43.937,EA,58
100,0000000726,00000003,60.918,EA,56
100,0000000727,00000001,73.617,EA,38
100,0000000727,00000002,23.247,EA,6
100,0000000727,00000003,24.765,EA,43
100,0000000728,00000001,79.577,EA,31
100,0000000728,00000002,71.894,EA,23
100,0000000728,00000003,32.203,EA,58
100,0000000728,00000004,79.042,EA,4
100,0000000729,00000001,94.529,EA,20
100,0000000729,00000002,18.385,EA,13
100,0000000729,00000003,24.103,EA,57
100,0000000730,00000001,74.974,EA,4
100,0000000730,00000002,33.389,EA,8
100,0000000730,00000003,27.932,EA,53
100,0000000731,00000001,10.954,EA,42
100,0000000731,00000002,30.621,EA,7
100,0000000732,00000001,7.14,EA,43
100,0000000732,00000002,93.029,EA,38
100,0000000732,00000003,65.815,EA,45
100,0000000733,00000001,96.915,EA,26
100,0000000733,00000002,37.358,EA,33
100,0000000734,00000001,15.85,EA,2
100,0000000734,00000002,54.622,EA,33
100,0000000735,00000001,94.707,EA,32
100,0000000735,00000002,8.384,EA,32
100,0000000736,00000001,90.913,EA,2
100,0000000736,00000002,1.309,EA,51
100,0000000736,00000003,74.527,EA,32
100,0000000737,00000001,65.633,EA,47
100,0000000737,00000002,10.596,EA,10
100,0000000738,00000001,45.455,EA,13
100,0000000738,00000002,27.374,EA,48
100,0000000739,00000001,85.634,EA,2
100,0000000739,00000002,87.326,EA,50
100,0000000740,00000001,20.847,EA,12
100,0000000740,00000002,43.01,EA,33
100,0000000740,00000003,14.763,EA,6
100,0000000741,00000001,72.669,EA,24
100,0000000741,00000002,5.961,EA,13
100,0000000741,00000003,1.59,EA,10
100,0000000742,00000001,21.366,EA,4
100,0000000742,00000002,4.793,EA,52
100,0000000742,00000003,88.628,EA,51
100,0000000743,00000001,31.256,EA,25
100,0000000743,00000002,41.41,EA,34
100,0000000744,00000001,67.741,EA,45
100,0000000744,00000002,83.56,EA,36
100,0000000745,00000001,25.5,EA,59
100,0000000745,00000002,88.172,EA,38
100,0000000745,00000003,74.352,EA,38
100,0000000745,00000004,75.165,EA,18
100,0000000746,00000001,92.247,EA,32
100,0000000746,00000002,2.055,EA,35
100,0000000746,00000003,66.439,EA,3
100,0000000746,00000004,33.712,EA,8
100,0000000747,00000001,81.845,EA,57
100,0000000747,00000002,20.151,EA,33
100,0000000747,00000003,30.429,EA,20
100,0000000748,00000001,12.801,EA,5
100,0000000748,00000002,10.446,EA,34
100,0000000748,00000003,8.31,EA,33
100,0000000749,00000001,58.374,EA,39
100,0000000749,00000002,29.189,EA,36
100,0000000750,00000001,65.479,EA,35
100,0000000750,00000002,75.333,EA,19
100,0000000751,00000001,94.125,EA,49
100,0000000751,00000002,66.246,EA,50
100,0000000751,00000003,45.598,EA,9
100,0000000752,00000001,11.481,EA,29
100,0000000752,00000002,47.047,EA,12
100,0000000752,00000003,28.746,EA,41
100,0000000753,00000001,91.433,EA,6
100,0000000753,00000002,96.916,EA,20
100,0000000753,00000003,85.464,EA,42
100,0000000754,00000001,62.985,EA,16
100,0000000754,00000002,9.917,EA,23
100,0000000755,00000001,9.924,EA,29
100,0000000755,00000002,76.943,EA,46
100,0000000755,00000003,50.925,EA,47
100,0000000756,00000001,63.287,EA,46
100,0000000756,00000002,45.982,EA,45
100,0000000756,00000003,20.572,EA,46
100,0000000756,00000004,69.989,EA,41
100,0000000757,00000001,35.13,EA,35
100,0000000757,00000002,24.103,EA,34
100,0000000757,00000003,44.016,EA,40
100,0000000758,00000001,40.094,EA,3
100,0000000758,00000002,60.993,EA,44
100,0000000758,00000003,52.083,EA,28
100,0000000758,00000004,69.875,EA,48
100,0000000759,00000001,32.926,EA,38
100,0000000759,00000002,28.178,EA,44
100,0000000759,00000003,73.325,EA,38
100,0000000760,00000001,76.998,EA,55
100,0000000760,00000002,16.282,EA,45
100,0000000760,00000003,61.233,EA,50
100,0000000760,00000004,82.949,EA,57
100,0000000761,00000001,6.542,EA,14
100,0000000761,00000002,48.2,EA,36
100,0000000761,00000003,33.419,EA,41
100,0000000762,00000001,72.847,EA,56
100,0000000762,00000002,63.667,EA,20
100,0000000762,00000003,68.752,EA,11
100,0000000762,00000004,90.773,EA,26
100,0000000763,00000001,76.199,EA,31
100,0000000763,00000002,48.485,EA,17
100,0000000763,00000003,74.611,EA,49
100,0000000763,00000004,94.316,EA,55
100,0000000764,00000001,30.149,EA,11
100,0000000764,00000002,47.87,EA,32
100,0000000764,00000003,12.691,EA,25
100,0000000765,00000001,70.04,EA,55
100,0000000765,00000002,62.967,EA,26
100,0000000765,00000003,31.605,EA,1
100,0000000766,00000001,74.638,EA,18
100,0000000766,00000002,64.606,EA,42
100,0000000767,00000001,52.558,EA,38
100,0000000767,00000002,48.471,EA,43
100,0000000767,00000003,56.351,EA,44
100,0000000768,00000001,91.542,EA,25
100,0000000768,00000002,8.73,EA,54
100,0000000768,00000003,13.377,EA,39
100,0000000768,00000004,84.083,EA,29
100,0000000769,00000001,50.805,EA,4
100,0000000769,00000002,10.559,EA,20
100,0000000770,00000001,43.035,EA,1
100,0000000770,00000002,68.021,EA,6
100,0000000770,00000003,48.177,EA,11
100,0000000771,00000001,4.317,EA,22
100,0000000771,00000002,5.764,EA,28
100,0000000771,00000003,1.687,EA,42
100,0000000772,00000001,59.308,EA,28
100,0000000772,00000002,10.375,EA,19
100,0000000772,00000003,15.174,EA,4
100,0000000772,00000004,55.03,EA,55
100,0000000773,00000001,68.027,EA,11
100,0000000773,00000002,77.196,EA,24
100,0000000773,00000003,89.887,EA,16
100,0000000773,00000004,84.875,EA,50
100,0000000774,00000001,86.161,EA,52
100,0000000774,00000002,3.417,EA,26
100,0000000774,00000003,19.434,EA,18
100,0000000775,00000001,99.452,EA,39
100,0000000775,00000002,95.549,EA,53
100,0000000775,00000003,59.647,EA,55
100,0000000775,00000004,26.899,EA,20
100,0000000776,00000001,85.987,EA,53
100,0000000776,00000002,21.553,EA,8
100,0000000776,00000003,43.438,EA,18
100,0000000776,00000004,75.69,EA,26
100,0000000777,00000001,48.672,EA,53
100,0000000777,00000002,16.803,EA,49
100,0000000777,00000003,62.97,EA,43
100,0000000777,00000004,11.311,EA,26
100,0000000778,00000001,62.496,EA,48
100,0000000778,00000002,69.377,EA,43
100,0000000778,00000003,82.806,EA,18
100,0000000779,00000001,94.302,EA,27
100,0000000779,00000002,85.02,EA,10
100,0000000779,00000003,62.641,EA,43
100,0000000780,00000001,37.899,EA,13
100,0000000780,00000002,24.086,EA,28
100,0000000780,00000003,81.551,EA,4
100,0000000780,00000004,93.383,EA,33
100,0000000781,00000001,11.12,EA,20
100,0000000781,00000002,61.901,EA,58
100,0000000781,00000003,87.387,EA,36
100,0000000781,00000004,23.073,EA,46
100,0000000782,00000001,47.113,EA,39
100,0000000782,00000002,99.278,EA,60
100,0000000783,00000001,97.482,EA,37
100,0000000783,00000002,47.929,EA,52
100,0000000783,00000003,38.211,EA,32
100,0000000783,00000004,3.039,EA,32
100,0000000784,00000001,93.205,EA,57
100,0000000784,00000002,15.273,EA,10
100,0000000784,00000003,40.561,EA,14
100,0000000785,00000001,75.245,EA,37
100,0000000785,00000002,61.775,EA,24
100,0000000785,00000003,26.366,EA,17
100,0000000785,00000004,45.578,EA,26
100,0000000786,00000001,20.662,EA,47
100,0000000786,00000002,8.813,EA,55
100,0000000786,00000003,26.927,EA,13
100,0000000786,00000004,77.36,EA,38
100,0000000787,00000001,95.041,EA,33
100,0000000787,00000002,16.441,EA,20
100,0000000787,00000003,94.422,EA,41
100,0000000787,00000004,15.074,EA,41
100,0000000788,00000001,84.475,EA,40
100,0000000788,00000002,61.566,EA,19
100,0000000788,00000003,97.137,EA,4
100,0000000789,00000001,76.156,EA,35
100,0000000789,00000002,40.768,EA,42
100,0000000789,00000003,23.16,EA,37
100,0000000790,00000001,38.31,EA,29
100,0000000790,00000002,35.805,EA,47
100,0000000790,00000003,12.814,EA,50
100,0000000790,00000004,24.901,EA,28
100,0000000791,00000001,27.48,EA,24
100,0000000791,00000002,59.584,EA,9
100,0000000791,00000003,66.213,EA,3
100,0000000791,00000004,12.286,EA,21
100,0000000792,00000001,61.965,EA,8
100,0000000792,00000002,23.346,EA,1
100,0000000793,00000001,65.196,EA,12
100,0000000793,00000002,73.847,EA,55
100,0000000793,00000003,43.517,EA,23
100,0000000793,00000004,20.513,EA,36
100,0000000794,00000001,28.964,EA,60
100,0000000794,00000002,92.655,EA,28
100,0000000794,00000003,14.888,EA,9
100,0000000795,00000001,41.307,EA,8
100,0000000795,00000002,18.912,EA,2
100,0000000795,00000003,18.467,EA,52
100,0000000795,00000004,23.963,EA,29
100,0000000796,00000001,58.503,EA,43
100,0000000796,00000002,64.562,EA,24
100,0000000796,00000003,55.896,EA,23
100,0000000796,00000004,97.507,EA,20
100,0000000797,00000001,34.612,EA,49
100,0000000797,00000002,5.459,EA,28
100,0000000797,00000003,73.656,EA,53
100,0000000798,00000001,38.055,EA,11
100,0000000798,00000002,7.203,EA,16
100,0000000799,00000001,79.418,EA,45
100,0000000799,00000002,12.635,EA,23
100,0000000800,00000001,66.736,EA,27
100,0000000800,00000002,84.824,EA,52
100,0000000800,00000003,60.912,EA,49
100,0000000801,00000001,47.717,EA,23
100,0000000801,00000002,19.372,EA,26
100,0000000801,00000003,5.112,EA,20
100,0000000801,00000004,45.341,EA,2
100,0000000802,00000001,49.473,EA,9
100,0000000802,00000002,31.638,EA,48
100,0000000802,00000003,2.417,EA,23
100,0000000803,00000001,74.947,EA,13
100,0000000803,00000002,26.445,EA,28
100,0000000803,00000003,88.94,EA,12
100,0000000804,00000001,77.448,EA,28
100,0000000804,00000002,94.595,EA,47
100,0000000804,00000003,12.728,EA,30
100,0000000805,00000001,59.733,EA,31
100,0000000805,00000002,54.729,EA,36
100,0000000805,00000003,89.032,EA,50
100,0000000806,00000001,79.361,EA,48
100,0000000806,00000002,88.809,EA,45
100,0000000807,00000001,35.382,EA,31
100,0000000807,00000002,45.927,EA,34
100,0000000807,00000003,6.319,EA,12
100,0000000808,00000001,35.875,EA,33
100,0000000808,00000002,50.232,EA,39
100,0000000808,00000003,64.43,EA,32
100,0000000808,00000004,43.367,EA,47
100,0000000809,00000001,4.133,EA,41
100,0000000809,00000002,17.576,EA,47
100,0000000809,00000003,63.26,EA,47
100,0000000810,00000001,43.343,EA,52
100,0000000810,00000002,66.281,EA,23
100,0000000811,00000001,40.956,EA,44
100,0000000811,00000002,50.686,EA,1
100,0000000811,00000003,15.563,EA,1
100,0000000812,00000001,89.164,EA,23
100,0000000812,00000002,83.479,EA,4
100,0000000812,00000003,96.626,EA,26
100,0000000812,00000004,39.858,EA,22
100,0000000813,00000001,90.226,EA,45
100,0000000813,00000002,72.831,EA,19
100,0000000813,00000003,71.558,EA,18
100,0000000814,00000001,57.873,EA,48
100,0000000814,00000002,17.006,EA,8
100,0000000814,00000003,41.411,EA,17
100,0000000814,00000004,89.844,EA,34
100,0000000815,00000001,38.754,EA,45
100,0000000815,00000002,30.912,EA,28
100,0000000816,00000001,40.651,EA,40
100,0000000816,00000002,37.126,EA,5
100,0000000816,00000003,30.748,EA,5
100,0000000816,00000004,76.197,EA,29
100,0000000817,00000001,91.193,EA,60
100,0000000817,00000002,3.633,EA,18
100,0000000817,00000003,90.654,EA,43
100,0000000818,00000001,75.497,EA,19
100,0000000818,00000002,25.532,EA,12
100,0000000819,00000001,13.808,EA,29
100,0000000819,00000002,64.578,EA,12
100,0000000819,00000003,44.792,EA,14
100,0000000820,00000001,94.222,EA,36
100,0000000820,00000002,79.39,EA,18
100,0000000820,00000003,32.755,EA,27
100,0000000821,00000001,41.031,EA,35
100,0000000821,00000002,97.852,EA,57
100,0000000821,00000003,57.435,EA,35
100,0000000822,00000001,99.285,EA,2
100,0000000822,00000002,94.482,EA,6
100,0000000823,00000001,65.849,EA,28
100,0000000823,00000002,96.793,EA,36
100,0000000823,00000003,64.594,EA,45
100,0000000823,00000004,37.818,EA,34
100,0000000824,00000001,27.774,EA,26
100,0000000824,00000002,92.581,EA,48
100,0000000825,00000001,19.327,EA,40
100,0000000825,00000002,57.933,EA,31
100,0000000825,00000003,37.588,EA,10
100,0000000826,00000001,30.386,EA,17
100,0000000826,00000002,23.928,EA,25
100,0000000827,00000001,60.681,EA,52
100,0000000827,00000002,9.093,EA,29
100,0000000827,00000003,70.235,EA,50
100,0000000827,00000004,37.455,EA,50
100,0000000828,00000001,69.67,EA,29
100,0000000828,00000002,8.539,EA,35
100,0000000828,00000003,60.34,EA,47
100,0000000829,00000001,81.841,EA,30
100,0000000829,00000002,65.829,EA,15
100,0000000829,00000003,71.864,EA,32
100,0000000829,00000004,21.676,EA,58
100,0000000830,00000001,51.711,EA,24
100,0000000830,00000002,65.468,EA,2
100,0000000831,00000001,47.774,EA,50
100,0000000831,00000002,24.863,EA,20
100,0000000832,00000001,25.039,EA,15
100,0000000832,00000002,36.244,EA,40
100,0000000833,00000001,62.737,EA,48
100,0000000833,00000002,40.848,EA,46
100,0000000834,00000001,95.08,EA,22
100,0000000834,00000002,15.377,EA,57
100,0000000834,00000003,35.341,EA,7
100,0000000834,00000004,18.755,EA,17
100,0000000835,00000001,52.154,EA,60
100,0000000835,00000002,17.627,EA,49
100,0000000835,00000003,99.275,EA,9
100,0000000836,00000001,77.626,EA,6
100,0000000836,00000002,58.967,EA,37
100,0000000836,00000003,8.206,EA,32
100,0000000837,00000001,58.907,EA,6
100,0000000837,00000002,47.516,EA,48
100,0000000837,00000003,47.383,EA,11
100,0000000837,00000004,48.301,EA,57
100,0000000838,00000001,13.231,EA,12
100,0000000838,00000002,1.8,EA,1
100,0000000838,00000003,99.69,EA,21
100,0000000839,00000001,18.271,EA,27
100,0000000839,00000002,48.841,EA,26
100,0000000839,00000003,80.116,EA,25
100,0000000839,00000004,7.217,EA,56
100,0000000840,00000001,33.535,EA,44
100,0000000840,00000002,22.076,EA,4
100,0000000841,00000001,40.998,EA,5
100,0000000841,00000002,36.86,EA,37
100,0000000841,00000003,60.314,EA,4
100,0000000841,00000004,22.352,EA,36
100,0000000842,00000001,78.821,EA,50
100,0000000842,00000002,77.849,EA,57
100,0000000842,00000003,91.945,EA,14
100,0000000842,00000004,90.803,EA,28
100,0000000843,00000001,77.881,EA,45
100,0000000843,00000002,25.764,EA,43
100,0000000844,00000001,85.536,EA,57
100,0000000844,00000002,91.121,EA,33
100,0000000845,00000001,55.063,EA,36
100,0000000845,00000002,19.736,EA,54
100,0000000845,00000003,2.593,EA,31
100,0000000846,00000001,68.742,EA,4
100,0000000846,00000002,92.821,EA,40
100,0000000847,00000001,66.769,EA,32
100,0000000847,00000002,92.639,EA,55
100,0000000847,00000003,87.683,EA,13
100,0000000848,00000001,48.525,EA,12
100,0000000848,00000002,52.591,EA,29
100,0000000849,00000001,44.773,EA,3
100,0000000849,00000002,29.486,EA,55
100,0000000849,00000003,42.78,EA,11
100,0000000850,00000001,67.726,EA,24
100,0000000850,00000002,36.482,EA,1
100,0000000851,00000001,43.374,EA,55
100,0000000851,00000002,10.797,EA,3
100,0000000851,00000003,80.147,EA,38
100,0000000852,00000001,41.313,EA,53
100,0000000852,00000002,35.858,EA,59
100,0000000853,00000001,46.182,EA,13
100,0000000853,00000002,53.025,EA,34
100,0000000853,00000003,66.706,EA,56
100,0000000853,00000004,12.989,EA,3
100,0000000854,00000001,58.639,EA,32
100,0000000854,00000002,12.962,EA,5
100,0000000855,00000001,95.075,EA,32
100,0000000855,00000002,76.73,EA,54
100,0000000855,00000003,68.793,EA,14
100,0000000855,00000004,43.085,EA,21
100,0000000856,00000001,25.191,EA,52
100,0000000856,00000002,27.867,EA,4
100,0000000856,00000003,13.586,EA,58
100,0000000856,00000004,94.293,EA,38
100,0000000857,00000001,27.211,EA,50
100,0000000857,00000002,36.021,EA,35
100,0000000857,00000003,28.985,EA,35
100,0000000858,00000001,17.997,EA,6
100,0000000858,00000002,75.343,EA,27
100,0000000859,00000001,17.008,EA,44
100,0000000859,00000002,99.915,EA,42
100,0000000859,00000003,35.773,EA,48
100,0000000860,00000001,85.241,EA,27
100,0000000860,00000002,15.279,EA,2
100,0000000860,00000003,51.209,EA,37
100,0000000860,00000004,84.596,EA,60
100,0000000861,00000001,87.648,EA,48
100,0000000861,00000002,68.104,EA,53
100,0000000861,00000003,57.897,EA,43
100,0000000861,00000004,1.22,EA,42
100,0000000862,00000001,80.24,EA,12
100,0000000862,00000002,59.928,EA,43
100,0000000862,00000003,20.379,EA,56
100,0000000862,00000004,51.971,EA,16
100,0000000863,00000001,32.962,EA,22
100,0000000863,00000002,14.155,EA,48
100,0000000863,00000003,67.369,EA,10
100,0000000863,00000004,15.633,EA,6
100,0000000864,00000001,49.501,EA,22
100,0000000864,00000002,77.109,EA,20
100,0000000864,00000003,25.608,EA,7
100,0000000865,00000001,3.128,EA,30
100,0000000865,00000002,36.991,EA,28
100,0000000866,00000001,87.872,EA,25
100,0000000866,00000002,54.471,EA,56
100,0000000866,00000003,51.133,EA,12
100,0000000866,00000004,49.87,EA,38
100,0000000867,00000001,53.372,EA,21
100,0000000867,00000002,95.769,EA,60
100,0000000868,00000001,14.627,EA,13
100,0000000868,00000002,29.242,EA,23
100,0000000868,00000003,32.357,EA,20
100,0000000868,00000004,33.349,EA,53
100,0000000869,00000001,21.63,EA,40
100,0000000869,00000002,79.179,EA,47
100,0000000869,00000003,39.407,EA,54
100,0000000869,00000004,90.425,EA,31
100,0000000870,00000001,68.541,EA,40
100,0000000870,00000002,5.716,EA,36
100,0000000870,00000003,80.711,EA,10
100,0000000871,00000001,72.228,EA,40
100,0000000871,00000002,55.473,EA,31
100,0000000871,00000003,28.391,EA,42
100,0000000872,00000001,16.422,EA,14
100,0000000872,00000002,18.095,EA,18
100,0000000872,00000003,61.93,EA,7
100,0000000873,00000001,42.839,EA,54
100,0000000873,00000002,90.437,EA,60
100,0000000873,00000003,84.889,EA,1
100,0000000874,00000001,90.955,EA,44
100,0000000874,00000002,95.0,EA,46
100,0000000874,00000003,42.384,EA,41
100,0000000874,00000004,90.499,EA,58
100,0000000875,00000001,4.5,EA,16
100,0000000875,00000002,44.757,EA,2
100,0000000875,00000003,28.906,EA,39
100,0000000876,00000001,26.022,EA,37
100,0000000876,00000002,66.759,EA,43
100,0000000877,00000001,26.777,EA,30
100,0000000877,00000002,53.046,EA,6
100,0000000877,00000003,70.793,EA,11
100,0000000877,00000004,62.696,EA,20
100,0000000878,00000001,31.824,EA,46
100,0000000878,00000002,85.826,EA,11
100,0000000878,00000003,12.21,EA,28
100,0000000878,00000004,11.33,EA,27
100,0000000879,00000001,45.369,EA,44
100,0000000879,00000002,38.13,EA,32
100,0000000880,00000001,52.129,EA,3
100,0000000880,00000002,80.278,EA,38
100,0000000880,00000003,73.171,EA,16
100,0000000880,00000004,97.516,EA,24
100,0000000881,00000001,3.085,EA,48
100,0000000881,00000002,64.811,EA,7
100,0000000881,00000003,36.308,EA,38
100,0000000881,00000004,37.955,EA,16
100,0000000882,00000001,14.277,EA,20
100,0000000882,00000002,67.184,EA,45
100,0000000883,00000001,90.17,EA,24
100,0000000883,00000002,60.351,EA,3
100,0000000884,00000001,79.527,EA,6
100,0000000884,00000002,44.382,EA,27
100,0000000884,00000003,88.357,EA,36
