MANDT,VBELV,POSNV,VBELN,POSNN,VBTYP_N,ERDAT
100,0000005251,000010,0080005250,000010,J,20240831
100,0000005252,000010,0080005251,000010,J,20220101
100,0000005253,000010,0080005252,000010,J,20231025
100,0000005254,000010,0080005253,000010,J,20220609
100,0000005255,000010,0080005254,000010,J,20220417
100,0000005256,000010,0080005255,000010,J,20221008
100,0000005257,000010,0080005256,000010,J,20241113
100,0000005258,000010,0080005257,000010,J,20240619
100,0000005259,000010,0080005258,000010,J,20240521
100,0000005260,000010,0080005259,000010,J,20240824
100,0000005261,000010,0080005260,000010,J,20231101
100,0000005262,000010,0080005261,000010,J,20230912
100,0000005263,000010,0080005262,000010,J,20241021
100,0000005264,000010,0080005263,000010,J,20220829
100,0000005265,000010,0080005264,000010,J,20230509
100,0000005266,000010,0080005265,000010,J,20240316
100,0000005267,000010,0080005266,000010,J,20240212
100,0000005268,000010,0080005267,000010,J,20240229
100,0000005269,000010,0080005268,000010,J,20240829
100,0000005270,000010,0080005269,000010,J,20231229
100,0000005271,000010,0080005270,000010,J,20231001
100,0000005272,000010,0080005271,000010,J,20241205
100,0000005273,000010,0080005272,000010,J,20231012
100,0000005274,000010,0080005273,000010,J,20241222
100,0000005275,000010,0080005274,000010,J,20220610
100,0000005276,000010,0080005275,000010,J,20230315
100,0000005277,000010,0080005276,000010,J,20221207
100,0000005278,000010,0080005277,000010,J,20230723
100,0000005279,000010,0080005278,000010,J,20221020
100,0000005280,000010,0080005279,000010,J,20240614
100,0000005281,000010,0080005280,000010,J,20240623
100,0000005282,000010,0080005281,000010,J,20240930
100,0000005283,000010,0080005282,000010,J,20230529
100,0000005284,000010,0080005283,000010,J,20220904
100,0000005285,000010,0080005284,000010,J,20240610
100,0000005286,000010,0080005285,000010,J,20231215
100,0000005287,000010,0080005286,000010,J,20221231
100,0000005288,000010,0080005287,000010,J,20220221
100,0000005289,000010,0080005288,000010,J,20240119
100,0000005290,000010,0080005289,000010,J,20240812
100,0000005291,000010,0080005290,000010,J,20231210
100,0000005292,000010,0080005291,000010,J,20240518
100,0000005293,000010,0080005292,000010,J,20230314
100,0000005294,000010,0080005293,000010,J,20230127
100,0000005295,000010,0080005294,000010,J,20240223
100,0000005296,000010,0080005295,000010,J,20240206
100,0000005297,000010,0080005296,000010,J,20230102
100,0000005298,000010,0080005297,000010,J,20220122
100,0000005299,000010,0080005298,000010,J,20230206
100,0000005300,000010,0080005299,000010,J,20240624
100,0000005301,000010,0080005300,000010,J,20240110
100,0000005302,000010,0080005301,000010,J,20241213
100,0000005303,000010,0080005302,000010,J,20230204
100,0000005304,000010,0080005303,000010,J,20220112
100,0000005305,000010,0080005304,000010,J,20230928
100,0000005306,000010,0080005305,000010,J,20231104
100,0000005307,000010,0080005306,000010,J,20220712
100,0000005308,000010,0080005307,000010,J,20240126
100,0000005309,000010,0080005308,000010,J,20230604
100,0000005310,000010,0080005309,000010,J,20241026
100,0000005311,000010,0080005310,000010,J,20220127
100,0000005312,000010,0080005311,000010,J,20230714
100,0000005313,000010,0080005312,000010,J,20220310
100,0000005314,000010,0080005313,000010,J,20230718
100,0000005315,000010,0080005314,000010,J,20240907
100,0000005316,000010,0080005315,000010,J,20240326
100,0000005317,000010,0080005316,000010,J,20220331
100,0000005318,000010,0080005317,000010,J,20230603
100,0000005319,000010,0080005318,000010,J,20230716
100,0000005320,000010,0080005319,000010,J,20220428
100,0000005321,000010,0080005320,000010,J,20220304
100,0000005322,000010,0080005321,000010,J,20240822
100,0000005323,000010,0080005322,000010,J,20240719
100,0000005324,000010,0080005323,000010,J,20241001
100,0000005325,000010,0080005324,000010,J,20221222
100,0000005326,000010,0080005325,000010,J,20240827
100,0000005327,000010,0080005326,000010,J,20220801
100,0000005328,000010,0080005327,000010,J,20220320
100,0000005329,000010,0080005328,000010,J,20240127
100,0000005330,000010,0080005329,000010,J,20220301
100,0000005331,000010,0080005330,000010,J,20221110
100,0000005332,000010,0080005331,000010,J,20221229
100,0000005333,000010,0080005332,000010,J,20220927
100,0000005334,000010,0080005333,000010,J,20220619
100,0000005335,000010,0080005334,000010,J,20240509
100,0000005336,000010,0080005335,000010,J,20220902
100,0000005337,000010,0080005336,000010,J,20220425
100,0000005338,000010,0080005337,000010,J,20240627
100,0000005339,000010,0080005338,000010,J,20220508
100,0000005340,000010,0080005339,000010,J,20231006
100,0000005341,000010,0080005340,000010,J,20220719
100,0000005342,000010,0080005341,000010,J,20230723
100,0000005343,000010,0080005342,000010,J,20230202
100,0000005344,000010,0080005343,000010,J,20220204
100,0000005345,000010,0080005344,000010,J,20231113
100,0000005346,000010,0080005345,000010,J,20231011
100,0000005347,000010,0080005346,000010,J,20221213
100,0000005348,000010,0080005347,000010,J,20240121
100,0000005349,000010,0080005348,000010,J,20241123
100,0000005350,000010,0080005349,000010,J,20220130
100,0000005351,000010,0080005350,000010,J,20240405
100,0000005352,000010,0080005351,000010,J,20240502
100,0000005353,000010,0080005352,000010,J,20220506
100,0000005354,000010,0080005353,000010,J,20220514
100,0000005355,000010,0080005354,000010,J,20230131
100,0000005356,000010,0080005355,000010,J,20241024
100,0000005357,000010,0080005356,000010,J,20221030
100,0000005358,000010,0080005357,000010,J,20230701
100,0000005359,000010,0080005358,000010,J,20220621
100,0000005360,000010,0080005359,000010,J,20221220
100,0000005361,000010,0080005360,000010,J,20240627
100,0000005362,000010,0080005361,000010,J,20220402
100,0000005363,000010,0080005362,000010,J,20230719
100,0000005364,000010,0080005363,000010,J,20230211
100,0000005365,000010,0080005364,000010,J,20241101
100,0000005366,000010,0080005365,000010,J,20240418
100,0000005367,000010,0080005366,000010,J,20221221
100,0000005368,000010,0080005367,000010,J,20220107
100,0000005369,000010,0080005368,000010,J,20230930
100,0000005370,000010,0080005369,000010,J,20230715
100,0000005371,000010,0080005370,000010,J,20231220
100,0000005372,000010,0080005371,000010,J,20220830
100,0000005373,000010,0080005372,000010,J,20231201
100,0000005374,000010,0080005373,000010,J,20240812
100,0000005375,000010,0080005374,000010,J,20220626
100,0000005376,000010,0080005375,000010,J,20240806
100,0000005377,000010,0080005376,000010,J,20220630
100,0000005378,000010,0080005377,000010,J,20220827
100,0000005379,000010,0080005378,000010,J,20220705
100,0000005380,000010,0080005379,000010,J,20230109
100,0000005381,000010,0080005380,000010,J,20220626
100,0000005382,000010,0080005381,000010,J,20230116
100,0000005383,000010,0080005382,000010,J,20231013
100,0000005384,000010,0080005383,000010,J,20220211
100,0000005385,000010,0080005384,000010,J,20221213
100,0000005386,000010,0080005385,000010,J,20220122
100,0000005387,000010,0080005386,000010,J,20230322
100,0000005388,000010,0080005387,000010,J,20240207
100,0000005389,000010,0080005388,000010,J,20240731
100,0000005390,000010,0080005389,000010,J,20220616
100,0000005391,000010,0080005390,000010,J,20230521
100,0000005392,000010,0080005391,000010,J,20230923
100,0000005393,000010,0080005392,000010,J,20230127
100,0000005394,000010,0080005393,000010,J,20220929
100,0000005395,000010,0080005394,000010,J,20230928
100,0000005396,000010,0080005395,000010,J,20220420
100,0000005397,000010,0080005396,000010,J,20240216
100,0000005398,000010,0080005397,000010,J,20230811
100,0000005399,000010,0080005398,000010,J,20221231
100,0000005400,000010,0080005399,000010,J,20230726
100,0000005401,000010,0080005400,000010,J,20221015
100,0000005402,000010,0080005401,000010,J,20231009
100,0000005403,000010,0080005402,000010,J,20240427
100,0000005404,000010,0080005403,000010,J,20230408
100,0000005405,000010,0080005404,000010,J,20230121
100,0000005406,000010,0080005405,000010,J,20230713
100,0000005407,000010,0080005406,000010,J,20230213
100,0000005408,000010,0080005407,000010,J,20221229
100,0000005409,000010,0080005408,000010,J,20230828
100,0000005410,000010,0080005409,000010,J,20230616
100,0000005411,000010,0080005410,000010,J,20240619
100,0000005412,000010,0080005411,000010,J,20230626
100,0000005413,000010,0080005412,000010,J,20220709
100,0000005414,000010,0080005413,000010,J,20240930
100,0000005415,000010,0080005414,000010,J,20231229
100,0000005416,000010,0080005415,000010,J,20240115
100,0000005417,000010,0080005416,000010,J,20231216
100,0000005418,000010,0080005417,000010,J,20241207
100,0000005419,000010,0080005418,000010,J,20240709
100,0000005420,000010,0080005419,000010,J,20221216
100,0000005421,000010,0080005420,000010,J,20220317
100,0000005422,000010,0080005421,000010,J,20240229
100,0000005423,000010,0080005422,000010,J,20221115
100,0000005424,000010,0080005423,000010,J,20230308
100,0000005425,000010,0080005424,000010,J,20240607
100,0000005426,000010,0080005425,000010,J,20231212
100,0000005427,000010,0080005426,000010,J,20230815
100,0000005428,000010,0080005427,000010,J,20230301
100,0000005429,000010,0080005428,000010,J,20231202
100,0000005430,000010,0080005429,000010,J,20241028
100,0000005431,000010,0080005430,000010,J,20230705
100,0000005432,000010,0080005431,000010,J,20220705
100,0000005433,000010,0080005432,000010,J,20241117
100,0000005434,000010,0080005433,000010,J,20230308
100,0000005435,000010,0080005434,000010,J,20230613
100,0000005436,000010,0080005435,000010,J,20230323
100,0000005437,000010,0080005436,000010,J,20240815
100,0000005438,000010,0080005437,000010,J,20230619
100,0000005439,000010,0080005438,000010,J,20220306
100,0000005440,000010,0080005439,000010,J,20220825
100,0000005441,000010,0080005440,000010,J,20241124
100,0000005442,000010,0080005441,000010,J,20230117
100,0000005443,000010,0080005442,000010,J,20240831
100,0000005444,000010,0080005443,000010,J,20221014
100,0000005445,000010,0080005444,000010,J,20240814
100,0000005446,000010,0080005445,000010,J,20231024
100,0000005447,000010,0080005446,000010,J,20240202
100,0000005448,000010,0080005447,000010,J,20240213
100,0000005449,000010,0080005448,000010,J,20220311
100,0000005450,000010,0080005449,000010,J,20231023
100,0000005451,000010,0080005450,000010,J,20220803
100,0000005452,000010,0080005451,000010,J,20240105
100,0000005453,000010,0080005452,000010,J,20220117
100,0000005454,000010,0080005453,000010,J,20221122
100,0000005455,000010,0080005454,000010,J,20240513
100,0000005456,000010,0080005455,000010,J,20240831
100,0000005457,000010,0080005456,000010,J,20231117
100,0000005458,000010,0080005457,000010,J,20231121
100,0000005459,000010,0080005458,000010,J,20220725
100,0000005460,000010,0080005459,000010,J,20230119
100,0000005461,000010,0080005460,000010,J,20240104
100,0000005462,000010,0080005461,000010,J,20230920
100,0000005463,000010,0080005462,000010,J,20221130
100,0000005464,000010,0080005463,000010,J,20240814
100,0000005465,000010,0080005464,000010,J,20230117
100,0000005466,000010,0080005465,000010,J,20220214
100,0000005467,000010,0080005466,000010,J,20240618
100,0000005468,000010,0080005467,000010,J,20240723
100,0000005469,000010,0080005468,000010,J,20240609
100,0000005470,000010,0080005469,000010,J,20240328
100,0000005471,000010,0080005470,000010,J,20240827
100,0000005472,000010,0080005471,000010,J,20230514
100,0000005473,000010,0080005472,000010,J,20230602
100,0000005474,000010,0080005473,000010,J,20240204
100,0000005475,000010,0080005474,000010,J,20231123
100,0000005476,000010,0080005475,000010,J,20240915
100,0000005477,000010,0080005476,000010,J,20240401
100,0000005478,000010,0080005477,000010,J,20230907
100,0000005479,000010,0080005478,000010,J,20220324
100,0000005480,000010,0080005479,000010,J,20230425
100,0000005481,000010,0080005480,000010,J,20241104
100,0000005482,000010,0080005481,000010,J,20220809
100,0000005483,000010,0080005482,000010,J,20240512
100,0000005484,000010,0080005483,000010,J,20240522
100,0000005485,000010,0080005484,000010,J,20230706
100,0000005486,000010,0080005485,000010,J,20240331
100,0000005487,000010,0080005486,000010,J,20220228
100,0000005488,000010,0080005487,000010,J,20221202
100,0000005489,000010,0080005488,000010,J,20241114
100,0000005490,000010,0080005489,000010,J,20221207
100,0000005491,000010,0080005490,000010,J,20230908
100,0000005492,000010,0080005491,000010,J,20241209
100,0000005493,000010,0080005492,000010,J,20230211
100,0000005494,000010,0080005493,000010,J,20221013
100,0000005495,000010,0080005494,000010,J,20220924
100,0000005496,000010,0080005495,000010,J,20231114
100,0000005497,000010,0080005496,000010,J,20220421
100,0000005498,000010,0080005497,000010,J,20220705
100,0000005499,000010,0080005498,000010,J,20230926
100,0000005500,000010,0080005499,000010,J,20221017
100,0000005501,000010,0080005500,000010,J,20231210
100,0000005502,000010,0080005501,000010,J,20240728
100,0000005503,000010,0080005502,000010,J,20240321
100,0000005504,000010,0080005503,000010,J,20221205
100,0000005505,000010,0080005504,000010,J,20240801
100,0000005506,000010,0080005505,000010,J,20220102
100,0000005507,000010,0080005506,000010,J,20221030
100,0000005508,000010,0080005507,000010,J,20230215
100,0000005509,000010,0080005508,000010,J,20221219
100,0000005510,000010,0080005509,000010,J,20230910
100,0000005511,000010,0080005510,000010,J,20230922
100,0000005512,000010,0080005511,000010,J,20220614
100,0000005513,000010,0080005512,000010,J,20230114
100,0000005514,000010,0080005513,000010,J,20230429
100,0000005515,000010,0080005514,000010,J,20230221
100,0000005516,000010,0080005515,000010,J,20240613
100,0000005517,000010,0080005516,000010,J,20220704
100,0000005518,000010,0080005517,000010,J,20230517
100,0000005519,000010,0080005518,000010,J,20221112
100,0000005520,000010,0080005519,000010,J,20240206
100,0000005521,000010,0080005520,000010,J,20220111
100,0000005522,000010,0080005521,000010,J,20240904
100,0000005523,000010,0080005522,000010,J,20221123
100,0000005524,000010,0080005523,000010,J,20231207
100,0000005525,000010,0080005524,000010,J,20220724
100,0000005526,000010,0080005525,000010,J,20240822
100,0000005527,000010,0080005526,000010,J,20240318
100,0000005528,000010,0080005527,000010,J,20230312
100,0000005529,000010,0080005528,000010,J,20240825
100,0000005530,000010,0080005529,000010,J,20240210
100,0000005531,000010,0080005530,000010,J,20240807
100,0000005532,000010,0080005531,000010,J,20230513
100,0000005533,000010,0080005532,000010,J,20220716
100,0000005534,000010,0080005533,000010,J,20240304
100,0000005535,000010,0080005534,000010,J,20220921
