MANDT,VBELN,GBSTK,LFSTK
100,0000004568,C,C
100,0000004569,C,C
100,0000004570,C,C
100,0000004571,C,C
100,0000004572,C,C
100,0000004573,C,C
100,0000004574,C,C
100,0000004575,C,C
100,0000004576,C,C
100,0000004577,C,C
100,0000004578,C,C
100,0000004579,C,C
100,0000004580,C,C
100,0000004581,C,C
100,0000004582,C,C
100,0000004583,C,C
100,0000004584,C,C
100,0000004585,C,C
100,0000004586,C,C
100,0000004587,C,C
100,0000004588,C,C
100,0000004589,C,C
100,0000004590,C,C
100,0000004591,C,C
100,0000004592,C,C
100,0000004593,C,C
100,0000004594,C,C
100,0000004595,C,C
100,0000004596,C,C
100,0000004597,C,C
100,0000004598,C,C
100,0000004599,C,C
100,0000004600,C,C
100,0000004601,C,C
100,0000004602,C,C
100,0000004603,C,C
100,0000004604,C,C
100,0000004605,C,C
100,0000004606,C,C
100,0000004607,C,C
100,0000004608,C,C
100,0000004609,C,C
100,0000004610,C,C
100,0000004611,C,C
100,0000004612,C,C
100,0000004613,C,C
100,0000004614,C,C
100,0000004615,C,C
100,0000004616,C,C
100,0000004617,C,C
100,0000004618,C,C
100,0000004619,C,C
100,0000004620,C,C
100,0000004621,C,C
100,0000004622,C,C
100,0000004623,C,C
100,0000004624,C,C
100,0000004625,C,C
100,0000004626,C,C
100,0000004627,C,C
100,0000004628,C,C
100,0000004629,C,C
100,0000004630,C,C
100,0000004631,C,C
100,0000004632,C,C
100,0000004633,C,C
100,0000004634,C,C
100,0000004635,C,C
100,0000004636,C,C
100,0000004637,C,C
100,0000004638,C,C
100,0000004639,C,C
100,0000004640,C,C
100,0000004641,C,C
100,0000004642,C,C
100,0000004643,C,C
100,0000004644,C,C
100,0000004645,C,C
100,0000004646,C,C
100,0000004647,C,C
100,0000004648,C,C
100,0000004649,C,C
100,0000004650,C,C
100,0000004651,C,C
100,0000004652,C,C
100,0000004653,C,C
100,0000004654,C,C
100,0000004655,C,C
100,0000004656,C,C
100,0000004657,C,C
100,0000004658,C,C
100,0000004659,C,C
100,0000004660,C,C
100,0000004661,C,C
100,0000004662,C,C
100,0000004663,C,C
100,0000004664,C,C
100,0000004665,C,C
100,0000004666,C,C
100,0000004667,C,C
100,0000004668,C,C
100,0000004669,C,C
100,0000004670,C,C
100,0000004671,C,C
100,0000004672,C,C
100,0000004673,C,C
100,0000004674,C,C
100,0000004675,C,C
100,0000004676,C,C
100,0000004677,C,C
100,0000004678,C,C
100,0000004679,C,C
100,0000004680,C,C
100,0000004681,C,C
100,0000004682,C,C
100,0000004683,C,C
100,0000004684,C,C
100,0000004685,C,C
100,0000004686,C,C
100,0000004687,C,C
100,0000004688,C,C
100,0000004689,C,C
100,0000004690,C,C
100,0000004691,C,C
100,0000004692,C,C
100,0000004693,C,C
100,0000004694,C,C
100,0000004695,C,C
100,0000004696,C,C
100,0000004697,C,C
100,0000004698,C,C
100,0000004699,C,C
100,0000004700,C,C
100,0000004701,C,C
100,0000004702,C,C
100,0000004703,C,C
100,0000004704,C,C
100,0000004705,C,C
100,0000004706,C,C
100,0000004707,C,C
100,0000004708,C,C
100,0000004709,C,C
100,0000004710,C,C
100,0000004711,C,C
100,0000004712,C,C
100,0000004713,C,C
100,0000004714,C,C
100,0000004715,C,C
100,0000004716,C,C
100,0000004717,C,C
100,0000004718,C,C
100,0000004719,C,C
100,0000004720,C,C
100,0000004721,C,C
100,0000004722,C,C
100,0000004723,C,C
100,0000004724,C,C
100,0000004725,C,C
100,0000004726,C,C
100,0000004727,C,C
100,0000004728,C,C
100,0000004729,C,C
100,0000004730,C,C
100,0000004731,C,C
100,0000004732,C,C
100,0000004733,C,C
100,0000004734,C,C
100,0000004735,C,C
100,0000004736,C,C
100,0000004737,C,C
100,0000004738,C,C
100,0000004739,C,C
100,0000004740,C,C
100,0000004741,C,C
100,0000004742,C,C
100,0000004743,C,C
100,0000004744,C,C
100,0000004745,C,C
100,0000004746,C,C
100,0000004747,C,C
100,0000004748,C,C
100,0000004749,C,C
100,0000004750,C,C
100,0000004751,C,C
100,0000004752,C,C
100,0000004753,C,C
100,0000004754,C,C
100,0000004755,C,C
100,0000004756,C,C
100,0000004757,C,C
100,0000004758,C,C
100,0000004759,C,C
100,0000004760,C,C
100,0000004761,C,C
100,0000004762,C,C
100,0000004763,C,C
100,0000004764,C,C
100,0000004765,C,C
100,0000004766,C,C
100,0000004767,C,C
100,0000004768,C,C
100,0000004769,C,C
100,0000004770,C,C
100,0000004771,C,C
100,0000004772,C,C
100,0000004773,C,C
100,0000004774,C,C
100,0000004775,C,C
100,0000004776,C,C
100,0000004777,C,C
100,0000004778,C,C
100,0000004779,C,C
100,0000004780,C,C
100,0000004781,C,C
100,0000004782,C,C
100,0000004783,C,C
100,0000004784,C,C
100,0000004785,C,C
100,0000004786,C,C
100,0000004787,C,C
100,0000004788,C,C
100,0000004789,C,C
100,0000004790,C,C
100,0000004791,C,C
100,0000004792,C,C
100,0000004793,C,C
100,0000004794,C,C
100,0000004795,C,C
100,0000004796,C,C
100,0000004797,C,C
100,0000004798,C,C
100,0000004799,C,C
100,0000004800,C,C
100,0000004801,C,C
100,0000004802,C,C
100,0000004803,C,C
100,0000004804,C,C
100,0000004805,C,C
100,0000004806,C,C
100,0000004807,C,C
100,0000004808,C,C
100,0000004809,C,C
100,0000004810,C,C
100,0000004811,C,C
100,0000004812,C,C
100,0000004813,C,C
100,0000004814,C,C
100,0000004815,C,C
100,0000004816,C,C
100,0000004817,C,C
100,0000004818,C,C
100,0000004819,C,C
100,0000004820,C,C
100,0000004821,C,C
100,0000004822,C,C
100,0000004823,C,C
100,0000004824,C,C
100,0000004825,C,C
100,0000004826,C,C
100,0000004827,C,C
100,0000004828,C,C
100,0000004829,C,C
100,0000004830,C,C
100,0000004831,C,C
100,0000004832,C,C
100,0000004833,C,C
100,0000004834,C,C
100,0000004835,C,C
100,0000004836,C,C
100,0000004837,C,C
100,0000004838,C,C
100,0000004839,C,C
100,0000004840,C,C
100,0000004841,C,C
100,0000004842,C,C
100,0000004843,C,C
100,0000004844,C,C
100,0000004845,C,C
100,0000004846,C,C
100,0000004847,C,C
100,0000004848,C,C
100,0000004849,C,C
100,0000004850,C,C
100,0000004851,C,C
100,0000004852,C,C
100,0000004853,C,C
100,0000004854,C,C
100,0000004855,C,C
100,0000004856,C,C
100,0000004857,C,C
100,0000004858,C,C
100,0000004859,C,C
100,0000004860,C,C
100,0000004861,C,C
100,0000004862,C,C
100,0000004863,C,C
100,0000004864,C,C
100,0000004865,C,C
100,0000004866,C,C
100,0000004867,C,C
100,0000004868,C,C
100,0000004869,C,C
100,0000004870,C,C
100,0000004871,C,C
100,0000004872,C,C
100,0000004873,C,C
100,0000004874,C,C
100,0000004875,C,C
100,0000004876,C,C
100,0000004877,C,C
100,0000004878,C,C
100,0000004879,C,C
100,0000004880,C,C
100,0000004881,C,C
100,0000004882,C,C
100,0000004883,C,C
100,0000004884,C,C
100,0000004885,C,C
100,0000004886,C,C
100,0000004887,C,C
100,0000004888,C,C
100,0000004889,C,C
100,0000004890,C,C
100,0000004891,C,C
100,0000004892,C,C
100,0000004893,C,C
100,0000004894,C,C
100,0000004895,C,C
100,0000004896,C,C
100,0000004897,C,C
100,0000004898,C,C
100,0000004899,C,C
100,0000004900,C,C
100,0000004901,C,C
100,0000004902,C,C
100,0000004903,C,C
100,0000004904,C,C
100,0000004905,C,C
100,0000004906,C,C
100,0000004907,C,C
100,0000004908,C,C
100,0000004909,C,C
100,0000004910,C,C
100,0000004911,C,C
100,0000004912,C,C
100,0000004913,C,C
100,0000004914,C,C
100,0000004915,C,C
100,0000004916,C,C
100,0000004917,C,C
100,0000004918,C,C
100,0000004919,C,C
100,0000004920,C,C
100,0000004921,C,C
100,0000004922,C,C
100,0000004923,C,C
100,0000004924,C,C
100,0000004925,C,C
100,0000004926,C,C
100,0000004927,C,C
100,0000004928,C,C
100,0000004929,C,C
100,0000004930,C,C
100,0000004931,C,C
100,0000004932,C,C
100,0000004933,C,C
100,0000004934,C,C
100,0000004935,C,C
100,0000004936,C,C
100,0000004937,C,C
100,0000004938,C,C
100,0000004939,C,C
100,0000004940,C,C
100,0000004941,C,C
100,0000004942,C,C
100,0000004943,C,C
100,0000004944,C,C
100,0000004945,C,C
100,0000004946,C,C
100,0000004947,C,C
100,0000004948,C,C
100,0000004949,C,C
100,0000004950,C,C
100,0000004951,C,C
100,0000004952,C,C
100,0000004953,C,C
100,0000004954,C,C
100,0000004955,C,C
100,0000004956,C,C
100,0000004957,C,C
100,0000004958,C,C
100,0000004959,C,C
100,0000004960,C,C
100,0000004961,C,C
100,0000004962,C,C
100,0000004963,C,C
100,0000004964,C,C
100,0000004965,C,C
100,0000004966,C,C
100,0000004967,C,C
100,0000004968,C,C
100,0000004969,C,C
100,0000004970,C,C
100,0000004971,C,C
100,0000004972,C,C
100,0000004973,C,C
100,0000004974,C,C
100,0000004975,C,C
100,0000004976,C,C
100,0000004977,C,C
100,0000004978,C,C
100,0000004979,C,C
100,0000004980,C,C
100,0000004981,C,C
100,0000004982,C,C
100,0000004983,C,C
100,0000004984,C,C
100,0000004985,C,C
100,0000004986,C,C
100,0000004987,C,C
100,0000004988,C,C
100,0000004989,C,C
100,0000004990,C,C
100,0000004991,C,C
100,0000004992,C,C
100,0000004993,C,C
100,0000004994,C,C
100,0000004995,C,C
100,0000004996,C,C
100,0000004997,C,C
100,0000004998,C,C
100,0000004999,C,C
100,0000005000,C,C
100,0000005001,C,C
100,0000005002,C,C
100,0000005003,C,C
100,0000005004,C,C
100,0000005005,C,C
100,0000005006,C,C
100,0000005007,C,C
100,0000005008,C,C
100,0000005009,C,C
100,0000005010,C,C
100,0000005011,C,C
100,0000005012,C,C
100,0000005013,C,C
100,0000005014,C,C
100,0000005015,C,C
100,0000005016,C,C
100,0000005017,C,C
100,0000005018,C,C
100,0000005019,C,C
100,0000005020,C,C
100,0000005021,C,C
100,0000005022,C,C
100,0000005023,C,C
100,0000005024,C,C
100,0000005025,C,C
100,0000005026,C,C
100,0000005027,C,C
100,0000005028,C,C
100,0000005029,C,C
100,0000005030,C,C
100,0000005031,C,C
100,0000005032,C,C
100,0000005033,C,C
100,0000005034,C,C
100,0000005035,C,C
100,0000005036,C,C
100,0000005037,C,C
100,0000005038,C,C
100,0000005039,C,C
100,0000005040,C,C
100,0000005041,C,C
100,0000005042,C,C
100,0000005043,C,C
100,0000005044,C,C
100,0000005045,C,C
100,0000005046,C,C
100,0000005047,C,C
100,0000005048,C,C
100,0000005049,C,C
100,0000005050,C,C
100,0000005051,C,C
100,0000005052,C,C
100,0000005053,C,C
100,0000005054,C,C
100,0000005055,C,C
100,0000005056,C,C
100,0000005057,C,C
100,0000005058,C,C
100,0000005059,C,C
100,0000005060,C,C
100,0000005061,C,C
100,0000005062,C,C
100,0000005063,C,C
100,0000005064,C,C
100,0000005065,C,C
100,0000005066,C,C
100,0000005067,C,C
100,0000005068,C,C
100,0000005069,C,C
100,0000005070,C,C
100,0000005071,C,C
100,0000005072,C,C
100,0000005073,C,C
100,0000005074,C,C
100,0000005075,C,C
100,0000005076,C,C
100,0000005077,C,C
100,0000005078,C,C
100,0000005079,C,C
100,0000005080,C,C
100,0000005081,C,C
100,0000005082,C,C
100,0000005083,C,C
100,0000005084,C,C
100,0000005085,C,C
100,0000005086,C,C
100,0000005087,C,C
100,0000005088,C,C
100,0000005089,C,C
100,0000005090,C,C
100,0000005091,C,C
100,0000005092,C,C
100,0000005093,C,C
100,0000005094,C,C
100,0000005095,C,C
100,0000005096,C,C
100,0000005097,C,C
100,0000005098,C,C
100,0000005099,C,C
100,0000005100,C,C
100,0000005101,C,C
100,0000005102,C,C
100,0000005103,C,C
100,0000005104,C,C
100,0000005105,C,C
100,0000005106,C,C
100,0000005107,C,C
100,0000005108,C,C
100,0000005109,C,C
100,0000005110,C,C
100,0000005111,C,C
100,0000005112,C,C
100,0000005113,C,C
100,0000005114,C,C
100,0000005115,C,C
100,0000005116,C,C
100,0000005117,C,C
100,0000005118,C,C
100,0000005119,C,C
100,0000005120,C,C
100,0000005121,C,C
100,0000005122,C,C
100,0000005123,C,C
100,0000005124,C,C
100,0000005125,C,C
100,0000005126,C,C
100,0000005127,C,C
100,0000005128,C,C
100,0000005129,C,C
100,0000005130,C,C
100,0000005131,C,C
100,0000005132,C,C
100,0000005133,C,C
100,0000005134,C,C
100,0000005135,C,C
100,0000005136,C,C
100,0000005137,C,C
100,0000005138,C,C
100,0000005139,C,C
100,0000005140,C,C
100,0000005141,C,C
100,0000005142,C,C
100,0000005143,C,C
100,0000005144,C,C
100,0000005145,C,C
100,0000005146,C,C
100,0000005147,C,C
100,0000005148,C,C
100,0000005149,C,C
100,0000005150,C,C
100,0000005151,C,C
100,0000005152,C,C
100,0000005153,C,C
100,0000005154,C,C
100,0000005155,C,C
100,0000005156,C,C
100,0000005157,C,C
100,0000005158,C,C
100,0000005159,C,C
100,0000005160,C,C
100,0000005161,C,C
100,0000005162,C,C
100,0000005163,C,C
100,0000005164,C,C
100,0000005165,C,C
100,0000005166,C,C
100,0000005167,C,C
100,0000005168,C,C
100,0000005169,C,C
100,0000005170,C,C
100,0000005171,C,C
100,0000005172,C,C
100,0000005173,C,C
100,0000005174,C,C
100,0000005175,C,C
100,0000005176,C,C
100,0000005177,C,C
100,0000005178,C,C
100,0000005179,C,C
100,0000005180,C,C
100,0000005181,C,C
100,0000005182,C,C
100,0000005183,C,C
100,0000005184,C,C
100,0000005185,C,C
100,0000005186,C,C
100,0000005187,C,C
100,0000005188,C,C
100,0000005189,C,C
100,0000005190,C,C
100,0000005191,C,C
100,0000005192,C,C
100,0000005193,C,C
100,0000005194,C,C
100,0000005195,C,C
100,0000005196,C,C
100,0000005197,C,C
100,0000005198,C,C
100,0000005199,C,C
100,0000005200,C,C
100,0000005201,C,C
100,0000005202,C,C
100,0000005203,C,C
100,0000005204,C,C
100,0000005205,C,C
100,0000005206,C,C
100,0000005207,C,C
100,0000005208,C,C
100,0000005209,C,C
100,0000005210,C,C
100,0000005211,C,C
100,0000005212,C,C
100,0000005213,C,C
100,0000005214,C,C
100,0000005215,C,C
100,0000005216,C,C
100,0000005217,C,C
100,0000005218,C,C
100,0000005219,C,C
100,0000005220,C,C
100,0000005221,C,C
100,0000005222,C,C
100,0000005223,C,C
100,0000005224,C,C
100,0000005225,C,C
100,0000005226,C,C
100,0000005227,C,C
100,0000005228,C,C
100,0000005229,C,C
100,0000005230,C,C
100,0000005231,C,C
100,0000005232,C,C
100,0000005233,C,C
100,0000005234,C,C
100,0000005235,C,C
100,0000005236,C,C
100,0000005237,C,C
100,0000005238,C,C
100,0000005239,C,C
100,0000005240,C,C
100,0000005241,C,C
100,0000005242,C,C
100,0000005243,C,C
100,0000005244,C,C
100,0000005245,C,C
100,0000005246,C,C
100,0000005247,C,C
100,0000005248,C,C
100,0000005249,C,C
100,0000005250,C,C
100,0000005251,C,C
100,0000005252,C,C
100,0000005253,C,C
100,0000005254,C,C
100,0000005255,C,C
100,0000005256,C,C
100,0000005257,C,C
100,0000005258,C,C
100,0000005259,C,C
100,0000005260,C,C
100,0000005261,C,C
100,0000005262,C,C
100,0000005263,C,C
100,0000005264,C,C
100,0000005265,C,C
100,0000005266,C,C
100,0000005267,C,C
100,0000005268,C,C
100,0000005269,C,C
100,0000005270,C,C
100,0000005271,C,C
100,0000005272,C,C
100,0000005273,C,C
100,0000005274,C,C
100,0000005275,C,C
100,0000005276,C,C
100,0000005277,C,C
100,0000005278,C,C
100,0000005279,C,C
100,0000005280,C,C
100,0000005281,C,C
100,0000005282,C,C
100,0000005283,C,C
100,0000005284,C,C
100,0000005285,C,C
100,0000005286,C,C
100,0000005287,C,C
100,0000005288,C,C
100,0000005289,C,C
100,0000005290,C,C
100,0000005291,C,C
100,0000005292,C,C
100,0000005293,C,C
100,0000005294,C,C
100,0000005295,C,C
100,0000005296,C,C
100,0000005297,C,C
100,0000005298,C,C
100,0000005299,C,C
100,0000005300,C,C
100,0000005301,C,C
100,0000005302,C,C
100,0000005303,C,C
100,0000005304,C,C
100,0000005305,C,C
100,0000005306,C,C
100,0000005307,C,C
100,0000005308,C,C
100,0000005309,C,C
100,0000005310,C,C
100,0000005311,C,C
100,0000005312,C,C
100,0000005313,C,C
100,0000005314,C,C
100,0000005315,C,C
100,0000005316,C,C
100,0000005317,C,C
100,0000005318,C,C
100,0000005319,C,C
100,0000005320,C,C
100,0000005321,C,C
100,0000005322,C,C
100,0000005323,C,C
100,0000005324,C,C
100,0000005325,C,C
100,0000005326,C,C
100,0000005327,C,C
100,0000005328,C,C
100,0000005329,C,C
100,0000005330,C,C
100,0000005331,C,C
100,0000005332,C,C
100,0000005333,C,C
100,0000005334,C,C
100,0000005335,C,C
100,0000005336,C,C
100,0000005337,C,C
100,0000005338,C,C
100,0000005339,C,C
100,0000005340,C,C
100,0000005341,C,C
100,0000005342,C,C
100,0000005343,C,C
100,0000005344,C,C
100,0000005345,C,C
100,0000005346,C,C
100,0000005347,C,C
100,0000005348,C,C
100,0000005349,C,C
100,0000005350,C,C
100,0000005351,C,C
100,0000005352,C,C
100,0000005353,C,C
100,0000005354,C,C
100,0000005355,C,C
100,0000005356,C,C
100,0000005357,C,C
100,0000005358,C,C
100,0000005359,C,C
100,0000005360,C,C
100,0000005361,C,C
100,0000005362,C,C
100,0000005363,C,C
100,0000005364,C,C
100,0000005365,C,C
100,0000005366,C,C
100,0000005367,C,C
100,0000005368,C,C
100,0000005369,C,C
100,0000005370,C,C
100,0000005371,C,C
100,0000005372,C,C
100,0000005373,C,C
100,0000005374,C,C
100,0000005375,C,C
100,0000005376,C,C
100,0000005377,C,C
100,0000005378,C,C
100,0000005379,C,C
100,0000005380,C,C
100,0000005381,C,C
100,0000005382,C,C
100,0000005383,C,C
100,0000005384,C,C
100,0000005385,C,C
100,0000005386,C,C
100,0000005387,C,C
100,0000005388,C,C
100,0000005389,C,C
100,0000005390,C,C
100,0000005391,C,C
100,0000005392,C,C
100,0000005393,C,C
100,0000005394,C,C
100,0000005395,C,C
100,0000005396,C,C
100,0000005397,C,C
100,0000005398,C,C
100,0000005399,C,C
100,0000005400,C,C
100,0000005401,C,C
100,0000005402,C,C
100,0000005403,C,C
100,0000005404,C,C
100,0000005405,C,C
100,0000005406,C,C
100,0000005407,C,C
100,0000005408,C,C
100,0000005409,C,C
100,0000005410,C,C
100,0000005411,C,C
100,0000005412,C,C
100,0000005413,C,C
100,0000005414,C,C
100,0000005415,C,C
100,0000005416,C,C
100,0000005417,C,C
100,0000005418,C,C
100,0000005419,C,C
100,0000005420,C,C
100,0000005421,C,C
100,0000005422,C,C
100,0000005423,C,C
100,0000005424,C,C
100,0000005425,C,C
100,0000005426,C,C
100,0000005427,C,C
100,0000005428,C,C
100,0000005429,C,C
100,0000005430,C,C
100,0000005431,C,C
100,0000005432,C,C
100,0000005433,C,C
100,0000005434,C,C
100,0000005435,C,C
100,0000005436,C,C
100,0000005437,C,C
100,0000005438,C,C
100,0000005439,C,C
100,0000005440,C,C
100,0000005441,C,C
100,0000005442,C,C
100,0000005443,C,C
100,0000005444,C,C
100,0000005445,C,C
100,0000005446,C,C
100,0000005447,C,C
100,0000005448,C,C
100,0000005449,C,C
100,0000005450,C,C
100,0000005451,C,C
100,0000005452,C,C
100,0000005453,C,C
100,0000005454,C,C
100,0000005455,C,C
100,0000005456,C,C
100,0000005457,C,C
100,0000005458,C,C
100,0000005459,C,C
100,0000005460,C,C
100,0000005461,C,C
100,0000005462,C,C
100,0000005463,C,C
100,0000005464,C,C
100,0000005465,C,C
100,0000005466,C,C
100,0000005467,C,C
100,0000005468,C,C
100,0000005469,C,C
100,0000005470,C,C
100,0000005471,C,C
100,0000005472,C,C
100,0000005473,C,C
100,0000005474,C,C
100,0000005475,C,C
100,0000005476,C,C
100,0000005477,C,C
100,0000005478,C,C
100,0000005479,C,C
100,0000005480,C,C
100,0000005481,C,C
100,0000005482,C,C
100,0000005483,C,C
100,0000005484,C,C
100,0000005485,C,C
100,0000005486,C,C
100,0000005487,C,C
100,0000005488,C,C
100,0000005489,C,C
100,0000005490,C,C
100,0000005491,C,C
100,0000005492,C,C
100,0000005493,C,C
100,0000005494,C,C
100,0000005495,C,C
100,0000005496,C,C
100,0000005497,C,C
100,0000005498,C,C
100,0000005499,C,C
100,0000005500,C,C
100,0000005501,C,C
100,0000005502,C,C
100,0000005503,C,C
100,0000005504,C,C
100,0000005505,C,C
100,0000005506,C,C
100,0000005507,C,C
100,0000005508,C,C
100,0000005509,C,C
100,0000005510,C,C
100,0000005511,C,C
100,0000005512,C,C
100,0000005513,C,C
100,0000005514,C,C
100,0000005515,C,C
100,0000005516,C,C
100,0000005517,C,C
100,0000005518,C,C
100,0000005519,C,C
100,0000005520,C,C
100,0000005521,C,C
100,0000005522,C,C
100,0000005523,C,C
100,0000005524,C,C
100,0000005525,C,C
100,0000005526,C,C
100,0000005527,C,C
100,0000005528,C,C
100,0000005529,C,C
100,0000005530,C,C
100,0000005531,C,C
100,0000005532,C,C
100,0000005533,C,C
100,0000005534,C,C
100,0000005535,C,C
100,0000005536,C,C
100,0000005537,C,C
100,0000005538,C,C
100,0000005539,C,C
100,0000005540,C,C
100,0000005541,C,C
100,0000005542,C,C
100,0000005543,C,C
100,0000005544,C,C
100,0000005545,C,C
100,0000005546,C,C
100,0000005547,C,C
