MANDT,BESSION,GJAHR,LIFNR,BUKRS,BLDAT,BUDAT,WAERS,RMWWR
100,0070001210,2023,0000000088,1000,20240906,20230715,EUR,16836.55
100,0070001211,2024,0000000148,2000,20230614,20220716,EUR,18719.5
100,0070001212,2023,0000000038,1000,20221227,20230622,EUR,20905.44
100,0070001213,2024,0000000045,2000,20220929,20240915,EUR,20513.17
100,0070001214,2023,0000000016,1000,20220812,20220812,EUR,16894.54
100,0070001215,2024,0000000125,2000,20231209,20221206,EUR,3368.23
100,0070001216,2023,0000000018,1000,20230715,20230601,EUR,32759.85
100,0070001217,2024,0000000139,2000,20230310,20241124,EUR,13075.26
100,0070001218,2023,0000000130,1000,20230404,20220628,EUR,7573.86
100,0070001219,2024,0000000190,2000,20220519,20220621,EUR,3186.03
100,0070001220,2023,0000000053,1000,20240627,20240820,EUR,34990.11
100,0070001221,2024,0000000074,2000,20231203,20230812,EUR,18191.89
100,0070001222,2023,0000000096,1000,20240323,20220211,EUR,25859.48
100,0070001223,2024,0000000078,2000,20230403,20230517,EUR,44797.53
100,0070001224,2023,0000000119,1000,20240405,20240118,EUR,17949.99
100,0070001225,2024,0000000121,2000,20240826,20230916,EUR,24665.34
100,0070001226,2023,0000000083,1000,20240902,20220917,EUR,4982.86
100,0070001227,2024,0000000057,2000,20231109,20230609,EUR,49732.55
100,0070001228,2023,0000000130,1000,20230615,20240407,EUR,37138.3
100,0070001229,2024,0000000097,2000,20230621,20221112,EUR,16364.66
100,0070001230,2023,0000000051,1000,20220307,20220903,EUR,21049.48
100,0070001231,2024,0000000059,2000,20240502,20230129,EUR,13932.43
100,0070001232,2023,0000000012,1000,20241203,20240902,EUR,23455.0
100,0070001233,2024,0000000002,2000,20241213,20241102,EUR,24178.78
100,0070001234,2023,0000000090,1000,20220106,20240801,EUR,18286.71
100,0070001235,2024,0000000090,2000,20220629,20220529,EUR,34155.03
100,0070001236,2023,0000000171,1000,20240728,20221225,EUR,12420.94
100,0070001237,2024,0000000110,2000,20240123,20220505,EUR,48253.72
100,0070001238,2023,0000000104,1000,20230422,20220914,EUR,21925.21
100,0070001239,2024,0000000120,2000,20231020,20230805,EUR,11990.45
100,0070001240,2023,0000000058,1000,20220210,20230630,EUR,48445.83
100,0070001241,2024,0000000038,2000,20240919,20240113,EUR,7502.31
100,0070001242,2023,0000000192,1000,20231128,20240215,EUR,40108.22
100,0070001243,2024,0000000104,2000,20230916,20230609,EUR,22651.71
100,0070001244,2023,0000000166,1000,20231031,20241227,EUR,13662.67
100,0070001245,2024,0000000059,2000,20230513,20230825,EUR,27584.68
100,0070001246,2023,0000000030,1000,20220110,20230807,EUR,20440.98
100,0070001247,2024,0000000149,2000,20241019,20221112,EUR,30470.73
100,0070001248,2023,0000000054,1000,20240102,20230225,EUR,39518.43
100,0070001249,2024,0000000197,2000,20221208,20220823,EUR,23471.39
100,0070001250,2023,0000000156,1000,20240316,20220928,EUR,31976.11
100,0070001251,2024,0000000084,2000,20240310,20221126,EUR,20807.32
100,0070001252,2023,0000000078,1000,20240714,20221217,EUR,13113.12
100,0070001253,2024,0000000148,2000,20240111,20220803,EUR,4224.13
100,0070001254,2023,0000000061,1000,20230317,20220915,EUR,16711.73
100,0070001255,2024,0000000094,2000,20230306,20231104,EUR,47201.3
100,0070001256,2023,0000000041,1000,20220124,20240729,EUR,15244.37
100,0070001257,2024,0000000014,2000,20230516,20230720,EUR,46717.08
100,0070001258,2023,0000000180,1000,20230312,20221029,EUR,35913.89
100,0070001259,2024,0000000078,2000,20230112,20220918,EUR,29732.35
100,0070001260,2023,0000000078,1000,20241205,20230110,EUR,12154.28
100,0070001261,2024,0000000155,2000,20241015,20230707,EUR,1672.77
100,0070001262,2023,0000000022,1000,20240122,20240206,EUR,23251.1
100,0070001263,2024,0000000101,2000,20230910,20230625,EUR,35443.24
100,0070001264,2023,0000000171,1000,20240222,20220601,EUR,47900.07
100,0070001265,2024,0000000147,2000,20220424,20240731,EUR,27628.52
100,0070001266,2023,0000000025,1000,20230313,20240407,EUR,45416.78
100,0070001267,2024,0000000061,2000,20221001,20230919,EUR,17177.52
100,0070001268,2023,0000000165,1000,20240502,20220127,EUR,2665.58
100,0070001269,2024,0000000103,2000,20240608,20230121,EUR,39677.02
100,0070001270,2023,0000000163,1000,20241209,20240330,EUR,44585.87
100,0070001271,2024,0000000161,2000,20220410,20220419,EUR,20934.35
100,0070001272,2023,0000000024,1000,20240227,20240103,EUR,43942.44
100,0070001273,2024,0000000195,2000,20220915,20221205,EUR,24430.72
100,0070001274,2023,0000000198,1000,20240907,20221004,EUR,47462.3
100,0070001275,2024,0000000193,2000,20240919,20231105,EUR,47124.71
100,0070001276,2023,0000000049,1000,20220716,20231113,EUR,15524.27
100,0070001277,2024,0000000018,2000,20231028,20231005,EUR,44782.25
100,0070001278,2023,0000000109,1000,20221208,20241001,EUR,20114.45
100,0070001279,2024,0000000079,2000,20240225,20220212,EUR,28261.85
100,0070001280,2023,0000000072,1000,20230127,20240525,EUR,2715.12
100,0070001281,2024,0000000049,2000,20240924,20241021,EUR,5925.45
100,0070001282,2023,0000000086,1000,20230928,20220620,EUR,12379.56
100,0070001283,2024,0000000156,2000,20230701,20240909,EUR,44593.49
100,0070001284,2023,0000000123,1000,20230113,20220220,EUR,45900.92
100,0070001285,2024,0000000063,2000,20221208,20230130,EUR,40526.14
100,0070001286,2023,0000000126,1000,20241002,20240930,EUR,33024.73
100,0070001287,2024,0000000072,2000,20221003,20231026,EUR,5980.84
100,0070001288,2023,0000000036,1000,20241025,20230303,EUR,48524.31
100,0070001289,2024,0000000181,2000,20231026,20230512,EUR,39339.43
100,0070001290,2023,0000000134,1000,20241207,20220317,EUR,14014.71
100,0070001291,2024,0000000075,2000,20240616,20230623,EUR,25552.49
100,0070001292,2023,0000000060,1000,20230129,20220804,EUR,36226.98
100,0070001293,2024,0000000053,2000,20220318,20220511,EUR,34558.39
100,0070001294,2023,0000000023,1000,20240414,20240516,EUR,45278.28
100,0070001295,2024,0000000098,2000,20240322,20220123,EUR,44360.37
100,0070001296,2023,0000000053,1000,20230311,20231216,EUR,29932.71
100,0070001297,2024,0000000167,2000,20231228,20240820,EUR,33147.69
100,0070001298,2023,0000000051,1000,20230523,20230918,EUR,2861.04
100,0070001299,2024,0000000039,2000,20240205,20220522,EUR,25383.13
100,0070001300,2023,0000000164,1000,20220629,20220306,EUR,47625.47
100,0070001301,2024,0000000036,2000,20231221,20230710,EUR,43814.8
100,0070001302,2023,0000000068,1000,20220613,20221106,EUR,28036.38
100,0070001303,2024,0000000176,2000,20220313,20240408,EUR,38396.89
100,0070001304,2023,0000000102,1000,20230417,20240703,EUR,29679.53
100,0070001305,2024,0000000017,2000,20240401,20220628,EUR,12738.83
100,0070001306,2023,0000000073,1000,20220622,20230531,EUR,29246.96
100,0070001307,2024,0000000073,2000,20230310,20240406,EUR,14947.02
100,0070001308,2023,0000000119,1000,20240714,20241020,EUR,25844.93
100,0070001309,2024,0000000055,2000,20221221,20220426,EUR,13516.85
100,0070001310,2023,0000000193,1000,20230312,20240330,EUR,18224.22
100,0070001311,2024,0000000016,2000,20241013,20220701,EUR,1979.95
100,0070001312,2023,0000000131,1000,20231104,20241224,EUR,37513.18
100,0070001313,2024,0000000112,2000,20220619,20231203,EUR,9167.0
100,0070001314,2023,0000000112,1000,20230606,20230325,EUR,28639.94
100,0070001315,2024,0000000099,2000,20230205,20240216,EUR,37781.21
100,0070001316,2023,0000000014,1000,20230529,20220307,EUR,39666.76
100,0070001317,2024,0000000145,2000,20241015,20230617,EUR,3313.58
100,0070001318,2023,0000000182,1000,20220724,20230815,EUR,23396.93
100,0070001319,2024,0000000139,2000,20230110,20220324,EUR,19511.25
100,0070001320,2023,0000000184,1000,20231217,20241003,EUR,41418.34
100,0070001321,2024,0000000174,2000,20220815,20220810,EUR,15223.98
100,0070001322,2023,0000000134,1000,20230114,20241031,EUR,562.68
100,0070001323,2024,0000000028,2000,20240921,20220928,EUR,44528.78
100,0070001324,2023,0000000164,1000,20230603,20231218,EUR,38856.67
100,0070001325,2024,0000000058,2000,20240719,20230623,EUR,46312.92
100,0070001326,2023,0000000083,1000,20241119,20220416,EUR,33440.62
100,0070001327,2024,0000000138,2000,20240918,20221216,EUR,40238.9
100,0070001328,2023,0000000117,1000,20230414,20240404,EUR,10908.76
100,0070001329,2024,0000000180,2000,20231015,20220804,EUR,38179.44
100,0070001330,2023,0000000027,1000,20221124,20220224,EUR,33135.79
100,0070001331,2024,0000000019,2000,20240512,20220705,EUR,10186.33
100,0070001332,2023,0000000015,1000,20220707,20241226,EUR,8151.13
100,0070001333,2024,0000000050,2000,20220623,20221001,EUR,24347.45
100,0070001334,2023,0000000196,1000,20230527,20240821,EUR,7019.6
100,0070001335,2024,0000000093,2000,20220807,20240115,EUR,42995.2
100,0070001336,2023,0000000089,1000,20240404,20220209,EUR,35949.39
100,0070001337,2024,0000000059,2000,20231015,20230413,EUR,13956.32
100,0070001338,2023,0000000181,1000,20241112,20240314,EUR,16123.76
100,0070001339,2024,0000000035,2000,20231225,20231117,EUR,1028.5
100,0070001340,2023,0000000089,1000,20221207,20230814,EUR,15220.48
100,0070001341,2024,0000000013,2000,20220208,20220604,EUR,9917.47
100,0070001342,2023,0000000161,1000,20231201,20240719,EUR,39701.05
100,0070001343,2024,0000000198,2000,20220202,20240919,EUR,36560.23
100,0070001344,2023,0000000039,1000,20241004,20231217,EUR,30873.08
100,0070001345,2024,0000000011,2000,20220305,20221107,EUR,5340.22
100,0070001346,2023,0000000162,1000,20230220,20241011,EUR,17732.31
100,0070001347,2024,0000000164,2000,20231118,20231106,EUR,10846.75
100,0070001348,2023,0000000168,1000,20230807,20220914,EUR,28177.01
100,0070001349,2024,0000000179,2000,20240605,20240708,EUR,37407.63
100,0070001350,2023,0000000049,1000,20220226,20220311,EUR,6689.61
100,0070001351,2024,0000000019,2000,20230808,20230920,EUR,20093.4
100,0070001352,2023,0000000049,1000,20220430,20241209,EUR,4200.49
100,0070001353,2024,0000000057,2000,20220415,20241230,EUR,49705.09
100,0070001354,2023,0000000029,1000,20240525,20220222,EUR,19812.72
100,0070001355,2024,0000000159,2000,20220221,20231012,EUR,48976.51
100,0070001356,2023,0000000157,1000,20221007,20240720,EUR,44870.01
100,0070001357,2024,0000000125,2000,20230424,20220630,EUR,11943.18
100,0070001358,2023,0000000027,1000,20220120,20230225,EUR,33183.47
100,0070001359,2024,0000000091,2000,20240627,20230126,EUR,13490.39
100,0070001360,2023,0000000017,1000,20221231,20220519,EUR,43552.29
100,0070001361,2024,0000000088,2000,20220704,20241219,EUR,10885.0
100,0070001362,2023,0000000193,1000,20231003,20231124,EUR,21909.66
100,0070001363,2024,0000000082,2000,20231228,20240412,EUR,33870.4
100,0070001364,2023,0000000117,1000,20241231,20240827,EUR,8562.31
100,0070001365,2024,0000000187,2000,20240708,20241209,EUR,41222.95
100,0070001366,2023,0000000153,1000,20230519,20221213,EUR,16073.43
100,0070001367,2024,0000000111,2000,20221120,20230607,EUR,48817.75
100,0070001368,2023,0000000070,1000,20240703,20240206,EUR,47838.68
100,0070001369,2024,0000000187,2000,20220626,20220609,EUR,19208.14
100,0070001370,2023,0000000175,1000,20231016,20220609,EUR,13447.23
100,0070001371,2024,0000000137,2000,20240603,20241202,EUR,47777.84
100,0070001372,2023,0000000119,1000,20231229,20240729,EUR,6635.96
100,0070001373,2024,0000000074,2000,20220225,20231204,EUR,38188.0
100,0070001374,2023,0000000064,1000,20221006,20220509,EUR,21924.71
100,0070001375,2024,0000000166,2000,20240706,20241109,EUR,2492.61
100,0070001376,2023,0000000095,1000,20231227,20221106,EUR,36450.8
100,0070001377,2024,0000000166,2000,20240510,20220128,EUR,44313.88
100,0070001378,2023,0000000031,1000,20230930,20220823,EUR,20396.24
100,0070001379,2024,0000000074,2000,20220603,20240402,EUR,44158.95
100,0070001380,2023,0000000161,1000,20230205,20240215,EUR,40203.84
100,0070001381,2024,0000000190,2000,20220920,20240717,EUR,38347.29
100,0070001382,2023,0000000144,1000,20240325,20240121,EUR,30046.27
100,0070001383,2024,0000000146,2000,20231215,20230105,EUR,36970.88
100,0070001384,2023,0000000169,1000,20230225,20241221,EUR,10969.22
100,0070001385,2024,0000000104,2000,20241212,20231031,EUR,21985.31
100,0070001386,2023,0000000157,1000,20240424,20231217,EUR,33382.23
100,0070001387,2024,0000000076,2000,20241009,20240826,EUR,6470.41
100,0070001388,2023,0000000056,1000,20230830,20241208,EUR,23416.69
100,0070001389,2024,0000000185,2000,20240212,20241113,EUR,10310.11
100,0070001390,2023,0000000027,1000,20240720,20241019,EUR,42562.91
100,0070001391,2024,0000000018,2000,20240502,20241211,EUR,13573.54
100,0070001392,2023,0000000153,1000,20220909,20231109,EUR,33777.86
100,0070001393,2024,0000000021,2000,20220922,20240918,EUR,34711.6
100,0070001394,2023,0000000161,1000,20231113,20241127,EUR,37100.81
100,0070001395,2024,0000000138,2000,20221014,20220606,EUR,35714.68
100,0070001396,2023,0000000060,1000,20240827,20220214,EUR,36968.97
100,0070001397,2024,0000000152,2000,20230115,20230904,EUR,42391.55
100,0070001398,2023,0000000122,1000,20230226,20240813,EUR,3124.36
100,0070001399,2024,0000000072,2000,20220317,20220528,EUR,20504.7
100,0070001400,2023,0000000053,1000,20220903,20231223,EUR,47218.34
100,0070001401,2024,0000000158,2000,20240323,20240810,EUR,34747.43
100,0070001402,2023,0000000072,1000,20220901,20230131,EUR,13979.33
100,0070001403,2024,0000000029,2000,20221229,20220610,EUR,42642.12
100,0070001404,2023,0000000056,1000,20241129,20221101,EUR,22373.99
100,0070001405,2024,0000000074,2000,20241030,20230206,EUR,6873.01
100,0070001406,2023,0000000108,1000,20230606,20240104,EUR,7754.89
100,0070001407,2024,0000000160,2000,20241203,20220803,EUR,48722.74
100,0070001408,2023,0000000180,1000,20221119,20220131,EUR,16788.31
100,0070001409,2024,0000000030,2000,20240726,20230523,EUR,30442.36
100,0070001410,2023,0000000083,1000,20241021,20241222,EUR,18905.8
100,0070001411,2024,0000000023,2000,20241011,20241114,EUR,41790.96
100,0070001412,2023,0000000122,1000,20230206,20220317,EUR,35473.06
100,0070001413,2024,0000000151,2000,20241213,20220312,EUR,46542.88
100,0070001414,2023,0000000038,1000,20240331,20221017,EUR,47130.68
100,0070001415,2024,0000000128,2000,20240816,20220620,EUR,9200.48
100,0070001416,2023,0000000071,1000,20220826,20230327,EUR,22942.86
100,0070001417,2024,0000000045,2000,20230912,20220105,EUR,23731.5
100,0070001418,2023,0000000122,1000,20230330,20221119,EUR,48295.48
100,0070001419,2024,0000000135,2000,20220130,20240816,EUR,21961.75
100,0070001420,2023,0000000090,1000,20220415,20240729,EUR,39624.09
100,0070001421,2024,0000000071,2000,20240124,20230621,EUR,3809.5
100,0070001422,2023,0000000005,1000,20241212,20240105,EUR,15063.56
100,0070001423,2024,0000000194,2000,20240314,20230930,EUR,46731.99
100,0070001424,2023,0000000177,1000,20230418,20220303,EUR,5234.13
100,0070001425,2024,0000000190,2000,20231114,20221129,EUR,19631.97
100,0070001426,2023,0000000124,1000,20220928,20230810,EUR,1317.84
100,0070001427,2024,0000000101,2000,20240419,20241029,EUR,42698.35
100,0070001428,2023,0000000192,1000,20240724,20220203,EUR,39801.41
100,0070001429,2024,0000000071,2000,20230626,20230708,EUR,15256.84
100,0070001430,2023,0000000103,1000,20220202,20231220,EUR,26934.25
100,0070001431,2024,0000000003,2000,20240701,20240403,EUR,21096.69
100,0070001432,2023,0000000113,1000,20240412,20220430,EUR,9405.59
100,0070001433,2024,0000000160,2000,20230523,20220614,EUR,9483.31
100,0070001434,2023,0000000035,1000,20220629,20230704,EUR,36107.47
100,0070001435,2024,0000000059,2000,20240801,20240906,EUR,13758.93
100,0070001436,2023,0000000002,1000,20240124,20220602,EUR,19341.86
100,0070001437,2024,0000000163,2000,20221017,20221030,EUR,48464.71
100,0070001438,2023,0000000062,1000,20220630,20220415,EUR,7451.72
100,0070001439,2024,0000000048,2000,20230101,20220125,EUR,45640.02
100,0070001440,2023,0000000065,1000,20230911,20221003,EUR,14365.82
100,0070001441,2024,0000000055,2000,20220515,20220722,EUR,27483.98
100,0070001442,2023,0000000057,1000,20240203,20220219,EUR,39128.58
100,0070001443,2024,0000000172,2000,20220518,20220216,EUR,23717.15
100,0070001444,2023,0000000179,1000,20220319,20221201,EUR,6146.23
100,0070001445,2024,0000000073,2000,20230915,20230919,EUR,28322.27
100,0070001446,2023,0000000060,1000,20240621,20230428,EUR,48420.89
100,0070001447,2024,0000000142,2000,20230920,20230707,EUR,31401.3
100,0070001448,2023,0000000015,1000,20220517,20240702,EUR,12293.85
100,0070001449,2024,0000000040,2000,20221022,20241023,EUR,8057.21
100,0070001450,2023,0000000052,1000,20240124,20230124,EUR,26036.81
100,0070001451,2024,0000000051,2000,20221009,20220702,EUR,2116.5
100,0070001452,2023,0000000156,1000,20240313,20220430,EUR,39130.14
100,0070001453,2024,0000000112,2000,20240122,20231006,EUR,8972.79
100,0070001454,2023,0000000192,1000,20240204,20240729,EUR,697.04
100,0070001455,2024,0000000079,2000,20220919,20240922,EUR,44837.5
100,0070001456,2023,0000000030,1000,20230715,20240107,EUR,25207.48
100,0070001457,2024,0000000089,2000,20220814,20220504,EUR,46468.55
100,0070001458,2023,0000000166,1000,20230406,20230624,EUR,13068.34
100,0070001459,2024,0000000157,2000,20220820,20231107,EUR,44824.28
100,0070001460,2023,0000000116,1000,20220406,20230831,EUR,25004.23
100,0070001461,2024,0000000012,2000,20230213,20240407,EUR,30581.59
100,0070001462,2023,0000000084,1000,20240610,20230221,EUR,49459.18
100,0070001463,2024,0000000031,2000,20240418,20240513,EUR,31494.5
100,0070001464,2023,0000000080,1000,20220816,20221121,EUR,43840.01
100,0070001465,2024,0000000025,2000,20241122,20220510,EUR,26446.58
100,0070001466,2023,0000000123,1000,20240110,20230215,EUR,29589.25
100,0070001467,2024,0000000014,2000,20240704,20240825,EUR,44484.66
100,0070001468,2023,0000000038,1000,20230702,20221215,EUR,8088.42
100,0070001469,2024,0000000023,2000,20231111,20240423,EUR,45474.72
100,0070001470,2023,0000000193,1000,20240305,20220420,EUR,15486.75
100,0070001471,2024,0000000011,2000,20230623,20230718,EUR,35479.98
100,0070001472,2023,0000000196,1000,20231204,20220811,EUR,44219.37
100,0070001473,2024,0000000134,2000,20230810,20240425,EUR,8324.35
100,0070001474,2023,0000000163,1000,20231226,20220605,EUR,17362.75
100,0070001475,2024,0000000084,2000,20240328,20230913,EUR,13901.33
100,0070001476,2023,0000000035,1000,20220831,20220813,EUR,10498.25
