MANDT,AUFNR,AUTYP,BUKRS,WERKS,KOSTL,ERDAT,ERNAM
100,1002310,10,1000,1200,1200,20241226,SYSTEM
100,1002311,10,1000,1000,1200,20230721,SYSTEM
100,1002312,10,1000,1200,1300,20230603,SYSTEM
100,1002313,10,1000,1200,1200,20221207,SYSTEM
100,1002314,10,1000,1200,1400,20220224,SYSTEM
100,1002315,10,1000,1200,1000,20220105,SYSTEM
100,1002316,10,1000,1000,1100,20250107,SYSTEM
100,1002317,10,1000,1000,1400,20220126,SYSTEM
100,1002318,10,1000,1000,1100,20220104,SYSTEM
100,1002319,10,1000,1200,1100,20230821,SYSTEM
100,1002320,10,1000,1000,1400,20241023,SYSTEM
100,1002321,10,1000,1200,1400,20250728,SYSTEM
100,1002322,10,1000,1200,1000,20240228,SYSTEM
100,1002323,10,1000,1100,1100,20231219,SYSTEM
100,1002324,10,1000,1200,1000,20241012,SYSTEM
100,1002325,10,1000,1000,1400,20221126,SYSTEM
100,1002326,10,1000,1100,1400,20220811,SYSTEM
100,1002327,10,1000,1200,1200,20231130,SYSTEM
100,1002328,10,1000,1000,1100,20220227,SYSTEM
100,1002329,10,1000,1100,1200,20250729,SYSTEM
100,1002330,10,1000,1200,1100,20220223,SYSTEM
100,1002331,10,1000,1000,1400,20231114,SYSTEM
100,1002332,10,1000,1100,1200,20240404,SYSTEM
100,1002333,10,1000,1200,1200,20240104,SYSTEM
100,1002334,10,1000,1000,1100,20230922,SYSTEM
100,1002335,10,1000,1100,1200,20220625,SYSTEM
100,1002336,10,1000,1200,1300,20230706,SYSTEM
100,1002337,10,1000,1100,1200,20220228,SYSTEM
100,1002338,10,1000,1000,1100,20230331,SYSTEM
100,1002339,10,1000,1000,1300,20220105,SYSTEM
100,1002340,10,1000,1100,1000,20241029,SYSTEM
100,1002341,10,1000,1000,1200,20220523,SYSTEM
100,1002342,10,1000,1100,1100,20220807,SYSTEM
100,1002343,10,1000,1100,1400,20221226,SYSTEM
100,1002344,10,1000,1100,1300,20230426,SYSTEM
100,1002345,10,1000,1100,1100,20220311,SYSTEM
100,1002346,10,1000,1000,1000,20231201,SYSTEM
100,1002347,10,1000,1000,1300,20221102,SYSTEM
100,1002348,10,1000,1200,1100,20230101,SYSTEM
100,1002349,10,1000,1100,1200,20220312,SYSTEM
100,1002350,10,1000,1100,1300,20240620,SYSTEM
100,1002351,10,1000,1100,1100,20230410,SYSTEM
100,1002352,10,1000,1200,1400,20221128,SYSTEM
100,1002353,10,1000,1000,1100,20240603,SYSTEM
100,1002354,10,1000,1000,1300,20250428,SYSTEM
100,1002355,10,1000,1000,1100,20220222,SYSTEM
100,1002356,10,1000,1100,1200,20241106,SYSTEM
100,1002357,10,1000,1200,1400,20231017,SYSTEM
100,1002358,10,1000,1000,1200,20240824,SYSTEM
100,1002359,10,1000,1200,1400,20230623,SYSTEM
100,1002360,10,1000,1000,1200,20250513,SYSTEM
100,1002361,10,1000,1200,1200,20250424,SYSTEM
100,1002362,10,1000,1000,1200,20230301,SYSTEM
100,1002363,10,1000,1200,1300,20230307,SYSTEM
100,1002364,10,1000,1200,1000,20220301,SYSTEM
100,1002365,10,1000,1200,1200,20250630,SYSTEM
100,1002366,10,1000,1200,1300,20240221,SYSTEM
100,1002367,10,1000,1200,1300,20240319,SYSTEM
100,1002368,10,1000,1200,1200,20250512,SYSTEM
100,1002369,10,1000,1100,1200,20250325,SYSTEM
100,1002370,10,1000,1200,1000,20240114,SYSTEM
100,1002371,10,1000,1000,1400,20251120,SYSTEM
100,1002372,10,1000,1000,1400,20250710,SYSTEM
100,1002373,10,1000,1000,1000,20250329,SYSTEM
100,1002374,10,1000,1200,1100,20240211,SYSTEM
100,1002375,10,1000,1200,1400,20250102,SYSTEM
100,1002376,10,1000,1000,1100,20220724,SYSTEM
100,1002377,10,1000,1000,1100,20220606,SYSTEM
100,1002378,10,1000,1100,1100,20230426,SYSTEM
100,1002379,10,1000,1100,1300,20241213,SYSTEM
100,1002380,10,1000,1200,1100,20220202,SYSTEM
100,1002381,10,1000,1200,1300,20241109,SYSTEM
100,1002382,10,1000,1200,1200,20241208,SYSTEM
100,1002383,10,1000,1200,1400,20230118,SYSTEM
100,1002384,10,1000,1000,1100,20230623,SYSTEM
100,1002385,10,1000,1200,1300,20250504,SYSTEM
100,1002386,10,1000,1100,1200,20221106,SYSTEM
100,1002387,10,1000,1200,1200,20221126,SYSTEM
100,1002388,10,1000,1100,1000,20220504,SYSTEM
100,1002389,10,1000,1100,1000,20221229,SYSTEM
100,1002390,10,1000,1100,1200,20231225,SYSTEM
100,1002391,10,1000,1100,1000,20221226,SYSTEM
100,1002392,10,1000,1000,1400,20220220,SYSTEM
100,1002393,10,1000,1100,1400,20230531,SYSTEM
100,1002394,10,1000,1000,1300,20240206,SYSTEM
100,1002395,10,1000,1000,1200,20220517,SYSTEM
100,1002396,10,1000,1100,1200,20221111,SYSTEM
100,1002397,10,1000,1000,1100,20221220,SYSTEM
100,1002398,10,1000,1200,1300,20220816,SYSTEM
100,1002399,10,1000,1200,1100,20241220,SYSTEM
100,1002400,10,1000,1100,1000,20240417,SYSTEM
100,1002401,10,1000,1100,1000,20250719,SYSTEM
100,1002402,10,1000,1000,1000,20221230,SYSTEM
100,1002403,10,1000,1100,1300,20221003,SYSTEM
100,1002404,10,1000,1100,1100,20220701,SYSTEM
100,1002405,10,1000,1000,1000,20251112,SYSTEM
100,1002406,10,1000,1100,1300,20231023,SYSTEM
100,1002407,10,1000,1200,1000,20240829,SYSTEM
100,1002408,10,1000,1000,1000,20220628,SYSTEM
100,1002409,10,1000,1100,1000,20230911,SYSTEM
100,1002410,10,1000,1100,1200,20230520,SYSTEM
100,1002411,10,1000,1200,1400,20230723,SYSTEM
100,1002412,10,1000,1200,1000,20230318,SYSTEM
100,1002413,10,1000,1100,1200,20220905,SYSTEM
100,1002414,10,1000,1200,1000,20230202,SYSTEM
100,1002415,10,1000,1100,1200,20230114,SYSTEM
100,1002416,10,1000,1100,1200,20230826,SYSTEM
100,1002417,10,1000,1200,1400,20250304,SYSTEM
100,1002418,10,1000,1000,1400,20250211,SYSTEM
100,1002419,10,1000,1200,1100,20230603,SYSTEM
100,1002420,10,1000,1200,1100,20240228,SYSTEM
100,1002421,10,1000,1100,1200,20220629,SYSTEM
100,1002422,10,1000,1100,1200,20240214,SYSTEM
100,1002423,10,1000,1200,1200,20230522,SYSTEM
100,1002424,10,1000,1000,1100,20230310,SYSTEM
100,1002425,10,1000,1000,1200,20241101,SYSTEM
100,1002426,10,1000,1100,1300,20220226,SYSTEM
100,1002427,10,1000,1200,1200,20230527,SYSTEM
100,1002428,10,1000,1200,1300,20241214,SYSTEM
100,1002429,10,1000,1200,1200,20221122,SYSTEM
100,1002430,10,1000,1200,1300,20221107,SYSTEM
100,1002431,10,1000,1200,1300,20220706,SYSTEM
100,1002432,10,1000,1200,1100,20250114,SYSTEM
100,1002433,10,1000,1200,1300,20251029,SYSTEM
100,1002434,10,1000,1000,1100,20231007,SYSTEM
100,1002435,10,1000,1200,1000,20230401,SYSTEM
100,1002436,10,1000,1200,1200,20230310,SYSTEM
100,1002437,10,1000,1200,1200,20230819,SYSTEM
100,1002438,10,1000,1100,1400,20230904,SYSTEM
100,1002439,10,1000,1100,1200,20250112,SYSTEM
100,1002440,10,1000,1100,1300,20250316,SYSTEM
100,1002441,10,1000,1100,1000,20220915,SYSTEM
100,1002442,10,1000,1100,1200,20250407,SYSTEM
100,1002443,10,1000,1000,1200,20220828,SYSTEM
100,1002444,10,1000,1100,1000,20251120,SYSTEM
100,1002445,10,1000,1200,1300,20250130,SYSTEM
100,1002446,10,1000,1100,1100,20240418,SYSTEM
100,1002447,10,1000,1200,1300,20230808,SYSTEM
100,1002448,10,1000,1100,1400,20251013,SYSTEM
100,1002449,10,1000,1100,1000,20240727,SYSTEM
100,1002450,10,1000,1000,1100,20241123,SYSTEM
100,1002451,10,1000,1100,1400,20231117,SYSTEM
100,1002452,10,1000,1100,1400,20220905,SYSTEM
100,1002453,10,1000,1100,1200,20251011,SYSTEM
100,1002454,10,1000,1100,1300,20251206,SYSTEM
100,1002455,10,1000,1000,1000,20240604,SYSTEM
100,1002456,10,1000,1200,1400,20220714,SYSTEM
100,1002457,10,1000,1100,1000,20230522,SYSTEM
100,1002458,10,1000,1000,1100,20220528,SYSTEM
100,1002459,10,1000,1100,1000,20220121,SYSTEM
100,1002460,10,1000,1100,1000,20250424,SYSTEM
100,1002461,10,1000,1200,1300,20240130,SYSTEM
100,1002462,10,1000,1100,1300,20250421,SYSTEM
100,1002463,10,1000,1100,1100,20240313,SYSTEM
100,1002464,10,1000,1000,1400,20230509,SYSTEM
100,1002465,10,1000,1200,1300,20220921,SYSTEM
100,1002466,10,1000,1200,1000,20230717,SYSTEM
100,1002467,10,1000,1200,1100,20220502,SYSTEM
100,1002468,10,1000,1000,1300,20240530,SYSTEM
100,1002469,10,1000,1200,1100,20250729,SYSTEM
100,1002470,10,1000,1200,1400,20241108,SYSTEM
100,1002471,10,1000,1100,1400,20250209,SYSTEM
100,1002472,10,1000,1100,1200,20221029,SYSTEM
100,1002473,10,1000,1000,1300,20250914,SYSTEM
100,1002474,10,1000,1000,1100,20251106,SYSTEM
100,1002475,10,1000,1100,1200,20220417,SYSTEM
100,1002476,10,1000,1000,1100,20251216,SYSTEM
100,1002477,10,1000,1200,1100,20231216,SYSTEM
100,1002478,10,1000,1200,1000,20250710,SYSTEM
100,1002479,10,1000,1100,1200,20251111,SYSTEM
100,1002480,10,1000,1100,1400,20240428,SYSTEM
100,1002481,10,1000,1200,1200,20240802,SYSTEM
100,1002482,10,1000,1000,1100,20241222,SYSTEM
100,1002483,10,1000,1000,1100,20221007,SYSTEM
100,1002484,10,1000,1000,1300,20220727,SYSTEM
100,1002485,10,1000,1200,1200,20250903,SYSTEM
100,1002486,10,1000,1100,1000,20240716,SYSTEM
100,1002487,10,1000,1200,1100,20241107,SYSTEM
100,1002488,10,1000,1100,1200,20250204,SYSTEM
100,1002489,10,1000,1200,1100,20230602,SYSTEM
100,1002490,10,1000,1100,1200,20250520,SYSTEM
100,1002491,10,1000,1200,1200,20230227,SYSTEM
100,1002492,10,1000,1000,1200,20250109,SYSTEM
100,1002493,10,1000,1000,1100,20221016,SYSTEM
100,1002494,10,1000,1000,1000,20240515,SYSTEM
100,1002495,10,1000,1200,1400,20220425,SYSTEM
100,1002496,10,1000,1100,1200,20220629,SYSTEM
100,1002497,10,1000,1200,1300,20240418,SYSTEM
100,1002498,10,1000,1100,1100,20230122,SYSTEM
100,1002499,10,1000,1100,1400,20230225,SYSTEM
100,1002500,10,1000,1100,1100,20251218,SYSTEM
100,1002501,10,1000,1100,1300,20240531,SYSTEM
100,1002502,10,1000,1200,1400,20221228,SYSTEM
100,1002503,10,1000,1100,1400,20220301,SYSTEM
100,1002504,10,1000,1100,1000,20241126,SYSTEM
100,1002505,10,1000,1000,1300,20220713,SYSTEM
100,1002506,10,1000,1000,1300,20241007,SYSTEM
100,1002507,10,1000,1000,1000,20250206,SYSTEM
100,1002508,10,1000,1200,1000,20251125,SYSTEM
100,1002509,10,1000,1000,1300,20250921,SYSTEM
100,1002510,10,1000,1100,1200,20220521,SYSTEM
100,1002511,10,1000,1000,1200,20250111,SYSTEM
100,1002512,10,1000,1000,1300,20250816,SYSTEM
100,1002513,10,1000,1000,1000,20250721,SYSTEM
100,1002514,10,1000,1200,1300,20250919,SYSTEM
100,1002515,10,1000,1200,1300,20240402,SYSTEM
100,1002516,10,1000,1000,1300,20240228,SYSTEM
100,1002517,10,1000,1000,1200,20240624,SYSTEM
100,1002518,10,1000,1000,1400,20220403,SYSTEM
100,1002519,10,1000,1100,1100,20250905,SYSTEM
100,1002520,10,1000,1000,1100,20230503,SYSTEM
100,1002521,10,1000,1000,1400,20250628,SYSTEM
100,1002522,10,1000,1000,1400,20240422,SYSTEM
100,1002523,10,1000,1100,1300,20230826,SYSTEM
100,1002524,10,1000,1000,1400,20240826,SYSTEM
100,1002525,10,1000,1200,1100,20241002,SYSTEM
100,1002526,10,1000,1100,1400,20240731,SYSTEM
100,1002527,10,1000,1100,1300,20231006,SYSTEM
100,1002528,10,1000,1000,1300,20240414,SYSTEM
100,1002529,10,1000,1000,1200,20220309,SYSTEM
100,1002530,10,1000,1100,1400,20240514,SYSTEM
100,1002531,10,1000,1200,1000,20251208,SYSTEM
100,1002532,10,1000,1200,1300,20220107,SYSTEM
100,1002533,10,1000,1000,1400,20250419,SYSTEM
100,1002534,10,1000,1000,1200,20220727,SYSTEM
100,1002535,10,1000,1200,1100,20220125,SYSTEM
100,1002536,10,1000,1000,1300,20231111,SYSTEM
100,1002537,10,1000,1100,1200,20220831,SYSTEM
100,1002538,10,1000,1000,1200,20250509,SYSTEM
100,1002539,10,1000,1200,1400,20230126,SYSTEM
100,1002540,10,1000,1200,1400,20221020,SYSTEM
100,1002541,10,1000,1000,1200,20240118,SYSTEM
100,1002542,10,1000,1100,1000,20220423,SYSTEM
100,1002543,10,1000,1000,1400,20220717,SYSTEM
100,1002544,10,1000,1000,1400,20251007,SYSTEM
100,1002545,10,1000,1000,1100,20230411,SYSTEM
100,1002546,10,1000,1000,1200,20240808,SYSTEM
100,1002547,10,1000,1000,1300,20220110,SYSTEM
100,1002548,10,1000,1100,1000,20230412,SYSTEM
100,1002549,10,1000,1000,1000,20221110,SYSTEM
100,1002550,10,1000,1200,1400,20250820,SYSTEM
100,1002551,10,1000,1200,1000,20220819,SYSTEM
100,1002552,10,1000,1200,1000,20250122,SYSTEM
100,1002553,10,1000,1000,1200,20240718,SYSTEM
100,1002554,10,1000,1200,1400,20250815,SYSTEM
100,1002555,10,1000,1000,1200,20231129,SYSTEM
100,1002556,10,1000,1100,1300,20221010,SYSTEM
100,1002557,10,1000,1000,1000,20220511,SYSTEM
100,1002558,10,1000,1100,1400,20230524,SYSTEM
100,1002559,10,1000,1000,1000,20230227,SYSTEM
100,1002560,10,1000,1000,1000,20250822,SYSTEM
100,1002561,10,1000,1200,1000,20221205,SYSTEM
100,1002562,10,1000,1200,1200,20231220,SYSTEM
100,1002563,10,1000,1000,1200,20241106,SYSTEM
100,1002564,10,1000,1000,1100,20230301,SYSTEM
100,1002565,10,1000,1100,1200,20220422,SYSTEM
100,1002566,10,1000,1000,1400,20251014,SYSTEM
100,1002567,10,1000,1000,1300,20221019,SYSTEM
100,1002568,10,1000,1100,1100,20240607,SYSTEM
100,1002569,10,1000,1100,1200,20220630,SYSTEM
100,1002570,10,1000,1200,1400,20251011,SYSTEM
100,1002571,10,1000,1200,1400,20221009,SYSTEM
100,1002572,10,1000,1100,1300,20240303,SYSTEM
100,1002573,10,1000,1100,1100,20220416,SYSTEM
100,1002574,10,1000,1000,1300,20230630,SYSTEM
100,1002575,10,1000,1100,1100,20220610,SYSTEM
100,1002576,10,1000,1000,1100,20250422,SYSTEM
100,1002577,10,1000,1000,1400,20240121,SYSTEM
100,1002578,10,1000,1100,1400,20220824,SYSTEM
100,1002579,10,1000,1000,1100,20240911,SYSTEM
100,1002580,10,1000,1100,1400,20240117,SYSTEM
100,1002581,10,1000,1000,1300,20250222,SYSTEM
100,1002582,10,1000,1000,1100,20241206,SYSTEM
100,1002583,10,1000,1000,1300,20221119,SYSTEM
100,1002584,10,1000,1000,1400,20220112,SYSTEM
100,1002585,10,1000,1200,1300,20220721,SYSTEM
100,1002586,10,1000,1200,1400,20251012,SYSTEM
100,1002587,10,1000,1000,1400,20250215,SYSTEM
100,1002588,10,1000,1200,1000,20220515,SYSTEM
100,1002589,10,1000,1200,1000,20230401,SYSTEM
100,1002590,10,1000,1000,1400,20251215,SYSTEM
100,1002591,10,1000,1200,1300,20220516,SYSTEM
100,1002592,10,1000,1000,1100,20240518,SYSTEM
100,1002593,10,1000,1100,1400,20220113,SYSTEM
100,1002594,10,1000,1000,1200,20221015,SYSTEM
100,1002595,10,1000,1200,1000,20240920,SYSTEM
100,1002596,10,1000,1000,1300,20220621,SYSTEM
100,1002597,10,1000,1100,1000,20251130,SYSTEM
100,1002598,10,1000,1000,1300,20230501,SYSTEM
100,1002599,10,1000,1100,1100,20240722,SYSTEM
100,1002600,10,1000,1200,1200,20220520,SYSTEM
100,1002601,10,1000,1100,1000,20230518,SYSTEM
100,1002602,10,1000,1200,1400,20230308,SYSTEM
100,1002603,10,1000,1000,1100,20240729,SYSTEM
100,1002604,10,1000,1000,1200,20251106,SYSTEM
100,1002605,10,1000,1000,1200,20251129,SYSTEM
100,1002606,10,1000,1000,1000,20241103,SYSTEM
100,1002607,10,1000,1000,1300,20220816,SYSTEM
100,1002608,10,1000,1000,1400,20230828,SYSTEM
100,1002609,10,1000,1000,1400,20250622,SYSTEM
100,1002610,10,1000,1100,1200,20230520,SYSTEM
100,1002611,10,1000,1100,1300,20251004,SYSTEM
100,1002612,10,1000,1200,1000,20240904,SYSTEM
100,1002613,10,1000,1200,1100,20221217,SYSTEM
100,1002614,10,1000,1100,1100,20240926,SYSTEM
100,1002615,10,1000,1200,1300,20240326,SYSTEM
100,1002616,10,1000,1200,1200,20220904,SYSTEM
100,1002617,10,1000,1100,1400,20230529,SYSTEM
100,1002618,10,1000,1200,1400,20230624,SYSTEM
100,1002619,10,1000,1200,1100,20220211,SYSTEM
100,1002620,10,1000,1200,1100,20241122,SYSTEM
100,1002621,10,1000,1000,1300,20241119,SYSTEM
100,1002622,10,1000,1000,1100,20251027,SYSTEM
100,1002623,10,1000,1100,1100,20230120,SYSTEM
100,1002624,10,1000,1000,1300,20220309,SYSTEM
100,1002625,10,1000,1000,1000,20230808,SYSTEM
100,1002626,10,1000,1200,1000,20251125,SYSTEM
100,1002627,10,1000,1100,1000,20230930,SYSTEM
100,1002628,10,1000,1200,1100,20250416,SYSTEM
100,1002629,10,1000,1000,1300,20251005,SYSTEM
100,1002630,10,1000,1100,1200,20251126,SYSTEM
100,1002631,10,1000,1200,1100,20240427,SYSTEM
100,1002632,10,1000,1000,1100,20240709,SYSTEM
100,1002633,10,1000,1000,1300,20220523,SYSTEM
100,1002634,10,1000,1100,1400,20251219,SYSTEM
100,1002635,10,1000,1100,1200,20240721,SYSTEM
100,1002636,10,1000,1000,1100,20230926,SYSTEM
100,1002637,10,1000,1200,1400,20230704,SYSTEM
100,1002638,10,1000,1100,1300,20240220,SYSTEM
100,1002639,10,1000,1200,1300,20240203,SYSTEM
100,1002640,10,1000,1100,1000,20231030,SYSTEM
100,1002641,10,1000,1200,1200,20230508,SYSTEM
100,1002642,10,1000,1000,1300,20250115,SYSTEM
100,1002643,10,1000,1200,1400,20220210,SYSTEM
100,1002644,10,1000,1200,1100,20240404,SYSTEM
100,1002645,10,1000,1200,1000,20220609,SYSTEM
100,1002646,10,1000,1200,1000,20220105,SYSTEM
100,1002647,10,1000,1200,1000,20220507,SYSTEM
100,1002648,10,1000,1200,1200,20250814,SYSTEM
100,1002649,10,1000,1000,1400,20220708,SYSTEM
100,1002650,10,1000,1200,1400,20250111,SYSTEM
100,1002651,10,1000,1200,1200,20220322,SYSTEM
100,1002652,10,1000,1000,1400,20251211,SYSTEM
100,1002653,10,1000,1200,1200,20220215,SYSTEM
100,1002654,10,1000,1000,1000,20220413,SYSTEM
100,1002655,10,1000,1200,1000,20220306,SYSTEM
100,1002656,10,1000,1200,1200,20230119,SYSTEM
100,1002657,10,1000,1200,1000,20231108,SYSTEM
100,1002658,10,1000,1100,1200,20230502,SYSTEM
100,1002659,10,1000,1200,1100,20240312,SYSTEM
100,1002660,10,1000,1200,1400,20220929,SYSTEM
100,1002661,10,1000,1200,1300,20241225,SYSTEM
100,1002662,10,1000,1200,1100,20220901,SYSTEM
100,1002663,10,1000,1000,1200,20250311,SYSTEM
100,1002664,10,1000,1000,1100,20241208,SYSTEM
100,1002665,10,1000,1100,1200,20220208,SYSTEM
100,1002666,10,1000,1000,1300,20220204,SYSTEM
100,1002667,10,1000,1000,1400,20230228,SYSTEM
100,1002668,10,1000,1000,1400,20240819,SYSTEM
100,1002669,10,1000,1100,1200,20250731,SYSTEM
100,1002670,10,1000,1000,1200,20230607,SYSTEM
100,1002671,10,1000,1100,1300,20231227,SYSTEM
100,1002672,10,1000,1100,1000,20220707,SYSTEM
100,1002673,10,1000,1100,1000,20240617,SYSTEM
100,1002674,10,1000,1000,1200,20250623,SYSTEM
100,1002675,10,1000,1100,1100,20230903,SYSTEM
100,1002676,10,1000,1100,1300,20250404,SYSTEM
100,1002677,10,1000,1200,1300,20240520,SYSTEM
100,1002678,10,1000,1100,1100,20240224,SYSTEM
100,1002679,10,1000,1100,1000,20250726,SYSTEM
100,1002680,10,1000,1200,1200,20240415,SYSTEM
100,1002681,10,1000,1100,1100,20241106,SYSTEM
100,1002682,10,1000,1100,1200,20251024,SYSTEM
100,1002683,10,1000,1100,1300,20230417,SYSTEM
100,1002684,10,1000,1100,1200,20250312,SYSTEM
100,1002685,10,1000,1100,1100,20230525,SYSTEM
100,1002686,10,1000,1200,1400,20220118,SYSTEM
100,1002687,10,1000,1200,1000,20220307,SYSTEM
100,1002688,10,1000,1000,1000,20241223,SYSTEM
100,1002689,10,1000,1000,1400,20230505,SYSTEM
100,1002690,10,1000,1000,1200,20221116,SYSTEM
100,1002691,10,1000,1100,1200,20220718,SYSTEM
100,1002692,10,1000,1100,1000,20240511,SYSTEM
100,1002693,10,1000,1000,1200,20240902,SYSTEM
100,1002694,10,1000,1100,1200,20220727,SYSTEM
100,1002695,10,1000,1200,1100,20231229,SYSTEM
100,1002696,10,1000,1100,1400,20230723,SYSTEM
100,1002697,10,1000,1200,1300,20230910,SYSTEM
100,1002698,10,1000,1000,1300,20221005,SYSTEM
100,1002699,10,1000,1100,1200,20230517,SYSTEM
100,1002700,10,1000,1100,1200,20230506,SYSTEM
100,1002701,10,1000,1000,1200,20220322,SYSTEM
100,1002702,10,1000,1000,1000,20240131,SYSTEM
100,1002703,10,1000,1000,1100,20220821,SYSTEM
100,1002704,10,1000,1100,1400,20240424,SYSTEM
100,1002705,10,1000,1100,1200,20250624,SYSTEM
100,1002706,10,1000,1100,1200,20230624,SYSTEM
100,1002707,10,1000,1000,1200,20221119,SYSTEM
100,1002708,10,1000,1100,1000,20240108,SYSTEM
100,1002709,10,1000,1200,1400,20240113,SYSTEM
100,1002710,10,1000,1100,1200,20240213,SYSTEM
100,1002711,10,1000,1200,1300,20231012,SYSTEM
100,1002712,10,1000,1100,1300,20250526,SYSTEM
100,1002713,10,1000,1200,1000,20230307,SYSTEM
100,1002714,10,1000,1100,1000,20230706,SYSTEM
100,1002715,10,1000,1200,1400,20251210,SYSTEM
100,1002716,10,1000,1100,1200,20250125,SYSTEM
100,1002717,10,1000,1000,1200,20250115,SYSTEM
100,1002718,10,1000,1200,1300,20250307,SYSTEM
100,1002719,10,1000,1100,1000,20240702,SYSTEM
100,1002720,10,1000,1200,1300,20220123,SYSTEM
100,1002721,10,1000,1100,1300,20230226,SYSTEM
100,1002722,10,1000,1000,1300,20250407,SYSTEM
100,1002723,10,1000,1000,1400,20240512,SYSTEM
100,1002724,10,1000,1000,1200,20251225,SYSTEM
100,1002725,10,1000,1000,1200,20230109,SYSTEM
100,1002726,10,1000,1200,1100,20240714,SYSTEM
100,1002727,10,1000,1100,1000,20250108,SYSTEM
100,1002728,10,1000,1100,1300,20220205,SYSTEM
100,1002729,10,1000,1200,1100,20220311,SYSTEM
100,1002730,10,1000,1100,1000,20220313,SYSTEM
100,1002731,10,1000,1000,1000,20220502,SYSTEM
100,1002732,10,1000,1000,1100,20240912,SYSTEM
100,1002733,10,1000,1200,1000,20220324,SYSTEM
100,1002734,10,1000,1100,1300,20251016,SYSTEM
100,1002735,10,1000,1000,1000,20250305,SYSTEM
100,1002736,10,1000,1000,1200,20241215,SYSTEM
100,1002737,10,1000,1100,1000,20220423,SYSTEM
100,1002738,10,1000,1200,1300,20230122,SYSTEM
100,1002739,10,1000,1000,1000,20250421,SYSTEM
100,1002740,10,1000,1000,1400,20220222,SYSTEM
100,1002741,10,1000,1100,1300,20230602,SYSTEM
100,1002742,10,1000,1100,1100,20240125,SYSTEM
100,1002743,10,1000,1000,1100,20250208,SYSTEM
100,1002744,10,1000,1100,1100,20220902,SYSTEM
100,1002745,10,1000,1200,1100,20240915,SYSTEM
100,1002746,10,1000,1200,1100,20240125,SYSTEM
100,1002747,10,1000,1100,1300,20221216,SYSTEM
100,1002748,10,1000,1100,1300,20250421,SYSTEM
100,1002749,10,1000,1000,1100,20240226,SYSTEM
100,1002750,10,1000,1000,1000,20230226,SYSTEM
100,1002751,10,1000,1100,1200,20250117,SYSTEM
100,1002752,10,1000,1100,1300,20230102,SYSTEM
100,1002753,10,1000,1200,1200,20250713,SYSTEM
100,1002754,10,1000,1000,1000,20241101,SYSTEM
100,1002755,10,1000,1000,1400,20220114,SYSTEM
100,1002756,10,1000,1000,1000,20231125,SYSTEM
100,1002757,10,1000,1200,1000,20240915,SYSTEM
100,1002758,10,1000,1100,1000,20220621,SYSTEM
100,1002759,10,1000,1000,1100,20220915,SYSTEM
100,1002760,10,1000,1100,1200,20250504,SYSTEM
100,1002761,10,1000,1100,1400,20240216,SYSTEM
100,1002762,10,1000,1100,1300,20250201,SYSTEM
100,1002763,10,1000,1200,1300,20220723,SYSTEM
100,1002764,10,1000,1200,1300,20220201,SYSTEM
100,1002765,10,1000,1100,1000,20251219,SYSTEM
100,1002766,10,1000,1200,1000,20221213,SYSTEM
100,1002767,10,1000,1200,1100,20240423,SYSTEM
100,1002768,10,1000,1100,1200,20241207,SYSTEM
100,1002769,10,1000,1200,1200,20230810,SYSTEM
