MANDT,BUKRS,KUNNR,UMSKS,AUGDT,AUGBL,GJAHR,BELNR,DMBTR,WAERS
100,1000,0000000011,,20221224,0010001058,2023,0010001058,160.5,EUR
100,2000,0000000481,,20231203,0010001059,2024,0010001059,771.54,EUR
100,1000,0000000087,,20220323,0010001060,2023,0010001060,4060.27,EUR
100,2000,0000000093,,20230828,0010001061,2024,0010001061,1666.01,EUR
100,1000,0000000294,,20241031,0010001062,2023,0010001062,3497.99,EUR
100,2000,0000000437,,20240628,0010001063,2024,0010001063,2953.1,EUR
100,1000,0000000017,,20231001,0010001064,2023,0010001064,2259.5,EUR
100,2000,0000000466,,20220201,0010001065,2024,0010001065,3746.58,EUR
100,1000,0000000305,,20240227,0010001066,2023,0010001066,1822.47,EUR
100,2000,0000000044,,20241008,0010001067,2024,0010001067,2385.22,EUR
100,1000,0000000426,,20230214,0010001068,2023,0010001068,3154.64,EUR
100,2000,0000000099,,20240421,0010001069,2024,0010001069,1620.13,EUR
100,1000,0000000060,,20230320,0010001070,2023,0010001070,1360.63,EUR
100,2000,0000000474,,20240610,0010001071,2024,0010001071,2166.13,EUR
100,1000,0000000043,,20220826,0010001072,2023,0010001072,2993.73,EUR
100,2000,0000000097,,20240508,0010001073,2024,0010001073,1290.54,EUR
100,1000,0000000034,,20240512,0010001074,2023,0010001074,1904.64,EUR
100,2000,0000000235,,20220714,0010001075,2024,0010001075,1331.15,EUR
100,1000,0000000483,,20230925,0010001076,2023,0010001076,919.03,EUR
100,2000,0000000494,,20240911,0010001077,2024,0010001077,3852.6,EUR
100,1000,0000000457,,20241215,0010001078,2023,0010001078,2534.98,EUR
100,2000,0000000127,,20230617,0010001079,2024,0010001079,2525.82,EUR
100,1000,0000000021,,20230805,0010001080,2023,0010001080,2229.38,EUR
100,2000,0000000345,,20230519,0010001081,2024,0010001081,3903.48,EUR
100,1000,0000000298,,20240101,0010001082,2023,0010001082,1900.31,EUR
100,2000,0000000121,,20220122,0010001083,2024,0010001083,2831.22,EUR
100,1000,0000000246,,20231227,0010001084,2023,0010001084,3811.51,EUR
100,2000,0000000427,,20220928,0010001085,2024,0010001085,1931.65,EUR
100,1000,0000000356,,20231223,0010001086,2023,0010001086,392.87,EUR
100,2000,0000000116,,20231114,0010001087,2024,0010001087,2581.48,EUR
100,1000,0000000497,,20241008,0010001088,2023,0010001088,3984.33,EUR
100,2000,0000000057,,20240601,0010001089,2024,0010001089,3355.75,EUR
100,1000,0000000304,,20230402,0010001090,2023,0010001090,1249.31,EUR
100,2000,0000000349,,20230314,0010001091,2024,0010001091,4427.46,EUR
100,1000,0000000274,,20230219,0010001092,2023,0010001092,3070.54,EUR
100,2000,0000000128,,20240112,0010001093,2024,0010001093,3618.81,EUR
100,1000,0000000274,,20220309,0010001094,2023,0010001094,1151.54,EUR
100,2000,0000000464,,20220105,0010001095,2024,0010001095,1680.82,EUR
100,1000,0000000293,,20240312,0010001096,2023,0010001096,2003.06,EUR
100,2000,0000000391,,20220711,0010001097,2024,0010001097,2902.19,EUR
100,1000,0000000362,,20220204,0010001098,2023,0010001098,1448.75,EUR
100,2000,0000000336,,20240619,0010001099,2024,0010001099,2356.25,EUR
100,1000,0000000109,,20230117,0010001100,2023,0010001100,915.14,EUR
100,2000,0000000487,,20240316,0010001101,2024,0010001101,4819.12,EUR
100,1000,0000000057,,20231007,0010001102,2023,0010001102,207.8,EUR
100,2000,0000000066,,20231213,0010001103,2024,0010001103,4284.14,EUR
100,1000,0000000277,,20240109,0010001104,2023,0010001104,3958.51,EUR
100,2000,0000000007,,20221024,0010001105,2024,0010001105,137.34,EUR
100,1000,0000000444,,20240710,0010001106,2023,0010001106,1075.53,EUR
100,2000,0000000122,,20240523,0010001107,2024,0010001107,2144.34,EUR
100,1000,0000000029,,20220804,0010001108,2023,0010001108,1486.44,EUR
100,2000,0000000415,,20221224,0010001109,2024,0010001109,1269.33,EUR
100,1000,0000000131,,20220928,0010001110,2023,0010001110,3646.49,EUR
100,2000,0000000218,,20240127,0010001111,2024,0010001111,3522.78,EUR
100,1000,0000000419,,20240807,0010001112,2023,0010001112,1053.66,EUR
100,2000,0000000395,,20230503,0010001113,2024,0010001113,4009.63,EUR
100,1000,0000000222,,20220531,0010001114,2023,0010001114,2243.99,EUR
100,2000,0000000290,,20240912,0010001115,2024,0010001115,690.6,EUR
100,1000,0000000326,,20241001,0010001116,2023,0010001116,165.04,EUR
100,2000,0000000385,,20240830,0010001117,2024,0010001117,3631.89,EUR
100,1000,0000000390,,20220803,0010001118,2023,0010001118,3213.52,EUR
100,2000,0000000310,,20231107,0010001119,2024,0010001119,579.31,EUR
100,1000,0000000158,,20221018,0010001120,2023,0010001120,2670.64,EUR
100,2000,0000000170,,20230809,0010001121,2024,0010001121,1480.45,EUR
100,1000,0000000394,,20230904,0010001122,2023,0010001122,118.42,EUR
100,2000,0000000377,,20240928,0010001123,2024,0010001123,2704.61,EUR
100,1000,0000000221,,20230512,0010001124,2023,0010001124,3014.28,EUR
100,2000,0000000079,,20221112,0010001125,2024,0010001125,393.55,EUR
100,1000,0000000082,,20220127,0010001126,2023,0010001126,1112.24,EUR
100,2000,0000000291,,20231003,0010001127,2024,0010001127,3156.68,EUR
100,1000,0000000083,,20230318,0010001128,2023,0010001128,2732.36,EUR
100,2000,0000000213,,20220429,0010001129,2024,0010001129,2313.08,EUR
100,1000,0000000424,,20231020,0010001130,2023,0010001130,250.59,EUR
100,2000,0000000217,,20220705,0010001131,2024,0010001131,4455.64,EUR
100,1000,0000000303,,20220703,0010001132,2023,0010001132,425.69,EUR
100,2000,0000000124,,20220917,0010001133,2024,0010001133,4219.72,EUR
100,1000,0000000221,,20220807,0010001134,2023,0010001134,1512.6,EUR
100,2000,0000000228,,20231212,0010001135,2024,0010001135,4020.6,EUR
100,1000,0000000437,,20220528,0010001136,2023,0010001136,4492.37,EUR
100,2000,0000000153,,20220122,0010001137,2024,0010001137,4952.36,EUR
100,1000,0000000316,,20240922,0010001138,2023,0010001138,4370.78,EUR
100,2000,0000000143,,20231130,0010001139,2024,0010001139,3421.21,EUR
100,1000,0000000298,,20231120,0010001140,2023,0010001140,1424.57,EUR
100,2000,0000000095,,20220307,0010001141,2024,0010001141,761.75,EUR
100,1000,0000000190,,20240127,0010001142,2023,0010001142,3624.85,EUR
100,2000,0000000157,,20241207,0010001143,2024,0010001143,3593.79,EUR
100,1000,0000000443,,20230131,0010001144,2023,0010001144,3055.61,EUR
100,2000,0000000184,,20240422,0010001145,2024,0010001145,1854.95,EUR
100,1000,0000000451,,20241025,0010001146,2023,0010001146,3624.34,EUR
100,2000,0000000161,,20240327,0010001147,2024,0010001147,648.74,EUR
100,1000,0000000303,,20220712,0010001148,2023,0010001148,1793.2,EUR
100,2000,0000000284,,20240430,0010001149,2024,0010001149,444.83,EUR
100,1000,0000000307,,20221022,0010001150,2023,0010001150,3151.33,EUR
100,2000,0000000319,,20220518,0010001151,2024,0010001151,1412.01,EUR
100,1000,0000000329,,20230622,0010001152,2023,0010001152,305.17,EUR
100,2000,0000000339,,20240711,0010001153,2024,0010001153,3890.31,EUR
100,1000,0000000164,,20230325,0010001154,2023,0010001154,1021.19,EUR
100,2000,0000000033,,20240719,0010001155,2024,0010001155,4639.83,EUR
100,1000,0000000178,,20231214,0010001156,2023,0010001156,1022.12,EUR
100,2000,0000000281,,20231108,0010001157,2024,0010001157,2060.24,EUR
100,1000,0000000452,,20230930,0010001158,2023,0010001158,103.53,EUR
100,2000,0000000094,,20240517,0010001159,2024,0010001159,3139.79,EUR
100,1000,0000000124,,20240423,0010001160,2023,0010001160,1273.71,EUR
100,2000,0000000453,,20240605,0010001161,2024,0010001161,4372.46,EUR
100,1000,0000000436,,20220119,0010001162,2023,0010001162,879.16,EUR
100,2000,0000000477,,20240301,0010001163,2024,0010001163,567.17,EUR
100,1000,0000000359,,20240716,0010001164,2023,0010001164,4492.88,EUR
100,2000,0000000118,,20241125,0010001165,2024,0010001165,2089.94,EUR
100,1000,0000000262,,20230608,0010001166,2023,0010001166,206.98,EUR
100,2000,0000000158,,20221031,0010001167,2024,0010001167,1755.09,EUR
100,1000,0000000419,,20220131,0010001168,2023,0010001168,331.32,EUR
100,2000,0000000449,,20220511,0010001169,2024,0010001169,356.97,EUR
100,1000,0000000120,,20220114,0010001170,2023,0010001170,138.48,EUR
100,2000,0000000039,,20220323,0010001171,2024,0010001171,2862.81,EUR
100,1000,0000000060,,20220925,0010001172,2023,0010001172,291.81,EUR
100,2000,0000000208,,20220219,0010001173,2024,0010001173,360.81,EUR
100,1000,0000000435,,20221126,0010001174,2023,0010001174,114.41,EUR
100,2000,0000000422,,20220826,0010001175,2024,0010001175,3383.67,EUR
100,1000,0000000130,,20220414,0010001176,2023,0010001176,2041.75,EUR
100,2000,0000000123,,20220313,0010001177,2024,0010001177,4442.63,EUR
100,1000,0000000213,,20240506,0010001178,2023,0010001178,648.2,EUR
100,2000,0000000270,,20241130,0010001179,2024,0010001179,4645.19,EUR
100,1000,0000000120,,20230511,0010001180,2023,0010001180,1979.64,EUR
100,2000,0000000290,,20231113,0010001181,2024,0010001181,4942.42,EUR
100,1000,0000000185,,20241212,0010001182,2023,0010001182,4177.86,EUR
100,2000,0000000221,,20230914,0010001183,2024,0010001183,4152.94,EUR
100,1000,0000000100,,20231101,0010001184,2023,0010001184,1502.64,EUR
100,2000,0000000474,,20220615,0010001185,2024,0010001185,3292.78,EUR
100,1000,0000000191,,20230505,0010001186,2023,0010001186,1128.32,EUR
100,2000,0000000060,,20230923,0010001187,2024,0010001187,252.1,EUR
100,1000,0000000221,,20220321,0010001188,2023,0010001188,4590.64,EUR
100,2000,0000000207,,20220912,0010001189,2024,0010001189,3002.51,EUR
100,1000,0000000011,,20241002,0010001190,2023,0010001190,3887.7,EUR
100,2000,0000000006,,20230511,0010001191,2024,0010001191,2672.52,EUR
100,1000,0000000433,,20240821,0010001192,2023,0010001192,4478.67,EUR
100,2000,0000000412,,20240929,0010001193,2024,0010001193,4995.53,EUR
100,1000,0000000500,,20230523,0010001194,2023,0010001194,453.94,EUR
100,2000,0000000317,,20230814,0010001195,2024,0010001195,3544.68,EUR
100,1000,0000000251,,20220826,0010001196,2023,0010001196,2413.06,EUR
100,2000,0000000317,,20221114,0010001197,2024,0010001197,552.31,EUR
100,1000,0000000122,,20240217,0010001198,2023,0010001198,157.47,EUR
100,2000,0000000463,,20231023,0010001199,2024,0010001199,2871.85,EUR
100,1000,0000000393,,20220505,0010001200,2023,0010001200,796.39,EUR
100,2000,0000000396,,20231222,0010001201,2024,0010001201,4333.2,EUR
100,1000,0000000335,,20221006,0010001202,2023,0010001202,1049.8,EUR
100,2000,0000000024,,20240319,0010001203,2024,0010001203,3450.28,EUR
100,1000,0000000286,,20240901,0010001204,2023,0010001204,4096.74,EUR
100,2000,0000000460,,20231210,0010001205,2024,0010001205,2437.01,EUR
100,1000,0000000280,,20241201,0010001206,2023,0010001206,531.53,EUR
100,2000,0000000201,,20230304,0010001207,2024,0010001207,1514.18,EUR
100,1000,0000000369,,20220823,0010001208,2023,0010001208,2786.56,EUR
100,2000,0000000491,,20220624,0010001209,2024,0010001209,1392.63,EUR
100,1000,0000000189,,20231119,0010001210,2023,0010001210,706.23,EUR
100,2000,0000000327,,20241212,0010001211,2024,0010001211,3098.36,EUR
100,1000,0000000030,,20220212,0010001212,2023,0010001212,4048.55,EUR
100,2000,0000000326,,20230215,0010001213,2024,0010001213,825.92,EUR
100,1000,0000000028,,20220906,0010001214,2023,0010001214,480.07,EUR
100,2000,0000000013,,20230226,0010001215,2024,0010001215,1156.64,EUR
100,1000,0000000474,,20230908,0010001216,2023,0010001216,4138.06,EUR
100,2000,0000000282,,20231213,0010001217,2024,0010001217,4848.04,EUR
100,1000,0000000219,,20240930,0010001218,2023,0010001218,4933.62,EUR
100,2000,0000000372,,20241124,0010001219,2024,0010001219,4592.28,EUR
100,1000,0000000071,,20221005,0010001220,2023,0010001220,4690.77,EUR
100,2000,0000000109,,20221201,0010001221,2024,0010001221,1238.72,EUR
100,1000,0000000464,,20240201,0010001222,2023,0010001222,4176.8,EUR
100,2000,0000000450,,20230803,0010001223,2024,0010001223,3281.62,EUR
100,1000,0000000337,,20220111,0010001224,2023,0010001224,926.68,EUR
100,2000,0000000318,,20240515,0010001225,2024,0010001225,1521.57,EUR
100,1000,0000000463,,20240424,0010001226,2023,0010001226,3992.55,EUR
100,2000,0000000314,,20240816,0010001227,2024,0010001227,1097.76,EUR
100,1000,0000000337,,20220911,0010001228,2023,0010001228,4958.84,EUR
100,2000,0000000376,,20240430,0010001229,2024,0010001229,2635.89,EUR
100,1000,0000000192,,20240708,0010001230,2023,0010001230,4489.55,EUR
100,2000,0000000098,,20220124,0010001231,2024,0010001231,1692.68,EUR
100,1000,0000000397,,20220602,0010001232,2023,0010001232,1469.43,EUR
100,2000,0000000125,,20220605,0010001233,2024,0010001233,2121.69,EUR
100,1000,0000000326,,20220106,0010001234,2023,0010001234,4371.48,EUR
100,2000,0000000461,,20240119,0010001235,2024,0010001235,1679.13,EUR
100,1000,0000000124,,20240529,0010001236,2023,0010001236,723.84,EUR
100,2000,0000000363,,20240822,0010001237,2024,0010001237,2030.58,EUR
100,1000,0000000068,,20231023,0010001238,2023,0010001238,1882.32,EUR
100,2000,0000000072,,20240629,0010001239,2024,0010001239,2226.89,EUR
100,1000,0000000060,,20220623,0010001240,2023,0010001240,1179.82,EUR
100,2000,0000000226,,20220725,0010001241,2024,0010001241,2389.29,EUR
100,1000,0000000128,,20230624,0010001242,2023,0010001242,458.7,EUR
100,2000,0000000325,,20240318,0010001243,2024,0010001243,2978.72,EUR
100,1000,0000000433,,20230717,0010001244,2023,0010001244,2681.84,EUR
100,2000,0000000102,,20231014,0010001245,2024,0010001245,2171.0,EUR
100,1000,0000000247,,20241221,0010001246,2023,0010001246,4784.97,EUR
100,2000,0000000332,,20241018,0010001247,2024,0010001247,3384.34,EUR
100,1000,0000000071,,20240328,0010001248,2023,0010001248,4959.7,EUR
100,2000,0000000349,,20221113,0010001249,2024,0010001249,812.86,EUR
100,1000,0000000039,,20240409,0010001250,2023,0010001250,3471.1,EUR
100,2000,0000000027,,20230327,0010001251,2024,0010001251,4282.34,EUR
100,1000,0000000230,,20240505,0010001252,2023,0010001252,2336.34,EUR
100,2000,0000000096,,20220317,0010001253,2024,0010001253,3487.98,EUR
100,1000,0000000099,,20240106,0010001254,2023,0010001254,2157.86,EUR
100,2000,0000000385,,20220713,0010001255,2024,0010001255,3525.44,EUR
100,1000,0000000134,,20240718,0010001256,2023,0010001256,3721.82,EUR
100,2000,0000000382,,20220523,0010001257,2024,0010001257,4573.65,EUR
100,1000,0000000430,,20220223,0010001258,2023,0010001258,3187.87,EUR
100,2000,0000000294,,20230410,0010001259,2024,0010001259,784.65,EUR
100,1000,0000000176,,20241002,0010001260,2023,0010001260,200.74,EUR
100,2000,0000000035,,20240810,0010001261,2024,0010001261,1324.88,EUR
100,1000,0000000411,,20240809,0010001262,2023,0010001262,3730.25,EUR
100,2000,0000000116,,20221107,0010001263,2024,0010001263,1109.43,EUR
100,1000,0000000120,,20220422,0010001264,2023,0010001264,4213.13,EUR
100,2000,0000000367,,20240411,0010001265,2024,0010001265,1246.28,EUR
100,1000,0000000005,,20221229,0010001266,2023,0010001266,4570.3,EUR
100,2000,0000000179,,20240723,0010001267,2024,0010001267,2836.53,EUR
100,1000,0000000167,,20230828,0010001268,2023,0010001268,815.34,EUR
100,2000,0000000305,,20220124,0010001269,2024,0010001269,758.35,EUR
100,1000,0000000384,,20230819,0010001270,2023,0010001270,2930.81,EUR
100,2000,0000000348,,20230314,0010001271,2024,0010001271,115.73,EUR
100,1000,0000000379,,20240411,0010001272,2023,0010001272,308.08,EUR
100,2000,0000000310,,20240118,0010001273,2024,0010001273,4482.0,EUR
100,1000,0000000375,,20241026,0010001274,2023,0010001274,4443.41,EUR
100,2000,0000000346,,20220816,0010001275,2024,0010001275,2393.8,EUR
100,1000,0000000494,,20240822,0010001276,2023,0010001276,1294.61,EUR
100,2000,0000000058,,20230302,0010001277,2024,0010001277,3398.66,EUR
100,1000,0000000069,,20230215,0010001278,2023,0010001278,1970.84,EUR
100,2000,0000000014,,20231001,0010001279,2024,0010001279,3777.07,EUR
100,1000,0000000230,,20221024,0010001280,2023,0010001280,4742.46,EUR
100,2000,0000000434,,20220411,0010001281,2024,0010001281,2836.0,EUR
100,1000,0000000189,,20230701,0010001282,2023,0010001282,4928.1,EUR
100,2000,0000000315,,20241021,0010001283,2024,0010001283,3558.96,EUR
100,1000,0000000038,,20240509,0010001284,2023,0010001284,410.97,EUR
100,2000,0000000176,,20220503,0010001285,2024,0010001285,2919.37,EUR
100,1000,0000000398,,20240608,0010001286,2023,0010001286,2550.8,EUR
100,2000,0000000450,,20220512,0010001287,2024,0010001287,1072.88,EUR
100,1000,0000000332,,20231007,0010001288,2023,0010001288,454.57,EUR
100,2000,0000000290,,20240824,0010001289,2024,0010001289,4279.1,EUR
100,1000,0000000094,,20230325,0010001290,2023,0010001290,830.08,EUR
100,2000,0000000331,,20240827,0010001291,2024,0010001291,2967.0,EUR
100,1000,0000000409,,20220310,0010001292,2023,0010001292,3958.99,EUR
100,2000,0000000373,,20221213,0010001293,2024,0010001293,2389.48,EUR
100,1000,0000000101,,20230214,0010001294,2023,0010001294,2481.84,EUR
100,2000,0000000275,,20240725,0010001295,2024,0010001295,1776.03,EUR
100,1000,0000000220,,20220811,0010001296,2023,0010001296,4744.26,EUR
100,2000,0000000469,,20230201,0010001297,2024,0010001297,354.09,EUR
100,1000,0000000111,,20231222,0010001298,2023,0010001298,3658.35,EUR
100,2000,0000000132,,20241221,0010001299,2024,0010001299,4934.54,EUR
100,1000,0000000436,,20240427,0010001300,2023,0010001300,2869.88,EUR
100,2000,0000000120,,20230330,0010001301,2024,0010001301,3755.69,EUR
100,1000,0000000245,,20231127,0010001302,2023,0010001302,711.28,EUR
100,2000,0000000252,,20230405,0010001303,2024,0010001303,3245.71,EUR
100,1000,0000000437,,20220809,0010001304,2023,0010001304,1616.19,EUR
100,2000,0000000213,,20230524,0010001305,2024,0010001305,4777.09,EUR
100,1000,0000000463,,20231114,0010001306,2023,0010001306,4325.02,EUR
100,2000,0000000394,,20221213,0010001307,2024,0010001307,4920.02,EUR
100,1000,0000000054,,20230317,0010001308,2023,0010001308,1603.56,EUR
100,2000,0000000419,,20241225,0010001309,2024,0010001309,2886.96,EUR
100,1000,0000000202,,20240216,0010001310,2023,0010001310,3419.19,EUR
100,2000,0000000348,,20240521,0010001311,2024,0010001311,4038.74,EUR
100,1000,0000000416,,20241216,0010001312,2023,0010001312,1381.25,EUR
100,2000,0000000455,,20240619,0010001313,2024,0010001313,660.38,EUR
100,1000,0000000087,,20230514,0010001314,2023,0010001314,1496.69,EUR
100,2000,0000000499,,20220917,0010001315,2024,0010001315,3022.11,EUR
100,1000,0000000362,,20220505,0010001316,2023,0010001316,3075.77,EUR
100,2000,0000000494,,20240128,0010001317,2024,0010001317,4017.7,EUR
100,1000,0000000433,,20230419,0010001318,2023,0010001318,1601.48,EUR
100,2000,0000000116,,20230310,0010001319,2024,0010001319,2591.06,EUR
100,1000,0000000350,,20230827,0010001320,2023,0010001320,1007.12,EUR
100,2000,0000000021,,20230323,0010001321,2024,0010001321,521.57,EUR
100,1000,0000000361,,20220806,0010001322,2023,0010001322,4368.48,EUR
100,2000,0000000464,,20220830,0010001323,2024,0010001323,590.42,EUR
100,1000,0000000374,,20240426,0010001324,2023,0010001324,1372.17,EUR
100,2000,0000000471,,20220503,0010001325,2024,0010001325,3173.07,EUR
