MANDT,AUFNR,POSNR,MATNR,PSMNG,MEINS,WERKS
100,1002014,0001,MAT000135,5999,ST,1200
100,1002015,0001,MAT000148,3554,ST,1200
100,1002016,0001,MAT000343,6281,ST,1100
100,1002017,0001,MAT000474,1439,ST,1200
100,1002018,0001,MAT000275,7572,ST,1100
100,1002019,0001,MAT000100,5277,ST,1100
100,1002020,0001,MAT000064,5796,ST,1000
100,1002021,0001,MAT000471,1420,ST,1000
100,1002022,0001,MAT000235,9940,ST,1100
100,1002023,0001,MAT000222,409,ST,1200
100,1002024,0001,MAT000483,2436,ST,1100
100,1002025,0001,MAT000015,5627,ST,1000
100,1002026,0001,MAT000468,7186,ST,1000
100,1002027,0001,MAT000433,8603,ST,1200
100,1002028,0001,MAT000104,1551,ST,1100
100,1002029,0001,MAT000005,2204,ST,1000
100,1002030,0001,MAT000376,1897,ST,1000
100,1002031,0001,MAT000159,3215,ST,1100
100,1002032,0001,MAT000250,2111,ST,1100
100,1002033,0001,MAT000383,8689,ST,1200
100,1002034,0001,MAT000440,4058,ST,1100
100,1002035,0001,MAT000235,1578,ST,1200
100,1002036,0001,MAT000372,748,ST,1000
100,1002037,0001,MAT000093,256,ST,1100
100,1002038,0001,MAT000152,8409,ST,1000
100,1002039,0001,MAT000402,8809,ST,1000
100,1002040,0001,MAT000206,2748,ST,1100
100,1002041,0001,MAT000104,4986,ST,1000
100,1002042,0001,MAT000249,5043,ST,1000
100,1002043,0001,MAT000004,4853,ST,1000
100,1002044,0001,MAT000402,5243,ST,1000
100,1002045,0001,MAT000311,9815,ST,1100
100,1002046,0001,MAT000262,8207,ST,1000
100,1002047,0001,MAT000192,9026,ST,1100
100,1002048,0001,MAT000082,9145,ST,1000
100,1002049,0001,MAT000220,7457,ST,1200
100,1002050,0001,MAT000008,2162,ST,1200
100,1002051,0001,MAT000015,3371,ST,1100
100,1002052,0001,MAT000144,6265,ST,1200
100,1002053,0001,MAT000290,8381,ST,1200
100,1002054,0001,MAT000335,424,ST,1200
100,1002055,0001,MAT000471,3134,ST,1000
100,1002056,0001,MAT000167,2171,ST,1100
100,1002057,0001,MAT000355,2954,ST,1200
100,1002058,0001,MAT000159,4158,ST,1000
100,1002059,0001,MAT000483,4284,ST,1200
100,1002060,0001,MAT000176,1021,ST,1100
100,1002061,0001,MAT000012,1712,ST,1200
100,1002062,0001,MAT000412,9347,ST,1000
100,1002063,0001,MAT000124,461,ST,1200
100,1002064,0001,MAT000255,1986,ST,1100
100,1002065,0001,MAT000148,7967,ST,1200
100,1002066,0001,MAT000294,3147,ST,1000
100,1002067,0001,MAT000354,9605,ST,1200
100,1002068,0001,MAT000414,4685,ST,1100
100,1002069,0001,MAT000176,3555,ST,1200
100,1002070,0001,MAT000183,8020,ST,1100
100,1002071,0001,MAT000181,5190,ST,1100
100,1002072,0001,MAT000491,7154,ST,1000
100,1002073,0001,MAT000018,5715,ST,1200
100,1002074,0001,MAT000197,6458,ST,1200
100,1002075,0001,MAT000365,6622,ST,1200
100,1002076,0001,MAT000167,1258,ST,1100
100,1002077,0001,MAT000372,6263,ST,1100
100,1002078,0001,MAT000104,6194,ST,1000
100,1002079,0001,MAT000487,5729,ST,1100
100,1002080,0001,MAT000174,1504,ST,1100
100,1002081,0001,MAT000192,7996,ST,1000
100,1002082,0001,MAT000148,563,ST,1100
100,1002083,0001,MAT000148,6930,ST,1000
100,1002084,0001,MAT000019,1913,ST,1200
100,1002085,0001,MAT000281,5980,ST,1100
100,1002086,0001,MAT000281,9361,ST,1000
100,1002087,0001,MAT000304,6077,ST,1200
100,1002088,0001,MAT000345,1125,ST,1100
100,1002089,0001,MAT000135,2077,ST,1000
100,1002090,0001,MAT000008,6551,ST,1000
100,1002091,0001,MAT000262,7351,ST,1000
100,1002092,0001,MAT000483,2108,ST,1100
100,1002093,0001,MAT000294,6107,ST,1200
100,1002094,0001,MAT000258,5350,ST,1000
100,1002095,0001,MAT000159,7427,ST,1200
100,1002096,0001,MAT000417,9400,ST,1200
100,1002097,0001,MAT000007,2549,ST,1000
100,1002098,0001,MAT000194,8649,ST,1000
100,1002099,0001,MAT000375,4740,ST,1200
100,1002100,0001,MAT000497,4092,ST,1100
100,1002101,0001,MAT000206,454,ST,1000
100,1002102,0001,MAT000412,7109,ST,1000
100,1002103,0001,MAT000175,9710,ST,1200
100,1002104,0001,MAT000153,6501,ST,1200
100,1002105,0001,MAT000341,3841,ST,1000
100,1002106,0001,MAT000200,1424,ST,1000
100,1002107,0001,MAT000007,7881,ST,1200
100,1002108,0001,MAT000499,1111,ST,1100
100,1002109,0001,MAT000491,6922,ST,1000
100,1002110,0001,MAT000176,6970,ST,1100
100,1002111,0001,MAT000238,4569,ST,1100
100,1002112,0001,MAT000008,1512,ST,1200
100,1002113,0001,MAT000080,4842,ST,1000
100,1002114,0001,MAT000255,8982,ST,1000
100,1002115,0001,MAT000220,7035,ST,1000
100,1002116,0001,MAT000095,744,ST,1200
100,1002117,0001,MAT000109,899,ST,1000
100,1002118,0001,MAT000419,4218,ST,1000
100,1002119,0001,MAT000282,2153,ST,1200
100,1002120,0001,MAT000173,5876,ST,1200
100,1002121,0001,MAT000365,1037,ST,1000
100,1002122,0001,MAT000249,5332,ST,1100
100,1002123,0001,MAT000474,9663,ST,1000
100,1002124,0001,MAT000197,1664,ST,1000
100,1002125,0001,MAT000013,3232,ST,1000
100,1002126,0001,MAT000159,4808,ST,1100
100,1002127,0001,MAT000135,5386,ST,1200
100,1002128,0001,MAT000220,8886,ST,1200
100,1002129,0001,MAT000383,7228,ST,1200
100,1002130,0001,MAT000297,5415,ST,1000
100,1002131,0001,MAT000235,1368,ST,1000
100,1002132,0001,MAT000343,5555,ST,1000
100,1002133,0001,MAT000159,5233,ST,1000
100,1002134,0001,MAT000431,5013,ST,1000
100,1002135,0001,MAT000491,8839,ST,1000
100,1002136,0001,MAT000297,3900,ST,1000
100,1002137,0001,MAT000280,4295,ST,1100
100,1002138,0001,MAT000011,5279,ST,1200
100,1002139,0001,MAT000235,3675,ST,1200
100,1002140,0001,MAT000231,4233,ST,1200
100,1002141,0001,MAT000197,8644,ST,1100
100,1002142,0001,MAT000195,3463,ST,1000
100,1002143,0001,MAT000019,4590,ST,1200
100,1002144,0001,MAT000150,9130,ST,1100
100,1002145,0001,MAT000426,4121,ST,1000
100,1002146,0001,MAT000075,126,ST,1100
100,1002147,0001,MAT000011,2849,ST,1200
100,1002148,0001,MAT000083,6570,ST,1200
100,1002149,0001,MAT000192,4286,ST,1100
100,1002150,0001,MAT000468,9880,ST,1100
100,1002151,0001,MAT000211,5686,ST,1200
100,1002152,0001,MAT000005,3359,ST,1000
100,1002153,0001,MAT000404,1526,ST,1100
100,1002154,0001,MAT000016,6316,ST,1200
100,1002155,0001,MAT000075,6079,ST,1000
100,1002156,0001,MAT000124,6446,ST,1100
100,1002157,0001,MAT000083,7090,ST,1000
100,1002158,0001,MAT000383,5532,ST,1200
100,1002159,0001,MAT000262,8198,ST,1200
100,1002160,0001,MAT000178,5836,ST,1000
100,1002161,0001,MAT000290,3164,ST,1000
100,1002162,0001,MAT000075,566,ST,1200
100,1002163,0001,MAT000016,3420,ST,1200
100,1002164,0001,MAT000220,3833,ST,1100
100,1002165,0001,MAT000371,3810,ST,1000
100,1002166,0001,MAT000071,6696,ST,1100
100,1002167,0001,MAT000471,9280,ST,1100
100,1002168,0001,MAT000093,3315,ST,1200
100,1002169,0001,MAT000310,8937,ST,1200
100,1002170,0001,MAT000069,9256,ST,1100
100,1002171,0001,MAT000167,2193,ST,1000
100,1002172,0001,MAT000451,4958,ST,1200
100,1002173,0001,MAT000104,6222,ST,1100
100,1002174,0001,MAT000065,7315,ST,1000
100,1002175,0001,MAT000231,9774,ST,1100
100,1002176,0001,MAT000294,3573,ST,1000
100,1002177,0001,MAT000431,8358,ST,1100
100,1002178,0001,MAT000440,9387,ST,1100
100,1002179,0001,MAT000166,8360,ST,1100
100,1002180,0001,MAT000175,1918,ST,1100
100,1002181,0001,MAT000173,3689,ST,1000
100,1002182,0001,MAT000417,422,ST,1100
100,1002183,0001,MAT000086,4291,ST,1000
100,1002184,0001,MAT000266,8667,ST,1200
100,1002185,0001,MAT000017,8168,ST,1100
100,1002186,0001,MAT000263,7319,ST,1100
100,1002187,0001,MAT000433,4370,ST,1200
100,1002188,0001,MAT000222,9738,ST,1000
100,1002189,0001,MAT000173,2764,ST,1000
100,1002190,0001,MAT000426,4853,ST,1100
100,1002191,0001,MAT000231,7734,ST,1200
100,1002192,0001,MAT000192,1176,ST,1200
100,1002193,0001,MAT000221,3707,ST,1100
100,1002194,0001,MAT000282,1447,ST,1100
100,1002195,0001,MAT000206,6619,ST,1000
100,1002196,0001,MAT000280,3703,ST,1000
100,1002197,0001,MAT000383,4146,ST,1200
100,1002198,0001,MAT000168,6198,ST,1100
100,1002199,0001,MAT000499,276,ST,1100
100,1002200,0001,MAT000272,2070,ST,1200
100,1002201,0001,MAT000312,5286,ST,1000
100,1002202,0001,MAT000083,2101,ST,1000
100,1002203,0001,MAT000082,1088,ST,1200
100,1002204,0001,MAT000167,9621,ST,1200
100,1002205,0001,MAT000293,1901,ST,1100
100,1002206,0001,MAT000419,2685,ST,1100
100,1002207,0001,MAT000093,454,ST,1000
100,1002208,0001,MAT000005,5422,ST,1200
100,1002209,0001,MAT000192,3195,ST,1000
100,1002210,0001,MAT000109,5182,ST,1200
100,1002211,0001,MAT000171,9022,ST,1000
100,1002212,0001,MAT000345,6814,ST,1100
100,1002213,0001,MAT000002,1080,ST,1100
100,1002214,0001,MAT000143,3478,ST,1000
100,1002215,0001,MAT000002,9140,ST,1100
100,1002216,0001,MAT000016,6432,ST,1000
100,1002217,0001,MAT000197,3533,ST,1100
100,1002218,0001,MAT000179,4147,ST,1000
100,1002219,0001,MAT000357,5486,ST,1200
100,1002220,0001,MAT000216,9908,ST,1000
100,1002221,0001,MAT000341,3864,ST,1200
100,1002222,0001,MAT000167,8980,ST,1100
100,1002223,0001,MAT000100,3046,ST,1200
100,1002224,0001,MAT000293,3666,ST,1200
100,1002225,0001,MAT000148,1054,ST,1200
100,1002226,0001,MAT000235,301,ST,1000
100,1002227,0001,MAT000355,4619,ST,1200
100,1002228,0001,MAT000173,9378,ST,1100
100,1002229,0001,MAT000148,5312,ST,1000
100,1002230,0001,MAT000016,9434,ST,1100
100,1002231,0001,MAT000231,1317,ST,1200
100,1002232,0001,MAT000281,192,ST,1200
100,1002233,0001,MAT000014,7511,ST,1000
100,1002234,0001,MAT000419,9528,ST,1000
100,1002235,0001,MAT000451,1896,ST,1100
100,1002236,0001,MAT000002,564,ST,1100
100,1002237,0001,MAT000176,729,ST,1000
100,1002238,0001,MAT000365,7365,ST,1200
100,1002239,0001,MAT000111,6389,ST,1200
100,1002240,0001,MAT000487,403,ST,1200
100,1002241,0001,MAT000144,8881,ST,1200
100,1002242,0001,MAT000175,5992,ST,1200
100,1002243,0001,MAT000487,6850,ST,1100
100,1002244,0001,MAT000404,2144,ST,1100
100,1002245,0001,MAT000471,9294,ST,1100
100,1002246,0001,MAT000174,4866,ST,1100
100,1002247,0001,MAT000290,2021,ST,1200
100,1002248,0001,MAT000238,957,ST,1100
100,1002249,0001,MAT000266,9289,ST,1000
100,1002250,0001,MAT000261,8815,ST,1100
100,1002251,0001,MAT000181,4022,ST,1000
100,1002252,0001,MAT000001,3848,ST,1100
100,1002253,0001,MAT000231,5793,ST,1100
100,1002254,0001,MAT000144,1970,ST,1000
100,1002255,0001,MAT000122,1368,ST,1000
100,1002256,0001,MAT000297,3289,ST,1000
100,1002257,0001,MAT000419,6148,ST,1200
100,1002258,0001,MAT000008,177,ST,1200
100,1002259,0001,MAT000152,6720,ST,1000
100,1002260,0001,MAT000104,9627,ST,1100
100,1002261,0001,MAT000367,5540,ST,1200
100,1002262,0001,MAT000018,955,ST,1000
100,1002263,0001,MAT000017,867,ST,1100
100,1002264,0001,MAT000355,350,ST,1000
100,1002265,0001,MAT000341,4695,ST,1200
100,1002266,0001,MAT000491,1766,ST,1100
100,1002267,0001,MAT000344,4796,ST,1000
100,1002268,0001,MAT000416,8459,ST,1200
100,1002269,0001,MAT000367,2037,ST,1000
100,1002270,0001,MAT000491,8994,ST,1100
100,1002271,0001,MAT000077,9124,ST,1100
100,1002272,0001,MAT000249,374,ST,1000
100,1002273,0001,MAT000095,8939,ST,1000
100,1002274,0001,MAT000403,4232,ST,1100
100,1002275,0001,MAT000109,195,ST,1000
100,1002276,0001,MAT000179,1103,ST,1200
100,1002277,0001,MAT000376,5542,ST,1000
100,1002278,0001,MAT000419,6153,ST,1100
100,1002279,0001,MAT000235,2929,ST,1100
100,1002280,0001,MAT000012,379,ST,1200
100,1002281,0001,MAT000428,1276,ST,1000
100,1002282,0001,MAT000433,7316,ST,1000
100,1002283,0001,MAT000173,2231,ST,1200
100,1002284,0001,MAT000135,1820,ST,1000
100,1002285,0001,MAT000375,6912,ST,1200
100,1002286,0001,MAT000358,6937,ST,1100
100,1002287,0001,MAT000343,2571,ST,1000
100,1002288,0001,MAT000069,106,ST,1000
100,1002289,0001,MAT000011,252,ST,1000
100,1002290,0001,MAT000173,2720,ST,1100
100,1002291,0001,MAT000069,1662,ST,1200
100,1002292,0001,MAT000082,3247,ST,1200
100,1002293,0001,MAT000263,2417,ST,1000
100,1002294,0001,MAT000010,6379,ST,1100
100,1002295,0001,MAT000465,5982,ST,1000
100,1002296,0001,MAT000195,9559,ST,1000
100,1002297,0001,MAT000168,8467,ST,1200
100,1002298,0001,MAT000143,1621,ST,1200
100,1002299,0001,MAT000077,5430,ST,1000
100,1002300,0001,MAT000312,4451,ST,1200
100,1002301,0001,MAT000238,2961,ST,1000
100,1002302,0001,MAT000221,1350,ST,1000
100,1002303,0001,MAT000497,9493,ST,1200
100,1002304,0001,MAT000375,8994,ST,1000
100,1002305,0001,MAT000017,4204,ST,1000
100,1002306,0001,MAT000216,6198,ST,1000
100,1002307,0001,MAT000064,8443,ST,1100
100,1002308,0001,MAT000422,6988,ST,1200
100,1002309,0001,MAT000255,2670,ST,1000
100,1002310,0001,MAT000135,1605,ST,1200
100,1002311,0001,MAT000150,1609,ST,1000
100,1002312,0001,MAT000100,2112,ST,1200
100,1002313,0001,MAT000176,9050,ST,1200
100,1002314,0001,MAT000122,3770,ST,1200
100,1002315,0001,MAT000431,7214,ST,1200
100,1002316,0001,MAT000294,2173,ST,1000
100,1002317,0001,MAT000428,3429,ST,1000
100,1002318,0001,MAT000414,812,ST,1000
100,1002319,0001,MAT000341,5050,ST,1200
100,1002320,0001,MAT000250,9635,ST,1000
100,1002321,0001,MAT000403,7683,ST,1200
100,1002322,0001,MAT000003,6719,ST,1200
100,1002323,0001,MAT000235,7886,ST,1100
100,1002324,0001,MAT000194,844,ST,1200
100,1002325,0001,MAT000071,8746,ST,1000
100,1002326,0001,MAT000175,2171,ST,1100
100,1002327,0001,MAT000010,1006,ST,1200
100,1002328,0001,MAT000018,9012,ST,1000
100,1002329,0001,MAT000453,751,ST,1100
100,1002330,0001,MAT000422,1279,ST,1200
100,1002331,0001,MAT000111,6849,ST,1000
100,1002332,0001,MAT000500,3665,ST,1100
100,1002333,0001,MAT000168,1400,ST,1200
100,1002334,0001,MAT000357,7068,ST,1000
100,1002335,0001,MAT000007,560,ST,1100
100,1002336,0001,MAT000343,1316,ST,1200
100,1002337,0001,MAT000427,6670,ST,1100
100,1002338,0001,MAT000174,7673,ST,1000
100,1002339,0001,MAT000015,7556,ST,1000
100,1002340,0001,MAT000404,8938,ST,1100
100,1002341,0001,MAT000242,373,ST,1000
100,1002342,0001,MAT000411,1761,ST,1100
100,1002343,0001,MAT000113,7991,ST,1100
100,1002344,0001,MAT000221,9686,ST,1100
100,1002345,0001,MAT000109,1835,ST,1100
100,1002346,0001,MAT000006,7769,ST,1000
100,1002347,0001,MAT000402,3859,ST,1000
100,1002348,0001,MAT000266,1674,ST,1200
100,1002349,0001,MAT000301,3519,ST,1100
100,1002350,0001,MAT000064,8619,ST,1100
100,1002351,0001,MAT000272,5432,ST,1100
100,1002352,0001,MAT000261,1735,ST,1200
100,1002353,0001,MAT000315,4802,ST,1000
100,1002354,0001,MAT000376,7239,ST,1000
100,1002355,0001,MAT000166,6056,ST,1000
100,1002356,0001,MAT000404,5740,ST,1100
100,1002357,0001,MAT000152,449,ST,1200
100,1002358,0001,MAT000192,4227,ST,1000
100,1002359,0001,MAT000175,470,ST,1200
100,1002360,0001,MAT000428,6429,ST,1000
100,1002361,0001,MAT000258,5421,ST,1200
100,1002362,0001,MAT000379,1665,ST,1000
100,1002363,0001,MAT000008,5973,ST,1200
100,1002364,0001,MAT000070,7497,ST,1200
100,1002365,0001,MAT000343,5694,ST,1200
100,1002366,0001,MAT000181,6619,ST,1200
100,1002367,0001,MAT000421,8866,ST,1200
100,1002368,0001,MAT000275,4506,ST,1200
100,1002369,0001,MAT000001,9836,ST,1100
100,1002370,0001,MAT000175,9066,ST,1200
100,1002371,0001,MAT000017,9738,ST,1000
100,1002372,0001,MAT000365,2422,ST,1000
100,1002373,0001,MAT000179,6661,ST,1000
100,1002374,0001,MAT000174,948,ST,1200
100,1002375,0001,MAT000093,5149,ST,1200
100,1002376,0001,MAT000500,3518,ST,1000
100,1002377,0001,MAT000355,9805,ST,1000
100,1002378,0001,MAT000122,2848,ST,1100
100,1002379,0001,MAT000282,548,ST,1100
100,1002380,0001,MAT000310,7137,ST,1200
100,1002381,0001,MAT000491,5505,ST,1200
100,1002382,0001,MAT000239,5986,ST,1200
100,1002383,0001,MAT000150,1451,ST,1200
100,1002384,0001,MAT000173,3453,ST,1000
100,1002385,0001,MAT000371,3644,ST,1200
100,1002386,0001,MAT000007,4887,ST,1100
100,1002387,0001,MAT000013,3996,ST,1200
100,1002388,0001,MAT000124,7386,ST,1100
100,1002389,0001,MAT000159,3917,ST,1100
100,1002390,0001,MAT000335,6299,ST,1100
100,1002391,0001,MAT000281,9797,ST,1100
100,1002392,0001,MAT000404,8263,ST,1000
100,1002393,0001,MAT000358,8330,ST,1100
100,1002394,0001,MAT000100,8951,ST,1000
100,1002395,0001,MAT000069,4286,ST,1000
100,1002396,0001,MAT000069,6795,ST,1100
100,1002397,0001,MAT000324,1407,ST,1000
100,1002398,0001,MAT000367,8995,ST,1200
100,1002399,0001,MAT000500,9845,ST,1200
100,1002400,0001,MAT000371,5887,ST,1100
100,1002401,0001,MAT000004,4628,ST,1100
100,1002402,0001,MAT000290,1106,ST,1000
100,1002403,0001,MAT000367,6467,ST,1100
100,1002404,0001,MAT000167,8411,ST,1100
100,1002405,0001,MAT000231,6840,ST,1000
100,1002406,0001,MAT000266,4271,ST,1100
100,1002407,0001,MAT000272,4151,ST,1200
100,1002408,0001,MAT000205,3857,ST,1000
100,1002409,0001,MAT000189,2046,ST,1100
100,1002410,0001,MAT000255,5742,ST,1100
100,1002411,0001,MAT000002,2893,ST,1200
100,1002412,0001,MAT000117,7439,ST,1200
100,1002413,0001,MAT000200,5291,ST,1100
100,1002414,0001,MAT000113,8898,ST,1200
100,1002415,0001,MAT000266,9855,ST,1100
100,1002416,0001,MAT000159,7096,ST,1100
100,1002417,0001,MAT000411,5741,ST,1200
100,1002418,0001,MAT000104,1320,ST,1000
100,1002419,0001,MAT000427,6356,ST,1200
100,1002420,0001,MAT000357,8958,ST,1200
100,1002421,0001,MAT000471,7974,ST,1100
100,1002422,0001,MAT000414,1261,ST,1100
100,1002423,0001,MAT000222,7313,ST,1200
100,1002424,0001,MAT000015,653,ST,1000
100,1002425,0001,MAT000174,2114,ST,1000
100,1002426,0001,MAT000312,4491,ST,1100
100,1002427,0001,MAT000168,3791,ST,1200
100,1002428,0001,MAT000213,513,ST,1200
100,1002429,0001,MAT000261,6538,ST,1200
100,1002430,0001,MAT000213,8765,ST,1200
100,1002431,0001,MAT000280,4364,ST,1200
100,1002432,0001,MAT000109,6040,ST,1200
100,1002433,0001,MAT000083,7663,ST,1200
100,1002434,0001,MAT000148,4336,ST,1000
100,1002435,0001,MAT000281,1354,ST,1200
100,1002436,0001,MAT000012,2181,ST,1200
100,1002437,0001,MAT000304,2298,ST,1200
100,1002438,0001,MAT000069,811,ST,1100
100,1002439,0001,MAT000231,5287,ST,1100
100,1002440,0001,MAT000183,7167,ST,1100
100,1002441,0001,MAT000357,3524,ST,1100
100,1002442,0001,MAT000262,2734,ST,1100
100,1002443,0001,MAT000095,6794,ST,1000
100,1002444,0001,MAT000354,7522,ST,1100
100,1002445,0001,MAT000371,3403,ST,1200
100,1002446,0001,MAT000427,8043,ST,1100
100,1002447,0001,MAT000173,6479,ST,1200
100,1002448,0001,MAT000358,6170,ST,1100
100,1002449,0001,MAT000066,8390,ST,1100
100,1002450,0001,MAT000219,3804,ST,1000
100,1002451,0001,MAT000012,1133,ST,1100
100,1002452,0001,MAT000125,7106,ST,1100
100,1002453,0001,MAT000001,6301,ST,1100
100,1002454,0001,MAT000219,4520,ST,1100
100,1002455,0001,MAT000211,8878,ST,1000
100,1002456,0001,MAT000347,7217,ST,1200
100,1002457,0001,MAT000011,6508,ST,1100
100,1002458,0001,MAT000220,7243,ST,1000
100,1002459,0001,MAT000143,8781,ST,1100
100,1002460,0001,MAT000345,1345,ST,1100
100,1002461,0001,MAT000082,6035,ST,1200
100,1002462,0001,MAT000012,1656,ST,1100
100,1002463,0001,MAT000113,2909,ST,1100
100,1002464,0001,MAT000075,8029,ST,1000
100,1002465,0001,MAT000242,8381,ST,1200
100,1002466,0001,MAT000471,7374,ST,1200
100,1002467,0001,MAT000003,9723,ST,1200
100,1002468,0001,MAT000272,1108,ST,1000
100,1002469,0001,MAT000250,6961,ST,1200
100,1002470,0001,MAT000355,9671,ST,1200
100,1002471,0001,MAT000166,4616,ST,1100
100,1002472,0001,MAT000465,7246,ST,1100
100,1002473,0001,MAT000195,5856,ST,1000
100,1002474,0001,MAT000235,5178,ST,1000
100,1002475,0001,MAT000205,6986,ST,1100
100,1002476,0001,MAT000451,3067,ST,1000
100,1002477,0001,MAT000018,4515,ST,1200
100,1002478,0001,MAT000261,1321,ST,1200
100,1002479,0001,MAT000171,9856,ST,1100
100,1002480,0001,MAT000347,8609,ST,1100
100,1002481,0001,MAT000414,7279,ST,1200
100,1002482,0001,MAT000154,4404,ST,1000
100,1002483,0001,MAT000171,7014,ST,1000
100,1002484,0001,MAT000272,9713,ST,1000
100,1002485,0001,MAT000015,6784,ST,1200
100,1002486,0001,MAT000216,7262,ST,1100
100,1002487,0001,MAT000249,5430,ST,1200
100,1002488,0001,MAT000274,9326,ST,1100
100,1002489,0001,MAT000001,5622,ST,1200
100,1002490,0001,MAT000341,899,ST,1100
100,1002491,0001,MAT000290,1819,ST,1200
100,1002492,0001,MAT000213,6697,ST,1000
100,1002493,0001,MAT000167,5804,ST,1000
100,1002494,0001,MAT000179,5444,ST,1000
100,1002495,0001,MAT000324,7216,ST,1200
100,1002496,0001,MAT000124,8194,ST,1100
100,1002497,0001,MAT000422,5558,ST,1200
100,1002498,0001,MAT000014,1895,ST,1100
100,1002499,0001,MAT000347,195,ST,1100
100,1002500,0001,MAT000426,2381,ST,1100
100,1002501,0001,MAT000239,6847,ST,1100
100,1002502,0001,MAT000354,9162,ST,1200
100,1002503,0001,MAT000216,8800,ST,1100
100,1002504,0001,MAT000371,5926,ST,1100
100,1002505,0001,MAT000124,8442,ST,1000
100,1002506,0001,MAT000117,3683,ST,1000
100,1002507,0001,MAT000427,2465,ST,1000
100,1002508,0001,MAT000213,2695,ST,1200
100,1002509,0001,MAT000004,9054,ST,1000
100,1002510,0001,MAT000205,5942,ST,1100
100,1002511,0001,MAT000367,5568,ST,1000
100,1002512,0001,MAT000122,537,ST,1000
100,1002513,0001,MAT000294,1338,ST,1000
100,1002514,0001,MAT000250,752,ST,1200
100,1002515,0001,MAT000100,8311,ST,1200
100,1002516,0001,MAT000354,9258,ST,1000
100,1002517,0001,MAT000417,9306,ST,1000
100,1002518,0001,MAT000383,4773,ST,1000
100,1002519,0001,MAT000365,5508,ST,1100
100,1002520,0001,MAT000124,1273,ST,1000
100,1002521,0001,MAT000117,6087,ST,1000
100,1002522,0001,MAT000189,5033,ST,1000
100,1002523,0001,MAT000311,4297,ST,1100
100,1002524,0001,MAT000411,3525,ST,1000
100,1002525,0001,MAT000311,6028,ST,1200
100,1002526,0001,MAT000352,2907,ST,1100
100,1002527,0001,MAT000005,2112,ST,1100
100,1002528,0001,MAT000310,6880,ST,1000
100,1002529,0001,MAT000168,8400,ST,1000
100,1002530,0001,MAT000216,888,ST,1100
