MANDT,OBJECTCLAS,OBJECTID,CHANGENR,USERNAME,UDATE,UTIME,TCODE
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001794,0000001794,USER043,20230105,045417,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001795,0000001795,USER044,20230917,164805,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001796,0000001796,USER045,20240511,020148,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001797,0000001797,USER046,20230105,200343,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001798,0000001798,USER047,20220706,010104,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001799,0000001799,USER048,20240115,083949,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001800,0000001800,USER049,20221124,005154,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001801,0000001801,USER000,20240124,220754,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001802,0000001802,USER001,20230107,212327,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001803,0000001803,USER002,20220610,100401,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001804,0000001804,USER003,20230210,030522,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001805,0000001805,USER004,20240505,090939,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001806,0000001806,USER005,20230730,152435,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001807,0000001807,USER006,20230609,044350,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001808,0000001808,USER007,20230929,035215,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001809,0000001809,USER008,20240809,091309,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001810,0000001810,USER009,20231207,090154,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001811,0000001811,USER010,20241203,164837,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001812,0000001812,USER011,20240313,085302,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001813,0000001813,USER012,20220918,163810,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001814,0000001814,USER013,20230824,132755,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001815,0000001815,USER014,20220722,042015,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001816,0000001816,USER015,20240604,192939,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001817,0000001817,USER016,20240319,033320,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001818,0000001818,USER017,20220331,181123,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001819,0000001819,USER018,20240924,144149,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001820,0000001820,USER019,20230504,154928,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001821,0000001821,USER020,20240407,115438,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001822,0000001822,USER021,20220420,222400,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001823,0000001823,USER022,20220919,124401,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001824,0000001824,USER023,20220703,011306,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001825,0000001825,USER024,20230210,011402,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001826,0000001826,USER025,20240312,175915,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001827,0000001827,USER026,20230715,121950,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001828,0000001828,USER027,20240320,115709,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001829,0000001829,USER028,20240928,042326,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001830,0000001830,USER029,20240127,083250,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001831,0000001831,USER030,20230809,210820,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001832,0000001832,USER031,20231229,033131,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001833,0000001833,USER032,20240905,124356,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001834,0000001834,USER033,20231119,150916,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001835,0000001835,USER034,20220129,220604,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001836,0000001836,USER035,20231030,023830,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001837,0000001837,USER036,20240302,215107,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001838,0000001838,USER037,20230321,023554,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001839,0000001839,USER038,20240428,171117,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001840,0000001840,USER039,20220722,212537,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001841,0000001841,USER040,20241129,231159,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001842,0000001842,USER041,20221109,051026,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001843,0000001843,USER042,20220827,122230,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001844,0000001844,USER043,20220413,070616,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001845,0000001845,USER044,20220830,034644,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001846,0000001846,USER045,20230116,225055,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001847,0000001847,USER046,20231108,000131,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001848,0000001848,USER047,20240820,123412,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001849,0000001849,USER048,20231223,214116,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001850,0000001850,USER049,20220206,044215,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001851,0000001851,USER000,20240427,222239,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001852,0000001852,USER001,20230113,105051,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001853,0000001853,USER002,20220914,123612,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001854,0000001854,USER003,20240310,044839,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001855,0000001855,USER004,20230926,203351,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001856,0000001856,USER005,20220220,130245,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001857,0000001857,USER006,20220110,194025,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001858,0000001858,USER007,20240727,064954,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001859,0000001859,USER008,20221115,074526,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001860,0000001860,USER009,20240129,191747,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001861,0000001861,USER010,20220118,232707,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001862,0000001862,USER011,20221123,011845,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001863,0000001863,USER012,20230114,013049,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001864,0000001864,USER013,20221022,061407,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001865,0000001865,USER014,20241223,124734,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001866,0000001866,USER015,20221216,115950,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001867,0000001867,USER016,20240523,163739,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001868,0000001868,USER017,20230904,192818,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001869,0000001869,USER018,20240613,093718,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001870,0000001870,USER019,20220911,100328,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001871,0000001871,USER020,20220508,212810,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001872,0000001872,USER021,20230715,114230,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001873,0000001873,USER022,20240104,194133,MM02
