MANDT,RSNUM,RSPOS,AUFNR,MATNR,BDMNG,MEINS,WERKS
100,RES0001955,0006,1000360,MAT000295,1312.02,KG,1100
100,RES0001956,0007,1000360,MAT000394,1133.89,KG,1100
100,RES0001957,0008,1000360,MAT000408,367.24,KG,1100
100,RES0001958,0009,1000361,MAT000438,5300.39,KG,1000
100,RES0001959,0010,1000361,MAT000351,4942.75,KG,1000
100,RES0001960,0001,1000361,MAT000025,3458.51,KG,1000
100,RES0001961,0002,1000361,MAT000336,4000.97,KG,1000
100,RES0001962,0003,1000362,MAT000393,4441.65,KG,1200
100,RES0001963,0004,1000362,MAT000292,4080.38,KG,1200
100,RES0001964,0005,1000362,MAT000033,4991.41,KG,1200
100,RES0001965,0006,1000362,MAT000359,1176.13,KG,1200
100,RES0001966,0007,1000362,MAT000185,3490.91,KG,1200
100,RES0001967,0008,1000362,MAT000306,4829.33,KG,1200
100,RES0001968,0009,1000362,MAT000052,4625.91,KG,1200
100,RES0001969,0010,1000363,MAT000085,595.54,KG,1000
100,RES0001970,0001,1000363,MAT000045,43.08,KG,1000
100,RES0001971,0002,1000363,MAT000049,221.79,KG,1000
100,RES0001972,0003,1000364,MAT000049,10811.27,KG,1200
100,RES0001973,0004,1000364,MAT000470,39625.75,KG,1200
100,RES0001974,0005,1000364,MAT000450,32538.12,KG,1200
100,RES0001975,0006,1000364,MAT000407,15340.63,KG,1200
100,RES0001976,0007,1000364,MAT000387,40042.02,KG,1200
100,RES0001977,0008,1000365,MAT000459,36888.1,KG,1200
100,RES0001978,0009,1000365,MAT000348,28086.72,KG,1200
100,RES0001979,0010,1000365,MAT000291,22014.05,KG,1200
100,RES0001980,0001,1000365,MAT000023,9956.02,KG,1200
100,RES0001981,0002,1000365,MAT000331,18277.58,KG,1200
100,RES0001982,0003,1000366,MAT000286,468.69,KG,1200
100,RES0001983,0004,1000366,MAT000252,10769.88,KG,1200
100,RES0001984,0005,1000366,MAT000331,7810.32,KG,1200
100,RES0001985,0006,1000366,MAT000084,10091.15,KG,1200
100,RES0001986,0007,1000366,MAT000452,7143.95,KG,1200
100,RES0001987,0008,1000366,MAT000476,18773.77,KG,1200
100,RES0001988,0009,1000366,MAT000328,2294.0,KG,1200
100,RES0001989,0010,1000366,MAT000116,3356.58,KG,1200
100,RES0001990,0001,1000367,MAT000149,3102.23,KG,1100
100,RES0001991,0002,1000367,MAT000048,19806.9,KG,1100
100,RES0001992,0003,1000367,MAT000333,17170.76,KG,1100
100,RES0001993,0004,1000367,MAT000186,6739.42,KG,1100
100,RES0001994,0005,1000367,MAT000307,16897.14,KG,1100
100,RES0001995,0006,1000367,MAT000196,13824.16,KG,1100
100,RES0001996,0007,1000367,MAT000482,6610.16,KG,1100
100,RES0001997,0008,1000367,MAT000366,18671.87,KG,1100
100,RES0001998,0009,1000368,MAT000096,12591.58,KG,1200
100,RES0001999,0010,1000368,MAT000445,1125.61,KG,1200
100,RES0002000,0001,1000368,MAT000114,7507.95,KG,1200
100,RES0002001,0002,1000368,MAT000424,2792.95,KG,1200
100,RES0002002,0003,1000368,MAT000331,6519.57,KG,1200
100,RES0002003,0004,1000368,MAT000271,13552.16,KG,1200
100,RES0002004,0005,1000369,MAT000438,1210.07,KG,1000
100,RES0002005,0006,1000369,MAT000437,2074.83,KG,1000
100,RES0002006,0007,1000369,MAT000348,278.33,KG,1000
100,RES0002007,0008,1000369,MAT000097,143.63,KG,1000
100,RES0002008,0009,1000369,MAT000244,2371.02,KG,1000
100,RES0002009,0010,1000369,MAT000047,3403.23,KG,1000
100,RES0002010,0001,1000370,MAT000284,5622.85,KG,1000
100,RES0002011,0002,1000370,MAT000269,4111.77,KG,1000
100,RES0002012,0003,1000370,MAT000030,2000.45,KG,1000
100,RES0002013,0004,1000370,MAT000472,2622.95,KG,1000
100,RES0002014,0005,1000370,MAT000115,4598.47,KG,1000
100,RES0002015,0006,1000371,MAT000384,928.77,KG,1100
100,RES0002016,0007,1000371,MAT000460,3047.02,KG,1100
100,RES0002017,0008,1000371,MAT000394,33.22,KG,1100
100,RES0002018,0009,1000371,MAT000042,2927.32,KG,1100
100,RES0002019,0010,1000371,MAT000032,1527.27,KG,1100
100,RES0002020,0001,1000371,MAT000400,1885.74,KG,1100
100,RES0002021,0002,1000371,MAT000496,2635.27,KG,1100
100,RES0002022,0003,1000372,MAT000298,9219.78,KG,1200
100,RES0002023,0004,1000372,MAT000296,9189.36,KG,1200
100,RES0002024,0005,1000372,MAT000461,13672.04,KG,1200
100,RES0002025,0006,1000373,MAT000339,2894.64,KG,1000
100,RES0002026,0007,1000373,MAT000472,1111.27,KG,1000
100,RES0002027,0008,1000373,MAT000209,460.98,KG,1000
100,RES0002028,0009,1000373,MAT000037,2198.66,KG,1000
100,RES0002029,0010,1000373,MAT000460,1265.05,KG,1000
100,RES0002030,0001,1000373,MAT000025,4010.6,KG,1000
100,RES0002031,0002,1000374,MAT000420,4114.84,KG,1100
100,RES0002032,0003,1000374,MAT000042,14053.66,KG,1100
100,RES0002033,0004,1000374,MAT000286,2878.33,KG,1100
100,RES0002034,0005,1000374,MAT000478,5441.34,KG,1100
100,RES0002035,0006,1000374,MAT000424,11411.29,KG,1100
100,RES0002036,0007,1000374,MAT000461,11341.14,KG,1100
100,RES0002037,0008,1000374,MAT000400,2354.68,KG,1100
100,RES0002038,0009,1000375,MAT000328,669.78,KG,1000
100,RES0002039,0010,1000375,MAT000382,504.76,KG,1000
100,RES0002040,0001,1000375,MAT000409,185.05,KG,1000
100,RES0002041,0002,1000375,MAT000496,470.92,KG,1000
100,RES0002042,0003,1000375,MAT000392,2032.14,KG,1000
100,RES0002043,0004,1000376,MAT000480,278.28,KG,1100
100,RES0002044,0005,1000376,MAT000085,219.48,KG,1100
100,RES0002045,0006,1000376,MAT000234,412.03,KG,1100
100,RES0002046,0007,1000376,MAT000460,245.62,KG,1100
100,RES0002047,0008,1000376,MAT000026,381.51,KG,1100
100,RES0002048,0009,1000376,MAT000105,73.39,KG,1100
100,RES0002049,0010,1000376,MAT000286,264.87,KG,1100
100,RES0002050,0001,1000377,MAT000147,12898.22,KG,1000
100,RES0002051,0002,1000377,MAT000389,2227.38,KG,1000
100,RES0002052,0003,1000377,MAT000047,8085.84,KG,1000
100,RES0002053,0004,1000377,MAT000359,13662.1,KG,1000
100,RES0002054,0005,1000377,MAT000041,13693.95,KG,1000
100,RES0002055,0006,1000377,MAT000029,11191.09,KG,1000
100,RES0002056,0007,1000378,MAT000392,25327.07,KG,1100
100,RES0002057,0008,1000378,MAT000121,18357.24,KG,1100
100,RES0002058,0009,1000378,MAT000034,2773.03,KG,1100
100,RES0002059,0010,1000379,MAT000480,3886.69,KG,1100
100,RES0002060,0001,1000379,MAT000105,26667.31,KG,1100
100,RES0002061,0002,1000379,MAT000048,24460.78,KG,1100
100,RES0002062,0003,1000380,MAT000351,1077.27,KG,1000
100,RES0002063,0004,1000380,MAT000085,319.81,KG,1000
100,RES0002064,0005,1000380,MAT000295,1135.35,KG,1000
100,RES0002065,0006,1000380,MAT000116,1085.22,KG,1000
100,RES0002066,0007,1000380,MAT000373,73.99,KG,1000
100,RES0002067,0008,1000381,MAT000410,28994.25,KG,1200
100,RES0002068,0009,1000381,MAT000362,29981.31,KG,1200
100,RES0002069,0010,1000381,MAT000441,33221.19,KG,1200
100,RES0002070,0001,1000382,MAT000498,288.65,KG,1000
100,RES0002071,0002,1000382,MAT000389,555.46,KG,1000
100,RES0002072,0003,1000382,MAT000048,549.85,KG,1000
100,RES0002073,0004,1000382,MAT000098,872.14,KG,1000
100,RES0002074,0005,1000382,MAT000116,1412.05,KG,1000
100,RES0002075,0006,1000382,MAT000110,364.31,KG,1000
100,RES0002076,0007,1000382,MAT000182,80.52,KG,1000
100,RES0002077,0008,1000383,MAT000277,1398.62,KG,1100
100,RES0002078,0009,1000383,MAT000470,1391.6,KG,1100
100,RES0002079,0010,1000383,MAT000044,1130.34,KG,1100
100,RES0002080,0001,1000383,MAT000459,1268.53,KG,1100
100,RES0002081,0002,1000383,MAT000051,1951.92,KG,1100
100,RES0002082,0003,1000383,MAT000043,2198.61,KG,1100
100,RES0002083,0004,1000384,MAT000204,15319.9,KG,1100
100,RES0002084,0005,1000384,MAT000398,8798.44,KG,1100
100,RES0002085,0006,1000384,MAT000208,1796.82,KG,1100
100,RES0002086,0007,1000384,MAT000048,5307.01,KG,1100
100,RES0002087,0008,1000384,MAT000028,7233.25,KG,1100
100,RES0002088,0009,1000384,MAT000260,14134.52,KG,1100
100,RES0002089,0010,1000385,MAT000351,1311.94,KG,1200
100,RES0002090,0001,1000385,MAT000085,389.47,KG,1200
100,RES0002091,0002,1000385,MAT000295,1382.68,KG,1200
100,RES0002092,0003,1000385,MAT000116,1321.63,KG,1200
100,RES0002093,0004,1000385,MAT000373,90.1,KG,1200
100,RES0002094,0005,1000386,MAT000292,6241.32,KG,1100
100,RES0002095,0006,1000386,MAT000182,5663.76,KG,1100
100,RES0002096,0007,1000386,MAT000387,1757.24,KG,1100
100,RES0002097,0008,1000387,MAT000028,296.9,KG,1200
100,RES0002098,0009,1000387,MAT000232,46.16,KG,1200
100,RES0002099,0010,1000387,MAT000390,181.99,KG,1200
100,RES0002100,0001,1000387,MAT000115,500.14,KG,1200
100,RES0002101,0002,1000387,MAT000406,895.67,KG,1200
100,RES0002102,0003,1000387,MAT000260,659.22,KG,1200
100,RES0002103,0004,1000387,MAT000137,144.13,KG,1200
100,RES0002104,0005,1000388,MAT000203,5594.86,KG,1200
100,RES0002105,0006,1000388,MAT000460,4108.82,KG,1200
100,RES0002106,0007,1000388,MAT000044,10420.05,KG,1200
100,RES0002107,0008,1000388,MAT000036,2802.95,KG,1200
100,RES0002108,0009,1000389,MAT000362,18153.55,KG,1200
100,RES0002109,0010,1000389,MAT000459,19740.79,KG,1200
100,RES0002110,0001,1000389,MAT000286,13456.24,KG,1200
100,RES0002111,0002,1000389,MAT000292,3404.04,KG,1200
100,RES0002112,0003,1000389,MAT000314,8978.86,KG,1200
100,RES0002113,0004,1000389,MAT000034,14182.17,KG,1200
100,RES0002114,0005,1000390,MAT000244,8190.34,KG,1100
100,RES0002115,0006,1000390,MAT000271,8268.96,KG,1100
100,RES0002116,0007,1000390,MAT000025,5324.26,KG,1100
100,RES0002117,0008,1000390,MAT000137,1257.31,KG,1100
100,RES0002118,0009,1000390,MAT000240,26849.09,KG,1100
100,RES0002119,0010,1000390,MAT000485,10665.98,KG,1100
100,RES0002120,0001,1000391,MAT000448,20122.37,KG,1000
100,RES0002121,0002,1000391,MAT000021,41252.26,KG,1000
100,RES0002122,0003,1000391,MAT000025,21933.01,KG,1000
100,RES0002123,0004,1000391,MAT000053,7137.18,KG,1000
100,RES0002124,0005,1000391,MAT000273,6201.42,KG,1000
100,RES0002125,0006,1000391,MAT000405,41058.75,KG,1000
100,RES0002126,0007,1000392,MAT000116,11549.6,KG,1200
100,RES0002127,0008,1000392,MAT000164,15211.96,KG,1200
100,RES0002128,0009,1000392,MAT000240,6534.66,KG,1200
100,RES0002129,0010,1000392,MAT000079,22764.19,KG,1200
100,RES0002130,0001,1000392,MAT000128,12224.05,KG,1200
100,RES0002131,0002,1000393,MAT000243,20718.28,KG,1100
100,RES0002132,0003,1000393,MAT000309,2735.7,KG,1100
100,RES0002133,0004,1000393,MAT000165,12794.11,KG,1100
100,RES0002134,0005,1000393,MAT000204,374.54,KG,1100
100,RES0002135,0006,1000393,MAT000052,2979.22,KG,1100
100,RES0002136,0007,1000393,MAT000489,4272.77,KG,1100
100,RES0002137,0008,1000393,MAT000241,11448.34,KG,1100
100,RES0002138,0009,1000394,MAT000030,2685.63,KG,1000
100,RES0002139,0010,1000394,MAT000407,3295.83,KG,1000
100,RES0002140,0001,1000394,MAT000405,2202.88,KG,1000
100,RES0002141,0002,1000394,MAT000485,1322.35,KG,1000
100,RES0002142,0003,1000395,MAT000223,5626.5,KG,1200
100,RES0002143,0004,1000395,MAT000204,2819.14,KG,1200
100,RES0002144,0005,1000395,MAT000094,6325.86,KG,1200
100,RES0002145,0006,1000396,MAT000162,5421.7,KG,1000
100,RES0002146,0007,1000396,MAT000034,2762.16,KG,1000
100,RES0002147,0008,1000396,MAT000099,356.53,KG,1000
100,RES0002148,0009,1000396,MAT000400,3472.81,KG,1000
100,RES0002149,0010,1000396,MAT000334,11107.9,KG,1000
100,RES0002150,0001,1000396,MAT000185,4387.27,KG,1000
100,RES0002151,0002,1000397,MAT000085,3194.72,KG,1000
100,RES0002152,0003,1000397,MAT000037,484.71,KG,1000
100,RES0002153,0004,1000397,MAT000115,3790.29,KG,1000
100,RES0002154,0005,1000397,MAT000346,1262.35,KG,1000
100,RES0002155,0006,1000397,MAT000027,1002.6,KG,1000
100,RES0002156,0007,1000398,MAT000291,569.62,KG,1000
100,RES0002157,0008,1000398,MAT000048,950.94,KG,1000
100,RES0002158,0009,1000398,MAT000020,700.41,KG,1000
100,RES0002159,0010,1000398,MAT000084,739.62,KG,1000
100,RES0002160,0001,1000398,MAT000039,400.33,KG,1000
100,RES0002161,0002,1000399,MAT000049,2995.81,KG,1000
100,RES0002162,0003,1000399,MAT000470,10980.34,KG,1000
100,RES0002163,0004,1000399,MAT000450,9016.35,KG,1000
100,RES0002164,0005,1000399,MAT000407,4250.91,KG,1000
100,RES0002165,0006,1000399,MAT000387,11095.69,KG,1000
100,RES0002166,0007,1000400,MAT000473,2136.18,KG,1100
100,RES0002167,0008,1000400,MAT000393,1202.87,KG,1100
100,RES0002168,0009,1000400,MAT000022,2353.31,KG,1100
100,RES0002169,0010,1000400,MAT000196,905.12,KG,1100
100,RES0002170,0001,1000400,MAT000252,949.63,KG,1100
100,RES0002171,0002,1000401,MAT000097,2642.93,KG,1100
100,RES0002172,0003,1000401,MAT000424,2684.54,KG,1100
100,RES0002173,0004,1000401,MAT000042,4567.38,KG,1100
100,RES0002174,0005,1000401,MAT000392,4679.71,KG,1100
100,RES0002175,0006,1000401,MAT000330,713.74,KG,1100
100,RES0002176,0007,1000401,MAT000461,553.23,KG,1100
100,RES0002177,0008,1000402,MAT000043,14351.42,KG,1200
100,RES0002178,0009,1000402,MAT000460,2669.07,KG,1200
100,RES0002179,0010,1000402,MAT000244,1413.81,KG,1200
100,RES0002180,0001,1000402,MAT000123,22339.75,KG,1200
100,RES0002181,0002,1000402,MAT000441,18899.6,KG,1200
100,RES0002182,0003,1000403,MAT000459,7852.28,KG,1200
100,RES0002183,0004,1000403,MAT000348,5978.75,KG,1200
100,RES0002184,0005,1000403,MAT000291,4686.08,KG,1200
100,RES0002185,0006,1000403,MAT000023,2119.31,KG,1200
100,RES0002186,0007,1000403,MAT000331,3890.71,KG,1200
100,RES0002187,0008,1000404,MAT000043,15911.17,KG,1100
100,RES0002188,0009,1000404,MAT000027,16781.98,KG,1100
100,RES0002189,0010,1000404,MAT000498,15237.42,KG,1100
100,RES0002190,0001,1000404,MAT000394,13412.22,KG,1100
100,RES0002191,0002,1000404,MAT000298,2316.67,KG,1100
100,RES0002192,0003,1000405,MAT000204,1266.58,KG,1000
100,RES0002193,0004,1000405,MAT000348,6309.13,KG,1000
100,RES0002194,0005,1000405,MAT000384,4505.88,KG,1000
100,RES0002195,0006,1000405,MAT000482,16894.47,KG,1000
100,RES0002196,0007,1000405,MAT000240,18522.29,KG,1000
100,RES0002197,0008,1000405,MAT000050,17466.06,KG,1000
100,RES0002198,0009,1000405,MAT000084,17978.94,KG,1000
100,RES0002199,0010,1000405,MAT000460,11191.12,KG,1000
100,RES0002200,0001,1000406,MAT000387,2761.89,KG,1000
100,RES0002201,0002,1000406,MAT000485,367.75,KG,1000
100,RES0002202,0003,1000406,MAT000241,2102.16,KG,1000
100,RES0002203,0004,1000406,MAT000123,1284.49,KG,1000
100,RES0002204,0005,1000406,MAT000079,2683.21,KG,1000
100,RES0002205,0006,1000406,MAT000334,1338.11,KG,1000
100,RES0002206,0007,1000406,MAT000149,1972.2,KG,1000
100,RES0002207,0008,1000407,MAT000208,8.91,KG,1100
100,RES0002208,0009,1000407,MAT000223,515.83,KG,1100
100,RES0002209,0010,1000407,MAT000424,336.41,KG,1100
100,RES0002210,0001,1000407,MAT000331,62.78,KG,1100
100,RES0002211,0002,1000407,MAT000041,149.13,KG,1100
100,RES0002212,0003,1000407,MAT000260,264.83,KG,1100
100,RES0002213,0004,1000407,MAT000492,93.69,KG,1100
100,RES0002214,0005,1000407,MAT000203,105.74,KG,1100
100,RES0002215,0006,1000408,MAT000286,38.41,KG,1200
100,RES0002216,0007,1000408,MAT000252,882.56,KG,1200
100,RES0002217,0008,1000408,MAT000331,640.03,KG,1200
100,RES0002218,0009,1000408,MAT000084,826.94,KG,1200
100,RES0002219,0010,1000408,MAT000452,585.43,KG,1200
100,RES0002220,0001,1000408,MAT000476,1538.46,KG,1200
100,RES0002221,0002,1000408,MAT000328,187.99,KG,1200
100,RES0002222,0003,1000408,MAT000116,275.06,KG,1200
100,RES0002223,0004,1000409,MAT000096,744.56,KG,1000
100,RES0002224,0005,1000409,MAT000110,120.24,KG,1000
100,RES0002225,0006,1000409,MAT000455,1471.56,KG,1000
100,RES0002226,0007,1000409,MAT000382,1335.24,KG,1000
100,RES0002227,0008,1000410,MAT000182,10908.76,KG,1200
100,RES0002228,0009,1000410,MAT000123,2089.36,KG,1200
100,RES0002229,0010,1000410,MAT000045,12289.11,KG,1200
100,RES0002230,0001,1000411,MAT000398,1411.4,KG,1000
100,RES0002231,0002,1000411,MAT000394,878.37,KG,1000
100,RES0002232,0003,1000411,MAT000030,508.09,KG,1000
100,RES0002233,0004,1000411,MAT000393,848.36,KG,1000
100,RES0002234,0005,1000411,MAT000123,1153.13,KG,1000
100,RES0002235,0006,1000411,MAT000298,2025.58,KG,1000
100,RES0002236,0007,1000411,MAT000079,1883.55,KG,1000
100,RES0002237,0008,1000411,MAT000498,1561.03,KG,1000
100,RES0002238,0009,1000412,MAT000407,20237.69,KG,1000
100,RES0002239,0010,1000412,MAT000229,19975.68,KG,1000
100,RES0002240,0001,1000412,MAT000309,12723.88,KG,1000
100,RES0002241,0002,1000413,MAT000459,468.57,KG,1100
100,RES0002242,0003,1000413,MAT000370,187.83,KG,1100
100,RES0002243,0004,1000413,MAT000273,2005.48,KG,1100
100,RES0002244,0005,1000413,MAT000387,1144.59,KG,1100
100,RES0002245,0006,1000414,MAT000097,22219.76,KG,1000
100,RES0002246,0007,1000414,MAT000424,22569.59,KG,1000
100,RES0002247,0008,1000414,MAT000042,38399.02,KG,1000
100,RES0002248,0009,1000414,MAT000392,39343.39,KG,1000
100,RES0002249,0010,1000414,MAT000330,6000.61,KG,1000
100,RES0002250,0001,1000414,MAT000461,4651.13,KG,1000
100,RES0002251,0002,1000415,MAT000115,6234.28,KG,1000
100,RES0002252,0003,1000415,MAT000473,8178.66,KG,1000
100,RES0002253,0004,1000415,MAT000105,4459.83,KG,1000
100,RES0002254,0005,1000415,MAT000288,2880.51,KG,1000
100,RES0002255,0006,1000415,MAT000034,5328.78,KG,1000
100,RES0002256,0007,1000416,MAT000020,1618.07,KG,1200
100,RES0002257,0008,1000416,MAT000047,4886.96,KG,1200
100,RES0002258,0009,1000416,MAT000445,5010.42,KG,1200
100,RES0002259,0010,1000416,MAT000196,5518.06,KG,1200
100,RES0002260,0001,1000416,MAT000333,2715.44,KG,1200
100,RES0002261,0002,1000416,MAT000400,5621.81,KG,1200
100,RES0002262,0003,1000416,MAT000121,5950.93,KG,1200
100,RES0002263,0004,1000417,MAT000085,870.54,KG,1200
100,RES0002264,0005,1000417,MAT000045,62.97,KG,1200
100,RES0002265,0006,1000417,MAT000049,324.2,KG,1200
100,RES0002266,0007,1000418,MAT000038,3703.63,KG,1000
100,RES0002267,0008,1000418,MAT000472,868.14,KG,1000
100,RES0002268,0009,1000418,MAT000021,3692.63,KG,1000
100,RES0002269,0010,1000418,MAT000291,1313.28,KG,1000
100,RES0002270,0001,1000419,MAT000362,10512.57,KG,1000
100,RES0002271,0002,1000419,MAT000459,11431.72,KG,1000
100,RES0002272,0003,1000419,MAT000286,7792.4,KG,1000
100,RES0002273,0004,1000419,MAT000292,1971.25,KG,1000
100,RES0002274,0005,1000419,MAT000314,5199.58,KG,1000
100,RES0002275,0006,1000419,MAT000034,8212.78,KG,1000
100,RES0002276,0007,1000420,MAT000182,1984.81,KG,1000
100,RES0002277,0008,1000420,MAT000123,380.15,KG,1000
100,RES0002278,0009,1000420,MAT000045,2235.97,KG,1000
100,RES0002279,0010,1000421,MAT000085,13322.93,KG,1100
100,RES0002280,0001,1000421,MAT000202,23812.99,KG,1100
100,RES0002281,0002,1000421,MAT000307,14229.75,KG,1100
100,RES0002282,0003,1000421,MAT000430,16998.72,KG,1100
100,RES0002283,0004,1000421,MAT000436,19321.21,KG,1100
100,RES0002284,0005,1000421,MAT000030,32672.62,KG,1100
100,RES0002285,0006,1000422,MAT000478,543.89,KG,1100
100,RES0002286,0007,1000422,MAT000351,652.81,KG,1100
100,RES0002287,0008,1000422,MAT000227,3453.43,KG,1100
100,RES0002288,0009,1000422,MAT000384,1583.98,KG,1100
100,RES0002289,0010,1000422,MAT000207,931.88,KG,1100
100,RES0002290,0001,1000423,MAT000026,4353.44,KG,1200
100,RES0002291,0002,1000423,MAT000110,707.66,KG,1200
100,RES0002292,0003,1000423,MAT000482,904.73,KG,1200
100,RES0002293,0004,1000423,MAT000373,2970.97,KG,1200
100,RES0002294,0005,1000423,MAT000295,1664.14,KG,1200
100,RES0002295,0006,1000423,MAT000394,1438.21,KG,1200
100,RES0002296,0007,1000423,MAT000408,465.8,KG,1200
100,RES0002297,0008,1000424,MAT000149,3017.73,KG,1000
100,RES0002298,0009,1000424,MAT000048,19267.38,KG,1000
100,RES0002299,0010,1000424,MAT000333,16703.04,KG,1000
100,RES0002300,0001,1000424,MAT000186,6555.85,KG,1000
100,RES0002301,0002,1000424,MAT000307,16436.88,KG,1000
100,RES0002302,0003,1000424,MAT000196,13447.61,KG,1000
100,RES0002303,0004,1000424,MAT000482,6430.11,KG,1000
100,RES0002304,0005,1000424,MAT000366,18163.26,KG,1000
100,RES0002305,0006,1000425,MAT000204,3335.81,KG,1200
100,RES0002306,0007,1000425,MAT000398,1915.8,KG,1200
100,RES0002307,0008,1000425,MAT000208,391.25,KG,1200
100,RES0002308,0009,1000425,MAT000048,1155.57,KG,1200
100,RES0002309,0010,1000425,MAT000028,1574.99,KG,1200
100,RES0002310,0001,1000425,MAT000260,3077.7,KG,1200
100,RES0002311,0002,1000426,MAT000333,22274.01,KG,1000
100,RES0002312,0003,1000426,MAT000321,18250.68,KG,1000
100,RES0002313,0004,1000426,MAT000478,11223.78,KG,1000
100,RES0002314,0005,1000426,MAT000038,12590.62,KG,1000
100,RES0002315,0006,1000427,MAT000147,11702.57,KG,1000
100,RES0002316,0007,1000427,MAT000389,2020.9,KG,1000
100,RES0002317,0008,1000427,MAT000047,7336.29,KG,1000
100,RES0002318,0009,1000427,MAT000359,12395.64,KG,1000
100,RES0002319,0010,1000427,MAT000041,12424.54,KG,1000
100,RES0002320,0001,1000427,MAT000029,10153.69,KG,1000
100,RES0002321,0002,1000428,MAT000420,3599.18,KG,1100
100,RES0002322,0003,1000428,MAT000042,12292.49,KG,1100
100,RES0002323,0004,1000428,MAT000286,2517.63,KG,1100
100,RES0002324,0005,1000428,MAT000478,4759.44,KG,1100
100,RES0002325,0006,1000428,MAT000424,9981.26,KG,1100
100,RES0002326,0007,1000428,MAT000461,9919.9,KG,1100
100,RES0002327,0008,1000428,MAT000400,2059.6,KG,1100
100,RES0002328,0009,1000429,MAT000051,354.85,KG,1200
100,RES0002329,0010,1000429,MAT000334,271.57,KG,1200
100,RES0002330,0001,1000429,MAT000448,183.63,KG,1200
100,RES0002331,0002,1000429,MAT000366,341.35,KG,1200
100,RES0002332,0003,1000429,MAT000480,290.78,KG,1200
100,RES0002333,0004,1000429,MAT000461,301.95,KG,1200
100,RES0002334,0005,1000430,MAT000030,1123.42,KG,1100
100,RES0002335,0006,1000430,MAT000407,1378.67,KG,1100
