MANDT,MBLNR,MJAHR,ZEILE,BWART,MATNR,WERKS,LGORT,MENGE,MEINS,DMBTR,WAERS
100,5000000990,2025,0001,101,MAT000006,1100,0010,4423.57,KG,58020.35,EUR
100,5000000991,2023,0001,311,MAT000084,1100,0001,2214.73,KG,39353.38,EUR
100,5000000991,2023,0002,311,MAT000038,1300,0001,933.82,KG,7839.32,EUR
100,5000000992,2022,0001,551,MAT000415,1400,0001,475.59,KG,4139.56,EUR
100,5000000992,2022,0002,901,MAT000464,1000,0010,2920.69,KG,2000.3,EUR
100,5000000992,2022,0003,901,MAT000233,1000,0002,4105.13,KG,20301.74,EUR
100,5000000993,2024,0001,551,MAT000088,1000,0003,1855.03,KG,20923.96,EUR
100,5000000993,2024,0002,301,MAT000022,1300,0003,924.75,KG,13330.45,EUR
100,5000000993,2024,0003,901,MAT000297,1000,0003,241.85,KG,143.42,EUR
100,5000000994,2025,0001,101,MAT000404,1300,0010,2884.29,KG,51063.72,EUR
100,5000000994,2025,0002,201,MAT000326,1200,0003,2456.55,KG,8979.31,EUR
100,5000000994,2025,0003,261,MAT000242,1300,0010,520.43,KG,742.95,EUR
100,5000000995,2024,0001,901,MAT000360,1300,0010,1062.76,KG,1280.35,EUR
100,5000000995,2024,0002,551,MAT000384,1000,0002,3798.92,KG,39956.43,EUR
100,5000000996,2024,0001,301,MAT000436,1400,0003,2969.33,KG,34941.11,EUR
100,5000000996,2024,0002,901,MAT000018,1100,0003,476.33,KG,6649.88,EUR
100,5000000996,2024,0003,601,MAT000150,1100,0010,2917.17,KG,28138.16,EUR
100,5000000997,2025,0001,311,MAT000058,1300,0002,529.41,KG,4781.06,EUR
100,5000000998,2023,0001,601,MAT000091,1100,0001,1058.24,KG,10164.85,EUR
100,5000000999,2024,0001,261,MAT000362,1100,0010,817.04,KG,5052.61,EUR
100,5000000999,2024,0002,601,MAT000289,1100,0001,1615.83,KG,28386.67,EUR
100,5000001000,2023,0001,901,MAT000413,1300,0010,2758.56,KG,26720.38,EUR
100,5000001000,2023,0002,551,MAT000154,1100,0001,94.68,KG,1317.36,EUR
100,5000001000,2023,0003,311,MAT000448,1400,0003,3854.17,KG,76739.06,EUR
100,5000001001,2025,0001,301,MAT000114,1400,0003,2432.62,KG,21913.04,EUR
100,5000001001,2025,0002,311,MAT000388,1100,0001,870.77,KG,16064.46,EUR
100,5000001001,2025,0003,901,MAT000289,1400,0010,81.89,KG,1010.9,EUR
100,5000001001,2025,0004,601,MAT000429,1400,0002,4713.24,KG,86930.45,EUR
100,5000001002,2022,0001,311,MAT000168,1200,0003,3460.41,KG,30377.19,EUR
100,5000001002,2022,0002,101,MAT000421,1100,0003,4231.94,KG,46572.69,EUR
100,5000001002,2022,0003,101,MAT000492,1000,0003,1531.58,KG,19832.27,EUR
100,5000001003,2022,0001,101,MAT000289,1000,0001,978.83,KG,11107.71,EUR
100,5000001003,2022,0002,261,MAT000142,1000,0002,2583.52,KG,29262.57,EUR
100,5000001004,2022,0001,301,MAT000364,1100,0003,1698.87,KG,20965.5,EUR
100,5000001005,2025,0001,551,MAT000362,1000,0003,2025.24,KG,29682.75,EUR
100,5000001005,2025,0002,101,MAT000222,1300,0010,1456.9,KG,26338.5,EUR
100,5000001005,2025,0003,201,MAT000464,1300,0001,1571.15,KG,18726.21,EUR
100,5000001005,2025,0004,311,MAT000135,1100,0002,1094.6,KG,15833.57,EUR
100,5000001006,2024,0001,551,MAT000059,1300,0003,3866.41,KG,32940.72,EUR
100,5000001007,2022,0001,101,MAT000069,1400,0001,735.46,KG,2467.62,EUR
100,5000001008,2022,0001,901,MAT000121,1300,0001,2342.57,KG,26342.08,EUR
100,5000001008,2022,0002,261,MAT000340,1300,0003,2279.53,KG,23703.51,EUR
100,5000001009,2025,0001,261,MAT000123,1100,0002,3229.66,KG,26340.8,EUR
100,5000001009,2025,0002,601,MAT000177,1300,0002,1945.91,KG,37754.98,EUR
100,5000001009,2025,0003,261,MAT000342,1400,0003,4380.61,KG,70267.94,EUR
100,5000001010,2025,0001,901,MAT000394,1200,0001,1033.63,KG,18734.03,EUR
100,5000001010,2025,0002,261,MAT000365,1300,0010,1367.26,KG,15045.28,EUR
100,5000001010,2025,0003,201,MAT000441,1200,0003,2617.92,KG,36507.86,EUR
100,5000001010,2025,0004,901,MAT000022,1400,0010,3232.12,KG,4174.72,EUR
100,5000001011,2024,0001,551,MAT000245,1000,0010,2447.23,KG,6215.88,EUR
100,5000001011,2024,0002,551,MAT000118,1200,0002,829.67,KG,9619.24,EUR
100,5000001011,2024,0003,301,MAT000317,1200,0002,848.9,KG,15167.02,EUR
100,5000001012,2023,0001,301,MAT000325,1300,0003,236.83,KG,1679.29,EUR
100,5000001012,2023,0002,601,MAT000417,1200,0003,3638.44,KG,37159.52,EUR
100,5000001012,2023,0003,301,MAT000236,1400,0001,2305.25,KG,31192.45,EUR
100,5000001013,2022,0001,261,MAT000234,1400,0010,489.05,KG,885.57,EUR
100,5000001013,2022,0002,901,MAT000257,1300,0003,995.11,KG,9441.03,EUR
100,5000001013,2022,0003,101,MAT000417,1300,0003,3416.57,KG,65835.96,EUR
100,5000001013,2022,0004,311,MAT000249,1400,0002,2566.39,KG,32219.09,EUR
100,5000001014,2022,0001,551,MAT000101,1400,0003,2260.86,KG,22150.15,EUR
100,5000001015,2024,0001,261,MAT000147,1000,0002,304.01,KG,5044.43,EUR
100,5000001015,2024,0002,261,MAT000227,1400,0010,2233.48,KG,8545.27,EUR
100,5000001016,2022,0001,261,MAT000412,1000,0002,1361.34,KG,3581.9,EUR
100,5000001016,2022,0002,311,MAT000298,1100,0010,2501.67,KG,5090.9,EUR
100,5000001016,2022,0003,551,MAT000024,1300,0010,3290.11,KG,64667.48,EUR
100,5000001016,2022,0004,301,MAT000103,1200,0003,2945.8,KG,34093.31,EUR
100,5000001017,2024,0001,261,MAT000376,1200,0010,1909.46,KG,26508.75,EUR
100,5000001018,2025,0001,601,MAT000043,1000,0002,1274.78,KG,1044.36,EUR
100,5000001018,2025,0002,601,MAT000178,1200,0001,2617.39,KG,34272.79,EUR
100,5000001018,2025,0003,551,MAT000310,1200,0002,4366.44,KG,56849.06,EUR
100,5000001019,2023,0001,601,MAT000464,1300,0002,1529.03,KG,20898.11,EUR
100,5000001020,2023,0001,301,MAT000079,1300,0003,3244.35,KG,30084.07,EUR
100,5000001020,2023,0002,601,MAT000079,1400,0003,3113.29,KG,4957.3,EUR
100,5000001020,2023,0003,901,MAT000355,1100,0010,1834.63,KG,22032.72,EUR
100,5000001021,2024,0001,901,MAT000338,1000,0002,2482.36,KG,45687.68,EUR
100,5000001021,2024,0002,551,MAT000097,1100,0003,3633.32,KG,28881.06,EUR
100,5000001021,2024,0003,551,MAT000046,1300,0010,4246.34,KG,42753.97,EUR
100,5000001021,2024,0004,101,MAT000406,1300,0010,1856.26,KG,973.0,EUR
100,5000001022,2024,0001,201,MAT000458,1000,0003,1017.73,KG,1379.87,EUR
100,5000001023,2023,0001,901,MAT000005,1400,0003,1231.14,KG,2383.25,EUR
100,5000001024,2025,0001,601,MAT000413,1300,0001,4894.18,KG,61094.91,EUR
100,5000001024,2025,0002,551,MAT000191,1200,0003,2501.14,KG,42616.2,EUR
100,5000001024,2025,0003,551,MAT000148,1200,0002,55.6,KG,484.86,EUR
100,5000001025,2025,0001,301,MAT000109,1300,0001,114.66,KG,2270.67,EUR
100,5000001025,2025,0002,301,MAT000461,1400,0002,3729.46,KG,32904.44,EUR
100,5000001025,2025,0003,551,MAT000351,1200,0003,288.92,KG,4095.57,EUR
100,5000001026,2023,0001,261,MAT000400,1300,0001,1510.64,KG,13151.75,EUR
100,5000001027,2022,0001,601,MAT000488,1100,0002,2155.08,KG,13268.58,EUR
100,5000001028,2022,0001,301,MAT000211,1400,0003,819.32,KG,12169.55,EUR
100,5000001028,2022,0002,901,MAT000243,1200,0010,4999.01,KG,55006.32,EUR
100,5000001028,2022,0003,601,MAT000189,1400,0001,407.77,KG,472.04,EUR
100,5000001028,2022,0004,601,MAT000288,1400,0010,1353.13,KG,12733.24,EUR
100,5000001029,2023,0001,101,MAT000028,1400,0010,4207.27,KG,70726.51,EUR
100,5000001029,2023,0002,101,MAT000052,1000,0001,4867.49,KG,92127.64,EUR
100,5000001029,2023,0003,311,MAT000424,1300,0003,4078.34,KG,47930.49,EUR
100,5000001030,2022,0001,201,MAT000440,1200,0010,80.81,KG,1190.36,EUR
100,5000001030,2022,0002,301,MAT000092,1400,0002,3631.35,KG,50784.46,EUR
100,5000001030,2022,0003,551,MAT000466,1300,0010,1651.04,KG,5458.69,EUR
100,5000001031,2022,0001,301,MAT000020,1300,0003,4274.89,KG,58399.9,EUR
100,5000001031,2022,0002,601,MAT000457,1000,0002,262.95,KG,530.75,EUR
100,5000001032,2024,0001,551,MAT000294,1200,0003,3078.31,KG,35101.34,EUR
100,5000001032,2024,0002,311,MAT000211,1300,0010,2668.53,KG,15439.71,EUR
100,5000001033,2024,0001,901,MAT000162,1400,0001,2267.33,KG,25917.84,EUR
100,5000001033,2024,0002,901,MAT000268,1400,0001,1730.72,KG,20184.12,EUR
100,5000001033,2024,0003,901,MAT000053,1000,0001,3450.41,KG,49187.26,EUR
100,5000001033,2024,0004,301,MAT000198,1300,0010,3895.07,KG,30180.38,EUR
100,5000001034,2022,0001,901,MAT000456,1300,0003,1310.34,KG,9792.96,EUR
100,5000001034,2022,0002,551,MAT000142,1000,0002,253.57,KG,2061.24,EUR
100,5000001034,2022,0003,601,MAT000337,1100,0001,2562.43,KG,42732.19,EUR
100,5000001034,2022,0004,901,MAT000261,1400,0001,2988.47,KG,57844.3,EUR
100,5000001035,2023,0001,301,MAT000075,1000,0010,1222.09,KG,17371.67,EUR
100,5000001035,2023,0002,311,MAT000241,1300,0010,1283.88,KG,25440.51,EUR
100,5000001035,2023,0003,101,MAT000255,1400,0002,4810.0,KG,28739.28,EUR
100,5000001036,2023,0001,601,MAT000298,1200,0010,283.92,KG,5634.44,EUR
100,5000001036,2023,0002,261,MAT000410,1000,0001,2613.36,KG,28096.83,EUR
100,5000001036,2023,0003,901,MAT000073,1000,0002,1334.52,KG,8359.37,EUR
100,5000001036,2023,0004,301,MAT000013,1300,0001,2722.67,KG,42883.71,EUR
100,5000001037,2022,0001,101,MAT000298,1200,0002,2916.1,KG,50887.47,EUR
100,5000001037,2022,0002,261,MAT000180,1100,0002,2602.32,KG,7703.98,EUR
100,5000001037,2022,0003,311,MAT000112,1300,0003,4348.27,KG,43134.72,EUR
100,5000001037,2022,0004,301,MAT000474,1000,0003,4821.39,KG,70013.39,EUR
100,5000001038,2025,0001,601,MAT000060,1200,0003,2390.58,KG,1326.99,EUR
100,5000001038,2025,0002,901,MAT000142,1400,0003,357.39,KG,844.85,EUR
100,5000001038,2025,0003,311,MAT000034,1300,0002,885.13,KG,14057.5,EUR
100,5000001038,2025,0004,261,MAT000062,1400,0002,3675.01,KG,51419.21,EUR
100,5000001039,2025,0001,101,MAT000228,1400,0001,1687.67,KG,21474.45,EUR
100,5000001039,2025,0002,261,MAT000493,1400,0003,4624.14,KG,50620.93,EUR
100,5000001039,2025,0003,301,MAT000497,1200,0003,1798.19,KG,17372.33,EUR
100,5000001039,2025,0004,201,MAT000397,1200,0010,2045.84,KG,38024.15,EUR
100,5000001040,2024,0001,101,MAT000495,1200,0002,3944.24,KG,3169.76,EUR
100,5000001040,2024,0002,261,MAT000118,1300,0003,2551.37,KG,11559.26,EUR
100,5000001040,2024,0003,261,MAT000488,1400,0001,4781.93,KG,23996.7,EUR
100,5000001041,2025,0001,261,MAT000495,1100,0003,4482.02,KG,27264.01,EUR
100,5000001042,2022,0001,201,MAT000470,1300,0002,1646.47,KG,30231.22,EUR
100,5000001042,2022,0002,601,MAT000031,1100,0002,4454.45,KG,84971.24,EUR
100,5000001042,2022,0003,261,MAT000467,1100,0010,1392.02,KG,1072.58,EUR
100,5000001042,2022,0004,601,MAT000367,1300,0010,4447.04,KG,9491.59,EUR
100,5000001043,2022,0001,601,MAT000086,1300,0001,4663.65,KG,58143.82,EUR
100,5000001043,2022,0002,901,MAT000063,1400,0001,2777.61,KG,37630.96,EUR
100,5000001043,2022,0003,301,MAT000036,1400,0010,2386.86,KG,17955.17,EUR
100,5000001044,2024,0001,551,MAT000236,1400,0002,29.39,KG,212.02,EUR
100,5000001044,2024,0002,601,MAT000021,1100,0002,1823.54,KG,33624.82,EUR
100,5000001044,2024,0003,301,MAT000268,1400,0003,1799.43,KG,26154.45,EUR
100,5000001045,2023,0001,601,MAT000243,1400,0002,331.6,KG,4978.24,EUR
100,5000001046,2022,0001,101,MAT000397,1200,0003,481.29,KG,5071.01,EUR
100,5000001046,2022,0002,601,MAT000205,1000,0003,4910.52,KG,11606.91,EUR
100,5000001046,2022,0003,551,MAT000347,1100,0003,3210.99,KG,33446.8,EUR
100,5000001046,2022,0004,261,MAT000082,1400,0001,4982.51,KG,18499.19,EUR
100,5000001047,2022,0001,261,MAT000017,1300,0001,4645.98,KG,5036.07,EUR
100,5000001048,2024,0001,301,MAT000448,1000,0010,3387.97,KG,14250.26,EUR
100,5000001048,2024,0002,301,MAT000378,1000,0010,1616.29,KG,16661.72,EUR
100,5000001048,2024,0003,551,MAT000435,1200,0002,3413.0,KG,65153.82,EUR
100,5000001048,2024,0004,601,MAT000336,1400,0002,2156.24,KG,37800.25,EUR
100,5000001049,2023,0001,601,MAT000190,1400,0010,3313.68,KG,35223.62,EUR
100,5000001050,2025,0001,301,MAT000109,1300,0002,2689.77,KG,21167.23,EUR
100,5000001050,2025,0002,261,MAT000177,1300,0001,1562.05,KG,30813.16,EUR
100,5000001050,2025,0003,201,MAT000276,1100,0003,1210.01,KG,23824.81,EUR
100,5000001050,2025,0004,601,MAT000466,1100,0010,2905.84,KG,2453.3,EUR
100,5000001051,2025,0001,101,MAT000138,1400,0002,3298.62,KG,52061.59,EUR
100,5000001051,2025,0002,101,MAT000433,1200,0001,2103.47,KG,18820.56,EUR
100,5000001051,2025,0003,201,MAT000439,1400,0001,4613.27,KG,49033.29,EUR
100,5000001052,2025,0001,901,MAT000226,1000,0001,3138.88,KG,18216.94,EUR
100,5000001052,2025,0002,201,MAT000115,1200,0002,483.9,KG,4302.32,EUR
100,5000001053,2023,0001,261,MAT000472,1000,0010,2150.54,KG,1747.03,EUR
100,5000001053,2023,0002,601,MAT000312,1200,0002,3063.4,KG,6961.87,EUR
100,5000001053,2023,0003,901,MAT000130,1300,0002,2447.03,KG,46787.6,EUR
100,5000001054,2022,0001,311,MAT000064,1200,0003,4486.51,KG,39795.77,EUR
100,5000001054,2022,0002,261,MAT000270,1400,0001,2044.5,KG,11644.08,EUR
100,5000001054,2022,0003,551,MAT000356,1100,0003,2188.79,KG,24636.39,EUR
100,5000001055,2025,0001,201,MAT000412,1200,0001,3879.12,KG,40145.28,EUR
100,5000001055,2025,0002,201,MAT000109,1000,0001,3741.09,KG,55110.13,EUR
100,5000001056,2023,0001,261,MAT000434,1200,0001,2430.12,KG,14033.14,EUR
100,5000001057,2022,0001,301,MAT000232,1000,0010,3749.36,KG,47765.64,EUR
100,5000001057,2022,0002,311,MAT000013,1100,0003,1075.02,KG,21496.23,EUR
100,5000001057,2022,0003,311,MAT000276,1200,0002,3359.57,KG,39209.15,EUR
100,5000001057,2022,0004,311,MAT000065,1300,0003,371.2,KG,4736.04,EUR
100,5000001058,2022,0001,101,MAT000003,1000,0002,4901.03,KG,88072.62,EUR
100,5000001059,2025,0001,551,MAT000183,1000,0010,2640.9,KG,29997.82,EUR
100,5000001059,2025,0002,301,MAT000179,1200,0003,396.97,KG,5963.36,EUR
100,5000001060,2022,0001,311,MAT000213,1200,0001,482.78,KG,4006.68,EUR
100,5000001061,2024,0001,201,MAT000266,1100,0003,3754.86,KG,34420.28,EUR
100,5000001061,2024,0002,901,MAT000253,1000,0001,123.33,KG,75.45,EUR
100,5000001061,2024,0003,101,MAT000359,1400,0010,1618.79,KG,10940.22,EUR
100,5000001062,2022,0001,551,MAT000485,1400,0010,4146.68,KG,3903.41,EUR
100,5000001062,2022,0002,201,MAT000320,1000,0002,4588.66,KG,13405.03,EUR
100,5000001062,2022,0003,551,MAT000003,1000,0001,2688.04,KG,23348.27,EUR
100,5000001063,2023,0001,101,MAT000235,1200,0001,2946.03,KG,4701.33,EUR
100,5000001063,2023,0002,311,MAT000477,1000,0001,3339.27,KG,31981.46,EUR
100,5000001063,2023,0003,551,MAT000048,1300,0010,4425.85,KG,28479.74,EUR
100,5000001063,2023,0004,311,MAT000080,1200,0003,4562.23,KG,73218.6,EUR
100,5000001064,2022,0001,601,MAT000203,1000,0002,4947.92,KG,80617.92,EUR
100,5000001064,2022,0002,301,MAT000386,1100,0002,456.34,KG,2583.81,EUR
100,5000001064,2022,0003,311,MAT000343,1200,0003,1525.26,KG,10460.74,EUR
100,5000001065,2022,0001,301,MAT000452,1200,0003,4939.64,KG,83058.59,EUR
100,5000001066,2022,0001,201,MAT000228,1300,0002,4005.44,KG,73393.67,EUR
100,5000001066,2022,0002,101,MAT000058,1100,0002,3869.08,KG,68562.31,EUR
100,5000001066,2022,0003,201,MAT000345,1400,0002,4390.33,KG,77721.76,EUR
100,5000001067,2023,0001,551,MAT000372,1000,0003,369.05,KG,1390.1,EUR
100,5000001067,2023,0002,601,MAT000070,1200,0003,2973.07,KG,10375.87,EUR
100,5000001067,2023,0003,551,MAT000124,1000,0002,3455.73,KG,64556.35,EUR
100,5000001067,2023,0004,101,MAT000167,1300,0010,3092.06,KG,29189.37,EUR
100,5000001068,2025,0001,301,MAT000108,1000,0003,2377.24,KG,46744.29,EUR
100,5000001068,2025,0002,311,MAT000200,1300,0001,1891.45,KG,13116.94,EUR
100,5000001069,2024,0001,301,MAT000016,1100,0002,2816.62,KG,32753.95,EUR
100,5000001069,2024,0002,201,MAT000252,1100,0003,4465.79,KG,72094.23,EUR
100,5000001069,2024,0003,901,MAT000234,1100,0010,1716.03,KG,15269.25,EUR
100,5000001069,2024,0004,601,MAT000421,1100,0010,1837.56,KG,10467.21,EUR
100,5000001070,2022,0001,311,MAT000006,1000,0002,3791.35,KG,61311.03,EUR
100,5000001071,2025,0001,301,MAT000420,1200,0003,1971.91,KG,25147.49,EUR
100,5000001071,2025,0002,261,MAT000477,1300,0010,555.83,KG,10988.69,EUR
100,5000001071,2025,0003,901,MAT000149,1400,0010,2091.78,KG,20685.28,EUR
100,5000001071,2025,0004,551,MAT000320,1000,0001,650.0,KG,698.55,EUR
100,5000001072,2023,0001,601,MAT000348,1200,0003,1543.02,KG,7966.02,EUR
100,5000001072,2023,0002,201,MAT000277,1100,0001,1931.68,KG,12298.09,EUR
100,5000001072,2023,0003,311,MAT000126,1000,0010,1124.42,KG,13385.02,EUR
100,5000001072,2023,0004,301,MAT000361,1400,0003,1746.87,KG,13864.1,EUR
100,5000001073,2025,0001,101,MAT000306,1400,0003,1344.75,KG,18220.71,EUR
100,5000001073,2025,0002,101,MAT000134,1200,0002,4490.55,KG,62592.56,EUR
100,5000001073,2025,0003,901,MAT000460,1400,0001,3684.26,KG,38858.92,EUR
100,5000001074,2024,0001,201,MAT000278,1200,0003,1142.02,KG,2277.9,EUR
100,5000001075,2025,0001,301,MAT000028,1000,0010,1586.39,KG,29475.02,EUR
100,5000001075,2025,0002,311,MAT000120,1400,0001,167.8,KG,2816.27,EUR
100,5000001075,2025,0003,551,MAT000020,1300,0003,2322.08,KG,41374.14,EUR
100,5000001075,2025,0004,301,MAT000025,1300,0002,3983.76,KG,30973.79,EUR
100,5000001076,2024,0001,301,MAT000209,1000,0010,3001.38,KG,10384.12,EUR
100,5000001076,2024,0002,551,MAT000144,1200,0010,1494.65,KG,29794.57,EUR
100,5000001076,2024,0003,261,MAT000004,1100,0010,3633.91,KG,53702.2,EUR
100,5000001077,2022,0001,311,MAT000135,1000,0002,3835.64,KG,50477.07,EUR
100,5000001077,2022,0002,261,MAT000200,1200,0002,122.13,KG,252.86,EUR
100,5000001077,2022,0003,601,MAT000131,1200,0010,1849.93,KG,2130.57,EUR
100,5000001078,2023,0001,101,MAT000369,1200,0003,533.94,KG,2155.96,EUR
100,5000001079,2024,0001,901,MAT000210,1200,0010,1350.02,KG,10537.75,EUR
100,5000001079,2024,0002,901,MAT000204,1200,0001,1922.54,KG,34849.74,EUR
100,5000001080,2024,0001,101,MAT000424,1000,0002,2141.54,KG,7523.08,EUR
100,5000001081,2023,0001,551,MAT000104,1100,0001,4806.51,KG,3686.26,EUR
100,5000001081,2023,0002,201,MAT000072,1100,0010,1979.5,KG,29483.97,EUR
100,5000001081,2023,0003,551,MAT000097,1200,0003,3193.17,KG,47447.12,EUR
100,5000001082,2022,0001,301,MAT000395,1000,0002,1353.78,KG,4282.74,EUR
100,5000001082,2022,0002,261,MAT000109,1000,0001,4262.03,KG,24816.3,EUR
100,5000001082,2022,0003,311,MAT000323,1300,0002,3072.39,KG,45741.6,EUR
100,5000001083,2025,0001,101,MAT000223,1400,0010,4207.11,KG,33237.99,EUR
100,5000001083,2025,0002,901,MAT000065,1200,0003,2931.61,KG,55365.12,EUR
100,5000001083,2025,0003,601,MAT000268,1100,0010,4371.99,KG,68946.55,EUR
100,5000001084,2024,0001,551,MAT000368,1100,0001,231.63,KG,3549.53,EUR
100,5000001085,2025,0001,551,MAT000206,1400,0001,4613.62,KG,64542.11,EUR
100,5000001086,2023,0001,201,MAT000441,1400,0002,3350.12,KG,35170.68,EUR
100,5000001087,2024,0001,301,MAT000500,1000,0002,2359.52,KG,31827.17,EUR
100,5000001087,2024,0002,301,MAT000199,1200,0003,1807.15,KG,6441.65,EUR
100,5000001087,2024,0003,301,MAT000435,1400,0003,1781.41,KG,20972.77,EUR
100,5000001088,2025,0001,311,MAT000041,1300,0010,3586.36,KG,24760.66,EUR
100,5000001088,2025,0002,601,MAT000394,1400,0010,1274.18,KG,8039.37,EUR
100,5000001088,2025,0003,551,MAT000313,1300,0003,4832.35,KG,15757.65,EUR
100,5000001089,2024,0001,601,MAT000484,1200,0002,3950.69,KG,66504.34,EUR
100,5000001089,2024,0002,261,MAT000244,1400,0002,1426.43,KG,12528.28,EUR
100,5000001090,2025,0001,601,MAT000127,1200,0010,4724.83,KG,56684.63,EUR
100,5000001090,2025,0002,551,MAT000325,1400,0002,2575.49,KG,22455.32,EUR
100,5000001090,2025,0003,301,MAT000084,1300,0010,975.17,KG,2067.04,EUR
100,5000001091,2024,0001,901,MAT000489,1000,0001,2400.07,KG,39146.07,EUR
100,5000001091,2024,0002,901,MAT000271,1100,0001,895.81,KG,5290.02,EUR
100,5000001091,2024,0003,311,MAT000147,1400,0001,3537.52,KG,22232.8,EUR
100,5000001091,2024,0004,261,MAT000017,1100,0003,4083.17,KG,63727.11,EUR
100,5000001092,2024,0001,551,MAT000267,1300,0003,4403.42,KG,43617.74,EUR
100,5000001092,2024,0002,261,MAT000331,1100,0010,296.6,KG,5461.86,EUR
100,5000001092,2024,0003,601,MAT000447,1100,0002,3608.89,KG,36504.01,EUR
100,5000001093,2022,0001,311,MAT000086,1100,0001,4951.96,KG,66913.88,EUR
100,5000001093,2022,0002,101,MAT000259,1000,0003,408.43,KG,7984.15,EUR
100,5000001093,2022,0003,311,MAT000427,1000,0010,4691.11,KG,4266.21,EUR
100,5000001094,2022,0001,551,MAT000063,1000,0010,1057.52,KG,6723.94,EUR
100,5000001094,2022,0002,311,MAT000030,1200,0003,752.28,KG,14265.52,EUR
100,5000001095,2022,0001,261,MAT000193,1000,0002,1083.11,KG,14017.32,EUR
100,5000001095,2022,0002,301,MAT000109,1100,0001,3885.77,KG,69956.83,EUR
100,5000001095,2022,0003,261,MAT000327,1100,0002,1473.56,KG,29302.42,EUR
100,5000001095,2022,0004,551,MAT000063,1400,0002,525.8,KG,4575.34,EUR
100,5000001096,2022,0001,261,MAT000170,1100,0002,1147.57,KG,14564.67,EUR
100,5000001097,2024,0001,301,MAT000472,1400,0002,2234.72,KG,38119.35,EUR
100,5000001098,2024,0001,601,MAT000064,1300,0010,955.13,KG,3185.68,EUR
100,5000001098,2024,0002,301,MAT000388,1000,0010,4416.9,KG,16014.49,EUR
100,5000001098,2024,0003,551,MAT000383,1000,0003,445.92,KG,8002.69,EUR
100,5000001098,2024,0004,201,MAT000297,1400,0003,1420.8,KG,6770.32,EUR
100,5000001099,2024,0001,311,MAT000366,1300,0001,1910.13,KG,4771.87,EUR
100,5000001100,2025,0001,551,MAT000178,1100,0003,2701.11,KG,8201.85,EUR
100,5000001100,2025,0002,901,MAT000034,1300,0001,3856.4,KG,53090.1,EUR
100,5000001100,2025,0003,901,MAT000497,1100,0010,3093.94,KG,45102.53,EUR
100,5000001100,2025,0004,311,MAT000403,1200,0001,3791.92,KG,52793.47,EUR
100,5000001101,2024,0001,201,MAT000145,1200,0001,3619.54,KG,55907.02,EUR
100,5000001102,2025,0001,101,MAT000088,1400,0003,1084.14,KG,16917.33,EUR
100,5000001103,2025,0001,551,MAT000417,1300,0010,4.1,KG,13.26,EUR
100,5000001104,2025,0001,101,MAT000191,1000,0003,686.35,KG,8852.95,EUR
100,5000001104,2025,0002,601,MAT000080,1100,0002,468.33,KG,5119.39,EUR
100,5000001105,2023,0001,901,MAT000114,1100,0002,1448.35,KG,25041.77,EUR
100,5000001105,2023,0002,601,MAT000256,1400,0010,3310.79,KG,12133.16,EUR
100,5000001106,2023,0001,201,MAT000307,1000,0003,1595.89,KG,26073.23,EUR
100,5000001106,2023,0002,261,MAT000193,1400,0001,119.12,KG,2055.58,EUR
100,5000001106,2023,0003,601,MAT000451,1100,0002,3009.94,KG,33740.63,EUR
100,5000001107,2025,0001,101,MAT000126,1300,0003,3706.93,KG,22613.36,EUR
100,5000001107,2025,0002,311,MAT000124,1300,0003,574.03,KG,1289.38,EUR
100,5000001108,2025,0001,201,MAT000410,1100,0010,2906.8,KG,20102.76,EUR
