MANDT,MBLNR,MJAHR,BUDAT,BLDAT,USNAM
100,5000002814,2025,20250205,20250205,USER025
100,5000002815,2023,20231106,20231106,USER036
100,5000002816,2022,20220705,20220705,USER030
100,5000002817,2025,20250221,20250221,USER042
100,5000002818,2022,20220527,20220527,USER014
100,5000002819,2022,20220605,20220605,USER043
100,5000002820,2025,20250528,20250528,USER009
100,5000002821,2023,20231002,20231002,USER002
100,5000002822,2023,20230214,20230214,USER033
100,5000002823,2025,20251102,20251102,USER021
100,5000002824,2025,20250715,20250715,USER036
100,5000002825,2025,20250417,20250417,USER016
100,5000002826,2022,20220127,20220127,USER006
100,5000002827,2024,20240713,20240713,USER035
100,5000002828,2024,20240114,20240114,USER022
100,5000002829,2025,20251020,20251020,USER006
100,5000002830,2025,20250427,20250427,USER033
100,5000002831,2025,20250821,20250821,USER018
100,5000002832,2022,20221201,20221201,USER011
100,5000002833,2023,20230802,20230802,USER039
100,5000002834,2024,20240801,20240801,USER018
100,5000002835,2025,20251227,20251227,USER031
100,5000002836,2022,20220729,20220729,USER034
100,5000002837,2022,20220509,20220509,USER009
100,5000002838,2022,20220125,20220125,USER028
100,5000002839,2025,20251230,20251230,USER035
100,5000002840,2023,20230125,20230125,USER005
100,5000002841,2023,20230916,20230916,USER043
100,5000002842,2025,20251014,20251014,USER042
100,5000002843,2025,20250406,20250406,USER003
100,5000002844,2022,20220316,20220316,USER048
100,5000002845,2025,20250807,20250807,USER037
100,5000002846,2025,20250707,20250707,USER035
100,5000002847,2023,20230924,20230924,USER038
100,5000002848,2024,20240203,20240203,USER027
100,5000002849,2024,20241125,20241125,USER003
100,5000002850,2023,20231011,20231011,USER012
100,5000002851,2022,20221212,20221212,USER001
100,5000002852,2022,20220424,20220424,USER050
100,5000002853,2023,20230414,20230414,USER046
100,5000002854,2023,20231015,20231015,USER022
100,5000002855,2025,20250730,20250730,USER044
100,5000002856,2022,20221126,20221126,USER013
100,5000002857,2024,20240523,20240523,USER006
100,5000002858,2024,20240524,20240524,USER040
100,5000002859,2023,20231130,20231130,USER020
100,5000002860,2024,20240402,20240402,USER044
100,5000002861,2023,20230614,20230614,USER021
100,5000002862,2024,20240624,20240624,USER048
100,5000002863,2025,20250326,20250326,USER037
100,5000002864,2022,20220416,20220416,USER020
100,5000002865,2022,20220104,20220104,USER007
100,5000002866,2023,20230104,20230104,USER021
100,5000002867,2023,20230321,20230321,USER024
100,5000002868,2023,20230802,20230802,USER047
100,5000002869,2025,20250108,20250108,USER033
100,5000002870,2025,20250826,20250826,USER021
100,5000002871,2023,20230601,20230601,USER036
100,5000002872,2025,20250126,20250126,USER005
100,5000002873,2024,20241123,20241123,USER029
100,5000002874,2023,20230809,20230809,USER001
100,5000002875,2023,20230825,20230825,USER039
100,5000002876,2023,20231219,20231219,USER007
100,5000002877,2025,20251026,20251026,USER008
100,5000002878,2022,20221205,20221205,USER008
100,5000002879,2025,20250402,20250402,USER046
100,5000002880,2022,20220309,20220309,USER026
100,5000002881,2024,20241012,20241012,USER035
100,5000002882,2023,20230521,20230521,USER040
100,5000002883,2023,20230617,20230617,USER045
100,5000002884,2024,20240706,20240706,USER004
100,5000002885,2022,20220205,20220205,USER040
100,5000002886,2025,20250811,20250811,USER050
100,5000002887,2024,20240822,20240822,USER009
100,5000002888,2024,20241226,20241226,USER037
100,5000002889,2025,20250120,20250120,USER011
100,5000002890,2023,20230325,20230325,USER034
100,5000002891,2024,20241110,20241110,USER032
100,5000002892,2023,20230206,20230206,USER031
100,5000002893,2023,20230605,20230605,USER018
100,5000002894,2025,20250105,20250105,USER011
100,5000002895,2023,20231020,20231020,USER023
100,5000002896,2022,20220527,20220527,USER038
100,5000002897,2023,20230820,20230820,USER018
100,5000002898,2023,20230813,20230813,USER004
100,5000002899,2025,20250305,20250305,USER021
100,5000002900,2024,20240221,20240221,USER021
100,5000002901,2024,20241001,20241001,USER010
100,5000002902,2022,20220619,20220619,USER039
100,5000002903,2024,20240926,20240926,USER046
100,5000002904,2023,20230130,20230130,USER044
100,5000002905,2023,20230128,20230128,USER048
100,5000002906,2022,20220128,20220128,USER009
100,5000002907,2025,20250718,20250718,USER010
100,5000002908,2024,20241015,20241015,USER049
100,5000002909,2025,20250724,20250724,USER021
100,5000002910,2024,20240519,20240519,USER030
100,5000002911,2024,20240512,20240512,USER034
100,5000002912,2024,20240209,20240209,USER034
100,5000002913,2024,20240412,20240412,USER043
100,5000002914,2025,20251221,20251221,USER024
100,5000002915,2024,20240521,20240521,USER025
100,5000002916,2025,20250223,20250223,USER002
100,5000002917,2022,20220325,20220325,USER013
100,5000002918,2024,20240305,20240305,USER007
100,5000002919,2024,20241013,20241013,USER001
100,5000002920,2024,20240409,20240409,USER021
100,5000002921,2022,20220307,20220307,USER006
100,5000002922,2024,20240109,20240109,USER025
100,5000002923,2025,20251029,20251029,USER024
100,5000002924,2022,20220910,20220910,USER004
100,5000002925,2025,20250416,20250416,USER016
100,5000002926,2022,20220814,20220814,USER038
100,5000002927,2025,20250421,20250421,USER032
100,5000002928,2024,20240810,20240810,USER003
100,5000002929,2023,20230120,20230120,USER050
100,5000002930,2023,20230512,20230512,USER017
100,5000002931,2023,20231102,20231102,USER025
100,5000002932,2025,20250121,20250121,USER025
100,5000002933,2025,20251224,20251224,USER008
100,5000002934,2024,20240724,20240724,USER020
100,5000002935,2024,20240818,20240818,USER030
100,5000002936,2025,20251204,20251204,USER032
100,5000002937,2023,20231123,20231123,USER017
100,5000002938,2023,20230829,20230829,USER016
100,5000002939,2024,20241025,20241025,USER042
100,5000002940,2022,20220415,20220415,USER035
100,5000002941,2023,20230816,20230816,USER014
100,5000002942,2024,20240215,20240215,USER046
100,5000002943,2024,20240409,20240409,USER032
100,5000002944,2025,20250627,20250627,USER050
100,5000002945,2023,20230513,20230513,USER043
100,5000002946,2025,20250529,20250529,USER022
100,5000002947,2022,20220606,20220606,USER024
100,5000002948,2025,20250322,20250322,USER020
100,5000002949,2024,20240503,20240503,USER023
100,5000002950,2024,20240716,20240716,USER048
100,5000002951,2022,20220131,20220131,USER007
100,5000002952,2023,20230307,20230307,USER050
100,5000002953,2022,20220820,20220820,USER020
100,5000002954,2025,20251007,20251007,USER027
100,5000002955,2022,20220928,20220928,USER010
100,5000002956,2022,20220908,20220908,USER011
100,5000002957,2025,20250126,20250126,USER020
100,5000002958,2022,20220326,20220326,USER025
100,5000002959,2023,20230407,20230407,USER039
100,5000002960,2022,20220207,20220207,USER006
100,5000002961,2025,20250519,20250519,USER034
100,5000002962,2024,20241019,20241019,USER026
100,5000002963,2023,20231221,20231221,USER022
100,5000002964,2024,20240424,20240424,USER015
100,5000002965,2023,20230823,20230823,USER031
100,5000002966,2025,20251203,20251203,USER005
100,5000002967,2022,20220209,20220209,USER002
100,5000002968,2024,20240531,20240531,USER032
100,5000002969,2023,20230823,20230823,USER017
100,5000002970,2025,20250307,20250307,USER019
100,5000002971,2024,20241026,20241026,USER023
100,5000002972,2025,20250403,20250403,USER015
100,5000002973,2023,20231214,20231214,USER041
100,5000002974,2023,20230228,20230228,USER014
100,5000002975,2024,20241012,20241012,USER043
100,5000002976,2024,20240909,20240909,USER010
100,5000002977,2022,20220715,20220715,USER031
100,5000002978,2025,20250705,20250705,USER030
100,5000002979,2025,20250110,20250110,USER041
100,5000002980,2023,20230515,20230515,USER002
100,5000002981,2025,20250903,20250903,USER029
100,5000002982,2025,20250407,20250407,USER042
100,5000002983,2025,20251115,20251115,USER020
100,5000002984,2025,20251229,20251229,USER030
100,5000002985,2024,20241106,20241106,USER038
100,5000002986,2023,20230621,20230621,USER016
100,5000002987,2022,20220305,20220305,USER026
100,5000002988,2023,20231216,20231216,USER041
100,5000002989,2022,20220405,20220405,USER028
100,5000002990,2024,20240712,20240712,USER036
100,5000002991,2025,20250621,20250621,USER002
100,5000002992,2025,20250515,20250515,USER036
100,5000002993,2024,20240510,20240510,USER017
100,5000002994,2025,20250405,20250405,USER010
100,5000002995,2025,20250525,20250525,USER047
100,5000002996,2024,20240309,20240309,USER002
100,5000002997,2025,20250724,20250724,USER049
100,5000002998,2025,20250522,20250522,USER041
100,5000002999,2024,20240208,20240208,USER012
100,5000003000,2025,20250320,20250320,USER001
100,5000003001,2025,20250521,20250521,USER029
100,5000003002,2022,20220426,20220426,USER048
100,5000003003,2024,20240522,20240522,USER029
100,5000003004,2025,20250508,20250508,USER042
100,5000003005,2024,20240504,20240504,USER024
100,5000003006,2025,20251207,20251207,USER044
100,5000003007,2024,20241010,20241010,USER003
100,5000003008,2025,20250222,20250222,USER011
100,5000003009,2023,20230319,20230319,USER013
100,5000003010,2023,20230608,20230608,USER022
100,5000003011,2022,20220628,20220628,USER033
100,5000003012,2022,20220502,20220502,USER041
100,5000003013,2024,20240718,20240718,USER006
100,5000003014,2024,20241011,20241011,USER009
100,5000003015,2022,20220110,20220110,USER048
100,5000003016,2024,20240301,20240301,USER021
100,5000003017,2022,20221216,20221216,USER034
100,5000003018,2023,20230430,20230430,USER036
100,5000003019,2022,20221108,20221108,USER019
100,5000003020,2023,20230823,20230823,USER035
100,5000003021,2022,20221210,20221210,USER043
100,5000003022,2022,20220326,20220326,USER027
100,5000003023,2023,20230525,20230525,USER049
100,5000003024,2022,20221025,20221025,USER039
100,5000003025,2023,20230412,20230412,USER049
100,5000003026,2022,20220427,20220427,USER008
100,5000003027,2022,20221206,20221206,USER006
100,5000003028,2022,20221013,20221013,USER029
100,5000003029,2024,20240627,20240627,USER042
100,5000003030,2025,20250804,20250804,USER050
100,5000003031,2022,20220308,20220308,USER005
100,5000003032,2025,20250701,20250701,USER010
100,5000003033,2024,20240731,20240731,USER007
100,5000003034,2022,20220520,20220520,USER006
100,5000003035,2022,20221124,20221124,USER013
100,5000003036,2024,20240927,20240927,USER023
100,5000003037,2025,20250517,20250517,USER023
100,5000003038,2022,20220207,20220207,USER042
100,5000003039,2022,20220407,20220407,USER025
100,5000003040,2025,20251004,20251004,USER016
100,5000003041,2025,20250317,20250317,USER033
100,5000003042,2025,20250815,20250815,USER042
100,5000003043,2024,20241111,20241111,USER002
100,5000003044,2024,20240205,20240205,USER029
100,5000003045,2024,20240510,20240510,USER026
100,5000003046,2022,20220526,20220526,USER045
100,5000003047,2024,20240613,20240613,USER027
100,5000003048,2024,20240329,20240329,USER006
100,5000003049,2022,20220427,20220427,USER015
100,5000003050,2023,20231114,20231114,USER018
100,5000003051,2023,20231001,20231001,USER005
100,5000003052,2023,20230613,20230613,USER025
100,5000003053,2022,20220721,20220721,USER031
100,5000003054,2023,20231214,20231214,USER045
100,5000003055,2025,20251202,20251202,USER030
100,5000003056,2022,20220913,20220913,USER040
100,5000003057,2023,20230726,20230726,USER026
100,5000003058,2024,20240308,20240308,USER018
100,5000003059,2023,20230507,20230507,USER026
100,5000003060,2024,20240419,20240419,USER019
100,5000003061,2022,20220125,20220125,USER044
100,5000003062,2022,20220309,20220309,USER048
100,5000003063,2022,20220601,20220601,USER037
100,5000003064,2024,20240507,20240507,USER038
100,5000003065,2022,20220828,20220828,USER001
100,5000003066,2025,20250131,20250131,USER021
100,5000003067,2025,20250511,20250511,USER049
100,5000003068,2022,20221111,20221111,USER033
100,5000003069,2024,20240804,20240804,USER006
100,5000003070,2023,20230923,20230923,USER038
100,5000003071,2023,20230308,20230308,USER007
100,5000003072,2024,20240523,20240523,USER037
100,5000003073,2022,20220109,20220109,USER018
100,5000003074,2024,20240929,20240929,USER002
100,5000003075,2024,20240725,20240725,USER010
100,5000003076,2025,20251029,20251029,USER017
100,5000003077,2024,20240914,20240914,USER032
100,5000003078,2025,20251212,20251212,USER002
100,5000003079,2022,20220131,20220131,USER035
100,5000003080,2022,20220305,20220305,USER045
100,5000003081,2025,20251024,20251024,USER049
100,5000003082,2025,20251028,20251028,USER010
100,5000003083,2024,20240404,20240404,USER011
100,5000003084,2023,20230308,20230308,USER034
100,5000003085,2024,20240623,20240623,USER023
100,5000003086,2023,20231202,20231202,USER043
100,5000003087,2025,20250330,20250330,USER022
100,5000003088,2023,20231206,20231206,USER032
100,5000003089,2022,20220102,20220102,USER022
100,5000003090,2022,20220921,20220921,USER039
100,5000003091,2025,20250623,20250623,USER047
100,5000003092,2022,20220223,20220223,USER020
100,5000003093,2023,20230903,20230903,USER011
100,5000003094,2023,20231220,20231220,USER014
100,5000003095,2023,20230415,20230415,USER019
100,5000003096,2023,20230911,20230911,USER013
100,5000003097,2023,20230316,20230316,USER028
100,5000003098,2024,20241128,20241128,USER016
100,5000003099,2023,20231017,20231017,USER037
100,5000003100,2023,20230223,20230223,USER045
100,5000003101,2025,20250206,20250206,USER032
100,5000003102,2024,20240523,20240523,USER041
100,5000003103,2025,20250202,20250202,USER019
100,5000003104,2023,20230304,20230304,USER014
100,5000003105,2022,20221102,20221102,USER032
100,5000003106,2023,20231129,20231129,USER034
100,5000003107,2025,20250405,20250405,USER028
100,5000003108,2022,20220914,20220914,USER004
100,5000003109,2025,20251025,20251025,USER021
100,5000003110,2024,20241228,20241228,USER029
100,5000003111,2023,20230208,20230208,USER012
100,5000003112,2024,20240427,20240427,USER021
100,5000003113,2024,20240130,20240130,USER026
100,5000003114,2024,20240728,20240728,USER007
100,5000003115,2024,20241222,20241222,USER043
100,5000003116,2023,20230727,20230727,USER047
100,5000003117,2022,20220409,20220409,USER027
100,5000003118,2025,20250616,20250616,USER004
100,5000003119,2024,20240913,20240913,USER023
100,5000003120,2022,20220222,20220222,USER025
100,5000003121,2022,20220805,20220805,USER014
100,5000003122,2025,20250917,20250917,USER031
100,5000003123,2022,20221122,20221122,USER022
100,5000003124,2025,20250203,20250203,USER020
100,5000003125,2025,20250905,20250905,USER040
100,5000003126,2023,20230801,20230801,USER030
100,5000003127,2022,20220828,20220828,USER012
100,5000003128,2024,20240817,20240817,USER033
100,5000003129,2022,20220509,20220509,USER047
100,5000003130,2024,20240804,20240804,USER027
100,5000003131,2023,20231006,20231006,USER039
100,5000003132,2022,20220109,20220109,USER035
100,5000003133,2024,20240214,20240214,USER048
100,5000003134,2023,20230827,20230827,USER024
100,5000003135,2022,20221109,20221109,USER027
100,5000003136,2023,20230424,20230424,USER034
100,5000003137,2023,20230607,20230607,USER045
