MANDT,AUFNR,DESSION,STLNR,GAMNG,GMEIN,GLTRS,GLTRP
100,1001674,26660173,BOM000141,8594,ST,20221011,20221015
100,1001675,52676761,BOM000146,6220,ST,20220501,20220502
100,1001676,48438812,BOM000065,2849,ST,20240721,20240726
100,1001677,88860197,BOM000099,6182,ST,20230419,20230424
100,1001678,22752548,BOM000140,8773,ST,20240212,20240216
100,1001679,92693062,BOM000080,5295,ST,20221222,20221226
100,1001680,65108732,BOM000074,8316,ST,20250121,20250122
100,1001681,99527637,BOM000128,3201,ST,20240703,20240707
100,1001682,07226571,BOM000020,1856,ST,20221212,20221213
100,1001683,96488246,BOM000109,4512,ST,20220724,20220729
100,1001684,16567405,BOM000060,6507,ST,20250411,20250415
100,1001685,28042655,BOM000118,6024,ST,20221031,20221102
100,1001686,39635263,BOM000088,6066,ST,20240217,20240222
100,1001687,98756349,BOM000020,4379,ST,20230609,20230614
100,1001688,90909954,BOM000013,4934,ST,20220730,20220802
100,1001689,33498276,BOM000160,7635,ST,20221028,20221031
100,1001690,80017723,BOM000043,2035,ST,20250814,20250819
100,1001691,64609553,BOM000136,8385,ST,20231128,20231129
100,1001692,71159052,BOM000162,2582,ST,20250218,20250221
100,1001693,70145266,BOM000014,1507,ST,20230625,20230627
100,1001694,95424333,BOM000053,5385,ST,20230825,20230829
100,1001695,45221876,BOM000129,3268,ST,20250621,20250626
100,1001696,16170837,BOM000113,7317,ST,20220131,20220202
100,1001697,43555739,BOM000086,8399,ST,20221008,20221010
100,1001698,42140880,BOM000014,6844,ST,20251130,20251202
100,1001699,06957171,BOM000036,5664,ST,20220530,20220604
100,1001700,11940924,BOM000008,8592,ST,20221213,20221216
100,1001701,47549264,BOM000035,1348,ST,20230625,20230627
100,1001702,73002461,BOM000136,6290,ST,20241026,20241027
100,1001703,75897793,BOM000140,1122,ST,20220810,20220814
100,1001704,85076535,BOM000001,143,ST,20240801,20240802
100,1001705,92471483,BOM000120,1524,ST,20220708,20220709
100,1001706,34566721,BOM000055,3478,ST,20250209,20250212
100,1001707,56041428,BOM000030,9480,ST,20240829,20240903
100,1001708,43094205,BOM000078,4074,ST,20221230,20221231
100,1001709,74543892,BOM000006,8801,ST,20240330,20240331
100,1001710,80177810,BOM000057,4522,ST,20250523,20250528
100,1001711,55651586,BOM000034,5006,ST,20240125,20240126
100,1001712,01923273,BOM000073,3361,ST,20241111,20241113
100,1001713,46413514,BOM000082,265,ST,20241016,20241019
100,1001714,63414048,BOM000158,5365,ST,20231219,20231224
100,1001715,92388039,BOM000014,1659,ST,20231101,20231102
100,1001716,79297539,BOM000161,8763,ST,20230304,20230308
100,1001717,98036048,BOM000038,3749,ST,20221218,20221220
100,1001718,86152388,BOM000092,9384,ST,20230120,20230125
100,1001719,71639409,BOM000163,5282,ST,20250606,20250608
100,1001720,26637230,BOM000086,5287,ST,20241124,20241125
100,1001721,37104993,BOM000015,6015,ST,20230320,20230325
100,1001722,56665051,BOM000117,4896,ST,20241230,20250102
100,1001723,84648996,BOM000107,7909,ST,20230822,20230823
100,1001724,96654904,BOM000091,9638,ST,20231124,20231127
100,1001725,31986424,BOM000081,6835,ST,20240210,20240213
100,1001726,07373397,BOM000054,6426,ST,20251114,20251115
100,1001727,58536498,BOM000150,7063,ST,20240318,20240321
100,1001728,46350763,BOM000100,7845,ST,20221206,20221211
100,1001729,14875400,BOM000021,5815,ST,20220816,20220817
100,1001730,83781916,BOM000104,3885,ST,20251202,20251204
100,1001731,11591523,BOM000138,1946,ST,20230524,20230528
100,1001732,93055347,BOM000098,7547,ST,20251201,20251205
100,1001733,86896268,BOM000139,3558,ST,20230110,20230111
100,1001734,31812834,BOM000081,291,ST,20241104,20241106
100,1001735,11329810,BOM000083,341,ST,20240526,20240530
100,1001736,64432859,BOM000130,1492,ST,20240826,20240827
100,1001737,32975354,BOM000145,4264,ST,20220524,20220525
100,1001738,56949641,BOM000117,5130,ST,20220921,20220923
100,1001739,67904644,BOM000150,1290,ST,20250328,20250329
100,1001740,88890024,BOM000152,1260,ST,20230126,20230128
100,1001741,01872551,BOM000129,3865,ST,20231022,20231025
100,1001742,39888846,BOM000058,9026,ST,20251212,20251217
100,1001743,30960271,BOM000140,6815,ST,20220108,20220112
100,1001744,71040797,BOM000061,7713,ST,20250126,20250127
100,1001745,32031403,BOM000125,7854,ST,20220905,20220909
100,1001746,64484000,BOM000002,226,ST,20240512,20240514
100,1001747,25719453,BOM000162,9378,ST,20220217,20220220
100,1001748,49826335,BOM000002,8491,ST,20250520,20250525
100,1001749,09218780,BOM000044,6141,ST,20240502,20240504
100,1001750,47372352,BOM000026,6300,ST,20241124,20241127
100,1001751,74635565,BOM000056,3913,ST,20220121,20220123
100,1001752,12739995,BOM000022,1918,ST,20230214,20230218
100,1001753,09077104,BOM000136,8775,ST,20230918,20230921
100,1001754,61546948,BOM000126,8640,ST,20230512,20230514
100,1001755,48391691,BOM000141,2483,ST,20251021,20251023
100,1001756,13206540,BOM000141,4918,ST,20220214,20220215
100,1001757,21354566,BOM000142,6392,ST,20220708,20220712
100,1001758,14333596,BOM000135,9395,ST,20240723,20240728
100,1001759,64811389,BOM000005,757,ST,20220217,20220218
100,1001760,46490657,BOM000045,1099,ST,20250425,20250427
100,1001761,24052427,BOM000101,1373,ST,20250826,20250827
100,1001762,95148689,BOM000081,1790,ST,20220611,20220613
100,1001763,20283904,BOM000030,7455,ST,20230101,20230105
100,1001764,23543173,BOM000118,9272,ST,20231020,20231023
100,1001765,03600177,BOM000029,8551,ST,20251010,20251014
100,1001766,43667425,BOM000133,8760,ST,20251231,20260102
100,1001767,08079952,BOM000113,7271,ST,20220711,20220715
100,1001768,99396670,BOM000011,9327,ST,20250313,20250317
100,1001769,43800249,BOM000004,9855,ST,20240321,20240322
100,1001770,87633466,BOM000085,4283,ST,20240110,20240115
100,1001771,56336344,BOM000092,5436,ST,20250210,20250212
100,1001772,52239038,BOM000049,788,ST,20230608,20230613
100,1001773,85900082,BOM000035,6044,ST,20220210,20220212
100,1001774,30300411,BOM000147,6494,ST,20241004,20241008
100,1001775,48506641,BOM000027,683,ST,20250712,20250715
100,1001776,22276958,BOM000057,8609,ST,20240412,20240417
100,1001777,69395455,BOM000077,6392,ST,20240809,20240813
100,1001778,72331167,BOM000034,8510,ST,20230318,20230321
100,1001779,86824845,BOM000047,4507,ST,20240404,20240409
100,1001780,80387146,BOM000149,7892,ST,20250519,20250520
100,1001781,14483776,BOM000012,6455,ST,20250416,20250421
100,1001782,46636321,BOM000064,6426,ST,20240527,20240528
100,1001783,93357577,BOM000081,1267,ST,20240430,20240501
100,1001784,71602092,BOM000038,5873,ST,20240324,20240327
100,1001785,02384967,BOM000028,221,ST,20240404,20240407
100,1001786,01572834,BOM000071,5122,ST,20221104,20221108
100,1001787,31609568,BOM000102,8707,ST,20240310,20240313
100,1001788,86651226,BOM000019,2216,ST,20231121,20231125
100,1001789,41422322,BOM000022,8482,ST,20231201,20231202
100,1001790,64000180,BOM000049,5049,ST,20230301,20230305
100,1001791,31520007,BOM000023,4653,ST,20230901,20230905
100,1001792,27387485,BOM000055,2627,ST,20230416,20230421
100,1001793,26074101,BOM000146,4090,ST,20241016,20241020
100,1001794,14761940,BOM000111,5531,ST,20240118,20240120
100,1001795,08622187,BOM000131,9647,ST,20230924,20230928
100,1001796,21412753,BOM000114,3412,ST,20241115,20241116
100,1001797,86567660,BOM000010,6319,ST,20220822,20220827
100,1001798,90286379,BOM000122,3586,ST,20220217,20220222
100,1001799,95734479,BOM000038,8881,ST,20250331,20250404
100,1001800,19829989,BOM000014,7718,ST,20220525,20220527
100,1001801,19229856,BOM000019,1322,ST,20231027,20231031
100,1001802,83016877,BOM000034,9151,ST,20220214,20220219
100,1001803,14847282,BOM000054,4311,ST,20221223,20221224
100,1001804,23882280,BOM000070,877,ST,20230514,20230517
100,1001805,00947044,BOM000112,1537,ST,20220714,20220717
100,1001806,05988363,BOM000086,610,ST,20230226,20230301
100,1001807,83417989,BOM000122,2626,ST,20230605,20230610
100,1001808,49324544,BOM000002,251,ST,20240901,20240905
100,1001809,54978024,BOM000067,2009,ST,20241110,20241111
100,1001810,29324250,BOM000016,7722,ST,20240401,20240406
100,1001811,55207486,BOM000023,3289,ST,20241229,20241230
100,1001812,88318517,BOM000061,7323,ST,20221211,20221212
100,1001813,50252331,BOM000052,4690,ST,20230829,20230903
100,1001814,66412473,BOM000010,1001,ST,20250723,20250724
100,1001815,40208960,BOM000136,823,ST,20220918,20220920
100,1001816,90375287,BOM000012,9127,ST,20240114,20240118
100,1001817,60907437,BOM000124,6868,ST,20250619,20250620
100,1001818,76916319,BOM000068,8916,ST,20250623,20250626
100,1001819,91625824,BOM000030,6271,ST,20230323,20230326
100,1001820,19416522,BOM000040,4398,ST,20241004,20241006
100,1001821,90275526,BOM000024,3370,ST,20240408,20240410
100,1001822,74488690,BOM000134,6658,ST,20250710,20250713
100,1001823,27048099,BOM000015,5732,ST,20230806,20230811
100,1001824,33744196,BOM000029,489,ST,20240609,20240613
100,1001825,48224842,BOM000147,5822,ST,20230101,20230106
100,1001826,16232811,BOM000027,4105,ST,20221229,20230103
100,1001827,24299746,BOM000117,485,ST,20230731,20230801
100,1001828,43341387,BOM000100,8393,ST,20240413,20240417
100,1001829,46676313,BOM000126,6280,ST,20221006,20221010
100,1001830,87300952,BOM000160,737,ST,20240107,20240111
100,1001831,00358788,BOM000132,766,ST,20250202,20250204
100,1001832,64251010,BOM000010,2900,ST,20240820,20240825
100,1001833,79248063,BOM000071,1691,ST,20220606,20220609
100,1001834,73360604,BOM000057,8508,ST,20220716,20220721
100,1001835,74436449,BOM000153,6438,ST,20251002,20251006
100,1001836,60462839,BOM000009,4736,ST,20220620,20220622
100,1001837,30249034,BOM000011,3026,ST,20221225,20221229
100,1001838,64654181,BOM000030,2081,ST,20230111,20230113
100,1001839,25882817,BOM000014,8886,ST,20220922,20220926
100,1001840,39421613,BOM000022,6966,ST,20230401,20230406
100,1001841,69416565,BOM000100,2776,ST,20250301,20250305
100,1001842,11364451,BOM000072,1168,ST,20250805,20250806
100,1001843,63196010,BOM000072,7007,ST,20240214,20240216
100,1001844,17161994,BOM000078,9607,ST,20220727,20220729
100,1001845,69339256,BOM000153,406,ST,20230616,20230619
100,1001846,57645546,BOM000079,7433,ST,20251012,20251016
100,1001847,42665905,BOM000003,7509,ST,20220729,20220802
100,1001848,37610335,BOM000007,3148,ST,20250915,20250917
100,1001849,22114403,BOM000113,6129,ST,20250928,20250929
100,1001850,96468808,BOM000037,5013,ST,20230629,20230704
100,1001851,09191103,BOM000149,264,ST,20240815,20240820
100,1001852,07874365,BOM000060,1510,ST,20241121,20241126
100,1001853,17847480,BOM000109,9217,ST,20240815,20240820
100,1001854,00347195,BOM000036,7749,ST,20231021,20231025
100,1001855,18593889,BOM000145,6731,ST,20220709,20220713
100,1001856,95839937,BOM000048,8691,ST,20240608,20240612
100,1001857,09700528,BOM000013,1355,ST,20220909,20220911
100,1001858,43681203,BOM000077,753,ST,20231116,20231120
100,1001859,03189432,BOM000158,2365,ST,20240727,20240731
100,1001860,83893598,BOM000116,3576,ST,20251218,20251220
100,1001861,76636558,BOM000087,9858,ST,20260101,20260105
100,1001862,74417368,BOM000161,8110,ST,20230724,20230729
100,1001863,34339807,BOM000047,8258,ST,20240710,20240714
100,1001864,26346564,BOM000051,4107,ST,20221007,20221008
100,1001865,67456266,BOM000036,5975,ST,20231202,20231204
100,1001866,13909725,BOM000070,2195,ST,20220507,20220512
100,1001867,68729648,BOM000047,3304,ST,20220420,20220423
100,1001868,43418454,BOM000109,3163,ST,20221015,20221017
100,1001869,88526791,BOM000155,7200,ST,20230609,20230614
100,1001870,36137867,BOM000148,9793,ST,20221031,20221102
100,1001871,04334644,BOM000023,8270,ST,20250601,20250606
100,1001872,81743167,BOM000123,5114,ST,20231021,20231025
100,1001873,60344607,BOM000013,4013,ST,20240315,20240316
100,1001874,15017380,BOM000118,7065,ST,20240912,20240915
100,1001875,79043715,BOM000136,2936,ST,20241020,20241024
100,1001876,93824376,BOM000002,8810,ST,20240321,20240323
100,1001877,93753103,BOM000144,2506,ST,20250506,20250511
100,1001878,21186918,BOM000120,3296,ST,20241118,20241123
100,1001879,93854568,BOM000037,1714,ST,20220805,20220807
100,1001880,07531196,BOM000093,5674,ST,20240911,20240916
100,1001881,22049454,BOM000140,4448,ST,20251004,20251007
100,1001882,34845316,BOM000120,2411,ST,20240307,20240311
100,1001883,95562904,BOM000121,7698,ST,20240805,20240810
100,1001884,41426918,BOM000125,4734,ST,20240306,20240310
100,1001885,01116233,BOM000145,9415,ST,20250910,20250912
100,1001886,23559997,BOM000113,4186,ST,20230612,20230616
100,1001887,42927315,BOM000154,8242,ST,20240703,20240708
100,1001888,87706492,BOM000017,5782,ST,20220722,20220724
100,1001889,93713542,BOM000114,6720,ST,20250807,20250810
100,1001890,77904122,BOM000081,2963,ST,20220812,20220817
100,1001891,29303028,BOM000133,8067,ST,20250308,20250313
100,1001892,92380225,BOM000145,9399,ST,20250730,20250731
100,1001893,10493338,BOM000024,4989,ST,20220902,20220907
100,1001894,07923171,BOM000133,1385,ST,20220416,20220417
100,1001895,42644886,BOM000027,1621,ST,20250607,20250609
100,1001896,25723297,BOM000039,3639,ST,20230821,20230826
100,1001897,70317138,BOM000021,4222,ST,20251119,20251123
100,1001898,35726072,BOM000109,630,ST,20220902,20220904
100,1001899,90019247,BOM000017,2153,ST,20220226,20220228
100,1001900,48302770,BOM000087,2602,ST,20240927,20241002
100,1001901,85435721,BOM000005,1498,ST,20250217,20250219
100,1001902,97238380,BOM000135,8348,ST,20220215,20220218
100,1001903,16715486,BOM000123,8318,ST,20240601,20240603
100,1001904,35571210,BOM000090,5270,ST,20250504,20250506
100,1001905,87362875,BOM000051,863,ST,20250425,20250430
100,1001906,01304349,BOM000099,7025,ST,20230322,20230326
100,1001907,03389677,BOM000001,9523,ST,20251122,20251125
100,1001908,47559850,BOM000028,3750,ST,20220328,20220402
100,1001909,67718197,BOM000120,6399,ST,20220314,20220319
100,1001910,91985565,BOM000079,2593,ST,20241118,20241120
100,1001911,95185464,BOM000095,255,ST,20230310,20230314
100,1001912,74147875,BOM000094,9036,ST,20250522,20250525
100,1001913,14782305,BOM000132,3899,ST,20240831,20240903
100,1001914,82203604,BOM000152,1433,ST,20251015,20251020
100,1001915,86035845,BOM000136,5608,ST,20220827,20220829
100,1001916,14946391,BOM000142,8118,ST,20230129,20230203
100,1001917,52703863,BOM000153,4093,ST,20230515,20230516
100,1001918,13691207,BOM000132,1934,ST,20241231,20250105
100,1001919,13829268,BOM000120,7920,ST,20250501,20250503
100,1001920,31777863,BOM000128,7514,ST,20230710,20230712
100,1001921,90102666,BOM000099,4942,ST,20250920,20250921
100,1001922,96322871,BOM000139,3164,ST,20230131,20230205
100,1001923,92176665,BOM000151,2888,ST,20220413,20220416
100,1001924,57076528,BOM000053,4301,ST,20220417,20220418
100,1001925,67523265,BOM000070,776,ST,20220112,20220116
100,1001926,90037801,BOM000156,4196,ST,20240605,20240607
100,1001927,17143958,BOM000138,3233,ST,20221005,20221010
100,1001928,55527893,BOM000138,5536,ST,20240604,20240607
100,1001929,51086071,BOM000096,9955,ST,20220925,20220927
100,1001930,10424611,BOM000036,5683,ST,20241011,20241012
100,1001931,65845251,BOM000032,1894,ST,20230525,20230526
100,1001932,59511286,BOM000052,3791,ST,20251016,20251017
100,1001933,26757358,BOM000099,8913,ST,20230608,20230611
100,1001934,89970770,BOM000052,1204,ST,20230920,20230922
100,1001935,94219686,BOM000098,8701,ST,20240128,20240129
100,1001936,76382643,BOM000071,4027,ST,20240930,20241002
100,1001937,85915018,BOM000001,9304,ST,20240702,20240704
100,1001938,19789733,BOM000053,9490,ST,20240916,20240919
100,1001939,92946911,BOM000074,4472,ST,20220118,20220123
100,1001940,25696566,BOM000113,4285,ST,20241031,20241105
100,1001941,37173281,BOM000124,6897,ST,20220827,20220901
100,1001942,24642065,BOM000101,6450,ST,20220719,20220721
100,1001943,78859507,BOM000123,7305,ST,20241013,20241017
100,1001944,48474634,BOM000096,3843,ST,20230107,20230108
100,1001945,00008959,BOM000008,3981,ST,20230818,20230823
100,1001946,11538076,BOM000007,7908,ST,20230616,20230617
100,1001947,27545512,BOM000058,5836,ST,20230508,20230511
100,1001948,82543337,BOM000130,9281,ST,20220504,20220506
100,1001949,32378452,BOM000152,2627,ST,20230330,20230404
100,1001950,01334719,BOM000033,5358,ST,20250118,20250121
100,1001951,26820923,BOM000057,3441,ST,20240413,20240415
100,1001952,51410248,BOM000142,217,ST,20230511,20230513
100,1001953,48901920,BOM000035,8953,ST,20240626,20240627
100,1001954,39250988,BOM000048,8283,ST,20251011,20251015
100,1001955,58999305,BOM000086,7717,ST,20240618,20240623
100,1001956,05016906,BOM000155,7125,ST,20241230,20241231
100,1001957,72246146,BOM000036,620,ST,20231113,20231116
100,1001958,35585165,BOM000042,9845,ST,20250306,20250311
100,1001959,54426854,BOM000078,3870,ST,20220113,20220116
100,1001960,65840577,BOM000090,1174,ST,20220909,20220914
100,1001961,75184604,BOM000078,7758,ST,20241109,20241114
100,1001962,10463325,BOM000096,9889,ST,20230827,20230830
100,1001963,04280632,BOM000150,5678,ST,20250925,20250926
100,1001964,47043338,BOM000044,5723,ST,20231221,20231222
100,1001965,91868754,BOM000120,2099,ST,20241129,20241201
100,1001966,56291930,BOM000139,8550,ST,20230618,20230621
100,1001967,47567830,BOM000135,3767,ST,20230307,20230312
100,1001968,78989178,BOM000041,4407,ST,20240509,20240511
100,1001969,01198654,BOM000094,347,ST,20220311,20220312
100,1001970,17048602,BOM000005,1698,ST,20250303,20250304
100,1001971,50081264,BOM000130,4947,ST,20250906,20250911
100,1001972,09313368,BOM000026,4772,ST,20250720,20250725
100,1001973,48471275,BOM000127,8993,ST,20251121,20251122
100,1001974,67980990,BOM000062,7611,ST,20220730,20220801
100,1001975,57678497,BOM000009,7457,ST,20250906,20250910
100,1001976,16425633,BOM000099,1300,ST,20250703,20250708
100,1001977,32980552,BOM000088,5963,ST,20240113,20240117
100,1001978,26740244,BOM000080,3923,ST,20240109,20240112
100,1001979,79236189,BOM000077,9929,ST,20250713,20250718
100,1001980,43381910,BOM000012,4157,ST,20220228,20220303
100,1001981,73008219,BOM000156,1850,ST,20240117,20240119
100,1001982,86793239,BOM000025,1536,ST,20260102,20260107
100,1001983,05238083,BOM000072,8012,ST,20230104,20230107
100,1001984,79296522,BOM000108,1016,ST,20250714,20250717
100,1001985,10441442,BOM000066,3473,ST,20250925,20250926
