MANDT,BUKRS,LIFNR,UMSKS,AUGDT,AUGBL,GJAHR,BELNR,DMBTR,WAERS
100,1000,0000000071,,20241019,0010001888,2023,0010001888,1657.96,EUR
100,2000,0000000003,,20220907,0010001889,2024,0010001889,2481.46,EUR
100,1000,0000000149,,20230115,0010001890,2023,0010001890,2800.89,EUR
100,2000,0000000046,,20221017,0010001891,2024,0010001891,2206.55,EUR
100,1000,0000000150,,20220614,0010001892,2023,0010001892,1509.63,EUR
100,2000,0000000168,,20230327,0010001893,2024,0010001893,211.37,EUR
100,1000,0000000014,,20230903,0010001894,2023,0010001894,4119.05,EUR
100,2000,0000000108,,20240125,0010001895,2024,0010001895,2434.62,EUR
100,1000,0000000177,,20230218,0010001896,2023,0010001896,825.73,EUR
100,2000,0000000112,,20221119,0010001897,2024,0010001897,365.35,EUR
100,1000,0000000135,,20240614,0010001898,2023,0010001898,1088.2,EUR
100,2000,0000000138,,20220104,0010001899,2024,0010001899,1033.1,EUR
100,1000,0000000157,,20240821,0010001900,2023,0010001900,4208.33,EUR
100,2000,0000000091,,20220106,0010001901,2024,0010001901,2176.76,EUR
100,1000,0000000004,,20220424,0010001902,2023,0010001902,2034.72,EUR
100,2000,0000000172,,20231106,0010001903,2024,0010001903,2521.83,EUR
100,1000,0000000025,,20231015,0010001904,2023,0010001904,4139.26,EUR
100,2000,0000000148,,20220426,0010001905,2024,0010001905,957.29,EUR
100,1000,0000000133,,20240215,0010001906,2023,0010001906,3179.21,EUR
100,2000,0000000171,,20240220,0010001907,2024,0010001907,4831.38,EUR
100,1000,0000000070,,20231007,0010001908,2023,0010001908,3097.28,EUR
100,2000,0000000030,,20240303,0010001909,2024,0010001909,2743.11,EUR
100,1000,0000000075,,20220722,0010001910,2023,0010001910,2347.66,EUR
100,2000,0000000071,,20230716,0010001911,2024,0010001911,1108.63,EUR
100,1000,0000000074,,20240131,0010001912,2023,0010001912,2292.44,EUR
100,2000,0000000023,,20240828,0010001913,2024,0010001913,1792.3,EUR
100,1000,0000000092,,20230522,0010001914,2023,0010001914,2930.09,EUR
100,2000,0000000119,,20220827,0010001915,2024,0010001915,1706.23,EUR
100,1000,0000000141,,20230104,0010001916,2023,0010001916,4526.22,EUR
100,2000,0000000138,,20240406,0010001917,2024,0010001917,281.55,EUR
100,1000,0000000142,,20230210,0010001918,2023,0010001918,2116.63,EUR
100,2000,0000000167,,20230726,0010001919,2024,0010001919,3611.94,EUR
100,1000,0000000024,,20220220,0010001920,2023,0010001920,3985.41,EUR
100,2000,0000000156,,20220402,0010001921,2024,0010001921,406.68,EUR
100,1000,0000000060,,20221230,0010001922,2023,0010001922,499.12,EUR
100,2000,0000000062,,20240313,0010001923,2024,0010001923,3667.08,EUR
100,1000,0000000125,,20240212,0010001924,2023,0010001924,1121.9,EUR
100,2000,0000000020,,20240113,0010001925,2024,0010001925,4122.18,EUR
100,1000,0000000177,,20221015,0010001926,2023,0010001926,3222.6,EUR
100,2000,0000000130,,20231201,0010001927,2024,0010001927,1610.42,EUR
100,1000,0000000132,,20220508,0010001928,2023,0010001928,3723.34,EUR
100,2000,0000000021,,20230407,0010001929,2024,0010001929,2608.93,EUR
100,1000,0000000143,,20241204,0010001930,2023,0010001930,4152.08,EUR
100,2000,0000000160,,20240716,0010001931,2024,0010001931,4752.06,EUR
100,1000,0000000064,,20240403,0010001932,2023,0010001932,4964.84,EUR
100,2000,0000000033,,20220530,0010001933,2024,0010001933,2261.73,EUR
100,1000,0000000108,,20240425,0010001934,2023,0010001934,1663.44,EUR
100,2000,0000000194,,20230930,0010001935,2024,0010001935,127.75,EUR
100,1000,0000000075,,20230813,0010001936,2023,0010001936,3354.76,EUR
100,2000,0000000045,,20231217,0010001937,2024,0010001937,3018.44,EUR
100,1000,0000000180,,20220429,0010001938,2023,0010001938,2012.4,EUR
100,2000,0000000145,,20230107,0010001939,2024,0010001939,762.86,EUR
100,1000,0000000170,,20220108,0010001940,2023,0010001940,3549.3,EUR
100,2000,0000000003,,20230604,0010001941,2024,0010001941,2483.52,EUR
100,1000,0000000200,,20230310,0010001942,2023,0010001942,861.25,EUR
100,2000,0000000074,,20230511,0010001943,2024,0010001943,3653.51,EUR
100,1000,0000000005,,20241120,0010001944,2023,0010001944,3369.57,EUR
100,2000,0000000093,,20220523,0010001945,2024,0010001945,2837.42,EUR
100,1000,0000000178,,20220228,0010001946,2023,0010001946,3695.68,EUR
100,2000,0000000151,,20240309,0010001947,2024,0010001947,862.48,EUR
100,1000,0000000007,,20241109,0010001948,2023,0010001948,2833.66,EUR
100,2000,0000000066,,20220410,0010001949,2024,0010001949,1041.53,EUR
100,1000,0000000011,,20221020,0010001950,2023,0010001950,2347.53,EUR
100,2000,0000000099,,20230414,0010001951,2024,0010001951,1766.73,EUR
100,1000,0000000121,,20241221,0010001952,2023,0010001952,267.25,EUR
100,2000,0000000190,,20230405,0010001953,2024,0010001953,2905.92,EUR
100,1000,0000000011,,20220325,0010001954,2023,0010001954,1009.74,EUR
100,2000,0000000098,,20240912,0010001955,2024,0010001955,3378.37,EUR
100,1000,0000000106,,20220620,0010001956,2023,0010001956,1065.34,EUR
100,2000,0000000130,,20230330,0010001957,2024,0010001957,2695.85,EUR
100,1000,0000000146,,20231227,0010001958,2023,0010001958,990.26,EUR
100,2000,0000000035,,20240821,0010001959,2024,0010001959,1584.46,EUR
100,1000,0000000102,,20240108,0010001960,2023,0010001960,941.52,EUR
100,2000,0000000076,,20220715,0010001961,2024,0010001961,3752.09,EUR
100,1000,0000000145,,20220322,0010001962,2023,0010001962,2840.29,EUR
100,2000,0000000149,,20240713,0010001963,2024,0010001963,1603.55,EUR
100,1000,0000000097,,20240525,0010001964,2023,0010001964,119.99,EUR
100,2000,0000000109,,20220701,0010001965,2024,0010001965,1056.67,EUR
100,1000,0000000052,,20220920,0010001966,2023,0010001966,1107.66,EUR
100,2000,0000000160,,20241109,0010001967,2024,0010001967,1119.98,EUR
100,1000,0000000128,,20230131,0010001968,2023,0010001968,740.4,EUR
100,2000,0000000121,,20220615,0010001969,2024,0010001969,4545.21,EUR
100,1000,0000000103,,20240227,0010001970,2023,0010001970,346.16,EUR
100,2000,0000000074,,20221225,0010001971,2024,0010001971,4656.34,EUR
100,1000,0000000071,,20240419,0010001972,2023,0010001972,4323.72,EUR
100,2000,0000000084,,20230621,0010001973,2024,0010001973,1399.56,EUR
100,1000,0000000074,,20220923,0010001974,2023,0010001974,4916.48,EUR
100,2000,0000000051,,20231125,0010001975,2024,0010001975,2298.83,EUR
100,1000,0000000196,,20241107,0010001976,2023,0010001976,2403.47,EUR
100,2000,0000000077,,20230503,0010001977,2024,0010001977,4792.53,EUR
100,1000,0000000153,,20240507,0010001978,2023,0010001978,1473.59,EUR
100,2000,0000000197,,20220316,0010001979,2024,0010001979,2211.0,EUR
100,1000,0000000006,,20231118,0010001980,2023,0010001980,1455.19,EUR
100,2000,0000000116,,20240428,0010001981,2024,0010001981,360.64,EUR
100,1000,0000000038,,20240218,0010001982,2023,0010001982,769.48,EUR
100,2000,0000000141,,20230709,0010001983,2024,0010001983,2660.98,EUR
100,1000,0000000185,,20230424,0010001984,2023,0010001984,772.22,EUR
100,2000,0000000032,,20230915,0010001985,2024,0010001985,1556.18,EUR
100,1000,0000000194,,20220111,0010001986,2023,0010001986,3325.11,EUR
100,2000,0000000183,,20220713,0010001987,2024,0010001987,2830.28,EUR
100,1000,0000000057,,20231130,0010001988,2023,0010001988,634.54,EUR
100,2000,0000000138,,20231022,0010001989,2024,0010001989,3961.09,EUR
100,1000,0000000028,,20230718,0010001990,2023,0010001990,1227.61,EUR
100,2000,0000000160,,20220430,0010001991,2024,0010001991,1734.29,EUR
100,1000,0000000089,,20240224,0010001992,2023,0010001992,268.17,EUR
100,2000,0000000084,,20231219,0010001993,2024,0010001993,811.78,EUR
100,1000,0000000106,,20240822,0010001994,2023,0010001994,2747.0,EUR
100,2000,0000000078,,20240523,0010001995,2024,0010001995,4329.1,EUR
100,1000,0000000143,,20220206,0010001996,2023,0010001996,2349.13,EUR
100,2000,0000000041,,20230131,0010001997,2024,0010001997,1983.11,EUR
100,1000,0000000135,,20230205,0010001998,2023,0010001998,1761.21,EUR
100,2000,0000000056,,20230906,0010001999,2024,0010001999,4313.96,EUR
