MANDT,KOKRS,BELNR,GJAHR,BUZEI,KSTAR,KOSTL,WRBTR,TWAER
100,1000,0060001880,2023,003,0000400200,0000004000,1498.95,EUR
100,1000,0060001881,2024,001,0000400210,0000004100,9832.22,EUR
100,1000,0060001882,2023,002,0000400220,0000004200,3159.99,EUR
100,1000,0060001883,2024,003,0000400230,0000004300,5173.33,EUR
100,1000,0060001884,2023,001,0000400240,0000004400,3966.76,EUR
100,1000,0060001885,2024,002,0000400250,0000004500,8421.21,EUR
100,1000,0060001886,2023,003,0000400260,0000004600,1978.25,EUR
100,1000,0060001887,2024,001,0000400270,0000004700,1129.42,EUR
100,1000,0060001888,2023,002,0000400280,0000004800,408.66,EUR
100,1000,0060001889,2024,003,0000400290,0000004900,8429.87,EUR
100,1000,0060001890,2023,001,0000400000,0000005000,9494.63,EUR
100,1000,0060001891,2024,002,0000400010,0000005100,4859.17,EUR
100,1000,0060001892,2023,003,0000400020,0000005200,291.32,EUR
100,1000,0060001893,2024,001,0000400030,0000005300,701.01,EUR
100,1000,0060001894,2023,002,0000400040,0000005400,9143.98,EUR
100,1000,0060001895,2024,003,0000400050,0000005500,2796.86,EUR
100,1000,0060001896,2023,001,0000400060,0000005600,8277.86,EUR
100,1000,0060001897,2024,002,0000400070,0000005700,8543.31,EUR
100,1000,0060001898,2023,003,0000400080,0000005800,4015.57,EUR
100,1000,0060001899,2024,001,0000400090,0000005900,9214.43,EUR
100,1000,0060001900,2023,002,0000400100,0000001000,8540.4,EUR
100,1000,0060001901,2024,003,0000400110,0000001100,4438.23,EUR
100,1000,0060001902,2023,001,0000400120,0000001200,6830.97,EUR
100,1000,0060001903,2024,002,0000400130,0000001300,3084.26,EUR
100,1000,0060001904,2023,003,0000400140,0000001400,3928.16,EUR
100,1000,0060001905,2024,001,0000400150,0000001500,4390.38,EUR
100,1000,0060001906,2023,002,0000400160,0000001600,5977.46,EUR
100,1000,0060001907,2024,003,0000400170,0000001700,850.91,EUR
100,1000,0060001908,2023,001,0000400180,0000001800,2822.61,EUR
100,1000,0060001909,2024,002,0000400190,0000001900,7004.16,EUR
100,1000,0060001910,2023,003,0000400200,0000002000,8889.77,EUR
100,1000,0060001911,2024,001,0000400210,0000002100,1028.61,EUR
100,1000,0060001912,2023,002,0000400220,0000002200,7428.85,EUR
100,1000,0060001913,2024,003,0000400230,0000002300,2497.64,EUR
100,1000,0060001914,2023,001,0000400240,0000002400,7432.14,EUR
100,1000,0060001915,2024,002,0000400250,0000002500,324.86,EUR
100,1000,0060001916,2023,003,0000400260,0000002600,521.07,EUR
100,1000,0060001917,2024,001,0000400270,0000002700,1515.52,EUR
100,1000,0060001918,2023,002,0000400280,0000002800,1956.09,EUR
100,1000,0060001919,2024,003,0000400290,0000002900,6651.66,EUR
100,1000,0060001920,2023,001,0000400000,0000003000,7200.38,EUR
100,1000,0060001921,2024,002,0000400010,0000003100,5578.66,EUR
100,1000,0060001922,2023,003,0000400020,0000003200,6632.18,EUR
100,1000,0060001923,2024,001,0000400030,0000003300,6053.04,EUR
100,1000,0060001924,2023,002,0000400040,0000003400,431.05,EUR
100,1000,0060001925,2024,003,0000400050,0000003500,5059.99,EUR
100,1000,0060001926,2023,001,0000400060,0000003600,7658.94,EUR
100,1000,0060001927,2024,002,0000400070,0000003700,3260.75,EUR
100,1000,0060001928,2023,003,0000400080,0000003800,6781.05,EUR
100,1000,0060001929,2024,001,0000400090,0000003900,6135.27,EUR
100,1000,0060001930,2023,002,0000400100,0000004000,8077.77,EUR
100,1000,0060001931,2024,003,0000400110,0000004100,1152.72,EUR
100,1000,0060001932,2023,001,0000400120,0000004200,834.85,EUR
100,1000,0060001933,2024,002,0000400130,0000004300,185.28,EUR
100,1000,0060001934,2023,003,0000400140,0000004400,6289.97,EUR
100,1000,0060001935,2024,001,0000400150,0000004500,7973.94,EUR
100,1000,0060001936,2023,002,0000400160,0000004600,6368.01,EUR
100,1000,0060001937,2024,003,0000400170,0000004700,5174.6,EUR
100,1000,0060001938,2023,001,0000400180,0000004800,6076.55,EUR
100,1000,0060001939,2024,002,0000400190,0000004900,576.91,EUR
100,1000,0060001940,2023,003,0000400200,0000005000,9889.4,EUR
100,1000,0060001941,2024,001,0000400210,0000005100,4806.62,EUR
100,1000,0060001942,2023,002,0000400220,0000005200,558.74,EUR
100,1000,0060001943,2024,003,0000400230,0000005300,4946.8,EUR
100,1000,0060001944,2023,001,0000400240,0000005400,2411.35,EUR
100,1000,0060001945,2024,002,0000400250,0000005500,1868.44,EUR
100,1000,0060001946,2023,003,0000400260,0000005600,8572.84,EUR
100,1000,0060001947,2024,001,0000400270,0000005700,6803.31,EUR
100,1000,0060001948,2023,002,0000400280,0000005800,766.2,EUR
100,1000,0060001949,2024,003,0000400290,0000005900,7076.09,EUR
100,1000,0060001950,2023,001,0000400000,0000001000,3447.81,EUR
100,1000,0060001951,2024,002,0000400010,0000001100,673.42,EUR
100,1000,0060001952,2023,003,0000400020,0000001200,9516.92,EUR
100,1000,0060001953,2024,001,0000400030,0000001300,3770.2,EUR
100,1000,0060001954,2023,002,0000400040,0000001400,903.56,EUR
100,1000,0060001955,2024,003,0000400050,0000001500,7188.98,EUR
100,1000,0060001956,2023,001,0000400060,0000001600,6819.54,EUR
100,1000,0060001957,2024,002,0000400070,0000001700,3712.68,EUR
100,1000,0060001958,2023,003,0000400080,0000001800,6314.41,EUR
100,1000,0060001959,2024,001,0000400090,0000001900,8587.63,EUR
100,1000,0060001960,2023,002,0000400100,0000002000,1004.99,EUR
100,1000,0060001961,2024,003,0000400110,0000002100,8332.66,EUR
100,1000,0060001962,2023,001,0000400120,0000002200,7709.52,EUR
100,1000,0060001963,2024,002,0000400130,0000002300,5958.06,EUR
100,1000,0060001964,2023,003,0000400140,0000002400,5377.48,EUR
100,1000,0060001965,2024,001,0000400150,0000002500,4471.63,EUR
100,1000,0060001966,2023,002,0000400160,0000002600,8698.32,EUR
100,1000,0060001967,2024,003,0000400170,0000002700,2001.0,EUR
100,1000,0060001968,2023,001,0000400180,0000002800,2653.44,EUR
100,1000,0060001969,2024,002,0000400190,0000002900,1331.92,EUR
100,1000,0060001970,2023,003,0000400200,0000003000,5262.19,EUR
100,1000,0060001971,2024,001,0000400210,0000003100,446.04,EUR
100,1000,0060001972,2023,002,0000400220,0000003200,5001.08,EUR
100,1000,0060001973,2024,003,0000400230,0000003300,8326.6,EUR
100,1000,0060001974,2023,001,0000400240,0000003400,9245.6,EUR
100,1000,0060001975,2024,002,0000400250,0000003500,5291.79,EUR
100,1000,0060001976,2023,003,0000400260,0000003600,9951.04,EUR
100,1000,0060001977,2024,001,0000400270,0000003700,7195.51,EUR
100,1000,0060001978,2023,002,0000400280,0000003800,2359.79,EUR
100,1000,0060001979,2024,003,0000400290,0000003900,7339.77,EUR
100,1000,0060001980,2023,001,0000400000,0000004000,9990.72,EUR
100,1000,0060001981,2024,002,0000400010,0000004100,3915.87,EUR
100,1000,0060001982,2023,003,0000400020,0000004200,2273.55,EUR
100,1000,0060001983,2024,001,0000400030,0000004300,5244.34,EUR
100,1000,0060001984,2023,002,0000400040,0000004400,2250.86,EUR
100,1000,0060001985,2024,003,0000400050,0000004500,998.64,EUR
100,1000,0060001986,2023,001,0000400060,0000004600,2659.88,EUR
100,1000,0060001987,2024,002,0000400070,0000004700,4308.28,EUR
100,1000,0060001988,2023,003,0000400080,0000004800,7809.69,EUR
100,1000,0060001989,2024,001,0000400090,0000004900,6334.16,EUR
100,1000,0060001990,2023,002,0000400100,0000005000,6901.43,EUR
100,1000,0060001991,2024,003,0000400110,0000005100,9607.42,EUR
100,1000,0060001992,2023,001,0000400120,0000005200,1074.95,EUR
100,1000,0060001993,2024,002,0000400130,0000005300,9673.88,EUR
100,1000,0060001994,2023,003,0000400140,0000005400,2539.51,EUR
100,1000,0060001995,2024,001,0000400150,0000005500,8062.36,EUR
100,1000,0060001996,2023,002,0000400160,0000005600,464.89,EUR
100,1000,0060001997,2024,003,0000400170,0000005700,7971.25,EUR
100,1000,0060001998,2023,001,0000400180,0000005800,1973.2,EUR
100,1000,0060001999,2024,002,0000400190,0000005900,2721.76,EUR
100,1000,0060002000,2023,003,0000400200,0000001000,1812.68,EUR
100,1000,0060002001,2024,001,0000400210,0000001100,124.8,EUR
100,1000,0060002002,2023,002,0000400220,0000001200,7383.84,EUR
100,1000,0060002003,2024,003,0000400230,0000001300,5518.99,EUR
100,1000,0060002004,2023,001,0000400240,0000001400,8850.95,EUR
100,1000,0060002005,2024,002,0000400250,0000001500,458.64,EUR
100,1000,0060002006,2023,003,0000400260,0000001600,816.64,EUR
100,1000,0060002007,2024,001,0000400270,0000001700,785.03,EUR
100,1000,0060002008,2023,002,0000400280,0000001800,7749.6,EUR
100,1000,0060002009,2024,003,0000400290,0000001900,4414.31,EUR
100,1000,0060002010,2023,001,0000400000,0000002000,486.71,EUR
100,1000,0060002011,2024,002,0000400010,0000002100,6697.48,EUR
100,1000,0060002012,2023,003,0000400020,0000002200,3589.47,EUR
100,1000,0060002013,2024,001,0000400030,0000002300,2047.36,EUR
100,1000,0060002014,2023,002,0000400040,0000002400,5549.56,EUR
100,1000,0060002015,2024,003,0000400050,0000002500,3350.62,EUR
100,1000,0060002016,2023,001,0000400060,0000002600,8068.24,EUR
100,1000,0060002017,2024,002,0000400070,0000002700,820.86,EUR
100,1000,0060002018,2023,003,0000400080,0000002800,3228.36,EUR
100,1000,0060002019,2024,001,0000400090,0000002900,2503.64,EUR
100,1000,0060002020,2023,002,0000400100,0000003000,6400.97,EUR
100,1000,0060002021,2024,003,0000400110,0000003100,6705.81,EUR
100,1000,0060002022,2023,001,0000400120,0000003200,8704.07,EUR
100,1000,0060002023,2024,002,0000400130,0000003300,5811.4,EUR
100,1000,0060002024,2023,003,0000400140,0000003400,1815.58,EUR
100,1000,0060002025,2024,001,0000400150,0000003500,461.5,EUR
100,1000,0060002026,2023,002,0000400160,0000003600,8581.32,EUR
100,1000,0060002027,2024,003,0000400170,0000003700,8462.05,EUR
100,1000,0060002028,2023,001,0000400180,0000003800,6022.06,EUR
100,1000,0060002029,2024,002,0000400190,0000003900,2766.8,EUR
100,1000,0060002030,2023,003,0000400200,0000004000,7422.91,EUR
100,1000,0060002031,2024,001,0000400210,0000004100,1262.07,EUR
100,1000,0060002032,2023,002,0000400220,0000004200,7489.43,EUR
100,1000,0060002033,2024,003,0000400230,0000004300,8969.46,EUR
100,1000,0060002034,2023,001,0000400240,0000004400,9381.46,EUR
100,1000,0060002035,2024,002,0000400250,0000004500,4222.59,EUR
100,1000,0060002036,2023,003,0000400260,0000004600,7227.86,EUR
100,1000,0060002037,2024,001,0000400270,0000004700,1235.64,EUR
100,1000,0060002038,2023,002,0000400280,0000004800,3259.49,EUR
100,1000,0060002039,2024,003,0000400290,0000004900,3768.53,EUR
100,1000,0060002040,2023,001,0000400000,0000005000,376.54,EUR
100,1000,0060002041,2024,002,0000400010,0000005100,1667.91,EUR
100,1000,0060002042,2023,003,0000400020,0000005200,676.66,EUR
100,1000,0060002043,2024,001,0000400030,0000005300,5384.47,EUR
100,1000,0060002044,2023,002,0000400040,0000005400,6981.02,EUR
100,1000,0060002045,2024,003,0000400050,0000005500,3587.74,EUR
100,1000,0060002046,2023,001,0000400060,0000005600,2799.62,EUR
100,1000,0060002047,2024,002,0000400070,0000005700,6764.46,EUR
100,1000,0060002048,2023,003,0000400080,0000005800,1010.86,EUR
100,1000,0060002049,2024,001,0000400090,0000005900,4561.33,EUR
100,1000,0060002050,2023,002,0000400100,0000001000,8014.07,EUR
100,1000,0060002051,2024,003,0000400110,0000001100,607.96,EUR
100,1000,0060002052,2023,001,0000400120,0000001200,3137.97,EUR
100,1000,0060002053,2024,002,0000400130,0000001300,4226.23,EUR
100,1000,0060002054,2023,003,0000400140,0000001400,5118.94,EUR
100,1000,0060002055,2024,001,0000400150,0000001500,976.27,EUR
100,1000,0060002056,2023,002,0000400160,0000001600,829.82,EUR
100,1000,0060002057,2024,003,0000400170,0000001700,7033.54,EUR
100,1000,0060002058,2023,001,0000400180,0000001800,5630.74,EUR
100,1000,0060002059,2024,002,0000400190,0000001900,6917.28,EUR
100,1000,0060002060,2023,003,0000400200,0000002000,8487.45,EUR
100,1000,0060002061,2024,001,0000400210,0000002100,463.42,EUR
100,1000,0060002062,2023,002,0000400220,0000002200,2306.93,EUR
100,1000,0060002063,2024,003,0000400230,0000002300,4775.32,EUR
100,1000,0060002064,2023,001,0000400240,0000002400,9342.87,EUR
100,1000,0060002065,2024,002,0000400250,0000002500,770.12,EUR
100,1000,0060002066,2023,003,0000400260,0000002600,2563.57,EUR
100,1000,0060002067,2024,001,0000400270,0000002700,6328.36,EUR
100,1000,0060002068,2023,002,0000400280,0000002800,9612.47,EUR
100,1000,0060002069,2024,003,0000400290,0000002900,115.03,EUR
100,1000,0060002070,2023,001,0000400000,0000003000,160.64,EUR
100,1000,0060002071,2024,002,0000400010,0000003100,1646.6,EUR
100,1000,0060002072,2023,003,0000400020,0000003200,5903.28,EUR
100,1000,0060002073,2024,001,0000400030,0000003300,4532.53,EUR
100,1000,0060002074,2023,002,0000400040,0000003400,803.53,EUR
100,1000,0060002075,2024,003,0000400050,0000003500,4370.4,EUR
100,1000,0060002076,2023,001,0000400060,0000003600,3041.5,EUR
100,1000,0060002077,2024,002,0000400070,0000003700,1196.03,EUR
100,1000,0060002078,2023,003,0000400080,0000003800,1877.55,EUR
100,1000,0060002079,2024,001,0000400090,0000003900,4360.41,EUR
100,1000,0060002080,2023,002,0000400100,0000004000,7384.99,EUR
100,1000,0060002081,2024,003,0000400110,0000004100,3426.52,EUR
100,1000,0060002082,2023,001,0000400120,0000004200,933.75,EUR
100,1000,0060002083,2024,002,0000400130,0000004300,7159.48,EUR
100,1000,0060002084,2023,003,0000400140,0000004400,5420.45,EUR
100,1000,0060002085,2024,001,0000400150,0000004500,6201.93,EUR
100,1000,0060002086,2023,002,0000400160,0000004600,2630.61,EUR
100,1000,0060002087,2024,003,0000400170,0000004700,6989.8,EUR
100,1000,0060002088,2023,001,0000400180,0000004800,206.2,EUR
100,1000,0060002089,2024,002,0000400190,0000004900,6153.94,EUR
100,1000,0060002090,2023,003,0000400200,0000005000,8506.72,EUR
100,1000,0060002091,2024,001,0000400210,0000005100,9796.86,EUR
100,1000,0060002092,2023,002,0000400220,0000005200,4558.75,EUR
100,1000,0060002093,2024,003,0000400230,0000005300,8058.6,EUR
100,1000,0060002094,2023,001,0000400240,0000005400,8681.6,EUR
100,1000,0060002095,2024,002,0000400250,0000005500,9755.69,EUR
100,1000,0060002096,2023,003,0000400260,0000005600,4489.59,EUR
100,1000,0060002097,2024,001,0000400270,0000005700,4742.79,EUR
100,1000,0060002098,2023,002,0000400280,0000005800,2319.59,EUR
100,1000,0060002099,2024,003,0000400290,0000005900,3397.34,EUR
100,1000,0060002100,2023,001,0000400000,0000001000,9323.29,EUR
100,1000,0060002101,2024,002,0000400010,0000001100,3479.57,EUR
100,1000,0060002102,2023,003,0000400020,0000001200,8147.15,EUR
100,1000,0060002103,2024,001,0000400030,0000001300,5021.98,EUR
100,1000,0060002104,2023,002,0000400040,0000001400,564.73,EUR
100,1000,0060002105,2024,003,0000400050,0000001500,8230.35,EUR
100,1000,0060002106,2023,001,0000400060,0000001600,691.68,EUR
100,1000,0060002107,2024,002,0000400070,0000001700,575.58,EUR
100,1000,0060002108,2023,003,0000400080,0000001800,7388.83,EUR
100,1000,0060002109,2024,001,0000400090,0000001900,449.73,EUR
100,1000,0060002110,2023,002,0000400100,0000002000,9293.22,EUR
100,1000,0060002111,2024,003,0000400110,0000002100,6550.11,EUR
100,1000,0060002112,2023,001,0000400120,0000002200,4994.16,EUR
100,1000,0060002113,2024,002,0000400130,0000002300,8072.09,EUR
100,1000,0060002114,2023,003,0000400140,0000002400,3121.87,EUR
100,1000,0060002115,2024,001,0000400150,0000002500,3058.9,EUR
100,1000,0060002116,2023,002,0000400160,0000002600,9035.72,EUR
100,1000,0060002117,2024,003,0000400170,0000002700,3374.9,EUR
100,1000,0060002118,2023,001,0000400180,0000002800,6642.74,EUR
100,1000,0060002119,2024,002,0000400190,0000002900,5544.62,EUR
100,1000,0060002120,2023,003,0000400200,0000003000,5788.55,EUR
100,1000,0060002121,2024,001,0000400210,0000003100,7194.94,EUR
100,1000,0060002122,2023,002,0000400220,0000003200,8135.37,EUR
100,1000,0060002123,2024,003,0000400230,0000003300,9660.89,EUR
100,1000,0060002124,2023,001,0000400240,0000003400,7998.09,EUR
100,1000,0060002125,2024,002,0000400250,0000003500,9830.82,EUR
100,1000,0060002126,2023,003,0000400260,0000003600,7144.16,EUR
100,1000,0060002127,2024,001,0000400270,0000003700,6258.87,EUR
100,1000,0060002128,2023,002,0000400280,0000003800,1618.72,EUR
100,1000,0060002129,2024,003,0000400290,0000003900,9425.19,EUR
100,1000,0060002130,2023,001,0000400000,0000004000,1037.85,EUR
100,1000,0060002131,2024,002,0000400010,0000004100,2548.42,EUR
100,1000,0060002132,2023,003,0000400020,0000004200,7656.3,EUR
100,1000,0060002133,2024,001,0000400030,0000004300,4133.7,EUR
100,1000,0060002134,2023,002,0000400040,0000004400,4945.12,EUR
100,1000,0060002135,2024,003,0000400050,0000004500,8132.43,EUR
100,1000,0060002136,2023,001,0000400060,0000004600,3983.8,EUR
100,1000,0060002137,2024,002,0000400070,0000004700,8279.38,EUR
100,1000,0060002138,2023,003,0000400080,0000004800,5161.61,EUR
100,1000,0060002139,2024,001,0000400090,0000004900,5202.87,EUR
100,1000,0060002140,2023,002,0000400100,0000005000,2359.22,EUR
100,1000,0060002141,2024,003,0000400110,0000005100,9362.45,EUR
100,1000,0060002142,2023,001,0000400120,0000005200,6352.75,EUR
100,1000,0060002143,2024,002,0000400130,0000005300,847.55,EUR
100,1000,0060002144,2023,003,0000400140,0000005400,7622.86,EUR
100,1000,0060002145,2024,001,0000400150,0000005500,8942.82,EUR
100,1000,0060002146,2023,002,0000400160,0000005600,1001.99,EUR
100,1000,0060002147,2024,003,0000400170,0000005700,8427.54,EUR
100,1000,0060002148,2023,001,0000400180,0000005800,6761.64,EUR
100,1000,0060002149,2024,002,0000400190,0000005900,3615.89,EUR
100,1000,0060002150,2023,003,0000400200,0000001000,8636.95,EUR
100,1000,0060002151,2024,001,0000400210,0000001100,2758.02,EUR
100,1000,0060002152,2023,002,0000400220,0000001200,8244.24,EUR
100,1000,0060002153,2024,003,0000400230,0000001300,2272.41,EUR
100,1000,0060002154,2023,001,0000400240,0000001400,1525.42,EUR
100,1000,0060002155,2024,002,0000400250,0000001500,5568.44,EUR
100,1000,0060002156,2023,003,0000400260,0000001600,4335.88,EUR
100,1000,0060002157,2024,001,0000400270,0000001700,8492.69,EUR
100,1000,0060002158,2023,002,0000400280,0000001800,9045.54,EUR
100,1000,0060002159,2024,003,0000400290,0000001900,7124.96,EUR
100,1000,0060002160,2023,001,0000400000,0000002000,376.65,EUR
100,1000,0060002161,2024,002,0000400010,0000002100,9211.17,EUR
100,1000,0060002162,2023,003,0000400020,0000002200,5771.24,EUR
100,1000,0060002163,2024,001,0000400030,0000002300,3366.06,EUR
100,1000,0060002164,2023,002,0000400040,0000002400,4876.8,EUR
100,1000,0060002165,2024,003,0000400050,0000002500,6794.35,EUR
100,1000,0060002166,2023,001,0000400060,0000002600,849.74,EUR
100,1000,0060002167,2024,002,0000400070,0000002700,1451.66,EUR
100,1000,0060002168,2023,003,0000400080,0000002800,9703.46,EUR
100,1000,0060002169,2024,001,0000400090,0000002900,4056.58,EUR
100,1000,0060002170,2023,002,0000400100,0000003000,7110.81,EUR
100,1000,0060002171,2024,003,0000400110,0000003100,8173.19,EUR
100,1000,0060002172,2023,001,0000400120,0000003200,5367.39,EUR
100,1000,0060002173,2024,002,0000400130,0000003300,311.82,EUR
100,1000,0060002174,2023,003,0000400140,0000003400,3901.73,EUR
