MANDT,VBELN,LFART,KUNNR,WADAT
100,1800003208,LF,CUS000078,20230927
100,1800003209,LF,CUS000038,20220811
100,1800003210,LF,CUS000189,20251124
100,1800003211,LF,CUS000195,20230905
100,1800003212,LF,CUS000171,20230219
100,1800003213,LF,CUS000060,20240309
100,1800003214,LF,CUS000009,20240316
100,1800003215,LF,CUS000200,20230907
100,1800003216,LF,CUS000160,20230531
100,1800003217,LF,CUS000028,20240314
100,1800003218,LF,CUS000090,20240430
100,1800003219,LF,CUS000012,20230701
100,1800003220,LF,CUS000032,20221202
100,1800003221,LF,CUS000026,20240205
100,1800003222,LF,CUS000023,20240604
100,1800003223,LF,CUS000016,20250902
100,1800003224,LF,CUS000194,20230417
100,1800003225,LF,CUS000122,20220912
100,1800003226,LF,CUS000136,20250423
100,1800003227,LF,CUS000010,20250612
100,1800003228,LF,CUS000197,20221106
100,1800003229,LF,CUS000099,20231226
100,1800003230,LF,CUS000061,20241127
100,1800003231,LF,CUS000153,20240611
100,1800003232,LF,CUS000130,20230103
100,1800003233,LF,CUS000155,20250909
100,1800003234,LF,CUS000029,20220510
100,1800003235,LF,CUS000043,20250212
100,1800003236,LF,CUS000050,20241011
100,1800003237,LF,CUS000052,20240211
100,1800003238,LF,CUS000115,20231120
100,1800003239,LF,CUS000194,20231017
100,1800003240,LF,CUS000090,20230312
100,1800003241,LF,CUS000068,20241218
100,1800003242,LF,CUS000038,20221222
100,1800003243,LF,CUS000121,20230320
100,1800003244,LF,CUS000077,20251020
100,1800003245,LF,CUS000120,20250526
100,1800003246,LF,CUS000165,20240926
100,1800003247,LF,CUS000003,20250918
100,1800003248,LF,CUS000117,20251107
100,1800003249,LF,CUS000077,20241203
100,1800003250,LF,CUS000087,20220708
100,1800003251,LF,CUS000195,20230630
100,1800003252,LF,CUS000130,20231105
100,1800003253,LF,CUS000182,20250109
100,1800003254,LF,CUS000138,20220604
100,1800003255,LF,CUS000182,20220729
100,1800003256,LF,CUS000122,20221004
100,1800003257,LF,CUS000181,20240217
100,1800003258,LF,CUS000164,20220214
100,1800003259,LF,CUS000011,20240920
100,1800003260,LF,CUS000121,20250922
100,1800003261,LF,CUS000033,20221120
100,1800003262,LF,CUS000165,20240413
100,1800003263,LF,CUS000158,20220403
100,1800003264,LF,CUS000179,20220611
100,1800003265,LF,CUS000099,20250621
100,1800003266,LF,CUS000021,20250619
100,1800003267,LF,CUS000081,20240509
100,1800003268,LF,CUS000080,20240420
100,1800003269,LF,CUS000102,20230103
100,1800003270,LF,CUS000120,20220702
100,1800003271,LF,CUS000027,20251129
100,1800003272,LF,CUS000052,20250112
100,1800003273,LF,CUS000177,20231215
100,1800003274,LF,CUS000145,20220718
100,1800003275,LF,CUS000156,20221015
100,1800003276,LF,CUS000084,20241020
100,1800003277,LF,CUS000085,20221211
100,1800003278,LF,CUS000178,20241207
100,1800003279,LF,CUS000120,20250417
100,1800003280,LF,CUS000009,20241111
100,1800003281,LF,CUS000111,20250914
100,1800003282,LF,CUS000125,20251213
100,1800003283,LF,CUS000102,20230402
100,1800003284,LF,CUS000142,20221210
100,1800003285,LF,CUS000078,20220307
100,1800003286,LF,CUS000129,20221011
100,1800003287,LF,CUS000068,20220215
100,1800003288,LF,CUS000001,20220224
100,1800003289,LF,CUS000196,20230726
100,1800003290,LF,CUS000080,20250920
100,1800003291,LF,CUS000132,20240212
100,1800003292,LF,CUS000113,20241219
100,1800003293,LF,CUS000200,20250523
100,1800003294,LF,CUS000160,20240208
100,1800003295,LF,CUS000042,20250706
100,1800003296,LF,CUS000001,20251103
100,1800003297,LF,CUS000045,20221017
100,1800003298,LF,CUS000040,20220314
100,1800003299,LF,CUS000012,20251123
100,1800003300,LF,CUS000036,20241014
100,1800003301,LF,CUS000047,20220416
100,1800003302,LF,CUS000094,20230323
100,1800003303,LF,CUS000188,20251121
100,1800003304,LF,CUS000189,20251223
100,1800003305,LF,CUS000067,20250823
100,1800003306,LF,CUS000029,20220224
100,1800003307,LF,CUS000005,20250212
100,1800003308,LF,CUS000014,20230529
100,1800003309,LF,CUS000172,20240807
100,1800003310,LF,CUS000163,20220509
100,1800003311,LF,CUS000037,20240930
100,1800003312,LF,CUS000090,20250606
100,1800003313,LF,CUS000116,20230315
100,1800003314,LF,CUS000067,20231121
100,1800003315,LF,CUS000162,20220804
100,1800003316,LF,CUS000051,20231111
100,1800003317,LF,CUS000086,20250225
100,1800003318,LF,CUS000060,20220308
100,1800003319,LF,CUS000155,20240829
100,1800003320,LF,CUS000192,20250802
100,1800003321,LF,CUS000126,20250320
100,1800003322,LF,CUS000176,20221023
100,1800003323,LF,CUS000043,20251112
100,1800003324,LF,CUS000076,20250619
100,1800003325,LF,CUS000053,20220927
100,1800003326,LF,CUS000024,20220311
100,1800003327,LF,CUS000085,20250531
100,1800003328,LF,CUS000032,20230314
100,1800003329,LF,CUS000120,20250605
100,1800003330,LF,CUS000125,20230212
100,1800003331,LF,CUS000090,20221119
100,1800003332,LF,CUS000120,20231111
100,1800003333,LF,CUS000173,20230607
100,1800003334,LF,CUS000146,20231114
100,1800003335,LF,CUS000180,20220224
100,1800003336,LF,CUS000096,20220428
100,1800003337,LF,CUS000112,20250323
100,1800003338,LF,CUS000153,20230320
100,1800003339,LF,CUS000185,20220305
100,1800003340,LF,CUS000122,20230121
100,1800003341,LF,CUS000056,20240227
100,1800003342,LF,CUS000005,20251102
100,1800003343,LF,CUS000131,20250613
100,1800003344,LF,CUS000181,20230401
100,1800003345,LF,CUS000161,20250309
100,1800003346,LF,CUS000099,20240125
100,1800003347,LF,CUS000135,20250106
100,1800003348,LF,CUS000037,20230210
100,1800003349,LF,CUS000197,20240516
100,1800003350,LF,CUS000189,20250120
100,1800003351,LF,CUS000169,20250425
100,1800003352,LF,CUS000128,20220602
100,1800003353,LF,CUS000038,20240705
100,1800003354,LF,CUS000070,20250716
100,1800003355,LF,CUS000026,20250115
100,1800003356,LF,CUS000166,20251214
100,1800003357,LF,CUS000197,20221016
100,1800003358,LF,CUS000013,20250220
100,1800003359,LF,CUS000031,20221102
100,1800003360,LF,CUS000184,20241229
100,1800003361,LF,CUS000045,20250607
100,1800003362,LF,CUS000133,20240606
100,1800003363,LF,CUS000163,20240419
100,1800003364,LF,CUS000138,20250904
100,1800003365,LF,CUS000153,20221012
100,1800003366,LF,CUS000178,20221104
100,1800003367,LF,CUS000040,20240908
100,1800003368,LF,CUS000154,20230419
100,1800003369,LF,CUS000042,20230928
100,1800003370,LF,CUS000090,20230416
100,1800003371,LF,CUS000068,20250505
100,1800003372,LF,CUS000119,20251218
100,1800003373,LF,CUS000041,20220227
100,1800003374,LF,CUS000013,20240410
100,1800003375,LF,CUS000070,20230815
100,1800003376,LF,CUS000109,20240321
100,1800003377,LF,CUS000194,20250425
100,1800003378,LF,CUS000059,20220917
100,1800003379,LF,CUS000082,20220630
100,1800003380,LF,CUS000130,20220210
100,1800003381,LF,CUS000184,20250123
100,1800003382,LF,CUS000046,20250417
100,1800003383,LF,CUS000117,20231102
100,1800003384,LF,CUS000057,20240509
100,1800003385,LF,CUS000009,20230129
100,1800003386,LF,CUS000111,20240614
100,1800003387,LF,CUS000009,20230403
100,1800003388,LF,CUS000106,20240104
100,1800003389,LF,CUS000164,20220531
100,1800003390,LF,CUS000018,20231105
100,1800003391,LF,CUS000179,20230408
100,1800003392,LF,CUS000066,20230709
100,1800003393,LF,CUS000196,20231115
100,1800003394,LF,CUS000042,20251219
100,1800003395,LF,CUS000118,20220402
100,1800003396,LF,CUS000014,20251108
100,1800003397,LF,CUS000085,20230528
100,1800003398,LF,CUS000027,20221124
100,1800003399,LF,CUS000053,20220601
100,1800003400,LF,CUS000094,20230118
100,1800003401,LF,CUS000057,20230423
100,1800003402,LF,CUS000087,20241213
100,1800003403,LF,CUS000156,20230313
100,1800003404,LF,CUS000139,20221217
100,1800003405,LF,CUS000050,20230317
100,1800003406,LF,CUS000040,20230212
100,1800003407,LF,CUS000151,20230928
100,1800003408,LF,CUS000108,20250919
100,1800003409,LF,CUS000111,20220703
100,1800003410,LF,CUS000026,20240430
100,1800003411,LF,CUS000150,20230805
100,1800003412,LF,CUS000149,20230713
100,1800003413,LF,CUS000144,20221105
100,1800003414,LF,CUS000197,20220715
100,1800003415,LF,CUS000052,20221022
100,1800003416,LF,CUS000130,20220122
100,1800003417,LF,CUS000134,20240205
100,1800003418,LF,CUS000165,20220911
100,1800003419,LF,CUS000028,20230202
100,1800003420,LF,CUS000050,20230102
100,1800003421,LF,CUS000157,20220410
100,1800003422,LF,CUS000046,20230624
100,1800003423,LF,CUS000197,20260104
100,1800003424,LF,CUS000072,20221008
100,1800003425,LF,CUS000105,20231106
100,1800003426,LF,CUS000092,20251224
100,1800003427,LF,CUS000153,20240910
100,1800003428,LF,CUS000189,20220418
100,1800003429,LF,CUS000191,20240915
100,1800003430,LF,CUS000117,20230715
100,1800003431,LF,CUS000093,20250721
100,1800003432,LF,CUS000109,20220527
100,1800003433,LF,CUS000064,20220208
100,1800003434,LF,CUS000160,20231124
100,1800003435,LF,CUS000123,20251229
100,1800003436,LF,CUS000184,20231225
100,1800003437,LF,CUS000078,20220805
100,1800003438,LF,CUS000166,20220619
100,1800003439,LF,CUS000186,20220630
100,1800003440,LF,CUS000021,20240421
100,1800003441,LF,CUS000187,20221010
100,1800003442,LF,CUS000069,20250328
100,1800003443,LF,CUS000011,20250322
100,1800003444,LF,CUS000009,20230115
100,1800003445,LF,CUS000189,20250306
100,1800003446,LF,CUS000041,20230617
100,1800003447,LF,CUS000129,20230731
100,1800003448,LF,CUS000179,20230202
100,1800003449,LF,CUS000038,20231024
100,1800003450,LF,CUS000055,20240206
100,1800003451,LF,CUS000070,20230710
100,1800003452,LF,CUS000155,20240613
100,1800003453,LF,CUS000070,20250505
100,1800003454,LF,CUS000040,20240108
100,1800003455,LF,CUS000162,20251018
100,1800003456,LF,CUS000120,20240806
100,1800003457,LF,CUS000164,20220107
100,1800003458,LF,CUS000153,20251026
100,1800003459,LF,CUS000174,20241030
100,1800003460,LF,CUS000041,20250824
100,1800003461,LF,CUS000194,20240503
100,1800003462,LF,CUS000021,20230319
100,1800003463,LF,CUS000031,20251126
100,1800003464,LF,CUS000180,20220908
100,1800003465,LF,CUS000152,20230502
100,1800003466,LF,CUS000033,20241015
100,1800003467,LF,CUS000132,20241006
100,1800003468,LF,CUS000043,20250519
100,1800003469,LF,CUS000110,20250731
100,1800003470,LF,CUS000125,20251124
100,1800003471,LF,CUS000162,20230529
100,1800003472,LF,CUS000065,20220830
100,1800003473,LF,CUS000172,20221123
100,1800003474,LF,CUS000073,20240412
100,1800003475,LF,CUS000051,20250720
100,1800003476,LF,CUS000196,20220302
100,1800003477,LF,CUS000133,20230530
100,1800003478,LF,CUS000133,20250403
100,1800003479,LF,CUS000036,20250308
100,1800003480,LF,CUS000154,20230707
100,1800003481,LF,CUS000123,20220925
100,1800003482,LF,CUS000056,20221012
100,1800003483,LF,CUS000061,20241129
100,1800003484,LF,CUS000059,20240524
100,1800003485,LF,CUS000162,20240801
100,1800003486,LF,CUS000027,20221119
100,1800003487,LF,CUS000087,20220310
100,1800003488,LF,CUS000168,20231211
100,1800003489,LF,CUS000120,20230308
100,1800003490,LF,CUS000148,20230714
100,1800003491,LF,CUS000140,20220818
100,1800003492,LF,CUS000159,20250413
100,1800003493,LF,CUS000139,20250420
100,1800003494,LF,CUS000105,20240529
100,1800003495,LF,CUS000055,20221016
100,1800003496,LF,CUS000049,20230616
100,1800003497,LF,CUS000023,20240611
100,1800003498,LF,CUS000040,20250612
100,1800003499,LF,CUS000051,20230805
100,1800003500,LF,CUS000126,20230721
100,1800003501,LF,CUS000155,20250622
100,1800003502,LF,CUS000120,20230121
100,1800003503,LF,CUS000089,20241010
100,1800003504,LF,CUS000065,20220917
100,1800003505,LF,CUS000196,20240424
100,1800003506,LF,CUS000049,20220722
100,1800003507,LF,CUS000135,20230205
100,1800003508,LF,CUS000027,20240616
100,1800003509,LF,CUS000086,20250531
100,1800003510,LF,CUS000117,20231001
100,1800003511,LF,CUS000074,20241117
100,1800003512,LF,CUS000099,20240328
100,1800003513,LF,CUS000123,20250807
100,1800003514,LF,CUS000185,20230210
100,1800003515,LF,CUS000052,20221012
100,1800003516,LF,CUS000123,20230310
100,1800003517,LF,CUS000003,20221029
100,1800003518,LF,CUS000121,20250306
100,1800003519,LF,CUS000164,20250715
100,1800003520,LF,CUS000060,20221213
100,1800003521,LF,CUS000110,20220801
100,1800003522,LF,CUS000157,20230101
100,1800003523,LF,CUS000175,20220711
100,1800003524,LF,CUS000105,20231116
100,1800003525,LF,CUS000153,20250306
100,1800003526,LF,CUS000053,20250407
100,1800003527,LF,CUS000099,20240514
100,1800003528,LF,CUS000021,20240927
100,1800003529,LF,CUS000187,20220510
100,1800003530,LF,CUS000092,20220820
100,1800003531,LF,CUS000192,20230507
100,1800003532,LF,CUS000047,20221123
100,1800003533,LF,CUS000155,20240805
100,1800003534,LF,CUS000143,20220606
100,1800003535,LF,CUS000126,20240418
100,1800003536,LF,CUS000052,20231122
100,1800003537,LF,CUS000016,20250323
100,1800003538,LF,CUS000047,20220517
100,1800003539,LF,CUS000178,20230602
100,1800003540,LF,CUS000076,20231201
100,1800003541,LF,CUS000062,20250804
100,1800003542,LF,CUS000015,20250115
100,1800003543,LF,CUS000042,20241026
100,1800003544,LF,CUS000068,20230208
100,1800003545,LF,CUS000166,20250820
100,1800003546,LF,CUS000069,20230901
100,1800003547,LF,CUS000073,20240731
100,1800003548,LF,CUS000145,20241217
100,1800003549,LF,CUS000026,20250505
100,1800003550,LF,CUS000076,20220926
100,1800003551,LF,CUS000175,20220709
100,1800003552,LF,CUS000180,20250130
100,1800003553,LF,CUS000139,20231127
100,1800003554,LF,CUS000176,20240524
100,1800003555,LF,CUS000177,20240125
100,1800003556,LF,CUS000015,20230716
100,1800003557,LF,CUS000001,20240415
100,1800003558,LF,CUS000160,20230822
100,1800003559,LF,CUS000161,20230924
100,1800003560,LF,CUS000113,20230124
100,1800003561,LF,CUS000199,20240316
100,1800003562,LF,CUS000105,20231006
100,1800003563,LF,CUS000131,20251120
100,1800003564,LF,CUS000110,20250119
100,1800003565,LF,CUS000086,20240708
100,1800003566,LF,CUS000037,20230503
100,1800003567,LF,CUS000044,20221019
100,1800003568,LF,CUS000052,20230127
100,1800003569,LF,CUS000091,20231116
100,1800003570,LF,CUS000080,20230312
100,1800003571,LF,CUS000032,20250104
100,1800003572,LF,CUS000177,20220323
100,1800003573,LF,CUS000106,20250926
100,1800003574,LF,CUS000139,20241024
100,1800003575,LF,CUS000054,20240101
100,1800003576,LF,CUS000010,20240926
100,1800003577,LF,CUS000070,20250824
100,1800003578,LF,CUS000175,20220206
100,1800003579,LF,CUS000159,20250824
100,1800003580,LF,CUS000200,20220214
100,1800003581,LF,CUS000163,20251106
100,1800003582,LF,CUS000194,20221114
100,1800003583,LF,CUS000084,20250616
100,1800003584,LF,CUS000137,20250325
100,1800003585,LF,CUS000052,20240908
100,1800003586,LF,CUS000041,20250702
100,1800003587,LF,CUS000196,20250301
100,1800003588,LF,CUS000060,20250130
100,1800003589,LF,CUS000164,20230309
100,1800003590,LF,CUS000060,20240319
100,1800003591,LF,CUS000144,20231010
100,1800003592,LF,CUS000131,20230416
100,1800003593,LF,CUS000095,20230225
100,1800003594,LF,CUS000116,20220530
100,1800003595,LF,CUS000039,20220426
100,1800003596,LF,CUS000131,20250907
100,1800003597,LF,CUS000132,20250924
100,1800003598,LF,CUS000200,20250406
100,1800003599,LF,CUS000154,20231001
100,1800003600,LF,CUS000169,20241225
100,1800003601,LF,CUS000192,20240708
100,1800003602,LF,CUS000156,20250422
100,1800003603,LF,CUS000028,20240715
100,1800003604,LF,CUS000113,20250106
100,1800003605,LF,CUS000129,20240923
100,1800003606,LF,CUS000058,20240315
100,1800003607,LF,CUS000022,20240427
100,1800003608,LF,CUS000019,20251203
100,1800003609,LF,CUS000132,20220218
100,1800003610,LF,CUS000179,20240614
100,1800003611,LF,CUS000119,20220629
100,1800003612,LF,CUS000085,20240301
100,1800003613,LF,CUS000002,20240322
100,1800003614,LF,CUS000066,20230702
100,1800003615,LF,CUS000103,20240930
100,1800003616,LF,CUS000175,20251003
100,1800003617,LF,CUS000017,20230601
100,1800003618,LF,CUS000138,20250328
100,1800003619,LF,CUS000071,20240112
100,1800003620,LF,CUS000057,20230805
100,1800003621,LF,CUS000141,20220401
100,1800003622,LF,CUS000087,20230208
100,1800003623,LF,CUS000094,20221012
100,1800003624,LF,CUS000018,20250127
100,1800003625,LF,CUS000083,20240328
100,1800003626,LF,CUS000127,20251016
100,1800003627,LF,CUS000067,20220525
100,1800003628,LF,CUS000144,20250602
100,1800003629,LF,CUS000039,20230412
100,1800003630,LF,CUS000149,20250921
100,1800003631,LF,CUS000011,20221031
100,1800003632,LF,CUS000147,20220124
100,1800003633,LF,CUS000097,20220723
100,1800003634,LF,CUS000178,20250122
100,1800003635,LF,CUS000176,20241229
100,1800003636,LF,CUS000120,20220527
100,1800003637,LF,CUS000036,20250215
100,1800003638,LF,CUS000002,20250612
100,1800003639,LF,CUS000179,20230729
100,1800003640,LF,CUS000045,20230315
100,1800003641,LF,CUS000036,20240908
100,1800003642,LF,CUS000150,20230417
100,1800003643,LF,CUS000132,20240609
100,1800003644,LF,CUS000068,20240515
100,1800003645,LF,CUS000077,20250312
100,1800003646,LF,CUS000050,20230820
100,1800003647,LF,CUS000027,20221207
100,1800003648,LF,CUS000122,20220427
100,1800003649,LF,CUS000162,20250801
100,1800003650,LF,CUS000028,20230110
100,1800003651,LF,CUS000034,20230928
100,1800003652,LF,CUS000005,20250201
100,1800003653,LF,CUS000019,20220906
100,1800003654,LF,CUS000058,20220613
100,1800003655,LF,CUS000186,20250710
100,1800003656,LF,CUS000039,20240620
100,1800003657,LF,CUS000111,20240304
100,1800003658,LF,CUS000093,20241106
100,1800003659,LF,CUS000038,20220120
100,1800003660,LF,CUS000171,20240409
100,1800003661,LF,CUS000010,20250906
100,1800003662,LF,CUS000166,20241126
100,1800003663,LF,CUS000086,20220507
100,1800003664,LF,CUS000154,20220412
100,1800003665,LF,CUS000099,20221229
100,1800003666,LF,CUS000198,20240407
100,1800003667,LF,CUS000080,20251209
100,1800003668,LF,CUS000160,20230219
100,1800003669,LF,CUS000061,20220421
100,1800003670,LF,CUS000063,20220819
100,1800003671,LF,CUS000168,20230503
100,1800003672,LF,CUS000115,20230730
100,1800003673,LF,CUS000159,20220322
100,1800003674,LF,CUS000187,20231215
100,1800003675,LF,CUS000186,20241219
100,1800003676,LF,CUS000159,20250225
100,1800003677,LF,CUS000131,20220826
100,1800003678,LF,CUS000101,20250425
100,1800003679,LF,CUS000039,20240315
100,1800003680,LF,CUS000158,20250911
100,1800003681,LF,CUS000156,20220228
100,1800003682,LF,CUS000166,20250108
100,1800003683,LF,CUS000030,20220409
100,1800003684,LF,CUS000059,20230823
100,1800003685,LF,CUS000158,20250711
100,1800003686,LF,CUS000113,20230930
100,1800003687,LF,CUS000087,20220225
100,1800003688,LF,CUS000084,20221121
100,1800003689,LF,CUS000037,20240226
100,1800003690,LF,CUS000063,20230523
100,1800003691,LF,CUS000029,20250305
100,1800003692,LF,CUS000057,20230618
100,1800003693,LF,CUS000144,20231126
100,1800003694,LF,CUS000056,20240518
