MANDT,LGNUM,LQNUM,MATNR,WERKS,LGTYP,LGPLA,GESME,MEINS
100,100,LQ00001940,MAT000307,1400,010,010-27-01,4280.04,KG
100,100,LQ00001941,MAT000050,1200,020,020-03-05,4710.84,KG
100,100,LQ00001942,MAT000493,1000,010,010-20-04,9741.71,KG
100,100,LQ00001943,MAT000098,1100,002,002-21-02,490.57,KG
100,200,LQ00001944,MAT000042,1200,002,002-12-04,9167.86,KG
100,100,LQ00001945,MAT000487,1400,001,001-35-03,9615.39,ST
100,100,LQ00001946,MAT000099,1300,002,002-22-03,1479.82,ST
100,200,LQ00001947,MAT000053,1400,002,002-24-02,6810.62,KG
100,100,LQ00001948,MAT000204,1400,020,020-22-02,7176.26,KG
100,200,LQ00001949,MAT000434,1100,002,002-03-05,7618.43,KG
100,100,LQ00001950,MAT000145,1200,001,001-15-05,6538.53,ST
100,100,LQ00001951,MAT000403,1100,001,001-13-04,2060.23,KG
100,200,LQ00001952,MAT000001,1400,010,010-21-02,819.01,KG
100,100,LQ00001953,MAT000419,1000,003,003-50-04,2007.12,ST
100,100,LQ00001954,MAT000411,1100,001,001-35-02,601.48,ST
100,200,LQ00001955,MAT000040,1000,020,020-01-01,3878.2,KG
100,100,LQ00001956,MAT000030,1000,020,020-17-01,346.98,KG
100,100,LQ00001957,MAT000469,1200,003,003-29-03,9834.46,ST
100,100,LQ00001958,MAT000307,1200,020,020-15-05,1651.15,ST
100,100,LQ00001959,MAT000172,1400,020,020-37-05,5844.36,KG
100,100,LQ00001960,MAT000480,1000,003,003-45-05,8291.53,ST
100,100,LQ00001961,MAT000015,1200,002,002-17-01,9553.28,KG
100,100,LQ00001962,MAT000273,1000,003,003-47-02,6741.02,KG
100,200,LQ00001963,MAT000421,1200,010,010-42-04,547.31,KG
100,200,LQ00001964,MAT000125,1200,020,020-15-02,612.36,KG
100,100,LQ00001965,MAT000126,1100,020,020-50-03,1969.27,KG
100,200,LQ00001966,MAT000497,1300,001,001-14-03,7947.01,KG
100,200,LQ00001967,MAT000387,1200,020,020-03-02,3523.94,ST
100,200,LQ00001968,MAT000444,1200,010,010-42-04,6854.51,KG
100,200,LQ00001969,MAT000271,1000,020,020-39-02,6870.4,ST
100,200,LQ00001970,MAT000491,1300,001,001-14-04,9893.15,KG
100,100,LQ00001971,MAT000392,1100,002,002-28-02,396.99,ST
100,100,LQ00001972,MAT000344,1100,010,010-30-04,3203.29,ST
100,100,LQ00001973,MAT000171,1300,003,003-14-03,3807.12,KG
100,100,LQ00001974,MAT000242,1400,002,002-28-05,9921.54,ST
100,200,LQ00001975,MAT000378,1200,001,001-18-01,1759.73,KG
100,100,LQ00001976,MAT000115,1000,010,010-14-01,566.2,KG
100,100,LQ00001977,MAT000214,1400,003,003-10-04,3959.16,ST
100,200,LQ00001978,MAT000452,1300,002,002-07-01,5565.81,KG
100,200,LQ00001979,MAT000418,1300,010,010-06-05,6351.11,KG
100,200,LQ00001980,MAT000171,1200,010,010-40-05,9502.36,ST
100,100,LQ00001981,MAT000354,1300,003,003-24-01,7160.02,KG
100,200,LQ00001982,MAT000035,1100,002,002-34-02,9824.4,KG
100,200,LQ00001983,MAT000090,1100,002,002-23-02,607.63,KG
100,200,LQ00001984,MAT000330,1000,002,002-01-03,5155.16,KG
100,100,LQ00001985,MAT000132,1000,020,020-30-04,2126.7,ST
100,200,LQ00001986,MAT000288,1000,001,001-23-04,6497.97,ST
100,100,LQ00001987,MAT000031,1200,001,001-47-05,1331.33,ST
100,100,LQ00001988,MAT000304,1100,001,001-50-05,1959.02,ST
100,100,LQ00001989,MAT000389,1200,020,020-41-05,5631.26,ST
100,200,LQ00001990,MAT000366,1300,002,002-13-02,8684.03,KG
100,100,LQ00001991,MAT000115,1000,002,002-19-04,2983.19,KG
100,200,LQ00001992,MAT000413,1300,010,010-21-03,1866.95,KG
100,200,LQ00001993,MAT000174,1200,020,020-24-02,9231.88,KG
100,100,LQ00001994,MAT000359,1300,001,001-01-03,4915.52,KG
100,200,LQ00001995,MAT000393,1400,001,001-21-04,3994.27,ST
100,200,LQ00001996,MAT000400,1300,001,001-28-02,3979.33,KG
100,100,LQ00001997,MAT000422,1400,020,020-18-03,5347.32,ST
100,200,LQ00001998,MAT000259,1000,010,010-22-05,3379.45,KG
100,200,LQ00001999,MAT000017,1100,010,010-11-03,3052.66,ST
100,100,LQ00002000,MAT000327,1000,010,010-30-01,4425.92,ST
