MANDT,EBELN,EBELP,MATNR,MENGE,MEINS,NETPR,WAERS,WERKS
100,4500001990,00040,MAT000389,44062,KG,4.25,EUR,1400
100,4500001991,00010,MAT000085,36937,KG,3.13,EUR,1100
100,4500001991,00020,MAT000277,24774,KG,1.57,EUR,1400
100,4500001991,00030,MAT000079,35097,KG,10.69,EUR,1000
100,4500001992,00010,MAT000436,5070,KG,10.09,EUR,1400
100,4500001992,00020,MAT000203,27628,KG,11.4,EUR,1200
100,4500001993,00010,MAT000203,21559,KG,5.89,EUR,1000
100,4500001993,00020,MAT000234,19734,KG,7.44,EUR,1300
100,4500001994,00010,MAT000389,19978,KG,6.84,EUR,1000
100,4500001994,00020,MAT000202,26439,KG,14.49,EUR,1300
100,4500001994,00030,MAT000048,43970,KG,4.61,EUR,1200
100,4500001995,00010,MAT000467,45013,KG,13.69,EUR,1100
100,4500001995,00020,MAT000286,4102,KG,4.05,EUR,1100
100,4500001996,00010,MAT000382,24339,KG,7.68,EUR,1400
100,4500001996,00020,MAT000284,164,KG,10.56,EUR,1200
100,4500001997,00010,MAT000409,29074,KG,1.2,EUR,1100
100,4500001997,00020,MAT000390,26312,KG,8.63,EUR,1300
100,4500001997,00030,MAT000492,45932,KG,2.15,EUR,1100
100,4500001998,00010,MAT000373,23618,KG,5.24,EUR,1200
100,4500001999,00010,MAT000480,36249,KG,0.61,EUR,1000
100,4500002000,00010,MAT000098,3615,KG,6.17,EUR,1100
100,4500002001,00010,MAT000390,34247,KG,4.8,EUR,1000
100,4500002001,00020,MAT000334,8532,KG,8.94,EUR,1000
100,4500002001,00030,MAT000442,5332,KG,12.72,EUR,1000
100,4500002002,00010,MAT000296,15043,KG,12.87,EUR,1200
100,4500002003,00010,MAT000203,4686,KG,8.18,EUR,1300
100,4500002004,00010,MAT000196,21786,KG,5.23,EUR,1200
100,4500002004,00020,MAT000445,45885,KG,0.9,EUR,1200
100,4500002005,00010,MAT000424,41014,KG,2.28,EUR,1000
100,4500002005,00020,MAT000455,10854,KG,12.22,EUR,1400
100,4500002005,00030,MAT000380,21451,KG,4.23,EUR,1400
100,4500002006,00010,MAT000393,8614,KG,9.91,EUR,1100
100,4500002006,00020,MAT000212,27385,KG,5.47,EUR,1200
100,4500002007,00010,MAT000229,26113,KG,3.07,EUR,1100
100,4500002007,00020,MAT000482,23773,KG,5.96,EUR,1300
100,4500002007,00030,MAT000481,14792,KG,11.02,EUR,1300
100,4500002007,00040,MAT000136,34521,KG,6.03,EUR,1300
100,4500002008,00010,MAT000384,39753,KG,14.45,EUR,1200
100,4500002008,00020,MAT000334,41991,KG,8.9,EUR,1000
100,4500002008,00030,MAT000209,44340,KG,4.13,EUR,1000
100,4500002009,00010,MAT000389,24966,KG,4.26,EUR,1300
100,4500002009,00020,MAT000208,15670,KG,11.5,EUR,1100
100,4500002010,00010,MAT000339,24562,KG,13.28,EUR,1000
100,4500002010,00020,MAT000042,47454,KG,1.22,EUR,1100
100,4500002011,00010,MAT000441,6827,KG,7.58,EUR,1200
100,4500002011,00020,MAT000212,19056,KG,2.29,EUR,1200
100,4500002011,00030,MAT000079,44762,KG,12.22,EUR,1400
100,4500002012,00010,MAT000123,34958,KG,12.09,EUR,1200
100,4500002012,00020,MAT000390,27516,KG,7.4,EUR,1300
100,4500002012,00030,MAT000088,10087,KG,14.37,EUR,1100
100,4500002013,00010,MAT000407,39219,KG,1.59,EUR,1300
100,4500002013,00020,MAT000053,21402,KG,9.07,EUR,1100
100,4500002014,00010,MAT000438,19069,KG,8.73,EUR,1000
100,4500002014,00020,MAT000232,6512,KG,12.52,EUR,1200
100,4500002015,00010,MAT000040,43417,KG,7.46,EUR,1300
100,4500002015,00020,MAT000244,17942,KG,0.89,EUR,1100
100,4500002015,00030,MAT000036,27980,KG,10.02,EUR,1100
100,4500002015,00040,MAT000204,20777,KG,4.81,EUR,1300
100,4500002016,00010,MAT000088,13750,KG,12.65,EUR,1000
100,4500002017,00010,MAT000430,18264,KG,10.45,EUR,1400
100,4500002017,00020,MAT000044,27125,KG,11.69,EUR,1200
100,4500002018,00010,MAT000227,4328,KG,6.66,EUR,1000
100,4500002018,00020,MAT000038,46845,KG,13.58,EUR,1100
100,4500002019,00010,MAT000039,49717,KG,12.48,EUR,1100
100,4500002019,00020,MAT000302,17830,KG,9.34,EUR,1100
100,4500002019,00030,MAT000042,33302,KG,3.73,EUR,1200
100,4500002020,00010,MAT000243,23727,KG,12.67,EUR,1300
100,4500002020,00020,MAT000045,47847,KG,3.53,EUR,1100
100,4500002021,00010,MAT000480,40810,KG,8.46,EUR,1000
100,4500002021,00020,MAT000123,32173,KG,5.76,EUR,1200
100,4500002022,00010,MAT000041,14027,KG,8.06,EUR,1200
100,4500002022,00020,MAT000164,45198,KG,2.17,EUR,1100
100,4500002022,00030,MAT000097,11443,KG,1.45,EUR,1400
100,4500002023,00010,MAT000260,44501,KG,10.0,EUR,1200
100,4500002024,00010,MAT000456,38638,KG,13.31,EUR,1100
100,4500002024,00020,MAT000257,32976,KG,2.43,EUR,1300
100,4500002025,00010,MAT000035,32982,KG,10.11,EUR,1100
100,4500002026,00010,MAT000079,35962,KG,6.31,EUR,1100
100,4500002027,00010,MAT000149,48851,KG,11.91,EUR,1200
100,4500002028,00010,MAT000333,15379,KG,1.35,EUR,1200
100,4500002029,00010,MAT000048,1358,KG,2.9,EUR,1000
100,4500002029,00020,MAT000085,44639,KG,2.96,EUR,1100
100,4500002030,00010,MAT000147,24164,KG,5.04,EUR,1300
100,4500002031,00010,MAT000236,38668,KG,8.16,EUR,1100
100,4500002032,00010,MAT000236,26369,KG,2.78,EUR,1300
100,4500002032,00020,MAT000212,8229,KG,9.21,EUR,1100
100,4500002033,00010,MAT000309,40519,KG,7.52,EUR,1000
100,4500002033,00020,MAT000037,40124,KG,8.33,EUR,1200
100,4500002034,00010,MAT000186,5944,KG,4.49,EUR,1100
100,4500002034,00020,MAT000321,40523,KG,9.38,EUR,1000
100,4500002034,00030,MAT000480,35877,KG,9.04,EUR,1300
100,4500002035,00010,MAT000307,17630,KG,6.26,EUR,1200
100,4500002035,00020,MAT000232,31595,KG,7.93,EUR,1100
100,4500002036,00010,MAT000053,31864,KG,6.85,EUR,1400
100,4500002036,00020,MAT000136,39460,KG,7.18,EUR,1200
100,4500002036,00030,MAT000038,13621,KG,8.67,EUR,1300
100,4500002037,00010,MAT000227,38293,KG,2.78,EUR,1300
100,4500002037,00020,MAT000040,31160,KG,12.38,EUR,1000
100,4500002037,00030,MAT000457,27749,KG,13.72,EUR,1300
100,4500002038,00010,MAT000105,4322,KG,5.95,EUR,1000
100,4500002039,00010,MAT000456,10475,KG,13.13,EUR,1400
100,4500002040,00010,MAT000309,35027,KG,1.53,EUR,1300
100,4500002041,00010,MAT000042,18255,KG,5.65,EUR,1100
100,4500002041,00020,MAT000121,46420,KG,2.56,EUR,1100
100,4500002042,00010,MAT000277,28559,KG,2.89,EUR,1300
100,4500002043,00010,MAT000232,40192,KG,14.29,EUR,1100
100,4500002043,00020,MAT000042,36155,KG,2.57,EUR,1400
100,4500002043,00030,MAT000079,5243,KG,12.88,EUR,1100
100,4500002043,00040,MAT000359,4652,KG,7.66,EUR,1400
100,4500002044,00010,MAT000182,29638,KG,4.62,EUR,1200
100,4500002045,00010,MAT000296,16436,KG,8.59,EUR,1100
100,4500002045,00020,MAT000207,34288,KG,12.81,EUR,1400
100,4500002046,00010,MAT000049,45783,KG,8.44,EUR,1300
100,4500002046,00020,MAT000406,46457,KG,5.01,EUR,1000
100,4500002046,00030,MAT000032,9499,KG,4.75,EUR,1200
100,4500002046,00040,MAT000382,28578,KG,1.1,EUR,1100
100,4500002047,00010,MAT000298,45319,KG,4.83,EUR,1400
100,4500002048,00010,MAT000292,1394,KG,9.25,EUR,1000
100,4500002048,00020,MAT000380,8514,KG,8.97,EUR,1300
100,4500002048,00030,MAT000292,35569,KG,14.62,EUR,1200
100,4500002049,00010,MAT000044,1231,KG,1.3,EUR,1100
100,4500002050,00010,MAT000306,20656,KG,3.63,EUR,1400
100,4500002051,00010,MAT000123,38893,KG,9.92,EUR,1200
100,4500002051,00020,MAT000482,32546,KG,2.12,EUR,1300
100,4500002052,00010,MAT000436,45731,KG,5.14,EUR,1300
100,4500002052,00020,MAT000334,36896,KG,10.38,EUR,1400
100,4500002052,00030,MAT000137,19894,KG,13.15,EUR,1100
100,4500002052,00040,MAT000436,39289,KG,3.71,EUR,1200
100,4500002053,00010,MAT000390,20878,KG,3.35,EUR,1000
100,4500002053,00020,MAT000334,29436,KG,4.39,EUR,1100
100,4500002054,00010,MAT000410,44346,KG,0.56,EUR,1200
100,4500002054,00020,MAT000271,11337,KG,11.19,EUR,1400
100,4500002055,00010,MAT000081,34637,KG,10.33,EUR,1200
100,4500002056,00010,MAT000047,3803,KG,10.59,EUR,1200
100,4500002056,00020,MAT000492,26185,KG,11.26,EUR,1000
100,4500002057,00010,MAT000212,12140,KG,14.93,EUR,1100
100,4500002057,00020,MAT000478,32635,KG,14.98,EUR,1400
100,4500002058,00010,MAT000257,34850,KG,2.96,EUR,1200
100,4500002058,00020,MAT000400,41495,KG,10.47,EUR,1100
100,4500002059,00010,MAT000393,23126,KG,3.41,EUR,1200
100,4500002060,00010,MAT000407,27042,KG,11.15,EUR,1000
100,4500002060,00020,MAT000407,36210,KG,3.46,EUR,1200
100,4500002061,00010,MAT000436,31077,KG,5.6,EUR,1300
100,4500002062,00010,MAT000157,21044,KG,3.93,EUR,1300
100,4500002062,00020,MAT000460,27715,KG,13.64,EUR,1300
100,4500002063,00010,MAT000243,23850,KG,6.15,EUR,1200
100,4500002063,00020,MAT000116,9669,KG,12.77,EUR,1000
100,4500002063,00030,MAT000346,17464,KG,5.3,EUR,1300
100,4500002063,00040,MAT000476,44214,KG,6.35,EUR,1300
100,4500002064,00010,MAT000036,28243,KG,1.8,EUR,1100
100,4500002064,00020,MAT000437,43926,KG,8.1,EUR,1400
100,4500002064,00030,MAT000182,41440,KG,10.13,EUR,1000
100,4500002065,00010,MAT000406,17005,KG,2.81,EUR,1100
100,4500002065,00020,MAT000360,1471,KG,14.67,EUR,1200
100,4500002066,00010,MAT000204,32762,KG,7.82,EUR,1400
100,4500002066,00020,MAT000296,1328,KG,10.27,EUR,1400
100,4500002067,00010,MAT000039,9120,KG,10.14,EUR,1300
100,4500002068,00010,MAT000498,28003,KG,3.34,EUR,1100
100,4500002068,00020,MAT000296,27371,KG,1.28,EUR,1400
100,4500002069,00010,MAT000476,25223,KG,13.23,EUR,1300
100,4500002069,00020,MAT000212,31224,KG,4.09,EUR,1100
100,4500002070,00010,MAT000202,48383,KG,10.89,EUR,1300
100,4500002070,00020,MAT000243,3458,KG,9.97,EUR,1400
100,4500002070,00030,MAT000472,9611,KG,9.28,EUR,1300
100,4500002071,00010,MAT000099,228,KG,1.17,EUR,1200
100,4500002071,00020,MAT000271,26950,KG,2.85,EUR,1400
100,4500002071,00030,MAT000459,13542,KG,11.61,EUR,1200
100,4500002072,00010,MAT000149,16749,KG,14.46,EUR,1400
100,4500002073,00010,MAT000121,28739,KG,8.74,EUR,1200
100,4500002073,00020,MAT000346,443,KG,6.22,EUR,1300
100,4500002073,00030,MAT000081,15716,KG,9.11,EUR,1300
100,4500002074,00010,MAT000097,4469,KG,4.45,EUR,1300
100,4500002074,00020,MAT000051,38447,KG,5.74,EUR,1200
100,4500002075,00010,MAT000243,30814,KG,9.24,EUR,1000
100,4500002075,00020,MAT000136,14549,KG,2.31,EUR,1300
100,4500002076,00010,MAT000302,811,KG,1.74,EUR,1100
100,4500002077,00010,MAT000110,3967,KG,12.27,EUR,1200
100,4500002077,00020,MAT000114,44719,KG,4.33,EUR,1400
100,4500002077,00030,MAT000392,6592,KG,8.24,EUR,1000
100,4500002078,00010,MAT000203,23975,KG,3.36,EUR,1400
100,4500002078,00020,MAT000384,45242,KG,6.03,EUR,1100
100,4500002078,00030,MAT000227,38550,KG,5.68,EUR,1400
100,4500002079,00010,MAT000436,49905,KG,8.13,EUR,1400
100,4500002079,00020,MAT000114,32178,KG,1.15,EUR,1000
100,4500002080,00010,MAT000039,25326,KG,5.32,EUR,1000
100,4500002080,00020,MAT000269,4671,KG,12.0,EUR,1000
100,4500002081,00010,MAT000409,28503,KG,2.77,EUR,1400
100,4500002081,00020,MAT000098,14079,KG,6.92,EUR,1200
100,4500002082,00010,MAT000128,19339,KG,11.47,EUR,1100
100,4500002082,00020,MAT000436,38354,KG,13.22,EUR,1400
100,4500002082,00030,MAT000115,36543,KG,14.43,EUR,1000
100,4500002083,00010,MAT000384,42306,KG,9.95,EUR,1400
100,4500002084,00010,MAT000128,4810,KG,8.51,EUR,1000
100,4500002085,00010,MAT000445,36036,KG,12.33,EUR,1000
100,4500002085,00020,MAT000243,21346,KG,4.54,EUR,1000
100,4500002086,00010,MAT000045,34873,KG,10.36,EUR,1400
100,4500002087,00010,MAT000110,10591,KG,1.89,EUR,1100
100,4500002087,00020,MAT000033,31331,KG,9.02,EUR,1400
100,4500002088,00010,MAT000244,40077,KG,6.19,EUR,1400
100,4500002088,00020,MAT000473,38630,KG,11.75,EUR,1300
100,4500002088,00030,MAT000081,21117,KG,12.22,EUR,1200
100,4500002088,00040,MAT000165,31756,KG,9.25,EUR,1000
100,4500002089,00010,MAT000296,12341,KG,9.99,EUR,1100
100,4500002089,00020,MAT000406,23829,KG,12.12,EUR,1100
100,4500002090,00010,MAT000331,7254,KG,4.61,EUR,1200
100,4500002090,00020,MAT000202,14584,KG,1.72,EUR,1400
100,4500002090,00030,MAT000302,1165,KG,10.54,EUR,1400
100,4500002091,00010,MAT000196,37502,KG,6.98,EUR,1200
100,4500002091,00020,MAT000380,10051,KG,8.08,EUR,1300
100,4500002091,00030,MAT000480,37843,KG,1.0,EUR,1000
100,4500002091,00040,MAT000085,15606,KG,6.82,EUR,1000
100,4500002092,00010,MAT000346,20436,KG,14.23,EUR,1300
100,4500002092,00020,MAT000045,41570,KG,6.11,EUR,1400
100,4500002093,00010,MAT000260,20045,KG,14.69,EUR,1100
100,4500002093,00020,MAT000212,8285,KG,9.26,EUR,1200
100,4500002093,00030,MAT000389,49120,KG,7.23,EUR,1300
100,4500002094,00010,MAT000328,21525,KG,2.57,EUR,1100
100,4500002094,00020,MAT000331,42177,KG,8.1,EUR,1400
100,4500002095,00010,MAT000096,18514,KG,13.53,EUR,1100
100,4500002096,00010,MAT000292,31867,KG,2.6,EUR,1000
100,4500002096,00020,MAT000042,2048,KG,10.42,EUR,1300
100,4500002096,00030,MAT000436,49221,KG,6.57,EUR,1400
100,4500002097,00010,MAT000309,40183,KG,10.21,EUR,1100
100,4500002097,00020,MAT000492,23159,KG,8.26,EUR,1400
100,4500002097,00030,MAT000041,5110,KG,13.34,EUR,1100
100,4500002098,00010,MAT000149,26558,KG,0.97,EUR,1400
100,4500002098,00020,MAT000492,49743,KG,0.59,EUR,1400
100,4500002098,00030,MAT000040,31184,KG,14.32,EUR,1000
100,4500002098,00040,MAT000351,18766,KG,3.56,EUR,1400
100,4500002099,00010,MAT000339,18558,KG,2.81,EUR,1300
100,4500002100,00010,MAT000121,26007,KG,7.14,EUR,1100
100,4500002101,00010,MAT000407,36599,KG,6.99,EUR,1000
100,4500002101,00020,MAT000050,42495,KG,11.77,EUR,1400
100,4500002101,00030,MAT000302,34834,KG,7.34,EUR,1000
100,4500002101,00040,MAT000405,6572,KG,14.13,EUR,1300
100,4500002102,00010,MAT000476,38608,KG,6.34,EUR,1300
100,4500002102,00020,MAT000467,3434,KG,9.25,EUR,1400
100,4500002103,00010,MAT000047,42523,KG,9.09,EUR,1200
100,4500002103,00020,MAT000048,18313,KG,10.22,EUR,1100
100,4500002103,00030,MAT000149,41523,KG,14.51,EUR,1100
100,4500002104,00010,MAT000314,11767,KG,11.57,EUR,1100
100,4500002104,00020,MAT000185,29126,KG,12.43,EUR,1100
100,4500002105,00010,MAT000390,48650,KG,13.5,EUR,1100
100,4500002105,00020,MAT000492,39555,KG,6.43,EUR,1400
100,4500002106,00010,MAT000123,17091,KG,1.76,EUR,1400
100,4500002107,00010,MAT000114,46824,KG,2.4,EUR,1100
100,4500002107,00020,MAT000097,38102,KG,3.58,EUR,1300
100,4500002107,00030,MAT000036,40994,KG,2.89,EUR,1200
100,4500002107,00040,MAT000470,12432,KG,9.59,EUR,1200
100,4500002108,00010,MAT000050,22297,KG,12.99,EUR,1400
100,4500002108,00020,MAT000241,35380,KG,10.67,EUR,1000
100,4500002109,00010,MAT000442,43434,KG,12.67,EUR,1200
100,4500002109,00020,MAT000333,49204,KG,13.41,EUR,1100
100,4500002109,00030,MAT000161,5582,KG,12.13,EUR,1200
100,4500002110,00010,MAT000452,34906,KG,4.64,EUR,1300
100,4500002110,00020,MAT000467,17081,KG,7.45,EUR,1400
100,4500002110,00030,MAT000240,11215,KG,6.3,EUR,1200
100,4500002111,00010,MAT000277,6610,KG,2.44,EUR,1100
100,4500002111,00020,MAT000390,37113,KG,1.28,EUR,1300
100,4500002111,00030,MAT000277,12559,KG,13.48,EUR,1100
100,4500002112,00010,MAT000284,10565,KG,5.13,EUR,1300
100,4500002112,00020,MAT000186,29447,KG,2.38,EUR,1300
100,4500002112,00030,MAT000392,23908,KG,13.98,EUR,1200
100,4500002113,00010,MAT000114,3206,KG,4.54,EUR,1100
100,4500002113,00020,MAT000232,13081,KG,5.79,EUR,1000
100,4500002114,00010,MAT000489,13352,KG,1.01,EUR,1400
100,4500002115,00010,MAT000493,33252,KG,11.85,EUR,1400
100,4500002115,00020,MAT000298,10861,KG,7.48,EUR,1100
100,4500002115,00030,MAT000456,29644,KG,5.95,EUR,1100
100,4500002115,00040,MAT000116,40661,KG,10.23,EUR,1400
100,4500002116,00010,MAT000307,12677,KG,2.41,EUR,1100
100,4500002116,00020,MAT000277,39263,KG,4.15,EUR,1100
100,4500002116,00030,MAT000321,40759,KG,8.32,EUR,1400
100,4500002117,00010,MAT000164,34735,KG,8.64,EUR,1400
100,4500002118,00010,MAT000286,42731,KG,11.06,EUR,1100
100,4500002118,00020,MAT000032,24498,KG,13.97,EUR,1200
100,4500002118,00030,MAT000079,25866,KG,5.62,EUR,1100
100,4500002119,00010,MAT000306,11626,KG,4.62,EUR,1100
100,4500002120,00010,MAT000380,10906,KG,4.41,EUR,1400
100,4500002120,00020,MAT000450,44222,KG,5.34,EUR,1400
100,4500002120,00030,MAT000244,38463,KG,3.83,EUR,1100
100,4500002121,00010,MAT000436,25472,KG,3.1,EUR,1200
100,4500002121,00020,MAT000393,40150,KG,11.47,EUR,1000
100,4500002122,00010,MAT000346,41508,KG,6.92,EUR,1000
100,4500002122,00020,MAT000387,30333,KG,12.9,EUR,1300
100,4500002123,00010,MAT000330,47072,KG,0.92,EUR,1100
100,4500002123,00020,MAT000389,23866,KG,4.18,EUR,1200
100,4500002123,00030,MAT000392,12150,KG,4.11,EUR,1300
100,4500002124,00010,MAT000081,711,KG,13.96,EUR,1300
100,4500002125,00010,MAT000051,4454,KG,3.9,EUR,1400
100,4500002125,00020,MAT000252,49166,KG,8.29,EUR,1000
100,4500002126,00010,MAT000117,1796,KG,8.82,EUR,1000
100,4500002126,00020,MAT000366,43559,KG,1.43,EUR,1300
100,4500002126,00030,MAT000498,38709,KG,7.23,EUR,1400
100,4500002127,00010,MAT000037,8880,KG,12.24,EUR,1000
100,4500002128,00010,MAT000227,20730,KG,5.77,EUR,1200
100,4500002129,00010,MAT000292,9201,KG,8.91,EUR,1400
100,4500002129,00020,MAT000389,9151,KG,12.95,EUR,1000
100,4500002130,00010,MAT000045,25998,KG,2.18,EUR,1100
100,4500002130,00020,MAT000053,11763,KG,0.54,EUR,1400
100,4500002130,00030,MAT000165,13352,KG,5.36,EUR,1300
100,4500002131,00010,MAT000099,2599,KG,13.31,EUR,1300
100,4500002131,00020,MAT000492,43467,KG,11.49,EUR,1100
100,4500002132,00010,MAT000470,10879,KG,8.56,EUR,1100
100,4500002132,00020,MAT000442,44587,KG,5.65,EUR,1300
100,4500002133,00010,MAT000203,29106,KG,11.54,EUR,1400
100,4500002133,00020,MAT000458,21424,KG,14.2,EUR,1000
100,4500002133,00030,MAT000295,15719,KG,5.99,EUR,1300
100,4500002134,00010,MAT000384,3441,KG,12.88,EUR,1100
100,4500002134,00020,MAT000243,42238,KG,4.08,EUR,1000
100,4500002134,00030,MAT000203,46798,KG,3.15,EUR,1300
100,4500002135,00010,MAT000408,46405,KG,13.43,EUR,1200
100,4500002135,00020,MAT000481,20668,KG,6.9,EUR,1300
100,4500002135,00030,MAT000388,1760,KG,8.47,EUR,1000
100,4500002136,00010,MAT000460,29102,KG,11.86,EUR,1100
100,4500002136,00020,MAT000208,32125,KG,13.24,EUR,1000
100,4500002136,00030,MAT000323,12741,KG,14.51,EUR,1200
100,4500002136,00040,MAT000461,7625,KG,13.11,EUR,1000
100,4500002137,00010,MAT000044,38125,KG,0.84,EUR,1200
100,4500002137,00020,MAT000394,12534,KG,0.54,EUR,1000
100,4500002138,00010,MAT000041,16421,KG,14.69,EUR,1400
100,4500002138,00020,MAT000458,4070,KG,7.96,EUR,1300
100,4500002139,00010,MAT000085,43660,KG,12.27,EUR,1100
100,4500002140,00010,MAT000079,18422,KG,5.8,EUR,1400
100,4500002140,00020,MAT000229,6359,KG,11.25,EUR,1100
100,4500002141,00010,MAT000114,15658,KG,14.24,EUR,1000
100,4500002141,00020,MAT000123,36678,KG,1.67,EUR,1100
100,4500002141,00030,MAT000314,19484,KG,10.49,EUR,1100
100,4500002141,00040,MAT000088,31383,KG,8.39,EUR,1100
100,4500002142,00010,MAT000445,14229,KG,9.85,EUR,1400
100,4500002142,00020,MAT000260,48991,KG,8.88,EUR,1400
100,4500002142,00030,MAT000227,36181,KG,14.06,EUR,1100
100,4500002143,00010,MAT000408,41251,KG,1.8,EUR,1200
100,4500002143,00020,MAT000223,21271,KG,14.19,EUR,1400
100,4500002144,00010,MAT000229,49492,KG,11.48,EUR,1200
100,4500002145,00010,MAT000034,10754,KG,10.03,EUR,1200
100,4500002145,00020,MAT000240,14576,KG,7.8,EUR,1100
100,4500002146,00010,MAT000051,26663,KG,5.53,EUR,1000
100,4500002146,00020,MAT000360,30071,KG,7.0,EUR,1300
100,4500002146,00030,MAT000105,14185,KG,12.43,EUR,1400
100,4500002147,00010,MAT000096,20857,KG,8.07,EUR,1200
100,4500002147,00020,MAT000493,2114,KG,1.15,EUR,1400
100,4500002148,00010,MAT000046,34448,KG,10.08,EUR,1400
100,4500002148,00020,MAT000478,6996,KG,9.25,EUR,1300
100,4500002148,00030,MAT000053,24245,KG,8.04,EUR,1200
100,4500002149,00010,MAT000223,14850,KG,14.25,EUR,1300
100,4500002150,00010,MAT000295,3545,KG,11.96,EUR,1100
100,4500002151,00010,MAT000380,26888,KG,7.53,EUR,1400
100,4500002152,00010,MAT000389,17227,KG,5.79,EUR,1100
100,4500002152,00020,MAT000400,36079,KG,11.07,EUR,1300
100,4500002152,00030,MAT000240,20078,KG,8.41,EUR,1000
100,4500002153,00010,MAT000292,29608,KG,5.5,EUR,1200
100,4500002153,00020,MAT000137,35330,KG,6.76,EUR,1300
100,4500002153,00030,MAT000269,28040,KG,4.15,EUR,1000
100,4500002153,00040,MAT000271,24242,KG,8.41,EUR,1300
100,4500002154,00010,MAT000321,6827,KG,10.67,EUR,1100
100,4500002155,00010,MAT000157,3873,KG,10.29,EUR,1200
100,4500002155,00020,MAT000165,6779,KG,0.68,EUR,1400
100,4500002156,00010,MAT000394,34634,KG,6.17,EUR,1200
100,4500002157,00010,MAT000271,24986,KG,4.42,EUR,1300
100,4500002157,00020,MAT000038,13415,KG,13.7,EUR,1400
100,4500002158,00010,MAT000241,127,KG,9.9,EUR,1200
100,4500002158,00020,MAT000410,41625,KG,7.54,EUR,1300
100,4500002158,00030,MAT000351,21438,KG,5.91,EUR,1200
100,4500002158,00040,MAT000202,3273,KG,7.09,EUR,1300
100,4500002159,00010,MAT000309,184,KG,14.11,EUR,1000
100,4500002159,00020,MAT000392,34172,KG,2.69,EUR,1100
100,4500002160,00010,MAT000334,15698,KG,5.45,EUR,1200
100,4500002160,00020,MAT000489,41713,KG,3.74,EUR,1300
100,4500002160,00030,MAT000388,24882,KG,14.37,EUR,1400
100,4500002161,00010,MAT000084,38749,KG,2.36,EUR,1000
100,4500002162,00010,MAT000037,42366,KG,11.19,EUR,1200
100,4500002162,00020,MAT000025,32964,KG,6.9,EUR,1100
100,4500002163,00010,MAT000473,6493,KG,1.45,EUR,1100
100,4500002163,00020,MAT000232,35266,KG,13.14,EUR,1200
100,4500002164,00010,MAT000489,14691,KG,12.36,EUR,1300
100,4500002164,00020,MAT000424,25674,KG,1.56,EUR,1100
100,4500002165,00010,MAT000348,45313,KG,8.57,EUR,1300
100,4500002165,00020,MAT000284,22060,KG,8.0,EUR,1200
100,4500002165,00030,MAT000348,32371,KG,7.79,EUR,1100
100,4500002166,00010,MAT000410,20862,KG,11.38,EUR,1000
100,4500002166,00020,MAT000467,22516,KG,12.0,EUR,1100
100,4500002166,00030,MAT000212,24632,KG,1.67,EUR,1000
100,4500002167,00010,MAT000036,22712,KG,0.94,EUR,1100
100,4500002167,00020,MAT000452,26941,KG,13.9,EUR,1200
100,4500002167,00030,MAT000360,35191,KG,6.45,EUR,1400
100,4500002168,00010,MAT000269,12992,KG,8.93,EUR,1300
100,4500002168,00020,MAT000373,7562,KG,11.43,EUR,1000
100,4500002169,00010,MAT000097,43138,KG,14.84,EUR,1100
100,4500002169,00020,MAT000034,12020,KG,1.2,EUR,1200
100,4500002170,00010,MAT000096,16273,KG,12.11,EUR,1000
100,4500002171,00010,MAT000045,12107,KG,1.87,EUR,1300
100,4500002171,00020,MAT000452,33884,KG,7.03,EUR,1200
100,4500002171,00030,MAT000079,41858,KG,5.34,EUR,1400
100,4500002171,00040,MAT000480,29781,KG,14.51,EUR,1200
