MANDT,RLDNR,BUKRS,GJAHR,BELNR,DOCLN,RACCT,KOSTL,HSL,RHCUR,BUDAT
100,0L,1000,2023,0010001776,000002,100076,0000003600,4920.89,EUR,20220209
100,0L,2000,2024,0010001777,000003,100077,0000003700,5140.51,EUR,20231201
100,0L,1000,2023,0010001778,000004,100078,0000003800,6298.64,EUR,20220420
100,0L,2000,2024,0010001779,000005,100079,0000003900,8387.87,EUR,20220727
100,0L,1000,2023,0010001780,000001,100080,0000004000,8507.15,EUR,20220915
100,0L,2000,2024,0010001781,000002,100081,0000004100,8951.01,EUR,20240829
100,0L,1000,2023,0010001782,000003,100082,0000004200,9358.01,EUR,20240624
100,0L,2000,2024,0010001783,000004,100083,0000004300,5849.63,EUR,20230128
100,0L,1000,2023,0010001784,000005,100084,0000004400,7770.79,EUR,20220418
100,0L,2000,2024,0010001785,000001,100085,0000004500,3537.59,EUR,20240921
100,0L,1000,2023,0010001786,000002,100086,0000004600,1382.81,EUR,20240628
100,0L,2000,2024,0010001787,000003,100087,0000004700,133.23,EUR,20220718
100,0L,1000,2023,0010001788,000004,100088,0000004800,8817.83,EUR,20241206
100,0L,2000,2024,0010001789,000005,100089,0000004900,7421.45,EUR,20220610
100,0L,1000,2023,0010001790,000001,100090,0000005000,2313.63,EUR,20230611
100,0L,2000,2024,0010001791,000002,100091,0000005100,3269.89,EUR,20220421
100,0L,1000,2023,0010001792,000003,100092,0000005200,743.77,EUR,20220208
100,0L,2000,2024,0010001793,000004,100093,0000005300,463.97,EUR,20221213
100,0L,1000,2023,0010001794,000005,100094,0000005400,2378.06,EUR,20230825
100,0L,2000,2024,0010001795,000001,100095,0000005500,9980.63,EUR,20240106
100,0L,1000,2023,0010001796,000002,100096,0000005600,8552.94,EUR,20220827
100,0L,2000,2024,0010001797,000003,100097,0000005700,7886.98,EUR,20240923
100,0L,1000,2023,0010001798,000004,100098,0000005800,1042.98,EUR,20230127
100,0L,2000,2024,0010001799,000005,100099,0000005900,8003.0,EUR,20240130
100,0L,1000,2023,0010001800,000001,100000,0000001000,5560.65,EUR,20241119
100,0L,2000,2024,0010001801,000002,100001,0000001100,7848.26,EUR,20230227
100,0L,1000,2023,0010001802,000003,100002,0000001200,5681.79,EUR,20220514
100,0L,2000,2024,0010001803,000004,100003,0000001300,4180.5,EUR,20230923
100,0L,1000,2023,0010001804,000005,100004,0000001400,367.2,EUR,20221126
100,0L,2000,2024,0010001805,000001,100005,0000001500,1166.84,EUR,20231215
100,0L,1000,2023,0010001806,000002,100006,0000001600,1460.69,EUR,20241026
100,0L,2000,2024,0010001807,000003,100007,0000001700,5018.76,EUR,20241021
100,0L,1000,2023,0010001808,000004,100008,0000001800,2222.03,EUR,20221109
100,0L,2000,2024,0010001809,000005,100009,0000001900,7144.82,EUR,20220411
100,0L,1000,2023,0010001810,000001,100010,0000002000,3503.33,EUR,20240519
100,0L,2000,2024,0010001811,000002,100011,0000002100,5151.75,EUR,20241231
100,0L,1000,2023,0010001812,000003,100012,0000002200,8253.39,EUR,20241202
100,0L,2000,2024,0010001813,000004,100013,0000002300,6396.42,EUR,20230713
100,0L,1000,2023,0010001814,000005,100014,0000002400,687.47,EUR,20220205
100,0L,2000,2024,0010001815,000001,100015,0000002500,9964.17,EUR,20240106
100,0L,1000,2023,0010001816,000002,100016,0000002600,8460.86,EUR,20240619
100,0L,2000,2024,0010001817,000003,100017,0000002700,1597.7,EUR,20220814
100,0L,1000,2023,0010001818,000004,100018,0000002800,3000.47,EUR,20220211
100,0L,2000,2024,0010001819,000005,100019,0000002900,5338.52,EUR,20240306
100,0L,1000,2023,0010001820,000001,100020,0000003000,1208.47,EUR,20240126
100,0L,2000,2024,0010001821,000002,100021,0000003100,5392.38,EUR,20230820
100,0L,1000,2023,0010001822,000003,100022,0000003200,550.13,EUR,20220318
100,0L,2000,2024,0010001823,000004,100023,0000003300,3575.36,EUR,20220403
100,0L,1000,2023,0010001824,000005,100024,0000003400,9864.25,EUR,20221104
100,0L,2000,2024,0010001825,000001,100025,0000003500,1145.86,EUR,20241125
100,0L,1000,2023,0010001826,000002,100026,0000003600,3574.75,EUR,20220202
100,0L,2000,2024,0010001827,000003,100027,0000003700,1808.89,EUR,20240714
100,0L,1000,2023,0010001828,000004,100028,0000003800,9156.74,EUR,20220822
100,0L,2000,2024,0010001829,000005,100029,0000003900,6750.39,EUR,20240219
100,0L,1000,2023,0010001830,000001,100030,0000004000,4043.57,EUR,20220713
100,0L,2000,2024,0010001831,000002,100031,0000004100,4214.9,EUR,20220912
100,0L,1000,2023,0010001832,000003,100032,0000004200,8133.32,EUR,20231225
100,0L,2000,2024,0010001833,000004,100033,0000004300,2214.06,EUR,20240104
100,0L,1000,2023,0010001834,000005,100034,0000004400,8165.45,EUR,20230904
100,0L,2000,2024,0010001835,000001,100035,0000004500,817.96,EUR,20230406
100,0L,1000,2023,0010001836,000002,100036,0000004600,5670.63,EUR,20230606
100,0L,2000,2024,0010001837,000003,100037,0000004700,1162.87,EUR,20230214
100,0L,1000,2023,0010001838,000004,100038,0000004800,979.25,EUR,20221103
100,0L,2000,2024,0010001839,000005,100039,0000004900,3187.87,EUR,20220519
100,0L,1000,2023,0010001840,000001,100040,0000005000,6839.36,EUR,20220114
100,0L,2000,2024,0010001841,000002,100041,0000005100,7492.91,EUR,20221119
100,0L,1000,2023,0010001842,000003,100042,0000005200,7929.96,EUR,20230405
100,0L,2000,2024,0010001843,000004,100043,0000005300,2634.78,EUR,20240304
100,0L,1000,2023,0010001844,000005,100044,0000005400,2202.21,EUR,20230924
100,0L,2000,2024,0010001845,000001,100045,0000005500,8836.1,EUR,20230309
100,0L,1000,2023,0010001846,000002,100046,0000005600,4745.96,EUR,20220703
100,0L,2000,2024,0010001847,000003,100047,0000005700,7940.26,EUR,20231215
100,0L,1000,2023,0010001848,000004,100048,0000005800,4432.04,EUR,20221215
100,0L,2000,2024,0010001849,000005,100049,0000005900,9965.18,EUR,20240802
100,0L,1000,2023,0010001850,000001,100050,0000001000,2478.73,EUR,20221223
100,0L,2000,2024,0010001851,000002,100051,0000001100,553.18,EUR,20220816
100,0L,1000,2023,0010001852,000003,100052,0000001200,1270.87,EUR,20221005
100,0L,2000,2024,0010001853,000004,100053,0000001300,8539.87,EUR,20240725
100,0L,1000,2023,0010001854,000005,100054,0000001400,5613.86,EUR,20230819
100,0L,2000,2024,0010001855,000001,100055,0000001500,2860.8,EUR,20240407
100,0L,1000,2023,0010001856,000002,100056,0000001600,6259.77,EUR,20220712
100,0L,2000,2024,0010001857,000003,100057,0000001700,8303.96,EUR,20230423
100,0L,1000,2023,0010001858,000004,100058,0000001800,4810.21,EUR,20231218
100,0L,2000,2024,0010001859,000005,100059,0000001900,1223.32,EUR,20230721
100,0L,1000,2023,0010001860,000001,100060,0000002000,2411.6,EUR,20220831
100,0L,2000,2024,0010001861,000002,100061,0000002100,1582.84,EUR,20220125
100,0L,1000,2023,0010001862,000003,100062,0000002200,4721.03,EUR,20220106
100,0L,2000,2024,0010001863,000004,100063,0000002300,773.45,EUR,20230113
100,0L,1000,2023,0010001864,000005,100064,0000002400,5390.14,EUR,20240412
100,0L,2000,2024,0010001865,000001,100065,0000002500,740.54,EUR,20221218
100,0L,1000,2023,0010001866,000002,100066,0000002600,6014.87,EUR,20230111
100,0L,2000,2024,0010001867,000003,100067,0000002700,3646.98,EUR,20230728
100,0L,1000,2023,0010001868,000004,100068,0000002800,9585.71,EUR,20240309
100,0L,2000,2024,0010001869,000005,100069,0000002900,6374.74,EUR,20240526
100,0L,1000,2023,0010001870,000001,100070,0000003000,6333.79,EUR,20230401
100,0L,2000,2024,0010001871,000002,100071,0000003100,9676.74,EUR,20241017
100,0L,1000,2023,0010001872,000003,100072,0000003200,1843.95,EUR,20230902
100,0L,2000,2024,0010001873,000004,100073,0000003300,2324.53,EUR,20240829
100,0L,1000,2023,0010001874,000005,100074,0000003400,9467.36,EUR,20231130
100,0L,2000,2024,0010001875,000001,100075,0000003500,804.42,EUR,20220212
100,0L,1000,2023,0010001876,000002,100076,0000003600,3948.04,EUR,20240205
100,0L,2000,2024,0010001877,000003,100077,0000003700,212.08,EUR,20231114
100,0L,1000,2023,0010001878,000004,100078,0000003800,7731.55,EUR,20240507
100,0L,2000,2024,0010001879,000005,100079,0000003900,533.05,EUR,20230716
100,0L,1000,2023,0010001880,000001,100080,0000004000,7205.05,EUR,20241120
100,0L,2000,2024,0010001881,000002,100081,0000004100,4409.6,EUR,20241230
100,0L,1000,2023,0010001882,000003,100082,0000004200,2638.26,EUR,20230106
100,0L,2000,2024,0010001883,000004,100083,0000004300,1511.88,EUR,20240606
100,0L,1000,2023,0010001884,000005,100084,0000004400,7179.7,EUR,20241224
100,0L,2000,2024,0010001885,000001,100085,0000004500,523.31,EUR,20230818
100,0L,1000,2023,0010001886,000002,100086,0000004600,3149.03,EUR,20230209
100,0L,2000,2024,0010001887,000003,100087,0000004700,5752.58,EUR,20241128
100,0L,1000,2023,0010001888,000004,100088,0000004800,3107.17,EUR,20220613
100,0L,2000,2024,0010001889,000005,100089,0000004900,7944.23,EUR,20241206
100,0L,1000,2023,0010001890,000001,100090,0000005000,4439.54,EUR,20221126
100,0L,2000,2024,0010001891,000002,100091,0000005100,5833.93,EUR,20221116
100,0L,1000,2023,0010001892,000003,100092,0000005200,5581.05,EUR,20240511
100,0L,2000,2024,0010001893,000004,100093,0000005300,6221.73,EUR,20220825
100,0L,1000,2023,0010001894,000005,100094,0000005400,9227.41,EUR,20220311
100,0L,2000,2024,0010001895,000001,100095,0000005500,2983.29,EUR,20240411
100,0L,1000,2023,0010001896,000002,100096,0000005600,8356.24,EUR,20240625
100,0L,2000,2024,0010001897,000003,100097,0000005700,7971.19,EUR,20221016
100,0L,1000,2023,0010001898,000004,100098,0000005800,8285.93,EUR,20240310
100,0L,2000,2024,0010001899,000005,100099,0000005900,912.47,EUR,20241203
100,0L,1000,2023,0010001900,000001,100000,0000001000,3569.21,EUR,20240317
100,0L,2000,2024,0010001901,000002,100001,0000001100,8420.46,EUR,20220817
100,0L,1000,2023,0010001902,000003,100002,0000001200,9591.96,EUR,20231230
100,0L,2000,2024,0010001903,000004,100003,0000001300,3197.51,EUR,20240504
100,0L,1000,2023,0010001904,000005,100004,0000001400,4281.69,EUR,20230413
100,0L,2000,2024,0010001905,000001,100005,0000001500,1464.41,EUR,20231220
100,0L,1000,2023,0010001906,000002,100006,0000001600,6550.54,EUR,20240417
100,0L,2000,2024,0010001907,000003,100007,0000001700,157.64,EUR,20241202
100,0L,1000,2023,0010001908,000004,100008,0000001800,3369.96,EUR,20230102
100,0L,2000,2024,0010001909,000005,100009,0000001900,2874.64,EUR,20231225
100,0L,1000,2023,0010001910,000001,100010,0000002000,2501.88,EUR,20220512
100,0L,2000,2024,0010001911,000002,100011,0000002100,2089.77,EUR,20240901
100,0L,1000,2023,0010001912,000003,100012,0000002200,5506.59,EUR,20231205
100,0L,2000,2024,0010001913,000004,100013,0000002300,3655.61,EUR,20240527
100,0L,1000,2023,0010001914,000005,100014,0000002400,2393.38,EUR,20241127
100,0L,2000,2024,0010001915,000001,100015,0000002500,2460.26,EUR,20240205
100,0L,1000,2023,0010001916,000002,100016,0000002600,453.76,EUR,20221020
100,0L,2000,2024,0010001917,000003,100017,0000002700,2508.68,EUR,20220310
100,0L,1000,2023,0010001918,000004,100018,0000002800,8816.37,EUR,20231203
100,0L,2000,2024,0010001919,000005,100019,0000002900,7964.14,EUR,20240109
100,0L,1000,2023,0010001920,000001,100020,0000003000,1762.35,EUR,20230119
100,0L,2000,2024,0010001921,000002,100021,0000003100,5391.84,EUR,20220510
100,0L,1000,2023,0010001922,000003,100022,0000003200,9924.38,EUR,20241218
100,0L,2000,2024,0010001923,000004,100023,0000003300,5678.25,EUR,20231003
100,0L,1000,2023,0010001924,000005,100024,0000003400,715.14,EUR,20230220
100,0L,2000,2024,0010001925,000001,100025,0000003500,1974.21,EUR,20240806
100,0L,1000,2023,0010001926,000002,100026,0000003600,8863.55,EUR,20230521
100,0L,2000,2024,0010001927,000003,100027,0000003700,9047.85,EUR,20240404
100,0L,1000,2023,0010001928,000004,100028,0000003800,3693.87,EUR,20240124
100,0L,2000,2024,0010001929,000005,100029,0000003900,939.66,EUR,20241202
100,0L,1000,2023,0010001930,000001,100030,0000004000,5426.52,EUR,20240111
100,0L,2000,2024,0010001931,000002,100031,0000004100,1127.76,EUR,20240802
100,0L,1000,2023,0010001932,000003,100032,0000004200,8283.57,EUR,20240814
100,0L,2000,2024,0010001933,000004,100033,0000004300,7395.16,EUR,20220627
100,0L,1000,2023,0010001934,000005,100034,0000004400,7765.23,EUR,20230627
100,0L,2000,2024,0010001935,000001,100035,0000004500,2610.75,EUR,20231013
100,0L,1000,2023,0010001936,000002,100036,0000004600,2333.8,EUR,20230415
100,0L,2000,2024,0010001937,000003,100037,0000004700,2064.66,EUR,20221028
100,0L,1000,2023,0010001938,000004,100038,0000004800,4667.54,EUR,20230515
100,0L,2000,2024,0010001939,000005,100039,0000004900,3694.7,EUR,20240909
100,0L,1000,2023,0010001940,000001,100040,0000005000,1070.27,EUR,20240623
100,0L,2000,2024,0010001941,000002,100041,0000005100,8984.05,EUR,20230416
100,0L,1000,2023,0010001942,000003,100042,0000005200,9419.67,EUR,20240605
100,0L,2000,2024,0010001943,000004,100043,0000005300,8274.5,EUR,20230407
100,0L,1000,2023,0010001944,000005,100044,0000005400,8176.91,EUR,20230428
100,0L,2000,2024,0010001945,000001,100045,0000005500,5489.73,EUR,20240423
100,0L,1000,2023,0010001946,000002,100046,0000005600,120.15,EUR,20220630
100,0L,2000,2024,0010001947,000003,100047,0000005700,7109.62,EUR,20220803
100,0L,1000,2023,0010001948,000004,100048,0000005800,6500.2,EUR,20231021
100,0L,2000,2024,0010001949,000005,100049,0000005900,2531.04,EUR,20241214
100,0L,1000,2023,0010001950,000001,100050,0000001000,8147.44,EUR,20230422
100,0L,2000,2024,0010001951,000002,100051,0000001100,4560.46,EUR,20230716
100,0L,1000,2023,0010001952,000003,100052,0000001200,4146.3,EUR,20221031
100,0L,2000,2024,0010001953,000004,100053,0000001300,8203.9,EUR,20230305
100,0L,1000,2023,0010001954,000005,100054,0000001400,2383.81,EUR,20240828
100,0L,2000,2024,0010001955,000001,100055,0000001500,6250.06,EUR,20240104
100,0L,1000,2023,0010001956,000002,100056,0000001600,2149.73,EUR,20241022
100,0L,2000,2024,0010001957,000003,100057,0000001700,2337.73,EUR,20230804
100,0L,1000,2023,0010001958,000004,100058,0000001800,6857.83,EUR,20241028
100,0L,2000,2024,0010001959,000005,100059,0000001900,7003.72,EUR,20220717
100,0L,1000,2023,0010001960,000001,100060,0000002000,8108.21,EUR,20240718
100,0L,2000,2024,0010001961,000002,100061,0000002100,4695.36,EUR,20220413
100,0L,1000,2023,0010001962,000003,100062,0000002200,3684.01,EUR,20230130
100,0L,2000,2024,0010001963,000004,100063,0000002300,6986.85,EUR,20240816
100,0L,1000,2023,0010001964,000005,100064,0000002400,5423.74,EUR,20230604
100,0L,2000,2024,0010001965,000001,100065,0000002500,7941.24,EUR,20240131
100,0L,1000,2023,0010001966,000002,100066,0000002600,8349.06,EUR,20230417
100,0L,2000,2024,0010001967,000003,100067,0000002700,8896.59,EUR,20220508
100,0L,1000,2023,0010001968,000004,100068,0000002800,5236.67,EUR,20220207
100,0L,2000,2024,0010001969,000005,100069,0000002900,8815.51,EUR,20230611
100,0L,1000,2023,0010001970,000001,100070,0000003000,1952.04,EUR,20241102
100,0L,2000,2024,0010001971,000002,100071,0000003100,1459.92,EUR,20231118
100,0L,1000,2023,0010001972,000003,100072,0000003200,7315.4,EUR,20230205
100,0L,2000,2024,0010001973,000004,100073,0000003300,7538.83,EUR,20230520
100,0L,1000,2023,0010001974,000005,100074,0000003400,5775.09,EUR,20240604
100,0L,2000,2024,0010001975,000001,100075,0000003500,1772.83,EUR,20220313
100,0L,1000,2023,0010001976,000002,100076,0000003600,8148.28,EUR,20220417
100,0L,2000,2024,0010001977,000003,100077,0000003700,207.57,EUR,20220703
100,0L,1000,2023,0010001978,000004,100078,0000003800,2680.08,EUR,20241118
100,0L,2000,2024,0010001979,000005,100079,0000003900,2287.74,EUR,20240510
100,0L,1000,2023,0010001980,000001,100080,0000004000,4542.81,EUR,20240713
100,0L,2000,2024,0010001981,000002,100081,0000004100,7170.53,EUR,20240604
100,0L,1000,2023,0010001982,000003,100082,0000004200,1729.51,EUR,20240525
100,0L,2000,2024,0010001983,000004,100083,0000004300,4057.35,EUR,20240227
100,0L,1000,2023,0010001984,000005,100084,0000004400,2646.68,EUR,20240629
100,0L,2000,2024,0010001985,000001,100085,0000004500,7764.95,EUR,20230804
100,0L,1000,2023,0010001986,000002,100086,0000004600,8306.87,EUR,20230503
100,0L,2000,2024,0010001987,000003,100087,0000004700,1602.43,EUR,20241108
100,0L,1000,2023,0010001988,000004,100088,0000004800,982.64,EUR,20241007
100,0L,2000,2024,0010001989,000005,100089,0000004900,6497.75,EUR,20220307
100,0L,1000,2023,0010001990,000001,100090,0000005000,1387.73,EUR,20230714
100,0L,2000,2024,0010001991,000002,100091,0000005100,4249.5,EUR,20240127
100,0L,1000,2023,0010001992,000003,100092,0000005200,1537.07,EUR,20220223
100,0L,2000,2024,0010001993,000004,100093,0000005300,6039.2,EUR,20230618
100,0L,1000,2023,0010001994,000005,100094,0000005400,2167.11,EUR,20230112
100,0L,2000,2024,0010001995,000001,100095,0000005500,6956.63,EUR,20230308
100,0L,1000,2023,0010001996,000002,100096,0000005600,6615.62,EUR,20220115
100,0L,2000,2024,0010001997,000003,100097,0000005700,2087.76,EUR,20230419
100,0L,1000,2023,0010001998,000004,100098,0000005800,5193.61,EUR,20220626
100,0L,2000,2024,0010001999,000005,100099,0000005900,4413.21,EUR,20230820
100,0L,1000,2023,0010002000,000001,100000,0000001000,3123.93,EUR,20220430
100,0L,2000,2024,0010002001,000002,100001,0000001100,4717.63,EUR,20220607
100,0L,1000,2023,0010002002,000003,100002,0000001200,6407.49,EUR,20230411
100,0L,2000,2024,0010002003,000004,100003,0000001300,7026.17,EUR,20230326
100,0L,1000,2023,0010002004,000005,100004,0000001400,7147.78,EUR,20240622
100,0L,2000,2024,0010002005,000001,100005,0000001500,9550.4,EUR,20241224
100,0L,1000,2023,0010002006,000002,100006,0000001600,2938.41,EUR,20241203
100,0L,2000,2024,0010002007,000003,100007,0000001700,9244.13,EUR,20230125
100,0L,1000,2023,0010002008,000004,100008,0000001800,4314.14,EUR,20240728
100,0L,2000,2024,0010002009,000005,100009,0000001900,2373.76,EUR,20240614
100,0L,1000,2023,0010002010,000001,100010,0000002000,3672.27,EUR,20240208
100,0L,2000,2024,0010002011,000002,100011,0000002100,2100.6,EUR,20230308
100,0L,1000,2023,0010002012,000003,100012,0000002200,1388.54,EUR,20220831
100,0L,2000,2024,0010002013,000004,100013,0000002300,3505.95,EUR,20220604
100,0L,1000,2023,0010002014,000005,100014,0000002400,8786.26,EUR,20231124
100,0L,2000,2024,0010002015,000001,100015,0000002500,2066.95,EUR,20240426
100,0L,1000,2023,0010002016,000002,100016,0000002600,5501.08,EUR,20220712
100,0L,2000,2024,0010002017,000003,100017,0000002700,5326.15,EUR,20240409
100,0L,1000,2023,0010002018,000004,100018,0000002800,1365.05,EUR,20230217
100,0L,2000,2024,0010002019,000005,100019,0000002900,5715.47,EUR,20231201
100,0L,1000,2023,0010002020,000001,100020,0000003000,582.78,EUR,20240107
100,0L,2000,2024,0010002021,000002,100021,0000003100,9858.6,EUR,20241003
100,0L,1000,2023,0010002022,000003,100022,0000003200,4650.98,EUR,20230329
100,0L,2000,2024,0010002023,000004,100023,0000003300,1747.14,EUR,20220311
100,0L,1000,2023,0010002024,000005,100024,0000003400,4010.84,EUR,20231207
100,0L,2000,2024,0010002025,000001,100025,0000003500,3501.36,EUR,20230729
100,0L,1000,2023,0010002026,000002,100026,0000003600,9836.44,EUR,20220423
100,0L,2000,2024,0010002027,000003,100027,0000003700,9147.09,EUR,20230223
100,0L,1000,2023,0010002028,000004,100028,0000003800,7113.23,EUR,20220624
