MANDT,BESSION,GJAHR,BUZEI,EBELN,EBELP,MATNR,WERKS,MENGE,MEINS,WRBTR
100,0070001195,2024,001,0045001195,00010,000000000000100558,0006,629.593,KG,28385.64
100,0070001196,2023,001,0045001196,00010,000000000000100532,0007,835.359,KG,17299.31
100,0070001197,2024,001,0045001197,00010,000000000000100827,0008,998.73,KG,13839.52
100,0070001198,2023,001,0045001198,00010,000000000000100530,0009,524.737,KG,18578.62
100,0070001199,2024,001,0045001199,00010,000000000000100870,0010,170.132,KG,482.09
100,0070001200,2023,001,0045001200,00010,000000000000100643,0001,827.131,KG,20086.59
100,0070001201,2024,001,0045001201,00010,000000000000100575,0002,790.989,KG,31623.74
100,0070001202,2023,001,0045001202,00010,000000000000100972,0003,684.699,KG,22275.19
100,0070001203,2024,001,0045001203,00010,000000000000100931,0004,308.862,KG,13658.97
100,0070001204,2023,001,0045001204,00010,000000000000100954,0005,704.307,KG,8538.33
100,0070001205,2024,001,0045001205,00010,000000000000100673,0006,804.002,KG,6538.24
100,0070001206,2023,001,0045001206,00010,000000000000100547,0007,834.848,KG,9092.46
100,0070001207,2024,001,0045001207,00010,000000000000100767,0008,564.437,KG,20449.7
100,0070001208,2023,001,0045001208,00010,000000000000100560,0009,46.616,KG,870.13
100,0070001209,2024,001,0045001209,00010,000000000000100777,0010,110.388,KG,3199.04
100,0070001210,2023,001,0045001210,00010,000000000000100965,0001,63.728,KG,412.36
100,0070001211,2024,001,0045001211,00010,000000000000100902,0002,882.319,KG,5674.38
100,0070001212,2023,001,0045001212,00010,000000000000100883,0003,919.086,KG,34825.13
100,0070001213,2024,001,0045001213,00010,000000000000100988,0004,101.735,KG,5017.51
100,0070001214,2023,001,0045001214,00010,000000000000100512,0005,45.496,KG,1742.26
100,0070001215,2024,001,0045001215,00010,000000000000100717,0006,774.499,KG,3685.92
100,0070001216,2023,001,0045001216,00010,000000000000100739,0007,242.701,KG,4607.53
100,0070001217,2024,001,0045001217,00010,000000000000100938,0008,375.371,KG,6784.96
100,0070001218,2023,001,0045001218,00010,000000000000100930,0009,892.325,KG,44217.43
100,0070001219,2024,001,0045001219,00010,000000000000100764,0010,268.738,KG,4901.2
100,0070001220,2023,001,0045001220,00010,000000000000100915,0001,257.896,KG,10093.34
100,0070001221,2024,001,0045001221,00010,000000000000100761,0002,783.415,KG,15378.85
100,0070001222,2023,001,0045001222,00010,000000000000100754,0003,217.449,KG,10685.81
100,0070001223,2024,001,0045001223,00010,000000000000100778,0004,601.196,KG,7239.11
100,0070001224,2023,001,0045001224,00010,000000000000100751,0005,142.24,KG,6987.37
100,0070001225,2024,001,0045001225,00010,000000000000100659,0006,549.832,KG,26616.23
100,0070001226,2023,001,0045001226,00010,000000000000100611,0007,440.598,KG,11744.34
100,0070001227,2024,001,0045001227,00010,000000000000100575,0008,551.064,KG,1775.21
100,0070001228,2023,001,0045001228,00010,000000000000100900,0009,50.63,KG,1639.3
100,0070001229,2024,001,0045001229,00010,000000000000100734,0010,332.719,KG,16005.91
100,0070001230,2023,001,0045001230,00010,000000000000100747,0001,749.072,KG,17967.21
100,0070001231,2024,001,0045001231,00010,000000000000100694,0002,322.254,KG,13057.55
100,0070001232,2023,001,0045001232,00010,000000000000100624,0003,229.318,KG,7909.83
100,0070001233,2024,001,0045001233,00010,000000000000100713,0004,702.243,KG,1599.68
100,0070001234,2023,001,0045001234,00010,000000000000100964,0005,982.535,KG,32752.53
100,0070001235,2024,001,0045001235,00010,000000000000100649,0006,638.671,KG,24671.62
100,0070001236,2023,001,0045001236,00010,000000000000100968,0007,726.502,KG,31428.65
100,0070001237,2024,001,0045001237,00010,000000000000100924,0008,870.429,KG,24373.33
100,0070001238,2023,001,0045001238,00010,000000000000100755,0009,718.224,KG,4973.52
100,0070001239,2024,001,0045001239,00010,000000000000100929,0010,533.223,KG,1090.93
100,0070001240,2023,001,0045001240,00010,000000000000100842,0001,802.782,KG,10383.61
100,0070001241,2024,001,0045001241,00010,000000000000100786,0002,949.15,KG,24586.07
100,0070001242,2023,001,0045001242,00010,000000000000100883,0003,74.129,KG,3273.57
100,0070001243,2024,001,0045001243,00010,000000000000100671,0004,325.079,KG,16249.67
100,0070001244,2023,001,0045001244,00010,000000000000100903,0005,815.201,KG,23939.42
100,0070001245,2024,001,0045001245,00010,000000000000100778,0006,667.911,KG,3415.76
100,0070001246,2023,001,0045001246,00010,000000000000100633,0007,484.048,KG,11045.75
100,0070001247,2024,001,0045001247,00010,000000000000100618,0008,518.02,KG,8014.42
100,0070001248,2023,001,0045001248,00010,000000000000100660,0009,601.895,KG,14661.15
100,0070001249,2024,001,0045001249,00010,000000000000100875,0010,149.43,KG,7178.77
100,0070001250,2023,001,0045001250,00010,000000000000100897,0001,802.05,KG,10254.17
100,0070001251,2024,001,0045001251,00010,000000000000100706,0002,22.879,KG,544.0
100,0070001252,2023,001,0045001252,00010,000000000000100578,0003,525.552,KG,12816.05
100,0070001253,2024,001,0045001253,00010,000000000000100927,0004,600.317,KG,829.63
100,0070001254,2023,001,0045001254,00010,000000000000100838,0005,281.939,KG,10930.21
100,0070001255,2024,001,0045001255,00010,000000000000100596,0006,894.415,KG,38979.67
100,0070001256,2023,001,0045001256,00010,000000000000100933,0007,707.047,KG,10540.7
100,0070001257,2024,001,0045001257,00010,000000000000100725,0008,42.363,KG,1597.77
100,0070001258,2023,001,0045001258,00010,000000000000100689,0009,205.994,KG,9105.64
100,0070001259,2024,001,0045001259,00010,000000000000100939,0010,164.083,KG,7740.44
100,0070001260,2023,001,0045001260,00010,000000000000100954,0001,911.282,KG,20593.93
100,0070001261,2024,001,0045001261,00010,000000000000100592,0002,603.366,KG,12146.03
100,0070001262,2023,001,0045001262,00010,000000000000100971,0003,83.453,KG,3528.45
100,0070001263,2024,001,0045001263,00010,000000000000100809,0004,671.488,KG,8163.69
100,0070001264,2023,001,0045001264,00010,000000000000100729,0005,639.344,KG,6598.79
100,0070001265,2024,001,0045001265,00010,000000000000100955,0006,816.576,KG,32071.91
100,0070001266,2023,001,0045001266,00010,000000000000100733,0007,476.549,KG,14305.74
100,0070001267,2024,001,0045001267,00010,000000000000100800,0008,97.35,KG,245.61
100,0070001268,2023,001,0045001268,00010,000000000000100613,0009,623.48,KG,26986.31
100,0070001269,2024,001,0045001269,00010,000000000000100600,0010,529.151,KG,11400.44
100,0070001270,2023,001,0045001270,00010,000000000000100951,0001,792.625,KG,5556.63
100,0070001271,2024,001,0045001271,00010,000000000000100961,0002,46.936,KG,456.61
100,0070001272,2023,001,0045001272,00010,000000000000100794,0003,657.078,KG,3649.33
100,0070001273,2024,001,0045001273,00010,000000000000100659,0004,434.801,KG,14028.72
100,0070001274,2023,001,0045001274,00010,000000000000100954,0005,155.451,KG,2307.31
100,0070001275,2024,001,0045001275,00010,000000000000100617,0006,546.575,KG,2184.29
100,0070001276,2023,001,0045001276,00010,000000000000100933,0007,889.418,KG,30433.82
100,0070001277,2024,001,0045001277,00010,000000000000100963,0008,204.895,KG,643.41
100,0070001278,2023,001,0045001278,00010,000000000000100739,0009,23.976,KG,178.59
100,0070001279,2024,001,0045001279,00010,000000000000100869,0010,516.338,KG,9065.47
100,0070001280,2023,001,0045001280,00010,000000000000100902,0001,995.38,KG,19098.05
100,0070001281,2024,001,0045001281,00010,000000000000100602,0002,556.845,KG,23529.4
100,0070001282,2023,001,0045001282,00010,000000000000100816,0003,271.248,KG,13499.13
100,0070001283,2024,001,0045001283,00010,000000000000100984,0004,598.129,KG,15109.26
100,0070001284,2023,001,0045001284,00010,000000000000100962,0005,333.657,KG,15533.05
100,0070001285,2024,001,0045001285,00010,000000000000100828,0006,331.714,KG,5402.29
100,0070001286,2023,001,0045001286,00010,000000000000100526,0007,25.963,KG,159.9
100,0070001287,2024,001,0045001287,00010,000000000000100570,0008,875.977,KG,40903.65
100,0070001288,2023,001,0045001288,00010,000000000000100523,0009,56.902,KG,2449.86
100,0070001289,2024,001,0045001289,00010,000000000000100969,0010,694.722,KG,30899.46
100,0070001290,2023,001,0045001290,00010,000000000000100957,0001,867.058,KG,26733.54
100,0070001291,2024,001,0045001291,00010,000000000000100566,0002,167.611,KG,4694.27
100,0070001292,2023,001,0045001292,00010,000000000000100843,0003,446.646,KG,13392.39
100,0070001293,2024,001,0045001293,00010,000000000000100581,0004,18.523,KG,821.41
100,0070001294,2023,001,0045001294,00010,000000000000100707,0005,307.331,KG,938.41
100,0070001295,2024,001,0045001295,00010,000000000000100635,0006,480.249,KG,16014.55
100,0070001296,2023,001,0045001296,00010,000000000000100900,0007,304.459,KG,8776.97
100,0070001297,2024,001,0045001297,00010,000000000000100747,0008,944.309,KG,39202.69
100,0070001298,2023,001,0045001298,00010,000000000000100971,0009,802.809,KG,26567.61
100,0070001299,2024,001,0045001299,00010,000000000000100907,0010,869.383,KG,14865.16
100,0070001300,2023,001,0045001300,00010,000000000000100673,0001,890.378,KG,15763.93
100,0070001301,2024,001,0045001301,00010,000000000000100776,0002,905.843,KG,9481.03
100,0070001302,2023,001,0045001302,00010,000000000000100613,0003,972.806,KG,34772.37
100,0070001303,2024,001,0045001303,00010,000000000000100582,0004,846.805,KG,26847.42
100,0070001304,2023,001,0045001304,00010,000000000000100836,0005,477.193,KG,12259.69
100,0070001305,2024,001,0045001305,00010,000000000000100903,0006,504.3,KG,11565.3
100,0070001306,2023,001,0045001306,00010,000000000000100560,0007,564.131,KG,25013.51
100,0070001307,2024,001,0045001307,00010,000000000000100826,0008,129.767,KG,2595.74
100,0070001308,2023,001,0045001308,00010,000000000000100631,0009,966.326,KG,23102.52
100,0070001309,2024,001,0045001309,00010,000000000000100828,0010,163.65,KG,3162.58
100,0070001310,2023,001,0045001310,00010,000000000000100793,0001,892.167,KG,4801.2
100,0070001311,2024,001,0045001311,00010,000000000000100752,0002,319.688,KG,3431.33
100,0070001312,2023,001,0045001312,00010,000000000000100873,0003,143.766,KG,5452.98
100,0070001313,2024,001,0045001313,00010,000000000000100522,0004,548.016,KG,1076.35
100,0070001314,2023,001,0045001314,00010,000000000000100760,0005,640.001,KG,12105.21
100,0070001315,2024,001,0045001315,00010,000000000000100565,0006,671.787,KG,2588.97
100,0070001316,2023,001,0045001316,00010,000000000000100908,0007,650.749,KG,9957.4
100,0070001317,2024,001,0045001317,00010,000000000000100898,0008,160.295,KG,1321.88
100,0070001318,2023,001,0045001318,00010,000000000000100719,0009,499.658,KG,1702.79
100,0070001319,2024,001,0045001319,00010,000000000000100860,0010,643.753,KG,7772.17
100,0070001320,2023,001,0045001320,00010,000000000000100680,0001,295.845,KG,2687.43
100,0070001321,2024,001,0045001321,00010,000000000000100774,0002,50.077,KG,2315.38
100,0070001322,2023,001,0045001322,00010,000000000000100593,0003,255.545,KG,9050.03
100,0070001323,2024,001,0045001323,00010,000000000000100770,0004,127.195,KG,3529.35
100,0070001324,2023,001,0045001324,00010,000000000000100625,0005,633.018,KG,3439.69
100,0070001325,2024,001,0045001325,00010,000000000000100776,0006,987.854,KG,12502.33
100,0070001326,2023,001,0045001326,00010,000000000000100802,0007,466.233,KG,6530.04
100,0070001327,2024,001,0045001327,00010,000000000000100560,0008,532.247,KG,18784.6
100,0070001328,2023,001,0045001328,00010,000000000000100523,0009,248.974,KG,9434.92
100,0070001329,2024,001,0045001329,00010,000000000000100765,0010,876.175,KG,9398.14
100,0070001330,2023,001,0045001330,00010,000000000000100840,0001,777.901,KG,27199.46
100,0070001331,2024,001,0045001331,00010,000000000000100585,0002,840.794,KG,18286.96
100,0070001332,2023,001,0045001332,00010,000000000000100690,0003,250.156,KG,7553.28
100,0070001333,2024,001,0045001333,00010,000000000000100931,0004,225.073,KG,527.78
100,0070001334,2023,001,0045001334,00010,000000000000100651,0005,476.719,KG,1937.12
100,0070001335,2024,001,0045001335,00010,000000000000100646,0006,576.302,KG,13718.91
100,0070001336,2023,001,0045001336,00010,000000000000100923,0007,553.101,KG,12404.94
100,0070001337,2024,001,0045001337,00010,000000000000100816,0008,484.128,KG,15312.53
100,0070001338,2023,001,0045001338,00010,000000000000100581,0009,923.123,KG,31519.97
100,0070001339,2024,001,0045001339,00010,000000000000100710,0010,177.822,KG,2011.15
100,0070001340,2023,001,0045001340,00010,000000000000100716,0001,809.201,KG,24637.72
100,0070001341,2024,001,0045001341,00010,000000000000100667,0002,116.628,KG,3666.16
100,0070001342,2023,001,0045001342,00010,000000000000100862,0003,689.187,KG,4301.36
100,0070001343,2024,001,0045001343,00010,000000000000100561,0004,41.465,KG,161.75
100,0070001344,2023,001,0045001344,00010,000000000000100955,0005,364.601,KG,1867.31
100,0070001345,2024,001,0045001345,00010,000000000000100701,0006,420.656,KG,11268.09
100,0070001346,2023,001,0045001346,00010,000000000000100615,0007,657.801,KG,21089.05
100,0070001347,2024,001,0045001347,00010,000000000000100586,0008,192.435,KG,4305.16
100,0070001348,2023,001,0045001348,00010,000000000000100590,0009,516.45,KG,13506.15
100,0070001349,2024,001,0045001349,00010,000000000000100598,0010,504.386,KG,11328.28
100,0070001350,2023,001,0045001350,00010,000000000000100905,0001,451.834,KG,5248.97
100,0070001351,2024,001,0045001351,00010,000000000000100843,0002,27.96,KG,388.56
100,0070001352,2023,001,0045001352,00010,000000000000100768,0003,233.726,KG,6698.04
100,0070001353,2024,001,0045001353,00010,000000000000100688,0004,122.705,KG,512.56
100,0070001354,2023,001,0045001354,00010,000000000000100846,0005,155.445,KG,7266.42
100,0070001355,2024,001,0045001355,00010,000000000000100677,0006,334.749,KG,15046.83
100,0070001356,2023,001,0045001356,00010,000000000000100688,0007,887.739,KG,37404.76
100,0070001357,2024,001,0045001357,00010,000000000000100610,0008,554.738,KG,17657.73
100,0070001358,2023,001,0045001358,00010,000000000000100884,0009,450.074,KG,10206.39
100,0070001359,2024,001,0045001359,00010,000000000000100787,0010,790.997,KG,7477.2
100,0070001360,2023,001,0045001360,00010,000000000000100634,0001,29.837,KG,403.62
100,0070001361,2024,001,0045001361,00010,000000000000100667,0002,163.614,KG,5644.06
100,0070001362,2023,001,0045001362,00010,000000000000100824,0003,531.669,KG,22464.64
100,0070001363,2024,001,0045001363,00010,000000000000100642,0004,697.686,KG,20082.8
100,0070001364,2023,001,0045001364,00010,000000000000100760,0005,801.668,KG,28359.51
100,0070001365,2024,001,0045001365,00010,000000000000100668,0006,168.914,KG,7409.7
100,0070001366,2023,001,0045001366,00010,000000000000100935,0007,549.488,KG,2685.51
100,0070001367,2024,001,0045001367,00010,000000000000100688,0008,908.242,KG,35528.58
100,0070001368,2023,001,0045001368,00010,000000000000100878,0009,261.173,KG,4315.64
100,0070001369,2024,001,0045001369,00010,000000000000100527,0010,833.81,KG,17690.85
100,0070001370,2023,001,0045001370,00010,000000000000100768,0001,842.198,KG,10401.18
100,0070001371,2024,001,0045001371,00010,000000000000100711,0002,233.394,KG,4772.61
100,0070001372,2023,001,0045001372,00010,000000000000100532,0003,903.443,KG,28998.69
100,0070001373,2024,001,0045001373,00010,000000000000100522,0004,711.616,KG,10750.15
100,0070001374,2023,001,0045001374,00010,000000000000100861,0005,896.661,KG,3963.91
100,0070001375,2024,001,0045001375,00010,000000000000100880,0006,637.254,KG,7971.1
100,0070001376,2023,001,0045001376,00010,000000000000100935,0007,140.194,KG,2311.7
100,0070001377,2024,001,0045001377,00010,000000000000100803,0008,40.072,KG,1589.23
100,0070001378,2023,001,0045001378,00010,000000000000100957,0009,162.971,KG,4429.56
100,0070001379,2024,001,0045001379,00010,000000000000100960,0010,760.535,KG,29469.87
100,0070001380,2023,001,0045001380,00010,000000000000100852,0001,771.272,KG,26229.9
100,0070001381,2024,001,0045001381,00010,000000000000100515,0002,715.237,KG,8113.02
100,0070001382,2023,001,0045001382,00010,000000000000100789,0003,40.86,KG,630.43
100,0070001383,2024,001,0045001383,00010,000000000000100829,0004,88.89,KG,1275.63
100,0070001384,2023,001,0045001384,00010,000000000000100587,0005,12.023,KG,277.5
100,0070001385,2024,001,0045001385,00010,000000000000100807,0006,627.903,KG,6521.89
100,0070001386,2023,001,0045001386,00010,000000000000100813,0007,142.27,KG,1780.2
100,0070001387,2024,001,0045001387,00010,000000000000100813,0008,105.462,KG,294.1
100,0070001388,2023,001,0045001388,00010,000000000000100631,0009,394.286,KG,5288.59
100,0070001389,2024,001,0045001389,00010,000000000000100914,0010,230.554,KG,9261.31
100,0070001390,2023,001,0045001390,00010,000000000000100916,0001,336.049,KG,14395.8
100,0070001391,2024,001,0045001391,00010,000000000000100664,0002,922.811,KG,45339.79
100,0070001392,2023,001,0045001392,00010,000000000000100513,0003,784.357,KG,24237.01
