MANDT,VBELN,POSNR,ETENR,EDATU,WMENG,VRKME
100,8000002354,000010,0001,20230902,4808,ST
100,8000002354,000020,0001,20230908,2063,ST
100,8000002355,000010,0001,20241111,4044,ST
100,8000002355,000020,0001,20241106,3482,ST
100,8000002356,000010,0001,20220119,4698,ST
100,8000002356,000020,0001,20220118,4992,ST
100,8000002356,000030,0001,20220119,4558,ST
100,8000002357,000010,0001,20240304,746,ST
100,8000002357,000020,0001,20240313,730,ST
100,8000002357,000030,0001,20240313,2036,ST
100,8000002357,000040,0001,20240314,723,ST
100,8000002358,000010,0001,20230218,4179,ST
100,8000002358,000020,0001,20230217,2677,ST
100,8000002359,000010,0001,20240205,171,ST
100,8000002359,000020,0001,20240126,3941,ST
100,8000002360,000010,0001,20231016,4495,ST
100,8000002361,000010,0001,20231215,1618,ST
100,8000002361,000020,0001,20231221,1719,ST
100,8000002361,000030,0001,20231215,1684,ST
100,8000002362,000010,0001,20250427,2305,ST
100,8000002362,000020,0001,20250411,4605,ST
100,8000002362,000030,0001,20250429,3149,ST
100,8000002362,000040,0001,20250418,3213,ST
100,8000002363,000010,0001,20241020,4986,ST
100,8000002363,000020,0001,20241007,31,ST
100,8000002363,000030,0001,20241007,4207,ST
100,8000002364,000010,0001,20250330,1012,ST
100,8000002364,000020,0001,20250321,787,ST
100,8000002365,000010,0001,20231110,2970,ST
100,8000002366,000010,0001,20240803,2910,ST
100,8000002367,000010,0001,20220315,3666,ST
100,8000002367,000020,0001,20220306,4419,ST
100,8000002368,000010,0001,20220806,4907,ST
100,8000002369,000010,0001,20251205,1899,ST
100,8000002369,000020,0001,20251206,2076,ST
100,8000002369,000030,0001,20251205,3227,ST
100,8000002370,000010,0001,20221010,2304,ST
100,8000002370,000020,0001,20221018,3637,ST
100,8000002370,000030,0001,20221011,4812,ST
100,8000002371,000010,0001,20230410,1060,ST
100,8000002371,000020,0001,20230404,982,ST
100,8000002371,000030,0001,20230401,4955,ST
100,8000002372,000010,0001,20231025,3479,ST
100,8000002372,000020,0001,20231108,1543,ST
100,8000002373,000010,0001,20230815,2318,ST
100,8000002373,000020,0001,20230828,1957,ST
100,8000002373,000030,0001,20230826,395,ST
100,8000002373,000040,0001,20230816,4118,ST
100,8000002374,000010,0001,20240109,4870,ST
100,8000002374,000020,0001,20240108,4637,ST
100,8000002374,000030,0001,20240103,4822,ST
100,8000002375,000010,0001,20251023,4609,ST
100,8000002376,000010,0001,20241201,2063,ST
100,8000002376,000020,0001,20241202,2464,ST
100,8000002377,000010,0001,20240927,876,ST
100,8000002377,000020,0001,20241003,120,ST
100,8000002378,000010,0001,20220502,700,ST
100,8000002378,000020,0001,20220430,186,ST
100,8000002379,000010,0001,20220823,3067,ST
100,8000002379,000020,0001,20220827,4010,ST
100,8000002379,000030,0001,20220903,875,ST
100,8000002380,000010,0001,20230311,4633,ST
100,8000002380,000020,0001,20230302,4026,ST
100,8000002380,000030,0001,20230307,2793,ST
100,8000002381,000010,0001,20230916,432,ST
100,8000002381,000020,0001,20230926,1912,ST
100,8000002381,000030,0001,20230919,1226,ST
100,8000002382,000010,0001,20250801,4460,ST
100,8000002382,000020,0001,20250731,1822,ST
100,8000002383,000010,0001,20220906,4107,ST
100,8000002383,000020,0001,20220908,1221,ST
100,8000002383,000030,0001,20220910,1691,ST
100,8000002383,000040,0001,20220906,1837,ST
100,8000002384,000010,0001,20251220,969,ST
100,8000002384,000020,0001,20251218,2233,ST
100,8000002384,000030,0001,20251223,2584,ST
100,8000002385,000010,0001,20250907,542,ST
100,8000002385,000020,0001,20250910,4754,ST
100,8000002386,000010,0001,20250103,2244,ST
100,8000002386,000020,0001,20250103,2679,ST
100,8000002387,000010,0001,20230207,1389,ST
100,8000002387,000020,0001,20230208,404,ST
100,8000002388,000010,0001,20250910,954,ST
100,8000002388,000020,0001,20250917,3088,ST
100,8000002389,000010,0001,20250125,2379,ST
100,8000002389,000020,0001,20250127,707,ST
100,8000002390,000010,0001,20250318,4188,ST
100,8000002390,000020,0001,20250322,69,ST
100,8000002391,000010,0001,20250717,672,ST
100,8000002391,000020,0001,20250715,998,ST
100,8000002392,000010,0001,20231205,962,ST
100,8000002392,000020,0001,20231129,4478,ST
100,8000002393,000010,0001,20240616,510,ST
100,8000002393,000020,0001,20240617,3379,ST
100,8000002393,000030,0001,20240630,4475,ST
100,8000002394,000010,0001,20250514,156,ST
100,8000002395,000010,0001,20231125,2559,ST
100,8000002395,000020,0001,20231207,907,ST
100,8000002395,000030,0001,20231121,4778,ST
100,8000002395,000040,0001,20231128,3991,ST
100,8000002396,000010,0001,20220815,4873,ST
100,8000002396,000020,0001,20220819,2282,ST
100,8000002397,000010,0001,20231108,3463,ST
100,8000002397,000020,0001,20231118,991,ST
100,8000002397,000030,0001,20231105,1885,ST
100,8000002398,000010,0001,20221229,561,ST
100,8000002398,000020,0001,20221229,2758,ST
100,8000002399,000010,0001,20220625,1058,ST
100,8000002399,000020,0001,20220628,1370,ST
100,8000002399,000030,0001,20220705,3868,ST
100,8000002399,000040,0001,20220701,1812,ST
100,8000002399,000050,0001,20220708,2662,ST
100,8000002400,000010,0001,20220828,1949,ST
100,8000002400,000020,0001,20220824,3409,ST
100,8000002401,000010,0001,20250829,1709,ST
100,8000002401,000020,0001,20250911,389,ST
100,8000002402,000010,0001,20231122,1106,ST
100,8000002402,000020,0001,20231121,1607,ST
100,8000002403,000010,0001,20230930,3005,ST
100,8000002403,000020,0001,20231002,1243,ST
100,8000002403,000030,0001,20230929,1126,ST
100,8000002403,000040,0001,20230928,1010,ST
100,8000002403,000050,0001,20230919,1424,ST
100,8000002404,000010,0001,20221004,760,ST
100,8000002404,000020,0001,20221009,2923,ST
100,8000002404,000030,0001,20220930,551,ST
100,8000002404,000040,0001,20221008,4748,ST
100,8000002404,000050,0001,20220928,1039,ST
100,8000002405,000010,0001,20230529,949,ST
100,8000002406,000010,0001,20230201,4805,ST
100,8000002406,000020,0001,20230130,738,ST
100,8000002406,000030,0001,20230204,1119,ST
100,8000002406,000040,0001,20230125,4928,ST
100,8000002407,000010,0001,20250204,4913,ST
100,8000002407,000020,0001,20250202,2586,ST
100,8000002408,000010,0001,20250318,607,ST
100,8000002408,000020,0001,20250311,2153,ST
100,8000002409,000010,0001,20241129,4467,ST
100,8000002409,000020,0001,20241120,2230,ST
100,8000002409,000030,0001,20241124,4399,ST
100,8000002410,000010,0001,20231012,2160,ST
100,8000002410,000020,0001,20231002,772,ST
100,8000002410,000030,0001,20231005,708,ST
100,8000002410,000040,0001,20231007,954,ST
100,8000002410,000050,0001,20231005,3015,ST
100,8000002411,000010,0001,20230311,3395,ST
100,8000002412,000010,0001,20240816,1761,ST
100,8000002413,000010,0001,20230401,724,ST
100,8000002414,000010,0001,20241207,4188,ST
100,8000002414,000020,0001,20241207,2495,ST
100,8000002414,000030,0001,20241129,984,ST
100,8000002415,000010,0001,20231130,3343,ST
100,8000002415,000020,0001,20231121,2547,ST
100,8000002415,000030,0001,20231120,3364,ST
100,8000002416,000010,0001,20250527,580,ST
100,8000002416,000020,0001,20250523,2335,ST
100,8000002417,000010,0001,20250622,2442,ST
100,8000002417,000020,0001,20250708,4979,ST
100,8000002417,000030,0001,20250625,4645,ST
100,8000002418,000010,0001,20231012,3348,ST
100,8000002418,000020,0001,20231003,4355,ST
100,8000002418,000030,0001,20230928,3683,ST
100,8000002418,000040,0001,20231007,4005,ST
100,8000002419,000010,0001,20251009,954,ST
100,8000002419,000020,0001,20251004,1335,ST
100,8000002420,000010,0001,20250417,3905,ST
100,8000002420,000020,0001,20250411,2204,ST
100,8000002421,000010,0001,20251208,3081,ST
100,8000002422,000010,0001,20250903,2667,ST
100,8000002422,000020,0001,20250904,2345,ST
100,8000002422,000030,0001,20250910,450,ST
100,8000002423,000010,0001,20230301,4589,ST
100,8000002424,000010,0001,20220207,2799,ST
100,8000002425,000010,0001,20230211,3493,ST
100,8000002425,000020,0001,20230213,3656,ST
100,8000002426,000010,0001,20220313,443,ST
100,8000002426,000020,0001,20220318,4680,ST
100,8000002426,000030,0001,20220315,396,ST
100,8000002426,000040,0001,20220309,212,ST
100,8000002427,000010,0001,20241212,868,ST
100,8000002427,000020,0001,20241220,3802,ST
100,8000002427,000030,0001,20241227,4833,ST
100,8000002428,000010,0001,20250730,526,ST
100,8000002428,000020,0001,20250721,3317,ST
100,8000002428,000030,0001,20250724,2548,ST
100,8000002429,000010,0001,20250413,2483,ST
100,8000002429,000020,0001,20250406,3560,ST
100,8000002429,000030,0001,20250404,4563,ST
100,8000002430,000010,0001,20230514,783,ST
100,8000002431,000010,0001,20231017,3534,ST
100,8000002431,000020,0001,20231007,2245,ST
100,8000002431,000030,0001,20231018,231,ST
100,8000002431,000040,0001,20231010,4692,ST
100,8000002432,000010,0001,20221012,2512,ST
100,8000002432,000020,0001,20221003,4668,ST
100,8000002432,000030,0001,20220930,472,ST
100,8000002432,000040,0001,20220925,1272,ST
100,8000002433,000010,0001,20220408,2983,ST
100,8000002434,000010,0001,20230723,507,ST
100,8000002434,000020,0001,20230724,3274,ST
100,8000002434,000030,0001,20230727,4693,ST
100,8000002435,000010,0001,20250829,3370,ST
100,8000002435,000020,0001,20250903,2880,ST
100,8000002435,000030,0001,20250829,4675,ST
100,8000002435,000040,0001,20250908,3199,ST
100,8000002435,000050,0001,20250906,2291,ST
100,8000002436,000010,0001,20250923,2435,ST
100,8000002436,000020,0001,20250916,2172,ST
100,8000002436,000030,0001,20250914,4971,ST
100,8000002437,000010,0001,20220925,103,ST
100,8000002437,000020,0001,20221010,4403,ST
100,8000002437,000030,0001,20221005,2206,ST
100,8000002438,000010,0001,20230109,4495,ST
100,8000002439,000010,0001,20230328,1234,ST
100,8000002439,000020,0001,20230325,594,ST
100,8000002439,000030,0001,20230401,2093,ST
100,8000002439,000040,0001,20230328,1768,ST
100,8000002439,000050,0001,20230327,3491,ST
100,8000002440,000010,0001,20220413,3286,ST
100,8000002440,000020,0001,20220417,1472,ST
100,8000002440,000030,0001,20220406,3668,ST
100,8000002441,000010,0001,20250612,2167,ST
100,8000002441,000020,0001,20250615,1653,ST
100,8000002441,000030,0001,20250615,4308,ST
100,8000002442,000010,0001,20220505,2029,ST
100,8000002442,000020,0001,20220501,3966,ST
100,8000002442,000030,0001,20220430,776,ST
100,8000002443,000010,0001,20231122,4841,ST
100,8000002443,000020,0001,20231125,2394,ST
100,8000002444,000010,0001,20240816,1392,ST
100,8000002444,000020,0001,20240804,3789,ST
100,8000002444,000030,0001,20240804,2903,ST
100,8000002445,000010,0001,20240713,1248,ST
100,8000002445,000020,0001,20240727,2737,ST
100,8000002446,000010,0001,20220906,2497,ST
100,8000002446,000020,0001,20220905,1029,ST
100,8000002446,000030,0001,20220830,438,ST
100,8000002446,000040,0001,20220821,1804,ST
100,8000002447,000010,0001,20230418,3940,ST
100,8000002448,000010,0001,20230215,1892,ST
100,8000002448,000020,0001,20230212,2052,ST
100,8000002448,000030,0001,20230226,246,ST
100,8000002449,000010,0001,20250212,4094,ST
100,8000002449,000020,0001,20250210,4788,ST
100,8000002449,000030,0001,20250212,1937,ST
100,8000002450,000010,0001,20220729,265,ST
100,8000002451,000010,0001,20230412,4751,ST
100,8000002452,000010,0001,20250902,3343,ST
100,8000002452,000020,0001,20250828,4480,ST
100,8000002452,000030,0001,20250901,1445,ST
100,8000002453,000010,0001,20220409,4131,ST
100,8000002453,000020,0001,20220414,1482,ST
100,8000002454,000010,0001,20241005,1987,ST
100,8000002454,000020,0001,20241014,3153,ST
100,8000002454,000030,0001,20241011,4783,ST
100,8000002454,000040,0001,20241003,2263,ST
100,8000002454,000050,0001,20241006,2724,ST
100,8000002455,000010,0001,20240310,3587,ST
100,8000002455,000020,0001,20240227,3291,ST
100,8000002456,000010,0001,20230203,1987,ST
100,8000002456,000020,0001,20230204,709,ST
100,8000002456,000030,0001,20230219,1947,ST
100,8000002457,000010,0001,20230225,4817,ST
100,8000002457,000020,0001,20230302,473,ST
100,8000002457,000030,0001,20230305,3899,ST
100,8000002458,000010,0001,20240106,3960,ST
100,8000002458,000020,0001,20240104,2387,ST
100,8000002458,000030,0001,20240107,204,ST
100,8000002458,000040,0001,20240102,2146,ST
100,8000002458,000050,0001,20240104,4367,ST
100,8000002459,000010,0001,20231030,253,ST
100,8000002459,000020,0001,20231017,4108,ST
100,8000002459,000030,0001,20231101,2599,ST
100,8000002460,000010,0001,20220316,1413,ST
100,8000002460,000020,0001,20220322,1079,ST
100,8000002460,000030,0001,20220321,4442,ST
100,8000002460,000040,0001,20220314,2916,ST
100,8000002460,000050,0001,20220318,4618,ST
100,8000002461,000010,0001,20230907,3441,ST
100,8000002461,000020,0001,20230901,4025,ST
100,8000002461,000030,0001,20230906,2879,ST
100,8000002461,000040,0001,20230827,4355,ST
100,8000002462,000010,0001,20250304,4569,ST
100,8000002462,000020,0001,20250312,3504,ST
100,8000002462,000030,0001,20250311,3067,ST
100,8000002462,000040,0001,20250305,1763,ST
100,8000002463,000010,0001,20250215,3891,ST
100,8000002463,000020,0001,20250210,397,ST
100,8000002463,000030,0001,20250215,1292,ST
100,8000002464,000010,0001,20251022,2589,ST
100,8000002464,000020,0001,20251106,2715,ST
100,8000002464,000030,0001,20251107,3083,ST
100,8000002465,000010,0001,20231101,46,ST
100,8000002465,000020,0001,20231021,116,ST
100,8000002466,000010,0001,20221217,4102,ST
100,8000002466,000020,0001,20221222,2925,ST
100,8000002466,000030,0001,20221227,2976,ST
100,8000002466,000040,0001,20230104,591,ST
100,8000002466,000050,0001,20221221,2697,ST
100,8000002467,000010,0001,20220528,4196,ST
100,8000002467,000020,0001,20220516,2878,ST
100,8000002467,000030,0001,20220518,1884,ST
100,8000002468,000010,0001,20240628,283,ST
100,8000002468,000020,0001,20240630,2065,ST
100,8000002469,000010,0001,20220502,4969,ST
100,8000002469,000020,0001,20220503,4846,ST
100,8000002470,000010,0001,20260117,3324,ST
100,8000002470,000020,0001,20260108,4545,ST
100,8000002471,000010,0001,20220703,2655,ST
100,8000002471,000020,0001,20220704,201,ST
100,8000002471,000030,0001,20220707,1573,ST
100,8000002472,000010,0001,20221221,684,ST
100,8000002472,000020,0001,20221222,429,ST
100,8000002472,000030,0001,20221229,3202,ST
100,8000002473,000010,0001,20220928,1234,ST
100,8000002473,000020,0001,20221001,3470,ST
100,8000002473,000030,0001,20220923,2541,ST
100,8000002473,000040,0001,20220925,1735,ST
100,8000002473,000050,0001,20220927,2049,ST
100,8000002474,000010,0001,20221220,1434,ST
100,8000002474,000020,0001,20221208,3683,ST
100,8000002474,000030,0001,20221213,685,ST
100,8000002474,000040,0001,20221224,3363,ST
100,8000002475,000010,0001,20230628,579,ST
100,8000002475,000020,0001,20230622,38,ST
100,8000002475,000030,0001,20230616,706,ST
100,8000002476,000010,0001,20240809,3951,ST
100,8000002476,000020,0001,20240801,3089,ST
100,8000002476,000030,0001,20240729,3896,ST
100,8000002476,000040,0001,20240802,2537,ST
100,8000002476,000050,0001,20240805,2183,ST
100,8000002477,000010,0001,20220724,954,ST
100,8000002477,000020,0001,20220719,854,ST
100,8000002477,000030,0001,20220720,3717,ST
100,8000002477,000040,0001,20220803,3159,ST
100,8000002477,000050,0001,20220721,3728,ST
100,8000002478,000010,0001,20241226,1774,ST
100,8000002478,000020,0001,20250102,1166,ST
100,8000002478,000030,0001,20241221,4840,ST
100,8000002479,000010,0001,20230518,3185,ST
100,8000002480,000010,0001,20230824,4659,ST
100,8000002480,000020,0001,20230905,317,ST
100,8000002481,000010,0001,20240721,3528,ST
100,8000002481,000020,0001,20240803,60,ST
100,8000002482,000010,0001,20220627,2339,ST
100,8000002482,000020,0001,20220630,3560,ST
100,8000002482,000030,0001,20220628,461,ST
100,8000002482,000040,0001,20220630,3778,ST
100,8000002483,000010,0001,20250626,4707,ST
100,8000002483,000020,0001,20250706,4044,ST
100,8000002483,000030,0001,20250706,4610,ST
100,8000002484,000010,0001,20221021,200,ST
100,8000002484,000020,0001,20221020,3210,ST
100,8000002485,000010,0001,20240808,1928,ST
100,8000002485,000020,0001,20240817,1715,ST
100,8000002486,000010,0001,20221019,2140,ST
100,8000002486,000020,0001,20221021,2049,ST
100,8000002486,000030,0001,20221012,4445,ST
100,8000002486,000040,0001,20221019,1000,ST
100,8000002487,000010,0001,20240125,447,ST
100,8000002488,000010,0001,20240506,3948,ST
100,8000002489,000010,0001,20231119,1343,ST
100,8000002489,000020,0001,20231114,3010,ST
100,8000002489,000030,0001,20231111,4054,ST
100,8000002490,000010,0001,20240420,1137,ST
100,8000002490,000020,0001,20240426,1441,ST
100,8000002491,000010,0001,20230830,2616,ST
100,8000002491,000020,0001,20230901,425,ST
100,8000002491,000030,0001,20230831,1210,ST
100,8000002492,000010,0001,20240818,3843,ST
100,8000002492,000020,0001,20240902,2633,ST
100,8000002492,000030,0001,20240829,2927,ST
100,8000002493,000010,0001,20220522,4679,ST
100,8000002493,000020,0001,20220530,2637,ST
100,8000002493,000030,0001,20220528,1049,ST
100,8000002494,000010,0001,20250716,2605,ST
100,8000002494,000020,0001,20250722,365,ST
100,8000002495,000010,0001,20240309,4333,ST
100,8000002496,000010,0001,20250507,1534,ST
100,8000002496,000020,0001,20250506,1391,ST
100,8000002496,000030,0001,20250514,800,ST
100,8000002496,000040,0001,20250518,2743,ST
100,8000002497,000010,0001,20250530,4777,ST
100,8000002497,000020,0001,20250610,273,ST
100,8000002497,000030,0001,20250529,3003,ST
100,8000002498,000010,0001,20230303,513,ST
100,8000002498,000020,0001,20230224,3637,ST
100,8000002499,000010,0001,20230323,4310,ST
100,8000002499,000020,0001,20230320,4412,ST
100,8000002499,000030,0001,20230326,2972,ST
100,8000002499,000040,0001,20230309,2951,ST
100,8000002500,000010,0001,20230213,2941,ST
100,8000002500,000020,0001,20230206,2092,ST
