MANDT,VBELN,AUART,VKORG,VTWEG,SPART,KUNNR,ERDAT,NETWR,WAERK
100,8000006178,ZOR,1000,10,00,CUS000058,20230826,68594.66,EUR
100,8000006179,ZOR,1000,10,00,CUS000127,20241102,60795.84,EUR
100,8000006180,ZOR,1000,10,00,CUS000081,20240908,102264.83,EUR
100,8000006181,ZOR,1000,10,00,CUS000018,20240430,7605.56,EUR
100,8000006182,ZOR,1000,10,00,CUS000098,20230711,76700.12,EUR
100,8000006183,ZOR,1000,10,00,CUS000149,20230121,42221.43,EUR
100,8000006184,RE,1000,10,00,CUS000013,20241117,17350.47,EUR
100,8000006185,RE,1000,10,00,CUS000031,20250831,113869.11,EUR
100,8000006186,OR,1000,10,00,CUS000118,20221119,103739.54,EUR
100,8000006187,OR,1000,10,00,CUS000162,20231105,10393.5,EUR
100,8000006188,ZOR,1000,10,00,CUS000158,20250824,142956.27,EUR
100,8000006189,OR,1000,10,00,CUS000195,20230123,84278.44,EUR
100,8000006190,RE,1000,10,00,CUS000164,20240505,27795.63,EUR
100,8000006191,ZOR,1000,10,00,CUS000041,20241017,33658.17,EUR
100,8000006192,ZOR,1000,10,00,CUS000010,20241008,53660.84,EUR
100,8000006193,RE,1000,10,00,CUS000095,20230816,4425.76,EUR
100,8000006194,ZOR,1000,10,00,CUS000092,20231010,25332.16,EUR
100,8000006195,OR,1000,10,00,CUS000200,20220208,111826.0,EUR
100,8000006196,OR,1000,10,00,CUS000074,20230527,31042.84,EUR
100,8000006197,RE,1000,10,00,CUS000160,20220304,69026.42,EUR
100,8000006198,OR,1000,10,00,CUS000163,20250101,18387.2,EUR
100,8000006199,OR,1000,10,00,CUS000162,20240225,86024.88,EUR
100,8000006200,RE,1000,10,00,CUS000128,20230612,29624.85,EUR
100,8000006201,OR,1000,10,00,CUS000196,20231213,75922.28,EUR
100,8000006202,RE,1000,10,00,CUS000046,20230509,136172.42,EUR
100,8000006203,OR,1000,10,00,CUS000099,20241006,89497.02,EUR
100,8000006204,OR,1000,10,00,CUS000001,20221124,83303.52,EUR
100,8000006205,ZOR,1000,10,00,CUS000095,20250220,9956.24,EUR
100,8000006206,OR,1000,10,00,CUS000140,20250721,128176.14,EUR
100,8000006207,ZOR,1000,10,00,CUS000100,20241019,96179.04,EUR
100,8000006208,ZOR,1000,10,00,CUS000071,20241229,111392.3,EUR
100,8000006209,ZOR,1000,10,00,CUS000002,20230921,29822.15,EUR
100,8000006210,RE,1000,10,00,CUS000159,20220127,103244.33,EUR
100,8000006211,OR,1000,10,00,CUS000090,20220302,148411.01,EUR
100,8000006212,ZOR,1000,10,00,CUS000179,20221114,84964.42,EUR
100,8000006213,ZOR,1000,10,00,CUS000047,20240920,100505.32,EUR
100,8000006214,OR,1000,10,00,CUS000055,20230814,41848.98,EUR
100,8000006215,RE,1000,10,00,CUS000171,20250401,78864.24,EUR
100,8000006216,OR,1000,10,00,CUS000014,20240804,39295.0,EUR
100,8000006217,OR,1000,10,00,CUS000144,20240223,169844.0,EUR
100,8000006218,OR,1000,10,00,CUS000092,20250101,80020.59,EUR
100,8000006219,ZOR,1000,10,00,CUS000157,20241220,58793.34,EUR
100,8000006220,ZOR,1000,10,00,CUS000001,20220126,120763.7,EUR
100,8000006221,RE,1000,10,00,CUS000039,20241113,78788.82,EUR
100,8000006222,OR,1000,10,00,CUS000187,20221204,184941.06,EUR
100,8000006223,ZOR,1000,10,00,CUS000097,20220210,54456.6,EUR
100,8000006224,RE,1000,10,00,CUS000161,20250417,106816.98,EUR
100,8000006225,OR,1000,10,00,CUS000088,20250315,168079.91,EUR
100,8000006226,ZOR,1000,10,00,CUS000101,20220303,95976.12,EUR
100,8000006227,OR,1000,10,00,CUS000106,20251016,125299.15,EUR
100,8000006228,ZOR,1000,10,00,CUS000097,20250626,135502.53,EUR
100,8000006229,OR,1000,10,00,CUS000121,20240831,111774.13,EUR
100,8000006230,OR,1000,10,00,CUS000135,20231114,111308.26,EUR
100,8000006231,ZOR,1000,10,00,CUS000114,20240804,68449.71,EUR
100,8000006232,ZOR,1000,10,00,CUS000168,20240927,78416.02,EUR
100,8000006233,ZOR,1000,10,00,CUS000069,20220320,133249.35,EUR
100,8000006234,RE,1000,10,00,CUS000059,20251208,57757.42,EUR
100,8000006235,OR,1000,10,00,CUS000073,20250522,138867.2,EUR
100,8000006236,OR,1000,10,00,CUS000196,20221102,147247.5,EUR
100,8000006237,RE,1000,10,00,CUS000183,20250710,69212.78,EUR
100,8000006238,RE,1000,10,00,CUS000058,20250117,253927.94,EUR
100,8000006239,RE,1000,10,00,CUS000099,20241215,103906.0,EUR
100,8000006240,ZOR,1000,10,00,CUS000018,20241105,45342.99,EUR
100,8000006241,ZOR,1000,10,00,CUS000037,20240629,162863.99,EUR
100,8000006242,ZOR,1000,10,00,CUS000104,20240510,7459.08,EUR
100,8000006243,OR,1000,10,00,CUS000172,20241104,206504.01,EUR
100,8000006244,ZOR,1000,10,00,CUS000021,20220214,29285.36,EUR
100,8000006245,RE,1000,10,00,CUS000167,20240511,9929.6,EUR
100,8000006246,OR,1000,10,00,CUS000079,20231120,285712.77,EUR
100,8000006247,OR,1000,10,00,CUS000134,20241225,159446.47,EUR
100,8000006248,OR,1000,10,00,CUS000098,20250714,98745.54,EUR
100,8000006249,RE,1000,10,00,CUS000080,20230711,83542.64,EUR
100,8000006250,ZOR,1000,10,00,CUS000053,20240124,13609.1,EUR
100,8000006251,ZOR,1000,10,00,CUS000105,20250113,47371.06,EUR
100,8000006252,OR,1000,10,00,CUS000132,20240423,46105.74,EUR
100,8000006253,RE,1000,10,00,CUS000119,20221103,9711.44,EUR
100,8000006254,OR,1000,10,00,CUS000073,20251208,66673.61,EUR
100,8000006255,RE,1000,10,00,CUS000021,20231031,91543.6,EUR
100,8000006256,OR,1000,10,00,CUS000084,20250608,178039.77,EUR
100,8000006257,RE,1000,10,00,CUS000112,20230515,41390.05,EUR
100,8000006258,RE,1000,10,00,CUS000055,20220701,90845.68,EUR
100,8000006259,ZOR,1000,10,00,CUS000144,20250405,117882.99,EUR
100,8000006260,RE,1000,10,00,CUS000031,20241215,72679.79,EUR
100,8000006261,RE,1000,10,00,CUS000017,20250605,62781.6,EUR
100,8000006262,ZOR,1000,10,00,CUS000018,20251119,99242.06,EUR
100,8000006263,ZOR,1000,10,00,CUS000079,20230930,8302.38,EUR
100,8000006264,OR,1000,10,00,CUS000021,20240404,93354.65,EUR
100,8000006265,RE,1000,10,00,CUS000009,20230813,129805.78,EUR
100,8000006266,RE,1000,10,00,CUS000198,20220617,74266.65,EUR
100,8000006267,RE,1000,10,00,CUS000005,20230622,109300.77,EUR
100,8000006268,ZOR,1000,10,00,CUS000010,20250211,112513.78,EUR
100,8000006269,OR,1000,10,00,CUS000127,20230104,100116.39,EUR
100,8000006270,OR,1000,10,00,CUS000015,20230615,45654.53,EUR
100,8000006271,OR,1000,10,00,CUS000048,20230919,118471.14,EUR
100,8000006272,ZOR,1000,10,00,CUS000135,20240701,91592.28,EUR
100,8000006273,OR,1000,10,00,CUS000125,20221109,156150.48,EUR
100,8000006274,ZOR,1000,10,00,CUS000108,20221210,12572.18,EUR
100,8000006275,RE,1000,10,00,CUS000193,20240825,31546.88,EUR
100,8000006276,OR,1000,10,00,CUS000019,20220530,48636.69,EUR
100,8000006277,OR,1000,10,00,CUS000151,20250520,32366.46,EUR
100,8000006278,RE,1000,10,00,CUS000169,20220327,64687.51,EUR
100,8000006279,ZOR,1000,10,00,CUS000043,20251005,31380.68,EUR
100,8000006280,OR,1000,10,00,CUS000096,20240806,64623.6,EUR
100,8000006281,ZOR,1000,10,00,CUS000173,20250825,128706.71,EUR
100,8000006282,ZOR,1000,10,00,CUS000049,20250424,84367.61,EUR
100,8000006283,RE,1000,10,00,CUS000184,20220714,60624.72,EUR
100,8000006284,OR,1000,10,00,CUS000100,20230527,1816.02,EUR
100,8000006285,OR,1000,10,00,CUS000073,20230430,74760.9,EUR
100,8000006286,OR,1000,10,00,CUS000003,20251124,237.5,EUR
100,8000006287,RE,1000,10,00,CUS000176,20250407,143486.07,EUR
100,8000006288,OR,1000,10,00,CUS000082,20220223,22968.0,EUR
100,8000006289,RE,1000,10,00,CUS000050,20220128,49528.16,EUR
100,8000006290,ZOR,1000,10,00,CUS000184,20220923,91508.76,EUR
100,8000006291,OR,1000,10,00,CUS000174,20230902,90732.63,EUR
100,8000006292,RE,1000,10,00,CUS000089,20231120,29216.49,EUR
100,8000006293,OR,1000,10,00,CUS000015,20221211,85016.7,EUR
100,8000006294,ZOR,1000,10,00,CUS000144,20231120,158612.03,EUR
100,8000006295,ZOR,1000,10,00,CUS000191,20250623,15306.7,EUR
100,8000006296,RE,1000,10,00,CUS000191,20241213,90128.62,EUR
100,8000006297,RE,1000,10,00,CUS000013,20250219,65270.59,EUR
100,8000006298,OR,1000,10,00,CUS000194,20251110,52410.23,EUR
100,8000006299,ZOR,1000,10,00,CUS000054,20230612,37079.28,EUR
100,8000006300,RE,1000,10,00,CUS000061,20250126,227238.9,EUR
100,8000006301,OR,1000,10,00,CUS000013,20230730,132791.76,EUR
100,8000006302,ZOR,1000,10,00,CUS000121,20221126,68918.07,EUR
100,8000006303,ZOR,1000,10,00,CUS000054,20220513,226399.74,EUR
100,8000006304,RE,1000,10,00,CUS000069,20250714,125016.65,EUR
100,8000006305,ZOR,1000,10,00,CUS000054,20230424,118743.17,EUR
100,8000006306,ZOR,1000,10,00,CUS000124,20240814,118815.87,EUR
100,8000006307,ZOR,1000,10,00,CUS000009,20250411,90139.04,EUR
100,8000006308,OR,1000,10,00,CUS000186,20251204,21090.78,EUR
100,8000006309,ZOR,1000,10,00,CUS000175,20221001,66883.32,EUR
100,8000006310,OR,1000,10,00,CUS000109,20220411,10086.78,EUR
100,8000006311,RE,1000,10,00,CUS000170,20231019,51291.84,EUR
100,8000006312,ZOR,1000,10,00,CUS000007,20240419,114527.61,EUR
100,8000006313,RE,1000,10,00,CUS000192,20240705,175217.4,EUR
100,8000006314,RE,1000,10,00,CUS000140,20220123,89519.94,EUR
100,8000006315,ZOR,1000,10,00,CUS000033,20240929,76684.89,EUR
100,8000006316,RE,1000,10,00,CUS000061,20240826,167542.63,EUR
100,8000006317,RE,1000,10,00,CUS000057,20250528,113145.4,EUR
100,8000006318,OR,1000,10,00,CUS000188,20231207,87965.25,EUR
100,8000006319,ZOR,1000,10,00,CUS000094,20240717,88596.39,EUR
100,8000006320,ZOR,1000,10,00,CUS000029,20221022,126666.46,EUR
100,8000006321,RE,1000,10,00,CUS000120,20250919,72182.04,EUR
100,8000006322,RE,1000,10,00,CUS000151,20220630,77800.55,EUR
100,8000006323,RE,1000,10,00,CUS000194,20250905,227306.23,EUR
100,8000006324,ZOR,1000,10,00,CUS000059,20250912,165681.84,EUR
100,8000006325,RE,1000,10,00,CUS000161,20231208,99815.59,EUR
100,8000006326,ZOR,1000,10,00,CUS000100,20251015,160176.72,EUR
100,8000006327,ZOR,1000,10,00,CUS000041,20251010,41255.52,EUR
100,8000006328,ZOR,1000,10,00,CUS000012,20250730,86519.39,EUR
100,8000006329,ZOR,1000,10,00,CUS000010,20231209,70031.33,EUR
100,8000006330,OR,1000,10,00,CUS000099,20230531,15463.2,EUR
100,8000006331,OR,1000,10,00,CUS000025,20221024,33451.16,EUR
100,8000006332,OR,1000,10,00,CUS000004,20251114,138977.88,EUR
100,8000006333,ZOR,1000,10,00,CUS000119,20230528,35845.5,EUR
100,8000006334,OR,1000,10,00,CUS000042,20250801,1395.03,EUR
100,8000006335,ZOR,1000,10,00,CUS000124,20220620,112343.06,EUR
100,8000006336,ZOR,1000,10,00,CUS000124,20240112,3571.89,EUR
100,8000006337,ZOR,1000,10,00,CUS000057,20241028,175167.35,EUR
100,8000006338,OR,1000,10,00,CUS000048,20240114,88634.51,EUR
100,8000006339,OR,1000,10,00,CUS000031,20230807,101161.78,EUR
100,8000006340,RE,1000,10,00,CUS000190,20250527,42379.04,EUR
100,8000006341,RE,1000,10,00,CUS000062,20231202,6305.47,EUR
100,8000006342,RE,1000,10,00,CUS000121,20220731,77956.76,EUR
100,8000006343,ZOR,1000,10,00,CUS000010,20241228,444.72,EUR
100,8000006344,RE,1000,10,00,CUS000190,20250530,80438.51,EUR
100,8000006345,RE,1000,10,00,CUS000178,20250630,232194.0,EUR
100,8000006346,ZOR,1000,10,00,CUS000033,20241013,12156.21,EUR
100,8000006347,OR,1000,10,00,CUS000093,20240512,43799.57,EUR
100,8000006348,OR,1000,10,00,CUS000027,20250620,9328.0,EUR
100,8000006349,ZOR,1000,10,00,CUS000116,20241009,99797.12,EUR
100,8000006350,ZOR,1000,10,00,CUS000143,20220518,136567.32,EUR
100,8000006351,ZOR,1000,10,00,CUS000033,20231214,39371.26,EUR
100,8000006352,RE,1000,10,00,CUS000079,20240223,14682.23,EUR
100,8000006353,OR,1000,10,00,CUS000015,20221130,71694.71,EUR
100,8000006354,OR,1000,10,00,CUS000013,20221016,99523.09,EUR
100,8000006355,OR,1000,10,00,CUS000055,20241120,193730.94,EUR
100,8000006356,RE,1000,10,00,CUS000198,20230604,61970.89,EUR
100,8000006357,OR,1000,10,00,CUS000100,20220704,94470.04,EUR
100,8000006358,OR,1000,10,00,CUS000166,20240601,127028.59,EUR
100,8000006359,ZOR,1000,10,00,CUS000105,20221015,98540.07,EUR
100,8000006360,ZOR,1000,10,00,CUS000092,20230719,68818.69,EUR
100,8000006361,OR,1000,10,00,CUS000124,20240523,197687.4,EUR
100,8000006362,ZOR,1000,10,00,CUS000074,20230505,143406.14,EUR
100,8000006363,ZOR,1000,10,00,CUS000090,20250207,11986.52,EUR
100,8000006364,RE,1000,10,00,CUS000030,20240507,66308.53,EUR
100,8000006365,OR,1000,10,00,CUS000059,20220426,90072.92,EUR
100,8000006366,OR,1000,10,00,CUS000123,20250613,24455.29,EUR
100,8000006367,RE,1000,10,00,CUS000050,20250809,156633.91,EUR
100,8000006368,OR,1000,10,00,CUS000159,20230704,233721.36,EUR
100,8000006369,OR,1000,10,00,CUS000094,20220427,28249.99,EUR
100,8000006370,RE,1000,10,00,CUS000018,20250520,39704.48,EUR
100,8000006371,OR,1000,10,00,CUS000093,20220803,299015.38,EUR
100,8000006372,ZOR,1000,10,00,CUS000046,20251213,140572.07,EUR
100,8000006373,OR,1000,10,00,CUS000040,20251113,32358.05,EUR
100,8000006374,RE,1000,10,00,CUS000152,20250713,68816.94,EUR
100,8000006375,ZOR,1000,10,00,CUS000031,20240806,172266.34,EUR
100,8000006376,RE,1000,10,00,CUS000063,20220118,32197.2,EUR
100,8000006377,OR,1000,10,00,CUS000187,20230313,97726.58,EUR
100,8000006378,OR,1000,10,00,CUS000027,20221108,6925.17,EUR
100,8000006379,RE,1000,10,00,CUS000091,20220712,69923.16,EUR
100,8000006380,OR,1000,10,00,CUS000080,20220212,75638.74,EUR
100,8000006381,ZOR,1000,10,00,CUS000141,20240113,86578.88,EUR
100,8000006382,RE,1000,10,00,CUS000070,20240704,36013.72,EUR
100,8000006383,OR,1000,10,00,CUS000178,20250307,15235.0,EUR
100,8000006384,OR,1000,10,00,CUS000067,20240408,75388.59,EUR
100,8000006385,OR,1000,10,00,CUS000010,20220217,15858.9,EUR
100,8000006386,RE,1000,10,00,CUS000008,20240729,68268.07,EUR
100,8000006387,OR,1000,10,00,CUS000064,20250715,88108.3,EUR
100,8000006388,ZOR,1000,10,00,CUS000024,20230414,59690.52,EUR
100,8000006389,OR,1000,10,00,CUS000059,20231005,209207.61,EUR
100,8000006390,OR,1000,10,00,CUS000073,20230505,293768.91,EUR
100,8000006391,RE,1000,10,00,CUS000004,20230618,8496.93,EUR
100,8000006392,RE,1000,10,00,CUS000005,20230303,70569.82,EUR
100,8000006393,OR,1000,10,00,CUS000103,20251029,38526.38,EUR
100,8000006394,ZOR,1000,10,00,CUS000047,20240728,180590.02,EUR
100,8000006395,OR,1000,10,00,CUS000165,20231027,48137.38,EUR
100,8000006396,RE,1000,10,00,CUS000017,20250523,77102.76,EUR
100,8000006397,ZOR,1000,10,00,CUS000003,20250208,74722.52,EUR
100,8000006398,RE,1000,10,00,CUS000151,20220215,113305.52,EUR
100,8000006399,ZOR,1000,10,00,CUS000046,20221124,234389.2,EUR
100,8000006400,RE,1000,10,00,CUS000154,20250606,50011.22,EUR
100,8000006401,RE,1000,10,00,CUS000073,20240815,64483.53,EUR
100,8000006402,OR,1000,10,00,CUS000172,20220105,48595.35,EUR
100,8000006403,RE,1000,10,00,CUS000074,20221217,166978.5,EUR
100,8000006404,ZOR,1000,10,00,CUS000170,20231204,70171.14,EUR
100,8000006405,ZOR,1000,10,00,CUS000086,20231113,84270.99,EUR
100,8000006406,RE,1000,10,00,CUS000108,20231116,204432.21,EUR
100,8000006407,RE,1000,10,00,CUS000135,20251213,57137.54,EUR
100,8000006408,ZOR,1000,10,00,CUS000129,20220925,143563.83,EUR
100,8000006409,ZOR,1000,10,00,CUS000159,20220729,93927.12,EUR
100,8000006410,OR,1000,10,00,CUS000079,20220617,4789.88,EUR
100,8000006411,ZOR,1000,10,00,CUS000077,20220727,78590.99,EUR
100,8000006412,RE,1000,10,00,CUS000132,20230113,88760.51,EUR
100,8000006413,RE,1000,10,00,CUS000184,20240329,48376.44,EUR
100,8000006414,ZOR,1000,10,00,CUS000055,20240110,215604.93,EUR
100,8000006415,RE,1000,10,00,CUS000189,20240804,47914.32,EUR
100,8000006416,RE,1000,10,00,CUS000194,20240314,70522.87,EUR
100,8000006417,RE,1000,10,00,CUS000122,20241103,97118.79,EUR
100,8000006418,RE,1000,10,00,CUS000200,20221209,48320.71,EUR
100,8000006419,ZOR,1000,10,00,CUS000032,20240130,74021.84,EUR
100,8000006420,ZOR,1000,10,00,CUS000005,20220307,38800.85,EUR
100,8000006421,OR,1000,10,00,CUS000144,20251216,128775.84,EUR
100,8000006422,ZOR,1000,10,00,CUS000010,20230109,13042.38,EUR
100,8000006423,RE,1000,10,00,CUS000158,20241130,180790.62,EUR
100,8000006424,RE,1000,10,00,CUS000061,20220709,95807.4,EUR
100,8000006425,ZOR,1000,10,00,CUS000193,20231108,73998.76,EUR
100,8000006426,OR,1000,10,00,CUS000186,20250619,168461.61,EUR
100,8000006427,ZOR,1000,10,00,CUS000080,20250513,41619.69,EUR
100,8000006428,RE,1000,10,00,CUS000130,20250123,45510.18,EUR
100,8000006429,RE,1000,10,00,CUS000082,20220830,53079.33,EUR
100,8000006430,RE,1000,10,00,CUS000139,20230120,29459.52,EUR
100,8000006431,OR,1000,10,00,CUS000058,20230507,74211.89,EUR
100,8000006432,ZOR,1000,10,00,CUS000010,20230331,197962.44,EUR
100,8000006433,ZOR,1000,10,00,CUS000199,20221223,97340.78,EUR
100,8000006434,ZOR,1000,10,00,CUS000067,20251126,152044.5,EUR
100,8000006435,RE,1000,10,00,CUS000078,20220113,88474.4,EUR
100,8000006436,RE,1000,10,00,CUS000194,20231205,46091.44,EUR
100,8000006437,RE,1000,10,00,CUS000196,20241031,61045.96,EUR
100,8000006438,ZOR,1000,10,00,CUS000093,20231111,57290.84,EUR
100,8000006439,ZOR,1000,10,00,CUS000177,20231211,129031.94,EUR
100,8000006440,ZOR,1000,10,00,CUS000112,20241224,94637.58,EUR
100,8000006441,ZOR,1000,10,00,CUS000092,20251228,56805.71,EUR
100,8000006442,ZOR,1000,10,00,CUS000024,20231023,45898.3,EUR
100,8000006443,RE,1000,10,00,CUS000068,20240416,93174.38,EUR
100,8000006444,OR,1000,10,00,CUS000112,20220201,103054.16,EUR
100,8000006445,OR,1000,10,00,CUS000178,20240427,165327.26,EUR
100,8000006446,OR,1000,10,00,CUS000061,20250720,44206.2,EUR
100,8000006447,RE,1000,10,00,CUS000175,20230603,77364.37,EUR
100,8000006448,ZOR,1000,10,00,CUS000066,20221111,101024.49,EUR
100,8000006449,OR,1000,10,00,CUS000160,20250716,95363.66,EUR
100,8000006450,ZOR,1000,10,00,CUS000017,20220109,44876.38,EUR
100,8000006451,ZOR,1000,10,00,CUS000083,20240302,11046.6,EUR
100,8000006452,RE,1000,10,00,CUS000064,20240716,94942.13,EUR
100,8000006453,OR,1000,10,00,CUS000129,20240516,38358.41,EUR
100,8000006454,ZOR,1000,10,00,CUS000066,20240709,96163.5,EUR
100,8000006455,OR,1000,10,00,CUS000155,20230307,115816.24,EUR
100,8000006456,ZOR,1000,10,00,CUS000051,20231216,154607.07,EUR
100,8000006457,ZOR,1000,10,00,CUS000190,20220508,67986.1,EUR
100,8000006458,ZOR,1000,10,00,CUS000020,20220803,145126.98,EUR
100,8000006459,ZOR,1000,10,00,CUS000196,20230412,15424.25,EUR
100,8000006460,OR,1000,10,00,CUS000120,20220520,204086.28,EUR
100,8000006461,OR,1000,10,00,CUS000069,20250726,93589.88,EUR
100,8000006462,RE,1000,10,00,CUS000004,20230609,13493.43,EUR
100,8000006463,OR,1000,10,00,CUS000141,20240419,141224.55,EUR
100,8000006464,RE,1000,10,00,CUS000036,20231009,30338.12,EUR
100,8000006465,ZOR,1000,10,00,CUS000198,20220121,142597.17,EUR
100,8000006466,ZOR,1000,10,00,CUS000194,20220606,36462.0,EUR
100,8000006467,RE,1000,10,00,CUS000171,20220607,36943.76,EUR
100,8000006468,OR,1000,10,00,CUS000013,20250831,139263.23,EUR
100,8000006469,ZOR,1000,10,00,CUS000107,20250624,44742.72,EUR
100,8000006470,ZOR,1000,10,00,CUS000145,20240305,152121.53,EUR
100,8000006471,RE,1000,10,00,CUS000048,20230825,127397.03,EUR
100,8000006472,RE,1000,10,00,CUS000032,20240606,51723.38,EUR
100,8000006473,OR,1000,10,00,CUS000075,20230404,8960.7,EUR
100,8000006474,OR,1000,10,00,CUS000046,20220403,73737.76,EUR
100,8000006475,OR,1000,10,00,CUS000182,20221104,3657.72,EUR
100,8000006476,RE,1000,10,00,CUS000050,20240607,79849.75,EUR
100,8000006477,ZOR,1000,10,00,CUS000131,20250814,90297.57,EUR
100,8000006478,RE,1000,10,00,CUS000142,20250812,244973.1,EUR
100,8000006479,OR,1000,10,00,CUS000171,20250803,114336.27,EUR
100,8000006480,ZOR,1000,10,00,CUS000084,20220428,89162.03,EUR
100,8000006481,RE,1000,10,00,CUS000112,20250320,14670.6,EUR
100,8000006482,ZOR,1000,10,00,CUS000070,20241114,26527.54,EUR
100,8000006483,RE,1000,10,00,CUS000168,20220310,109167.42,EUR
100,8000006484,OR,1000,10,00,CUS000002,20241030,56344.17,EUR
100,8000006485,OR,1000,10,00,CUS000081,20230515,49431.82,EUR
100,8000006486,ZOR,1000,10,00,CUS000155,20220427,63966.44,EUR
100,8000006487,RE,1000,10,00,CUS000041,20230813,149341.22,EUR
100,8000006488,OR,1000,10,00,CUS000099,20221113,621.18,EUR
100,8000006489,ZOR,1000,10,00,CUS000190,20240121,160533.27,EUR
100,8000006490,RE,1000,10,00,CUS000134,20230910,54939.58,EUR
100,8000006491,ZOR,1000,10,00,CUS000183,20220905,67521.24,EUR
100,8000006492,RE,1000,10,00,CUS000058,20220603,85799.31,EUR
100,8000006493,OR,1000,10,00,CUS000191,20240611,47083.96,EUR
100,8000006494,RE,1000,10,00,CUS000128,20240112,243327.5,EUR
100,8000006495,RE,1000,10,00,CUS000058,20250523,84174.06,EUR
100,8000006496,OR,1000,10,00,CUS000192,20230829,51486.6,EUR
100,8000006497,OR,1000,10,00,CUS000021,20220910,13690.32,EUR
100,8000006498,ZOR,1000,10,00,CUS000058,20220324,6704.82,EUR
100,8000006499,OR,1000,10,00,CUS000064,20240427,69246.14,EUR
100,8000006500,ZOR,1000,10,00,CUS000134,20220922,62077.68,EUR
100,8000006501,OR,1000,10,00,CUS000051,20240720,124068.17,EUR
100,8000006502,RE,1000,10,00,CUS000182,20221013,92132.65,EUR
100,8000006503,RE,1000,10,00,CUS000144,20240929,72148.76,EUR
100,8000006504,ZOR,1000,10,00,CUS000001,20240410,168315.66,EUR
100,8000006505,ZOR,1000,10,00,CUS000072,20220212,135108.5,EUR
100,8000006506,ZOR,1000,10,00,CUS000166,20220707,44688.6,EUR
100,8000006507,RE,1000,10,00,CUS000020,20241202,44358.54,EUR
100,8000006508,RE,1000,10,00,CUS000193,20250606,28161.21,EUR
100,8000006509,OR,1000,10,00,CUS000133,20251122,166990.9,EUR
100,8000006510,RE,1000,10,00,CUS000189,20230330,136815.32,EUR
100,8000006511,OR,1000,10,00,CUS000056,20240906,17870.35,EUR
100,8000006512,OR,1000,10,00,CUS000080,20250615,53302.86,EUR
100,8000006513,OR,1000,10,00,CUS000151,20231017,45870.92,EUR
100,8000006514,ZOR,1000,10,00,CUS000015,20221222,108522.36,EUR
100,8000006515,ZOR,1000,10,00,CUS000107,20220310,454.25,EUR
100,8000006516,OR,1000,10,00,CUS000080,20240118,134625.33,EUR
100,8000006517,ZOR,1000,10,00,CUS000095,20251201,35922.87,EUR
100,8000006518,ZOR,1000,10,00,CUS000165,20250210,33318.55,EUR
