MANDT,VBELN,FKART,KUNNR,FKDAT,NETWR,WAERK
100,9000002812,F2,CUS000066,20250805,60923.92,EUR
100,9000002813,F2,CUS000047,20250323,83733.09,EUR
100,9000002815,F2,CUS000109,20241223,6639.36,EUR
100,9000002816,F2,CUS000135,20231202,39081.18,EUR
100,9000002817,F2,CUS000081,20230202,116324.25,EUR
100,9000002818,F2,CUS000013,20221126,127824.82,EUR
100,9000002819,F2,CUS000104,20230222,123245.62,EUR
100,9000002820,F2,CUS000017,20221114,108636.26,EUR
100,9000002821,F2,CUS000148,20250420,31958.48,EUR
100,9000002822,F2,CUS000123,20240819,35493.43,EUR
100,9000002823,F2,CUS000189,20250612,47422.14,EUR
100,9000002824,F2,CUS000086,20250708,15540.89,EUR
100,9000002825,F2,CUS000134,20220213,41630.44,EUR
100,9000002826,F2,CUS000183,20250529,74786.52,EUR
100,9000002827,F2,CUS000115,20231110,47354.54,EUR
100,9000002828,F2,CUS000064,20230615,86778.12,EUR
100,9000002829,F2,CUS000198,20220917,2113.65,EUR
100,9000002830,F2,CUS000016,20240910,121360.53,EUR
100,9000002831,F2,CUS000036,20230202,36196.43,EUR
100,9000002832,F2,CUS000042,20240901,85422.56,EUR
100,9000002833,F2,CUS000164,20231105,4845.87,EUR
100,9000002834,F2,CUS000144,20221208,102729.64,EUR
100,9000002835,F2,CUS000168,20240604,51210.43,EUR
100,9000002836,F2,CUS000139,20220629,63333.62,EUR
100,9000002837,F2,CUS000154,20230825,76328.72,EUR
100,9000002838,F2,CUS000187,20230226,117964.39,EUR
100,9000002839,F2,CUS000005,20220901,171578.37,EUR
100,9000002840,F2,CUS000010,20231102,56058.96,EUR
100,9000002841,F2,CUS000012,20221125,33749.22,EUR
100,9000002842,F2,CUS000134,20231228,18957.4,EUR
100,9000002843,F2,CUS000192,20240308,102693.3,EUR
100,9000002844,F2,CUS000047,20220912,100039.31,EUR
100,9000002845,F2,CUS000121,20240925,130355.41,EUR
100,9000002846,F2,CUS000019,20220601,71643.43,EUR
100,9000002847,F2,CUS000130,20230204,59185.4,EUR
100,9000002848,F2,CUS000113,20230914,119236.0,EUR
100,9000002849,F2,CUS000123,20240205,194631.25,EUR
100,9000002850,F2,CUS000191,20221011,136606.0,EUR
100,9000002851,F2,CUS000010,20240503,63919.6,EUR
100,9000002852,F2,CUS000186,20220321,56254.82,EUR
100,9000002854,F2,CUS000140,20220727,152601.11,EUR
100,9000002855,F2,CUS000154,20251119,68097.15,EUR
100,9000002856,F2,CUS000191,20251005,109542.23,EUR
100,9000002857,F2,CUS000188,20220222,41780.25,EUR
100,9000002858,F2,CUS000156,20220217,196234.34,EUR
100,9000002859,F2,CUS000034,20230801,45670.84,EUR
100,9000002860,F2,CUS000177,20230528,175664.6,EUR
100,9000002861,F2,CUS000183,20240813,19045.67,EUR
100,9000002862,F2,CUS000005,20250405,81309.62,EUR
100,9000002863,F2,CUS000057,20250624,116401.2,EUR
100,9000002864,F2,CUS000102,20231224,41168.16,EUR
100,9000002865,F2,CUS000010,20230926,307096.49,EUR
100,9000002866,F2,CUS000063,20240211,89645.38,EUR
100,9000002867,F2,CUS000088,20250708,87394.02,EUR
100,9000002868,F2,CUS000148,20220716,117221.7,EUR
100,9000002869,F2,CUS000147,20250105,28462.5,EUR
100,9000002870,F2,CUS000025,20230327,50343.18,EUR
100,9000002871,F2,CUS000139,20220411,73966.28,EUR
100,9000002872,F2,CUS000031,20230611,117710.45,EUR
100,9000002873,F2,CUS000074,20250103,144241.58,EUR
100,9000002874,F2,CUS000200,20240628,9481.5,EUR
100,9000002875,F2,CUS000086,20230626,154564.51,EUR
100,9000002876,F2,CUS000165,20220509,163574.67,EUR
100,9000002877,F2,CUS000040,20230606,59842.24,EUR
100,9000002878,F2,CUS000142,20240210,110274.5,EUR
100,9000002879,F2,CUS000197,20240703,65207.2,EUR
100,9000002880,F2,CUS000019,20250731,20504.45,EUR
100,9000002881,F2,CUS000151,20250530,116525.81,EUR
100,9000002882,F2,CUS000147,20250412,95513.9,EUR
100,9000002883,F2,CUS000035,20240120,259586.2,EUR
100,9000002884,F2,CUS000015,20220503,127710.11,EUR
100,9000002885,F2,CUS000022,20240709,297631.86,EUR
100,9000002886,F2,CUS000035,20220713,149630.83,EUR
100,9000002887,F2,CUS000141,20230628,81639.09,EUR
100,9000002888,F2,CUS000048,20250211,21136.5,EUR
100,9000002889,F2,CUS000092,20240801,125371.16,EUR
100,9000002890,F2,CUS000133,20230524,46029.35,EUR
100,9000002891,F2,CUS000149,20230109,60916.44,EUR
100,9000002892,F2,CUS000107,20250813,172071.8,EUR
100,9000002893,F2,CUS000055,20250908,16599.57,EUR
100,9000002894,F2,CUS000080,20221204,208948.25,EUR
100,9000002895,F2,CUS000191,20230901,17046.45,EUR
100,9000002896,F2,CUS000161,20230707,62314.92,EUR
100,9000002897,F2,CUS000145,20250806,112891.23,EUR
100,9000002898,F2,CUS000063,20230907,41958.0,EUR
100,9000002899,F2,CUS000004,20220117,37680.48,EUR
100,9000002900,F2,CUS000049,20240203,139324.68,EUR
100,9000002901,F2,CUS000089,20251028,124105.83,EUR
100,9000002902,F2,CUS000074,20220524,155769.84,EUR
100,9000002903,F2,CUS000129,20230923,13365.28,EUR
100,9000002904,F2,CUS000070,20241109,43276.86,EUR
100,9000002905,F2,CUS000088,20231024,206102.66,EUR
100,9000002906,F2,CUS000124,20251109,13333.62,EUR
100,9000002907,F2,CUS000148,20251018,141498.67,EUR
100,9000002908,F2,CUS000145,20220409,170799.7,EUR
100,9000002909,F2,CUS000124,20230103,15831.48,EUR
100,9000002910,F2,CUS000195,20240218,237046.45,EUR
100,9000002911,F2,CUS000040,20230830,100324.99,EUR
100,9000002912,F2,CUS000142,20250717,52630.06,EUR
100,9000002913,F2,CUS000098,20250529,29265.28,EUR
100,9000002914,F2,CUS000083,20230513,81615.0,EUR
100,9000002915,F2,CUS000155,20220206,173347.05,EUR
100,9000002917,F2,CUS000085,20221026,41094.78,EUR
100,9000002918,F2,CUS000179,20251023,25629.12,EUR
100,9000002919,F2,CUS000125,20250221,40000.68,EUR
100,9000002920,F2,CUS000019,20251031,15182.61,EUR
100,9000002921,F2,CUS000029,20220802,110278.26,EUR
100,9000002922,F2,CUS000018,20220625,35049.17,EUR
100,9000002923,F2,CUS000091,20240507,124598.85,EUR
100,9000002925,F2,CUS000056,20230314,53903.28,EUR
100,9000002926,F2,CUS000097,20231121,9474.96,EUR
100,9000002927,F2,CUS000047,20250820,109322.98,EUR
100,9000002928,F2,CUS000153,20240330,91229.64,EUR
100,9000002929,F2,CUS000090,20220202,87993.91,EUR
100,9000002930,F2,CUS000113,20250601,135141.7,EUR
100,9000002931,F2,CUS000018,20221111,3050.4,EUR
100,9000002932,F2,CUS000182,20240117,6538.18,EUR
100,9000002933,F2,CUS000035,20230128,203202.9,EUR
100,9000002934,F2,CUS000038,20240308,96562.18,EUR
100,9000002935,F2,CUS000169,20241005,51858.18,EUR
100,9000002936,F2,CUS000068,20250526,107241.24,EUR
100,9000002937,F2,CUS000007,20220818,144698.44,EUR
100,9000002938,F2,CUS000026,20250115,144897.89,EUR
100,9000002939,F2,CUS000106,20250527,340080.57,EUR
100,9000002940,F2,CUS000086,20231227,107796.74,EUR
100,9000002941,F2,CUS000182,20221119,59615.84,EUR
100,9000002942,F2,CUS000046,20250720,124106.69,EUR
100,9000002943,F2,CUS000088,20221116,108234.21,EUR
100,9000002944,F2,CUS000187,20250828,122361.32,EUR
100,9000002945,F2,CUS000183,20250428,100165.0,EUR
100,9000002946,F2,CUS000089,20230119,147909.89,EUR
100,9000002947,F2,CUS000018,20250726,47610.74,EUR
100,9000002948,F2,CUS000176,20221105,146007.5,EUR
100,9000002949,F2,CUS000042,20220112,41458.3,EUR
100,9000002950,F2,CUS000073,20231218,12584.7,EUR
100,9000002951,F2,CUS000028,20231207,30013.66,EUR
100,9000002952,F2,CUS000014,20220704,2147.31,EUR
100,9000002953,F2,CUS000002,20230616,45075.69,EUR
100,9000002954,F2,CUS000090,20250227,102364.25,EUR
100,9000002955,F2,CUS000055,20240217,97863.21,EUR
100,9000002956,F2,CUS000093,20240415,116063.83,EUR
100,9000002957,F2,CUS000113,20240107,51662.33,EUR
100,9000002958,F2,CUS000015,20250908,84679.3,EUR
100,9000002959,F2,CUS000139,20251118,91336.52,EUR
100,9000002960,F2,CUS000008,20240325,16150.37,EUR
100,9000002961,F2,CUS000099,20251219,97839.82,EUR
100,9000002962,F2,CUS000187,20231014,217210.57,EUR
100,9000002963,F2,CUS000129,20250803,16802.5,EUR
100,9000002964,F2,CUS000084,20250626,130981.0,EUR
100,9000002966,F2,CUS000121,20220209,23062.2,EUR
100,9000002967,F2,CUS000089,20220725,114802.46,EUR
100,9000002968,F2,CUS000040,20241122,23725.88,EUR
100,9000002969,F2,CUS000060,20250817,54122.2,EUR
100,9000002970,F2,CUS000185,20250709,27244.85,EUR
100,9000002971,F2,CUS000138,20230704,226788.34,EUR
100,9000002973,F2,CUS000010,20250506,344874.61,EUR
100,9000002974,F2,CUS000029,20220127,38221.92,EUR
100,9000002975,F2,CUS000156,20230816,108982.18,EUR
100,9000002977,F2,CUS000049,20230204,44092.44,EUR
100,9000002978,F2,CUS000058,20221116,14153.05,EUR
100,9000002979,F2,CUS000002,20230102,191612.96,EUR
100,9000002981,F2,CUS000027,20250329,137423.44,EUR
100,9000002982,F2,CUS000100,20241213,21709.38,EUR
100,9000002983,F2,CUS000096,20220908,42018.74,EUR
100,9000002984,F2,CUS000031,20251010,102239.74,EUR
100,9000002985,F2,CUS000184,20230316,46778.15,EUR
100,9000002986,F2,CUS000050,20250328,170143.17,EUR
100,9000002987,F2,CUS000135,20230330,138778.5,EUR
100,9000002989,F2,CUS000021,20221117,78919.8,EUR
100,9000002990,F2,CUS000004,20241104,76810.66,EUR
100,9000002991,F2,CUS000128,20221026,173978.84,EUR
100,9000002992,F2,CUS000116,20230619,23034.06,EUR
100,9000002993,F2,CUS000090,20250527,86485.23,EUR
100,9000002994,F2,CUS000179,20220705,171684.04,EUR
100,9000002995,F2,CUS000157,20250914,14976.9,EUR
100,9000002996,F2,CUS000028,20220821,21091.87,EUR
100,9000002997,F2,CUS000129,20230418,76100.04,EUR
100,9000002998,F2,CUS000070,20231019,75905.9,EUR
100,9000002999,F2,CUS000142,20220831,79383.63,EUR
100,9000003000,F2,CUS000095,20230904,195936.36,EUR
100,9000003001,F2,CUS000047,20240330,95644.08,EUR
100,9000003002,F2,CUS000108,20220310,26026.08,EUR
100,9000003003,F2,CUS000200,20240831,8506.25,EUR
100,9000003004,F2,CUS000024,20240912,173032.4,EUR
100,9000003005,F2,CUS000119,20240727,298521.85,EUR
100,9000003006,F2,CUS000024,20251128,4097.62,EUR
100,9000003008,F2,CUS000049,20230606,177435.08,EUR
100,9000003009,F2,CUS000014,20250823,102608.32,EUR
100,9000003010,F2,CUS000183,20240227,71331.66,EUR
100,9000003011,F2,CUS000189,20230530,73007.23,EUR
100,9000003012,F2,CUS000066,20251227,65589.3,EUR
100,9000003013,F2,CUS000081,20221122,130006.92,EUR
100,9000003014,F2,CUS000177,20240212,271063.91,EUR
100,9000003015,F2,CUS000027,20250617,78493.15,EUR
100,9000003016,F2,CUS000116,20231208,139598.98,EUR
100,9000003017,F2,CUS000126,20240429,36402.41,EUR
100,9000003018,F2,CUS000013,20240521,222758.85,EUR
100,9000003019,F2,CUS000017,20250206,109212.36,EUR
100,9000003020,F2,CUS000146,20240925,14134.68,EUR
100,9000003021,F2,CUS000182,20231230,221500.76,EUR
100,9000003022,F2,CUS000042,20231022,68225.68,EUR
100,9000003023,F2,CUS000169,20251113,175022.23,EUR
100,9000003024,F2,CUS000071,20220321,58779.27,EUR
100,9000003025,F2,CUS000136,20220517,31068.94,EUR
100,9000003026,F2,CUS000135,20240317,57711.41,EUR
100,9000003028,F2,CUS000074,20250929,23966.68,EUR
100,9000003029,F2,CUS000191,20240928,33478.4,EUR
100,9000003030,F2,CUS000158,20240131,30997.44,EUR
100,9000003031,F2,CUS000058,20241124,85527.02,EUR
100,9000003032,F2,CUS000018,20240205,167496.94,EUR
100,9000003033,F2,CUS000014,20220307,44156.32,EUR
100,9000003034,F2,CUS000066,20240609,338503.79,EUR
100,9000003035,F2,CUS000033,20240902,10652.55,EUR
100,9000003036,F2,CUS000074,20250515,48497.56,EUR
100,9000003037,F2,CUS000174,20240912,91103.11,EUR
100,9000003038,F2,CUS000170,20221112,274994.85,EUR
100,9000003039,F2,CUS000021,20250722,34302.84,EUR
100,9000003040,F2,CUS000198,20230721,83486.22,EUR
100,9000003041,F2,CUS000121,20240326,44769.12,EUR
100,9000003042,F2,CUS000112,20220907,153256.48,EUR
100,9000003043,F2,CUS000148,20220703,13655.57,EUR
100,9000003044,F2,CUS000037,20230218,168660.14,EUR
100,9000003045,F2,CUS000010,20240412,132192.98,EUR
100,9000003046,F2,CUS000185,20251216,62658.54,EUR
100,9000003047,F2,CUS000025,20240105,132796.32,EUR
100,9000003048,F2,CUS000017,20250925,179373.0,EUR
100,9000003049,F2,CUS000161,20220914,113499.28,EUR
100,9000003050,F2,CUS000167,20250701,151079.0,EUR
100,9000003051,F2,CUS000047,20260108,111761.7,EUR
100,9000003052,F2,CUS000160,20240927,63848.47,EUR
100,9000003053,F2,CUS000049,20240510,37994.62,EUR
100,9000003054,F2,CUS000004,20240830,109891.23,EUR
100,9000003055,F2,CUS000021,20230705,39475.36,EUR
100,9000003056,F2,CUS000151,20230317,266565.64,EUR
100,9000003057,F2,CUS000159,20241208,17714.7,EUR
100,9000003058,F2,CUS000065,20240226,165681.98,EUR
100,9000003059,F2,CUS000102,20220510,310036.76,EUR
100,9000003060,F2,CUS000187,20230927,51570.97,EUR
100,9000003062,F2,CUS000127,20240802,160928.94,EUR
100,9000003063,F2,CUS000175,20220810,185578.94,EUR
100,9000003064,F2,CUS000158,20230605,51392.18,EUR
100,9000003065,F2,CUS000102,20220127,229381.5,EUR
100,9000003066,F2,CUS000055,20231228,158001.14,EUR
100,9000003067,F2,CUS000168,20250921,36269.3,EUR
100,9000003068,F2,CUS000111,20250727,80547.6,EUR
100,9000003069,F2,CUS000123,20221201,10373.36,EUR
100,9000003070,F2,CUS000117,20250104,50041.64,EUR
100,9000003071,F2,CUS000135,20230817,18181.45,EUR
100,9000003072,F2,CUS000087,20250526,112431.95,EUR
100,9000003073,F2,CUS000119,20230901,151748.82,EUR
100,9000003074,F2,CUS000073,20250829,152458.99,EUR
100,9000003076,F2,CUS000171,20220205,146206.14,EUR
100,9000003077,F2,CUS000162,20250628,94541.11,EUR
100,9000003078,F2,CUS000152,20220527,192069.47,EUR
100,9000003079,F2,CUS000100,20231116,63634.2,EUR
100,9000003080,F2,CUS000165,20250106,130033.0,EUR
100,9000003081,F2,CUS000140,20220509,222106.67,EUR
100,9000003083,F2,CUS000011,20250208,18068.43,EUR
100,9000003084,F2,CUS000112,20240814,190842.5,EUR
100,9000003085,F2,CUS000060,20220215,51133.54,EUR
100,9000003086,F2,CUS000115,20250814,42535.0,EUR
100,9000003087,F2,CUS000145,20230618,19215.78,EUR
100,9000003088,F2,CUS000082,20240730,158852.45,EUR
100,9000003089,F2,CUS000032,20250307,32296.96,EUR
100,9000003091,F2,CUS000098,20250701,55734.94,EUR
100,9000003092,F2,CUS000178,20220725,108177.33,EUR
100,9000003093,F2,CUS000083,20221123,68397.2,EUR
100,9000003094,F2,CUS000070,20260115,80950.56,EUR
100,9000003095,F2,CUS000134,20220914,159847.85,EUR
100,9000003096,F2,CUS000097,20221221,193659.99,EUR
100,9000003097,F2,CUS000020,20240216,16727.49,EUR
100,9000003098,F2,CUS000096,20240430,95533.97,EUR
100,9000003099,F2,CUS000154,20230617,126156.84,EUR
100,9000003100,F2,CUS000090,20220609,49409.47,EUR
100,9000003102,F2,CUS000095,20241230,27455.19,EUR
100,9000003103,F2,CUS000038,20230210,114721.82,EUR
100,9000003104,F2,CUS000184,20241022,163400.23,EUR
100,9000003105,F2,CUS000122,20230508,166689.27,EUR
100,9000003106,F2,CUS000121,20240630,28895.04,EUR
100,9000003107,F2,CUS000068,20220412,94339.35,EUR
100,9000003108,F2,CUS000177,20240625,7381.31,EUR
100,9000003109,F2,CUS000122,20220531,82217.52,EUR
100,9000003110,F2,CUS000093,20240607,106058.19,EUR
100,9000003111,F2,CUS000140,20230707,92875.96,EUR
100,9000003112,F2,CUS000171,20231115,32633.08,EUR
100,9000003113,F2,CUS000059,20250307,87618.02,EUR
100,9000003114,F2,CUS000010,20240611,122272.74,EUR
100,9000003115,F2,CUS000083,20220622,211316.23,EUR
100,9000003116,F2,CUS000196,20220502,203079.78,EUR
100,9000003117,F2,CUS000003,20220329,260703.34,EUR
100,9000003118,F2,CUS000090,20250822,135265.21,EUR
100,9000003120,F2,CUS000133,20250911,129039.33,EUR
100,9000003121,F2,CUS000173,20230805,47250.24,EUR
100,9000003122,F2,CUS000164,20220813,21018.56,EUR
100,9000003123,F2,CUS000087,20250610,121025.26,EUR
100,9000003124,F2,CUS000061,20240124,72929.28,EUR
100,9000003125,F2,CUS000149,20250417,62066.97,EUR
100,9000003126,F2,CUS000179,20250617,62299.76,EUR
100,9000003127,F2,CUS000152,20230822,20657.52,EUR
100,9000003128,F2,CUS000008,20230722,116390.51,EUR
100,9000003129,F2,CUS000039,20240218,71997.15,EUR
100,9000003130,F2,CUS000135,20250203,10353.75,EUR
100,9000003131,F2,CUS000190,20241229,31184.64,EUR
100,9000003132,F2,CUS000101,20250101,84171.07,EUR
100,9000003133,F2,CUS000180,20250826,141166.25,EUR
100,9000003134,F2,CUS000104,20230529,49546.14,EUR
100,9000003135,F2,CUS000127,20250129,117915.49,EUR
100,9000003136,F2,CUS000126,20241102,47148.5,EUR
100,9000003137,F2,CUS000096,20230430,92788.55,EUR
100,9000003138,F2,CUS000042,20250821,117445.27,EUR
100,9000003139,F2,CUS000193,20240609,65989.02,EUR
100,9000003140,F2,CUS000110,20240525,98922.9,EUR
100,9000003141,F2,CUS000126,20241019,78600.72,EUR
100,9000003142,F2,CUS000150,20250710,30388.16,EUR
100,9000003143,F2,CUS000072,20250524,135479.85,EUR
100,9000003144,F2,CUS000171,20231028,31776.95,EUR
100,9000003145,F2,CUS000177,20240720,225027.55,EUR
100,9000003146,F2,CUS000167,20250902,133189.06,EUR
100,9000003147,F2,CUS000163,20221219,122755.16,EUR
100,9000003148,F2,CUS000067,20220121,125666.61,EUR
100,9000003149,F2,CUS000061,20240511,153801.13,EUR
100,9000003150,F2,CUS000145,20220123,175.04,EUR
100,9000003151,F2,CUS000171,20231225,143813.12,EUR
100,9000003152,F2,CUS000040,20241014,142747.76,EUR
100,9000003153,F2,CUS000044,20220418,95049.04,EUR
100,9000003154,F2,CUS000021,20250824,143542.64,EUR
100,9000003155,F2,CUS000068,20241008,35648.5,EUR
100,9000003156,F2,CUS000039,20250126,65306.49,EUR
100,9000003157,F2,CUS000131,20220325,157299.3,EUR
100,9000003158,F2,CUS000153,20250922,4000.6,EUR
100,9000003159,F2,CUS000082,20240727,51181.48,EUR
100,9000003160,F2,CUS000165,20221016,285047.64,EUR
100,9000003161,F2,CUS000193,20230325,225807.48,EUR
100,9000003162,F2,CUS000045,20240828,239200.12,EUR
100,9000003163,F2,CUS000042,20240218,38449.0,EUR
100,9000003165,F2,CUS000056,20220120,70184.0,EUR
100,9000003166,F2,CUS000010,20230606,88797.89,EUR
100,9000003167,F2,CUS000185,20230705,87945.19,EUR
100,9000003168,F2,CUS000130,20250622,36824.2,EUR
100,9000003169,F2,CUS000076,20241129,9163.0,EUR
100,9000003171,F2,CUS000044,20220110,36712.56,EUR
100,9000003172,F2,CUS000136,20221115,115812.2,EUR
100,9000003173,F2,CUS000104,20241231,57335.04,EUR
100,9000003174,F2,CUS000112,20251202,71950.66,EUR
100,9000003175,F2,CUS000142,20240803,25159.68,EUR
100,9000003176,F2,CUS000075,20241016,57159.02,EUR
100,9000003177,F2,CUS000106,20220125,139161.64,EUR
100,9000003178,F2,CUS000060,20221014,112219.7,EUR
100,9000003179,F2,CUS000068,20250803,42040.47,EUR
100,9000003180,F2,CUS000180,20240908,35639.58,EUR
100,9000003181,F2,CUS000150,20240516,17894.73,EUR
100,9000003182,F2,CUS000003,20220511,244939.53,EUR
100,9000003183,F2,CUS000120,20220814,82866.77,EUR
100,9000003184,F2,CUS000131,20230415,107641.84,EUR
100,9000003185,F2,CUS000017,20240901,57646.75,EUR
100,9000003186,F2,CUS000028,20220209,75698.46,EUR
100,9000003187,F2,CUS000095,20220202,35933.09,EUR
100,9000003188,F2,CUS000022,20240122,109174.02,EUR
100,9000003189,F2,CUS000194,20241212,25114.58,EUR
100,9000003190,F2,CUS000075,20250803,76794.52,EUR
100,9000003191,F2,CUS000114,20230123,4706.8,EUR
100,9000003192,F2,CUS000051,20230427,153194.0,EUR
100,9000003193,F2,CUS000019,20230222,117106.44,EUR
100,9000003194,F2,CUS000151,20220619,147693.83,EUR
100,9000003195,F2,CUS000041,20231205,45679.46,EUR
100,9000003197,F2,CUS000111,20240319,217667.88,EUR
100,9000003198,F2,CUS000008,20250605,73102.88,EUR
100,9000003199,F2,CUS000043,20240304,27657.86,EUR
100,9000003200,F2,CUS000170,20230325,107168.91,EUR
100,9000003201,F2,CUS000028,20250328,82166.2,EUR
100,9000003202,F2,CUS000085,20250816,46756.6,EUR
100,9000003203,F2,CUS000079,20220720,1054.72,EUR
100,9000003204,F2,CUS000146,20230906,128480.24,EUR
100,9000003205,F2,CUS000073,20241125,84634.69,EUR
100,9000003206,F2,CUS000129,20241206,29633.03,EUR
100,9000003207,F2,CUS000078,20230930,31531.5,EUR
100,9000003208,F2,CUS000038,20220817,76740.47,EUR
100,9000003209,F2,CUS000189,20251126,24050.07,EUR
100,9000003210,F2,CUS000195,20230906,161382.04,EUR
100,9000003211,F2,CUS000171,20230225,150657.6,EUR
100,9000003212,F2,CUS000060,20240314,163066.78,EUR
100,9000003213,F2,CUS000009,20240319,168950.81,EUR
100,9000003214,F2,CUS000200,20230909,86095.39,EUR
100,9000003215,F2,CUS000160,20230604,90976.26,EUR
100,9000003216,F2,CUS000028,20240319,190958.71,EUR
100,9000003217,F2,CUS000090,20240503,106178.77,EUR
100,9000003218,F2,CUS000012,20230705,7906.36,EUR
100,9000003219,F2,CUS000032,20221206,76656.3,EUR
100,9000003220,F2,CUS000026,20240211,98656.26,EUR
100,9000003221,F2,CUS000023,20240611,2749.13,EUR
100,9000003222,F2,CUS000016,20250908,66477.97,EUR
100,9000003223,F2,CUS000194,20230424,56271.87,EUR
100,9000003224,F2,CUS000122,20220917,88676.01,EUR
100,9000003225,F2,CUS000136,20250424,39704.56,EUR
100,9000003226,F2,CUS000010,20250614,1954.51,EUR
100,9000003227,F2,CUS000197,20221109,21556.64,EUR
100,9000003228,F2,CUS000099,20231231,154914.78,EUR
100,9000003229,F2,CUS000061,20241128,177659.11,EUR
