MANDT,BANFN,BNFPO,MATNR,MENGE,MEINS,WERKS
100,10001639,00010,MAT000036,453,KG,1300
100,10001640,00010,MAT000458,17463,KG,1000
100,10001641,00010,MAT000420,11241,KG,1300
100,10001642,00010,MAT000346,6764,KG,1300
100,10001643,00010,MAT000485,12819,KG,1000
100,10001644,00010,MAT000445,13242,KG,1100
100,10001645,00010,MAT000496,8613,KG,1000
100,10001646,00010,MAT000476,10552,KG,1400
100,10001647,00010,MAT000088,14774,KG,1100
100,10001648,00010,MAT000050,12620,KG,1200
100,10001649,00010,MAT000442,10378,KG,1000
100,10001650,00010,MAT000229,19032,KG,1400
100,10001651,00010,MAT000048,13189,KG,1400
100,10001652,00010,MAT000207,11563,KG,1000
100,10001653,00010,MAT000408,11045,KG,1200
100,10001654,00010,MAT000408,2510,KG,1000
100,10001655,00010,MAT000330,9918,KG,1200
100,10001656,00010,MAT000455,16624,KG,1100
100,10001657,00010,MAT000459,18681,KG,1300
100,10001658,00010,MAT000348,1392,KG,1100
100,10001659,00010,MAT000438,1380,KG,1000
100,10001660,00010,MAT000346,12904,KG,1200
100,10001661,00010,MAT000389,18193,KG,1400
100,10001662,00010,MAT000437,9354,KG,1200
100,10001663,00010,MAT000373,1555,KG,1100
100,10001664,00010,MAT000182,1188,KG,1200
100,10001665,00010,MAT000336,17938,KG,1100
100,10001666,00010,MAT000257,6547,KG,1400
100,10001667,00010,MAT000085,18023,KG,1200
100,10001668,00010,MAT000105,2377,KG,1100
100,10001669,00010,MAT000306,12476,KG,1200
100,10001670,00010,MAT000105,16950,KG,1300
100,10001671,00010,MAT000442,10974,KG,1400
100,10001672,00010,MAT000164,9496,KG,1200
100,10001673,00010,MAT000424,12541,KG,1100
100,10001674,00010,MAT000400,11546,KG,1400
100,10001675,00010,MAT000273,8027,KG,1300
100,10001676,00010,MAT000260,6529,KG,1000
100,10001677,00010,MAT000096,2727,KG,1300
100,10001678,00010,MAT000157,9317,KG,1000
100,10001679,00010,MAT000445,8972,KG,1400
100,10001680,00010,MAT000208,2469,KG,1200
100,10001681,00010,MAT000042,6444,KG,1200
100,10001682,00010,MAT000038,6031,KG,1200
100,10001683,00010,MAT000394,15585,KG,1400
100,10001684,00010,MAT000137,16871,KG,1100
100,10001685,00010,MAT000298,7198,KG,1100
100,10001686,00010,MAT000437,18348,KG,1400
100,10001687,00010,MAT000037,16597,KG,1200
100,10001688,00010,MAT000321,13837,KG,1400
100,10001689,00010,MAT000042,9252,KG,1200
100,10001690,00010,MAT000147,17002,KG,1100
100,10001691,00010,MAT000128,15569,KG,1200
100,10001692,00010,MAT000208,4095,KG,1400
100,10001693,00010,MAT000039,14254,KG,1200
100,10001694,00010,MAT000229,8650,KG,1200
100,10001695,00010,MAT000400,15811,KG,1200
100,10001696,00010,MAT000038,784,KG,1100
100,10001697,00010,MAT000410,17004,KG,1300
100,10001698,00010,MAT000236,18329,KG,1100
100,10001699,00010,MAT000050,7783,KG,1000
100,10001700,00010,MAT000137,11038,KG,1000
100,10001701,00010,MAT000494,16180,KG,1000
100,10001702,00010,MAT000388,17064,KG,1200
100,10001703,00010,MAT000370,4471,KG,1400
100,10001704,00010,MAT000370,14485,KG,1100
100,10001705,00010,MAT000049,19908,KG,1400
100,10001706,00010,MAT000494,2349,KG,1000
100,10001707,00010,MAT000052,19072,KG,1300
100,10001708,00010,MAT000388,19015,KG,1300
100,10001709,00010,MAT000489,16337,KG,1000
100,10001710,00010,MAT000441,1015,KG,1400
100,10001711,00010,MAT000472,5235,KG,1000
100,10001712,00010,MAT000400,8082,KG,1400
100,10001713,00010,MAT000207,7143,KG,1100
100,10001714,00010,MAT000241,14337,KG,1100
100,10001715,00010,MAT000121,19454,KG,1200
100,10001716,00010,MAT000286,17532,KG,1300
100,10001717,00010,MAT000042,1603,KG,1300
100,10001718,00010,MAT000185,7355,KG,1100
100,10001719,00010,MAT000047,3748,KG,1400
100,10001720,00010,MAT000185,4057,KG,1400
100,10001721,00010,MAT000157,5157,KG,1300
100,10001722,00010,MAT000038,11856,KG,1100
100,10001723,00010,MAT000473,5471,KG,1300
100,10001724,00010,MAT000034,16078,KG,1100
100,10001725,00010,MAT000405,2898,KG,1300
100,10001726,00010,MAT000227,3582,KG,1000
100,10001727,00010,MAT000165,2959,KG,1000
100,10001728,00010,MAT000437,16487,KG,1100
100,10001729,00010,MAT000346,3910,KG,1300
100,10001730,00010,MAT000036,13005,KG,1000
100,10001731,00010,MAT000410,8263,KG,1400
100,10001732,00010,MAT000450,7681,KG,1400
100,10001733,00010,MAT000405,10521,KG,1400
100,10001734,00010,MAT000481,12396,KG,1100
100,10001735,00010,MAT000410,14360,KG,1000
100,10001736,00010,MAT000292,3019,KG,1200
100,10001737,00010,MAT000398,13769,KG,1400
100,10001738,00010,MAT000494,2013,KG,1400
100,10001739,00010,MAT000257,2881,KG,1200
100,10001740,00010,MAT000389,13893,KG,1000
100,10001741,00010,MAT000165,2970,KG,1100
100,10001742,00010,MAT000284,17889,KG,1300
100,10001743,00010,MAT000035,5501,KG,1400
100,10001744,00010,MAT000455,3396,KG,1300
100,10001745,00010,MAT000040,3080,KG,1300
100,10001746,00010,MAT000496,16719,KG,1400
100,10001747,00010,MAT000408,14394,KG,1200
100,10001748,00010,MAT000157,1844,KG,1000
100,10001749,00010,MAT000121,15952,KG,1200
100,10001750,00010,MAT000395,8794,KG,1200
100,10001751,00010,MAT000105,803,KG,1400
100,10001752,00010,MAT000442,10537,KG,1000
100,10001753,00010,MAT000212,1233,KG,1200
100,10001754,00010,MAT000302,4124,KG,1200
100,10001755,00010,MAT000035,17973,KG,1400
100,10001756,00010,MAT000042,2939,KG,1300
100,10001757,00010,MAT000038,3753,KG,1100
100,10001758,00010,MAT000442,16161,KG,1000
100,10001759,00010,MAT000450,16337,KG,1000
100,10001760,00010,MAT000298,17514,KG,1300
100,10001761,00010,MAT000362,1040,KG,1200
100,10001762,00010,MAT000079,14581,KG,1200
100,10001763,00010,MAT000339,7979,KG,1000
100,10001764,00010,MAT000302,15946,KG,1000
100,10001765,00010,MAT000165,12217,KG,1400
100,10001766,00010,MAT000227,16955,KG,1400
100,10001767,00010,MAT000043,18262,KG,1400
100,10001768,00010,MAT000450,13917,KG,1300
100,10001769,00010,MAT000291,12092,KG,1000
100,10001770,00010,MAT000033,419,KG,1400
100,10001771,00010,MAT000260,8452,KG,1100
100,10001772,00010,MAT000123,12014,KG,1200
100,10001773,00010,MAT000053,2714,KG,1100
100,10001774,00010,MAT000390,7314,KG,1000
100,10001775,00010,MAT000088,7208,KG,1400
100,10001776,00010,MAT000339,18412,KG,1200
100,10001777,00010,MAT000461,3997,KG,1000
100,10001778,00010,MAT000202,14269,KG,1200
100,10001779,00010,MAT000047,5303,KG,1300
100,10001780,00010,MAT000081,13070,KG,1200
100,10001781,00010,MAT000470,15496,KG,1200
100,10001782,00010,MAT000492,12951,KG,1000
100,10001783,00010,MAT000050,5306,KG,1000
100,10001784,00010,MAT000455,8081,KG,1300
100,10001785,00010,MAT000441,19652,KG,1200
100,10001786,00010,MAT000405,16070,KG,1100
100,10001787,00010,MAT000407,5526,KG,1200
100,10001788,00010,MAT000459,5941,KG,1100
100,10001789,00010,MAT000334,5956,KG,1000
100,10001790,00010,MAT000035,17566,KG,1300
100,10001791,00010,MAT000041,19219,KG,1000
100,10001792,00010,MAT000257,1488,KG,1200
100,10001793,00010,MAT000295,19912,KG,1400
100,10001794,00010,MAT000288,2096,KG,1000
100,10001795,00010,MAT000045,11982,KG,1000
100,10001796,00010,MAT000049,9878,KG,1100
100,10001797,00010,MAT000485,4443,KG,1400
100,10001798,00010,MAT000208,19710,KG,1400
100,10001799,00010,MAT000458,6924,KG,1100
100,10001800,00010,MAT000321,11711,KG,1000
100,10001801,00010,MAT000330,19854,KG,1400
100,10001802,00010,MAT000302,8847,KG,1400
100,10001803,00010,MAT000232,3962,KG,1100
100,10001804,00010,MAT000232,1788,KG,1200
100,10001805,00010,MAT000234,6100,KG,1300
100,10001806,00010,MAT000334,2886,KG,1400
100,10001807,00010,MAT000476,14793,KG,1200
100,10001808,00010,MAT000212,860,KG,1000
100,10001809,00010,MAT000296,11527,KG,1200
100,10001810,00010,MAT000334,233,KG,1400
100,10001811,00010,MAT000478,1801,KG,1400
100,10001812,00010,MAT000351,5244,KG,1400
100,10001813,00010,MAT000400,1736,KG,1100
100,10001814,00010,MAT000116,11677,KG,1000
100,10001815,00010,MAT000366,9994,KG,1200
100,10001816,00010,MAT000309,11427,KG,1100
100,10001817,00010,MAT000492,885,KG,1300
100,10001818,00010,MAT000036,19876,KG,1300
100,10001819,00010,MAT000373,3409,KG,1400
100,10001820,00010,MAT000046,6408,KG,1000
100,10001821,00010,MAT000406,247,KG,1100
100,10001822,00010,MAT000084,9443,KG,1400
100,10001823,00010,MAT000489,18113,KG,1000
100,10001824,00010,MAT000424,4961,KG,1000
100,10001825,00010,MAT000407,19284,KG,1300
100,10001826,00010,MAT000202,19650,KG,1100
100,10001827,00010,MAT000115,16175,KG,1100
100,10001828,00010,MAT000492,19992,KG,1200
100,10001829,00010,MAT000269,19046,KG,1100
100,10001830,00010,MAT000050,4952,KG,1200
100,10001831,00010,MAT000271,8071,KG,1100
100,10001832,00010,MAT000436,7558,KG,1000
100,10001833,00010,MAT000373,17233,KG,1400
100,10001834,00010,MAT000456,1131,KG,1000
100,10001835,00010,MAT000164,11626,KG,1100
100,10001836,00010,MAT000252,4338,KG,1300
100,10001837,00010,MAT000339,17700,KG,1000
100,10001838,00010,MAT000209,1575,KG,1000
100,10001839,00010,MAT000110,5682,KG,1200
100,10001840,00010,MAT000476,3265,KG,1100
100,10001841,00010,MAT000489,14995,KG,1200
100,10001842,00010,MAT000244,11886,KG,1200
100,10001843,00010,MAT000185,275,KG,1300
100,10001844,00010,MAT000123,8995,KG,1100
100,10001845,00010,MAT000164,677,KG,1100
100,10001846,00010,MAT000164,6604,KG,1200
100,10001847,00010,MAT000240,6005,KG,1100
100,10001848,00010,MAT000223,7595,KG,1000
100,10001849,00010,MAT000038,16874,KG,1000
100,10001850,00010,MAT000123,529,KG,1000
100,10001851,00010,MAT000209,6357,KG,1200
100,10001852,00010,MAT000050,19382,KG,1000
100,10001853,00010,MAT000424,4718,KG,1300
100,10001854,00010,MAT000405,10997,KG,1300
100,10001855,00010,MAT000295,18776,KG,1100
100,10001856,00010,MAT000336,5799,KG,1300
100,10001857,00010,MAT000306,1586,KG,1000
100,10001858,00010,MAT000405,14549,KG,1300
100,10001859,00010,MAT000277,1850,KG,1100
100,10001860,00010,MAT000277,17796,KG,1000
100,10001861,00010,MAT000389,19370,KG,1000
100,10001862,00010,MAT000438,12583,KG,1100
100,10001863,00010,MAT000330,9903,KG,1400
100,10001864,00010,MAT000208,8387,KG,1000
100,10001865,00010,MAT000084,17429,KG,1100
100,10001866,00010,MAT000271,7450,KG,1200
100,10001867,00010,MAT000472,8628,KG,1300
100,10001868,00010,MAT000115,14856,KG,1400
100,10001869,00010,MAT000032,1897,KG,1300
100,10001870,00010,MAT000452,6106,KG,1200
100,10001871,00010,MAT000209,7623,KG,1300
100,10001872,00010,MAT000227,12218,KG,1400
100,10001873,00010,MAT000441,9479,KG,1400
100,10001874,00010,MAT000097,325,KG,1000
100,10001875,00010,MAT000438,17356,KG,1300
100,10001876,00010,MAT000099,10127,KG,1200
100,10001877,00010,MAT000115,18454,KG,1200
100,10001878,00010,MAT000094,3269,KG,1400
100,10001879,00010,MAT000309,3701,KG,1400
100,10001880,00010,MAT000096,15430,KG,1300
100,10001881,00010,MAT000236,220,KG,1300
100,10001882,00010,MAT000424,14241,KG,1200
100,10001883,00010,MAT000208,3087,KG,1100
100,10001884,00010,MAT000162,18158,KG,1000
100,10001885,00010,MAT000165,2020,KG,1000
100,10001886,00010,MAT000467,12290,KG,1000
100,10001887,00010,MAT000209,13842,KG,1400
100,10001888,00010,MAT000241,4116,KG,1200
100,10001889,00010,MAT000334,1340,KG,1000
100,10001890,00010,MAT000309,17436,KG,1400
100,10001891,00010,MAT000085,17876,KG,1200
100,10001892,00010,MAT000098,5488,KG,1400
100,10001893,00010,MAT000384,1241,KG,1200
100,10001894,00010,MAT000079,1491,KG,1300
100,10001895,00010,MAT000457,12603,KG,1000
100,10001896,00010,MAT000045,17985,KG,1400
100,10001897,00010,MAT000033,677,KG,1100
100,10001898,00010,MAT000185,15002,KG,1000
100,10001899,00010,MAT000298,10288,KG,1100
100,10001900,00010,MAT000448,19535,KG,1200
100,10001901,00010,MAT000424,10422,KG,1000
100,10001902,00010,MAT000346,11322,KG,1100
100,10001903,00010,MAT000307,4343,KG,1100
100,10001904,00010,MAT000079,10084,KG,1400
100,10001905,00010,MAT000084,9938,KG,1200
100,10001906,00010,MAT000136,8993,KG,1300
100,10001907,00010,MAT000302,14215,KG,1300
100,10001908,00010,MAT000099,2092,KG,1400
100,10001909,00010,MAT000498,1898,KG,1400
100,10001910,00010,MAT000400,17430,KG,1000
100,10001911,00010,MAT000050,16210,KG,1300
100,10001912,00010,MAT000050,8398,KG,1300
100,10001913,00010,MAT000033,17675,KG,1400
100,10001914,00010,MAT000232,8746,KG,1200
100,10001915,00010,MAT000157,13102,KG,1300
100,10001916,00010,MAT000476,6333,KG,1000
100,10001917,00010,MAT000209,8947,KG,1000
100,10001918,00010,MAT000051,13899,KG,1400
100,10001919,00010,MAT000212,11757,KG,1300
100,10001920,00010,MAT000458,6255,KG,1400
100,10001921,00010,MAT000348,19632,KG,1400
100,10001922,00010,MAT000370,6892,KG,1400
100,10001923,00010,MAT000147,4907,KG,1200
100,10001924,00010,MAT000307,16800,KG,1100
100,10001925,00010,MAT000241,16114,KG,1200
100,10001926,00010,MAT000260,16213,KG,1400
100,10001927,00010,MAT000034,16153,KG,1400
100,10001928,00010,MAT000149,3501,KG,1300
100,10001929,00010,MAT000476,6350,KG,1400
100,10001930,00010,MAT000485,319,KG,1000
100,10001931,00010,MAT000223,6255,KG,1300
100,10001932,00010,MAT000400,5772,KG,1100
100,10001933,00010,MAT000243,11895,KG,1300
100,10001934,00010,MAT000387,8997,KG,1300
100,10001935,00010,MAT000380,11137,KG,1100
100,10001936,00010,MAT000450,1688,KG,1200
100,10001937,00010,MAT000105,5087,KG,1300
100,10001938,00010,MAT000480,13038,KG,1000
100,10001939,00010,MAT000260,18804,KG,1100
100,10001940,00010,MAT000302,17978,KG,1200
100,10001941,00010,MAT000406,699,KG,1100
100,10001942,00010,MAT000458,17268,KG,1100
100,10001943,00010,MAT000123,7996,KG,1300
100,10001944,00010,MAT000212,13865,KG,1400
100,10001945,00010,MAT000042,7849,KG,1300
100,10001946,00010,MAT000442,18179,KG,1400
100,10001947,00010,MAT000241,7798,KG,1100
100,10001948,00010,MAT000257,17027,KG,1300
100,10001949,00010,MAT000467,12976,KG,1100
100,10001950,00010,MAT000306,18082,KG,1400
100,10001951,00010,MAT000408,10739,KG,1000
100,10001952,00010,MAT000207,14142,KG,1000
100,10001953,00010,MAT000420,12505,KG,1100
100,10001954,00010,MAT000359,16234,KG,1400
100,10001955,00010,MAT000048,6579,KG,1100
100,10001956,00010,MAT000162,12271,KG,1400
100,10001957,00010,MAT000048,2649,KG,1400
100,10001958,00010,MAT000038,16979,KG,1200
100,10001959,00010,MAT000448,19163,KG,1200
100,10001960,00010,MAT000498,6363,KG,1200
100,10001961,00010,MAT000227,1424,KG,1400
100,10001962,00010,MAT000370,19878,KG,1000
100,10001963,00010,MAT000370,12885,KG,1000
100,10001964,00010,MAT000147,18127,KG,1000
100,10001965,00010,MAT000473,15715,KG,1100
100,10001966,00010,MAT000116,14645,KG,1400
100,10001967,00010,MAT000035,15100,KG,1300
100,10001968,00010,MAT000295,7755,KG,1200
100,10001969,00010,MAT000424,1041,KG,1100
100,10001970,00010,MAT000045,1080,KG,1200
100,10001971,00010,MAT000476,4310,KG,1400
100,10001972,00010,MAT000489,6057,KG,1300
100,10001973,00010,MAT000457,7791,KG,1200
100,10001974,00010,MAT000037,17671,KG,1200
100,10001975,00010,MAT000339,3808,KG,1200
100,10001976,00010,MAT000360,11642,KG,1000
100,10001977,00010,MAT000461,17485,KG,1200
100,10001978,00010,MAT000035,666,KG,1400
100,10001979,00010,MAT000088,3544,KG,1400
100,10001980,00010,MAT000393,10296,KG,1200
100,10001981,00010,MAT000039,16803,KG,1300
100,10001982,00010,MAT000137,15819,KG,1300
100,10001983,00010,MAT000157,1678,KG,1200
100,10001984,00010,MAT000039,11216,KG,1200
100,10001985,00010,MAT000085,19881,KG,1200
100,10001986,00010,MAT000053,6160,KG,1100
100,10001987,00010,MAT000223,2314,KG,1400
100,10001988,00010,MAT000456,11278,KG,1100
100,10001989,00010,MAT000147,16259,KG,1400
100,10001990,00010,MAT000149,6975,KG,1300
100,10001991,00010,MAT000470,16036,KG,1300
100,10001992,00010,MAT000394,18571,KG,1400
100,10001993,00010,MAT000458,11797,KG,1100
100,10001994,00010,MAT000328,12270,KG,1100
100,10001995,00010,MAT000227,2353,KG,1200
100,10001996,00010,MAT000405,6732,KG,1100
100,10001997,00010,MAT000147,13767,KG,1400
100,10001998,00010,MAT000271,8098,KG,1400
100,10001999,00010,MAT000046,11015,KG,1100
100,10002000,00010,MAT000241,5694,KG,1200
100,10002001,00010,MAT000408,252,KG,1300
100,10002002,00010,MAT000257,4254,KG,1200
100,10002003,00010,MAT000260,15360,KG,1000
100,10002004,00010,MAT000162,13277,KG,1300
100,10002005,00010,MAT000252,8742,KG,1100
100,10002006,00010,MAT000121,7094,KG,1100
100,10002007,00010,MAT000392,13660,KG,1400
100,10002008,00010,MAT000241,16102,KG,1100
100,10002009,00010,MAT000045,2318,KG,1100
100,10002010,00010,MAT000448,13782,KG,1200
100,10002011,00010,MAT000408,15168,KG,1200
100,10002012,00010,MAT000457,14563,KG,1300
100,10002013,00010,MAT000302,14334,KG,1300
100,10002014,00010,MAT000202,5742,KG,1000
100,10002015,00010,MAT000273,2055,KG,1100
100,10002016,00010,MAT000328,7873,KG,1000
100,10002017,00010,MAT000405,15657,KG,1100
100,10002018,00010,MAT000493,15257,KG,1000
100,10002019,00010,MAT000461,8973,KG,1400
100,10002020,00010,MAT000424,8089,KG,1100
100,10002021,00010,MAT000162,9654,KG,1300
100,10002022,00010,MAT000185,19203,KG,1100
100,10002023,00010,MAT000362,15135,KG,1100
100,10002024,00010,MAT000081,19179,KG,1400
100,10002025,00010,MAT000339,9944,KG,1400
100,10002026,00010,MAT000448,11937,KG,1000
100,10002027,00010,MAT000438,9462,KG,1000
100,10002028,00010,MAT000296,9227,KG,1300
100,10002029,00010,MAT000052,13412,KG,1200
100,10002030,00010,MAT000236,3421,KG,1300
100,10002031,00010,MAT000084,18475,KG,1400
100,10002032,00010,MAT000034,6558,KG,1200
100,10002033,00010,MAT000481,14487,KG,1200
100,10002034,00010,MAT000045,2063,KG,1100
100,10002035,00010,MAT000123,17268,KG,1100
100,10002036,00010,MAT000373,19459,KG,1200
100,10002037,00010,MAT000437,1340,KG,1000
100,10002038,00010,MAT000470,7455,KG,1100
100,10002039,00010,MAT000035,17397,KG,1400
100,10002040,00010,MAT000252,7898,KG,1200
100,10002041,00010,MAT000032,16128,KG,1200
100,10002042,00010,MAT000409,6886,KG,1200
100,10002043,00010,MAT000209,12928,KG,1000
100,10002044,00010,MAT000243,7045,KG,1100
100,10002045,00010,MAT000202,9345,KG,1000
100,10002046,00010,MAT000208,1295,KG,1200
100,10002047,00010,MAT000041,3247,KG,1300
100,10002048,00010,MAT000223,4610,KG,1300
100,10002049,00010,MAT000467,18183,KG,1300
100,10002050,00010,MAT000115,9565,KG,1000
100,10002051,00010,MAT000472,16343,KG,1200
100,10002052,00010,MAT000157,9844,KG,1000
100,10002053,00010,MAT000424,10908,KG,1400
100,10002054,00010,MAT000309,5414,KG,1000
100,10002055,00010,MAT000097,12019,KG,1300
100,10002056,00010,MAT000079,9862,KG,1300
100,10002057,00010,MAT000207,11790,KG,1100
100,10002058,00010,MAT000047,8030,KG,1100
100,10002059,00010,MAT000470,781,KG,1000
100,10002060,00010,MAT000493,14701,KG,1400
100,10002061,00010,MAT000362,6635,KG,1400
100,10002062,00010,MAT000393,13825,KG,1100
100,10002063,00010,MAT000277,10667,KG,1400
100,10002064,00010,MAT000481,6210,KG,1300
100,10002065,00010,MAT000208,16440,KG,1000
100,10002066,00010,MAT000408,10599,KG,1400
100,10002067,00010,MAT000349,18837,KG,1200
100,10002068,00010,MAT000460,18411,KG,1400
100,10002069,00010,MAT000348,18503,KG,1300
100,10002070,00010,MAT000257,15516,KG,1400
100,10002071,00010,MAT000302,10936,KG,1300
100,10002072,00010,MAT000096,12474,KG,1000
100,10002073,00010,MAT000165,12319,KG,1200
100,10002074,00010,MAT000252,13099,KG,1000
100,10002075,00010,MAT000051,18546,KG,1400
100,10002076,00010,MAT000459,19363,KG,1300
100,10002077,00010,MAT000348,15980,KG,1400
100,10002078,00010,MAT000037,1075,KG,1000
100,10002079,00010,MAT000052,13958,KG,1400
100,10002080,00010,MAT000438,16091,KG,1300
100,10002081,00010,MAT000223,19400,KG,1400
100,10002082,00010,MAT000420,4951,KG,1000
100,10002083,00010,MAT000441,865,KG,1100
100,10002084,00010,MAT000346,3581,KG,1100
100,10002085,00010,MAT000043,19795,KG,1000
100,10002086,00010,MAT000292,10364,KG,1000
100,10002087,00010,MAT000398,19975,KG,1000
100,10002088,00010,MAT000084,16785,KG,1300
100,10002089,00010,MAT000457,19900,KG,1200
100,10002090,00010,MAT000395,7052,KG,1300
100,10002091,00010,MAT000123,7518,KG,1100
100,10002092,00010,MAT000424,12769,KG,1400
