MANDT,KOKRS,BESSION,GJAHR,BLDAT,BUDAT,BLTXT
100,1000,0060002357,2024,20231106,20240904,CO Doc 2358
100,1000,0060002358,2023,20220530,20220201,CO Doc 2359
100,1000,0060002359,2024,20240924,20220427,CO Doc 2360
100,1000,0060002360,2023,20240426,20231205,CO Doc 2361
100,1000,0060002361,2024,20220130,20221012,CO Doc 2362
100,1000,0060002362,2023,20230324,20221009,CO Doc 2363
100,1000,0060002363,2024,20231002,20241129,CO Doc 2364
100,1000,0060002364,2023,20230501,20240727,CO Doc 2365
100,1000,0060002365,2024,20241111,20231231,CO Doc 2366
100,1000,0060002366,2023,20240220,20221016,CO Doc 2367
100,1000,0060002367,2024,20220211,20240821,CO Doc 2368
100,1000,0060002368,2023,20240904,20221225,CO Doc 2369
100,1000,0060002369,2024,20220928,20240330,CO Doc 2370
100,1000,0060002370,2023,20240321,20230528,CO Doc 2371
100,1000,0060002371,2024,20220929,20220519,CO Doc 2372
100,1000,0060002372,2023,20241027,20230516,CO Doc 2373
100,1000,0060002373,2024,20240709,20241018,CO Doc 2374
100,1000,0060002374,2023,20240718,20240503,CO Doc 2375
100,1000,0060002375,2024,20230914,20240122,CO Doc 2376
100,1000,0060002376,2023,20230530,20240427,CO Doc 2377
100,1000,0060002377,2024,20231229,20230614,CO Doc 2378
100,1000,0060002378,2023,20220306,20230426,CO Doc 2379
100,1000,0060002379,2024,20221002,20240406,CO Doc 2380
100,1000,0060002380,2023,20241220,20231229,CO Doc 2381
100,1000,0060002381,2024,20220215,20240120,CO Doc 2382
100,1000,0060002382,2023,20220605,20241122,CO Doc 2383
100,1000,0060002383,2024,20231002,20240514,CO Doc 2384
100,1000,0060002384,2023,20240113,20230330,CO Doc 2385
100,1000,0060002385,2024,20220627,20241104,CO Doc 2386
100,1000,0060002386,2023,20220913,20220413,CO Doc 2387
100,1000,0060002387,2024,20240927,20240124,CO Doc 2388
100,1000,0060002388,2023,20240517,20240131,CO Doc 2389
100,1000,0060002389,2024,20241108,20230507,CO Doc 2390
100,1000,0060002390,2023,20240321,20220918,CO Doc 2391
100,1000,0060002391,2024,20220829,20241229,CO Doc 2392
100,1000,0060002392,2023,20240104,20240201,CO Doc 2393
100,1000,0060002393,2024,20221225,20230821,CO Doc 2394
100,1000,0060002394,2023,20230313,20220708,CO Doc 2395
100,1000,0060002395,2024,20230104,20241029,CO Doc 2396
100,1000,0060002396,2023,20230419,20220207,CO Doc 2397
100,1000,0060002397,2024,20230626,20221224,CO Doc 2398
100,1000,0060002398,2023,20240319,20231105,CO Doc 2399
100,1000,0060002399,2024,20240708,20230801,CO Doc 2400
100,1000,0060002400,2023,20240808,20230131,CO Doc 2401
100,1000,0060002401,2024,20240321,20230102,CO Doc 2402
100,1000,0060002402,2023,20230119,20230510,CO Doc 2403
100,1000,0060002403,2024,20241128,20230619,CO Doc 2404
100,1000,0060002404,2023,20230209,20230224,CO Doc 2405
100,1000,0060002405,2024,20241025,20240624,CO Doc 2406
100,1000,0060002406,2023,20230826,20221007,CO Doc 2407
100,1000,0060002407,2024,20240819,20220718,CO Doc 2408
100,1000,0060002408,2023,20220127,20220914,CO Doc 2409
100,1000,0060002409,2024,20231112,20240714,CO Doc 2410
100,1000,0060002410,2023,20240126,20240301,CO Doc 2411
100,1000,0060002411,2024,20221210,20241123,CO Doc 2412
100,1000,0060002412,2023,20231226,20220909,CO Doc 2413
100,1000,0060002413,2024,20230829,20230806,CO Doc 2414
100,1000,0060002414,2023,20230124,20220808,CO Doc 2415
100,1000,0060002415,2024,20220514,20221207,CO Doc 2416
100,1000,0060002416,2023,20230427,20220526,CO Doc 2417
100,1000,0060002417,2024,20240416,20231030,CO Doc 2418
100,1000,0060002418,2023,20240307,20231016,CO Doc 2419
100,1000,0060002419,2024,20240424,20240910,CO Doc 2420
100,1000,0060002420,2023,20220413,20231025,CO Doc 2421
100,1000,0060002421,2024,20240417,20240820,CO Doc 2422
100,1000,0060002422,2023,20231220,20230912,CO Doc 2423
100,1000,0060002423,2024,20221125,20231028,CO Doc 2424
100,1000,0060002424,2023,20220103,20230210,CO Doc 2425
100,1000,0060002425,2024,20240828,20220418,CO Doc 2426
100,1000,0060002426,2023,20241014,20241020,CO Doc 2427
100,1000,0060002427,2024,20220509,20230326,CO Doc 2428
100,1000,0060002428,2023,20230622,20240329,CO Doc 2429
100,1000,0060002429,2024,20230528,20221005,CO Doc 2430
100,1000,0060002430,2023,20221110,20220206,CO Doc 2431
100,1000,0060002431,2024,20241212,20220113,CO Doc 2432
100,1000,0060002432,2023,20231007,20241001,CO Doc 2433
100,1000,0060002433,2024,20241124,20221122,CO Doc 2434
100,1000,0060002434,2023,20220315,20240528,CO Doc 2435
100,1000,0060002435,2024,20221125,20220720,CO Doc 2436
100,1000,0060002436,2023,20220718,20240714,CO Doc 2437
100,1000,0060002437,2024,20240214,20220426,CO Doc 2438
100,1000,0060002438,2023,20230515,20241024,CO Doc 2439
100,1000,0060002439,2024,20240117,20230711,CO Doc 2440
100,1000,0060002440,2023,20240223,20241224,CO Doc 2441
100,1000,0060002441,2024,20240118,20241114,CO Doc 2442
100,1000,0060002442,2023,20220318,20230601,CO Doc 2443
100,1000,0060002443,2024,20230213,20221009,CO Doc 2444
100,1000,0060002444,2023,20230531,20230307,CO Doc 2445
100,1000,0060002445,2024,20230521,20220518,CO Doc 2446
100,1000,0060002446,2023,20220603,20220218,CO Doc 2447
100,1000,0060002447,2024,20241012,20230505,CO Doc 2448
100,1000,0060002448,2023,20220818,20241031,CO Doc 2449
100,1000,0060002449,2024,20221205,20231004,CO Doc 2450
100,1000,0060002450,2023,20220928,20240101,CO Doc 2451
100,1000,0060002451,2024,20241205,20240808,CO Doc 2452
100,1000,0060002452,2023,20221208,20220416,CO Doc 2453
100,1000,0060002453,2024,20230716,20231004,CO Doc 2454
100,1000,0060002454,2023,20221231,20230626,CO Doc 2455
100,1000,0060002455,2024,20230501,20230110,CO Doc 2456
100,1000,0060002456,2023,20241004,20220314,CO Doc 2457
100,1000,0060002457,2024,20230220,20241031,CO Doc 2458
100,1000,0060002458,2023,20240519,20220930,CO Doc 2459
100,1000,0060002459,2024,20241020,20240126,CO Doc 2460
100,1000,0060002460,2023,20240525,20240710,CO Doc 2461
100,1000,0060002461,2024,20240205,20220610,CO Doc 2462
100,1000,0060002462,2023,20220310,20220612,CO Doc 2463
100,1000,0060002463,2024,20221006,20220709,CO Doc 2464
100,1000,0060002464,2023,20241217,20240620,CO Doc 2465
100,1000,0060002465,2024,20231130,20230526,CO Doc 2466
100,1000,0060002466,2023,20241107,20220505,CO Doc 2467
100,1000,0060002467,2024,20240703,20220516,CO Doc 2468
100,1000,0060002468,2023,20240401,20241127,CO Doc 2469
100,1000,0060002469,2024,20241107,20240315,CO Doc 2470
100,1000,0060002470,2023,20240114,20231229,CO Doc 2471
100,1000,0060002471,2024,20230107,20231004,CO Doc 2472
100,1000,0060002472,2023,20240622,20241002,CO Doc 2473
100,1000,0060002473,2024,20220626,20230812,CO Doc 2474
100,1000,0060002474,2023,20231006,20221126,CO Doc 2475
100,1000,0060002475,2024,20221108,20230123,CO Doc 2476
100,1000,0060002476,2023,20231104,20231116,CO Doc 2477
100,1000,0060002477,2024,20220514,20241002,CO Doc 2478
100,1000,0060002478,2023,20230120,20220529,CO Doc 2479
100,1000,0060002479,2024,20240730,20220318,CO Doc 2480
100,1000,0060002480,2023,20230909,20240707,CO Doc 2481
100,1000,0060002481,2024,20230506,20231219,CO Doc 2482
100,1000,0060002482,2023,20230827,20230425,CO Doc 2483
100,1000,0060002483,2024,20231122,20231009,CO Doc 2484
100,1000,0060002484,2023,20231125,20220530,CO Doc 2485
100,1000,0060002485,2024,20240307,20220809,CO Doc 2486
100,1000,0060002486,2023,20230213,20240131,CO Doc 2487
100,1000,0060002487,2024,20230224,20240924,CO Doc 2488
100,1000,0060002488,2023,20230816,20240725,CO Doc 2489
100,1000,0060002489,2024,20220408,20240613,CO Doc 2490
100,1000,0060002490,2023,20231114,20230724,CO Doc 2491
100,1000,0060002491,2024,20240617,20231026,CO Doc 2492
100,1000,0060002492,2023,20230601,20230120,CO Doc 2493
100,1000,0060002493,2024,20240117,20240406,CO Doc 2494
100,1000,0060002494,2023,20220806,20220202,CO Doc 2495
100,1000,0060002495,2024,20231230,20240718,CO Doc 2496
100,1000,0060002496,2023,20240128,20241001,CO Doc 2497
100,1000,0060002497,2024,20231015,20240420,CO Doc 2498
100,1000,0060002498,2023,20240910,20240507,CO Doc 2499
100,1000,0060002499,2024,20220729,20220410,CO Doc 2500
100,1000,0060002500,2023,20220803,20240109,CO Doc 2501
100,1000,0060002501,2024,20240503,20220522,CO Doc 2502
100,1000,0060002502,2023,20241130,20241107,CO Doc 2503
100,1000,0060002503,2024,20220512,20240926,CO Doc 2504
100,1000,0060002504,2023,20240630,20230824,CO Doc 2505
100,1000,0060002505,2024,20230427,20240517,CO Doc 2506
100,1000,0060002506,2023,20240807,20220517,CO Doc 2507
100,1000,0060002507,2024,20230210,20240715,CO Doc 2508
100,1000,0060002508,2023,20230520,20240321,CO Doc 2509
100,1000,0060002509,2024,20220904,20240309,CO Doc 2510
100,1000,0060002510,2023,20220713,20220703,CO Doc 2511
100,1000,0060002511,2024,20220705,20240312,CO Doc 2512
100,1000,0060002512,2023,20230606,20240826,CO Doc 2513
100,1000,0060002513,2024,20241226,20240819,CO Doc 2514
100,1000,0060002514,2023,20240809,20241109,CO Doc 2515
100,1000,0060002515,2024,20240805,20230930,CO Doc 2516
100,1000,0060002516,2023,20240228,20240621,CO Doc 2517
100,1000,0060002517,2024,20240126,20240624,CO Doc 2518
100,1000,0060002518,2023,20230922,20230528,CO Doc 2519
100,1000,0060002519,2024,20220915,20241208,CO Doc 2520
100,1000,0060002520,2023,20231023,20240131,CO Doc 2521
100,1000,0060002521,2024,20240621,20220509,CO Doc 2522
100,1000,0060002522,2023,20230906,20240908,CO Doc 2523
100,1000,0060002523,2024,20230526,20230905,CO Doc 2524
100,1000,0060002524,2023,20221018,20230815,CO Doc 2525
100,1000,0060002525,2024,20240523,20240715,CO Doc 2526
100,1000,0060002526,2023,20220913,20220621,CO Doc 2527
100,1000,0060002527,2024,20240106,20240416,CO Doc 2528
100,1000,0060002528,2023,20240629,20240104,CO Doc 2529
100,1000,0060002529,2024,20240309,20230906,CO Doc 2530
100,1000,0060002530,2023,20240513,20220518,CO Doc 2531
100,1000,0060002531,2024,20221026,20221004,CO Doc 2532
100,1000,0060002532,2023,20230417,20231022,CO Doc 2533
100,1000,0060002533,2024,20220805,20240925,CO Doc 2534
100,1000,0060002534,2023,20231023,20240819,CO Doc 2535
100,1000,0060002535,2024,20240102,20221101,CO Doc 2536
100,1000,0060002536,2023,20231208,20240529,CO Doc 2537
100,1000,0060002537,2024,20240219,20240724,CO Doc 2538
100,1000,0060002538,2023,20231124,20221209,CO Doc 2539
100,1000,0060002539,2024,20240822,20240218,CO Doc 2540
100,1000,0060002540,2023,20220602,20231106,CO Doc 2541
100,1000,0060002541,2024,20240402,20241007,CO Doc 2542
100,1000,0060002542,2023,20221122,20240207,CO Doc 2543
100,1000,0060002543,2024,20220423,20220419,CO Doc 2544
100,1000,0060002544,2023,20240125,20220508,CO Doc 2545
100,1000,0060002545,2024,20240131,20240608,CO Doc 2546
100,1000,0060002546,2023,20240311,20220815,CO Doc 2547
100,1000,0060002547,2024,20221025,20240727,CO Doc 2548
100,1000,0060002548,2023,20230127,20230806,CO Doc 2549
100,1000,0060002549,2024,20230721,20240120,CO Doc 2550
100,1000,0060002550,2023,20241215,20220402,CO Doc 2551
100,1000,0060002551,2024,20231229,20240212,CO Doc 2552
100,1000,0060002552,2023,20220609,20220904,CO Doc 2553
100,1000,0060002553,2024,20220408,20220311,CO Doc 2554
100,1000,0060002554,2023,20220329,20221025,CO Doc 2555
100,1000,0060002555,2024,20221227,20240611,CO Doc 2556
100,1000,0060002556,2023,20230827,20230808,CO Doc 2557
100,1000,0060002557,2024,20240419,20230126,CO Doc 2558
100,1000,0060002558,2023,20220211,20220111,CO Doc 2559
100,1000,0060002559,2024,20220620,20230608,CO Doc 2560
100,1000,0060002560,2023,20240511,20220912,CO Doc 2561
100,1000,0060002561,2024,20220610,20230111,CO Doc 2562
100,1000,0060002562,2023,20220127,20231115,CO Doc 2563
100,1000,0060002563,2024,20240718,20220612,CO Doc 2564
100,1000,0060002564,2023,20220914,20230927,CO Doc 2565
100,1000,0060002565,2024,20220125,20220227,CO Doc 2566
100,1000,0060002566,2023,20231220,20230406,CO Doc 2567
100,1000,0060002567,2024,20230623,20240506,CO Doc 2568
100,1000,0060002568,2023,20240625,20241216,CO Doc 2569
100,1000,0060002569,2024,20240114,20241014,CO Doc 2570
100,1000,0060002570,2023,20230511,20220310,CO Doc 2571
100,1000,0060002571,2024,20230715,20220826,CO Doc 2572
100,1000,0060002572,2023,20240414,20230407,CO Doc 2573
100,1000,0060002573,2024,20221110,20221003,CO Doc 2574
100,1000,0060002574,2023,20230617,20240626,CO Doc 2575
100,1000,0060002575,2024,20220919,20240918,CO Doc 2576
100,1000,0060002576,2023,20231120,20220701,CO Doc 2577
100,1000,0060002577,2024,20220203,20230425,CO Doc 2578
100,1000,0060002578,2023,20240902,20240208,CO Doc 2579
100,1000,0060002579,2024,20220730,20231228,CO Doc 2580
100,1000,0060002580,2023,20241228,20230223,CO Doc 2581
100,1000,0060002581,2024,20230915,20230322,CO Doc 2582
100,1000,0060002582,2023,20220519,20240804,CO Doc 2583
100,1000,0060002583,2024,20230901,20220922,CO Doc 2584
100,1000,0060002584,2023,20221227,20231121,CO Doc 2585
100,1000,0060002585,2024,20240718,20241103,CO Doc 2586
100,1000,0060002586,2023,20230311,20221026,CO Doc 2587
100,1000,0060002587,2024,20231122,20240601,CO Doc 2588
100,1000,0060002588,2023,20230912,20220828,CO Doc 2589
100,1000,0060002589,2024,20240124,20230112,CO Doc 2590
100,1000,0060002590,2023,20221105,20230921,CO Doc 2591
100,1000,0060002591,2024,20220521,20220426,CO Doc 2592
100,1000,0060002592,2023,20220325,20230723,CO Doc 2593
100,1000,0060002593,2024,20240701,20240720,CO Doc 2594
100,1000,0060002594,2023,20241111,20240513,CO Doc 2595
100,1000,0060002595,2024,20230613,20240415,CO Doc 2596
100,1000,0060002596,2023,20230503,20241107,CO Doc 2597
100,1000,0060002597,2024,20220315,20240305,CO Doc 2598
100,1000,0060002598,2023,20230411,20220902,CO Doc 2599
100,1000,0060002599,2024,20240328,20220110,CO Doc 2600
100,1000,0060002600,2023,20220125,20220727,CO Doc 2601
100,1000,0060002601,2024,20240123,20240419,CO Doc 2602
100,1000,0060002602,2023,20240813,20231201,CO Doc 2603
100,1000,0060002603,2024,20230921,20240626,CO Doc 2604
100,1000,0060002604,2023,20220601,20240305,CO Doc 2605
100,1000,0060002605,2024,20220414,20230216,CO Doc 2606
100,1000,0060002606,2023,20240528,20221120,CO Doc 2607
100,1000,0060002607,2024,20221122,20231027,CO Doc 2608
100,1000,0060002608,2023,20231123,20240319,CO Doc 2609
100,1000,0060002609,2024,20230411,20240410,CO Doc 2610
100,1000,0060002610,2023,20230326,20230913,CO Doc 2611
100,1000,0060002611,2024,20240713,20240413,CO Doc 2612
100,1000,0060002612,2023,20240317,20220124,CO Doc 2613
100,1000,0060002613,2024,20241120,20230919,CO Doc 2614
100,1000,0060002614,2023,20220428,20220520,CO Doc 2615
100,1000,0060002615,2024,20230324,20220122,CO Doc 2616
100,1000,0060002616,2023,20221026,20220313,CO Doc 2617
100,1000,0060002617,2024,20220420,20230402,CO Doc 2618
100,1000,0060002618,2023,20240625,20220319,CO Doc 2619
100,1000,0060002619,2024,20230801,20230905,CO Doc 2620
100,1000,0060002620,2023,20240413,20241106,CO Doc 2621
100,1000,0060002621,2024,20230120,20231221,CO Doc 2622
100,1000,0060002622,2023,20220706,20240512,CO Doc 2623
100,1000,0060002623,2024,20240730,20221202,CO Doc 2624
100,1000,0060002624,2023,20230510,20240205,CO Doc 2625
100,1000,0060002625,2024,20221008,20241215,CO Doc 2626
100,1000,0060002626,2023,20230206,20240820,CO Doc 2627
100,1000,0060002627,2024,20230829,20231011,CO Doc 2628
100,1000,0060002628,2023,20240630,20240809,CO Doc 2629
100,1000,0060002629,2024,20240530,20230811,CO Doc 2630
100,1000,0060002630,2023,20230705,20241204,CO Doc 2631
100,1000,0060002631,2024,20241231,20220916,CO Doc 2632
100,1000,0060002632,2023,20230404,20230705,CO Doc 2633
100,1000,0060002633,2024,20230527,20221129,CO Doc 2634
100,1000,0060002634,2023,20240206,20220503,CO Doc 2635
100,1000,0060002635,2024,20230519,20241114,CO Doc 2636
100,1000,0060002636,2023,20240220,20230127,CO Doc 2637
100,1000,0060002637,2024,20220529,20230315,CO Doc 2638
100,1000,0060002638,2023,20230425,20220518,CO Doc 2639
100,1000,0060002639,2024,20240303,20221120,CO Doc 2640
100,1000,0060002640,2023,20240401,20240614,CO Doc 2641
100,1000,0060002641,2024,20240125,20220806,CO Doc 2642
100,1000,0060002642,2023,20230914,20231103,CO Doc 2643
100,1000,0060002643,2024,20221213,20230706,CO Doc 2644
100,1000,0060002644,2023,20221004,20220912,CO Doc 2645
100,1000,0060002645,2024,20230405,20230418,CO Doc 2646
100,1000,0060002646,2023,20230820,20230408,CO Doc 2647
100,1000,0060002647,2024,20220130,20231003,CO Doc 2648
100,1000,0060002648,2023,20230412,20220414,CO Doc 2649
100,1000,0060002649,2024,20240630,20230206,CO Doc 2650
100,1000,0060002650,2023,20220810,20231226,CO Doc 2651
100,1000,0060002651,2024,20241124,20220928,CO Doc 2652
100,1000,0060002652,2023,20230809,20240626,CO Doc 2653
100,1000,0060002653,2024,20231002,20240607,CO Doc 2654
100,1000,0060002654,2023,20221106,20241018,CO Doc 2655
100,1000,0060002655,2024,20220401,20220106,CO Doc 2656
100,1000,0060002656,2023,20220420,20220727,CO Doc 2657
100,1000,0060002657,2024,20221202,20220528,CO Doc 2658
100,1000,0060002658,2023,20241004,20241231,CO Doc 2659
100,1000,0060002659,2024,20240906,20221221,CO Doc 2660
100,1000,0060002660,2023,20231002,20220331,CO Doc 2661
100,1000,0060002661,2024,20220810,20231211,CO Doc 2662
100,1000,0060002662,2023,20230618,20231003,CO Doc 2663
100,1000,0060002663,2024,20230613,20240205,CO Doc 2664
100,1000,0060002664,2023,20220722,20220710,CO Doc 2665
100,1000,0060002665,2024,20231007,20240402,CO Doc 2666
100,1000,0060002666,2023,20220827,20241008,CO Doc 2667
100,1000,0060002667,2024,20230214,20240603,CO Doc 2668
100,1000,0060002668,2023,20240603,20231209,CO Doc 2669
100,1000,0060002669,2024,20230625,20240728,CO Doc 2670
100,1000,0060002670,2023,20231102,20220406,CO Doc 2671
100,1000,0060002671,2024,20241215,20220415,CO Doc 2672
100,1000,0060002672,2023,20230802,20220418,CO Doc 2673
100,1000,0060002673,2024,20230423,20220904,CO Doc 2674
100,1000,0060002674,2023,20240321,20220410,CO Doc 2675
100,1000,0060002675,2024,20230625,20230602,CO Doc 2676
100,1000,0060002676,2023,20221019,20240202,CO Doc 2677
100,1000,0060002677,2024,20220403,20220814,CO Doc 2678
100,1000,0060002678,2023,20231005,20220617,CO Doc 2679
100,1000,0060002679,2024,20230713,20240521,CO Doc 2680
100,1000,0060002680,2023,20220609,20220511,CO Doc 2681
100,1000,0060002681,2024,20231005,20230301,CO Doc 2682
100,1000,0060002682,2023,20221003,20220421,CO Doc 2683
100,1000,0060002683,2024,20240214,20230819,CO Doc 2684
100,1000,0060002684,2023,20240614,20220506,CO Doc 2685
100,1000,0060002685,2024,20241231,20240409,CO Doc 2686
100,1000,0060002686,2023,20230531,20230613,CO Doc 2687
100,1000,0060002687,2024,20220217,20221106,CO Doc 2688
100,1000,0060002688,2023,20220817,20221222,CO Doc 2689
100,1000,0060002689,2024,20221030,20240218,CO Doc 2690
100,1000,0060002690,2023,20241003,20220727,CO Doc 2691
100,1000,0060002691,2024,20230827,20220522,CO Doc 2692
100,1000,0060002692,2023,20231102,20230815,CO Doc 2693
100,1000,0060002693,2024,20240103,20240715,CO Doc 2694
100,1000,0060002694,2023,20230221,20220507,CO Doc 2695
100,1000,0060002695,2024,20220219,20220530,CO Doc 2696
100,1000,0060002696,2023,20230615,20230626,CO Doc 2697
100,1000,0060002697,2024,20220427,20230524,CO Doc 2698
100,1000,0060002698,2023,20241111,20240325,CO Doc 2699
100,1000,0060002699,2024,20240428,20241123,CO Doc 2700
100,1000,0060002700,2023,20241120,20240207,CO Doc 2701
100,1000,0060002701,2024,20230929,20241012,CO Doc 2702
100,1000,0060002702,2023,20221026,20240603,CO Doc 2703
100,1000,0060002703,2024,20220125,20220330,CO Doc 2704
100,1000,0060002704,2023,20220424,20241228,CO Doc 2705
100,1000,0060002705,2024,20230606,20240425,CO Doc 2706
100,1000,0060002706,2023,20230620,20240119,CO Doc 2707
100,1000,0060002707,2024,20230511,20230925,CO Doc 2708
100,1000,0060002708,2023,20240223,20230324,CO Doc 2709
100,1000,0060002709,2024,20221007,20221204,CO Doc 2710
100,1000,0060002710,2023,20221213,20230630,CO Doc 2711
100,1000,0060002711,2024,20230107,20221006,CO Doc 2712
100,1000,0060002712,2023,20230417,20241127,CO Doc 2713
100,1000,0060002713,2024,20240926,20240902,CO Doc 2714
100,1000,0060002714,2023,20220424,20240826,CO Doc 2715
100,1000,0060002715,2024,20230611,20230321,CO Doc 2716
100,1000,0060002716,2023,20220806,20241018,CO Doc 2717
100,1000,0060002717,2024,20220311,20220710,CO Doc 2718
100,1000,0060002718,2023,20220928,20220808,CO Doc 2719
100,1000,0060002719,2024,20230205,20230711,CO Doc 2720
100,1000,0060002720,2023,20231115,20240426,CO Doc 2721
100,1000,0060002721,2024,20230511,20220613,CO Doc 2722
100,1000,0060002722,2023,20230628,20230928,CO Doc 2723
100,1000,0060002723,2024,20221020,20231010,CO Doc 2724
100,1000,0060002724,2023,20231023,20241101,CO Doc 2725
100,1000,0060002725,2024,20240525,20220609,CO Doc 2726
100,1000,0060002726,2023,20230123,20220823,CO Doc 2727
100,1000,0060002727,2024,20230216,20231202,CO Doc 2728
100,1000,0060002728,2023,20220330,20221019,CO Doc 2729
100,1000,0060002729,2024,20220222,20231216,CO Doc 2730
100,1000,0060002730,2023,20240624,20220429,CO Doc 2731
100,1000,0060002731,2024,20230102,20240223,CO Doc 2732
100,1000,0060002732,2023,20220624,20240326,CO Doc 2733
100,1000,0060002733,2024,20220225,20220724,CO Doc 2734
100,1000,0060002734,2023,20240219,20220710,CO Doc 2735
100,1000,0060002735,2024,20240510,20231231,CO Doc 2736
100,1000,0060002736,2023,20241101,20220412,CO Doc 2737
100,1000,0060002737,2024,20221120,20240827,CO Doc 2738
100,1000,0060002738,2023,20220130,20240919,CO Doc 2739
100,1000,0060002739,2024,20220727,20220929,CO Doc 2740
100,1000,0060002740,2023,20220126,20240131,CO Doc 2741
100,1000,0060002741,2024,20240203,20230227,CO Doc 2742
100,1000,0060002742,2023,20221022,20241225,CO Doc 2743
100,1000,0060002743,2024,20231101,20230512,CO Doc 2744
100,1000,0060002744,2023,20230706,20220403,CO Doc 2745
100,1000,0060002745,2024,20220112,20240516,CO Doc 2746
100,1000,0060002746,2023,20230826,20240123,CO Doc 2747
100,1000,0060002747,2024,20230630,20220813,CO Doc 2748
100,1000,0060002748,2023,20221108,20221130,CO Doc 2749
100,1000,0060002749,2024,20230222,20230523,CO Doc 2750
100,1000,0060002750,2023,20221110,20240610,CO Doc 2751
100,1000,0060002751,2024,20221126,20220326,CO Doc 2752
100,1000,0060002752,2023,20230513,20230103,CO Doc 2753
100,1000,0060002753,2024,20240924,20240218,CO Doc 2754
100,1000,0060002754,2023,20230514,20230319,CO Doc 2755
100,1000,0060002755,2024,20231021,20240115,CO Doc 2756
100,1000,0060002756,2023,20240222,20240406,CO Doc 2757
100,1000,0060002757,2024,20220918,20220805,CO Doc 2758
100,1000,0060002758,2023,20230203,20220715,CO Doc 2759
100,1000,0060002759,2024,20220316,20240118,CO Doc 2760
100,1000,0060002760,2023,20220307,20240510,CO Doc 2761
100,1000,0060002761,2024,20240525,20241205,CO Doc 2762
100,1000,0060002762,2023,20220921,20230119,CO Doc 2763
100,1000,0060002763,2024,20240923,20220602,CO Doc 2764
100,1000,0060002764,2023,20220104,20230510,CO Doc 2765
100,1000,0060002765,2024,20240709,20230710,CO Doc 2766
100,1000,0060002766,2023,20241112,20230830,CO Doc 2767
100,1000,0060002767,2024,20230917,20240102,CO Doc 2768
100,1000,0060002768,2023,20220616,20230508,CO Doc 2769
100,1000,0060002769,2024,20230427,20231213,CO Doc 2770
100,1000,0060002770,2023,20231029,20240928,CO Doc 2771
100,1000,0060002771,2024,20240323,20220715,CO Doc 2772
100,1000,0060002772,2023,20220129,20220513,CO Doc 2773
100,1000,0060002773,2024,20240515,20240508,CO Doc 2774
100,1000,0060002774,2023,20240209,20221021,CO Doc 2775
100,1000,0060002775,2024,20221022,20230219,CO Doc 2776
100,1000,0060002776,2023,20220503,20220720,CO Doc 2777
100,1000,0060002777,2024,20220324,20221217,CO Doc 2778
100,1000,0060002778,2023,20240830,20220220,CO Doc 2779
100,1000,0060002779,2024,20230402,20240907,CO Doc 2780
100,1000,0060002780,2023,20241118,20220723,CO Doc 2781
100,1000,0060002781,2024,20220715,20240129,CO Doc 2782
100,1000,0060002782,2023,20240907,20220819,CO Doc 2783
100,1000,0060002783,2024,20241230,20240916,CO Doc 2784
100,1000,0060002784,2023,20230210,20230611,CO Doc 2785
100,1000,0060002785,2024,20231220,20221101,CO Doc 2786
100,1000,0060002786,2023,20231025,20230730,CO Doc 2787
100,1000,0060002787,2024,20241106,20241224,CO Doc 2788
100,1000,0060002788,2023,20230618,20230612,CO Doc 2789
100,1000,0060002789,2024,20240209,20220323,CO Doc 2790
100,1000,0060002790,2023,20221117,20231122,CO Doc 2791
100,1000,0060002791,2024,20240218,20220125,CO Doc 2792
100,1000,0060002792,2023,20241204,20230408,CO Doc 2793
100,1000,0060002793,2024,20230418,20220504,CO Doc 2794
100,1000,0060002794,2023,20220618,20240928,CO Doc 2795
100,1000,0060002795,2024,20241012,20221102,CO Doc 2796
100,1000,0060002796,2023,20230823,20240407,CO Doc 2797
100,1000,0060002797,2024,20240404,20240720,CO Doc 2798
100,1000,0060002798,2023,20240108,20220917,CO Doc 2799
100,1000,0060002799,2024,20241226,20230509,CO Doc 2800
100,1000,0060002800,2023,20241208,20220125,CO Doc 2801
100,1000,0060002801,2024,20220511,20240516,CO Doc 2802
100,1000,0060002802,2023,20221101,20230924,CO Doc 2803
100,1000,0060002803,2024,20240718,20221015,CO Doc 2804
100,1000,0060002804,2023,20220522,20220828,CO Doc 2805
100,1000,0060002805,2024,20220102,20230112,CO Doc 2806
100,1000,0060002806,2023,20220329,20220820,CO Doc 2807
100,1000,0060002807,2024,20230222,20220327,CO Doc 2808
100,1000,0060002808,2023,20240503,20220130,CO Doc 2809
100,1000,0060002809,2024,20220806,20220811,CO Doc 2810
100,1000,0060002810,2023,20240607,20240515,CO Doc 2811
100,1000,0060002811,2024,20230921,20230730,CO Doc 2812
100,1000,0060002812,2023,20241123,20220316,CO Doc 2813
100,1000,0060002813,2024,20230516,20241031,CO Doc 2814
100,1000,0060002814,2023,20230509,20230324,CO Doc 2815
100,1000,0060002815,2024,20220802,20240519,CO Doc 2816
100,1000,0060002816,2023,20240820,20220225,CO Doc 2817
100,1000,0060002817,2024,20220523,20241116,CO Doc 2818
100,1000,0060002818,2023,20220921,20240626,CO Doc 2819
100,1000,0060002819,2024,20220119,20230424,CO Doc 2820
100,1000,0060002820,2023,20220330,20231217,CO Doc 2821
100,1000,0060002821,2024,20230619,20230905,CO Doc 2822
