MANDT,DOCNUM,COUNTER,SEGNAM,SDATA
100,0000000000000326,000002,E1MARAM,Segment data 1627
100,0000000000000326,000003,E1MARAM,Segment data 1628
100,0000000000000326,000004,E1MARAM,Segment data 1629
100,0000000000000326,000005,E1MARAM,Segment data 1630
100,0000000000000327,000001,E1MARAM,Segment data 1631
100,0000000000000327,000002,E1MARAM,Segment data 1632
100,0000000000000327,000003,E1MARAM,Segment data 1633
100,0000000000000327,000004,E1MARAM,Segment data 1634
100,0000000000000327,000005,E1MARAM,Segment data 1635
100,0000000000000328,000001,E1MARAM,Segment data 1636
100,0000000000000328,000002,E1MARAM,Segment data 1637
100,0000000000000328,000003,E1MARAM,Segment data 1638
100,0000000000000328,000004,E1MARAM,Segment data 1639
100,0000000000000328,000005,E1MARAM,Segment data 1640
100,0000000000000329,000001,E1MARAM,Segment data 1641
100,0000000000000329,000002,E1MARAM,Segment data 1642
100,0000000000000329,000003,E1MARAM,Segment data 1643
100,0000000000000329,000004,E1MARAM,Segment data 1644
100,0000000000000329,000005,E1MARAM,Segment data 1645
100,0000000000000330,000001,E1MARAM,Segment data 1646
100,0000000000000330,000002,E1MARAM,Segment data 1647
100,0000000000000330,000003,E1MARAM,Segment data 1648
100,0000000000000330,000004,E1MARAM,Segment data 1649
100,0000000000000330,000005,E1MARAM,Segment data 1650
100,0000000000000331,000001,E1MARAM,Segment data 1651
100,0000000000000331,000002,E1MARAM,Segment data 1652
100,0000000000000331,000003,E1MARAM,Segment data 1653
100,0000000000000331,000004,E1MARAM,Segment data 1654
100,0000000000000331,000005,E1MARAM,Segment data 1655
100,0000000000000332,000001,E1MARAM,Segment data 1656
100,0000000000000332,000002,E1MARAM,Segment data 1657
100,0000000000000332,000003,E1MARAM,Segment data 1658
100,0000000000000332,000004,E1MARAM,Segment data 1659
100,0000000000000332,000005,E1MARAM,Segment data 1660
100,0000000000000333,000001,E1MARAM,Segment data 1661
100,0000000000000333,000002,E1MARAM,Segment data 1662
100,0000000000000333,000003,E1MARAM,Segment data 1663
100,0000000000000333,000004,E1MARAM,Segment data 1664
100,0000000000000333,000005,E1MARAM,Segment data 1665
100,0000000000000334,000001,E1MARAM,Segment data 1666
100,0000000000000334,000002,E1MARAM,Segment data 1667
100,0000000000000334,000003,E1MARAM,Segment data 1668
100,0000000000000334,000004,E1MARAM,Segment data 1669
100,0000000000000334,000005,E1MARAM,Segment data 1670
100,0000000000000335,000001,E1MARAM,Segment data 1671
100,0000000000000335,000002,E1MARAM,Segment data 1672
100,0000000000000335,000003,E1MARAM,Segment data 1673
100,0000000000000335,000004,E1MARAM,Segment data 1674
100,0000000000000335,000005,E1MARAM,Segment data 1675
100,0000000000000336,000001,E1MARAM,Segment data 1676
100,0000000000000336,000002,E1MARAM,Segment data 1677
100,0000000000000336,000003,E1MARAM,Segment data 1678
100,0000000000000336,000004,E1MARAM,Segment data 1679
100,0000000000000336,000005,E1MARAM,Segment data 1680
100,0000000000000337,000001,E1MARAM,Segment data 1681
100,0000000000000337,000002,E1MARAM,Segment data 1682
100,0000000000000337,000003,E1MARAM,Segment data 1683
100,0000000000000337,000004,E1MARAM,Segment data 1684
100,0000000000000337,000005,E1MARAM,Segment data 1685
100,0000000000000338,000001,E1MARAM,Segment data 1686
100,0000000000000338,000002,E1MARAM,Segment data 1687
100,0000000000000338,000003,E1MARAM,Segment data 1688
100,0000000000000338,000004,E1MARAM,Segment data 1689
100,0000000000000338,000005,E1MARAM,Segment data 1690
100,0000000000000339,000001,E1MARAM,Segment data 1691
100,0000000000000339,000002,E1MARAM,Segment data 1692
100,0000000000000339,000003,E1MARAM,Segment data 1693
100,0000000000000339,000004,E1MARAM,Segment data 1694
100,0000000000000339,000005,E1MARAM,Segment data 1695
100,0000000000000340,000001,E1MARAM,Segment data 1696
100,0000000000000340,000002,E1MARAM,Segment data 1697
100,0000000000000340,000003,E1MARAM,Segment data 1698
100,0000000000000340,000004,E1MARAM,Segment data 1699
100,0000000000000340,000005,E1MARAM,Segment data 1700
100,0000000000000341,000001,E1MARAM,Segment data 1701
100,0000000000000341,000002,E1MARAM,Segment data 1702
100,0000000000000341,000003,E1MARAM,Segment data 1703
100,0000000000000341,000004,E1MARAM,Segment data 1704
100,0000000000000341,000005,E1MARAM,Segment data 1705
100,0000000000000342,000001,E1MARAM,Segment data 1706
100,0000000000000342,000002,E1MARAM,Segment data 1707
100,0000000000000342,000003,E1MARAM,Segment data 1708
100,0000000000000342,000004,E1MARAM,Segment data 1709
100,0000000000000342,000005,E1MARAM,Segment data 1710
100,0000000000000343,000001,E1MARAM,Segment data 1711
100,0000000000000343,000002,E1MARAM,Segment data 1712
100,0000000000000343,000003,E1MARAM,Segment data 1713
100,0000000000000343,000004,E1MARAM,Segment data 1714
100,0000000000000343,000005,E1MARAM,Segment data 1715
100,0000000000000344,000001,E1MARAM,Segment data 1716
100,0000000000000344,000002,E1MARAM,Segment data 1717
100,0000000000000344,000003,E1MARAM,Segment data 1718
100,0000000000000344,000004,E1MARAM,Segment data 1719
100,0000000000000344,000005,E1MARAM,Segment data 1720
100,0000000000000345,000001,E1MARAM,Segment data 1721
100,0000000000000345,000002,E1MARAM,Segment data 1722
100,0000000000000345,000003,E1MARAM,Segment data 1723
100,0000000000000345,000004,E1MARAM,Segment data 1724
100,0000000000000345,000005,E1MARAM,Segment data 1725
100,0000000000000346,000001,E1MARAM,Segment data 1726
100,0000000000000346,000002,E1MARAM,Segment data 1727
100,0000000000000346,000003,E1MARAM,Segment data 1728
100,0000000000000346,000004,E1MARAM,Segment data 1729
100,0000000000000346,000005,E1MARAM,Segment data 1730
100,0000000000000347,000001,E1MARAM,Segment data 1731
100,0000000000000347,000002,E1MARAM,Segment data 1732
100,0000000000000347,000003,E1MARAM,Segment data 1733
100,0000000000000347,000004,E1MARAM,Segment data 1734
100,0000000000000347,000005,E1MARAM,Segment data 1735
100,0000000000000348,000001,E1MARAM,Segment data 1736
100,0000000000000348,000002,E1MARAM,Segment data 1737
100,0000000000000348,000003,E1MARAM,Segment data 1738
100,0000000000000348,000004,E1MARAM,Segment data 1739
100,0000000000000348,000005,E1MARAM,Segment data 1740
100,0000000000000349,000001,E1MARAM,Segment data 1741
100,0000000000000349,000002,E1MARAM,Segment data 1742
100,0000000000000349,000003,E1MARAM,Segment data 1743
100,0000000000000349,000004,E1MARAM,Segment data 1744
100,0000000000000349,000005,E1MARAM,Segment data 1745
100,0000000000000350,000001,E1MARAM,Segment data 1746
100,0000000000000350,000002,E1MARAM,Segment data 1747
100,0000000000000350,000003,E1MARAM,Segment data 1748
100,0000000000000350,000004,E1MARAM,Segment data 1749
100,0000000000000350,000005,E1MARAM,Segment data 1750
100,0000000000000351,000001,E1MARAM,Segment data 1751
100,0000000000000351,000002,E1MARAM,Segment data 1752
100,0000000000000351,000003,E1MARAM,Segment data 1753
100,0000000000000351,000004,E1MARAM,Segment data 1754
100,0000000000000351,000005,E1MARAM,Segment data 1755
100,0000000000000352,000001,E1MARAM,Segment data 1756
100,0000000000000352,000002,E1MARAM,Segment data 1757
100,0000000000000352,000003,E1MARAM,Segment data 1758
100,0000000000000352,000004,E1MARAM,Segment data 1759
100,0000000000000352,000005,E1MARAM,Segment data 1760
100,0000000000000353,000001,E1MARAM,Segment data 1761
100,0000000000000353,000002,E1MARAM,Segment data 1762
100,0000000000000353,000003,E1MARAM,Segment data 1763
100,0000000000000353,000004,E1MARAM,Segment data 1764
100,0000000000000353,000005,E1MARAM,Segment data 1765
100,0000000000000354,000001,E1MARAM,Segment data 1766
100,0000000000000354,000002,E1MARAM,Segment data 1767
100,0000000000000354,000003,E1MARAM,Segment data 1768
100,0000000000000354,000004,E1MARAM,Segment data 1769
100,0000000000000354,000005,E1MARAM,Segment data 1770
100,0000000000000355,000001,E1MARAM,Segment data 1771
100,0000000000000355,000002,E1MARAM,Segment data 1772
100,0000000000000355,000003,E1MARAM,Segment data 1773
100,0000000000000355,000004,E1MARAM,Segment data 1774
100,0000000000000355,000005,E1MARAM,Segment data 1775
100,0000000000000356,000001,E1MARAM,Segment data 1776
100,0000000000000356,000002,E1MARAM,Segment data 1777
100,0000000000000356,000003,E1MARAM,Segment data 1778
100,0000000000000356,000004,E1MARAM,Segment data 1779
100,0000000000000356,000005,E1MARAM,Segment data 1780
100,0000000000000357,000001,E1MARAM,Segment data 1781
100,0000000000000357,000002,E1MARAM,Segment data 1782
100,0000000000000357,000003,E1MARAM,Segment data 1783
100,0000000000000357,000004,E1MARAM,Segment data 1784
100,0000000000000357,000005,E1MARAM,Segment data 1785
100,0000000000000358,000001,E1MARAM,Segment data 1786
100,0000000000000358,000002,E1MARAM,Segment data 1787
100,0000000000000358,000003,E1MARAM,Segment data 1788
100,0000000000000358,000004,E1MARAM,Segment data 1789
100,0000000000000358,000005,E1MARAM,Segment data 1790
100,0000000000000359,000001,E1MARAM,Segment data 1791
100,0000000000000359,000002,E1MARAM,Segment data 1792
100,0000000000000359,000003,E1MARAM,Segment data 1793
100,0000000000000359,000004,E1MARAM,Segment data 1794
100,0000000000000359,000005,E1MARAM,Segment data 1795
100,0000000000000360,000001,E1MARAM,Segment data 1796
100,0000000000000360,000002,E1MARAM,Segment data 1797
100,0000000000000360,000003,E1MARAM,Segment data 1798
100,0000000000000360,000004,E1MARAM,Segment data 1799
100,0000000000000360,000005,E1MARAM,Segment data 1800
100,0000000000000361,000001,E1MARAM,Segment data 1801
100,0000000000000361,000002,E1MARAM,Segment data 1802
100,0000000000000361,000003,E1MARAM,Segment data 1803
100,0000000000000361,000004,E1MARAM,Segment data 1804
100,0000000000000361,000005,E1MARAM,Segment data 1805
100,0000000000000362,000001,E1MARAM,Segment data 1806
100,0000000000000362,000002,E1MARAM,Segment data 1807
100,0000000000000362,000003,E1MARAM,Segment data 1808
100,0000000000000362,000004,E1MARAM,Segment data 1809
100,0000000000000362,000005,E1MARAM,Segment data 1810
100,0000000000000363,000001,E1MARAM,Segment data 1811
100,0000000000000363,000002,E1MARAM,Segment data 1812
100,0000000000000363,000003,E1MARAM,Segment data 1813
100,0000000000000363,000004,E1MARAM,Segment data 1814
100,0000000000000363,000005,E1MARAM,Segment data 1815
100,0000000000000364,000001,E1MARAM,Segment data 1816
100,0000000000000364,000002,E1MARAM,Segment data 1817
100,0000000000000364,000003,E1MARAM,Segment data 1818
100,0000000000000364,000004,E1MARAM,Segment data 1819
100,0000000000000364,000005,E1MARAM,Segment data 1820
100,0000000000000365,000001,E1MARAM,Segment data 1821
100,0000000000000365,000002,E1MARAM,Segment data 1822
100,0000000000000365,000003,E1MARAM,Segment data 1823
100,0000000000000365,000004,E1MARAM,Segment data 1824
100,0000000000000365,000005,E1MARAM,Segment data 1825
100,0000000000000366,000001,E1MARAM,Segment data 1826
100,0000000000000366,000002,E1MARAM,Segment data 1827
100,0000000000000366,000003,E1MARAM,Segment data 1828
100,0000000000000366,000004,E1MARAM,Segment data 1829
100,0000000000000366,000005,E1MARAM,Segment data 1830
100,0000000000000367,000001,E1MARAM,Segment data 1831
100,0000000000000367,000002,E1MARAM,Segment data 1832
100,0000000000000367,000003,E1MARAM,Segment data 1833
100,0000000000000367,000004,E1MARAM,Segment data 1834
100,0000000000000367,000005,E1MARAM,Segment data 1835
100,0000000000000368,000001,E1MARAM,Segment data 1836
100,0000000000000368,000002,E1MARAM,Segment data 1837
100,0000000000000368,000003,E1MARAM,Segment data 1838
100,0000000000000368,000004,E1MARAM,Segment data 1839
100,0000000000000368,000005,E1MARAM,Segment data 1840
100,0000000000000369,000001,E1MARAM,Segment data 1841
100,0000000000000369,000002,E1MARAM,Segment data 1842
100,0000000000000369,000003,E1MARAM,Segment data 1843
100,0000000000000369,000004,E1MARAM,Segment data 1844
100,0000000000000369,000005,E1MARAM,Segment data 1845
100,0000000000000370,000001,E1MARAM,Segment data 1846
100,0000000000000370,000002,E1MARAM,Segment data 1847
100,0000000000000370,000003,E1MARAM,Segment data 1848
100,0000000000000370,000004,E1MARAM,Segment data 1849
100,0000000000000370,000005,E1MARAM,Segment data 1850
100,0000000000000371,000001,E1MARAM,Segment data 1851
100,0000000000000371,000002,E1MARAM,Segment data 1852
100,0000000000000371,000003,E1MARAM,Segment data 1853
100,0000000000000371,000004,E1MARAM,Segment data 1854
100,0000000000000371,000005,E1MARAM,Segment data 1855
100,0000000000000372,000001,E1MARAM,Segment data 1856
100,0000000000000372,000002,E1MARAM,Segment data 1857
100,0000000000000372,000003,E1MARAM,Segment data 1858
100,0000000000000372,000004,E1MARAM,Segment data 1859
100,0000000000000372,000005,E1MARAM,Segment data 1860
100,0000000000000373,000001,E1MARAM,Segment data 1861
100,0000000000000373,000002,E1MARAM,Segment data 1862
100,0000000000000373,000003,E1MARAM,Segment data 1863
100,0000000000000373,000004,E1MARAM,Segment data 1864
100,0000000000000373,000005,E1MARAM,Segment data 1865
100,0000000000000374,000001,E1MARAM,Segment data 1866
100,0000000000000374,000002,E1MARAM,Segment data 1867
100,0000000000000374,000003,E1MARAM,Segment data 1868
100,0000000000000374,000004,E1MARAM,Segment data 1869
100,0000000000000374,000005,E1MARAM,Segment data 1870
100,0000000000000375,000001,E1MARAM,Segment data 1871
100,0000000000000375,000002,E1MARAM,Segment data 1872
100,0000000000000375,000003,E1MARAM,Segment data 1873
100,0000000000000375,000004,E1MARAM,Segment data 1874
100,0000000000000375,000005,E1MARAM,Segment data 1875
100,0000000000000376,000001,E1MARAM,Segment data 1876
100,0000000000000376,000002,E1MARAM,Segment data 1877
100,0000000000000376,000003,E1MARAM,Segment data 1878
100,0000000000000376,000004,E1MARAM,Segment data 1879
100,0000000000000376,000005,E1MARAM,Segment data 1880
100,0000000000000377,000001,E1MARAM,Segment data 1881
100,0000000000000377,000002,E1MARAM,Segment data 1882
100,0000000000000377,000003,E1MARAM,Segment data 1883
100,0000000000000377,000004,E1MARAM,Segment data 1884
100,0000000000000377,000005,E1MARAM,Segment data 1885
100,0000000000000378,000001,E1MARAM,Segment data 1886
100,0000000000000378,000002,E1MARAM,Segment data 1887
100,0000000000000378,000003,E1MARAM,Segment data 1888
100,0000000000000378,000004,E1MARAM,Segment data 1889
100,0000000000000378,000005,E1MARAM,Segment data 1890
100,0000000000000379,000001,E1MARAM,Segment data 1891
100,0000000000000379,000002,E1MARAM,Segment data 1892
100,0000000000000379,000003,E1MARAM,Segment data 1893
100,0000000000000379,000004,E1MARAM,Segment data 1894
100,0000000000000379,000005,E1MARAM,Segment data 1895
100,0000000000000380,000001,E1MARAM,Segment data 1896
100,0000000000000380,000002,E1MARAM,Segment data 1897
100,0000000000000380,000003,E1MARAM,Segment data 1898
100,0000000000000380,000004,E1MARAM,Segment data 1899
100,0000000000000380,000005,E1MARAM,Segment data 1900
100,0000000000000381,000001,E1MARAM,Segment data 1901
100,0000000000000381,000002,E1MARAM,Segment data 1902
100,0000000000000381,000003,E1MARAM,Segment data 1903
100,0000000000000381,000004,E1MARAM,Segment data 1904
100,0000000000000381,000005,E1MARAM,Segment data 1905
100,0000000000000382,000001,E1MARAM,Segment data 1906
100,0000000000000382,000002,E1MARAM,Segment data 1907
100,0000000000000382,000003,E1MARAM,Segment data 1908
100,0000000000000382,000004,E1MARAM,Segment data 1909
100,0000000000000382,000005,E1MARAM,Segment data 1910
100,0000000000000383,000001,E1MARAM,Segment data 1911
100,0000000000000383,000002,E1MARAM,Segment data 1912
100,0000000000000383,000003,E1MARAM,Segment data 1913
100,0000000000000383,000004,E1MARAM,Segment data 1914
100,0000000000000383,000005,E1MARAM,Segment data 1915
100,0000000000000384,000001,E1MARAM,Segment data 1916
100,0000000000000384,000002,E1MARAM,Segment data 1917
100,0000000000000384,000003,E1MARAM,Segment data 1918
100,0000000000000384,000004,E1MARAM,Segment data 1919
100,0000000000000384,000005,E1MARAM,Segment data 1920
100,0000000000000385,000001,E1MARAM,Segment data 1921
100,0000000000000385,000002,E1MARAM,Segment data 1922
100,0000000000000385,000003,E1MARAM,Segment data 1923
100,0000000000000385,000004,E1MARAM,Segment data 1924
100,0000000000000385,000005,E1MARAM,Segment data 1925
100,0000000000000386,000001,E1MARAM,Segment data 1926
100,0000000000000386,000002,E1MARAM,Segment data 1927
100,0000000000000386,000003,E1MARAM,Segment data 1928
