MANDT,EBELN,EBELP,ZEKKN,VGABE,GJAHR,BELNR,BUZEI,MENGE,MEINS,DMBTR,WAERS
100,0045002064,00010,00001,1,2023,0050002064,001,742.676,KG,11110.43,EUR
100,0045002065,00010,00001,1,2024,0050002065,001,71.689,KG,3732.85,EUR
100,0045002066,00010,00001,1,2023,0050002066,001,741.519,KG,21986.04,EUR
100,0045002067,00010,00001,1,2024,0050002067,001,693.751,KG,18967.15,EUR
100,0045002068,00010,00001,1,2023,0050002068,001,184.494,KG,6577.21,EUR
100,0045002069,00010,00001,1,2024,0050002069,001,720.787,KG,33112.95,EUR
100,0045002070,00010,00001,1,2023,0050002070,001,395.024,KG,35327.0,EUR
100,0045002071,00010,00001,1,2024,0050002071,001,44.847,KG,3897.65,EUR
100,0045002072,00010,00001,1,2023,0050002072,001,968.362,KG,2459.64,EUR
100,0045002073,00010,00001,1,2024,0050002073,001,892.828,KG,39936.2,EUR
100,0045002074,00010,00001,1,2023,0050002074,001,327.792,KG,5129.94,EUR
100,0045002075,00010,00001,1,2024,0050002075,001,111.74,KG,10715.87,EUR
100,0045002076,00010,00001,1,2023,0050002076,001,445.522,KG,21402.88,EUR
100,0045002077,00010,00001,1,2024,0050002077,001,804.619,KG,57723.37,EUR
100,0045002078,00010,00001,1,2023,0050002078,001,632.034,KG,37890.44,EUR
100,0045002079,00010,00001,1,2024,0050002079,001,483.623,KG,41838.23,EUR
100,0045002080,00010,00001,1,2023,0050002080,001,94.295,KG,3791.6,EUR
100,0045002081,00010,00001,1,2024,0050002081,001,257.904,KG,13434.22,EUR
100,0045002082,00010,00001,1,2023,0050002082,001,780.172,KG,18755.33,EUR
100,0045002083,00010,00001,1,2024,0050002083,001,745.265,KG,26210.97,EUR
100,0045002084,00010,00001,1,2023,0050002084,001,725.601,KG,4397.14,EUR
100,0045002085,00010,00001,1,2024,0050002085,001,78.892,KG,7169.7,EUR
100,0045002086,00010,00001,1,2023,0050002086,001,988.164,KG,45396.25,EUR
100,0045002087,00010,00001,1,2024,0050002087,001,14.546,KG,758.57,EUR
100,0045002088,00010,00001,1,2023,0050002088,001,50.061,KG,4612.12,EUR
100,0045002089,00010,00001,1,2024,0050002089,001,267.858,KG,3608.05,EUR
100,0045002090,00010,00001,1,2023,0050002090,001,188.25,KG,10427.17,EUR
100,0045002091,00010,00001,1,2024,0050002091,001,87.765,KG,7675.05,EUR
100,0045002092,00010,00001,1,2023,0050002092,001,992.536,KG,98856.59,EUR
100,0045002093,00010,00001,1,2024,0050002093,001,720.475,KG,39287.5,EUR
100,0045002094,00010,00001,1,2023,0050002094,001,890.132,KG,13681.33,EUR
100,0045002095,00010,00001,1,2024,0050002095,001,151.935,KG,486.19,EUR
100,0045002096,00010,00001,1,2023,0050002096,001,504.177,KG,49792.52,EUR
100,0045002097,00010,00001,1,2024,0050002097,001,825.757,KG,65763.29,EUR
100,0045002098,00010,00001,1,2023,0050002098,001,606.583,KG,32124.64,EUR
100,0045002099,00010,00001,1,2024,0050002099,001,67.442,KG,3584.54,EUR
100,0045002100,00010,00001,1,2023,0050002100,001,672.424,KG,24698.13,EUR
100,0045002101,00010,00001,1,2024,0050002101,001,621.401,KG,28410.45,EUR
100,0045002102,00010,00001,1,2023,0050002102,001,828.63,KG,63381.91,EUR
100,0045002103,00010,00001,1,2024,0050002103,001,785.969,KG,49563.21,EUR
100,0045002104,00010,00001,1,2023,0050002104,001,447.428,KG,41266.28,EUR
100,0045002105,00010,00001,1,2024,0050002105,001,83.33,KG,6681.4,EUR
100,0045002106,00010,00001,1,2023,0050002106,001,989.17,KG,97640.97,EUR
100,0045002107,00010,00001,1,2024,0050002107,001,389.656,KG,27342.16,EUR
100,0045002108,00010,00001,1,2023,0050002108,001,418.137,KG,2002.88,EUR
100,0045002109,00010,00001,1,2024,0050002109,001,704.988,KG,68813.88,EUR
100,0045002110,00010,00001,1,2023,0050002110,001,486.684,KG,22071.12,EUR
100,0045002111,00010,00001,1,2024,0050002111,001,574.881,KG,10399.6,EUR
100,0045002112,00010,00001,1,2023,0050002112,001,322.05,KG,11268.53,EUR
100,0045002113,00010,00001,1,2024,0050002113,001,439.825,KG,4820.48,EUR
100,0045002114,00010,00001,1,2023,0050002114,001,128.495,KG,1234.84,EUR
100,0045002115,00010,00001,1,2024,0050002115,001,166.027,KG,12226.23,EUR
100,0045002116,00010,00001,1,2023,0050002116,001,739.167,KG,51630.81,EUR
100,0045002117,00010,00001,1,2024,0050002117,001,214.748,KG,5954.96,EUR
100,0045002118,00010,00001,1,2023,0050002118,001,650.904,KG,2486.45,EUR
100,0045002119,00010,00001,1,2024,0050002119,001,681.924,KG,23812.79,EUR
100,0045002120,00010,00001,1,2023,0050002120,001,208.259,KG,6193.62,EUR
100,0045002121,00010,00001,1,2024,0050002121,001,60.875,KG,5222.47,EUR
100,0045002122,00010,00001,1,2023,0050002122,001,21.059,KG,1388.0,EUR
100,0045002123,00010,00001,1,2024,0050002123,001,325.893,KG,31341.13,EUR
100,0045002124,00010,00001,1,2023,0050002124,001,156.272,KG,13190.92,EUR
100,0045002125,00010,00001,1,2024,0050002125,001,871.02,KG,39352.68,EUR
100,0045002126,00010,00001,1,2023,0050002126,001,961.0,KG,13521.27,EUR
100,0045002127,00010,00001,1,2024,0050002127,001,31.166,KG,2044.49,EUR
100,0045002128,00010,00001,1,2023,0050002128,001,801.347,KG,24449.1,EUR
100,0045002129,00010,00001,1,2024,0050002129,001,566.668,KG,46177.78,EUR
100,0045002130,00010,00001,1,2023,0050002130,001,921.485,KG,80187.62,EUR
100,0045002131,00010,00001,1,2024,0050002131,001,458.267,KG,27816.81,EUR
100,0045002132,00010,00001,1,2023,0050002132,001,215.516,KG,9810.29,EUR
100,0045002133,00010,00001,1,2024,0050002133,001,579.052,KG,27875.56,EUR
100,0045002134,00010,00001,1,2023,0050002134,001,866.473,KG,10025.09,EUR
100,0045002135,00010,00001,1,2024,0050002135,001,672.359,KG,35218.16,EUR
100,0045002136,00010,00001,1,2023,0050002136,001,153.306,KG,7257.51,EUR
100,0045002137,00010,00001,1,2024,0050002137,001,120.878,KG,6564.88,EUR
100,0045002138,00010,00001,1,2023,0050002138,001,685.348,KG,52758.09,EUR
100,0045002139,00010,00001,1,2024,0050002139,001,52.317,KG,2254.34,EUR
100,0045002140,00010,00001,1,2023,0050002140,001,992.776,KG,93479.79,EUR
100,0045002141,00010,00001,1,2024,0050002141,001,172.13,KG,5642.42,EUR
100,0045002142,00010,00001,1,2023,0050002142,001,698.884,KG,23678.19,EUR
100,0045002143,00010,00001,1,2024,0050002143,001,431.939,KG,17437.38,EUR
100,0045002144,00010,00001,1,2023,0050002144,001,870.23,KG,71150.0,EUR
100,0045002145,00010,00001,1,2024,0050002145,001,353.054,KG,19834.57,EUR
100,0045002146,00010,00001,1,2023,0050002146,001,822.479,KG,53535.16,EUR
100,0045002147,00010,00001,1,2024,0050002147,001,803.851,KG,59324.2,EUR
100,0045002148,00010,00001,1,2023,0050002148,001,594.481,KG,50471.44,EUR
100,0045002149,00010,00001,1,2024,0050002149,001,263.725,KG,11638.18,EUR
100,0045002150,00010,00001,1,2023,0050002150,001,561.502,KG,49855.76,EUR
100,0045002151,00010,00001,1,2024,0050002151,001,603.845,KG,57486.04,EUR
100,0045002152,00010,00001,1,2023,0050002152,001,171.352,KG,17075.23,EUR
100,0045002153,00010,00001,1,2024,0050002153,001,295.024,KG,10945.39,EUR
100,0045002154,00010,00001,1,2023,0050002154,001,370.604,KG,15346.71,EUR
100,0045002155,00010,00001,1,2024,0050002155,001,907.785,KG,68083.88,EUR
100,0045002156,00010,00001,1,2023,0050002156,001,748.089,KG,18597.49,EUR
100,0045002157,00010,00001,1,2024,0050002157,001,122.472,KG,609.91,EUR
100,0045002158,00010,00001,1,2023,0050002158,001,629.6,KG,19725.37,EUR
100,0045002159,00010,00001,1,2024,0050002159,001,57.784,KG,4433.19,EUR
100,0045002160,00010,00001,1,2023,0050002160,001,758.268,KG,63793.09,EUR
100,0045002161,00010,00001,1,2024,0050002161,001,551.139,KG,40817.35,EUR
100,0045002162,00010,00001,1,2023,0050002162,001,17.254,KG,604.75,EUR
100,0045002163,00010,00001,1,2024,0050002163,001,374.926,KG,35700.45,EUR
100,0045002164,00010,00001,1,2023,0050002164,001,185.728,KG,10762.94,EUR
100,0045002165,00010,00001,1,2024,0050002165,001,922.7,KG,11155.44,EUR
100,0045002166,00010,00001,1,2023,0050002166,001,642.135,KG,10807.13,EUR
100,0045002167,00010,00001,1,2024,0050002167,001,370.055,KG,9995.19,EUR
100,0045002168,00010,00001,1,2023,0050002168,001,167.723,KG,8268.74,EUR
100,0045002169,00010,00001,1,2024,0050002169,001,195.602,KG,14920.52,EUR
100,0045002170,00010,00001,1,2023,0050002170,001,908.321,KG,2643.21,EUR
100,0045002171,00010,00001,1,2024,0050002171,001,86.685,KG,6455.43,EUR
100,0045002172,00010,00001,1,2023,0050002172,001,638.007,KG,51512.69,EUR
100,0045002173,00010,00001,1,2024,0050002173,001,353.355,KG,33204.77,EUR
100,0045002174,00010,00001,1,2023,0050002174,001,828.335,KG,3122.82,EUR
100,0045002175,00010,00001,1,2024,0050002175,001,210.015,KG,6823.39,EUR
100,0045002176,00010,00001,1,2023,0050002176,001,256.778,KG,24943.41,EUR
100,0045002177,00010,00001,1,2024,0050002177,001,514.937,KG,21663.4,EUR
100,0045002178,00010,00001,1,2023,0050002178,001,405.122,KG,10006.51,EUR
100,0045002179,00010,00001,1,2024,0050002179,001,660.504,KG,55812.59,EUR
100,0045002180,00010,00001,1,2023,0050002180,001,72.453,KG,5291.97,EUR
100,0045002181,00010,00001,1,2024,0050002181,001,232.943,KG,14926.99,EUR
100,0045002182,00010,00001,1,2023,0050002182,001,989.841,KG,88947.11,EUR
100,0045002183,00010,00001,1,2024,0050002183,001,911.127,KG,32345.01,EUR
100,0045002184,00010,00001,1,2023,0050002184,001,528.056,KG,43812.81,EUR
100,0045002185,00010,00001,1,2024,0050002185,001,556.389,KG,45518.18,EUR
100,0045002186,00010,00001,1,2023,0050002186,001,899.884,KG,84076.16,EUR
100,0045002187,00010,00001,1,2024,0050002187,001,226.731,KG,19072.61,EUR
100,0045002188,00010,00001,1,2023,0050002188,001,185.01,KG,4697.4,EUR
100,0045002189,00010,00001,1,2024,0050002189,001,526.481,KG,44129.64,EUR
100,0045002190,00010,00001,1,2023,0050002190,001,838.074,KG,80547.29,EUR
100,0045002191,00010,00001,1,2024,0050002191,001,82.213,KG,7791.33,EUR
100,0045002192,00010,00001,1,2023,0050002192,001,940.87,KG,3490.63,EUR
100,0045002193,00010,00001,1,2024,0050002193,001,119.241,KG,4354.68,EUR
100,0045002194,00010,00001,1,2023,0050002194,001,262.074,KG,7241.1,EUR
100,0045002195,00010,00001,1,2024,0050002195,001,122.715,KG,9607.36,EUR
100,0045002196,00010,00001,1,2023,0050002196,001,680.515,KG,15495.33,EUR
100,0045002197,00010,00001,1,2024,0050002197,001,812.225,KG,47458.31,EUR
100,0045002198,00010,00001,1,2023,0050002198,001,233.305,KG,15850.74,EUR
100,0045002199,00010,00001,1,2024,0050002199,001,55.009,KG,4731.87,EUR
100,0045002200,00010,00001,1,2023,0050002200,001,300.238,KG,20719.42,EUR
100,0045002201,00010,00001,1,2024,0050002201,001,794.086,KG,76422.84,EUR
100,0045002202,00010,00001,1,2023,0050002202,001,849.99,KG,70778.67,EUR
100,0045002203,00010,00001,1,2024,0050002203,001,473.607,KG,814.6,EUR
100,0045002204,00010,00001,1,2023,0050002204,001,248.882,KG,9883.1,EUR
100,0045002205,00010,00001,1,2024,0050002205,001,494.731,KG,45208.52,EUR
100,0045002206,00010,00001,1,2023,0050002206,001,262.741,KG,26119.08,EUR
100,0045002207,00010,00001,1,2024,0050002207,001,338.234,KG,32734.29,EUR
100,0045002208,00010,00001,1,2023,0050002208,001,108.589,KG,5902.9,EUR
100,0045002209,00010,00001,1,2024,0050002209,001,440.452,KG,32976.64,EUR
100,0045002210,00010,00001,1,2023,0050002210,001,457.46,KG,28142.94,EUR
100,0045002211,00010,00001,1,2024,0050002211,001,566.955,KG,23800.77,EUR
100,0045002212,00010,00001,1,2023,0050002212,001,228.29,KG,14975.82,EUR
100,0045002213,00010,00001,1,2024,0050002213,001,148.483,KG,9966.18,EUR
100,0045002214,00010,00001,1,2023,0050002214,001,513.857,KG,50748.52,EUR
100,0045002215,00010,00001,1,2024,0050002215,001,220.235,KG,665.11,EUR
100,0045002216,00010,00001,1,2023,0050002216,001,957.825,KG,37326.44,EUR
100,0045002217,00010,00001,1,2024,0050002217,001,889.339,KG,64841.71,EUR
100,0045002218,00010,00001,1,2023,0050002218,001,733.015,KG,10936.58,EUR
100,0045002219,00010,00001,1,2024,0050002219,001,145.277,KG,5439.17,EUR
100,0045002220,00010,00001,1,2023,0050002220,001,112.26,KG,1505.41,EUR
100,0045002221,00010,00001,1,2024,0050002221,001,638.664,KG,23751.91,EUR
100,0045002222,00010,00001,1,2023,0050002222,001,506.919,KG,7112.07,EUR
100,0045002223,00010,00001,1,2024,0050002223,001,140.268,KG,2752.06,EUR
100,0045002224,00010,00001,1,2023,0050002224,001,637.508,KG,40692.14,EUR
100,0045002225,00010,00001,1,2024,0050002225,001,851.613,KG,56904.78,EUR
100,0045002226,00010,00001,1,2023,0050002226,001,935.289,KG,17012.91,EUR
100,0045002227,00010,00001,1,2024,0050002227,001,592.107,KG,9680.95,EUR
100,0045002228,00010,00001,1,2023,0050002228,001,951.697,KG,2940.74,EUR
100,0045002229,00010,00001,1,2024,0050002229,001,963.152,KG,23192.7,EUR
100,0045002230,00010,00001,1,2023,0050002230,001,756.265,KG,13393.45,EUR
100,0045002231,00010,00001,1,2024,0050002231,001,962.453,KG,85408.08,EUR
100,0045002232,00010,00001,1,2023,0050002232,001,549.861,KG,21191.64,EUR
100,0045002233,00010,00001,1,2024,0050002233,001,842.54,KG,25781.72,EUR
100,0045002234,00010,00001,1,2023,0050002234,001,548.692,KG,12592.48,EUR
100,0045002235,00010,00001,1,2024,0050002235,001,915.387,KG,60644.39,EUR
100,0045002236,00010,00001,1,2023,0050002236,001,842.789,KG,4230.8,EUR
100,0045002237,00010,00001,1,2024,0050002237,001,626.688,KG,29987.02,EUR
100,0045002238,00010,00001,1,2023,0050002238,001,981.363,KG,60461.77,EUR
100,0045002239,00010,00001,1,2024,0050002239,001,388.795,KG,9299.98,EUR
100,0045002240,00010,00001,1,2023,0050002240,001,487.251,KG,12863.43,EUR
100,0045002241,00010,00001,1,2024,0050002241,001,25.091,KG,1471.34,EUR
100,0045002242,00010,00001,1,2023,0050002242,001,907.476,KG,62425.27,EUR
100,0045002243,00010,00001,1,2024,0050002243,001,984.18,KG,37881.09,EUR
100,0045002244,00010,00001,1,2023,0050002244,001,866.48,KG,9539.94,EUR
100,0045002245,00010,00001,1,2024,0050002245,001,205.534,KG,18919.4,EUR
100,0045002246,00010,00001,1,2023,0050002246,001,585.638,KG,19197.21,EUR
100,0045002247,00010,00001,1,2024,0050002247,001,278.182,KG,23478.56,EUR
100,0045002248,00010,00001,1,2023,0050002248,001,858.535,KG,16964.65,EUR
100,0045002249,00010,00001,1,2024,0050002249,001,540.441,KG,21006.94,EUR
100,0045002250,00010,00001,1,2023,0050002250,001,574.018,KG,14534.14,EUR
100,0045002251,00010,00001,1,2024,0050002251,001,872.115,KG,78516.51,EUR
100,0045002252,00010,00001,1,2023,0050002252,001,579.788,KG,50812.62,EUR
100,0045002253,00010,00001,1,2024,0050002253,001,640.076,KG,29232.27,EUR
100,0045002254,00010,00001,1,2023,0050002254,001,411.493,KG,40486.8,EUR
100,0045002255,00010,00001,1,2024,0050002255,001,188.743,KG,16869.85,EUR
100,0045002256,00010,00001,1,2023,0050002256,001,783.962,KG,54163.93,EUR
100,0045002257,00010,00001,1,2024,0050002257,001,291.891,KG,5449.6,EUR
100,0045002258,00010,00001,1,2023,0050002258,001,47.326,KG,4198.29,EUR
100,0045002259,00010,00001,1,2024,0050002259,001,434.795,KG,30431.3,EUR
100,0045002260,00010,00001,1,2023,0050002260,001,42.429,KG,1629.7,EUR
100,0045002261,00010,00001,1,2024,0050002261,001,291.628,KG,7655.23,EUR
100,0045002262,00010,00001,1,2023,0050002262,001,788.282,KG,44585.23,EUR
100,0045002263,00010,00001,1,2024,0050002263,001,397.152,KG,32566.46,EUR
100,0045002264,00010,00001,1,2023,0050002264,001,305.927,KG,27276.45,EUR
100,0045002265,00010,00001,1,2024,0050002265,001,581.739,KG,6032.63,EUR
100,0045002266,00010,00001,1,2023,0050002266,001,256.715,KG,4610.6,EUR
100,0045002267,00010,00001,1,2024,0050002267,001,721.209,KG,43229.27,EUR
100,0045002268,00010,00001,1,2023,0050002268,001,652.335,KG,60523.64,EUR
100,0045002269,00010,00001,1,2024,0050002269,001,114.789,KG,4864.76,EUR
100,0045002270,00010,00001,1,2023,0050002270,001,288.225,KG,25611.67,EUR
100,0045002271,00010,00001,1,2024,0050002271,001,993.429,KG,48072.03,EUR
100,0045002272,00010,00001,1,2023,0050002272,001,734.96,KG,36968.49,EUR
100,0045002273,00010,00001,1,2024,0050002273,001,870.491,KG,85917.46,EUR
100,0045002274,00010,00001,1,2023,0050002274,001,453.999,KG,36646.8,EUR
100,0045002275,00010,00001,1,2024,0050002275,001,665.708,KG,36460.83,EUR
100,0045002276,00010,00001,1,2023,0050002276,001,679.477,KG,57470.16,EUR
100,0045002277,00010,00001,1,2024,0050002277,001,528.451,KG,36373.28,EUR
100,0045002278,00010,00001,1,2023,0050002278,001,493.354,KG,32359.09,EUR
100,0045002279,00010,00001,1,2024,0050002279,001,977.325,KG,82105.07,EUR
100,0045002280,00010,00001,1,2023,0050002280,001,390.215,KG,20935.03,EUR
100,0045002281,00010,00001,1,2024,0050002281,001,541.416,KG,17579.78,EUR
100,0045002282,00010,00001,1,2023,0050002282,001,886.247,KG,88403.14,EUR
100,0045002283,00010,00001,1,2024,0050002283,001,350.285,KG,25812.5,EUR
100,0045002284,00010,00001,1,2023,0050002284,001,894.504,KG,38472.62,EUR
100,0045002285,00010,00001,1,2024,0050002285,001,563.141,KG,10986.88,EUR
100,0045002286,00010,00001,1,2023,0050002286,001,207.604,KG,19033.13,EUR
100,0045002287,00010,00001,1,2024,0050002287,001,395.187,KG,34709.27,EUR
100,0045002288,00010,00001,1,2023,0050002288,001,383.574,KG,18495.94,EUR
100,0045002289,00010,00001,1,2024,0050002289,001,417.528,KG,24692.61,EUR
100,0045002290,00010,00001,1,2023,0050002290,001,361.152,KG,11611.04,EUR
100,0045002291,00010,00001,1,2024,0050002291,001,126.006,KG,7022.31,EUR
100,0045002292,00010,00001,1,2023,0050002292,001,918.678,KG,53062.84,EUR
100,0045002293,00010,00001,1,2024,0050002293,001,766.961,KG,67638.29,EUR
100,0045002294,00010,00001,1,2023,0050002294,001,369.735,KG,12160.58,EUR
100,0045002295,00010,00001,1,2024,0050002295,001,523.356,KG,19850.89,EUR
100,0045002296,00010,00001,1,2023,0050002296,001,237.776,KG,1212.66,EUR
100,0045002297,00010,00001,1,2024,0050002297,001,704.592,KG,6940.23,EUR
100,0045002298,00010,00001,1,2023,0050002298,001,179.166,KG,3384.45,EUR
100,0045002299,00010,00001,1,2024,0050002299,001,770.724,KG,33642.1,EUR
100,0045002300,00010,00001,1,2023,0050002300,001,99.348,KG,6065.2,EUR
100,0045002301,00010,00001,1,2024,0050002301,001,695.519,KG,50633.78,EUR
100,0045002302,00010,00001,1,2023,0050002302,001,511.742,KG,27332.14,EUR
100,0045002303,00010,00001,1,2024,0050002303,001,131.329,KG,8627.0,EUR
100,0045002304,00010,00001,1,2023,0050002304,001,319.182,KG,11088.38,EUR
100,0045002305,00010,00001,1,2024,0050002305,001,395.596,KG,10016.49,EUR
100,0045002306,00010,00001,1,2023,0050002306,001,628.829,KG,33610.91,EUR
100,0045002307,00010,00001,1,2024,0050002307,001,740.349,KG,9935.48,EUR
100,0045002308,00010,00001,1,2023,0050002308,001,493.051,KG,28044.74,EUR
100,0045002309,00010,00001,1,2024,0050002309,001,397.001,KG,12211.75,EUR
100,0045002310,00010,00001,1,2023,0050002310,001,364.882,KG,26723.96,EUR
100,0045002311,00010,00001,1,2024,0050002311,001,200.025,KG,7256.91,EUR
100,0045002312,00010,00001,1,2023,0050002312,001,682.733,KG,20809.7,EUR
100,0045002313,00010,00001,1,2024,0050002313,001,91.759,KG,2373.81,EUR
100,0045002314,00010,00001,1,2023,0050002314,001,585.761,KG,20940.96,EUR
100,0045002315,00010,00001,1,2024,0050002315,001,294.034,KG,24254.86,EUR
100,0045002316,00010,00001,1,2023,0050002316,001,70.372,KG,1430.66,EUR
100,0045002317,00010,00001,1,2024,0050002317,001,713.621,KG,25390.64,EUR
100,0045002318,00010,00001,1,2023,0050002318,001,207.999,KG,3421.58,EUR
100,0045002319,00010,00001,1,2024,0050002319,001,892.9,KG,63735.2,EUR
100,0045002320,00010,00001,1,2023,0050002320,001,215.792,KG,9872.48,EUR
100,0045002321,00010,00001,1,2024,0050002321,001,32.562,KG,813.72,EUR
100,0045002322,00010,00001,1,2023,0050002322,001,777.612,KG,17659.57,EUR
100,0045002323,00010,00001,1,2024,0050002323,001,154.232,KG,12876.83,EUR
100,0045002324,00010,00001,1,2023,0050002324,001,332.87,KG,15471.8,EUR
100,0045002325,00010,00001,1,2024,0050002325,001,313.831,KG,5488.9,EUR
100,0045002326,00010,00001,1,2023,0050002326,001,724.222,KG,12565.25,EUR
100,0045002327,00010,00001,1,2024,0050002327,001,479.673,KG,23527.96,EUR
100,0045002328,00010,00001,1,2023,0050002328,001,313.443,KG,10224.51,EUR
100,0045002329,00010,00001,1,2024,0050002329,001,390.203,KG,17656.69,EUR
100,0045002330,00010,00001,1,2023,0050002330,001,714.476,KG,46033.69,EUR
100,0045002331,00010,00001,1,2024,0050002331,001,585.602,KG,51486.13,EUR
100,0045002332,00010,00001,1,2023,0050002332,001,107.623,KG,9241.59,EUR
100,0045002333,00010,00001,1,2024,0050002333,001,152.573,KG,10710.62,EUR
100,0045002334,00010,00001,1,2023,0050002334,001,96.123,KG,2136.81,EUR
100,0045002335,00010,00001,1,2024,0050002335,001,661.702,KG,58838.54,EUR
100,0045002336,00010,00001,1,2023,0050002336,001,694.008,KG,20723.08,EUR
100,0045002337,00010,00001,1,2024,0050002337,001,46.862,KG,880.07,EUR
