MANDT,VBELN,POSNR,GBSTA,LFSTA
100,0000002671,000030,C,C
100,0000002671,000040,C,C
100,0000002672,000010,C,C
100,0000002672,000020,C,C
100,0000002673,000010,C,C
100,0000002673,000020,C,C
100,0000002673,000030,C,C
100,0000002674,000010,C,C
100,0000002674,000020,C,C
100,0000002674,000030,C,C
100,0000002675,000010,C,C
100,0000002675,000020,C,C
100,0000002675,000030,C,C
100,0000002675,000040,C,C
100,0000002676,000010,C,C
100,0000002676,000020,C,C
100,0000002676,000030,C,C
100,0000002677,000010,C,C
100,0000002677,000020,C,C
100,0000002677,000030,C,C
100,0000002677,000040,C,C
100,0000002678,000010,C,C
100,0000002678,000020,C,C
100,0000002678,000030,C,C
100,0000002679,000010,C,C
100,0000002679,000020,C,C
100,0000002679,000030,C,C
100,0000002679,000040,C,C
100,0000002680,000010,C,C
100,0000002680,000020,C,C
100,0000002680,000030,C,C
100,0000002681,000010,C,C
100,0000002681,000020,C,C
100,0000002681,000030,C,C
100,0000002681,000040,C,C
100,0000002682,000010,C,C
100,0000002682,000020,C,C
100,0000002682,000030,C,C
100,0000002682,000040,C,C
100,0000002683,000010,C,C
100,0000002683,000020,C,C
100,0000002684,000010,C,C
100,0000002684,000020,C,C
100,0000002685,000010,C,C
100,0000002685,000020,C,C
100,0000002685,000030,C,C
100,0000002685,000040,C,C
100,0000002686,000010,C,C
100,0000002686,000020,C,C
100,0000002686,000030,C,C
100,0000002687,000010,C,C
100,0000002687,000020,C,C
100,0000002687,000030,C,C
100,0000002688,000010,C,C
100,0000002688,000020,C,C
100,0000002688,000030,C,C
100,0000002689,000010,C,C
100,0000002689,000020,C,C
100,0000002690,000010,C,C
100,0000002690,000020,C,C
100,0000002690,000030,C,C
100,0000002691,000010,C,C
100,0000002691,000020,C,C
100,0000002692,000010,C,C
100,0000002692,000020,C,C
100,0000002693,000010,C,C
100,0000002693,000020,C,C
100,0000002693,000030,C,C
100,0000002693,000040,C,C
100,0000002694,000010,C,C
100,0000002694,000020,C,C
100,0000002695,000010,C,C
100,0000002695,000020,C,C
100,0000002695,000030,C,C
100,0000002695,000040,C,C
100,0000002696,000010,C,C
100,0000002696,000020,C,C
100,0000002696,000030,C,C
100,0000002696,000040,C,C
100,0000002697,000010,C,C
100,0000002697,000020,C,C
100,0000002697,000030,C,C
100,0000002697,000040,C,C
100,0000002698,000010,C,C
100,0000002698,000020,C,C
100,0000002698,000030,C,C
100,0000002699,000010,C,C
100,0000002699,000020,C,C
100,0000002700,000010,C,C
100,0000002700,000020,C,C
100,0000002700,000030,C,C
100,0000002700,000040,C,C
100,0000002701,000010,C,C
100,0000002701,000020,C,C
100,0000002701,000030,C,C
100,0000002701,000040,C,C
100,0000002702,000010,C,C
100,0000002702,000020,C,C
100,0000002702,000030,C,C
100,0000002703,000010,C,C
100,0000002703,000020,C,C
100,0000002704,000010,C,C
100,0000002704,000020,C,C
100,0000002705,000010,C,C
100,0000002705,000020,C,C
100,0000002706,000010,C,C
100,0000002706,000020,C,C
100,0000002706,000030,C,C
100,0000002706,000040,C,C
100,0000002707,000010,C,C
100,0000002707,000020,C,C
100,0000002707,000030,C,C
100,0000002708,000010,C,C
100,0000002708,000020,C,C
100,0000002708,000030,C,C
100,0000002709,000010,C,C
100,0000002709,000020,C,C
100,0000002709,000030,C,C
100,0000002710,000010,C,C
100,0000002710,000020,C,C
100,0000002711,000010,C,C
100,0000002711,000020,C,C
100,0000002711,000030,C,C
100,0000002712,000010,C,C
100,0000002712,000020,C,C
100,0000002712,000030,C,C
100,0000002713,000010,C,C
100,0000002713,000020,C,C
100,0000002713,000030,C,C
100,0000002714,000010,C,C
100,0000002714,000020,C,C
100,0000002714,000030,C,C
100,0000002715,000010,C,C
100,0000002715,000020,C,C
100,0000002715,000030,C,C
100,0000002715,000040,C,C
100,0000002716,000010,C,C
100,0000002716,000020,C,C
100,0000002717,000010,C,C
100,0000002717,000020,C,C
100,0000002717,000030,C,C
100,0000002717,000040,C,C
100,0000002718,000010,C,C
100,0000002718,000020,C,C
100,0000002719,000010,C,C
100,0000002719,000020,C,C
100,0000002719,000030,C,C
100,0000002720,000010,C,C
100,0000002720,000020,C,C
100,0000002721,000010,C,C
100,0000002721,000020,C,C
100,0000002722,000010,C,C
100,0000002722,000020,C,C
100,0000002722,000030,C,C
100,0000002723,000010,C,C
100,0000002723,000020,C,C
100,0000002723,000030,C,C
100,0000002723,000040,C,C
100,0000002724,000010,C,C
100,0000002724,000020,C,C
100,0000002724,000030,C,C
100,0000002725,000010,C,C
100,0000002725,000020,C,C
100,0000002725,000030,C,C
100,0000002726,000010,C,C
100,0000002726,000020,C,C
100,0000002726,000030,C,C
100,0000002726,000040,C,C
100,0000002727,000010,C,C
100,0000002727,000020,C,C
100,0000002727,000030,C,C
100,0000002728,000010,C,C
100,0000002728,000020,C,C
100,0000002728,000030,C,C
100,0000002729,000010,C,C
100,0000002729,000020,C,C
100,0000002729,000030,C,C
100,0000002729,000040,C,C
100,0000002730,000010,C,C
100,0000002730,000020,C,C
100,0000002731,000010,C,C
100,0000002731,000020,C,C
100,0000002731,000030,C,C
100,0000002731,000040,C,C
100,0000002732,000010,C,C
100,0000002732,000020,C,C
100,0000002732,000030,C,C
100,0000002733,000010,C,C
100,0000002733,000020,C,C
100,0000002734,000010,C,C
100,0000002734,000020,C,C
100,0000002734,000030,C,C
100,0000002735,000010,C,C
100,0000002735,000020,C,C
100,0000002735,000030,C,C
100,0000002736,000010,C,C
100,0000002736,000020,C,C
100,0000002736,000030,C,C
100,0000002736,000040,C,C
100,0000002737,000010,C,C
100,0000002737,000020,C,C
100,0000002737,000030,C,C
100,0000002738,000010,C,C
100,0000002738,000020,C,C
100,0000002738,000030,C,C
100,0000002739,000010,C,C
100,0000002739,000020,C,C
100,0000002740,000010,C,C
100,0000002740,000020,C,C
100,0000002740,000030,C,C
100,0000002741,000010,C,C
100,0000002741,000020,C,C
100,0000002741,000030,C,C
100,0000002741,000040,C,C
100,0000002742,000010,C,C
100,0000002742,000020,C,C
100,0000002742,000030,C,C
100,0000002742,000040,C,C
100,0000002743,000010,C,C
100,0000002743,000020,C,C
100,0000002743,000030,C,C
100,0000002743,000040,C,C
100,0000002744,000010,C,C
100,0000002744,000020,C,C
100,0000002744,000030,C,C
100,0000002745,000010,C,C
100,0000002745,000020,C,C
100,0000002745,000030,C,C
100,0000002745,000040,C,C
100,0000002746,000010,C,C
100,0000002746,000020,C,C
100,0000002746,000030,C,C
100,0000002746,000040,C,C
100,0000002747,000010,C,C
100,0000002747,000020,C,C
100,0000002747,000030,C,C
100,0000002747,000040,C,C
100,0000002748,000010,C,C
100,0000002748,000020,C,C
100,0000002748,000030,C,C
100,0000002748,000040,C,C
100,0000002749,000010,C,C
100,0000002749,000020,C,C
100,0000002749,000030,C,C
100,0000002750,000010,C,C
100,0000002750,000020,C,C
100,0000002750,000030,C,C
100,0000002751,000010,C,C
100,0000002751,000020,C,C
100,0000002752,000010,C,C
100,0000002752,000020,C,C
100,0000002752,000030,C,C
100,0000002753,000010,C,C
100,0000002753,000020,C,C
100,0000002753,000030,C,C
100,0000002753,000040,C,C
100,0000002754,000010,C,C
100,0000002754,000020,C,C
100,0000002755,000010,C,C
100,0000002755,000020,C,C
100,0000002755,000030,C,C
100,0000002756,000010,C,C
100,0000002756,000020,C,C
100,0000002756,000030,C,C
100,0000002756,000040,C,C
100,0000002757,000010,C,C
100,0000002757,000020,C,C
100,0000002758,000010,C,C
100,0000002758,000020,C,C
100,0000002759,000010,C,C
100,0000002759,000020,C,C
100,0000002760,000010,C,C
100,0000002760,000020,C,C
100,0000002760,000030,C,C
100,0000002761,000010,C,C
100,0000002761,000020,C,C
100,0000002762,000010,C,C
100,0000002762,000020,C,C
100,0000002762,000030,C,C
100,0000002762,000040,C,C
100,0000002763,000010,C,C
100,0000002763,000020,C,C
100,0000002764,000010,C,C
100,0000002764,000020,C,C
100,0000002765,000010,C,C
100,0000002765,000020,C,C
100,0000002765,000030,C,C
100,0000002766,000010,C,C
100,0000002766,000020,C,C
100,0000002766,000030,C,C
100,0000002767,000010,C,C
100,0000002767,000020,C,C
100,0000002767,000030,C,C
100,0000002768,000010,C,C
100,0000002768,000020,C,C
100,0000002769,000010,C,C
100,0000002769,000020,C,C
100,0000002770,000010,C,C
100,0000002770,000020,C,C
100,0000002770,000030,C,C
100,0000002770,000040,C,C
100,0000002771,000010,C,C
100,0000002771,000020,C,C
100,0000002771,000030,C,C
100,0000002771,000040,C,C
100,0000002772,000010,C,C
100,0000002772,000020,C,C
100,0000002772,000030,C,C
100,0000002773,000010,C,C
100,0000002773,000020,C,C
100,0000002773,000030,C,C
100,0000002773,000040,C,C
100,0000002774,000010,C,C
100,0000002774,000020,C,C
100,0000002774,000030,C,C
100,0000002775,000010,C,C
100,0000002775,000020,C,C
100,0000002775,000030,C,C
100,0000002776,000010,C,C
100,0000002776,000020,C,C
100,0000002777,000010,C,C
100,0000002777,000020,C,C
100,0000002777,000030,C,C
100,0000002777,000040,C,C
100,0000002778,000010,C,C
100,0000002778,000020,C,C
100,0000002779,000010,C,C
100,0000002779,000020,C,C
100,0000002779,000030,C,C
100,0000002780,000010,C,C
100,0000002780,000020,C,C
100,0000002781,000010,C,C
100,0000002781,000020,C,C
100,0000002781,000030,C,C
100,0000002781,000040,C,C
100,0000002782,000010,C,C
100,0000002782,000020,C,C
100,0000002783,000010,C,C
100,0000002783,000020,C,C
100,0000002784,000010,C,C
100,0000002784,000020,C,C
100,0000002784,000030,C,C
100,0000002785,000010,C,C
100,0000002785,000020,C,C
100,0000002785,000030,C,C
100,0000002786,000010,C,C
100,0000002786,000020,C,C
100,0000002787,000010,C,C
100,0000002787,000020,C,C
100,0000002788,000010,C,C
100,0000002788,000020,C,C
100,0000002788,000030,C,C
100,0000002788,000040,C,C
100,0000002789,000010,C,C
100,0000002789,000020,C,C
100,0000002789,000030,C,C
100,0000002790,000010,C,C
100,0000002790,000020,C,C
100,0000002790,000030,C,C
100,0000002790,000040,C,C
100,0000002791,000010,C,C
100,0000002791,000020,C,C
100,0000002791,000030,C,C
100,0000002791,000040,C,C
100,0000002792,000010,C,C
100,0000002792,000020,C,C
100,0000002792,000030,C,C
100,0000002793,000010,C,C
100,0000002793,000020,C,C
100,0000002794,000010,C,C
100,0000002794,000020,C,C
100,0000002794,000030,C,C
100,0000002795,000010,C,C
100,0000002795,000020,C,C
100,0000002795,000030,C,C
100,0000002796,000010,C,C
100,0000002796,000020,C,C
100,0000002797,000010,C,C
100,0000002797,000020,C,C
100,0000002798,000010,C,C
100,0000002798,000020,C,C
100,0000002799,000010,C,C
100,0000002799,000020,C,C
100,0000002799,000030,C,C
100,0000002800,000010,C,C
100,0000002800,000020,C,C
100,0000002800,000030,C,C
100,0000002800,000040,C,C
100,0000002801,000010,C,C
100,0000002801,000020,C,C
100,0000002801,000030,C,C
100,0000002802,000010,C,C
100,0000002802,000020,C,C
100,0000002803,000010,C,C
100,0000002803,000020,C,C
100,0000002803,000030,C,C
100,0000002803,000040,C,C
100,0000002804,000010,C,C
100,0000002804,000020,C,C
100,0000002804,000030,C,C
100,0000002804,000040,C,C
100,0000002805,000010,C,C
100,0000002805,000020,C,C
100,0000002806,000010,C,C
100,0000002806,000020,C,C
100,0000002806,000030,C,C
100,0000002806,000040,C,C
100,0000002807,000010,C,C
100,0000002807,000020,C,C
100,0000002807,000030,C,C
100,0000002808,000010,C,C
100,0000002808,000020,C,C
100,0000002808,000030,C,C
100,0000002809,000010,C,C
100,0000002809,000020,C,C
100,0000002809,000030,C,C
100,0000002809,000040,C,C
100,0000002810,000010,C,C
100,0000002810,000020,C,C
100,0000002811,000010,C,C
100,0000002811,000020,C,C
100,0000002811,000030,C,C
100,0000002812,000010,C,C
100,0000002812,000020,C,C
100,0000002813,000010,C,C
100,0000002813,000020,C,C
100,0000002813,000030,C,C
100,0000002814,000010,C,C
100,0000002814,000020,C,C
100,0000002815,000010,C,C
100,0000002815,000020,C,C
100,0000002815,000030,C,C
100,0000002815,000040,C,C
100,0000002816,000010,C,C
100,0000002816,000020,C,C
100,0000002816,000030,C,C
100,0000002816,000040,C,C
100,0000002817,000010,C,C
100,0000002817,000020,C,C
100,0000002817,000030,C,C
100,0000002818,000010,C,C
100,0000002818,000020,C,C
100,0000002819,000010,C,C
100,0000002819,000020,C,C
100,0000002819,000030,C,C
100,0000002820,000010,C,C
100,0000002820,000020,C,C
100,0000002820,000030,C,C
100,0000002820,000040,C,C
100,0000002821,000010,C,C
100,0000002821,000020,C,C
100,0000002821,000030,C,C
100,0000002821,000040,C,C
100,0000002822,000010,C,C
100,0000002822,000020,C,C
100,0000002823,000010,C,C
100,0000002823,000020,C,C
100,0000002823,000030,C,C
100,0000002823,000040,C,C
100,0000002824,000010,C,C
100,0000002824,000020,C,C
100,0000002825,000010,C,C
100,0000002825,000020,C,C
100,0000002825,000030,C,C
100,0000002826,000010,C,C
100,0000002826,000020,C,C
100,0000002826,000030,C,C
100,0000002827,000010,C,C
100,0000002827,000020,C,C
100,0000002828,000010,C,C
100,0000002828,000020,C,C
100,0000002828,000030,C,C
100,0000002829,000010,C,C
100,0000002829,000020,C,C
100,0000002829,000030,C,C
100,0000002829,000040,C,C
100,0000002830,000010,C,C
100,0000002830,000020,C,C
100,0000002830,000030,C,C
100,0000002831,000010,C,C
100,0000002831,000020,C,C
100,0000002831,000030,C,C
100,0000002831,000040,C,C
100,0000002832,000010,C,C
100,0000002832,000020,C,C
100,0000002832,000030,C,C
100,0000002833,000010,C,C
100,0000002833,000020,C,C
100,0000002834,000010,C,C
100,0000002834,000020,C,C
100,0000002834,000030,C,C
100,0000002835,000010,C,C
100,0000002835,000020,C,C
100,0000002835,000030,C,C
100,0000002835,000040,C,C
100,0000002836,000010,C,C
100,0000002836,000020,C,C
100,0000002836,000030,C,C
100,0000002837,000010,C,C
100,0000002837,000020,C,C
100,0000002837,000030,C,C
100,0000002838,000010,C,C
100,0000002838,000020,C,C
100,0000002838,000030,C,C
100,0000002838,000040,C,C
100,0000002839,000010,C,C
100,0000002839,000020,C,C
100,0000002839,000030,C,C
100,0000002839,000040,C,C
100,0000002840,000010,C,C
100,0000002840,000020,C,C
100,0000002840,000030,C,C
100,0000002840,000040,C,C
100,0000002841,000010,C,C
100,0000002841,000020,C,C
100,0000002841,000030,C,C
100,0000002842,000010,C,C
100,0000002842,000020,C,C
100,0000002843,000010,C,C
100,0000002843,000020,C,C
100,0000002843,000030,C,C
100,0000002844,000010,C,C
100,0000002844,000020,C,C
100,0000002844,000030,C,C
100,0000002844,000040,C,C
100,0000002845,000010,C,C
100,0000002845,000020,C,C
100,0000002846,000010,C,C
100,0000002846,000020,C,C
100,0000002846,000030,C,C
100,0000002846,000040,C,C
100,0000002847,000010,C,C
100,0000002847,000020,C,C
100,0000002848,000010,C,C
100,0000002848,000020,C,C
100,0000002848,000030,C,C
100,0000002848,000040,C,C
100,0000002849,000010,C,C
100,0000002849,000020,C,C
100,0000002850,000010,C,C
100,0000002850,000020,C,C
100,0000002850,000030,C,C
100,0000002850,000040,C,C
100,0000002851,000010,C,C
100,0000002851,000020,C,C
100,0000002851,000030,C,C
100,0000002852,000010,C,C
100,0000002852,000020,C,C
100,0000002852,000030,C,C
100,0000002853,000010,C,C
100,0000002853,000020,C,C
100,0000002854,000010,C,C
100,0000002854,000020,C,C
100,0000002854,000030,C,C
100,0000002854,000040,C,C
100,0000002855,000010,C,C
100,0000002855,000020,C,C
100,0000002855,000030,C,C
100,0000002856,000010,C,C
100,0000002856,000020,C,C
100,0000002856,000030,C,C
100,0000002856,000040,C,C
100,0000002857,000010,C,C
100,0000002857,000020,C,C
100,0000002857,000030,C,C
100,0000002858,000010,C,C
100,0000002858,000020,C,C
100,0000002859,000010,C,C
100,0000002859,000020,C,C
100,0000002859,000030,C,C
100,0000002859,000040,C,C
100,0000002860,000010,C,C
100,0000002860,000020,C,C
100,0000002861,000010,C,C
100,0000002861,000020,C,C
100,0000002861,000030,C,C
100,0000002862,000010,C,C
100,0000002862,000020,C,C
100,0000002863,000010,C,C
100,0000002863,000020,C,C
100,0000002863,000030,C,C
100,0000002863,000040,C,C
100,0000002864,000010,C,C
100,0000002864,000020,C,C
100,0000002864,000030,C,C
100,0000002864,000040,C,C
100,0000002865,000010,C,C
100,0000002865,000020,C,C
100,0000002865,000030,C,C
100,0000002865,000040,C,C
100,0000002866,000010,C,C
100,0000002866,000020,C,C
100,0000002866,000030,C,C
100,0000002866,000040,C,C
100,0000002867,000010,C,C
100,0000002867,000020,C,C
100,0000002867,000030,C,C
100,0000002867,000040,C,C
100,0000002868,000010,C,C
100,0000002868,000020,C,C
100,0000002868,000030,C,C
100,0000002869,000010,C,C
100,0000002869,000020,C,C
100,0000002870,000010,C,C
100,0000002870,000020,C,C
100,0000002871,000010,C,C
100,0000002871,000020,C,C
100,0000002871,000030,C,C
100,0000002871,000040,C,C
100,0000002872,000010,C,C
100,0000002872,000020,C,C
100,0000002873,000010,C,C
100,0000002873,000020,C,C
100,0000002873,000030,C,C
100,0000002874,000010,C,C
100,0000002874,000020,C,C
100,0000002874,000030,C,C
100,0000002874,000040,C,C
100,0000002875,000010,C,C
100,0000002875,000020,C,C
100,0000002875,000030,C,C
100,0000002875,000040,C,C
100,0000002876,000010,C,C
100,0000002876,000020,C,C
100,0000002876,000030,C,C
100,0000002876,000040,C,C
100,0000002877,000010,C,C
100,0000002877,000020,C,C
100,0000002877,000030,C,C
100,0000002877,000040,C,C
100,0000002878,000010,C,C
100,0000002878,000020,C,C
100,0000002878,000030,C,C
100,0000002878,000040,C,C
100,0000002879,000010,C,C
100,0000002879,000020,C,C
100,0000002879,000030,C,C
100,0000002880,000010,C,C
100,0000002880,000020,C,C
100,0000002880,000030,C,C
100,0000002880,000040,C,C
100,0000002881,000010,C,C
100,0000002881,000020,C,C
100,0000002881,000030,C,C
100,0000002881,000040,C,C
100,0000002882,000010,C,C
100,0000002882,000020,C,C
100,0000002882,000030,C,C
100,0000002883,000010,C,C
100,0000002883,000020,C,C
100,0000002883,000030,C,C
100,0000002883,000040,C,C
100,0000002884,000010,C,C
100,0000002884,000020,C,C
100,0000002884,000030,C,C
100,0000002885,000010,C,C
100,0000002885,000020,C,C
100,0000002885,000030,C,C
100,0000002886,000010,C,C
100,0000002886,000020,C,C
100,0000002887,000010,C,C
100,0000002887,000020,C,C
100,0000002887,000030,C,C
100,0000002888,000010,C,C
100,0000002888,000020,C,C
100,0000002888,000030,C,C
100,0000002889,000010,C,C
100,0000002889,000020,C,C
100,0000002889,000030,C,C
