MANDT,EBELN,EBELP,ETENR,EINDT,MENGE
100,4500003145,00020,0001,20230829,43877
100,4500003146,00010,0001,20240425,16047
100,4500003147,00010,0001,20240815,14413
100,4500003147,00020,0001,20240811,10973
100,4500003147,00030,0001,20240814,13165
100,4500003148,00010,0001,20241017,11212
100,4500003149,00010,0001,20221007,15647
100,4500003150,00010,0001,20230122,44292
100,4500003150,00020,0001,20230202,31626
100,4500003151,00010,0001,20230413,5187
100,4500003152,00010,0001,20240327,34137
100,4500003152,00020,0001,20240415,18600
100,4500003153,00010,0001,20250820,10758
100,4500003154,00010,0001,20230918,15317
100,4500003154,00020,0001,20230922,29328
100,4500003154,00030,0001,20231004,11704
100,4500003155,00010,0001,20241230,23254
100,4500003155,00020,0001,20250102,13998
100,4500003155,00030,0001,20250102,7792
100,4500003156,00010,0001,20240107,9239
100,4500003156,00020,0001,20240106,46138
100,4500003156,00030,0001,20231224,43625
100,4500003156,00040,0001,20231221,818
100,4500003157,00010,0001,20241004,18732
100,4500003157,00020,0001,20241015,23651
100,4500003157,00030,0001,20241013,24064
100,4500003158,00010,0001,20231107,36164
100,4500003159,00010,0001,20240616,34272
100,4500003159,00020,0001,20240606,30808
100,4500003159,00030,0001,20240620,12462
100,4500003160,00010,0001,20220309,40274
100,4500003160,00020,0001,20220310,45015
100,4500003161,00010,0001,20251127,8600
100,4500003161,00020,0001,20251122,49063
100,4500003161,00030,0001,20251125,20494
100,4500003162,00010,0001,20230220,3967
100,4500003162,00020,0001,20230307,41948
100,4500003162,00030,0001,20230222,10224
100,4500003163,00010,0001,20220219,37417
100,4500003163,00020,0001,20220213,29056
100,4500003164,00010,0001,20220206,19508
100,4500003164,00020,0001,20220129,26116
100,4500003165,00010,0001,20250521,41799
100,4500003165,00020,0001,20250510,41983
100,4500003166,00010,0001,20230729,43536
100,4500003167,00010,0001,20230126,29597
100,4500003168,00010,0001,20230301,16958
100,4500003168,00020,0001,20230306,4731
100,4500003169,00010,0001,20240607,25095
100,4500003169,00020,0001,20240603,16354
100,4500003169,00030,0001,20240603,17970
100,4500003169,00040,0001,20240525,36202
100,4500003170,00010,0001,20221225,9753
100,4500003171,00010,0001,20250729,41013
100,4500003171,00020,0001,20250729,29252
100,4500003171,00030,0001,20250819,12021
100,4500003171,00040,0001,20250802,24050
100,4500003172,00010,0001,20230708,3228
100,4500003172,00020,0001,20230716,37827
100,4500003172,00030,0001,20230724,43602
100,4500003173,00010,0001,20220407,39591
100,4500003173,00020,0001,20220407,24725
100,4500003173,00030,0001,20220402,879
100,4500003174,00010,0001,20230131,28466
100,4500003174,00020,0001,20230131,18862
100,4500003174,00030,0001,20230208,45268
100,4500003175,00010,0001,20230704,45119
100,4500003175,00020,0001,20230716,40555
100,4500003175,00030,0001,20230701,11094
100,4500003176,00010,0001,20240911,5523
100,4500003176,00020,0001,20240905,12108
100,4500003176,00030,0001,20240901,37222
100,4500003176,00040,0001,20240902,20275
100,4500003177,00010,0001,20220601,28999
100,4500003177,00020,0001,20220612,25931
100,4500003178,00010,0001,20220501,6396
100,4500003178,00020,0001,20220502,32367
100,4500003178,00030,0001,20220501,38489
100,4500003179,00010,0001,20220516,12546
100,4500003179,00020,0001,20220513,22095
100,4500003179,00030,0001,20220602,17025
100,4500003180,00010,0001,20240919,28359
100,4500003180,00020,0001,20240924,42004
100,4500003181,00010,0001,20221025,42049
100,4500003181,00020,0001,20221109,28465
100,4500003181,00030,0001,20221023,31896
100,4500003181,00040,0001,20221108,27558
100,4500003182,00010,0001,20240817,9969
100,4500003182,00020,0001,20240814,1117
100,4500003183,00010,0001,20241119,36822
100,4500003183,00020,0001,20241201,12168
100,4500003184,00010,0001,20220904,35971
100,4500003184,00020,0001,20220902,20443
100,4500003184,00030,0001,20220905,44184
100,4500003185,00010,0001,20220625,12169
100,4500003186,00010,0001,20250315,38439
100,4500003186,00020,0001,20250305,21804
100,4500003186,00030,0001,20250310,3981
100,4500003187,00010,0001,20250323,23972
100,4500003187,00020,0001,20250320,1443
100,4500003188,00010,0001,20251123,24663
100,4500003188,00020,0001,20251129,33101
100,4500003189,00010,0001,20250530,28201
100,4500003190,00010,0001,20240311,10415
100,4500003190,00020,0001,20240221,6573
100,4500003191,00010,0001,20221026,47009
100,4500003191,00020,0001,20221104,33555
100,4500003191,00030,0001,20221105,38831
100,4500003191,00040,0001,20221031,934
100,4500003192,00010,0001,20250630,30208
100,4500003193,00010,0001,20240328,13288
100,4500003193,00020,0001,20240405,39095
100,4500003193,00030,0001,20240405,25577
100,4500003194,00010,0001,20220904,45091
100,4500003194,00020,0001,20220914,34911
100,4500003194,00030,0001,20220914,19190
100,4500003195,00010,0001,20230619,15663
100,4500003195,00020,0001,20230611,32638
100,4500003195,00030,0001,20230608,47529
100,4500003196,00010,0001,20230224,38725
100,4500003197,00010,0001,20230410,47045
100,4500003197,00020,0001,20230409,34772
100,4500003198,00010,0001,20220617,17359
100,4500003199,00010,0001,20230115,20251
100,4500003199,00020,0001,20230205,2698
100,4500003200,00010,0001,20250708,27346
100,4500003200,00020,0001,20250707,36329
100,4500003200,00030,0001,20250709,10826
100,4500003200,00040,0001,20250709,6429
100,4500003201,00010,0001,20230613,20075
100,4500003201,00020,0001,20230604,9057
100,4500003201,00030,0001,20230618,43175
100,4500003202,00010,0001,20220816,21487
100,4500003203,00010,0001,20230224,48869
100,4500003204,00010,0001,20250727,38710
100,4500003204,00020,0001,20250727,28262
100,4500003205,00010,0001,20220411,1086
100,4500003205,00020,0001,20220504,32413
100,4500003206,00010,0001,20240720,32089
100,4500003207,00010,0001,20230419,35160
100,4500003207,00020,0001,20230504,27133
100,4500003207,00030,0001,20230505,8028
100,4500003207,00040,0001,20230505,32681
100,4500003208,00010,0001,20250513,8936
100,4500003208,00020,0001,20250512,30524
100,4500003209,00010,0001,20231022,22595
100,4500003209,00020,0001,20231009,46274
100,4500003210,00010,0001,20240605,31578
100,4500003211,00010,0001,20240208,35778
100,4500003212,00010,0001,20250302,15779
100,4500003212,00020,0001,20250227,3366
100,4500003213,00010,0001,20221025,21995
100,4500003213,00020,0001,20221019,3374
100,4500003214,00010,0001,20220925,49287
100,4500003214,00020,0001,20221001,19429
100,4500003215,00010,0001,20230702,49462
100,4500003216,00010,0001,20240212,12391
100,4500003216,00020,0001,20240219,6547
100,4500003216,00030,0001,20240203,38380
100,4500003217,00010,0001,20230410,30115
100,4500003217,00020,0001,20230409,49515
100,4500003218,00010,0001,20230130,28419
100,4500003218,00020,0001,20230129,21416
100,4500003218,00030,0001,20230121,48383
100,4500003218,00040,0001,20230125,5324
100,4500003219,00010,0001,20240830,34454
100,4500003219,00020,0001,20240813,48889
100,4500003220,00010,0001,20250711,10417
100,4500003220,00020,0001,20250718,2165
100,4500003221,00010,0001,20220118,1396
100,4500003221,00020,0001,20220206,9451
100,4500003221,00030,0001,20220207,8540
100,4500003222,00010,0001,20240914,3791
100,4500003222,00020,0001,20240919,28479
100,4500003222,00030,0001,20240831,46025
100,4500003223,00010,0001,20240406,49261
100,4500003223,00020,0001,20240407,39837
100,4500003224,00010,0001,20250915,33527
100,4500003225,00010,0001,20231123,44092
100,4500003225,00020,0001,20231120,14750
100,4500003226,00010,0001,20250814,10046
100,4500003227,00010,0001,20250911,33195
100,4500003227,00020,0001,20250925,5172
100,4500003228,00010,0001,20240115,33645
100,4500003228,00020,0001,20240117,3733
100,4500003229,00010,0001,20230114,3140
100,4500003229,00020,0001,20230130,46931
100,4500003229,00030,0001,20230124,32593
100,4500003230,00010,0001,20221105,7603
100,4500003231,00010,0001,20260102,26493
100,4500003231,00020,0001,20260105,48849
100,4500003232,00010,0001,20240616,30091
100,4500003232,00020,0001,20240619,41544
100,4500003232,00030,0001,20240622,46246
100,4500003233,00010,0001,20241130,1397
100,4500003233,00020,0001,20241124,26605
100,4500003233,00030,0001,20241116,49900
100,4500003234,00010,0001,20250301,20859
100,4500003234,00020,0001,20250228,44759
100,4500003234,00030,0001,20250304,6905
100,4500003234,00040,0001,20250302,11604
100,4500003235,00010,0001,20241012,35583
100,4500003236,00010,0001,20240527,35840
100,4500003237,00010,0001,20220824,38149
100,4500003237,00020,0001,20220805,16036
100,4500003237,00030,0001,20220827,18630
100,4500003238,00010,0001,20230324,11965
100,4500003238,00020,0001,20230310,13379
100,4500003238,00030,0001,20230314,37283
100,4500003239,00010,0001,20220516,49059
100,4500003239,00020,0001,20220519,32955
100,4500003240,00010,0001,20240914,39626
100,4500003240,00020,0001,20240907,32707
100,4500003241,00010,0001,20220926,1655
100,4500003241,00020,0001,20221008,3998
100,4500003241,00030,0001,20221003,36789
100,4500003242,00010,0001,20251125,34872
100,4500003242,00020,0001,20251120,46309
100,4500003242,00030,0001,20251127,18298
100,4500003242,00040,0001,20251110,41072
100,4500003243,00010,0001,20250115,34120
100,4500003243,00020,0001,20250104,33138
100,4500003243,00030,0001,20250121,23180
100,4500003244,00010,0001,20220308,17483
100,4500003244,00020,0001,20220307,12374
100,4500003245,00010,0001,20230711,15827
100,4500003246,00010,0001,20251009,33953
100,4500003246,00020,0001,20251020,9098
100,4500003247,00010,0001,20230902,47675
100,4500003247,00020,0001,20230903,23704
100,4500003248,00010,0001,20230124,16133
100,4500003248,00020,0001,20230211,13907
100,4500003248,00030,0001,20230202,49238
100,4500003249,00010,0001,20230217,25162
100,4500003250,00010,0001,20251121,782
100,4500003251,00010,0001,20220816,40542
100,4500003251,00020,0001,20220726,34428
100,4500003252,00010,0001,20250207,7588
100,4500003252,00020,0001,20250211,9316
100,4500003253,00010,0001,20240828,10886
100,4500003253,00020,0001,20240916,802
100,4500003254,00010,0001,20240331,2015
100,4500003255,00010,0001,20250620,46063
100,4500003255,00020,0001,20250613,42723
100,4500003255,00030,0001,20250627,1891
100,4500003256,00010,0001,20231007,36971
100,4500003256,00020,0001,20231013,23204
100,4500003257,00010,0001,20250125,15576
100,4500003257,00020,0001,20250208,38308
100,4500003257,00030,0001,20250205,362
100,4500003258,00010,0001,20240827,10701
100,4500003259,00010,0001,20221005,16226
100,4500003259,00020,0001,20220929,46876
100,4500003259,00030,0001,20221011,18068
100,4500003260,00010,0001,20250508,1240
100,4500003260,00020,0001,20250423,17315
100,4500003261,00010,0001,20250714,47556
100,4500003262,00010,0001,20231004,31295
100,4500003262,00020,0001,20230920,39146
100,4500003262,00030,0001,20230918,21836
100,4500003263,00010,0001,20240708,1931
100,4500003264,00010,0001,20240813,740
100,4500003264,00020,0001,20240726,18800
100,4500003264,00030,0001,20240729,10113
100,4500003265,00010,0001,20220813,19280
100,4500003265,00020,0001,20220812,47793
100,4500003266,00010,0001,20231128,36583
100,4500003266,00020,0001,20231130,42577
100,4500003266,00030,0001,20231128,22101
100,4500003266,00040,0001,20231119,49289
100,4500003267,00010,0001,20250730,45815
100,4500003267,00020,0001,20250716,2646
100,4500003267,00030,0001,20250717,23796
100,4500003268,00010,0001,20231030,38415
100,4500003268,00020,0001,20231012,18589
100,4500003268,00030,0001,20231101,4394
100,4500003268,00040,0001,20231031,11884
100,4500003269,00010,0001,20250925,8988
100,4500003269,00020,0001,20250920,43403
100,4500003269,00030,0001,20250912,14465
100,4500003269,00040,0001,20250916,40770
100,4500003270,00010,0001,20250924,24273
100,4500003270,00020,0001,20250930,1886
100,4500003270,00030,0001,20250924,29451
100,4500003271,00010,0001,20220721,1352
100,4500003271,00020,0001,20220726,19901
100,4500003271,00030,0001,20220726,6229
100,4500003272,00010,0001,20230129,24381
100,4500003272,00020,0001,20230112,45482
100,4500003273,00010,0001,20250405,7561
100,4500003274,00010,0001,20251004,3126
100,4500003274,00020,0001,20251026,23756
100,4500003274,00030,0001,20251014,31601
100,4500003275,00010,0001,20220712,481
100,4500003275,00020,0001,20220718,6570
100,4500003275,00030,0001,20220716,26361
100,4500003276,00010,0001,20230123,11086
100,4500003276,00020,0001,20230203,22044
100,4500003277,00010,0001,20240113,44966
100,4500003277,00020,0001,20231227,35565
100,4500003278,00010,0001,20230119,15239
100,4500003279,00010,0001,20240328,11446
100,4500003279,00020,0001,20240327,34231
100,4500003279,00030,0001,20240327,25100
100,4500003280,00010,0001,20251001,24225
100,4500003280,00020,0001,20250923,18130
100,4500003281,00010,0001,20230210,10549
100,4500003282,00010,0001,20240107,40365
100,4500003283,00010,0001,20240331,39016
100,4500003283,00020,0001,20240406,35554
100,4500003283,00030,0001,20240411,6769
100,4500003284,00010,0001,20240601,796
100,4500003284,00020,0001,20240614,43737
100,4500003285,00010,0001,20220220,2779
100,4500003286,00010,0001,20221029,36429
100,4500003286,00020,0001,20221015,46029
100,4500003287,00010,0001,20230804,10837
100,4500003287,00020,0001,20230805,10707
100,4500003287,00030,0001,20230814,13780
100,4500003288,00010,0001,20220625,12288
100,4500003288,00020,0001,20220701,41514
100,4500003288,00030,0001,20220620,34174
100,4500003289,00010,0001,20251219,45315
100,4500003289,00020,0001,20260104,28557
100,4500003289,00030,0001,20251227,1228
100,4500003289,00040,0001,20251222,11644
100,4500003290,00010,0001,20240709,23547
100,4500003291,00010,0001,20221120,47551
100,4500003291,00020,0001,20221127,23681
100,4500003291,00030,0001,20221111,35746
100,4500003291,00040,0001,20221122,23340
100,4500003292,00010,0001,20241005,22765
100,4500003292,00020,0001,20240930,46465
100,4500003292,00030,0001,20240916,20365
100,4500003292,00040,0001,20241004,41752
100,4500003293,00010,0001,20220928,795
100,4500003293,00020,0001,20220915,1123
100,4500003293,00030,0001,20220928,33900
100,4500003294,00010,0001,20220603,37747
100,4500003294,00020,0001,20220617,47083
100,4500003295,00010,0001,20250525,32592
100,4500003295,00020,0001,20250603,30095
100,4500003296,00010,0001,20251101,25195
100,4500003296,00020,0001,20251112,2563
100,4500003296,00030,0001,20251031,47561
100,4500003297,00010,0001,20220526,29538
100,4500003298,00010,0001,20260103,32375
100,4500003298,00020,0001,20251217,35307
100,4500003299,00010,0001,20241030,48022
100,4500003299,00020,0001,20241110,30483
100,4500003300,00010,0001,20230924,29360
100,4500003301,00010,0001,20230215,19697
100,4500003302,00010,0001,20220926,20603
100,4500003302,00020,0001,20220930,22998
100,4500003303,00010,0001,20220830,41946
100,4500003304,00010,0001,20230119,46926
100,4500003304,00020,0001,20230205,20522
100,4500003305,00010,0001,20250816,12087
100,4500003306,00010,0001,20220514,29815
100,4500003306,00020,0001,20220512,14456
100,4500003306,00030,0001,20220504,40145
100,4500003306,00040,0001,20220515,32707
100,4500003307,00010,0001,20220607,11783
100,4500003307,00020,0001,20220607,30502
100,4500003307,00030,0001,20220604,45552
100,4500003307,00040,0001,20220610,13861
100,4500003308,00010,0001,20230516,46065
100,4500003308,00020,0001,20230519,9892
100,4500003309,00010,0001,20230520,8611
100,4500003310,00010,0001,20241117,26377
100,4500003310,00020,0001,20241104,28252
100,4500003311,00010,0001,20241105,15169
100,4500003311,00020,0001,20241023,15018
100,4500003312,00010,0001,20230322,38705
100,4500003312,00020,0001,20230316,46703
100,4500003313,00010,0001,20250626,22651
100,4500003314,00010,0001,20241130,48114
100,4500003314,00020,0001,20241210,1870
