MANDT,BUKRS,BELNR,GJAHR,BLART,BUDAT,BLDAT,WAERS,USNAM
100,1000,100003205,2023,SA,20230403,20230403,EUR,USER010
100,1000,100003206,2024,SA,20240308,20240308,EUR,USER039
100,1000,100003207,2025,SA,20250624,20250624,EUR,USER045
100,1000,100003208,2023,SA,20230720,20230720,EUR,USER003
100,1000,100003209,2025,KR,20251029,20251029,EUR,USER030
100,1000,100003210,2023,SA,20230412,20230412,EUR,USER018
100,1000,100003211,2024,DR,20240924,20240924,EUR,USER002
100,1000,100003212,2025,AB,20250618,20250618,EUR,USER008
100,1000,100003213,2024,KR,20240603,20240603,EUR,USER021
100,1000,100003214,2022,AB,20220207,20220207,EUR,USER035
100,1000,100003215,2023,RN,20230811,20230811,EUR,USER003
100,1000,100003216,2024,KR,20241030,20241030,EUR,USER034
100,1000,100003217,2025,RN,20250807,20250807,EUR,USER037
100,1000,100003218,2025,RN,20250424,20250424,EUR,USER049
100,1000,100003219,2023,DR,20230830,20230830,EUR,USER034
100,1000,100003220,2025,KR,20251025,20251025,EUR,USER039
100,1000,100003221,2024,SA,20240605,20240605,EUR,USER043
100,1000,100003222,2023,KR,20230704,20230704,EUR,USER034
100,1000,100003223,2023,AB,20230307,20230307,EUR,USER033
100,1000,100003224,2025,DR,20250819,20250819,EUR,USER030
100,1000,100003225,2024,SA,20240626,20240626,EUR,USER028
100,1000,100003226,2025,DR,20250605,20250605,EUR,USER044
100,1000,100003227,2024,RN,20240509,20240509,EUR,USER020
100,1000,100003228,2025,RE,20250506,20250506,EUR,USER033
100,1000,100003229,2022,AB,20221115,20221115,EUR,USER031
100,1000,100003230,2024,KR,20240104,20240104,EUR,USER035
100,1000,100003231,2023,DR,20230815,20230815,EUR,USER029
100,1000,100003232,2022,AB,20220620,20220620,EUR,USER020
100,1000,100003233,2025,RE,20250608,20250608,EUR,USER001
100,1000,100003234,2022,DR,20221226,20221226,EUR,USER037
100,1000,100003235,2025,AB,20251010,20251010,EUR,USER019
100,1000,100003236,2023,RN,20230910,20230910,EUR,USER007
100,1000,100003237,2024,DR,20241219,20241219,EUR,USER045
100,1000,100003238,2022,SA,20220302,20220302,EUR,USER023
100,1000,100003239,2024,RN,20240226,20240226,EUR,USER009
100,1000,100003240,2024,RN,20240314,20240314,EUR,USER030
100,1000,100003241,2024,KR,20240813,20240813,EUR,USER048
100,1000,100003242,2023,KR,20230702,20230702,EUR,USER044
100,1000,100003243,2022,AB,20220205,20220205,EUR,USER029
100,1000,100003244,2024,SA,20240913,20240913,EUR,USER047
100,1000,100003245,2024,SA,20240421,20240421,EUR,USER001
100,1000,100003246,2022,AB,20220102,20220102,EUR,USER019
100,1000,100003247,2022,SA,20220608,20220608,EUR,USER036
100,1000,100003248,2022,SA,20220507,20220507,EUR,USER016
100,1000,100003249,2024,RN,20241226,20241226,EUR,USER006
100,1000,100003250,2023,RN,20230727,20230727,EUR,USER031
100,1000,100003251,2023,KR,20230326,20230326,EUR,USER020
100,1000,100003252,2022,SA,20221026,20221026,EUR,USER029
100,1000,100003253,2024,AB,20240721,20240721,EUR,USER006
100,1000,100003254,2023,SA,20230110,20230110,EUR,USER033
100,1000,100003255,2025,AB,20250504,20250504,EUR,USER006
100,1000,100003256,2022,KR,20220729,20220729,EUR,USER049
100,1000,100003257,2025,SA,20250826,20250826,EUR,USER044
100,1000,100003258,2023,RE,20230415,20230415,EUR,USER013
100,1000,100003259,2024,DR,20240215,20240215,EUR,USER005
100,1000,100003260,2024,KR,20240426,20240426,EUR,USER015
100,1000,100003261,2022,AB,20221205,20221205,EUR,USER019
100,1000,100003262,2025,SA,20250212,20250212,EUR,USER047
100,1000,100003263,2024,SA,20240404,20240404,EUR,USER033
100,1000,100003264,2024,SA,20240922,20240922,EUR,USER012
100,1000,100003265,2023,DR,20230928,20230928,EUR,USER035
100,1000,100003266,2024,RN,20241207,20241207,EUR,USER007
100,1000,100003267,2022,KR,20220428,20220428,EUR,USER048
100,1000,100003268,2024,DR,20240518,20240518,EUR,USER020
100,1000,100003269,2025,RN,20250120,20250120,EUR,USER016
100,1000,100003270,2023,KR,20230708,20230708,EUR,USER036
100,1000,100003271,2022,RE,20220810,20220810,EUR,USER043
100,1000,100003272,2025,DR,20250206,20250206,EUR,USER019
100,1000,100003273,2024,RE,20240330,20240330,EUR,USER014
100,1000,100003274,2025,KR,20250922,20250922,EUR,USER015
100,1000,100003275,2023,AB,20230528,20230528,EUR,USER029
100,1000,100003276,2022,DR,20220926,20220926,EUR,USER014
100,1000,100003277,2025,RE,20250914,20250914,EUR,USER011
100,1000,100003278,2025,AB,20250221,20250221,EUR,USER023
100,1000,100003279,2024,KR,20240103,20240103,EUR,USER011
100,1000,100003280,2022,DR,20220901,20220901,EUR,USER008
100,1000,100003281,2023,DR,20230214,20230214,EUR,USER048
100,1000,100003282,2022,AB,20220319,20220319,EUR,USER028
100,1000,100003283,2024,RN,20240501,20240501,EUR,USER033
100,1000,100003284,2025,AB,20250324,20250324,EUR,USER021
100,1000,100003285,2024,RE,20241030,20241030,EUR,USER044
100,1000,100003286,2022,SA,20220604,20220604,EUR,USER005
100,1000,100003287,2025,RE,20250227,20250227,EUR,USER020
100,1000,100003288,2023,SA,20230916,20230916,EUR,USER042
100,1000,100003289,2025,RN,20250413,20250413,EUR,USER041
100,1000,100003290,2023,RN,20230910,20230910,EUR,USER036
100,1000,100003291,2023,AB,20230509,20230509,EUR,USER027
100,1000,100003292,2025,RN,20251024,20251024,EUR,USER019
100,1000,100003293,2024,SA,20240424,20240424,EUR,USER030
100,1000,100003294,2023,KR,20230508,20230508,EUR,USER046
100,1000,100003295,2025,SA,20251101,20251101,EUR,USER034
100,1000,100003296,2023,KR,20230227,20230227,EUR,USER003
100,1000,100003297,2022,RE,20220226,20220226,EUR,USER032
100,1000,100003298,2024,RE,20240506,20240506,EUR,USER010
100,1000,100003299,2022,RN,20220501,20220501,EUR,USER034
100,1000,100003300,2024,AB,20241221,20241221,EUR,USER022
100,1000,100003301,2023,RE,20230422,20230422,EUR,USER019
100,1000,100003302,2024,KR,20240408,20240408,EUR,USER010
100,1000,100003303,2025,SA,20250117,20250117,EUR,USER009
100,1000,100003304,2024,DR,20240604,20240604,EUR,USER036
100,1000,100003305,2024,DR,20241202,20241202,EUR,USER024
100,1000,100003306,2024,RN,20240826,20240826,EUR,USER021
100,1000,100003307,2025,KR,20250811,20250811,EUR,USER010
100,1000,100003308,2025,DR,20251008,20251008,EUR,USER037
100,1000,100003309,2024,SA,20240331,20240331,EUR,USER047
100,1000,100003310,2025,RE,20250319,20250319,EUR,USER009
100,1000,100003311,2023,RN,20230222,20230222,EUR,USER044
100,1000,100003312,2022,DR,20220824,20220824,EUR,USER047
100,1000,100003313,2022,SA,20220124,20220124,EUR,USER027
100,1000,100003314,2022,DR,20220808,20220808,EUR,USER016
100,1000,100003315,2024,KR,20240226,20240226,EUR,USER044
100,1000,100003316,2024,AB,20240329,20240329,EUR,USER047
100,1000,100003317,2025,AB,20251227,20251227,EUR,USER048
100,1000,100003318,2023,RE,20230111,20230111,EUR,USER026
100,1000,100003319,2023,SA,20231101,20231101,EUR,USER013
100,1000,100003320,2024,KR,20241108,20241108,EUR,USER013
100,1000,100003321,2024,RE,20240927,20240927,EUR,USER049
100,1000,100003322,2024,DR,20240622,20240622,EUR,USER017
100,1000,100003323,2025,RN,20250612,20250612,EUR,USER003
100,1000,100003324,2022,RN,20220524,20220524,EUR,USER044
100,1000,100003325,2024,DR,20241220,20241220,EUR,USER041
100,1000,100003326,2022,DR,20221212,20221212,EUR,USER033
100,1000,100003327,2024,DR,20240723,20240723,EUR,USER039
100,1000,100003328,2024,AB,20240607,20240607,EUR,USER008
100,1000,100003329,2023,AB,20230727,20230727,EUR,USER021
100,1000,100003330,2023,RE,20230814,20230814,EUR,USER040
100,1000,100003331,2024,KR,20240427,20240427,EUR,USER027
100,1000,100003332,2025,RE,20250802,20250802,EUR,USER039
100,1000,100003333,2024,SA,20240915,20240915,EUR,USER016
100,1000,100003334,2023,RE,20230119,20230119,EUR,USER021
100,1000,100003335,2023,SA,20230925,20230925,EUR,USER042
100,1000,100003336,2025,SA,20250614,20250614,EUR,USER039
100,1000,100003337,2024,RN,20240911,20240911,EUR,USER025
100,1000,100003338,2023,RE,20230122,20230122,EUR,USER008
100,1000,100003339,2022,RE,20221115,20221115,EUR,USER024
100,1000,100003340,2024,SA,20241009,20241009,EUR,USER037
100,1000,100003341,2024,DR,20240122,20240122,EUR,USER003
100,1000,100003342,2022,SA,20220307,20220307,EUR,USER037
100,1000,100003343,2024,KR,20240329,20240329,EUR,USER008
100,1000,100003344,2022,AB,20220609,20220609,EUR,USER020
100,1000,100003345,2024,RE,20240502,20240502,EUR,USER012
100,1000,100003346,2025,DR,20250301,20250301,EUR,USER018
100,1000,100003347,2024,AB,20240911,20240911,EUR,USER038
100,1000,100003348,2022,AB,20220131,20220131,EUR,USER043
100,1000,100003349,2024,SA,20240316,20240316,EUR,USER009
100,1000,100003350,2025,RE,20250824,20250824,EUR,USER034
100,1000,100003351,2025,AB,20250907,20250907,EUR,USER026
100,1000,100003352,2025,SA,20250415,20250415,EUR,USER039
100,1000,100003353,2023,DR,20230606,20230606,EUR,USER010
100,1000,100003354,2023,DR,20230310,20230310,EUR,USER008
100,1000,100003355,2023,RE,20230415,20230415,EUR,USER022
100,1000,100003356,2023,AB,20230513,20230513,EUR,USER005
100,1000,100003357,2024,KR,20240428,20240428,EUR,USER005
100,1000,100003358,2022,RE,20221127,20221127,EUR,USER020
100,1000,100003359,2023,RN,20230716,20230716,EUR,USER001
100,1000,100003360,2022,DR,20220518,20220518,EUR,USER018
100,1000,100003361,2024,RN,20240908,20240908,EUR,USER016
100,1000,100003362,2023,RE,20230808,20230808,EUR,USER015
100,1000,100003363,2025,DR,20250729,20250729,EUR,USER030
100,1000,100003364,2025,KR,20250311,20250311,EUR,USER025
100,1000,100003365,2025,DR,20250209,20250209,EUR,USER017
100,1000,100003366,2025,DR,20251222,20251222,EUR,USER037
100,1000,100003367,2025,AB,20250716,20250716,EUR,USER014
100,1000,100003368,2025,AB,20250522,20250522,EUR,USER046
100,1000,100003369,2025,RN,20251204,20251204,EUR,USER034
100,1000,100003370,2025,AB,20250306,20250306,EUR,USER025
100,1000,100003371,2025,RE,20250906,20250906,EUR,USER027
100,1000,100003372,2023,RE,20230412,20230412,EUR,USER034
100,1000,100003373,2022,RE,20220329,20220329,EUR,USER017
100,1000,100003374,2023,SA,20231008,20231008,EUR,USER005
100,1000,100003375,2024,SA,20241005,20241005,EUR,USER026
100,1000,100003376,2024,RN,20240908,20240908,EUR,USER007
100,1000,100003377,2025,SA,20250427,20250427,EUR,USER006
100,1000,100003378,2022,AB,20220628,20220628,EUR,USER005
100,1000,100003379,2024,RE,20241230,20241230,EUR,USER012
100,1000,100003380,2022,DR,20220401,20220401,EUR,USER049
100,1000,100003381,2024,RN,20240822,20240822,EUR,USER046
100,1000,100003382,2024,SA,20241212,20241212,EUR,USER022
100,1000,100003383,2025,RE,20251213,20251213,EUR,USER002
100,1000,100003384,2024,SA,20241225,20241225,EUR,USER043
100,1000,100003385,2024,SA,20240126,20240126,EUR,USER025
100,1000,100003386,2022,DR,20220930,20220930,EUR,USER003
100,1000,100003387,2024,KR,20240317,20240317,EUR,USER007
100,1000,100003388,2025,AB,20251018,20251018,EUR,USER050
100,1000,100003389,2023,RN,20231112,20231112,EUR,USER025
100,1000,100003390,2024,RN,20240714,20240714,EUR,USER017
100,1000,100003391,2023,RN,20230605,20230605,EUR,USER028
100,1000,100003392,2023,DR,20230524,20230524,EUR,USER031
100,1000,100003393,2024,DR,20240811,20240811,EUR,USER039
100,1000,100003394,2023,DR,20230420,20230420,EUR,USER006
100,1000,100003395,2025,RN,20251130,20251130,EUR,USER049
100,1000,100003396,2022,RE,20220121,20220121,EUR,USER045
100,1000,100003397,2023,RE,20230909,20230909,EUR,USER048
100,1000,100003398,2025,RE,20251109,20251109,EUR,USER018
100,1000,100003399,2025,AB,20250609,20250609,EUR,USER023
100,1000,100003400,2023,KR,20230118,20230118,EUR,USER031
100,1000,100003401,2025,KR,20251010,20251010,EUR,USER043
100,1000,100003402,2022,KR,20220309,20220309,EUR,USER017
100,1000,100003403,2023,RE,20230125,20230125,EUR,USER045
100,1000,100003404,2023,RE,20230104,20230104,EUR,USER026
100,1000,100003405,2025,AB,20250215,20250215,EUR,USER023
100,1000,100003406,2025,RE,20250224,20250224,EUR,USER007
100,1000,100003407,2022,RN,20220416,20220416,EUR,USER009
100,1000,100003408,2025,RE,20251011,20251011,EUR,USER040
100,1000,100003409,2025,RE,20250824,20250824,EUR,USER047
100,1000,100003410,2023,RN,20230320,20230320,EUR,USER034
100,1000,100003411,2023,AB,20230317,20230317,EUR,USER028
100,1000,100003412,2022,RE,20220216,20220216,EUR,USER022
100,1000,100003413,2024,RN,20240530,20240530,EUR,USER011
100,1000,100003414,2023,KR,20230425,20230425,EUR,USER010
100,1000,100003415,2025,AB,20251106,20251106,EUR,USER041
100,1000,100003416,2023,RN,20231231,20231231,EUR,USER001
100,1000,100003417,2025,AB,20250511,20250511,EUR,USER045
100,1000,100003418,2022,SA,20220402,20220402,EUR,USER035
100,1000,100003419,2023,RN,20230524,20230524,EUR,USER035
100,1000,100003420,2024,KR,20240311,20240311,EUR,USER031
100,1000,100003421,2025,KR,20250521,20250521,EUR,USER009
100,1000,100003422,2022,RE,20220218,20220218,EUR,USER031
100,1000,100003423,2022,SA,20220802,20220802,EUR,USER018
100,1000,100003424,2024,RE,20240705,20240705,EUR,USER011
100,1000,100003425,2023,KR,20230126,20230126,EUR,USER026
100,1000,100003426,2022,RE,20220615,20220615,EUR,USER022
100,1000,100003427,2023,SA,20230605,20230605,EUR,USER039
100,1000,100003428,2022,KR,20220506,20220506,EUR,USER044
100,1000,100003429,2023,KR,20230824,20230824,EUR,USER048
100,1000,100003430,2024,SA,20240324,20240324,EUR,USER040
100,1000,100003431,2024,DR,20240407,20240407,EUR,USER046
100,1000,100003432,2024,SA,20240111,20240111,EUR,USER028
100,1000,100003433,2025,KR,20250222,20250222,EUR,USER042
100,1000,100003434,2023,RN,20230429,20230429,EUR,USER018
100,1000,100003435,2023,SA,20230813,20230813,EUR,USER008
100,1000,100003436,2024,DR,20241024,20241024,EUR,USER005
100,1000,100003437,2023,AB,20231218,20231218,EUR,USER047
100,1000,100003438,2023,RN,20231214,20231214,EUR,USER013
100,1000,100003439,2025,AB,20250924,20250924,EUR,USER014
100,1000,100003440,2023,RN,20230223,20230223,EUR,USER045
100,1000,100003441,2022,DR,20221117,20221117,EUR,USER048
100,1000,100003442,2025,DR,20250623,20250623,EUR,USER047
100,1000,100003443,2022,RE,20221021,20221021,EUR,USER006
100,1000,100003444,2024,SA,20240703,20240703,EUR,USER031
100,1000,100003445,2023,KR,20231009,20231009,EUR,USER031
100,1000,100003446,2025,AB,20250821,20250821,EUR,USER015
100,1000,100003447,2023,AB,20230217,20230217,EUR,USER042
100,1000,100003448,2024,SA,20240508,20240508,EUR,USER004
100,1000,100003449,2022,RE,20221113,20221113,EUR,USER028
100,1000,100003450,2023,AB,20230706,20230706,EUR,USER021
100,1000,100003451,2023,AB,20230305,20230305,EUR,USER038
100,1000,100003452,2025,RE,20250309,20250309,EUR,USER026
100,1000,100003453,2025,RN,20251221,20251221,EUR,USER015
100,1000,100003454,2023,RE,20230903,20230903,EUR,USER038
100,1000,100003455,2025,RN,20250327,20250327,EUR,USER006
100,1000,100003456,2025,AB,20250106,20250106,EUR,USER012
100,1000,100003457,2023,RN,20230606,20230606,EUR,USER028
100,1000,100003458,2023,SA,20230316,20230316,EUR,USER021
100,1000,100003459,2023,KR,20231215,20231215,EUR,USER006
100,1000,100003460,2024,SA,20241214,20241214,EUR,USER017
100,1000,100003461,2025,RE,20250515,20250515,EUR,USER006
100,1000,100003462,2022,KR,20220725,20220725,EUR,USER034
100,1000,100003463,2023,DR,20230107,20230107,EUR,USER009
100,1000,100003464,2023,AB,20230903,20230903,EUR,USER003
100,1000,100003465,2024,DR,20240412,20240412,EUR,USER030
100,1000,100003466,2024,RN,20240915,20240915,EUR,USER027
100,1000,100003467,2022,RN,20220614,20220614,EUR,USER012
100,1000,100003468,2022,RN,20221107,20221107,EUR,USER019
100,1000,100003469,2022,SA,20220226,20220226,EUR,USER025
100,1000,100003470,2024,DR,20240413,20240413,EUR,USER015
100,1000,100003471,2022,RN,20220910,20220910,EUR,USER033
100,1000,100003472,2024,RE,20240204,20240204,EUR,USER042
100,1000,100003473,2025,RE,20251004,20251004,EUR,USER034
100,1000,100003474,2024,RN,20240710,20240710,EUR,USER001
100,1000,100003475,2025,KR,20250209,20250209,EUR,USER035
100,1000,100003476,2025,RN,20250517,20250517,EUR,USER037
100,1000,100003477,2025,RE,20250413,20250413,EUR,USER041
100,1000,100003478,2022,RE,20221202,20221202,EUR,USER005
100,1000,100003479,2022,SA,20221020,20221020,EUR,USER046
100,1000,100003480,2022,DR,20220329,20220329,EUR,USER008
100,1000,100003481,2024,KR,20241205,20241205,EUR,USER042
100,1000,100003482,2022,RN,20220428,20220428,EUR,USER022
100,1000,100003483,2023,SA,20230330,20230330,EUR,USER039
100,1000,100003484,2024,SA,20240715,20240715,EUR,USER042
100,1000,100003485,2022,KR,20220326,20220326,EUR,USER048
100,1000,100003486,2022,RE,20220719,20220719,EUR,USER041
100,1000,100003487,2022,RN,20221229,20221229,EUR,USER010
100,1000,100003488,2024,KR,20240328,20240328,EUR,USER013
100,1000,100003489,2023,SA,20230826,20230826,EUR,USER023
100,1000,100003490,2023,AB,20230125,20230125,EUR,USER041
100,1000,100003491,2022,AB,20220510,20220510,EUR,USER036
100,1000,100003492,2025,DR,20250923,20250923,EUR,USER014
100,1000,100003493,2023,DR,20230129,20230129,EUR,USER015
100,1000,100003494,2025,SA,20250203,20250203,EUR,USER005
100,1000,100003495,2023,RN,20231210,20231210,EUR,USER032
100,1000,100003496,2023,KR,20230120,20230120,EUR,USER036
100,1000,100003497,2025,KR,20250303,20250303,EUR,USER027
100,1000,100003498,2023,DR,20230313,20230313,EUR,USER029
100,1000,100003499,2022,AB,20220917,20220917,EUR,USER036
100,1000,100003500,2022,DR,20220405,20220405,EUR,USER029
100,1000,100003501,2024,AB,20240131,20240131,EUR,USER042
100,1000,100003502,2023,RN,20231207,20231207,EUR,USER029
100,1000,100003503,2024,SA,20241208,20241208,EUR,USER033
100,1000,100003504,2024,DR,20240423,20240423,EUR,USER007
100,1000,100003505,2024,KR,20240430,20240430,EUR,USER035
100,1000,100003506,2025,AB,20250105,20250105,EUR,USER043
100,1000,100003507,2023,RE,20231002,20231002,EUR,USER001
100,1000,100003508,2023,RE,20230330,20230330,EUR,USER002
100,1000,100003509,2023,SA,20231002,20231002,EUR,USER008
100,1000,100003510,2025,KR,20250414,20250414,EUR,USER016
100,1000,100003511,2022,RE,20220124,20220124,EUR,USER006
100,1000,100003512,2025,DR,20250326,20250326,EUR,USER042
100,1000,100003513,2025,KR,20251031,20251031,EUR,USER045
100,1000,100003514,2023,KR,20230502,20230502,EUR,USER012
100,1000,100003515,2024,KR,20240312,20240312,EUR,USER024
100,1000,100003516,2023,AB,20230722,20230722,EUR,USER007
100,1000,100003517,2024,KR,20240110,20240110,EUR,USER048
100,1000,100003518,2023,KR,20231205,20231205,EUR,USER016
100,1000,100003519,2022,RE,20220312,20220312,EUR,USER014
100,1000,100003520,2024,SA,20240822,20240822,EUR,USER012
100,1000,100003521,2022,SA,20220827,20220827,EUR,USER028
100,1000,100003522,2024,RN,20240622,20240622,EUR,USER049
100,1000,100003523,2025,AB,20250414,20250414,EUR,USER021
100,1000,100003524,2025,AB,20251206,20251206,EUR,USER022
100,1000,100003525,2024,SA,20240729,20240729,EUR,USER043
100,1000,100003526,2024,KR,20240502,20240502,EUR,USER016
100,1000,100003527,2023,DR,20230819,20230819,EUR,USER014
100,1000,100003528,2024,AB,20240824,20240824,EUR,USER003
100,1000,100003529,2024,SA,20240901,20240901,EUR,USER040
100,1000,100003530,2025,RN,20250302,20250302,EUR,USER008
