MANDT,KOKRS,PESSION,KUNNR,MATNR,VKORG,WERKS,PESSION2,GJAHR,VV010,TWAER
100,1000,0000001660,0000000071,000000000000100153,2000,0009,004,2024,4772.4,EUR
100,1000,0000001661,0000000090,000000000000100182,1000,0006,005,2023,8489.34,EUR
100,1000,0000001662,0000000478,000000000000100069,2000,0010,006,2024,4574.23,EUR
100,1000,0000001663,0000000425,000000000000100014,1000,0008,007,2023,4121.41,EUR
100,1000,0000001664,0000000478,000000000000100360,1000,0004,008,2024,5605.64,EUR
100,1000,0000001665,0000000075,000000000000100024,2000,0010,009,2023,1070.61,EUR
100,1000,0000001666,0000000030,000000000000100100,1000,0009,010,2024,5592.35,EUR
100,1000,0000001667,0000000018,000000000000100022,1000,0006,011,2023,149.18,EUR
100,1000,0000001668,0000000379,000000000000100227,2000,0008,012,2024,8786.88,EUR
100,1000,0000001669,0000000368,000000000000100428,2000,0002,001,2023,9805.78,EUR
100,1000,0000001670,0000000410,000000000000100062,1000,0006,002,2024,2947.73,EUR
100,1000,0000001671,0000000298,000000000000100451,2000,0009,003,2023,2316.57,EUR
100,1000,0000001672,0000000270,000000000000100230,2000,0001,004,2024,7095.31,EUR
100,1000,0000001673,0000000247,000000000000100389,1000,0009,005,2023,6704.43,EUR
100,1000,0000001674,0000000340,000000000000100451,2000,0001,006,2024,2693.97,EUR
100,1000,0000001675,0000000072,000000000000100453,1000,0005,007,2023,1851.7,EUR
100,1000,0000001676,0000000170,000000000000100163,1000,0009,008,2024,4943.14,EUR
100,1000,0000001677,0000000162,000000000000100182,1000,0006,009,2023,5480.86,EUR
100,1000,0000001678,0000000330,000000000000100215,2000,0006,010,2024,1281.36,EUR
100,1000,0000001679,0000000278,000000000000100307,2000,0006,011,2023,9840.88,EUR
100,1000,0000001680,0000000207,000000000000100377,2000,0002,012,2024,218.98,EUR
100,1000,0000001681,0000000114,000000000000100052,1000,0007,001,2023,8708.23,EUR
100,1000,0000001682,0000000102,000000000000100378,1000,0010,002,2024,263.28,EUR
100,1000,0000001683,0000000360,000000000000100392,1000,0001,003,2023,7239.52,EUR
100,1000,0000001684,0000000155,000000000000100166,1000,0005,004,2024,3405.76,EUR
100,1000,0000001685,0000000452,000000000000100448,1000,0006,005,2023,8598.35,EUR
100,1000,0000001686,0000000015,000000000000100002,1000,0006,006,2024,3025.12,EUR
100,1000,0000001687,0000000341,000000000000100225,2000,0005,007,2023,1346.09,EUR
100,1000,0000001688,0000000105,000000000000100108,2000,0008,008,2024,6659.17,EUR
100,1000,0000001689,0000000278,000000000000100324,1000,0005,009,2023,9531.8,EUR
100,1000,0000001690,0000000080,000000000000100412,2000,0006,010,2024,9212.51,EUR
100,1000,0000001691,0000000175,000000000000100253,2000,0005,011,2023,502.45,EUR
100,1000,0000001692,0000000432,000000000000100311,2000,0005,012,2024,3463.12,EUR
100,1000,0000001693,0000000119,000000000000100454,1000,0001,001,2023,9571.87,EUR
100,1000,0000001694,0000000379,000000000000100111,2000,0002,002,2024,9697.79,EUR
100,1000,0000001695,0000000045,000000000000100282,1000,0005,003,2023,8861.89,EUR
100,1000,0000001696,0000000180,000000000000100049,2000,0001,004,2024,2107.31,EUR
100,1000,0000001697,0000000225,000000000000100397,2000,0004,005,2023,8845.7,EUR
100,1000,0000001698,0000000203,000000000000100442,2000,0001,006,2024,6158.19,EUR
100,1000,0000001699,0000000171,000000000000100358,1000,0005,007,2023,4433.41,EUR
100,1000,0000001700,0000000247,000000000000100153,2000,0003,008,2024,9567.55,EUR
100,1000,0000001701,0000000470,000000000000100348,2000,0004,009,2023,817.98,EUR
100,1000,0000001702,0000000487,000000000000100155,2000,0003,010,2024,3240.69,EUR
100,1000,0000001703,0000000096,000000000000100473,1000,0004,011,2023,4793.76,EUR
100,1000,0000001704,0000000032,000000000000100261,2000,0005,012,2024,6758.98,EUR
100,1000,0000001705,0000000337,000000000000100474,1000,0007,001,2023,1251.99,EUR
100,1000,0000001706,0000000387,000000000000100255,2000,0010,002,2024,8526.65,EUR
100,1000,0000001707,0000000325,000000000000100477,2000,0007,003,2023,9365.92,EUR
100,1000,0000001708,0000000132,000000000000100331,2000,0006,004,2024,6822.38,EUR
100,1000,0000001709,0000000107,000000000000100457,2000,0007,005,2023,6022.18,EUR
100,1000,0000001710,0000000409,000000000000100142,2000,0005,006,2024,609.26,EUR
100,1000,0000001711,0000000099,000000000000100316,2000,0007,007,2023,6065.72,EUR
100,1000,0000001712,0000000061,000000000000100434,2000,0010,008,2024,9102.76,EUR
100,1000,0000001713,0000000024,000000000000100369,1000,0007,009,2023,2996.11,EUR
100,1000,0000001714,0000000175,000000000000100116,2000,0002,010,2024,305.4,EUR
100,1000,0000001715,0000000278,000000000000100214,2000,0007,011,2023,1486.14,EUR
100,1000,0000001716,0000000110,000000000000100016,2000,0004,012,2024,4365.83,EUR
100,1000,0000001717,0000000310,000000000000100280,2000,0008,001,2023,6869.52,EUR
100,1000,0000001718,0000000131,000000000000100147,1000,0010,002,2024,4412.36,EUR
100,1000,0000001719,0000000320,000000000000100309,1000,0009,003,2023,172.82,EUR
100,1000,0000001720,0000000384,000000000000100323,1000,0001,004,2024,5330.55,EUR
100,1000,0000001721,0000000108,000000000000100126,1000,0002,005,2023,1638.45,EUR
100,1000,0000001722,0000000094,000000000000100034,1000,0003,006,2024,1279.02,EUR
100,1000,0000001723,0000000157,000000000000100299,2000,0006,007,2023,2158.87,EUR
100,1000,0000001724,0000000067,000000000000100003,1000,0003,008,2024,6893.91,EUR
100,1000,0000001725,0000000356,000000000000100189,1000,0003,009,2023,884.71,EUR
100,1000,0000001726,0000000030,000000000000100109,1000,0005,010,2024,9389.26,EUR
100,1000,0000001727,0000000112,000000000000100176,2000,0005,011,2023,5639.35,EUR
100,1000,0000001728,0000000281,000000000000100325,2000,0001,012,2024,1515.21,EUR
100,1000,0000001729,0000000051,000000000000100116,2000,0005,001,2023,9330.62,EUR
100,1000,0000001730,0000000106,000000000000100109,1000,0006,002,2024,7140.03,EUR
100,1000,0000001731,0000000217,000000000000100428,1000,0010,003,2023,4326.52,EUR
100,1000,0000001732,0000000177,000000000000100473,1000,0003,004,2024,2778.67,EUR
100,1000,0000001733,0000000319,000000000000100020,2000,0006,005,2023,7541.83,EUR
100,1000,0000001734,0000000284,000000000000100417,2000,0005,006,2024,7183.12,EUR
100,1000,0000001735,0000000320,000000000000100200,2000,0007,007,2023,2868.15,EUR
100,1000,0000001736,0000000330,000000000000100194,1000,0005,008,2024,1444.9,EUR
100,1000,0000001737,0000000136,000000000000100233,2000,0008,009,2023,9957.9,EUR
100,1000,0000001738,0000000188,000000000000100340,1000,0001,010,2024,4851.13,EUR
100,1000,0000001739,0000000321,000000000000100264,2000,0008,011,2023,7456.73,EUR
100,1000,0000001740,0000000180,000000000000100060,2000,0004,012,2024,5798.5,EUR
100,1000,0000001741,0000000301,000000000000100009,1000,0001,001,2023,5843.08,EUR
100,1000,0000001742,0000000062,000000000000100255,2000,0007,002,2024,9531.56,EUR
100,1000,0000001743,0000000309,000000000000100213,1000,0008,003,2023,4159.05,EUR
100,1000,0000001744,0000000419,000000000000100390,1000,0009,004,2024,5145.54,EUR
100,1000,0000001745,0000000401,000000000000100085,1000,0010,005,2023,1246.22,EUR
100,1000,0000001746,0000000229,000000000000100408,2000,0008,006,2024,4409.77,EUR
100,1000,0000001747,0000000391,000000000000100394,2000,0010,007,2023,1139.71,EUR
100,1000,0000001748,0000000215,000000000000100242,2000,0010,008,2024,8714.33,EUR
100,1000,0000001749,0000000379,000000000000100341,1000,0008,009,2023,8093.09,EUR
100,1000,0000001750,0000000055,000000000000100132,2000,0009,010,2024,8558.48,EUR
100,1000,0000001751,0000000009,000000000000100174,2000,0003,011,2023,678.81,EUR
100,1000,0000001752,0000000375,000000000000100012,1000,0006,012,2024,5589.62,EUR
100,1000,0000001753,0000000270,000000000000100088,1000,0002,001,2023,2447.74,EUR
100,1000,0000001754,0000000215,000000000000100397,1000,0001,002,2024,1241.97,EUR
100,1000,0000001755,0000000345,000000000000100496,2000,0002,003,2023,5896.95,EUR
100,1000,0000001756,0000000353,000000000000100388,1000,0006,004,2024,2119.98,EUR
100,1000,0000001757,0000000338,000000000000100019,1000,0009,005,2023,2480.12,EUR
100,1000,0000001758,0000000250,000000000000100341,1000,0009,006,2024,5553.67,EUR
100,1000,0000001759,0000000224,000000000000100068,1000,0006,007,2023,4644.18,EUR
100,1000,0000001760,0000000072,000000000000100366,2000,0006,008,2024,8665.89,EUR
100,1000,0000001761,0000000114,000000000000100398,1000,0001,009,2023,3854.58,EUR
100,1000,0000001762,0000000265,000000000000100107,2000,0006,010,2024,6083.29,EUR
100,1000,0000001763,0000000166,000000000000100003,1000,0003,011,2023,6347.64,EUR
100,1000,0000001764,0000000266,000000000000100106,2000,0002,012,2024,6264.83,EUR
100,1000,0000001765,0000000094,000000000000100107,2000,0010,001,2023,3518.9,EUR
100,1000,0000001766,0000000462,000000000000100209,2000,0008,002,2024,1762.03,EUR
100,1000,0000001767,0000000419,000000000000100442,2000,0007,003,2023,8882.49,EUR
100,1000,0000001768,0000000225,000000000000100020,2000,0004,004,2024,5844.19,EUR
100,1000,0000001769,0000000263,000000000000100220,2000,0010,005,2023,6786.75,EUR
100,1000,0000001770,0000000391,000000000000100350,2000,0010,006,2024,1456.18,EUR
100,1000,0000001771,0000000305,000000000000100263,1000,0001,007,2023,6177.47,EUR
100,1000,0000001772,0000000160,000000000000100294,1000,0007,008,2024,2086.35,EUR
100,1000,0000001773,0000000384,000000000000100444,2000,0004,009,2023,2331.24,EUR
100,1000,0000001774,0000000462,000000000000100482,1000,0001,010,2024,2951.85,EUR
100,1000,0000001775,0000000433,000000000000100104,2000,0001,011,2023,110.24,EUR
100,1000,0000001776,0000000442,000000000000100353,1000,0005,012,2024,4129.07,EUR
100,1000,0000001777,0000000446,000000000000100415,1000,0007,001,2023,5424.87,EUR
100,1000,0000001778,0000000443,000000000000100269,1000,0010,002,2024,9434.8,EUR
100,1000,0000001779,0000000459,000000000000100152,2000,0010,003,2023,9009.13,EUR
100,1000,0000001780,0000000448,000000000000100378,1000,0008,004,2024,1927.08,EUR
100,1000,0000001781,0000000413,000000000000100061,2000,0003,005,2023,2064.2,EUR
100,1000,0000001782,0000000464,000000000000100447,2000,0001,006,2024,159.01,EUR
100,1000,0000001783,0000000314,000000000000100297,2000,0005,007,2023,3170.76,EUR
100,1000,0000001784,0000000391,000000000000100420,1000,0009,008,2024,2488.58,EUR
100,1000,0000001785,0000000264,000000000000100045,1000,0010,009,2023,7349.61,EUR
100,1000,0000001786,0000000189,000000000000100452,1000,0002,010,2024,6928.34,EUR
100,1000,0000001787,0000000014,000000000000100279,2000,0003,011,2023,6171.99,EUR
100,1000,0000001788,0000000019,000000000000100095,2000,0002,012,2024,913.4,EUR
100,1000,0000001789,0000000441,000000000000100242,1000,0001,001,2023,2572.45,EUR
100,1000,0000001790,0000000022,000000000000100069,2000,0009,002,2024,4764.92,EUR
100,1000,0000001791,0000000418,000000000000100111,2000,0002,003,2023,8634.29,EUR
100,1000,0000001792,0000000198,000000000000100073,1000,0001,004,2024,2190.36,EUR
100,1000,0000001793,0000000421,000000000000100043,2000,0010,005,2023,2903.72,EUR
100,1000,0000001794,0000000469,000000000000100043,2000,0008,006,2024,9891.48,EUR
100,1000,0000001795,0000000320,000000000000100240,1000,0007,007,2023,144.62,EUR
100,1000,0000001796,0000000181,000000000000100464,1000,0003,008,2024,9022.11,EUR
100,1000,0000001797,0000000095,000000000000100355,2000,0005,009,2023,342.8,EUR
100,1000,0000001798,0000000359,000000000000100230,2000,0004,010,2024,2564.26,EUR
100,1000,0000001799,0000000484,000000000000100230,1000,0002,011,2023,5331.15,EUR
100,1000,0000001800,0000000198,000000000000100131,1000,0001,012,2024,4343.32,EUR
100,1000,0000001801,0000000014,000000000000100288,2000,0005,001,2023,2075.58,EUR
100,1000,0000001802,0000000236,000000000000100162,1000,0003,002,2024,1814.92,EUR
100,1000,0000001803,0000000137,000000000000100448,2000,0007,003,2023,8210.55,EUR
100,1000,0000001804,0000000112,000000000000100118,2000,0002,004,2024,8883.96,EUR
100,1000,0000001805,0000000394,000000000000100416,2000,0006,005,2023,8970.21,EUR
100,1000,0000001806,0000000381,000000000000100243,2000,0003,006,2024,7042.84,EUR
100,1000,0000001807,0000000321,000000000000100351,2000,0009,007,2023,9006.5,EUR
100,1000,0000001808,0000000463,000000000000100140,1000,0008,008,2024,8811.31,EUR
100,1000,0000001809,0000000156,000000000000100017,1000,0006,009,2023,5515.55,EUR
100,1000,0000001810,0000000406,000000000000100452,2000,0002,010,2024,9796.26,EUR
100,1000,0000001811,0000000229,000000000000100152,1000,0009,011,2023,399.13,EUR
100,1000,0000001812,0000000307,000000000000100133,1000,0008,012,2024,6489.09,EUR
100,1000,0000001813,0000000475,000000000000100399,2000,0001,001,2023,7528.86,EUR
100,1000,0000001814,0000000163,000000000000100078,2000,0001,002,2024,4019.19,EUR
100,1000,0000001815,0000000153,000000000000100037,2000,0008,003,2023,8354.55,EUR
100,1000,0000001816,0000000400,000000000000100476,1000,0001,004,2024,6167.2,EUR
100,1000,0000001817,0000000331,000000000000100058,2000,0004,005,2023,9150.74,EUR
100,1000,0000001818,0000000138,000000000000100495,1000,0007,006,2024,6703.01,EUR
100,1000,0000001819,0000000361,000000000000100102,2000,0010,007,2023,8095.96,EUR
100,1000,0000001820,0000000098,000000000000100016,2000,0005,008,2024,6797.05,EUR
100,1000,0000001821,0000000186,000000000000100188,2000,0006,009,2023,8969.31,EUR
100,1000,0000001822,0000000272,000000000000100330,1000,0005,010,2024,5821.12,EUR
100,1000,0000001823,0000000411,000000000000100271,2000,0005,011,2023,488.73,EUR
100,1000,0000001824,0000000412,000000000000100497,1000,0007,012,2024,3326.95,EUR
100,1000,0000001825,0000000036,000000000000100001,2000,0005,001,2023,5340.09,EUR
100,1000,0000001826,0000000344,000000000000100212,1000,0010,002,2024,9734.5,EUR
100,1000,0000001827,0000000122,000000000000100107,2000,0005,003,2023,2504.97,EUR
100,1000,0000001828,0000000295,000000000000100498,1000,0006,004,2024,883.13,EUR
100,1000,0000001829,0000000173,000000000000100472,1000,0003,005,2023,4449.13,EUR
100,1000,0000001830,0000000257,000000000000100290,2000,0006,006,2024,9294.41,EUR
100,1000,0000001831,0000000469,000000000000100060,1000,0008,007,2023,6228.56,EUR
100,1000,0000001832,0000000334,000000000000100247,1000,0006,008,2024,2508.11,EUR
100,1000,0000001833,0000000164,000000000000100164,1000,0005,009,2023,8430.88,EUR
100,1000,0000001834,0000000098,000000000000100352,2000,0006,010,2024,9284.6,EUR
100,1000,0000001835,0000000150,000000000000100481,2000,0007,011,2023,4042.99,EUR
100,1000,0000001836,0000000115,000000000000100205,2000,0003,012,2024,9464.28,EUR
100,1000,0000001837,0000000002,000000000000100203,1000,0004,001,2023,5778.26,EUR
100,1000,0000001838,0000000141,000000000000100136,1000,0002,002,2024,5086.66,EUR
100,1000,0000001839,0000000389,000000000000100359,2000,0005,003,2023,1334.58,EUR
100,1000,0000001840,0000000335,000000000000100115,2000,0007,004,2024,7614.27,EUR
100,1000,0000001841,0000000124,000000000000100321,1000,0005,005,2023,8180.43,EUR
100,1000,0000001842,0000000077,000000000000100347,2000,0006,006,2024,6526.45,EUR
100,1000,0000001843,0000000247,000000000000100257,2000,0004,007,2023,1202.77,EUR
100,1000,0000001844,0000000379,000000000000100012,2000,0007,008,2024,1883.03,EUR
100,1000,0000001845,0000000469,000000000000100385,1000,0001,009,2023,1681.15,EUR
100,1000,0000001846,0000000500,000000000000100051,2000,0001,010,2024,969.39,EUR
100,1000,0000001847,0000000392,000000000000100014,1000,0007,011,2023,7319.57,EUR
100,1000,0000001848,0000000344,000000000000100374,2000,0007,012,2024,9873.54,EUR
100,1000,0000001849,0000000420,000000000000100378,2000,0001,001,2023,4114.73,EUR
100,1000,0000001850,0000000066,000000000000100267,2000,0004,002,2024,3068.75,EUR
100,1000,0000001851,0000000074,000000000000100027,2000,0008,003,2023,3974.24,EUR
100,1000,0000001852,0000000457,000000000000100066,2000,0004,004,2024,4878.73,EUR
100,1000,0000001853,0000000183,000000000000100003,2000,0006,005,2023,2833.92,EUR
100,1000,0000001854,0000000373,000000000000100376,2000,0003,006,2024,2943.95,EUR
100,1000,0000001855,0000000343,000000000000100292,2000,0002,007,2023,6028.94,EUR
100,1000,0000001856,0000000317,000000000000100458,2000,0001,008,2024,5513.98,EUR
100,1000,0000001857,0000000076,000000000000100192,2000,0003,009,2023,5725.75,EUR
100,1000,0000001858,0000000392,000000000000100248,1000,0006,010,2024,5887.15,EUR
100,1000,0000001859,0000000364,000000000000100468,2000,0003,011,2023,1251.35,EUR
100,1000,0000001860,0000000106,000000000000100431,2000,0010,012,2024,4238.81,EUR
100,1000,0000001861,0000000236,000000000000100314,2000,0003,001,2023,5858.77,EUR
100,1000,0000001862,0000000073,000000000000100335,1000,0006,002,2024,3772.1,EUR
100,1000,0000001863,0000000268,000000000000100449,1000,0006,003,2023,1161.68,EUR
100,1000,0000001864,0000000085,000000000000100323,2000,0010,004,2024,133.47,EUR
100,1000,0000001865,0000000199,000000000000100466,2000,0001,005,2023,445.8,EUR
100,1000,0000001866,0000000263,000000000000100470,1000,0002,006,2024,6823.34,EUR
100,1000,0000001867,0000000341,000000000000100417,2000,0001,007,2023,812.0,EUR
100,1000,0000001868,0000000267,000000000000100284,1000,0010,008,2024,7263.61,EUR
100,1000,0000001869,0000000217,000000000000100084,1000,0004,009,2023,5438.5,EUR
100,1000,0000001870,0000000053,000000000000100238,2000,0002,010,2024,7167.95,EUR
100,1000,0000001871,0000000314,000000000000100490,1000,0003,011,2023,7551.43,EUR
100,1000,0000001872,0000000049,000000000000100032,1000,0010,012,2024,1521.78,EUR
100,1000,0000001873,0000000075,000000000000100090,2000,0001,001,2023,2425.01,EUR
100,1000,0000001874,0000000219,000000000000100290,1000,0003,002,2024,9989.94,EUR
100,1000,0000001875,0000000226,000000000000100322,1000,0005,003,2023,1460.65,EUR
100,1000,0000001876,0000000459,000000000000100213,2000,0010,004,2024,2318.31,EUR
100,1000,0000001877,0000000481,000000000000100042,1000,0001,005,2023,2157.54,EUR
100,1000,0000001878,0000000453,000000000000100252,1000,0002,006,2024,5695.27,EUR
100,1000,0000001879,0000000018,000000000000100300,2000,0005,007,2023,958.0,EUR
100,1000,0000001880,0000000168,000000000000100093,1000,0004,008,2024,1048.26,EUR
100,1000,0000001881,0000000390,000000000000100036,2000,0008,009,2023,8157.14,EUR
100,1000,0000001882,0000000216,000000000000100456,2000,0007,010,2024,7389.84,EUR
100,1000,0000001883,0000000008,000000000000100048,1000,0007,011,2023,7216.47,EUR
100,1000,0000001884,0000000098,000000000000100344,1000,0008,012,2024,1139.67,EUR
100,1000,0000001885,0000000471,000000000000100361,2000,0010,001,2023,8509.61,EUR
100,1000,0000001886,0000000407,000000000000100046,2000,0004,002,2024,8322.41,EUR
100,1000,0000001887,0000000429,000000000000100210,1000,0010,003,2023,6437.61,EUR
100,1000,0000001888,0000000048,000000000000100220,2000,0002,004,2024,5276.88,EUR
100,1000,0000001889,0000000304,000000000000100425,2000,0002,005,2023,7795.29,EUR
100,1000,0000001890,0000000205,000000000000100020,2000,0002,006,2024,4699.45,EUR
100,1000,0000001891,0000000163,000000000000100314,2000,0008,007,2023,7882.89,EUR
100,1000,0000001892,0000000141,000000000000100440,1000,0006,008,2024,8171.95,EUR
100,1000,0000001893,0000000341,000000000000100373,2000,0005,009,2023,9909.12,EUR
100,1000,0000001894,0000000235,000000000000100496,1000,0005,010,2024,4981.95,EUR
100,1000,0000001895,0000000480,000000000000100329,2000,0002,011,2023,7452.64,EUR
100,1000,0000001896,0000000282,000000000000100043,1000,0003,012,2024,8932.08,EUR
100,1000,0000001897,0000000302,000000000000100244,1000,0007,001,2023,3603.31,EUR
100,1000,0000001898,0000000336,000000000000100197,1000,0002,002,2024,5938.11,EUR
100,1000,0000001899,0000000062,000000000000100270,1000,0003,003,2023,8293.23,EUR
100,1000,0000001900,0000000040,000000000000100268,1000,0010,004,2024,7528.39,EUR
100,1000,0000001901,0000000487,000000000000100237,2000,0010,005,2023,523.29,EUR
100,1000,0000001902,0000000489,000000000000100034,1000,0004,006,2024,340.39,EUR
100,1000,0000001903,0000000336,000000000000100418,1000,0003,007,2023,8563.93,EUR
100,1000,0000001904,0000000345,000000000000100239,2000,0006,008,2024,8672.63,EUR
100,1000,0000001905,0000000092,000000000000100485,2000,0001,009,2023,6061.11,EUR
100,1000,0000001906,0000000399,000000000000100031,1000,0009,010,2024,7783.4,EUR
100,1000,0000001907,0000000161,000000000000100256,2000,0009,011,2023,2991.52,EUR
100,1000,0000001908,0000000030,000000000000100102,2000,0003,012,2024,3761.81,EUR
100,1000,0000001909,0000000027,000000000000100470,2000,0001,001,2023,3058.53,EUR
100,1000,0000001910,0000000328,000000000000100428,1000,0004,002,2024,7971.59,EUR
100,1000,0000001911,0000000306,000000000000100077,1000,0004,003,2023,7725.41,EUR
100,1000,0000001912,0000000414,000000000000100014,2000,0009,004,2024,5266.93,EUR
100,1000,0000001913,0000000234,000000000000100474,1000,0004,005,2023,560.59,EUR
100,1000,0000001914,0000000275,000000000000100391,2000,0009,006,2024,8351.03,EUR
100,1000,0000001915,0000000033,000000000000100050,1000,0010,007,2023,4797.59,EUR
100,1000,0000001916,0000000404,000000000000100339,2000,0001,008,2024,2193.11,EUR
100,1000,0000001917,0000000378,000000000000100126,1000,0010,009,2023,1278.43,EUR
100,1000,0000001918,0000000019,000000000000100099,2000,0002,010,2024,6807.8,EUR
100,1000,0000001919,0000000384,000000000000100123,1000,0004,011,2023,540.89,EUR
100,1000,0000001920,0000000249,000000000000100332,2000,0008,012,2024,5789.7,EUR
100,1000,0000001921,0000000088,000000000000100245,2000,0010,001,2023,6411.72,EUR
100,1000,0000001922,0000000426,000000000000100086,2000,0008,002,2024,8031.77,EUR
100,1000,0000001923,0000000020,000000000000100332,1000,0010,003,2023,3816.86,EUR
100,1000,0000001924,0000000326,000000000000100178,2000,0005,004,2024,5646.36,EUR
100,1000,0000001925,0000000003,000000000000100312,2000,0007,005,2023,5521.99,EUR
100,1000,0000001926,0000000160,000000000000100163,2000,0001,006,2024,7185.51,EUR
100,1000,0000001927,0000000083,000000000000100033,1000,0003,007,2023,8645.81,EUR
100,1000,0000001928,0000000085,000000000000100360,1000,0009,008,2024,9611.15,EUR
100,1000,0000001929,0000000078,000000000000100121,1000,0006,009,2023,9537.72,EUR
100,1000,0000001930,0000000224,000000000000100208,2000,0006,010,2024,8270.71,EUR
100,1000,0000001931,0000000221,000000000000100321,1000,0008,011,2023,5055.25,EUR
100,1000,0000001932,0000000357,000000000000100190,1000,0001,012,2024,5796.71,EUR
100,1000,0000001933,0000000417,000000000000100008,1000,0004,001,2023,4730.37,EUR
100,1000,0000001934,0000000317,000000000000100258,2000,0007,002,2024,9048.52,EUR
100,1000,0000001935,0000000102,000000000000100401,1000,0002,003,2023,6868.42,EUR
100,1000,0000001936,0000000261,000000000000100226,2000,0008,004,2024,3633.37,EUR
100,1000,0000001937,0000000123,000000000000100004,2000,0007,005,2023,2020.87,EUR
100,1000,0000001938,0000000409,000000000000100111,2000,0007,006,2024,712.92,EUR
100,1000,0000001939,0000000009,000000000000100486,1000,0008,007,2023,2931.08,EUR
100,1000,0000001940,0000000026,000000000000100247,1000,0001,008,2024,4272.95,EUR
100,1000,0000001941,0000000125,000000000000100125,2000,0002,009,2023,4168.34,EUR
100,1000,0000001942,0000000363,000000000000100139,2000,0002,010,2024,3959.88,EUR
100,1000,0000001943,0000000109,000000000000100086,1000,0004,011,2023,4392.67,EUR
100,1000,0000001944,0000000113,000000000000100164,2000,0006,012,2024,3204.08,EUR
100,1000,0000001945,0000000399,000000000000100321,1000,0008,001,2023,2660.51,EUR
100,1000,0000001946,0000000294,000000000000100056,2000,0001,002,2024,2436.41,EUR
100,1000,0000001947,0000000191,000000000000100266,1000,0006,003,2023,1459.0,EUR
100,1000,0000001948,0000000403,000000000000100247,1000,0001,004,2024,1478.75,EUR
100,1000,0000001949,0000000373,000000000000100236,1000,0009,005,2023,845.72,EUR
100,1000,0000001950,0000000137,000000000000100123,1000,0004,006,2024,2924.62,EUR
100,1000,0000001951,0000000067,000000000000100436,2000,0008,007,2023,9283.88,EUR
100,1000,0000001952,0000000336,000000000000100037,1000,0006,008,2024,7734.7,EUR
100,1000,0000001953,0000000097,000000000000100030,2000,0008,009,2023,2116.14,EUR
100,1000,0000001954,0000000280,000000000000100300,2000,0008,010,2024,3497.71,EUR
100,1000,0000001955,0000000289,000000000000100010,1000,0002,011,2023,5472.12,EUR
100,1000,0000001956,0000000342,000000000000100308,2000,0009,012,2024,4518.17,EUR
100,1000,0000001957,0000000242,000000000000100388,2000,0008,001,2023,8758.22,EUR
100,1000,0000001958,0000000101,000000000000100278,2000,0005,002,2024,6105.81,EUR
100,1000,0000001959,0000000438,000000000000100227,1000,0007,003,2023,6692.41,EUR
100,1000,0000001960,0000000311,000000000000100315,2000,0010,004,2024,5367.35,EUR
100,1000,0000001961,0000000135,000000000000100439,2000,0009,005,2023,9870.39,EUR
100,1000,0000001962,0000000069,000000000000100396,2000,0005,006,2024,367.83,EUR
100,1000,0000001963,0000000407,000000000000100348,2000,0002,007,2023,7430.28,EUR
100,1000,0000001964,0000000111,000000000000100029,2000,0003,008,2024,3740.45,EUR
100,1000,0000001965,0000000175,000000000000100175,2000,0004,009,2023,8906.64,EUR
100,1000,0000001966,0000000440,000000000000100261,1000,0002,010,2024,1576.22,EUR
100,1000,0000001967,0000000344,000000000000100458,1000,0008,011,2023,6829.96,EUR
100,1000,0000001968,0000000179,000000000000100359,1000,0001,012,2024,5620.34,EUR
100,1000,0000001969,0000000083,000000000000100218,1000,0005,001,2023,5512.82,EUR
100,1000,0000001970,0000000496,000000000000100370,1000,0003,002,2024,6362.62,EUR
100,1000,0000001971,0000000285,000000000000100464,1000,0002,003,2023,1132.95,EUR
100,1000,0000001972,0000000193,000000000000100029,1000,0010,004,2024,1713.03,EUR
100,1000,0000001973,0000000308,000000000000100207,1000,0004,005,2023,5463.41,EUR
100,1000,0000001974,0000000019,000000000000100466,2000,0006,006,2024,874.35,EUR
100,1000,0000001975,0000000355,000000000000100428,2000,0009,007,2023,8740.01,EUR
100,1000,0000001976,0000000473,000000000000100009,1000,0009,008,2024,1267.5,EUR
100,1000,0000001977,0000000479,000000000000100016,2000,0010,009,2023,8572.75,EUR
100,1000,0000001978,0000000116,000000000000100090,2000,0006,010,2024,9192.63,EUR
100,1000,0000001979,0000000497,000000000000100078,1000,0003,011,2023,9858.1,EUR
100,1000,0000001980,0000000145,000000000000100216,2000,0001,012,2024,468.45,EUR
100,1000,0000001981,0000000095,000000000000100076,1000,0004,001,2023,9652.53,EUR
100,1000,0000001982,0000000401,000000000000100408,2000,0002,002,2024,560.91,EUR
100,1000,0000001983,0000000405,000000000000100066,2000,0006,003,2023,7975.67,EUR
100,1000,0000001984,0000000449,000000000000100230,2000,0009,004,2024,4495.73,EUR
100,1000,0000001985,0000000194,000000000000100257,2000,0003,005,2023,9040.44,EUR
100,1000,0000001986,0000000252,000000000000100243,2000,0007,006,2024,8257.86,EUR
100,1000,0000001987,0000000284,000000000000100148,1000,0001,007,2023,7751.66,EUR
100,1000,0000001988,0000000127,000000000000100192,2000,0004,008,2024,5582.5,EUR
100,1000,0000001989,0000000371,000000000000100350,1000,0008,009,2023,2644.11,EUR
100,1000,0000001990,0000000014,000000000000100051,2000,0008,010,2024,9104.79,EUR
100,1000,0000001991,0000000040,000000000000100002,2000,0010,011,2023,2639.13,EUR
